 -5.1497042E-01  2.0849420E-02
 -5.1491833E-01  1.1375007E-02
 -5.1476127E-01  1.4907910E-02
 -5.1449871E-01  2.0559294E-02
 -5.1413089E-01  2.2643926E-02
 -5.1365918E-01  2.5972846E-02
 -5.1308560E-01  2.7336295E-02
 -5.1241314E-01  2.8638572E-02
 -5.1164532E-01  2.9480825E-02
 -5.1083100E-01  2.9632545E-02
 -5.1001543E-01  2.9896084E-02
 -5.0919747E-01  2.9762785E-02
 -5.0837600E-01  2.9570125E-02
 -5.0754988E-01  2.9445883E-02
 -5.0671792E-01  2.9095785E-02
 -5.0587910E-01  2.8826977E-02
 -5.0503236E-01  2.8523354E-02
 -5.0417662E-01  2.8184563E-02
 -5.0331080E-01  2.7846759E-02
 -5.0243396E-01  2.7477443E-02
 -5.0154513E-01  2.7133855E-02
 -5.0064331E-01  2.6811334E-02
 -4.9972752E-01  2.6440884E-02
 -4.9879691E-01  2.6107196E-02
 -4.9785057E-01  2.5767721E-02
 -4.9688756E-01  2.5433569E-02
 -4.9590707E-01  2.5098516E-02
 -4.9490824E-01  2.4771918E-02
 -4.9389026E-01  2.4440445E-02
 -4.9285233E-01  2.4117285E-02
 -4.9179363E-01  2.3796058E-02
 -4.9071345E-01  2.3475553E-02
 -4.8961100E-01  2.3156014E-02
 -4.8848560E-01  2.2847643E-02
 -4.8733652E-01  2.2542196E-02
 -4.8616305E-01  2.2224080E-02
 -4.8496458E-01  2.1931493E-02
 -4.8374042E-01  2.1625989E-02
 -4.8248997E-01  2.1333741E-02
 -4.8121259E-01  2.1027165E-02
 -4.7990772E-01  2.0737520E-02
 -4.7857472E-01  2.0441741E-02
 -4.7721311E-01  2.0156090E-02
 -4.7582233E-01  1.9861142E-02
 -4.7440180E-01  1.9570217E-02
 -4.7295111E-01  1.9283575E-02
 -4.7146970E-01  1.8992622E-02
 -4.6995714E-01  1.8713190E-02
 -4.6841294E-01  1.8435012E-02
 -4.6683669E-01  1.8160411E-02
 -4.6522799E-01  1.7903755E-02
 -4.6358642E-01  1.7656927E-02
 -4.6191159E-01  1.7416135E-02
 -4.6020311E-01  1.7185793E-02
 -4.5846069E-01  1.6975158E-02
 -4.5668390E-01  1.6774964E-02
 -4.5487252E-01  1.6583925E-02
 -4.5302618E-01  1.6412813E-02
 -4.5114464E-01  1.6256090E-02
 -4.4922754E-01  1.6106382E-02
 -4.4727471E-01  1.5972655E-02
 -4.4528589E-01  1.5847939E-02
 -4.4326082E-01  1.5734076E-02
 -4.4119930E-01  1.5610308E-02
 -4.3910116E-01  1.5488540E-02
 -4.3696618E-01  1.5363327E-02
 -4.3479419E-01  1.5238916E-02
 -4.3258506E-01  1.5129430E-02
 -4.3033865E-01  1.5027349E-02
 -4.2805481E-01  1.4941612E-02
 -4.2573342E-01  1.4880519E-02
 -4.2337444E-01  1.4838587E-02
 -4.2097774E-01  1.4800169E-02
 -4.1854325E-01  1.4769115E-02
 -4.1607091E-01  1.4735523E-02
 -4.1356069E-01  1.4697039E-02
 -4.1101256E-01  1.4654617E-02
 -4.0842649E-01  1.4602679E-02
 -4.0580249E-01  1.4544933E-02
 -4.0314054E-01  1.4490190E-02
 -4.0044066E-01  1.4440446E-02
 -3.9770293E-01  1.4405206E-02
 -3.9492735E-01  1.4383148E-02
 -3.9211398E-01  1.4361713E-02
 -3.8926288E-01  1.4325061E-02
 -3.8637418E-01  1.4276906E-02
 -3.8344792E-01  1.4207099E-02
 -3.8048422E-01  1.4139666E-02
 -3.7748322E-01  1.4081726E-02
 -3.7444499E-01  1.4040836E-02
 -3.7136972E-01  1.4002198E-02
 -3.6825752E-01  1.3944310E-02
 -3.6510858E-01  1.3858795E-02
 -3.6192304E-01  1.3741634E-02
 -3.5870108E-01  1.3613153E-02
 -3.5544294E-01  1.3484594E-02
 -3.5214874E-01  1.3363197E-02
 -3.4881878E-01  1.3244019E-02
 -3.4545320E-01  1.3111104E-02
 -3.4205228E-01  1.2946324E-02
 -3.3861625E-01  1.2726729E-02
 -3.3514538E-01  1.2429347E-02
 -3.3163989E-01  1.2036846E-02
 -3.2810003E-01  1.1538225E-02
 -3.2452613E-01  1.0952214E-02
 -3.2091847E-01  1.0311179E-02
 -3.1727734E-01  9.6254550E-03
 -3.1360301E-01  8.8985770E-03
 -3.0989581E-01  8.0996104E-03
 -3.0615610E-01  7.1962064E-03
 -3.0238417E-01  6.2372308E-03
 -2.9858035E-01  5.2180631E-03
 -2.9474503E-01  4.0419359E-03
 -2.9087850E-01  2.7939377E-03
 -2.8698117E-01  1.6298427E-03
 -2.8305337E-01  6.3364046E-04
 -2.7909553E-01  2.9716712E-04
 -2.7510798E-01  8.2211324E-04
 -2.7109113E-01  1.1481108E-03
 -2.6704538E-01  8.5479060E-04
 -2.6297110E-01  1.6656616E-03
 -2.5886878E-01  4.2452156E-03
 -2.5473875E-01  6.2733679E-03
 -2.5058147E-01  6.9473906E-03
 -2.4639739E-01  8.3102160E-03
 -2.4218690E-01  9.5412795E-03
 -2.3795047E-01  8.2558145E-03
 -2.3368855E-01  7.3178978E-03
 -2.2940159E-01  8.9471991E-03
 -2.2509003E-01  1.0206561E-02
 -2.2075436E-01  1.0105919E-02
 -2.1639502E-01  1.1398693E-02
 -2.1201251E-01  1.2703029E-02
 -2.0760730E-01  1.1856455E-02
 -2.0317987E-01  1.0630659E-02
 -1.9873071E-01  1.0262020E-02
 -1.9426031E-01  9.8144625E-03
 -1.8976918E-01  9.1989931E-03
 -1.8525781E-01  9.1567730E-03
 -1.8072671E-01  8.9359712E-03
 -1.7617640E-01  7.3695093E-03
 -1.7160736E-01  6.4894344E-03
 -1.6702014E-01  8.0538437E-03
 -1.6241527E-01  9.5328318E-03
 -1.5779322E-01  9.4631301E-03
 -1.5315458E-01  9.6949847E-03
 -1.4849985E-01  1.0718684E-02
 -1.4382955E-01  1.0662640E-02
 -1.3914424E-01  8.5407521E-03
 -1.3444445E-01  6.2894408E-03
 -1.2973072E-01  6.1638045E-03
 -1.2500361E-01  7.0292517E-03
 -1.2026363E-01  6.8369246E-03
 -1.1551136E-01  6.2819158E-03
 -1.1074734E-01  6.3408021E-03
 -1.0597213E-01  6.3114775E-03
 -1.0118627E-01  6.1174940E-03
 -9.6390314E-02  6.1468435E-03
 -9.1584831E-02  5.8963627E-03
 -8.6770378E-02  5.3595367E-03
 -8.1947498E-02  5.1628227E-03
 -7.7116773E-02  5.3687142E-03
 -7.2278745E-02  5.6345893E-03
 -6.7433983E-02  5.9421327E-03
 -6.2583044E-02  6.5018524E-03
 -5.7726499E-02  6.6524454E-03
 -5.2864905E-02  6.0852401E-03
 -4.7998823E-02  6.1008250E-03
 -4.3128822E-02  6.7245785E-03
 -3.8255453E-02  6.2651263E-03
 -3.3379290E-02  4.6028972E-03
 -2.8500885E-02  3.1518927E-03
 -2.3620803E-02  2.5010278E-03
 -1.8739605E-02  2.3749106E-03
 -1.3857848E-02  2.7062327E-03
 -8.9760907E-03  3.5478825E-03
 -4.0948903E-03  4.4652935E-03
  7.8519824E-04  4.6666402E-03
  5.6636203E-03  4.0125813E-03
  1.0539824E-02  3.2861748E-03
  1.5413258E-02  2.8804958E-03
  2.0283373E-02  2.5547880E-03
  2.5149625E-02  2.4789633E-03
  3.0011466E-02  2.9202168E-03
  3.4868356E-02  3.1678948E-03
  3.9719757E-02  2.6299761E-03
  4.4565126E-02  2.1493691E-03
  4.9403932E-02  2.3566447E-03
  5.4235645E-02  2.6067351E-03
  5.9059735E-02  2.5543536E-03
  6.3875675E-02  2.5860379E-03
  6.8682954E-02  2.6756241E-03
  7.3481038E-02  2.5098811E-03
  7.8269415E-02  2.2292874E-03
  8.3047584E-02  2.0619950E-03
  8.7815031E-02  1.9709878E-03
  9.2571259E-02  2.0466476E-03
  9.7315758E-02  2.3756434E-03
  1.0204804E-01  2.5369809E-03
  1.0676761E-01  2.1529402E-03
  1.1147399E-01  1.7205547E-03
  1.1616670E-01  1.9035007E-03
  1.2084527E-01  2.4015766E-03
  1.2550920E-01  2.5748987E-03
  1.3015805E-01  2.4676293E-03
  1.3479136E-01  2.4532252E-03
  1.3940868E-01  2.5057375E-03
  1.4400953E-01  2.3353739E-03
  1.4859350E-01  2.0105847E-03
  1.5316013E-01  1.8128013E-03
  1.5770900E-01  1.4720064E-03
  1.6223969E-01  7.4959896E-04
  1.6675177E-01  4.6962953E-04
  1.7124483E-01  1.1538898E-03
  1.7571847E-01  1.6091121E-03
  1.8017229E-01  8.0202605E-04
  1.8460590E-01 -1.9205428E-04
  1.8901891E-01 -1.4229001E-05
  1.9341093E-01  7.2684177E-04
  1.9778161E-01  9.8413920E-04
  2.0213057E-01  8.7847265E-04
  2.0645748E-01  7.0732701E-04
  2.1076196E-01  5.0168646E-04
  2.1504369E-01  4.6610254E-04
  2.1930234E-01  5.3613420E-04
  2.2353758E-01  4.5663909E-04
  2.2774909E-01  3.1908966E-04
  2.3193659E-01  2.9953256E-04
  2.3609975E-01  4.1351184E-04
  2.4023828E-01  5.6911692E-04
  2.4435192E-01  5.7408593E-04
  2.4844040E-01  3.2424568E-04
  2.5250342E-01 -1.3542992E-04
  2.5654081E-01 -5.7891683E-04
  2.6055223E-01 -5.4566456E-04
  2.6453748E-01 -4.8409037E-05
  2.6849636E-01  2.3905728E-04
  2.7242866E-01  1.5899573E-04
  2.7633414E-01  1.7999745E-04
  2.8021264E-01  3.3095541E-04
  2.8406394E-01  3.6768545E-04
  2.8788787E-01  3.5009484E-04
  2.9168433E-01  3.5095120E-04
  2.9545310E-01  3.5186174E-04
  2.9919407E-01  4.0034286E-04
  3.0290708E-01  4.2995529E-04
  3.0659205E-01  3.8101898E-04
  3.1024885E-01  4.8795497E-04
  3.1387740E-01  8.1346294E-04
  3.1747761E-01  8.9970619E-04
  3.2104942E-01  5.0083023E-04
  3.2459274E-01  6.9639098E-06
  3.2810754E-01 -2.4922161E-04
  3.3159378E-01 -3.2897433E-04
  3.3505142E-01 -2.6695846E-04
  3.3848050E-01 -7.7432702E-05
  3.4188098E-01 -1.6952630E-05
  3.4525287E-01 -2.9601524E-04
  3.4859622E-01 -7.2810184E-04
  3.5191104E-01 -9.1727787E-04
  3.5519743E-01 -6.9736282E-04
  3.5845542E-01 -3.0586700E-04
  3.6168510E-01 -9.1038492E-05
  3.6488655E-01 -1.2812537E-04
  3.6805990E-01 -2.1602206E-04
  3.7120527E-01 -1.7348997E-04
  3.7432277E-01 -1.1209158E-04
  3.7741259E-01 -3.2108157E-04
  3.8047487E-01 -7.3851793E-04
  3.8350978E-01 -9.2159353E-04
  3.8651752E-01 -7.3014146E-04
  3.8949832E-01 -3.9798275E-04
  3.9245236E-01 -4.3748819E-05
  3.9537993E-01  2.6598942E-04
  3.9828125E-01  4.1919902E-04
  4.0115657E-01  4.9030075E-04
  4.0400621E-01  6.4387241E-04
  4.0683046E-01  8.3907522E-04
  4.0962964E-01  8.7233847E-04
  4.1240409E-01  7.0152150E-04
  4.1515410E-01  5.5169728E-04
  4.1788012E-01  5.4994757E-04
  4.2058244E-01  5.0922482E-04
  4.2326152E-01  2.3276522E-04
  4.2591777E-01 -1.0657241E-04
  4.2855158E-01 -1.5372482E-04
  4.3116343E-01  6.8301119E-05
  4.3375379E-01  2.1668507E-04
  4.3632311E-01  1.9138042E-04
  4.3887189E-01  1.2712542E-04
  4.4140068E-01  4.2770359E-05
  4.4391000E-01 -9.9181954E-05
  4.4640037E-01 -2.0194035E-04
  4.4887239E-01 -1.4585933E-04
  4.5132664E-01 -1.1477823E-05
  4.5376372E-01  1.6022724E-05
  4.5618427E-01 -4.5019769E-05
  4.5858890E-01 -3.7140976E-05
  4.6097833E-01  2.3579847E-05
  4.6335316E-01 -2.2034986E-06
  4.6571416E-01 -1.1891820E-04
  4.6806198E-01 -2.2957500E-04
  4.7039741E-01 -3.3708016E-04
