 -4.8502961E-01  3.2687355E-02
 -4.8497593E-01  1.7635941E-02
 -4.8481408E-01  2.0649900E-02
 -4.8454347E-01  2.7130518E-02
 -4.8416454E-01  2.8723813E-02
 -4.8367873E-01  3.1713001E-02
 -4.8308843E-01  3.2040235E-02
 -4.8239684E-01  3.2195954E-02
 -4.8160782E-01  3.1875592E-02
 -4.8077142E-01  3.0551523E-02
 -4.7993386E-01  2.9449693E-02
 -4.7909406E-01  2.8010499E-02
 -4.7825095E-01  2.6423792E-02
 -4.7740340E-01  2.4914842E-02
 -4.7655043E-01  2.3239361E-02
 -4.7569096E-01  2.1597563E-02
 -4.7482401E-01  1.9961787E-02
 -4.7394857E-01  1.8292228E-02
 -4.7306371E-01  1.6667246E-02
 -4.7216845E-01  1.5040648E-02
 -4.7126183E-01  1.3455322E-02
 -4.7034302E-01  1.1904541E-02
 -4.6941108E-01  1.0394828E-02
 -4.6846515E-01  8.9349617E-03
 -4.6750438E-01  7.5198071E-03
 -4.6652794E-01  6.1675511E-03
 -4.6553501E-01  4.8739373E-03
 -4.6452481E-01  3.6518290E-03
 -4.6349657E-01  2.5182729E-03
 -4.6244949E-01  1.4884086E-03
 -4.6138290E-01  5.8141482E-04
 -4.6029603E-01 -1.8914411E-04
 -4.5918819E-01 -8.1585338E-04
 -4.5805874E-01 -1.2988663E-03
 -4.5690694E-01 -1.6458936E-03
 -4.5573220E-01 -1.8716660E-03
 -4.5453387E-01 -1.9927350E-03
 -4.5331135E-01 -2.0306977E-03
 -4.5206401E-01 -2.0059525E-03
 -4.5079133E-01 -1.9402820E-03
 -4.4949269E-01 -1.8519879E-03
 -4.4816759E-01 -1.7541185E-03
 -4.4681549E-01 -1.6547260E-03
 -4.4543591E-01 -1.5577873E-03
 -4.4402829E-01 -1.4656495E-03
 -4.4259220E-01 -1.3783922E-03
 -4.4112718E-01 -1.2973492E-03
 -4.3963280E-01 -1.2207978E-03
 -4.3810859E-01 -1.1495500E-03
 -4.3655416E-01 -1.0831664E-03
 -4.3496910E-01 -1.0219645E-03
 -4.3335307E-01 -9.6486794E-04
 -4.3170565E-01 -9.1014963E-04
 -4.3002656E-01 -8.5707513E-04
 -4.2831540E-01 -8.0534330E-04
 -4.2657188E-01 -7.5586013E-04
 -4.2479572E-01 -7.1092140E-04
 -4.2298657E-01 -6.7114227E-04
 -4.2114422E-01 -6.3762899E-04
 -4.1926834E-01 -6.0760789E-04
 -4.1735876E-01 -5.7718591E-04
 -4.1541520E-01 -5.4248222E-04
 -4.1343749E-01 -5.0144896E-04
 -4.1142535E-01 -4.5785906E-04
 -4.0937868E-01 -4.1995364E-04
 -4.0729722E-01 -3.9526090E-04
 -4.0518090E-01 -3.8435304E-04
 -4.0302950E-01 -3.8008782E-04
 -4.0084291E-01 -3.7588371E-04
 -3.9862099E-01 -3.7146892E-04
 -3.9636368E-01 -3.7064379E-04
 -3.9407086E-01 -3.7405797E-04
 -3.9174244E-01 -3.7607181E-04
 -3.8937834E-01 -3.6636664E-04
 -3.8697851E-01 -3.3116046E-04
 -3.8454294E-01 -2.6659402E-04
 -3.8207155E-01 -1.9377106E-04
 -3.7956437E-01 -1.4513981E-04
 -3.7702134E-01 -1.3492438E-04
 -3.7444249E-01 -1.5152319E-04
 -3.7182784E-01 -1.7501684E-04
 -3.6917743E-01 -2.0174643E-04
 -3.6649126E-01 -2.2301415E-04
 -3.6376941E-01 -1.9449570E-04
 -3.6101195E-01 -9.7780742E-05
 -3.5821891E-01  3.5988183E-05
 -3.5539043E-01  2.0397290E-04
 -3.5252655E-01  3.0731595E-04
 -3.4962741E-01  1.8586914E-04
 -3.4669313E-01  2.9914128E-05
 -3.4372380E-01  7.3349601E-05
 -3.4071961E-01  1.6986169E-04
 -3.3768064E-01  1.4605172E-04
 -3.3460712E-01 -1.2365819E-04
 -3.3149916E-01 -8.3012035E-04
 -3.2835695E-01 -1.5783924E-03
 -3.2518071E-01 -2.0928266E-03
 -3.2197061E-01 -3.6394852E-03
 -3.1872684E-01 -6.9566196E-03
 -3.1544963E-01 -9.5232732E-03
 -3.1213921E-01 -9.8458173E-03
 -3.0879581E-01 -1.0006835E-02
 -3.0541965E-01 -1.1174895E-02
 -3.0201101E-01 -1.0525617E-02
 -2.9857016E-01 -5.9290442E-03
 -2.9509732E-01 -2.5982559E-03
 -2.9159278E-01 -5.2509087E-03
 -2.8805682E-01 -1.0313878E-02
 -2.8448978E-01 -1.2116323E-02
 -2.8089190E-01 -9.3894128E-03
 -2.7726352E-01 -5.3590972E-03
 -2.7360493E-01 -2.6438545E-03
 -2.6991647E-01 -7.9159534E-04
 -2.6619849E-01  6.1358056E-04
 -2.6245126E-01  1.8879577E-03
 -2.5867522E-01  3.9661770E-03
 -2.5487062E-01  6.4020704E-03
 -2.5103790E-01  7.3830869E-03
 -2.4717736E-01  6.8609840E-03
 -2.4328943E-01  7.0827414E-03
 -2.3937444E-01  8.6626924E-03
 -2.3543280E-01  9.2391027E-03
 -2.3146489E-01  7.2123658E-03
 -2.2747110E-01  5.3038755E-03
 -2.2345185E-01  7.4586733E-03
 -2.1940754E-01  1.1761620E-02
 -2.1533857E-01  1.2746582E-02
 -2.1124537E-01  1.0838868E-02
 -2.0712838E-01  1.0518054E-02
 -2.0298798E-01  1.1189533E-02
 -1.9882466E-01  9.3274403E-03
 -1.9463883E-01  6.7931732E-03
 -1.9043094E-01  7.5892922E-03
 -1.8620144E-01  9.5185449E-03
 -1.8195076E-01  9.1644879E-03
 -1.7767940E-01  8.8983343E-03
 -1.7338780E-01  9.9488035E-03
 -1.6907641E-01  9.0361388E-03
 -1.6474573E-01  6.1028454E-03
 -1.6039622E-01  4.3342796E-03
 -1.5602836E-01  4.6380831E-03
 -1.5164262E-01  5.5814557E-03
 -1.4723949E-01  5.5262493E-03
 -1.4281948E-01  4.7583491E-03
 -1.3838305E-01  5.0505389E-03
 -1.3393071E-01  5.7488766E-03
 -1.2946294E-01  5.1412239E-03
 -1.2498028E-01  4.2526981E-03
 -1.2048319E-01  4.6136019E-03
 -1.1597220E-01  5.3674024E-03
 -1.1144780E-01  5.2160758E-03
 -1.0691052E-01  4.4198707E-03
 -1.0236086E-01  3.9951519E-03
 -9.7799331E-02  4.1846718E-03
 -9.3226455E-02  4.3324634E-03
