 -5.0000000E-01  2.1591677E-02
 -4.9994713E-01  1.3001396E-02
 -4.9978772E-01  1.5765691E-02
 -4.9952120E-01  2.0056202E-02
 -4.9914789E-01  2.1115753E-02
 -4.9866924E-01  2.3507709E-02
 -4.9808744E-01  2.4323391E-02
 -4.9740553E-01  2.5137017E-02
 -4.9662724E-01  2.5778189E-02
 -4.9580199E-01  2.5837047E-02
 -4.9497557E-01  2.6009989E-02
 -4.9414685E-01  2.5903147E-02
 -4.9331468E-01  2.5707664E-02
 -4.9247798E-01  2.5522625E-02
 -4.9163565E-01  2.5208498E-02
 -4.9078664E-01  2.4903563E-02
 -4.8992991E-01  2.4556144E-02
 -4.8906446E-01  2.4159789E-02
 -4.8818925E-01  2.3771579E-02
 -4.8730332E-01  2.3333260E-02
 -4.8640573E-01  2.2890758E-02
 -4.8549554E-01  2.2433615E-02
 -4.8457181E-01  2.1957619E-02
 -4.8363367E-01  2.1491086E-02
 -4.8268023E-01  2.0994952E-02
 -4.8171064E-01  2.0497782E-02
 -4.8072407E-01  2.0002076E-02
 -4.7971967E-01  1.9493698E-02
 -4.7869667E-01  1.8985650E-02
 -4.7765428E-01  1.8481314E-02
 -4.7659177E-01  1.7979462E-02
 -4.7550836E-01  1.7494663E-02
 -4.7440335E-01  1.7009046E-02
 -4.7327602E-01  1.6531644E-02
 -4.7212571E-01  1.6067432E-02
 -4.7095174E-01  1.5625584E-02
 -4.6975344E-01  1.5180598E-02
 -4.6853021E-01  1.4757166E-02
 -4.6728143E-01  1.4343616E-02
 -4.6600652E-01  1.3945087E-02
 -4.6470487E-01  1.3557497E-02
 -4.6337596E-01  1.3188981E-02
 -4.6201921E-01  1.2831184E-02
 -4.6063411E-01  1.2492021E-02
 -4.5922017E-01  1.2170192E-02
 -4.5777687E-01  1.1863500E-02
 -4.5630378E-01  1.1580618E-02
 -4.5480037E-01  1.1303163E-02
 -4.5326629E-01  1.1040935E-02
 -4.5170105E-01  1.0785948E-02
