 -5.0000000E-01  2.0587930E-02
 -4.9994713E-01  1.3385525E-02
 -4.9978772E-01  1.5833718E-02
 -4.9952120E-01  1.9996501E-02
 -4.9914789E-01  2.1128072E-02
 -4.9866924E-01  2.3494051E-02
 -4.9808744E-01  2.4325432E-02
 -4.9740553E-01  2.5147453E-02
 -4.9662724E-01  2.5782719E-02
 -4.9580199E-01  2.5845786E-02
 -4.9497557E-01  2.6014483E-02
 -4.9414685E-01  2.5904782E-02
 -4.9331468E-01  2.5708198E-02
 -4.9247798E-01  2.5517375E-02
 -4.9163565E-01  2.5201499E-02
 -4.9078664E-01  2.4892893E-02
 -4.8992991E-01  2.4542938E-02
 -4.8906446E-01  2.4145553E-02
 -4.8818925E-01  2.3756474E-02
 -4.8730332E-01  2.3319366E-02
 -4.8640573E-01  2.2878951E-02
 -4.8549554E-01  2.2425062E-02
 -4.8457181E-01  2.1953427E-02
 -4.8363367E-01  2.1491537E-02
 -4.8268023E-01  2.1000270E-02
 -4.8171064E-01  2.0507369E-02
 -4.8072407E-01  2.0015037E-02
 -4.7971967E-01  1.9508673E-02
 -4.7869667E-01  1.9001134E-02
 -4.7765428E-01  1.8495939E-02
 -4.7659177E-01  1.7992092E-02
 -4.7550836E-01  1.7504807E-02
 -4.7440335E-01  1.7016952E-02
 -4.7327602E-01  1.6538236E-02
 -4.7212571E-01  1.6074402E-02
 -4.7095174E-01  1.5635032E-02
 -4.6975344E-01  1.5194818E-02
 -4.6853021E-01  1.4778101E-02
 -4.6728143E-01  1.4372457E-02
 -4.6600652E-01  1.3982054E-02
 -4.6470487E-01  1.3601553E-02
 -4.6337596E-01  1.3237692E-02
 -4.6201921E-01  1.2881131E-02
 -4.6063411E-01  1.2539145E-02
 -4.5922017E-01  1.2210357E-02
 -4.5777687E-01  1.1893384E-02
 -4.5630378E-01  1.1598575E-02
 -4.5480037E-01  1.1309587E-02
 -4.5326629E-01  1.1038625E-02
 -4.5170105E-01  1.0779264E-02
 -4.5010427E-01  1.0528332E-02
 -4.4847557E-01  1.0285508E-02
 -4.4681454E-01  1.0048668E-02
 -4.4512084E-01  9.8117139E-03
 -4.4339412E-01  9.5742389E-03
 -4.4163409E-01  9.3386756E-03
 -4.3984041E-01  9.0950424E-03
 -4.3801275E-01  8.8398982E-03
 -4.3615088E-01  8.5779307E-03
 -4.3425450E-01  8.3001757E-03
 -4.3232337E-01  8.0056712E-03
 -4.3035725E-01  7.6963573E-03
 -4.2835593E-01  7.3685408E-03
 -4.2631918E-01  7.0244677E-03
 -4.2424685E-01  6.6694614E-03
 -4.2213872E-01  6.2997789E-03
 -4.1999462E-01  5.9171531E-03
 -4.1781443E-01  5.5240969E-03
 -4.1559801E-01  5.1203570E-03
 -4.1334519E-01  4.7105099E-03
 -4.1105592E-01  4.2996960E-03
 -4.0873006E-01  3.8899158E-03
 -4.0636757E-01  3.4871212E-03
 -4.0396833E-01  3.0898637E-03
 -4.0153232E-01  2.7014826E-03
 -3.9905947E-01  2.3207559E-03
