xm 	 xl 	 cl 	 cd 	
-2.62500e-01 	 5.00000e-03 	 6.20044e-03 	 8.92388e-03 	
-2.57500e-01 	 5.00000e-03 	 6.18053e-03 	 8.14056e-03 	
-2.52500e-01 	 5.00000e-03 	 6.16236e-03 	 7.37357e-03 	
-2.47500e-01 	 5.00000e-03 	 6.14798e-03 	 6.62260e-03 	
-2.42500e-01 	 5.00000e-03 	 6.13399e-03 	 5.88715e-03 	
-2.37500e-01 	 5.00000e-03 	 6.12314e-03 	 5.16703e-03 	
-2.32500e-01 	 5.00000e-03 	 6.11295e-03 	 4.46147e-03 	
-2.27500e-01 	 5.00000e-03 	 6.10538e-03 	 3.77025e-03 	
-2.22500e-01 	 5.00000e-03 	 6.09835e-03 	 3.09282e-03 	
-2.17500e-01 	 5.00000e-03 	 6.09335e-03 	 2.42913e-03 	
-2.12500e-01 	 5.00000e-03 	 6.08948e-03 	 1.77879e-03 	
-2.07500e-01 	 5.00000e-03 	 6.08696e-03 	 1.14115e-03 	
-2.02500e-01 	 5.00000e-03 	 6.08551e-03 	 5.15996e-04 	
-1.97500e-01 	 5.00000e-03 	 6.08527e-03 	-9.64207e-05 	
-1.92500e-01 	 5.00000e-03 	 6.08591e-03 	-6.97335e-04 	
-1.87500e-01 	 5.00000e-03 	 6.08757e-03 	-1.28678e-03 	
-1.82500e-01 	 5.00000e-03 	 6.08182e-03 	-1.79520e-03 	
-1.77500e-01 	 5.00000e-03 	 6.06945e-03 	-2.23521e-03 	
-1.72500e-01 	 5.00000e-03 	 6.06795e-03 	-2.72584e-03 	
-1.67500e-01 	 5.00000e-03 	 6.07348e-03 	-3.27621e-03 	
-1.62500e-01 	 5.00000e-03 	 6.07954e-03 	-3.81654e-03 	
-1.57500e-01 	 5.00000e-03 	 6.08678e-03 	-4.34657e-03 	
-1.52500e-01 	 5.00000e-03 	 6.09401e-03 	-4.86656e-03 	
-1.47500e-01 	 5.00000e-03 	 6.10245e-03 	-5.37664e-03 	
-1.42500e-01 	 5.00000e-03 	 6.11146e-03 	-5.87747e-03 	
-1.37500e-01 	 5.00000e-03 	 6.12088e-03 	-6.36866e-03 	
-1.32500e-01 	 5.00000e-03 	 6.12800e-03 	-6.79201e-03 	
-1.27500e-01 	 5.00000e-03 	 6.13618e-03 	-7.21595e-03 	
-1.22500e-01 	 5.00000e-03 	 6.13919e-03 	-7.63050e-03 	
-1.17500e-01 	 5.00000e-03 	 6.14364e-03 	-8.03607e-03 	
-1.12500e-01 	 5.00000e-03 	 6.16048e-03 	-8.48702e-03 	
-1.07500e-01 	 5.00000e-03 	 6.17936e-03 	-8.92975e-03 	
-1.02500e-01 	 5.00000e-03 	 6.20129e-03 	-9.36373e-03 	
-9.75000e-02 	 5.00000e-03 	 6.22855e-03 	-9.78931e-03 	
-9.25000e-02 	 5.00000e-03 	 6.26229e-03 	-1.01588e-02 	
-8.75000e-02 	 5.00000e-03 	 6.30483e-03 	-1.05203e-02 	
-8.25000e-02 	 5.00000e-03 	 6.35884e-03 	-1.09200e-02 	
-7.75000e-02 	 5.00000e-03 	 6.41123e-03 	-1.12697e-02 	
-7.25000e-02 	 5.00000e-03 	 6.46786e-03 	-1.16058e-02 	
-6.75000e-02 	 5.00000e-03 	 6.52069e-03 	-1.19861e-02 	
-6.25000e-02 	 5.00000e-03 	 6.53873e-03 	-1.23657e-02 	
-5.75000e-02 	 5.00000e-03 	 6.50551e-03 	-1.27073e-02 	
-5.25000e-02 	 5.00000e-03 	 6.40439e-03 	-1.30565e-02 	
-4.75000e-02 	 5.00000e-03 	 6.22110e-03 	-1.34581e-02 	
-4.25000e-02 	 5.00000e-03 	 5.95939e-03 	-1.38700e-02 	
-3.75000e-02 	 5.00000e-03 	 5.62158e-03 	-1.42561e-02 	
-3.25000e-02 	 5.00000e-03 	 5.23619e-03 	-1.46393e-02 	
-2.75000e-02 	 5.00000e-03 	 4.83136e-03 	-1.50683e-02 	
-2.25000e-02 	 5.00000e-03 	 4.42496e-03 	-1.54628e-02 	
-1.75000e-02 	 5.00000e-03 	 4.03962e-03 	-1.58392e-02 	
-1.25000e-02 	 5.00000e-03 	 3.68562e-03 	-1.62480e-02 	
-7.50000e-03 	 5.00000e-03 	 3.36962e-03 	-1.66448e-02 	
-2.50000e-03 	 5.00000e-03 	 3.08622e-03 	-1.69889e-02 	
 2.50000e-03 	 5.00000e-03 	 2.84302e-03 	-1.73291e-02 	
 7.50000e-03 	 5.00000e-03 	 2.65220e-03 	-1.76515e-02 	
 1.25000e-02 	 5.00000e-03 	 2.50114e-03 	-1.79685e-02 	
 1.75000e-02 	 5.00000e-03 	 2.38760e-03 	-1.83029e-02 	
 2.25000e-02 	 5.00000e-03 	 2.30658e-03 	-1.86263e-02 	
 2.75000e-02 	 5.00000e-03 	 2.24986e-03 	-1.89396e-02 	
 3.25000e-02 	 5.00000e-03 	 2.21042e-03 	-1.92450e-02 	
 3.75000e-02 	 5.00000e-03 	 2.17264e-03 	-1.95129e-02 	
 4.25000e-02 	 5.00000e-03 	 2.14559e-03 	-1.97433e-02 	
 4.75000e-02 	 5.00000e-03 	 2.13513e-03 	-1.99990e-02 	
 5.25000e-02 	 5.00000e-03 	 2.12879e-03 	-2.02818e-02 	
 5.75000e-02 	 5.00000e-03 	 2.12528e-03 	-2.05597e-02 	
 6.25000e-02 	 5.00000e-03 	 2.12255e-03 	-2.08338e-02 	
 6.75000e-02 	 5.00000e-03 	 2.12070e-03 	-2.11037e-02 	
 7.25000e-02 	 5.00000e-03 	 2.11985e-03 	-2.13700e-02 	
 7.75000e-02 	 5.00000e-03 	 2.11164e-03 	-2.15787e-02 	
 8.25000e-02 	 5.00000e-03 	 2.10345e-03 	-2.17783e-02 	
 8.75000e-02 	 5.00000e-03 	 2.10253e-03 	-2.20349e-02 	
 9.25000e-02 	 5.00000e-03 	 2.10011e-03 	-2.22884e-02 	
 9.75000e-02 	 5.00000e-03 	 2.09705e-03 	-2.25389e-02 	
 1.02500e-01 	 5.00000e-03 	 2.09312e-03 	-2.27863e-02 	
 1.07500e-01 	 5.00000e-03 	 2.08782e-03 	-2.30309e-02 	
 1.12500e-01 	 5.00000e-03 	 2.08231e-03 	-2.32434e-02 	
 1.17500e-01 	 5.00000e-03 	 2.07595e-03 	-2.34599e-02 	
 1.22500e-01 	 5.00000e-03 	 2.05766e-03 	-2.36719e-02 	
 1.27500e-01 	 5.00000e-03 	 2.03855e-03 	-2.38807e-02 	
 1.32500e-01 	 5.00000e-03 	 2.02624e-03 	-2.41134e-02 	
 1.37500e-01 	 5.00000e-03 	 2.01266e-03 	-2.43437e-02 	
 1.42500e-01 	 5.00000e-03 	 1.99801e-03 	-2.45718e-02 	
 1.47500e-01 	 5.00000e-03 	 1.98201e-03 	-2.47980e-02 	
 1.52500e-01 	 5.00000e-03 	 1.96498e-03 	-2.50215e-02 	
 1.57500e-01 	 5.00000e-03 	 1.94702e-03 	-2.52428e-02 	
 1.62500e-01 	 5.00000e-03 	 1.93030e-03 	-2.54415e-02 	
 1.67500e-01 	 5.00000e-03 	 1.91200e-03 	-2.56333e-02 	
 1.72500e-01 	 5.00000e-03 	 1.89103e-03 	-2.58496e-02 	
 1.77500e-01 	 5.00000e-03 	 1.86936e-03 	-2.60641e-02 	
 1.82500e-01 	 5.00000e-03 	 1.84687e-03 	-2.62771e-02 	
 1.87500e-01 	 5.00000e-03 	 1.81600e-03 	-2.64639e-02 	
 1.92500e-01 	 5.00000e-03 	 1.78509e-03 	-2.66508e-02 	
 1.97500e-01 	 5.00000e-03 	 1.76061e-03 	-2.68583e-02 	
 2.02500e-01 	 5.00000e-03 	 1.73521e-03 	-2.70648e-02 	
 2.07500e-01 	 5.00000e-03 	 1.70933e-03 	-2.72702e-02 	
 2.12500e-01 	 5.00000e-03 	 1.68311e-03 	-2.74742e-02 	
 2.17500e-01 	 5.00000e-03 	 1.65568e-03 	-2.76766e-02 	
 2.22500e-01 	 5.00000e-03 	 1.62759e-03 	-2.78781e-02 	
 2.27500e-01 	 5.00000e-03 	 1.59967e-03 	-2.80781e-02 	
 2.32500e-01 	 5.00000e-03 	 1.57097e-03 	-2.82771e-02 	
 2.37500e-01 	 5.00000e-03 	 1.54226e-03 	-2.84748e-02 	
 2.42500e-01 	 5.00000e-03 	 1.51361e-03 	-2.86712e-02 	
 2.47500e-01 	 5.00000e-03 	 1.48450e-03 	-2.88668e-02 	
 2.52500e-01 	 5.00000e-03 	 1.45511e-03 	-2.90612e-02 	
 2.57500e-01 	 5.00000e-03 	 1.42570e-03 	-2.92547e-02 	
 2.62500e-01 	 5.00000e-03 	 1.39593e-03 	-2.94473e-02 	
 2.67500e-01 	 5.00000e-03 	 1.37255e-03 	-2.96632e-02 	
 2.72500e-01 	 5.00000e-03 	 1.34752e-03 	-2.98746e-02 	
 2.77500e-01 	 5.00000e-03 	 1.31716e-03 	-3.00645e-02 	
 2.82500e-01 	 5.00000e-03 	 1.28582e-03 	-3.02537e-02 	
 2.87500e-01 	 5.00000e-03 	 1.25496e-03 	-3.04419e-02 	
 2.92500e-01 	 5.00000e-03 	 1.22289e-03 	-3.06296e-02 	
 2.97500e-01 	 5.00000e-03 	 1.19108e-03 	-3.08165e-02 	
 3.02500e-01 	 5.00000e-03 	 1.15908e-03 	-3.10025e-02 	
 3.07500e-01 	 5.00000e-03 	 1.12697e-03 	-3.11879e-02 	
 3.12500e-01 	 5.00000e-03 	 1.09873e-03 	-3.14224e-02 	
 3.17500e-01 	 5.00000e-03 	 1.06924e-03 	-3.16452e-02 	
 3.22500e-01 	 5.00000e-03 	 1.03791e-03 	-3.18280e-02 	
 3.27500e-01 	 5.00000e-03 	 1.00504e-03 	-3.20104e-02 	
 3.32500e-01 	 5.00000e-03 	 9.72473e-04 	-3.21918e-02 	
 3.37500e-01 	 5.00000e-03 	 9.43068e-04 	-3.24207e-02 	
 3.42500e-01 	 5.00000e-03 	 9.13424e-04 	-3.26413e-02 	
 3.47500e-01 	 5.00000e-03 	 8.81787e-04 	-3.28201e-02 	
 3.52500e-01 	 5.00000e-03 	 8.52339e-04 	-3.30163e-02 	
 3.57500e-01 	 5.00000e-03 	 8.23473e-04 	-3.32455e-02 	
 3.62500e-01 	 5.00000e-03 	 7.88545e-04 	-3.34403e-02 	
 3.67500e-01 	 5.00000e-03 	 7.58778e-04 	-3.36368e-02 	
 3.72500e-01 	 5.00000e-03 	 7.29482e-04 	-3.38616e-02 	
 3.77500e-01 	 5.00000e-03 	 6.98078e-04 	-3.40637e-02 	
 3.82500e-01 	 5.00000e-03 	 6.67566e-04 	-3.42867e-02 	
 3.87500e-01 	 5.00000e-03 	 6.35904e-04 	-3.44925e-02 	
 3.92500e-01 	 5.00000e-03 	 6.04446e-04 	-3.47122e-02 	
 3.97500e-01 	 5.00000e-03 	 5.71914e-04 	-3.49210e-02 	
 4.02500e-01 	 5.00000e-03 	 5.39637e-04 	-3.51368e-02 	
 4.07500e-01 	 5.00000e-03 	 5.06456e-04 	-3.53570e-02 	
 4.12500e-01 	 5.00000e-03 	 4.76939e-04 	-3.55829e-02 	
 4.17500e-01 	 5.00000e-03 	 4.46796e-04 	-3.58019e-02 	
 4.22500e-01 	 5.00000e-03 	 4.13569e-04 	-3.60251e-02 	
 4.27500e-01 	 5.00000e-03 	 3.80112e-04 	-3.62481e-02 	
 4.32500e-01 	 5.00000e-03 	 3.49244e-04 	-3.64769e-02 	
 4.37500e-01 	 5.00000e-03 	 3.20288e-04 	-3.67118e-02 	
 4.42500e-01 	 5.00000e-03 	 2.92054e-04 	-3.69478e-02 	
 4.47500e-01 	 5.00000e-03 	 2.61527e-04 	-3.71731e-02 	
 4.52500e-01 	 5.00000e-03 	 2.32631e-04 	-3.74123e-02 	
 4.57500e-01 	 5.00000e-03 	 2.02342e-04 	-3.76512e-02 	
 4.62500e-01 	 5.00000e-03 	 1.73064e-04 	-3.78914e-02 	
 4.67500e-01 	 5.00000e-03 	 1.46685e-04 	-3.81351e-02 	
 4.72500e-01 	 5.00000e-03 	 1.19134e-04 	-3.83841e-02 	
 4.77500e-01 	 5.00000e-03 	 9.18155e-05 	-3.86259e-02 	
 4.82500e-01 	 5.00000e-03 	 6.50120e-05 	-3.88749e-02 	
 4.87500e-01 	 5.00000e-03 	 3.89000e-05 	-3.91241e-02 	
 4.92500e-01 	 5.00000e-03 	 1.24595e-05 	-3.93729e-02 	
 4.97500e-01 	 5.00000e-03 	-1.65716e-05 	-3.96148e-02 	
