   n        time         Cl         Cd
  363600    58.49653   0.6584351   0.3275957
  364000    58.56005   0.6569714   0.3277264
  364400    58.62362   0.6561593   0.3281145
  364800    58.68723   0.6548230   0.3284247
  365200    58.75087   0.6538023   0.3292135
  365600    58.81459   0.6548195   0.3312632
  366000    58.87840   0.6564618   0.3338170
  366400    58.94225   0.6583739   0.3359727
  366800    59.00616   0.6597019   0.3374103
  367200    59.07016   0.6583653   0.3374694
  367600    59.13422   0.6563085   0.3368361
  368000    59.19830   0.6533299   0.3355961
  368400    59.26245   0.6516887   0.3351069
  368800    59.32668   0.6524488   0.3354531
  369200    59.39094   0.6547618   0.3359376
  369600    59.45526   0.6552898   0.3356420
  370000    59.51963   0.6555140   0.3354079
  370400    59.58403   0.6582316   0.3362657
  370800    59.64845   0.6621580   0.3373658
  371200    59.71290   0.6655540   0.3385563
  371600    59.77735   0.6712652   0.3405674
  372000    59.84179   0.6751715   0.3420236
  372400    59.90622   0.6776376   0.3429127
  372800    59.97064   0.6772534   0.3426814
  373200    60.03505   0.6755319   0.3418406
  373600    60.09949   0.6740167   0.3404995
  374000    60.16395   0.6730171   0.3389677
  374400    60.22841   0.6732696   0.3376475
  374800    60.29285   0.6716774   0.3357278
  375200    60.35726   0.6725205   0.3348972
  375600    60.42163   0.6752547   0.3348113
  376000    60.48598   0.6774204   0.3349496
  376400    60.55031   0.6780770   0.3345629
  376800    60.61459   0.6795005   0.3342877
  377200    60.67885   0.6787634   0.3333866
  377600    60.74310   0.6781389   0.3328501
  378000    60.80731   0.6776659   0.3325075
  378400    60.87151   0.6782752   0.3329440
  378800    60.93571   0.6756343   0.3318644
  379200    60.99990   0.6726258   0.3306872
  379600    61.06407   0.6700378   0.3296987
  380000    61.12826   0.6674843   0.3288932
  380400    61.19247   0.6647526   0.3279884
  380800    61.25669   0.6621627   0.3269403
  381200    61.32093   0.6612013   0.3265688
  381600    61.38518   0.6608580   0.3267366
  382000    61.44944   0.6586893   0.3262739
  382400    61.51372   0.6576065   0.3256286
  382800    61.57799   0.6563734   0.3251450
  383200    61.64225   0.6549490   0.3247606
  383600    61.70651   0.6559097   0.3251868
  384000    61.77076   0.6521570   0.3240441
  384400    61.83500   0.6487932   0.3225646
  384800    61.89926   0.6448502   0.3211156
  385200    61.96353   0.6416035   0.3201987
  385600    62.02778   0.6385235   0.3188976
  386000    62.09206   0.6397337   0.3193491
  386400    62.15636   0.6401721   0.3202823
  386800    62.22064   0.6398292   0.3205941
  387200    62.28494   0.6361127   0.3195583
  387600    62.34928   0.6344354   0.3189524
  388000    62.41362   0.6319867   0.3186415
  388400    62.47794   0.6304876   0.3188492
  388800    62.54225   0.6304069   0.3189252
  389200    62.60664   0.6275465   0.3185059
  389600    62.67100   0.6251834   0.3187154
  390000    62.73533   0.6229494   0.3189426
  390400    62.79972   0.6198196   0.3188255
  390800    62.86418   0.6176078   0.3181894
  391200    62.92866   0.6140299   0.3170924
  391600    62.99313   0.6101830   0.3160575
  392000    63.05759   0.6075196   0.3154967
  392400    63.12209   0.6055462   0.3154705
  392800    63.18660   0.6031829   0.3154663
  393200    63.25109   0.5977398   0.3140557
  393600    63.31564   0.5942641   0.3131331
  394000    63.38023   0.5935928   0.3131478
  394400    63.44480   0.5894599   0.3127278
  394800    63.50940   0.5844118   0.3114524
  395200    63.57406   0.5807486   0.3103569
  395600    63.63876   0.5769552   0.3084509
  396000    63.70344   0.5722641   0.3060666
  396400    63.76812   0.5669326   0.3042423
  396800    63.83280   0.5624056   0.3025742
  397200    63.89750   0.5584727   0.3011347
  397600    63.96222   0.5587331   0.3008499
  398000    64.02697   0.5586678   0.3010243
  398400    64.09171   0.5546025   0.3002326
  398800    64.15644   0.5492566   0.2990822
  399200    64.22121   0.5471265   0.2987603
  399600    64.28603   0.5462225   0.2994848
  400000    64.35088   0.5428441   0.2992915
  400400    64.41575   0.5420498   0.2989695
  400800    64.48071   0.5369412   0.2975615
  401200    64.54571   0.5358215   0.2965259
  401600    64.61069   0.5328984   0.2950397
  402000    64.67568   0.5317806   0.2942767
  402400    64.74068   0.5264628   0.2921198
  402800    64.80568   0.5242000   0.2910488
  403200    64.87066   0.5207501   0.2900393
  403600    64.93566   0.5217405   0.2904587
  404000    65.00068   0.5210592   0.2901117
  404400    65.06570   0.5203645   0.2899384
  404800    65.13071   0.5200925   0.2902206
  405200    65.19575   0.5191004   0.2900679
  405600    65.26081   0.5169323   0.2891332
  406000    65.32589   0.5148905   0.2879404
  406400    65.39097   0.5126148   0.2865095
  406800    65.45607   0.5097183   0.2849532
  407200    65.52118   0.5081014   0.2834881
  407600    65.58629   0.5065719   0.2822998
  408000    65.65140   0.5059491   0.2813061
  408400    65.71654   0.5035903   0.2801528
  408800    65.78168   0.5043204   0.2801600
  409200    65.84680   0.5059441   0.2805865
  409600    65.91194   0.5067254   0.2811597
  410000    65.97710   0.5075119   0.2818700
  410400    66.04224   0.5090794   0.2829683
  410800    66.10738   0.5122935   0.2846899
  411200    66.17255   0.5144574   0.2859807
  411600    66.23775   0.5154771   0.2866816
  412000    66.30295   0.5182842   0.2875986
  412400    66.36817   0.5207226   0.2884818
  412800    66.43341   0.5195813   0.2884569
  413200    66.49863   0.5194340   0.2883693
  413600    66.56387   0.5190644   0.2879804
