0.693819900785597       0.109971504995201               8.2500652E+01
0.703894490038913       8.024840303108519E-002          8.3125482E+01
0.869091764113724       6.239834385158126E-002          8.3750447E+01
0.952581986812567       4.270645157342502E-002          8.4375434E+01
0.959217731410352       3.821278640370441E-002          8.5000478E+01
0.913362235732779       4.920489161738147E-002          8.5625494E+01
0.898975990925811       6.495913262144340E-002          8.6250437E+01
0.903967967527372       7.924324473920608E-002          8.6875462E+01
0.896165421200271       8.534235015069157E-002          8.7500318E+01
0.853332977205014       8.390686842649062E-002          8.8125382E+01
0.807593497865813       9.345402254683208E-002          8.8750403E+01
0.727644182550327       9.937920371431898E-002          8.9375376E+01
0.645689825109136       9.693757818706070E-002          9.0000298E+01
0.620763693330677       9.166371705364698E-002          9.0625173E+01
0.701792885671139       8.325374682969547E-002          9.1250263E+01
0.832261383878544       6.843090788925010E-002          9.1875225E+01
0.852210649297712       4.983424659987301E-002          9.2500169E+01
0.839734308853764       5.377687986027971E-002          9.3125179E+01
0.815899051948980       6.361648129215522E-002          9.3750070E+01
0.772909726729779       6.730332378776256E-002          9.4375044E+01
0.751854526355553       7.388771799969056E-002          9.5000029E+01

