   n        time         Cl         Cd         AoA         M
 1807560   230.00166   1.0520612   0.0428455  10.0000000   0.3000000
 1807580   230.00410   1.0520836   0.0428505  10.0000000   0.3000000
 1807600   230.00653   1.0521058   0.0428553  10.0000001   0.3000000
 1807620   230.00897   1.0521279   0.0428601  10.0000001   0.3000000
 1807640   230.01141   1.0521501   0.0428646  10.0000002   0.3000000
 1807660   230.01384   1.0521722   0.0428689  10.0000003   0.3000000
 1807680   230.01628   1.0521943   0.0428730  10.0000005   0.3000000
 1807700   230.01871   1.0522167   0.0428769  10.0000006   0.3000000
 1807720   230.02115   1.0522400   0.0428807  10.0000008   0.3000000
 1807740   230.02358   1.0522645   0.0428845  10.0000010   0.3000000
 1807760   230.02602   1.0522900   0.0428883  10.0000012   0.3000000
 1807780   230.02846   1.0523165   0.0428923  10.0000014   0.3000000
 1807800   230.03089   1.0523443   0.0428963  10.0000016   0.3000000
 1807820   230.03333   1.0523736   0.0429005  10.0000019   0.3000000
 1807840   230.03576   1.0524042   0.0429049  10.0000022   0.3000000
 1807860   230.03820   1.0524355   0.0429094  10.0000025   0.3000000
 1807880   230.04063   1.0524671   0.0429140  10.0000028   0.3000000
 1807900   230.04307   1.0524987   0.0429187  10.0000032   0.3000000
 1807920   230.04550   1.0525302   0.0429235  10.0000035   0.3000000
 1807940   230.04794   1.0525615   0.0429283  10.0000039   0.3000000
 1807960   230.05038   1.0525924   0.0429333  10.0000043   0.3000000
 1807980   230.05281   1.0526227   0.0429384  10.0000048   0.3000000
 1808000   230.05525   1.0526525   0.0429437  10.0000052   0.3000000
 1808020   230.05768   1.0526818   0.0429491  10.0000057   0.3000000
 1808040   230.06012   1.0527104   0.0429547  10.0000062   0.3000000
 1808060   230.06255   1.0527383   0.0429605  10.0000067   0.3000000
 1808080   230.06499   1.0527654   0.0429665  10.0000072   0.3000000
 1808100   230.06742   1.0527918   0.0429725  10.0000078   0.3000000
 1808120   230.06986   1.0528174   0.0429787  10.0000084   0.3000000
 1808140   230.07230   1.0528423   0.0429850  10.0000090   0.3000000
 1808160   230.07473   1.0528664   0.0429913  10.0000096   0.3000000
 1808180   230.07717   1.0528899   0.0429977  10.0000102   0.3000000
 1808200   230.07960   1.0529128   0.0430042  10.0000109   0.3000000
 1808220   230.08204   1.0529352   0.0430107  10.0000115   0.3000000
 1808240   230.08447   1.0529572   0.0430173  10.0000122   0.3000000
 1808260   230.08691   1.0529787   0.0430239  10.0000129   0.3000000
 1808280   230.08934   1.0529998   0.0430306  10.0000137   0.3000000
 1808300   230.09178   1.0530205   0.0430373  10.0000144   0.3000000
 1808320   230.09422   1.0530407   0.0430440  10.0000152   0.3000000
 1808340   230.09665   1.0530601   0.0430505  10.0000160   0.3000000
 1808360   230.09909   1.0530788   0.0430569  10.0000168   0.3000000
 1808380   230.10152   1.0530966   0.0430630  10.0000177   0.3000000
 1808400   230.10396   1.0531133   0.0430687  10.0000185   0.3000000
 1808420   230.10639   1.0531289   0.0430742  10.0000194   0.3000000
 1808440   230.10883   1.0531436   0.0430794  10.0000203   0.3000000
 1808460   230.11127   1.0531578   0.0430843  10.0000212   0.3000000
 1808480   230.11370   1.0531719   0.0430891  10.0000222   0.3000000
 1808500   230.11614   1.0531860   0.0430939  10.0000231   0.3000000
 1808520   230.11857   1.0532004   0.0430985  10.0000241   0.3000000
 1808540   230.12101   1.0532150   0.0431031  10.0000251   0.3000000
 1808560   230.12344   1.0532298   0.0431076  10.0000261   0.3000000
 1808580   230.12588   1.0532445   0.0431118  10.0000272   0.3000000
 1808600   230.12831   1.0532590   0.0431158  10.0000282   0.3000000
 1808620   230.13075   1.0532733   0.0431194  10.0000293   0.3000000
 1808640   230.13319   1.0532873   0.0431226  10.0000304   0.3000000
 1808660   230.13562   1.0533008   0.0431255  10.0000315   0.3000000
 1808680   230.13806   1.0533138   0.0431280  10.0000327   0.3000000
 1808700   230.14049   1.0533262   0.0431304  10.0000338   0.3000000
 1808720   230.14293   1.0533380   0.0431324  10.0000350   0.3000000
 1808740   230.14536   1.0533491   0.0431343  10.0000362   0.3000000
 1808760   230.14780   1.0533595   0.0431360  10.0000374   0.3000000
 1808780   230.15024   1.0533691   0.0431376  10.0000387   0.3000000
 1808800   230.15267   1.0533775   0.0431390  10.0000399   0.3000000
 1808820   230.15511   1.0533848   0.0431403  10.0000412   0.3000000
 1808840   230.15754   1.0533908   0.0431415  10.0000425   0.3000000
 1808860   230.15998   1.0533952   0.0431425  10.0000439   0.3000000
 1808880   230.16241   1.0533982   0.0431435  10.0000452   0.3000000
 1808900   230.16485   1.0534000   0.0431445  10.0000466   0.3000000
 1808920   230.16729   1.0534009   0.0431456  10.0000480   0.3000000
 1808940   230.16972   1.0534011   0.0431467  10.0000494   0.3000000
 1808960   230.17216   1.0534006   0.0431479  10.0000508   0.3000000
 1808980   230.17459   1.0533996   0.0431494  10.0000522   0.3000000
 1809000   230.17703   1.0533983   0.0431511  10.0000537   0.3000000
 1809020   230.17946   1.0533971   0.0431529  10.0000552   0.3000000
 1809040   230.18190   1.0533962   0.0431548  10.0000567   0.3000000
 1809060   230.18434   1.0533955   0.0431567  10.0000582   0.3000000
 1809080   230.18677   1.0533948   0.0431587  10.0000598   0.3000000
 1809100   230.18921   1.0533939   0.0431608  10.0000613   0.3000000
 1809120   230.19164   1.0533931   0.0431628  10.0000629   0.3000000
 1809140   230.19408   1.0533927   0.0431646  10.0000645   0.3000000
 1809160   230.19651   1.0533927   0.0431664  10.0000662   0.3000000
 1809180   230.19895   1.0533927   0.0431679  10.0000678   0.3000000
 1809200   230.20139   1.0533925   0.0431694  10.0000695   0.3000000
 1809220   230.20382   1.0533924   0.0431706  10.0000712   0.3000000
 1809240   230.20626   1.0533925   0.0431718  10.0000729   0.3000000
 1809260   230.20869   1.0533931   0.0431727  10.0000746   0.3000000
 1809280   230.21113   1.0533941   0.0431734  10.0000764   0.3000000
 1809300   230.21356   1.0533953   0.0431740  10.0000782   0.3000000
 1809320   230.21600   1.0533966   0.0431745  10.0000799   0.3000000
 1809340   230.21844   1.0533981   0.0431747  10.0000818   0.3000000
 1809360   230.22087   1.0533995   0.0431748  10.0000836   0.3000000
 1809380   230.22331   1.0534005   0.0431746  10.0000854   0.3000000
 1809400   230.22574   1.0534010   0.0431743  10.0000873   0.3000000
 1809420   230.22818   1.0534007   0.0431737  10.0000892   0.3000000
 1809440   230.23062   1.0533995   0.0431729  10.0000911   0.3000000
 1809460   230.23305   1.0533972   0.0431720  10.0000931   0.3000000
 1809480   230.23549   1.0533939   0.0431710  10.0000950   0.3000000
 1809500   230.23792   1.0533894   0.0431699  10.0000970   0.3000000
 1809520   230.24036   1.0533840   0.0431688  10.0000990   0.3000000
 1809540   230.24279   1.0533778   0.0431676  10.0001010   0.3000000
 1809560   230.24523   1.0533708   0.0431664  10.0001030   0.3000000
 1809580   230.24767   1.0533631   0.0431649  10.0001051   0.3000000
 1809600   230.25010   1.0533549   0.0431633  10.0001072   0.3000000
 1809620   230.25254   1.0533465   0.0431616  10.0001093   0.3000000
 1809640   230.25497   1.0533383   0.0431596  10.0001114   0.3000000
 1809660   230.25741   1.0533303   0.0431575  10.0001135   0.3000000
 1809680   230.25985   1.0533227   0.0431552  10.0001157   0.3000000
 1809700   230.26228   1.0533154   0.0431528  10.0001179   0.3000000
 1809720   230.26472   1.0533086   0.0431504  10.0001201   0.3000000
 1809740   230.26715   1.0533023   0.0431479  10.0001223   0.3000000
 1809760   230.26959   1.0532966   0.0431456  10.0001245   0.3000000
 1809780   230.27203   1.0532913   0.0431433  10.0001268   0.3000000
 1809800   230.27446   1.0532862   0.0431411  10.0001291   0.3000000
 1809820   230.27690   1.0532810   0.0431391  10.0001314   0.3000000
 1809840   230.27933   1.0532756   0.0431373  10.0001337   0.3000000
 1809860   230.28177   1.0532698   0.0431356  10.0001360   0.3000000
 1809880   230.28421   1.0532634   0.0431341  10.0001384   0.3000000
 1809900   230.28664   1.0532562   0.0431326  10.0001408   0.3000000
 1809920   230.28908   1.0532484   0.0431312  10.0001432   0.3000000
 1809940   230.29151   1.0532402   0.0431299  10.0001456   0.3000000
 1809960   230.29395   1.0532320   0.0431287  10.0001481   0.3000000
 1809980   230.29639   1.0532242   0.0431276  10.0001505   0.3000000
 1810000   230.29882   1.0532172   0.0431268  10.0001530   0.3000000
 1810020   230.30126   1.0532110   0.0431261  10.0001555   0.3000000
 1810040   230.30369   1.0532055   0.0431254  10.0001580   0.3000000
 1810060   230.30613   1.0532008   0.0431247  10.0001606   0.3000000
 1810080   230.30857   1.0531968   0.0431239  10.0001631   0.3000000
 1810100   230.31100   1.0531934   0.0431230  10.0001657   0.3000000
 1810120   230.31344   1.0531905   0.0431221  10.0001683   0.3000000
 1810140   230.31587   1.0531880   0.0431212  10.0001710   0.3000000
 1810160   230.31831   1.0531857   0.0431202  10.0001736   0.3000000
 1810180   230.32075   1.0531834   0.0431191  10.0001763   0.3000000
 1810200   230.32318   1.0531807   0.0431180  10.0001790   0.3000000
 1810220   230.32562   1.0531773   0.0431168  10.0001817   0.3000000
 1810240   230.32806   1.0531730   0.0431156  10.0001844   0.3000000
 1810260   230.33049   1.0531678   0.0431145  10.0001872   0.3000000
 1810280   230.33293   1.0531618   0.0431135  10.0001899   0.3000000
 1810300   230.33536   1.0531548   0.0431127  10.0001927   0.3000000
 1810320   230.33780   1.0531468   0.0431120  10.0001955   0.3000000
 1810340   230.34024   1.0531376   0.0431116  10.0001984   0.3000000
 1810360   230.34267   1.0531272   0.0431112  10.0002012   0.3000000
 1810380   230.34511   1.0531152   0.0431106  10.0002041   0.3000000
 1810400   230.34754   1.0531019   0.0431098  10.0002070   0.3000000
 1810420   230.34998   1.0530874   0.0431088  10.0002099   0.3000000
 1810440   230.35242   1.0530722   0.0431077  10.0002128   0.3000000
 1810460   230.35485   1.0530567   0.0431065  10.0002158   0.3000000
 1810480   230.35729   1.0530415   0.0431053  10.0002187   0.3000000
 1810500   230.35973   1.0530267   0.0431043  10.0002217   0.3000000
 1810520   230.36216   1.0530126   0.0431034  10.0002247   0.3000000
 1810540   230.36460   1.0529989   0.0431026  10.0002278   0.3000000
 1810560   230.36703   1.0529857   0.0431020  10.0002308   0.3000000
 1810580   230.36947   1.0529730   0.0431014  10.0002339   0.3000000
 1810600   230.37191   1.0529607   0.0431009  10.0002370   0.3000000
 1810620   230.37434   1.0529487   0.0431005  10.0002401   0.3000000
 1810640   230.37678   1.0529369   0.0431000  10.0002432   0.3000000
 1810660   230.37922   1.0529254   0.0430995  10.0002464   0.3000000
 1810680   230.38165   1.0529143   0.0430989  10.0002496   0.3000000
 1810700   230.38409   1.0529039   0.0430982  10.0002528   0.3000000
 1810720   230.38652   1.0528942   0.0430975  10.0002560   0.3000000
 1810740   230.38896   1.0528853   0.0430967  10.0002592   0.3000000
 1810760   230.39140   1.0528771   0.0430959  10.0002625   0.3000000
 1810780   230.39383   1.0528698   0.0430949  10.0002658   0.3000000
 1810800   230.39627   1.0528634   0.0430939  10.0002691   0.3000000
 1810820   230.39870   1.0528580   0.0430929  10.0002724   0.3000000
 1810840   230.40114   1.0528536   0.0430920  10.0002757   0.3000000
 1810860   230.40358   1.0528502   0.0430914  10.0002791   0.3000000
 1810880   230.40601   1.0528478   0.0430910  10.0002825   0.3000000
 1810900   230.40845   1.0528462   0.0430911  10.0002859   0.3000000
 1810920   230.41088   1.0528451   0.0430916  10.0002893   0.3000000
 1810940   230.41332   1.0528442   0.0430925  10.0002927   0.3000000
 1810960   230.41576   1.0528433   0.0430938  10.0002962   0.3000000
 1810980   230.41819   1.0528419   0.0430953  10.0002997   0.3000000
 1811000   230.42063   1.0528398   0.0430971  10.0003032   0.3000000
 1811020   230.42306   1.0528367   0.0430989  10.0003067   0.3000000
 1811040   230.42550   1.0528327   0.0431008  10.0003102   0.3000000
 1811060   230.42794   1.0528278   0.0431026  10.0003138   0.3000000
 1811080   230.43037   1.0528222   0.0431045  10.0003174   0.3000000
 1811100   230.43281   1.0528160   0.0431062  10.0003210   0.3000000
 1811120   230.43524   1.0528094   0.0431080  10.0003246   0.3000000
 1811140   230.43768   1.0528029   0.0431097  10.0003282   0.3000000
 1811160   230.44012   1.0527967   0.0431115  10.0003319   0.3000000
 1811180   230.44255   1.0527911   0.0431133  10.0003356   0.3000000
 1811200   230.44499   1.0527864   0.0431152  10.0003393   0.3000000
 1811220   230.44742   1.0527824   0.0431172  10.0003430   0.3000000
 1811240   230.44986   1.0527791   0.0431191  10.0003468   0.3000000
 1811260   230.45230   1.0527763   0.0431210  10.0003505   0.3000000
 1811280   230.45473   1.0527736   0.0431227  10.0003543   0.3000000
 1811300   230.45717   1.0527708   0.0431240  10.0003581   0.3000000
 1811320   230.45960   1.0527678   0.0431252  10.0003619   0.3000000
 1811340   230.46204   1.0527646   0.0431261  10.0003658   0.3000000
 1811360   230.46448   1.0527614   0.0431268  10.0003697   0.3000000
 1811380   230.46691   1.0527585   0.0431276  10.0003735   0.3000000
 1811400   230.46935   1.0527560   0.0431285  10.0003775   0.3000000
 1811420   230.47178   1.0527541   0.0431295  10.0003814   0.3000000
 1811440   230.47422   1.0527529   0.0431307  10.0003853   0.3000000
 1811460   230.47666   1.0527524   0.0431321  10.0003893   0.3000000
 1811480   230.47909   1.0527525   0.0431336  10.0003933   0.3000000
 1811500   230.48153   1.0527532   0.0431351  10.0003973   0.3000000
 1811520   230.48397   1.0527545   0.0431366  10.0004013   0.3000000
 1811540   230.48640   1.0527565   0.0431380  10.0004054   0.3000000
 1811560   230.48884   1.0527593   0.0431394  10.0004094   0.3000000
 1811580   230.49127   1.0527628   0.0431408  10.0004135   0.3000000
 1811600   230.49371   1.0527670   0.0431424  10.0004177   0.3000000
 1811620   230.49615   1.0527716   0.0431442  10.0004218   0.3000000
 1811640   230.49858   1.0527765   0.0431460  10.0004259   0.3000000
 1811660   230.50102   1.0527814   0.0431477  10.0004301   0.3000000
 1811680   230.50345   1.0527860   0.0431494  10.0004343   0.3000000
 1811700   230.50589   1.0527900   0.0431509  10.0004385   0.3000000
 1811720   230.50833   1.0527932   0.0431523  10.0004427   0.3000000
 1811740   230.51076   1.0527959   0.0431534  10.0004470   0.3000000
 1811760   230.51320   1.0527981   0.0431546  10.0004513   0.3000000
 1811780   230.51563   1.0528001   0.0431558  10.0004556   0.3000000
 1811800   230.51807   1.0528022   0.0431571  10.0004599   0.3000000
 1811820   230.52051   1.0528046   0.0431587  10.0004642   0.3000000
 1811840   230.52294   1.0528074   0.0431606  10.0004686   0.3000000
 1811860   230.52538   1.0528107   0.0431627  10.0004729   0.3000000
 1811880   230.52781   1.0528142   0.0431651  10.0004773   0.3000000
 1811900   230.53025   1.0528177   0.0431676  10.0004818   0.3000000
 1811920   230.53269   1.0528209   0.0431702  10.0004862   0.3000000
 1811940   230.53512   1.0528237   0.0431726  10.0004907   0.3000000
 1811960   230.53756   1.0528260   0.0431750  10.0004951   0.3000000
 1811980   230.54000   1.0528277   0.0431773  10.0004996   0.3000000
 1812000   230.54243   1.0528290   0.0431797  10.0005042   0.3000000
 1812020   230.54487   1.0528303   0.0431821  10.0005087   0.3000000
 1812040   230.54730   1.0528316   0.0431849  10.0005132   0.3000000
 1812060   230.54974   1.0528332   0.0431879  10.0005178   0.3000000
 1812080   230.55218   1.0528350   0.0431911  10.0005224   0.3000000
 1812100   230.55461   1.0528372   0.0431947  10.0005270   0.3000000
 1812120   230.55705   1.0528397   0.0431984  10.0005317   0.3000000
 1812140   230.55949   1.0528423   0.0432021  10.0005363   0.3000000
 1812160   230.56192   1.0528448   0.0432058  10.0005410   0.3000000
 1812180   230.56436   1.0528473   0.0432091  10.0005457   0.3000000
 1812200   230.56679   1.0528496   0.0432121  10.0005505   0.3000000
 1812220   230.56923   1.0528518   0.0432147  10.0005552   0.3000000
 1812240   230.57167   1.0528541   0.0432170  10.0005600   0.3000000
 1812260   230.57410   1.0528568   0.0432189  10.0005647   0.3000000
 1812280   230.57654   1.0528602   0.0432205  10.0005695   0.3000000
 1812300   230.57898   1.0528644   0.0432218  10.0005744   0.3000000
 1812320   230.58141   1.0528695   0.0432229  10.0005792   0.3000000
 1812340   230.58385   1.0528755   0.0432237  10.0005841   0.3000000
 1812360   230.58629   1.0528822   0.0432244  10.0005890   0.3000000
 1812380   230.58872   1.0528896   0.0432249  10.0005939   0.3000000
 1812400   230.59116   1.0528975   0.0432253  10.0005988   0.3000000
 1812420   230.59360   1.0529059   0.0432257  10.0006037   0.3000000
 1812440   230.59603   1.0529146   0.0432262  10.0006087   0.3000000
 1812460   230.59847   1.0529234   0.0432267  10.0006137   0.3000000
 1812480   230.60091   1.0529321   0.0432271  10.0006187   0.3000000
 1812500   230.60334   1.0529405   0.0432274  10.0006237   0.3000000
 1812520   230.60578   1.0529484   0.0432274  10.0006288   0.3000000
 1812540   230.60822   1.0529555   0.0432269  10.0006338   0.3000000
 1812560   230.61065   1.0529618   0.0432260  10.0006389   0.3000000
 1812580   230.61309   1.0529673   0.0432246  10.0006440   0.3000000
 1812600   230.61553   1.0529722   0.0432227  10.0006492   0.3000000
 1812620   230.61796   1.0529768   0.0432206  10.0006543   0.3000000
 1812640   230.62040   1.0529814   0.0432185  10.0006595   0.3000000
 1812660   230.62284   1.0529860   0.0432164  10.0006647   0.3000000
 1812680   230.62527   1.0529906   0.0432144  10.0006699   0.3000000
 1812700   230.62771   1.0529950   0.0432124  10.0006751   0.3000000
 1812720   230.63015   1.0529986   0.0432104  10.0006804   0.3000000
 1812740   230.63258   1.0530012   0.0432083  10.0006856   0.3000000
 1812760   230.63502   1.0530027   0.0432059  10.0006909   0.3000000
 1812780   230.63746   1.0530031   0.0432033  10.0006963   0.3000000
 1812800   230.63989   1.0530026   0.0432005  10.0007016   0.3000000
 1812820   230.64233   1.0530015   0.0431976  10.0007069   0.3000000
 1812840   230.64477   1.0530002   0.0431947  10.0007123   0.3000000
 1812860   230.64720   1.0529990   0.0431919  10.0007177   0.3000000
 1812880   230.64964   1.0529982   0.0431891  10.0007231   0.3000000
 1812900   230.65207   1.0529978   0.0431866  10.0007286   0.3000000
 1812920   230.65451   1.0529979   0.0431842  10.0007340   0.3000000
 1812940   230.65695   1.0529984   0.0431819  10.0007395   0.3000000
 1812960   230.65938   1.0529989   0.0431796  10.0007450   0.3000000
 1812980   230.66182   1.0529990   0.0431773  10.0007505   0.3000000
 1813000   230.66426   1.0529985   0.0431748  10.0007560   0.3000000
 1813020   230.66669   1.0529972   0.0431721  10.0007616   0.3000000
 1813040   230.66913   1.0529949   0.0431694  10.0007672   0.3000000
 1813060   230.67157   1.0529918   0.0431668  10.0007728   0.3000000
 1813080   230.67400   1.0529878   0.0431643  10.0007784   0.3000000
 1813100   230.67644   1.0529831   0.0431620  10.0007840   0.3000000
 1813120   230.67888   1.0529777   0.0431598  10.0007897   0.3000000
 1813140   230.68131   1.0529713   0.0431577  10.0007954   0.3000000
 1813160   230.68375   1.0529640   0.0431555  10.0008011   0.3000000
 1813180   230.68619   1.0529558   0.0431533  10.0008068   0.3000000
 1813200   230.68862   1.0529470   0.0431508  10.0008125   0.3000000
 1813220   230.69106   1.0529378   0.0431482  10.0008183   0.3000000
 1813240   230.69350   1.0529282   0.0431453  10.0008241   0.3000000
 1813260   230.69593   1.0529185   0.0431423  10.0008299   0.3000000
 1813280   230.69837   1.0529087   0.0431392  10.0008357   0.3000000
 1813300   230.70081   1.0528990   0.0431359  10.0008415   0.3000000
 1813320   230.70324   1.0528893   0.0431326  10.0008474   0.3000000
 1813340   230.70568   1.0528795   0.0431291  10.0008533   0.3000000
 1813360   230.70812   1.0528694   0.0431256  10.0008592   0.3000000
 1813380   230.71055   1.0528587   0.0431219  10.0008651   0.3000000
 1813400   230.71299   1.0528474   0.0431181  10.0008710   0.3000000
 1813420   230.71543   1.0528353   0.0431141  10.0008770   0.3000000
 1813440   230.71786   1.0528223   0.0431098  10.0008830   0.3000000
 1813460   230.72030   1.0528082   0.0431053  10.0008890   0.3000000
 1813480   230.72274   1.0527933   0.0431006  10.0008950   0.3000000
 1813500   230.72517   1.0527775   0.0430955  10.0009011   0.3000000
 1813520   230.72761   1.0527609   0.0430901  10.0009071   0.3000000
 1813540   230.73005   1.0527436   0.0430845  10.0009132   0.3000000
 1813560   230.73249   1.0527259   0.0430785  10.0009193   0.3000000
 1813580   230.73492   1.0527080   0.0430724  10.0009254   0.3000000
 1813600   230.73736   1.0526899   0.0430662  10.0009316   0.3000000
 1813620   230.73980   1.0526719   0.0430599  10.0009378   0.3000000
 1813640   230.74223   1.0526543   0.0430537  10.0009439   0.3000000
 1813660   230.74467   1.0526371   0.0430476  10.0009501   0.3000000
 1813680   230.74711   1.0526201   0.0430416  10.0009564   0.3000000
 1813700   230.74954   1.0526035   0.0430357  10.0009626   0.3000000
 1813720   230.75198   1.0525874   0.0430300  10.0009689   0.3000000
 1813740   230.75442   1.0525717   0.0430245  10.0009752   0.3000000
 1813760   230.75685   1.0525566   0.0430191  10.0009815   0.3000000
 1813780   230.75929   1.0525420   0.0430139  10.0009878   0.3000000
 1813800   230.76173   1.0525280   0.0430088  10.0009942   0.3000000
 1813820   230.76416   1.0525144   0.0430038  10.0010005   0.3000000
 1813840   230.76660   1.0525013   0.0429988  10.0010069   0.3000000
 1813860   230.76904   1.0524883   0.0429939  10.0010133   0.3000000
 1813880   230.77147   1.0524757   0.0429890  10.0010198   0.3000000
 1813900   230.77391   1.0524631   0.0429841  10.0010262   0.3000000
 1813920   230.77635   1.0524507   0.0429794  10.0010327   0.3000000
 1813940   230.77878   1.0524381   0.0429749  10.0010392   0.3000000
 1813960   230.78122   1.0524251   0.0429704  10.0010457   0.3000000
 1813980   230.78366   1.0524115   0.0429660  10.0010522   0.3000000
 1814000   230.78609   1.0523969   0.0429617  10.0010588   0.3000000
 1814020   230.78853   1.0523809   0.0429573  10.0010654   0.3000000
 1814040   230.79097   1.0523634   0.0429527  10.0010720   0.3000000
 1814060   230.79340   1.0523443   0.0429481  10.0010786   0.3000000
 1814080   230.79584   1.0523237   0.0429434  10.0010852   0.3000000
 1814100   230.79828   1.0523018   0.0429385  10.0010919   0.3000000
 1814120   230.80071   1.0522788   0.0429336  10.0010985   0.3000000
 1814140   230.80315   1.0522551   0.0429287  10.0011052   0.3000000
 1814160   230.80559   1.0522308   0.0429237  10.0011119   0.3000000
 1814180   230.80802   1.0522060   0.0429187  10.0011187   0.3000000
 1814200   230.81046   1.0521807   0.0429135  10.0011254   0.3000000
 1814220   230.81290   1.0521550   0.0429082  10.0011322   0.3000000
 1814240   230.81533   1.0521288   0.0429027  10.0011390   0.3000000
 1814260   230.81777   1.0521022   0.0428970  10.0011458   0.3000000
 1814280   230.82021   1.0520753   0.0428911  10.0011527   0.3000000
 1814300   230.82264   1.0520483   0.0428853  10.0011595   0.3000000
 1814320   230.82508   1.0520213   0.0428796  10.0011664   0.3000000
 1814340   230.82752   1.0519943   0.0428740  10.0011733   0.3000000
 1814360   230.82995   1.0519672   0.0428683  10.0011802   0.3000000
 1814380   230.83239   1.0519396   0.0428626  10.0011872   0.3000000
 1814400   230.83483   1.0519111   0.0428565  10.0011941   0.3000000
 1814420   230.83726   1.0518813   0.0428499  10.0012011   0.3000000
 1814440   230.83970   1.0518504   0.0428428  10.0012081   0.3000000
 1814460   230.84214   1.0518186   0.0428355  10.0012151   0.3000000
 1814480   230.84457   1.0517866   0.0428282  10.0012222   0.3000000
 1814500   230.84701   1.0517549   0.0428212  10.0012292   0.3000000
 1814520   230.84945   1.0517236   0.0428146  10.0012363   0.3000000
 1814540   230.85188   1.0516924   0.0428084  10.0012434   0.3000000
 1814560   230.85432   1.0516612   0.0428024  10.0012505   0.3000000
 1814580   230.85676   1.0516294   0.0427965  10.0012577   0.3000000
 1814600   230.85919   1.0515970   0.0427905  10.0012649   0.3000000
 1814620   230.86163   1.0515640   0.0427845  10.0012720   0.3000000
 1814640   230.86407   1.0515307   0.0427784  10.0012792   0.3000000
 1814660   230.86650   1.0514971   0.0427724  10.0012865   0.3000000
 1814680   230.86894   1.0514635   0.0427665  10.0012937   0.3000000
 1814700   230.87138   1.0514302   0.0427606  10.0013010   0.3000000
 1814720   230.87381   1.0513974   0.0427548  10.0013083   0.3000000
 1814740   230.87625   1.0513650   0.0427490  10.0013156   0.3000000
 1814760   230.87869   1.0513330   0.0427432  10.0013229   0.3000000
 1814780   230.88112   1.0513012   0.0427374  10.0013302   0.3000000
 1814800   230.88356   1.0512698   0.0427316  10.0013376   0.3000000
 1814820   230.88600   1.0512388   0.0427257  10.0013450   0.3000000
 1814840   230.88843   1.0512082   0.0427198  10.0013524   0.3000000
 1814860   230.89087   1.0511780   0.0427139  10.0013598   0.3000000
 1814880   230.89331   1.0511482   0.0427081  10.0013673   0.3000000
 1814900   230.89574   1.0511191   0.0427024  10.0013748   0.3000000
 1814920   230.89818   1.0510905   0.0426968  10.0013822   0.3000000
 1814940   230.90062   1.0510623   0.0426914  10.0013897   0.3000000
 1814960   230.90305   1.0510347   0.0426860  10.0013973   0.3000000
 1814980   230.90549   1.0510076   0.0426808  10.0014048   0.3000000
 1815000   230.90793   1.0509809   0.0426756  10.0014124   0.3000000
 1815020   230.91036   1.0509545   0.0426705  10.0014200   0.3000000
 1815040   230.91280   1.0509283   0.0426654  10.0014276   0.3000000
 1815060   230.91524   1.0509021   0.0426604  10.0014352   0.3000000
 1815080   230.91767   1.0508758   0.0426554  10.0014429   0.3000000
 1815100   230.92011   1.0508491   0.0426503  10.0014506   0.3000000
 1815120   230.92255   1.0508219   0.0426454  10.0014582   0.3000000
 1815140   230.92498   1.0507943   0.0426405  10.0014660   0.3000000
 1815160   230.92742   1.0507662   0.0426357  10.0014737   0.3000000
 1815180   230.92986   1.0507374   0.0426311  10.0014814   0.3000000
 1815200   230.93229   1.0507078   0.0426265  10.0014892   0.3000000
 1815220   230.93473   1.0506772   0.0426219  10.0014970   0.3000000
 1815240   230.93717   1.0506456   0.0426173  10.0015048   0.3000000
 1815260   230.93960   1.0506130   0.0426126  10.0015127   0.3000000
 1815280   230.94204   1.0505797   0.0426078  10.0015205   0.3000000
 1815300   230.94448   1.0505459   0.0426029  10.0015284   0.3000000
 1815320   230.94691   1.0505122   0.0425980  10.0015363   0.3000000
 1815340   230.94935   1.0504788   0.0425932  10.0015442   0.3000000
 1815360   230.95179   1.0504460   0.0425884  10.0015522   0.3000000
 1815380   230.95422   1.0504139   0.0425837  10.0015601   0.3000000
 1815400   230.95666   1.0503827   0.0425790  10.0015681   0.3000000
 1815420   230.95910   1.0503525   0.0425743  10.0015761   0.3000000
 1815440   230.96153   1.0503231   0.0425695  10.0015841   0.3000000
 1815460   230.96397   1.0502945   0.0425646  10.0015921   0.3000000
 1815480   230.96641   1.0502666   0.0425597  10.0016002   0.3000000
 1815500   230.96885   1.0502395   0.0425546  10.0016083   0.3000000
 1815520   230.97128   1.0502131   0.0425496  10.0016164   0.3000000
 1815540   230.97372   1.0501876   0.0425447  10.0016245   0.3000000
 1815560   230.97616   1.0501628   0.0425398  10.0016326   0.3000000
 1815580   230.97859   1.0501389   0.0425352  10.0016408   0.3000000
 1815600   230.98103   1.0501158   0.0425309  10.0016490   0.3000000
 1815620   230.98347   1.0500935   0.0425268  10.0016572   0.3000000
 1815640   230.98591   1.0500717   0.0425229  10.0016654   0.3000000
 1815660   230.98834   1.0500505   0.0425192  10.0016737   0.3000000
 1815680   230.99078   1.0500296   0.0425156  10.0016819   0.3000000
 1815700   230.99322   1.0500090   0.0425120  10.0016902   0.3000000
 1815720   230.99565   1.0499884   0.0425084  10.0016985   0.3000000
 1815740   230.99809   1.0499679   0.0425046  10.0017068   0.3000000
 1815760   231.00053   1.0499474   0.0425007  10.0017152   0.3000000
