"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"$C_p$"	"Points:0"	"Points:1"	"Points:2"
1.01759e+00	4.79075e-03	4.45950e-02	-1.13394e-04	7.29167e-01	2.91271e-01	1.86012e-01	-5.14970e-01	0.00000e+00	8.14000e-02
9.99380e-01	0.00000e+00	0.00000e+00	0.00000e+00	7.14350e-01	2.85740e-01	8.07856e-04	-5.14918e-01	2.24940e-03	8.14000e-02
1.00013e+00	0.00000e+00	0.00000e+00	0.00000e+00	7.13835e-01	2.85534e-01	-5.63988e-03	-5.14761e-01	4.49391e-03	8.14000e-02
9.86275e-01	0.00000e+00	0.00000e+00	0.00000e+00	7.05080e-01	2.82032e-01	-1.15070e-01	-5.14499e-01	6.72854e-03	8.14000e-02
9.83819e-01	0.00000e+00	0.00000e+00	0.00000e+00	7.02235e-01	2.80894e-01	-1.50637e-01	-5.14131e-01	8.94828e-03	8.14000e-02
9.68252e-01	-1.38778e-17	0.00000e+00	0.00000e+00	6.92032e-01	2.76813e-01	-2.78169e-01	-5.13659e-01	1.11483e-02	8.14000e-02
9.57233e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.83504e-01	2.73402e-01	-3.84771e-01	-5.13086e-01	1.33239e-02	8.14000e-02
9.46622e-01	0.00000e+00	-1.73458e-18	0.00000e+00	6.76284e-01	2.70514e-01	-4.75022e-01	-5.12413e-01	1.54711e-02	8.14000e-02
9.31692e-01	0.00000e+00	6.93880e-18	0.00000e+00	6.65522e-01	2.66209e-01	-6.09549e-01	-5.11645e-01	1.75860e-02	8.14000e-02
9.22112e-01	-6.93834e-18	0.00000e+00	0.00000e+00	6.58603e-01	2.63441e-01	-6.96034e-01	-5.10831e-01	1.95632e-02	8.14000e-02
9.11028e-01	-1.38774e-17	-1.73477e-18	0.00000e+00	6.50838e-01	2.60335e-01	-7.93095e-01	-5.10015e-01	2.13453e-02	8.14000e-02
9.01541e-01	1.38774e-17	0.00000e+00	0.00000e+00	6.43907e-01	2.57563e-01	-8.79735e-01	-5.09197e-01	2.29811e-02	8.14000e-02
8.93589e-01	6.93834e-18	0.00000e+00	0.00000e+00	6.38343e-01	2.55337e-01	-9.49289e-01	-5.08376e-01	2.45028e-02	8.14000e-02
