"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"$C_p$"	"Points:0"	"Points:1"	"Points:2"
9.43510e-01	1.04255e-02	7.80309e-02	-5.71726e-04	6.78708e-01	2.70169e-01	-4.44726e-01	-4.85030e-01	0.00000e+00	-8.36000e-02
8.97591e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.42007e-01	2.56803e-01	-9.03480e-01	-4.84976e-01	2.24936e-03	-8.36000e-02
8.95800e-01	-2.08176e-17	0.00000e+00	0.00000e+00	6.38926e-01	2.55570e-01	-9.41996e-01	-4.84814e-01	4.49354e-03	-8.36000e-02
8.71336e-01	-1.38782e-17	0.00000e+00	0.00000e+00	6.23334e-01	2.49333e-01	-1.13690e+00	-4.84543e-01	6.72720e-03	-8.36000e-02
8.61745e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.14777e-01	2.45911e-01	-1.24386e+00	-4.84165e-01	8.94507e-03	-8.36000e-02
8.35598e-01	0.00000e+00	0.00000e+00	0.00000e+00	5.97474e-01	2.38990e-01	-1.46015e+00	-4.83679e-01	1.11420e-02	-8.36000e-02
8.14671e-01	-2.08169e-17	0.00000e+00	0.00000e+00	5.81580e-01	2.32632e-01	-1.65882e+00	-4.83088e-01	1.33132e-02	-8.36000e-02
7.96687e-01	0.00000e+00	0.00000e+00	0.00000e+00	5.69224e-01	2.27690e-01	-1.81327e+00	-4.82397e-01	1.54543e-02	-8.36000e-02
7.73435e-01	-2.08176e-17	0.00000e+00	0.00000e+00	5.52495e-01	2.20998e-01	-2.02239e+00	-4.81608e-01	1.75614e-02	-8.36000e-02
7.58599e-01	-1.38782e-17	0.00000e+00	0.00000e+00	5.41779e-01	2.16712e-01	-2.15634e+00	-4.80771e-01	1.95303e-02	-8.36000e-02
7.44049e-01	3.46954e-17	0.00000e+00	0.00000e+00	5.31597e-01	2.12639e-01	-2.28361e+00	-4.79934e-01	2.13046e-02	-8.36000e-02
7.32158e-01	0.00000e+00	0.00000e+00	0.00000e+00	5.22891e-01	2.09157e-01	-2.39243e+00	-4.79094e-01	2.29329e-02	-8.36000e-02
7.23695e-01	0.00000e+00	0.00000e+00	0.00000e+00	5.17001e-01	2.06800e-01	-2.46606e+00	-4.78251e-01	2.44469e-02	-8.36000e-02
7.15734e-01	-6.93945e-18	0.00000e+00	0.00000e+00	5.11220e-01	2.04488e-01	-2.53832e+00	-4.77403e-01	2.58689e-02	-8.36000e-02
7.10339e-01	0.00000e+00	0.00000e+00	0.00000e+00	5.07406e-01	2.02962e-01	-2.58600e+00	-4.76550e-01	2.72154e-02	-8.36000e-02
7.06025e-01	4.16334e-17	0.00000e+00	0.00000e+00	5.04315e-01	2.01726e-01	-2.62463e+00	-4.75691e-01	2.84988e-02	-8.36000e-02
7.02967e-01	2.08172e-17	0.00000e+00	0.00000e+00	5.02122e-01	2.00849e-01	-2.65205e+00	-4.74824e-01	2.97288e-02	-8.36000e-02
7.01212e-01	0.00000e+00	0.00000e+00	0.00000e+00	5.00879e-01	2.00352e-01	-2.66758e+00	-4.73949e-01	3.09132e-02	-8.36000e-02
7.00236e-01	-4.16334e-17	0.00000e+00	0.00000e+00	5.00171e-01	2.00068e-01	-2.67644e+00	-4.73064e-01	3.20584e-02	-8.36000e-02
7.00226e-01	-1.38782e-17	0.00000e+00	0.00000e+00	5.00169e-01	2.00068e-01	-2.67646e+00	-4.72168e-01	3.31694e-02	-8.36000e-02
7.00866e-01	-6.93945e-18	0.00000e+00	0.00000e+00	5.00620e-01	2.00248e-01	-2.67082e+00	-4.71262e-01	3.42507e-02	-8.36000e-02
7.02088e-01	0.00000e+00	0.00000e+00	0.00000e+00	5.01496e-01	2.00598e-01	-2.65988e+00	-4.70343e-01	3.53060e-02	-8.36000e-02
7.03794e-01	-2.08161e-17	0.00000e+00	0.00000e+00	5.02711e-01	2.01084e-01	-2.64468e+00	-4.69411e-01	3.63384e-02	-8.36000e-02
7.05822e-01	-6.93834e-18	0.00000e+00	0.00000e+00	5.04159e-01	2.01664e-01	-2.62658e+00	-4.68465e-01	3.73506e-02	-8.36000e-02
7.08102e-01	6.93834e-18	0.00000e+00	0.00000e+00	5.05786e-01	2.02314e-01	-2.60624e+00	-4.67504e-01	3.83449e-02	-8.36000e-02
7.10511e-01	7.40168e-22	0.00000e+00	0.00000e+00	5.07506e-01	2.03002e-01	-2.58475e+00	-4.66528e-01	3.93233e-02	-8.36000e-02
7.12957e-01	6.93945e-18	0.00000e+00	0.00000e+00	5.09252e-01	2.03701e-01	-2.56292e+00	-4.65535e-01	4.02876e-02	-8.36000e-02
7.15369e-01	1.38778e-17	0.00000e+00	0.00000e+00	5.10974e-01	2.04390e-01	-2.54140e+00	-4.64525e-01	4.12393e-02	-8.36000e-02
7.17671e-01	3.46943e-17	0.00000e+00	0.00000e+00	5.12618e-01	2.05047e-01	-2.52084e+00	-4.63497e-01	4.21798e-02	-8.36000e-02
7.19825e-01	-2.77552e-17	0.00000e+00	0.00000e+00	5.14157e-01	2.05663e-01	-2.50161e+00	-4.62449e-01	4.31102e-02	-8.36000e-02
7.21797e-01	-6.93834e-18	0.00000e+00	0.00000e+00	5.15565e-01	2.06226e-01	-2.48400e+00	-4.61383e-01	4.40315e-02	-8.36000e-02
7.23569e-01	0.00000e+00	0.00000e+00	0.00000e+00	5.16832e-01	2.06733e-01	-2.46817e+00	-4.60296e-01	4.49448e-02	-8.36000e-02
7.25141e-01	6.93945e-18	0.00000e+00	0.00000e+00	5.17955e-01	2.07182e-01	-2.45413e+00	-4.59188e-01	4.58507e-02	-8.36000e-02
7.26510e-01	2.77559e-17	0.00000e+00	0.00000e+00	5.18934e-01	2.07574e-01	-2.44190e+00	-4.58059e-01	4.67500e-02	-8.36000e-02
7.27688e-01	1.38778e-17	0.00000e+00	0.00000e+00	5.19776e-01	2.07911e-01	-2.43137e+00	-4.56907e-01	4.76433e-02	-8.36000e-02
7.28688e-01	6.93834e-18	0.00000e+00	0.00000e+00	5.20492e-01	2.08197e-01	-2.42243e+00	-4.55732e-01	4.85311e-02	-8.36000e-02
7.29528e-01	-6.93945e-18	0.00000e+00	0.00000e+00	5.21092e-01	2.08437e-01	-2.41492e+00	-4.54534e-01	4.94140e-02	-8.36000e-02
7.30229e-01	0.00000e+00	0.00000e+00	0.00000e+00	5.21593e-01	2.08637e-01	-2.40866e+00	-4.53311e-01	5.02922e-02	-8.36000e-02
7.30810e-01	0.00000e+00	0.00000e+00	0.00000e+00	5.22008e-01	2.08803e-01	-2.40347e+00	-4.52064e-01	5.11661e-02	-8.36000e-02
7.31291e-01	-2.77559e-17	0.00000e+00	0.00000e+00	5.22353e-01	2.08941e-01	-2.39916e+00	-4.50791e-01	5.20361e-02	-8.36000e-02
