"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"$C_p$"	"Points:0"	"Points:1"	"Points:2"
9.87844e-01	5.44730e-03	4.24558e-02	3.11558e-03	7.06872e-01	2.82376e-01	-9.26768e-02	-5.00000e-01	0.00000e+00	-5.50000e-02
9.63400e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.88738e-01	2.75495e-01	-3.19349e-01	-4.99947e-01	2.24938e-03	-5.50000e-02
9.61987e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.86535e-01	2.74614e-01	-3.46883e-01	-4.99788e-01	4.49373e-03	-5.50000e-02
9.43661e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.74693e-01	2.69877e-01	-4.94913e-01	-4.99521e-01	6.72789e-03	-5.50000e-02
9.38158e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.69600e-01	2.67840e-01	-5.58568e-01	-4.99148e-01	8.94671e-03	-5.50000e-02
9.19754e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.57436e-01	2.62975e-01	-7.10618e-01	-4.98669e-01	1.11452e-02	-5.50000e-02
9.05862e-01	0.00000e+00	-3.46945e-18	0.00000e+00	6.46800e-01	2.58720e-01	-8.43571e-01	-4.98087e-01	1.33187e-02	-5.50000e-02
8.92377e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.37580e-01	2.55032e-01	-9.58824e-01	-4.97406e-01	1.54629e-02	-5.50000e-02
8.75144e-01	1.38774e-17	0.00000e+00	0.00000e+00	6.25129e-01	2.50052e-01	-1.11446e+00	-4.96627e-01	1.75740e-02	-5.50000e-02
8.62785e-01	-6.93871e-18	0.00000e+00	0.00000e+00	6.16260e-01	2.46504e-01	-1.22532e+00	-4.95802e-01	1.95471e-02	-5.50000e-02
8.49647e-01	6.93945e-18	0.00000e+00	0.00000e+00	6.07009e-01	2.42804e-01	-1.34096e+00	-4.94976e-01	2.13254e-02	-5.50000e-02
8.38279e-01	-2.08165e-17	0.00000e+00	0.00000e+00	5.98739e-01	2.39495e-01	-1.44434e+00	-4.94147e-01	2.29575e-02	-5.50000e-02
8.28424e-01	1.38774e-17	0.00000e+00	0.00000e+00	5.91823e-01	2.36729e-01	-1.53079e+00	-4.93315e-01	2.44754e-02	-5.50000e-02
8.18660e-01	0.00000e+00	0.00000e+00	0.00000e+00	5.84765e-01	2.33906e-01	-1.61900e+00	-4.92478e-01	2.59015e-02	-5.50000e-02
8.10298e-01	-6.93834e-18	0.00000e+00	0.00000e+00	5.78836e-01	2.31534e-01	-1.69312e+00	-4.91636e-01	2.72523e-02	-5.50000e-02
8.02296e-01	0.00000e+00	0.00000e+00	0.00000e+00	5.73103e-01	2.29241e-01	-1.76479e+00	-4.90787e-01	2.85402e-02	-5.50000e-02
7.94964e-01	-6.93834e-18	0.00000e+00	0.00000e+00	5.67867e-01	2.27147e-01	-1.83024e+00	-4.89930e-01	2.97751e-02	-5.50000e-02
7.88293e-01	6.93834e-18	0.00000e+00	0.00000e+00	5.63104e-01	2.25242e-01	-1.88977e+00	-4.89064e-01	3.09647e-02	-5.50000e-02
7.82005e-01	-6.93834e-18	0.00000e+00	0.00000e+00	5.58607e-01	2.23443e-01	-1.94598e+00	-4.88189e-01	3.21153e-02	-5.50000e-02
7.76312e-01	0.00000e+00	0.00000e+00	0.00000e+00	5.54544e-01	2.21817e-01	-1.99678e+00	-4.87303e-01	3.32323e-02	-5.50000e-02
7.71022e-01	2.08176e-17	0.00000e+00	0.00000e+00	5.50760e-01	2.20304e-01	-2.04407e+00	-4.86406e-01	3.43199e-02	-5.50000e-02
