t       rho1       u1       v1       w1       p1       rho2       u2       v2       w2       p2       rho3       u3       v3       w3       p3       rho4       u4       v4       w4       p4       rho5       u5       v5       w5       p5       rho6       u6       v6       w6       p6       rho7       u7       v7       w7       p7       rho8       u8       v8       w8       p8       rho9       u9       v9       w9       p9
  2.1100010E+02         8.9795613E-01         2.5588378E-01         5.4930359E-02        -7.3424436E-02         6.3072044E-01         9.1922081E-01         2.0220719E-02         1.3178365E-01        -8.2158685E-02         6.5455276E-01         9.4005454E-01         1.6575171E-01         9.4063291E-03        -2.2597921E-03         6.6678989E-01         9.2446572E-01         2.4692598E-01         2.0553978E-01        -3.8621265E-02         6.5691310E-01         9.7399312E-01         2.8003359E-01         5.1946718E-02        -7.3833063E-02         6.8876797E-01         9.5348001E-01         2.8003684E-01         4.8090074E-02        -5.2302834E-03         6.8071991E-01         9.3290800E-01         2.3623495E-01         1.3660091E-01        -1.6391221E-01         6.6643780E-01         9.5912796E-01         4.5929193E-01         1.5317260E-01        -2.6551040E-02         6.7030525E-01         9.7902077E-01         3.0450648E-01         1.0632199E-01         9.3839392E-03         6.9313812E-01
  2.1101570E+02         8.8683408E-01         1.2799180E-01         8.0979764E-02        -1.4665066E-01         6.2411255E-01         9.2284441E-01         1.1718623E-01         1.1499113E-01        -4.2215027E-02         6.5964943E-01         9.4558662E-01         2.3830645E-01         3.6997031E-02         3.5739366E-02         6.6971052E-01         9.3459320E-01         2.8913400E-01         1.9928707E-01         1.7741716E-02         6.6763759E-01         9.7101772E-01         3.0797049E-01         4.0896874E-02        -8.2289502E-02         6.8437678E-01         9.4168097E-01         2.6181391E-01         1.7958928E-02        -8.7183737E-04         6.7304176E-01         9.4351745E-01         2.5173455E-01         1.3786834E-01        -1.8339354E-01         6.7533767E-01         9.6382630E-01         4.3617716E-01         1.0920252E-01        -2.2791984E-02         6.7448872E-01         9.7649670E-01         2.9982087E-01         1.0135841E-01         1.5975736E-02         6.9292271E-01
  2.1103130E+02         8.9718020E-01         5.5962376E-02         1.3994314E-01        -1.2476458E-01         6.3235414E-01         9.3668121E-01         2.7097869E-01         1.2647493E-01         3.0590801E-02         6.6448760E-01         9.5480347E-01         2.9521075E-01        -7.1811918E-03         4.5233313E-02         6.7195618E-01         9.5253420E-01         3.3163968E-01         1.1859773E-01         2.1941265E-02         6.7681223E-01         9.6550781E-01         3.1669053E-01         5.0288599E-02        -9.3383566E-02         6.8132699E-01         9.2387140E-01         2.4488638E-01         3.8283931E-03        -1.7665798E-02         6.6242391E-01         9.5254606E-01         2.9176947E-01         1.2563699E-01        -1.4703409E-01         6.8053782E-01         9.6189886E-01         4.0743077E-01         8.4418483E-02        -2.3705166E-02         6.7519146E-01         9.7610456E-01         2.9980469E-01         9.2113674E-02         2.5370318E-02         6.9255215E-01
  2.1104700E+02         9.0830296E-01         8.8006472E-03         1.4998573E-01        -6.4804494E-02         6.4315850E-01         9.5406675E-01         3.6297247E-01         1.4801961E-01         6.6918820E-02         6.6866815E-01         9.4678736E-01         2.8352958E-01        -6.2913828E-02         3.3533465E-02         6.6838926E-01         9.5675373E-01         3.0418298E-01         8.5264087E-02        -1.6429361E-02         6.7655265E-01         9.6061367E-01         3.3730540E-01         4.8028298E-02        -1.0172626E-01         6.7789155E-01         9.1487080E-01         2.1242212E-01         6.0402747E-02        -5.9436917E-02         6.5911168E-01         9.6478742E-01         3.2238308E-01         1.1676814E-01        -9.1316611E-02         6.8321723E-01         9.5552123E-01         3.9682728E-01         6.5027103E-02        -1.4139456E-02         6.7239982E-01         9.7741795E-01         3.0257934E-01         8.4136508E-02         3.4839466E-02         6.9179994E-01
  2.1106260E+02         9.1059446E-01         1.5130240E-02         9.2597067E-02        -4.7853842E-02         6.4699489E-01         9.6206498E-01         3.6878508E-01         1.4255700E-01         5.1242385E-02         6.7367786E-01         9.4171548E-01         2.3176815E-01        -3.6544282E-02         3.3260088E-03         6.6905957E-01         9.5569903E-01         2.2634791E-01         1.2915285E-01        -4.9049694E-02         6.7854196E-01         9.5187598E-01         3.9348572E-01         4.8453506E-02        -1.4516164E-01         6.6948229E-01         9.3024421E-01         1.5306257E-01         1.7755181E-01        -9.9536277E-02         6.6982090E-01         9.7186589E-01         3.3603030E-01         1.1112599E-01        -5.8145437E-02         6.8410271E-01         9.4536346E-01         4.0135288E-01         6.6445112E-02         1.2380831E-03         6.6642201E-01         9.7738701E-01         3.0698806E-01         8.1906989E-02         4.7441289E-02         6.9077200E-01
  2.1107820E+02         9.1490489E-01         6.6600509E-02         7.8963853E-02         1.7839132E-02         6.5295583E-01         9.6062881E-01         3.8153440E-01         9.1097794E-02         1.4403180E-02         6.7285657E-01         9.4433397E-01         2.0536168E-01         6.7869380E-02        -6.1542615E-02         6.7439562E-01         9.6470487E-01         2.4612246E-01         1.1538380E-01        -5.3859781E-02         6.8308461E-01         9.2746168E-01         3.6835718E-01         1.1377650E-01        -1.3978459E-01         6.5685976E-01         9.5759100E-01         1.6129389E-01         2.1950315E-01        -9.6013151E-02         6.8489903E-01         9.7179466E-01         3.3012980E-01         1.1466907E-01        -5.0959233E-02         6.8482572E-01         9.3521112E-01         4.1737330E-01         9.6833408E-02         3.2252144E-02         6.5877336E-01         9.7325838E-01         3.0838922E-01         8.9701742E-02         6.6368587E-02         6.8878394E-01
  2.1109380E+02         9.2729092E-01         1.7879024E-01         8.4854148E-02         5.2095059E-02         6.6078979E-01         9.5038855E-01         4.0647101E-01         5.3847276E-02        -2.0954650E-02         6.6498357E-01         9.3961006E-01         1.6831788E-01         1.3207933E-01        -1.3117942E-01         6.6793072E-01         9.7069621E-01         3.2809225E-01         2.1505298E-02        -3.4932908E-02         6.8113828E-01         9.2057729E-01         2.9657125E-01         1.7580439E-01        -8.6348150E-03         6.5641075E-01         9.7268987E-01         2.3556046E-01         1.6310152E-01        -6.0348939E-02         6.9152313E-01         9.6972263E-01         3.1964019E-01         1.0834210E-01        -5.9464741E-02         6.8567967E-01         9.1899520E-01         3.9674801E-01         1.2864859E-01         4.1473590E-02         6.5017694E-01         9.6402562E-01         2.9969850E-01         9.1972306E-02         8.6374670E-02         6.8559837E-01
  2.1110940E+02         9.3932056E-01         3.1037331E-01         1.1410464E-01         3.3156365E-02         6.5821171E-01         9.3097979E-01         3.9309803E-01         4.1303683E-02        -7.1526662E-02         6.5109909E-01         9.3473846E-01         1.5959229E-01         1.5685116E-01        -1.0113083E-01         6.6100502E-01         9.5725948E-01         4.0026143E-01         3.7566993E-02         3.7844333E-05         6.7165869E-01         9.3673295E-01         3.0443838E-01         1.3239264E-01         1.3356724E-01         6.6682762E-01         9.7723669E-01         2.9038110E-01         1.2041786E-01        -3.7646309E-02         6.9036484E-01         9.6853840E-01         3.1681547E-01         8.4269986E-02        -6.6330366E-02         6.8600070E-01         9.0671110E-01         3.1064731E-01         1.4503400E-01        -2.0996395E-02         6.4551824E-01         9.4952881E-01         2.8708884E-01         8.0593981E-02         7.9026081E-02         6.8077362E-01
  2.1112500E+02         9.2962104E-01         3.5712805E-01         1.0151543E-01         3.0061372E-02         6.5006769E-01         9.0738839E-01         3.4661284E-01         1.0151056E-01        -1.2732881E-01         6.3812006E-01         9.2974842E-01         1.8646452E-01         1.6382964E-01        -7.1797855E-02         6.5552199E-01         9.5431644E-01         4.2068550E-01         1.2319978E-01        -1.1525452E-01         6.6621900E-01         9.4043118E-01         2.9004809E-01         1.0997989E-01         1.3418870E-01         6.7285466E-01         9.7681028E-01         3.0748141E-01         1.2364160E-01        -3.2075718E-02         6.8950790E-01         9.6828592E-01         3.1597415E-01         5.6169137E-02        -6.5971978E-02         6.8591410E-01         9.1668880E-01         1.9539660E-01         1.7238298E-01        -1.1407930E-01         6.5203267E-01         9.3836766E-01         2.8041777E-01         9.1013111E-02         1.6710363E-02         6.7771417E-01
  2.1114080E+02         9.1097111E-01         3.4968069E-01         6.5542147E-02        -2.1912321E-02         6.3762641E-01         9.0542644E-01         2.8295222E-01         1.8119474E-01        -1.4558607E-01         6.3816684E-01         9.4013500E-01         1.2409636E-01         1.7137896E-01        -4.5569655E-02         6.6475278E-01         9.4998240E-01         4.2273980E-01         1.1540435E-01        -1.3962954E-01         6.6391629E-01         9.4054741E-01         2.6876765E-01         1.2786207E-01         2.2385672E-02         6.7438895E-01         9.7383559E-01         3.1814808E-01         1.2276972E-01        -3.9000239E-02         6.8849826E-01         9.6618789E-01         3.1223375E-01         3.1208631E-02        -6.0737334E-02         6.8445069E-01         9.3363458E-01         1.6836621E-01         2.0657061E-01        -1.3055611E-01         6.6534114E-01         9.4018644E-01         2.8438893E-01         1.2459386E-01        -4.1389238E-02         6.7928773E-01
