t       rho1       u1       v1       w1       p1       rho2       u2       v2       w2       p2       rho3       u3       v3       w3       p3       rho4       u4       v4       w4       p4       rho5       u5       v5       w5       p5       rho6       u6       v6       w6       p6       rho7       u7       v7       w7       p7       rho8       u8       v8       w8       p8       rho9       u9       v9       w9       p9
  2.1100010E+02         9.2728275E-01         1.3485943E-01        -4.5434307E-02         1.9798358E-03         6.5493578E-01         9.1663206E-01         1.0134781E-01         1.9390839E-01        -1.2621576E-01         6.5130585E-01         9.5678580E-01         5.1630650E-02         1.6562366E-01        -6.3610613E-02         6.9338888E-01         8.7553620E-01         9.5161088E-02         7.7842213E-02         9.3564302E-02         6.1090451E-01         9.6680337E-01         3.1976783E-01         1.6820965E-02         1.7578905E-02         6.8265176E-01         9.7016627E-01         4.8246983E-02         1.3655184E-01         1.7020380E-02         6.9884956E-01         9.1350639E-01         6.8774939E-02         9.6501254E-02        -1.8437432E-01         6.4536691E-01         9.6287012E-01         2.7891138E-01         6.6075996E-02        -9.5313355E-02         6.8394566E-01         9.4798714E-01         5.6456417E-02         9.7639754E-02         3.5891108E-02         6.7660820E-01
  2.1101570E+02         9.0501195E-01         7.8125298E-02        -8.3803780E-02        -2.7721567E-02         6.3656801E-01         9.1942221E-01         2.9732574E-02         2.0605807E-01        -6.8056166E-02         6.5461564E-01         9.5968503E-01         5.8841154E-02         1.5643583E-01        -5.9511676E-02         6.9578975E-01         8.7241954E-01         4.9261328E-02         9.6332870E-02         1.0297378E-01         6.0825866E-01         9.5597094E-01         3.7812820E-01         2.3634354E-02         4.0396015E-04         6.7648065E-01         9.7376287E-01         6.9971800E-02         1.2081782E-01         3.0220244E-02         7.0203334E-01         9.0729892E-01         3.8599845E-02         1.1848085E-01        -1.6150028E-01         6.4198166E-01         9.6022069E-01         2.6985469E-01         6.6510953E-02        -1.0724209E-01         6.8186533E-01         9.4967359E-01         8.5041963E-02         8.2932629E-02         4.5449208E-02         6.7881751E-01
  2.1103130E+02         8.8686776E-01         7.6966308E-04        -1.0511760E-01        -5.6184940E-02         6.2118638E-01         9.2750770E-01        -4.6644565E-02         1.9284953E-01         3.8562564E-04         6.6136777E-01         9.6348935E-01         6.9461845E-02         1.4379503E-01        -6.3017495E-02         6.9706404E-01         8.7662762E-01         1.8970221E-02         1.3660082E-01         6.9954991E-02         6.1078292E-01         9.4971102E-01         4.3932533E-01         6.1385721E-02        -1.0979703E-02         6.6765630E-01         9.7678471E-01         9.0689167E-02         1.0184792E-01         4.2778555E-02         7.0363939E-01         9.0402746E-01         6.0438840E-03         1.4227323E-01        -1.3820809E-01         6.4044803E-01         9.5754904E-01         2.6271150E-01         7.3853023E-02        -1.2046655E-01         6.7998445E-01         9.5118409E-01         1.0694394E-01         7.0444293E-02         5.6068573E-02         6.8060350E-01
  2.1104700E+02         8.7804186E-01        -8.3657980E-02        -7.9696752E-02        -3.3768017E-02         6.1383116E-01         9.3665045E-01        -1.1026853E-01         1.4783674E-01         6.8652697E-02         6.6795617E-01         9.6798700E-01         7.8124374E-02         1.3183415E-01        -8.4021188E-02         6.9809997E-01         8.8252676E-01        -2.9047834E-02         2.1236271E-01        -4.2395014E-02         6.2018335E-01         9.4306427E-01         4.6927446E-01         6.4930908E-02        -2.2454208E-02         6.5898502E-01         9.7852033E-01         1.0589828E-01         8.6102501E-02         4.7151029E-02         7.0362335E-01         9.0410393E-01        -2.9456360E-02         1.7006816E-01        -1.1743798E-01         6.4100450E-01         9.5582372E-01         2.5898540E-01         8.9547731E-02        -1.3238128E-01         6.7893797E-01         9.5178527E-01         1.1950837E-01         6.4540006E-02         6.3244857E-02         6.8158507E-01
  2.1106260E+02         8.8310230E-01        -1.7135225E-01        -2.9863218E-02        -2.8754843E-03         6.1723489E-01         9.4111484E-01        -1.3904919E-01         8.1841037E-02         1.1393577E-01         6.7087960E-01         9.7127950E-01         8.6220853E-02         1.1571178E-01        -9.8881170E-02         6.9894743E-01         8.9849591E-01        -9.1796246E-04         2.3918195E-01        -1.5703374E-01         6.3631082E-01         9.3092853E-01         4.5696229E-01         2.1756558E-02        -3.5965577E-02         6.5240884E-01         9.7909248E-01         1.1482587E-01         7.8899890E-02         4.0577065E-02         7.0280355E-01         9.0763485E-01        -6.2616765E-02         2.0010208E-01        -9.7501375E-02         6.4400589E-01         9.5649964E-01         2.6268211E-01         1.0897862E-01        -1.3806638E-01         6.7907339E-01         9.5123005E-01         1.2382968E-01         6.5632381E-02         6.4412422E-02         6.8175912E-01
  2.1107820E+02         8.9948016E-01        -2.5284898E-01         3.0307526E-02        -1.6767046E-03         6.2930745E-01         9.4072288E-01        -1.1418732E-01         2.5547506E-02         1.0991879E-01         6.7223716E-01         9.7172993E-01         1.0554815E-01         9.1432929E-02        -8.3592802E-02         6.9851017E-01         9.1457099E-01         4.5179740E-02         2.0549555E-01        -2.1422005E-01         6.4941156E-01         9.1749549E-01         4.0808940E-01        -2.4320100E-02        -5.2979026E-02         6.4655322E-01         9.7928315E-01         1.2078597E-01         8.0007374E-02         2.5987159E-02         7.0195204E-01         9.1414350E-01        -8.6724132E-02         2.2579049E-01        -7.2687149E-02         6.4962655E-01         9.5932764E-01         2.8256238E-01         1.2089750E-01        -1.3500862E-01         6.7883497E-01         9.5005214E-01         1.2406758E-01         6.9838017E-02         5.8353476E-02         6.8159252E-01
  2.1109380E+02         9.1763586E-01        -2.6887822E-01         9.8250724E-02        -2.1971948E-02         6.4709353E-01         9.3599713E-01        -3.2641340E-02        -1.2918472E-03         5.8258340E-02         6.7057884E-01         9.6955645E-01         1.4015624E-01         6.7158639E-02        -4.9088363E-02         6.9516259E-01         9.2166448E-01         5.2596826E-02         1.7201358E-01        -2.3258606E-01         6.5545249E-01         9.0854007E-01         3.1668639E-01        -4.2350113E-02        -8.1789322E-02         6.4383179E-01         9.7957462E-01         1.2677385E-01         8.6938687E-02         7.9600960E-03         7.0133781E-01         9.2236137E-01        -9.5537938E-02         2.3732504E-01        -3.8894322E-02         6.5741205E-01         9.6160871E-01         3.0766687E-01         1.2089561E-01        -1.4116225E-01         6.7712593E-01         9.4909620E-01         1.2614550E-01         7.2641753E-02         4.5883775E-02         6.8143910E-01
  2.1110940E+02         9.2977387E-01        -2.1622166E-01         1.4323618E-01        -4.1089699E-02         6.6195196E-01         9.2675263E-01         6.1359752E-02        -8.8480748E-03        -3.0671516E-02         6.6137403E-01         9.6458775E-01         1.7328097E-01         5.2343123E-02        -1.4308636E-02         6.8932921E-01         9.1887337E-01         7.7275097E-02         1.5271701E-01        -2.0705669E-01         6.5658385E-01         9.0634507E-01         2.3468386E-01        -4.4888150E-02        -9.3587160E-02         6.4210683E-01         9.8058546E-01         1.3601255E-01         9.6955597E-02        -5.6955861E-03         7.0113659E-01         9.3098658E-01        -8.7163001E-02         2.2994243E-01        -2.3960366E-04         6.6618592E-01         9.5896107E-01         3.2453683E-01         1.1893436E-01        -1.7012115E-01         6.7389983E-01         9.4885749E-01         1.3436447E-01         7.1257882E-02         2.9795649E-02         6.8123877E-01
  2.1112500E+02         9.3967825E-01        -1.6327848E-01         1.5436216E-01        -2.6033070E-02         6.7243856E-01         9.2219037E-01         1.3106705E-01         8.4667280E-04        -1.2075698E-01         6.5426296E-01         9.5718676E-01         1.9368494E-01         5.4045096E-02         2.2516929E-02         6.8303114E-01         9.1472012E-01         1.0646594E-01         1.6333511E-01        -1.5748459E-01         6.5657538E-01         9.0321243E-01         1.9233397E-01        -4.3122884E-02        -7.8607164E-02         6.3782322E-01         9.8266721E-01         1.4882606E-01         1.0458069E-01        -9.4219837E-03         7.0106804E-01         9.3953109E-01        -6.6157594E-02         2.0845486E-01         3.0977726E-02         6.7480189E-01         9.4777328E-01         3.3524022E-01         1.1162104E-01        -1.8942201E-01         6.6778779E-01         9.4889116E-01         1.4688663E-01         6.5147571E-02         1.0950294E-02         6.8052149E-01
  2.1114080E+02         9.4669586E-01        -1.3429800E-01         1.5127075E-01        -2.3700069E-03         6.7922974E-01         9.2347300E-01         1.8814939E-01         2.6153347E-03        -1.4507917E-01         6.5154618E-01         9.5155752E-01         2.1200138E-01         7.6506630E-02         6.7686602E-02         6.7842948E-01         9.1660523E-01         1.1276954E-01         1.9158947E-01        -1.2101886E-01         6.5951449E-01         8.9755857E-01         1.7454690E-01        -1.6658155E-02        -4.8214577E-02         6.3381726E-01         9.8522037E-01         1.6114324E-01         1.0001536E-01        -6.1609033E-03         7.0075876E-01         9.4714189E-01        -4.1279845E-02         1.8102799E-01         4.5615796E-02         6.8211502E-01         9.3192017E-01         3.3710238E-01         8.3768114E-02        -1.6111323E-01         6.6115606E-01         9.4836879E-01         1.5920027E-01         5.6111705E-02        -1.2661921E-02         6.7886925E-01
