t       rho1       u1       v1       w1       p1       rho2       u2       v2       w2       p2       rho3       u3       v3       w3       p3       rho4       u4       v4       w4       p4       rho5       u5       v5       w5       p5       rho6       u6       v6       w6       p6       rho7       u7       v7       w7       p7       rho8       u8       v8       w8       p8       rho9       u9       v9       w9       p9
  2.1115640E+02         9.5118725E-01         1.3143691E-01         5.7467554E-02         7.3782749E-02         6.7974401E-01         9.3575698E-01         7.0564270E-02         5.3368535E-02         1.6961825E-01         6.6725212E-01         9.2081445E-01         9.9009402E-02         1.9049858E-01         1.0019376E-01         6.4798599E-01         9.9258888E-01         2.3577580E-01         8.9450665E-02         4.2511940E-02         7.0363063E-01         9.4017446E-01        -1.2616035E-01         1.1183695E-01         5.1625825E-02         6.7024088E-01         8.6446184E-01         1.5754907E-01        -2.2899529E-01         1.6343307E-02         6.0154450E-01         8.9302075E-01         3.5362214E-01         1.2872681E-01         2.2787136E-01         6.2656456E-01         9.6577942E-01         3.3996320E-01         1.3833585E-01         8.2148813E-02         6.8507832E-01         9.4072020E-01         2.1167025E-01         1.4436160E-01         7.4299455E-02         6.7623401E-01
  2.1117200E+02         9.5020217E-01         1.3947509E-01         6.5535158E-02         6.6089220E-02         6.7820919E-01         9.3709707E-01         1.1275304E-02         1.8097922E-02         1.7798832E-01         6.6889030E-01         9.2474151E-01         9.6844561E-02         2.3316765E-01         5.5104189E-02         6.5613866E-01         9.9043941E-01         2.3534687E-01         6.9347300E-02         5.0557386E-02         7.0269978E-01         9.4496810E-01        -1.0998268E-01         1.2098068E-01         4.6033457E-02         6.7477113E-01         8.4811449E-01         1.4522760E-01        -2.0911589E-01         2.7706584E-02         5.9431398E-01         8.9611435E-01         3.1247181E-01         1.1493260E-01         2.7389258E-01         6.3033795E-01         9.7443032E-01         3.4989613E-01         1.3807006E-01         2.8127590E-02         6.8746376E-01         9.4188082E-01         1.9778571E-01         1.4343865E-01         6.3930623E-02         6.7799097E-01
  2.1118750E+02         9.4878113E-01         1.4708054E-01         7.6504260E-02         5.5836618E-02         6.7651159E-01         9.4117856E-01        -3.4231778E-02        -1.7505402E-02         1.8966207E-01         6.7069191E-01         9.3483669E-01         1.4912298E-01         2.1833226E-01        -3.3970000E-03         6.6327214E-01         9.9007118E-01         2.3443107E-01         2.5130227E-02         6.6983290E-02         7.0305705E-01         9.4893032E-01        -9.6999936E-02         1.3016948E-01         3.8711905E-02         6.7950535E-01         8.4306008E-01         1.2168227E-01        -1.6210529E-01         4.0609404E-02         5.9534979E-01         9.0449315E-01         2.2340734E-01         9.9348888E-02         3.2652989E-01         6.3726282E-01         9.7635925E-01         3.3766836E-01         1.3126072E-01        -1.3207488E-03         6.8758720E-01         9.4337487E-01         1.8188091E-01         1.4083228E-01         5.3845380E-02         6.7945945E-01
  2.1120310E+02         9.4713283E-01         1.5296094E-01         8.8216320E-02         4.5516305E-02         6.7491603E-01         9.5056236E-01        -2.7733672E-02        -1.5266493E-02         1.9327533E-01         6.7636466E-01         9.4028127E-01         2.1029051E-01         1.7261483E-01        -1.0156158E-01         6.5858519E-01         9.8530543E-01         2.1883936E-01        -2.8677445E-02         7.3168211E-02         7.0254701E-01         9.5260847E-01        -8.8780433E-02         1.3428079E-01         3.1412635E-02         6.8431813E-01         8.4749502E-01         1.0146363E-01        -1.0111231E-01         6.2804550E-02         6.0203338E-01         9.2207015E-01         1.0370980E-01         8.7005831E-02         3.7619323E-01         6.5297091E-01         9.7168696E-01         3.2024914E-01         1.1626917E-01        -6.9968975E-03         6.8608826E-01         9.4564217E-01         1.6373061E-01         1.3707550E-01         4.2989783E-02         6.8076169E-01
  2.1121890E+02         9.4568855E-01         1.5724777E-01         9.9713780E-02         3.7992988E-02         6.7371970E-01         9.5801967E-01         1.8834744E-02         1.6699808E-02         1.7329603E-01         6.8217015E-01         9.0917194E-01         1.4325374E-01         1.7554869E-01        -1.7008056E-01         6.3021588E-01         9.8017794E-01         2.2193149E-01        -4.8581384E-02         7.3828951E-02         7.0036262E-01         9.5642960E-01        -8.3802521E-02         1.3211319E-01         2.6245179E-02         6.8910962E-01         8.5690629E-01         1.0086498E-01        -4.9301736E-02         1.0443550E-01         6.0951966E-01         9.3772352E-01         4.6278082E-02         4.4141784E-02         3.8866588E-01         6.6829908E-01         9.6441042E-01         3.0642834E-01         8.9077987E-02        -2.3917248E-04         6.8406630E-01         9.4803375E-01         1.4276357E-01         1.3107191E-01         3.2460194E-02         6.8166065E-01
  2.1123450E+02         9.4519883E-01         1.6038038E-01         1.0908454E-01         3.5547372E-02         6.7342120E-01         9.6308088E-01         6.0242314E-02         3.6938027E-02         1.3356683E-01         6.8770212E-01         8.8320261E-01         2.0200733E-02         2.3976989E-01        -9.3352176E-02         6.1109370E-01         9.8013723E-01         2.6403439E-01        -3.3740178E-02         3.9308589E-02         6.9739139E-01         9.6013123E-01        -8.0552347E-02         1.2592527E-01         2.6295194E-02         6.9345731E-01         8.7047350E-01         1.0859875E-01        -2.7227581E-02         1.6208413E-01         6.1731321E-01         9.4331729E-01         5.2608781E-02         1.4475654E-02         3.4550771E-01         6.7577571E-01         9.5927817E-01         3.1823277E-01         5.0722074E-02        -8.1542963E-03         6.8156815E-01         9.4915164E-01         1.1764216E-01         1.2051823E-01         2.8583908E-02         6.8117326E-01
  2.1125010E+02         9.4600844E-01         1.6276246E-01         1.1446153E-01         3.8497988E-02         6.7423856E-01         9.6665412E-01         8.5049197E-02         3.8870811E-02         8.8239633E-02         6.9311351E-01         8.9373374E-01        -3.9602913E-02         2.8711778E-01         5.3168692E-02         6.2268209E-01         9.7688782E-01         3.1225774E-01         3.2037369E-03        -2.7837086E-02         6.9167352E-01         9.6385705E-01        -7.8214884E-02         1.1666879E-01         3.1322233E-02         6.9748646E-01         8.8418603E-01         9.6504554E-02        -1.9313792E-02         2.0794576E-01         6.2603730E-01         9.4409877E-01         8.2412526E-02         2.0225616E-02         2.6222366E-01         6.7941171E-01         9.5272470E-01         3.6433858E-01        -8.1571098E-03        -2.8230725E-02         6.7512488E-01         9.4828248E-01         9.0855382E-02         1.0499189E-01         3.7714038E-02         6.7916626E-01
  2.1126570E+02         9.4788313E-01         1.6479509E-01         1.1467580E-01         4.6064578E-02         6.7598009E-01         9.6921134E-01         9.8213062E-02         3.3424512E-02         5.8201484E-02         6.9647300E-01         9.1965163E-01         2.9555457E-02         2.3842295E-01         1.4439742E-01         6.5134799E-01         9.7188610E-01         3.2446015E-01         4.9710765E-02        -6.5983094E-02         6.8727636E-01         9.6805704E-01        -7.2155766E-02         1.0328557E-01         3.5226140E-02         7.0168740E-01         8.9178091E-01         6.4068891E-02        -7.3228627E-03         2.1479897E-01         6.3145846E-01         9.4650966E-01         1.0847705E-01         3.8739264E-02         1.6905271E-01         6.8154442E-01         9.3340939E-01         4.0601856E-01        -6.0261022E-02        -1.2634479E-02         6.6122884E-01         9.4604141E-01         7.5342864E-02         8.6929403E-02         5.7831541E-02         6.7695695E-01
  2.1128130E+02         9.5039350E-01         1.6738220E-01         1.1027126E-01         5.6685369E-02         6.7823976E-01         9.7196448E-01         1.1613470E-01         3.2285750E-02         5.3456061E-02         6.9808006E-01         9.3686092E-01         1.2066876E-01         1.5624791E-01         1.3518834E-01         6.6654634E-01         9.7008932E-01         3.0941015E-01         7.0344649E-02        -7.7439368E-02         6.8278831E-01         9.7207975E-01        -5.6556121E-02         8.9271814E-02         2.8642058E-02         7.0558167E-01         8.9398682E-01         2.6823988E-02         7.5818668E-03         1.9865172E-01         6.3279283E-01         9.4966346E-01         1.2115625E-01         4.0952258E-02         8.3225958E-02         6.8270361E-01         9.0486544E-01         4.3924278E-01        -5.0327316E-02         3.5370789E-02         6.4142466E-01         9.4409752E-01         8.3030894E-02         7.2016902E-02         7.6081924E-02         6.7614770E-01
  2.1129700E+02         9.5294309E-01         1.7198606E-01         1.0357834E-01         6.8134651E-02         6.8032694E-01         9.7578096E-01         1.4847204E-01         3.6461275E-02         6.4225353E-02         6.9933337E-01         9.4401932E-01         1.4092220E-01         1.3707730E-01         1.0573598E-01         6.6948014E-01         9.5933092E-01         2.8514245E-01         3.3223405E-02        -1.2688811E-01         6.7464513E-01         9.7411489E-01        -3.1712614E-02         8.0258474E-02         6.0562664E-03         7.0708787E-01         8.9430839E-01        -7.0102611E-03         2.4664678E-02         1.8341534E-01         6.3232809E-01         9.5268303E-01         1.3479553E-01         2.9632648E-02         9.4513912E-03         6.8274212E-01         8.8041073E-01         4.3077129E-01         3.3977017E-02         9.7679786E-02         6.2556416E-01         9.4389337E-01         1.0966730E-01         6.4367227E-02         8.1157818E-02         6.7732018E-01
  2.1131260E+02         9.5502543E-01         1.7905559E-01         9.8217174E-02         7.6375417E-02         6.8166214E-01         9.7988480E-01         1.8886752E-01         3.9898541E-02         7.2990313E-02         6.9978094E-01         9.3952429E-01         1.2143177E-01         1.3330936E-01         1.0092390E-01         6.6597903E-01         9.3025500E-01         2.2891593E-01        -3.6568332E-02        -1.1944161E-01         6.5780056E-01         9.7255641E-01        -9.1642803E-03         7.7094458E-02        -2.2713078E-02         7.0407218E-01         8.9396256E-01        -3.7427977E-02         4.6570677E-02         1.7021501E-01         6.3119358E-01         9.5728618E-01         1.5457462E-01         8.6895619E-03        -4.1622326E-02         6.8208367E-01         8.7737054E-01         3.9925295E-01         1.2753950E-01         1.4391641E-01         6.2308991E-01         9.4526410E-01         1.3920614E-01         6.1954636E-02         7.4504554E-02         6.7938769E-01
  2.1132820E+02         9.5628339E-01         1.8858217E-01         9.7555764E-02         7.7790454E-02         6.8192649E-01         9.8116702E-01         2.2979404E-01         3.7667401E-02         6.3888632E-02         6.9717532E-01         9.4445854E-01         5.1484711E-02         1.5226761E-01         1.1475739E-01         6.6627550E-01         9.0730345E-01         1.7794897E-01        -8.8580176E-02        -1.0881512E-02         6.4262801E-01         9.6774840E-01        -1.4264968E-03         7.5340994E-02        -3.4752112E-02         6.9754410E-01         8.9466053E-01        -6.3504778E-02         7.6042049E-02         1.5459152E-01         6.3043892E-01         9.6211934E-01         1.7108008E-01        -2.6249232E-02        -7.0294507E-02         6.8037236E-01         8.9247262E-01         3.7720942E-01         1.7382343E-01         1.6814548E-01         6.3208318E-01         9.4667995E-01         1.6171433E-01         5.9417229E-02         6.6467389E-02         6.8083954E-01
  2.1134380E+02         9.5610762E-01         2.0053752E-01         1.0387456E-01         7.1456470E-02         6.8077719E-01         9.7133100E-01         2.6445669E-01         3.3854548E-02         2.4553591E-02         6.8674481E-01         9.6159476E-01         1.8909540E-02         1.5662543E-01         1.2922187E-01         6.7832637E-01         9.0799981E-01         1.9091922E-01        -4.8196469E-02         9.3223341E-02         6.4306080E-01         9.6276045E-01        -7.5658076E-03         7.1217574E-02        -1.0900206E-02         6.9211173E-01         8.9783096E-01        -7.6559491E-02         1.0958610E-01         1.3669434E-01         6.3139027E-01         9.6387398E-01         1.7195711E-01        -6.6551261E-02        -8.5083142E-02         6.7734849E-01         9.1243297E-01         3.6595172E-01         1.8204600E-01         1.8118192E-01         6.4521986E-01         9.4721037E-01         1.7761502E-01         5.5317242E-02         6.5910853E-02         6.8106109E-01
  2.1135940E+02         9.5416152E-01         2.1413524E-01         1.1631718E-01         6.1799873E-02         6.7823631E-01         9.4352621E-01         2.7234018E-01         5.2669689E-02        -4.1652229E-02         6.6512889E-01         9.6987098E-01         3.8037281E-02         1.4370756E-01         1.4322942E-01         6.9014347E-01         9.2189074E-01         2.6518306E-01         3.4968685E-02         9.3108624E-02         6.4885509E-01         9.6014053E-01        -5.2643358E-03         6.4619884E-02         3.9884809E-02         6.9086391E-01         9.0238595E-01        -7.1410894E-02         1.3698305E-01         1.1803841E-01         6.3365364E-01         9.6033472E-01         1.5366417E-01        -9.6883953E-02        -9.3122371E-02         6.7277473E-01         9.3093973E-01         3.5324264E-01         1.7857596E-01         1.8654630E-01         6.5871829E-01         9.4758785E-01         1.9129388E-01         5.2966796E-02         7.7710740E-02         6.8067980E-01
  2.1137500E+02         9.5116425E-01         2.2545245E-01         1.2998381E-01         5.6922730E-02         6.7532897E-01         9.0555823E-01         2.5374359E-01         1.0121136E-01        -1.2315407E-01         6.3242173E-01         9.7265142E-01         6.5722935E-02         1.3667046E-01         1.8398534E-01         6.9504470E-01         9.2750096E-01         3.2151318E-01         7.5303003E-02         2.4073763E-02         6.4553273E-01         9.6054953E-01         2.3891436E-02         6.3355319E-02         8.8464670E-02         6.9384432E-01         9.0718383E-01        -5.7173457E-02         1.4997402E-01         1.0454143E-01         6.3620287E-01         9.5141381E-01         1.2562868E-01        -1.0879256E-01        -9.0604857E-02         6.6709894E-01         9.4712925E-01         3.2734919E-01         1.7509203E-01         1.8448766E-01         6.7242759E-01         9.4947714E-01         2.0717156E-01         5.4990973E-02         9.9994011E-02         6.8123585E-01
  2.1139080E+02         9.4889271E-01         2.2861588E-01         1.3880198E-01         6.1411139E-02         6.7374390E-01         8.6010706E-01         1.7761315E-01         1.5481891E-01        -1.0834838E-01         5.9594172E-01         9.6908331E-01         8.8410221E-02         9.9663369E-02         2.3423442E-01         6.9074529E-01         9.0544170E-01         2.9983675E-01         7.0214301E-02        -4.1608304E-02         6.2701368E-01         9.6473795E-01         7.1228236E-02         6.5848313E-02         1.0907610E-01         6.9901162E-01         9.1291344E-01        -4.7043342E-02         1.5235133E-01         1.0525444E-01         6.3951755E-01         9.3967688E-01         1.0249417E-01        -1.0510202E-01        -7.1158484E-02         6.6189384E-01         9.6127993E-01         2.8095809E-01         1.7026520E-01         1.7768368E-01         6.8637192E-01         9.5456231E-01         2.3448282E-01         5.9361123E-02         1.1555475E-01         6.8350112E-01
  2.1140640E+02         9.4883120E-01         2.2275002E-01         1.3952243E-01         7.1330875E-02         6.7430782E-01         8.5801363E-01         1.2844783E-02         1.6642432E-01         7.6456174E-02         5.9664881E-01         9.4908357E-01         1.0495412E-01         3.9243825E-02         2.4244471E-01         6.7286205E-01         8.7238878E-01         1.1785916E-01         1.4458501E-01        -4.4217359E-02         6.0774928E-01         9.7171408E-01         1.1429888E-01         5.9752610E-02         1.0163127E-01         7.0354694E-01         9.1952413E-01        -4.2736642E-02         1.5673989E-01         1.1889694E-01         6.4411789E-01         9.2928374E-01         8.9479744E-02        -9.6996598E-02        -4.1113332E-02         6.5842050E-01         9.7340441E-01         2.2841255E-01         1.5721922E-01         1.6072559E-01         6.9863033E-01         9.6252394E-01         2.7672619E-01         5.8791168E-02         1.0326071E-01         6.8639779E-01
  2.1142200E+02         9.5071006E-01         2.1393308E-01         1.3368462E-01         7.9798244E-02         6.7627954E-01         9.0558910E-01        -1.0866593E-01         1.3570742E-01         2.0873465E-01         6.3147271E-01         9.2273158E-01         1.0344829E-01         1.9609360E-02         1.5483844E-01         6.5685630E-01         8.8624448E-01         4.8264537E-02         2.7686393E-01         1.0582425E-01         6.1884773E-01         9.7848445E-01         1.4533764E-01         5.0560635E-02         8.0632120E-02         7.0590854E-01         9.2673141E-01        -4.1221194E-02         1.6986960E-01         1.3007288E-01         6.5025377E-01         9.2211491E-01         7.9287842E-02        -9.0917625E-02        -1.4105355E-02         6.5640414E-01         9.8147303E-01         1.9729653E-01         1.3294506E-01         1.2812360E-01         7.0520371E-01         9.7002017E-01         3.2438973E-01         4.8538391E-02         6.2302683E-02         6.8742609E-01
  2.1143760E+02         9.5310462E-01         2.0899947E-01         1.2588367E-01         8.3153032E-02         6.7826164E-01         9.3721259E-01        -8.5423023E-02         1.2237593E-01         1.5873808E-01         6.6330159E-01         9.1524565E-01         1.2237301E-01         7.2728135E-02        -7.6592234E-03         6.5594196E-01         9.0967399E-01         2.0161019E-01         2.0997128E-01         2.3329084E-01         6.3678998E-01         9.8405594E-01         1.6608366E-01         5.0853368E-02         5.6948781E-02         7.0628929E-01         9.3404549E-01        -3.9841294E-02         1.8632153E-01         1.2815626E-01         6.5730852E-01         9.1844875E-01         6.7046627E-02        -8.6233139E-02         2.8757078E-03         6.5549350E-01         9.8464745E-01         1.9190623E-01         1.0486241E-01         9.1662936E-02         7.0528573E-01         9.7241330E-01         3.6364955E-01         3.2722842E-02         9.1276094E-03         6.8468302E-01
  2.1145310E+02         9.5476180E-01         2.1047747E-01         1.2140719E-01         8.1821680E-02         6.7925656E-01         9.5152819E-01         1.6962320E-02         1.1398606E-01         4.8728630E-02         6.7931640E-01         9.3588674E-01         1.7362922E-01         1.3488424E-01        -1.2356912E-01         6.6779584E-01         9.1830122E-01         2.6451698E-01         1.7564540E-01         2.0600325E-01         6.4427286E-01         9.8863703E-01         1.8144420E-01         5.6508869E-02         3.4033809E-02         7.0608771E-01         9.4063115E-01        -3.3801969E-02         1.9885835E-01         1.1553623E-01         6.6421860E-01         9.1707706E-01         5.2467804E-02        -8.1359357E-02         1.2935105E-02         6.5533143E-01         9.8504633E-01         1.9311383E-01         8.4280580E-02         6.9071874E-02         7.0284349E-01         9.6732807E-01         3.8917249E-01         1.8311376E-02        -4.0544823E-02         6.7815459E-01
  2.1146890E+02         9.5489705E-01         2.1700072E-01         1.2250210E-01         7.8267425E-02         6.7877418E-01         9.6220297E-01         1.4397639E-01         1.0749661E-01        -4.2779662E-02         6.8545973E-01         9.6734720E-01         2.2780977E-01         1.2859011E-01        -1.4000009E-01         6.8793970E-01         9.2369127E-01         3.1191596E-01         1.9303258E-01         9.7486138E-02         6.4946783E-01         9.9156988E-01         1.9809805E-01         5.8141652E-02         1.4188955E-02         7.0593542E-01         9.4614071E-01        -2.2504216E-02         2.0474224E-01         9.9205598E-02         6.7064422E-01         9.1649854E-01         3.6892790E-02        -7.2935857E-02         2.3112828E-02         6.5551484E-01         9.8389739E-01         1.8698049E-01         6.7955680E-02         7.1235776E-02         7.0090157E-01         9.5577389E-01         4.0421960E-01         8.0714142E-03        -8.1709683E-02         6.6869885E-01
  2.1148450E+02         9.5378244E-01         2.2460838E-01         1.2705985E-01         7.5697176E-02         6.7737472E-01         9.6475983E-01         2.4740487E-01         1.0752849E-01        -9.4256572E-02         6.8005466E-01         9.8148680E-01         2.4702494E-01         7.5828888E-02        -7.2281055E-02         6.9962007E-01         9.3172932E-01         2.7696174E-01         2.5475460E-01         4.5752250E-02         6.5488577E-01         9.9242580E-01         2.1580485E-01         5.2757781E-02        -1.4833827E-03         7.0536637E-01         9.5058292E-01        -1.1181564E-02         2.0388153E-01         8.5064493E-02         6.7646354E-01         9.1673428E-01         2.6586225E-02        -6.0616326E-02         3.8409062E-02         6.5597534E-01         9.8227185E-01         1.7626567E-01         4.8263717E-02         9.1915779E-02         6.9986361E-01         9.3831462E-01         4.0421757E-01         2.4957298E-03        -1.1147019E-01         6.5693653E-01
