t       rho1       u1       v1       w1       p1       rho2       u2       v2       w2       p2       rho3       u3       v3       w3       p3       rho4       u4       v4       w4       p4       rho5       u5       v5       w5       p5       rho6       u6       v6       w6       p6       rho7       u7       v7       w7       p7       rho8       u8       v8       w8       p8       rho9       u9       v9       w9       p9
  2.1115640E+02         9.2132103E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.5808529E-01         9.3648189E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6891938E-01         9.4238335E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7312485E-01         9.3744487E-01         1.4490561E-01         9.7403407E-02         1.2606479E-02         6.6569930E-01         9.4307178E-01         2.3526612E-01        -7.1017146E-02        -5.3119738E-02         6.6904151E-01         9.5311588E-01         3.1968611E-01         8.2541324E-02         6.0671899E-02         6.7541099E-01         9.4852012E-01         1.8887997E-01         8.1575543E-02        -1.6317355E-02         6.8190414E-01         9.5355380E-01         2.0205651E-01        -5.3921599E-02         2.2889532E-02         6.8221211E-01         9.6887010E-01         1.2764347E-02         4.5104455E-02         1.4187637E-02         6.9796383E-01
  2.1117200E+02         9.2161912E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.5829873E-01         9.3537760E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6814440E-01         9.4979876E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7843997E-01         9.3874562E-01         1.8177933E-01         9.5002607E-02        -2.4753856E-02         6.7133510E-01         9.3977457E-01         2.3335147E-01        -4.4346929E-02        -7.0596933E-02         6.7181629E-01         9.5419532E-01         3.7660611E-01         1.1422029E-01         7.4111402E-02         6.7321092E-01         9.4751632E-01         2.1434526E-01         3.1220721E-02        -1.1073767E-01         6.8162000E-01         9.5269924E-01         2.0327070E-01        -4.0473491E-02         3.7367329E-02         6.8303192E-01         9.6877664E-01         2.4374038E-02         2.7192833E-02         2.6182516E-02         6.9808382E-01
  2.1118750E+02         9.2203259E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.5859354E-01         9.3392473E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6710651E-01         9.5502365E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.8210447E-01         9.3970960E-01         2.0063801E-01         9.6954040E-02        -3.6913466E-02         6.7556924E-01         9.4202989E-01         3.1122598E-01        -2.7009338E-02        -3.8567390E-02         6.7114431E-01         9.3915313E-01         3.7459928E-01         4.6139739E-02        -6.2249504E-02         6.7180341E-01         9.4858998E-01         2.3079135E-01         2.5372256E-03        -1.7640740E-01         6.8069267E-01         9.5340741E-01         2.0869556E-01        -8.9626722E-03         5.4611254E-02         6.8361473E-01         9.6827817E-01         3.7387736E-02         1.1243906E-02         3.9759506E-02         6.9776922E-01
  2.1120310E+02         9.2244834E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.5889060E-01         9.3287575E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6634411E-01         9.6070057E-01         0.0000000E+00         1.3877788E-17         0.0000000E+00         6.8620658E-01         9.3634158E-01         1.9720674E-01         1.0413551E-01        -2.3075361E-02         6.7327398E-01         9.4154412E-01         3.5420543E-01        -4.6769537E-02        -5.7790428E-02         6.6684204E-01         9.3212897E-01         3.6356628E-01         5.0070960E-02        -1.9218281E-01         6.6331524E-01         9.4876403E-01         2.2006747E-01         1.5292584E-02        -1.8125193E-01         6.8110609E-01         9.5453680E-01         2.1913072E-01         3.3667356E-02         7.9074927E-02         6.8380022E-01         9.6710825E-01         4.8154041E-02        -1.4336566E-03         5.1547404E-02         6.9664693E-01
  2.1121890E+02         9.2282534E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.5916002E-01         9.3210649E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6579479E-01         9.6465909E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.8908817E-01         9.3184394E-01         1.7217311E-01         8.0303453E-02         3.5134837E-02         6.6858268E-01         9.3685687E-01         3.0163932E-01        -8.1811972E-02        -9.7707033E-02         6.6449022E-01         9.1704583E-01         2.9963377E-01         1.3360497E-01        -4.6918392E-02         6.5291983E-01         9.4679230E-01         2.0036937E-01         2.3933597E-02        -1.4998131E-01         6.8036604E-01         9.5370865E-01         2.2141336E-01         6.5172859E-02         8.7827377E-02         6.8339115E-01         9.6518034E-01         5.3427771E-02        -9.0232752E-03         5.9236657E-02         6.9465905E-01
  2.1123450E+02         9.2311347E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.5936667E-01         9.3164545E-01         0.0000000E+00         1.3877788E-17         0.0000000E+00         6.6546255E-01         9.6557629E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.8975139E-01         9.3620634E-01         1.5554596E-01         5.8384437E-02         8.1642471E-02         6.6833067E-01         9.2933780E-01         1.7562449E-01        -8.5384488E-02        -1.3848972E-01         6.6120911E-01         9.3614614E-01         1.8951958E-01         1.9785953E-01         1.4515202E-01         6.6589886E-01         9.4564611E-01         1.9410443E-01         1.6687917E-02        -1.1435250E-01         6.7871600E-01         9.5021158E-01         2.0810165E-01         6.3854821E-02         7.1448721E-02         6.8224400E-01         9.6261984E-01         5.2540503E-02        -9.5654037E-03         6.0948096E-02         6.9231558E-01
  2.1125010E+02         9.2330217E-01        -5.5511151E-17         0.0000000E+00         0.0000000E+00         6.5950251E-01         9.3118834E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6514248E-01         9.6280688E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.8778008E-01         9.3940544E-01         2.5426152E-01         7.9973057E-02         4.9883556E-02         6.7233729E-01         9.3106949E-01         1.2839389E-01        -6.2809728E-02        -1.7376253E-01         6.5819353E-01         9.5322978E-01         1.2006935E-01         2.0961805E-01         5.2435961E-02         6.8051004E-01         9.4547158E-01         2.0416136E-01         8.5519599E-03        -7.7482209E-02         6.7788851E-01         9.4609684E-01         1.9960690E-01         3.7537824E-02         4.8202321E-02         6.8008053E-01         9.5970595E-01         4.6289451E-02        -3.9996300E-03         5.6781854E-02         6.8993533E-01
  2.1126570E+02         9.2354196E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.5967429E-01         9.3078971E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6485673E-01         9.5700860E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.8363202E-01         9.2845076E-01         3.7543869E-01         1.0358977E-01        -9.9866437E-03         6.6376406E-01         9.2370605E-01         1.6679353E-01        -4.0264357E-02        -1.4287882E-01         6.4938861E-01         9.5988584E-01         1.8954407E-01         1.2736104E-01         1.5653159E-02         6.8578106E-01         9.4534957E-01         2.1249686E-01         1.6804507E-04        -4.2974818E-02         6.7787194E-01         9.4405180E-01         2.0784953E-01         2.1396410E-02         2.5073566E-02         6.7858309E-01         9.5717508E-01         3.6561903E-02         5.5110632E-03         4.9157079E-02         6.8789405E-01
  2.1128130E+02         9.2387789E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.5991467E-01         9.3066925E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6476148E-01         9.5022464E-01         0.0000000E+00         1.3877788E-17         0.0000000E+00         6.7875761E-01         9.1368508E-01         3.6832359E-01         1.0640185E-01         1.2844548E-02         6.5272874E-01         9.1928166E-01         1.3041247E-01         2.4787940E-02        -1.1499912E-01         6.4830303E-01         9.6601975E-01         2.9535490E-01         7.7695988E-02        -1.5391313E-02         6.8480921E-01         9.4725758E-01         2.0426154E-01        -2.0603964E-02        -3.4116395E-02         6.7881858E-01         9.4474971E-01         2.2715937E-01         3.8468711E-02        -3.4809071E-03         6.7913914E-01         9.5562083E-01         2.5661970E-02         1.7243499E-02         4.0002558E-02         6.8649811E-01
  2.1129700E+02         9.2410308E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6007650E-01         9.3080866E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6486222E-01         9.4216567E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7301679E-01         9.1539067E-01         2.7269784E-01         1.0307617E-01         1.1710856E-01         6.5388620E-01         9.3075293E-01         5.3304318E-02         7.1234293E-02        -1.7418711E-01         6.6210592E-01         9.6543807E-01         3.7292263E-01         8.6808302E-02        -2.5667939E-02         6.7990583E-01         9.5153922E-01         1.8337500E-01        -3.8530521E-02        -4.2005304E-02         6.7871326E-01         9.4693768E-01         2.5910243E-01         5.8643360E-02        -2.6549235E-02         6.8039942E-01         9.5526284E-01         1.5444934E-02         3.0358918E-02         2.9934831E-02         6.8590403E-01
  2.1131260E+02         9.2416155E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6011637E-01         9.3122900E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6516274E-01         9.3350780E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6682833E-01         9.3163568E-01         2.0482567E-01         9.0021424E-02         1.8338466E-01         6.6544443E-01         9.3824154E-01         7.3837750E-02         8.1981719E-02        -1.9547993E-01         6.7076850E-01         9.6069020E-01         4.0387720E-01         1.1289742E-01        -1.1738019E-02         6.7540902E-01         9.5450920E-01         1.6310117E-01        -5.7802677E-02        -8.0114827E-02         6.7705506E-01         9.4839042E-01         2.8447354E-01         5.4524623E-02        -1.3156310E-02         6.8028903E-01         9.5586473E-01         7.3715230E-03         4.3641839E-02         2.0595804E-02         6.8606740E-01
  2.1132820E+02         9.2425835E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6018546E-01         9.3186539E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6561204E-01         9.2622310E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6161317E-01         9.4278306E-01         2.1225102E-01         6.0318094E-02         1.8395667E-01         6.7623997E-01         9.3946469E-01         1.2938794E-01         4.9706608E-02        -1.8601628E-01         6.6802871E-01         9.6071178E-01         4.0003553E-01         1.2232993E-01        -1.7041424E-02         6.7554361E-01         9.4884634E-01         1.5147538E-01        -5.2019458E-02        -1.5106186E-01         6.7380035E-01         9.4789404E-01         2.7929392E-01         5.4940253E-02         2.0084849E-02         6.7842323E-01         9.5693600E-01         1.0776608E-03         5.6213707E-02         1.3691316E-02         6.8672812E-01
  2.1134380E+02         9.2436528E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6025954E-01         9.3292826E-01         5.5511151E-17         0.0000000E+00         0.0000000E+00         6.6637003E-01         9.2238444E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.5884805E-01         9.4384426E-01         2.3472622E-01         5.6898035E-02         1.6243659E-01         6.8130451E-01         9.3325925E-01         1.6340029E-01         1.9499188E-02        -1.5021229E-01         6.5757298E-01         9.6491450E-01         3.7332115E-01         1.2012079E-01        -5.7532784E-02         6.8015295E-01         9.4373995E-01         1.4656737E-01        -5.6968499E-02        -2.1020688E-01         6.6979790E-01         9.4737774E-01         2.5831634E-01         7.8267477E-02         2.4096955E-02         6.7794365E-01         9.5809841E-01        -5.1518166E-03         6.7696527E-02         9.2979744E-03         6.8750668E-01
  2.1135940E+02         9.2474663E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6052705E-01         9.3428373E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6733426E-01         9.2281163E-01         0.0000000E+00         1.3877788E-17         0.0000000E+00         6.5913308E-01         9.4701147E-01         2.1851027E-01         5.0499182E-02         1.4472231E-01         6.8513978E-01         9.2391038E-01         1.5596886E-01         6.1178058E-02        -8.0131099E-02         6.5108013E-01         9.6427530E-01         3.5432395E-01         1.2047864E-01        -6.1963465E-02         6.8345279E-01         9.4450903E-01         1.4272529E-01        -5.1560991E-02        -2.4309050E-01         6.7212993E-01         9.4676262E-01         2.4884456E-01         9.7397976E-02        -7.2961673E-03         6.7870700E-01         9.5936626E-01        -1.1812949E-02         7.7740423E-02         4.8699393E-03         6.8834901E-01
  2.1137500E+02         9.2534029E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6095042E-01         9.3517536E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6797203E-01         9.2549390E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6105014E-01         9.5703793E-01         2.3661573E-01         3.0716237E-02         1.0172600E-01         6.8734545E-01         9.2278320E-01         1.4293069E-01         1.2968378E-01        -6.6884514E-03         6.5291452E-01         9.5572078E-01         3.4974292E-01         1.2775114E-01        -2.5835695E-02         6.8262058E-01         9.4491088E-01         1.4735766E-01         3.3819922E-03        -2.4010451E-01         6.7512810E-01         9.4578713E-01         2.5682655E-01         8.9095697E-02        -3.9541423E-02         6.7959768E-01         9.6051991E-01        -1.6525963E-02         8.5748285E-02        -1.7522610E-03         6.8915313E-01
  2.1139080E+02         9.2581379E-01         0.0000000E+00         1.3877788E-17         0.0000000E+00         6.6129184E-01         9.3564838E-01         0.0000000E+00        -1.3877788E-17         0.0000000E+00         6.6831362E-01         9.2732346E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6234130E-01         9.6637750E-01         2.6559618E-01         1.6987296E-02         6.4076595E-02         6.8683600E-01         9.2406636E-01         1.4479007E-01         1.6529779E-01         3.2692194E-02         6.5720361E-01         9.4808853E-01         3.5125610E-01         1.5942502E-01         2.7337864E-02         6.8077993E-01         9.4803023E-01         1.4330901E-01         2.7549000E-02        -2.1011128E-01         6.7632806E-01         9.4491535E-01         2.6473987E-01         5.3938244E-02        -6.6542625E-02         6.8065077E-01         9.6151185E-01        -1.6650815E-02         9.0806387E-02        -1.0012219E-02         6.8999702E-01
  2.1140640E+02         9.2606121E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6147065E-01         9.3596309E-01         0.0000000E+00         1.3877788E-17         0.0000000E+00         6.6854113E-01         9.2802054E-01         0.0000000E+00         1.3877788E-17         0.0000000E+00         6.6284716E-01         9.7075027E-01         2.7411413E-01         2.3877628E-02         5.9859529E-02         6.8547416E-01         9.1929013E-01         1.5193595E-01         1.7023939E-01         3.7701212E-02         6.5703088E-01         9.5412457E-01         3.2741132E-01         1.4709686E-01         7.7845864E-02         6.8376744E-01         9.5009124E-01         1.3387942E-01         1.9480148E-02        -1.8227220E-01         6.7673224E-01         9.4673842E-01         2.6339051E-01         7.6330123E-03        -9.7242609E-02         6.8123239E-01         9.6266627E-01        -1.1749162E-02         9.3153253E-02        -1.6228242E-02         6.9112968E-01
  2.1142200E+02         9.2598200E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6141480E-01         9.3651843E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6893983E-01         9.2939746E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6387552E-01         9.6892291E-01         2.8674918E-01         3.9114859E-02         5.2576307E-02         6.8342948E-01         9.1616762E-01         1.6011174E-01         1.7003496E-01         4.1314084E-02         6.5529341E-01         9.5372844E-01         2.5090253E-01         1.8258131E-01         1.4156966E-02         6.8324876E-01         9.5039052E-01         1.2417392E-01         8.4618405E-03        -1.6872635E-01         6.7624021E-01         9.5083904E-01         2.7727297E-01        -2.3098595E-02        -1.1243248E-01         6.7979193E-01         9.6410859E-01        -2.7197141E-03         9.5295668E-02        -1.7344784E-02         6.9252610E-01
  2.1143760E+02         9.2570442E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6121721E-01         9.3715686E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6939664E-01         9.3247610E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6605377E-01         9.6485335E-01         3.1726411E-01         4.4861753E-02         3.0790184E-02         6.8044573E-01         9.1636974E-01         1.4265856E-01         1.5543266E-01         4.9350347E-02         6.5618354E-01         9.4865644E-01         2.0153841E-01         2.3575456E-01        -1.2779512E-02         6.7602658E-01         9.4731218E-01         1.1684528E-01         5.3653587E-03        -1.6669372E-01         6.7503858E-01         9.5171493E-01         3.0141038E-01        -1.5610524E-02        -9.3797818E-02         6.7673838E-01         9.6561152E-01         1.3201303E-02         9.6662849E-02        -1.2375370E-02         6.9419891E-01
  2.1145310E+02         9.2526937E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6090792E-01         9.3740016E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6956705E-01         9.3630767E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6878700E-01         9.6137321E-01         3.6097795E-01         4.7840048E-02         1.1350072E-02         6.7618370E-01         9.1698843E-01         1.3491248E-01         1.2889415E-01         5.7041563E-02         6.5737963E-01         9.4912392E-01         1.8209332E-01         2.1484065E-01         7.6174431E-02         6.7444712E-01         9.4193876E-01         1.1410313E-01         8.7246252E-03        -1.6496131E-01         6.7354918E-01         9.4816571E-01         2.9405934E-01         3.2803137E-02        -5.1801063E-02         6.7428344E-01         9.6663111E-01         3.9481141E-02         9.3522087E-02        -1.3287665E-03         6.9586170E-01
  2.1146890E+02         9.2462140E-01         5.5511151E-17         0.0000000E+00         0.0000000E+00         6.6044682E-01         9.3738317E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6956818E-01         9.3731207E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6952455E-01         9.5355451E-01         3.7198448E-01         4.9795270E-02         2.1839624E-02         6.7123878E-01         9.2293841E-01         1.3974680E-01         1.0782268E-01         6.3817643E-02         6.6118908E-01         9.4362444E-01         1.7479196E-01         1.5273212E-01         1.2333266E-01         6.7054009E-01         9.3816739E-01         1.1928122E-01         7.4322629E-03        -1.4541666E-01         6.7235082E-01         9.4699514E-01         2.5649291E-01         9.7131342E-02        -5.3349780E-03         6.7472339E-01         9.6689135E-01         7.1381338E-02         8.2568780E-02         1.2972474E-02         6.9717491E-01
  2.1148450E+02         9.2390275E-01         5.5511151E-17         0.0000000E+00         0.0000000E+00         6.5993500E-01         9.3704128E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6934276E-01         9.3702716E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6931063E-01         9.4350922E-01         3.3080062E-01         4.0239889E-02         4.3874398E-02         6.6845715E-01         9.3287647E-01         1.3840140E-01         9.8233365E-02         7.7412069E-02         6.6725022E-01         9.3770909E-01         1.5104534E-01         9.9203415E-02         1.1424688E-01         6.6752917E-01         9.3772304E-01         1.2049633E-01        -1.2473391E-02        -1.0578027E-01         6.7215103E-01         9.5028389E-01         2.2783811E-01         1.3803767E-01         2.6977552E-02         6.7764437E-01         9.6691847E-01         1.0000905E-01         6.2960587E-02         2.6524575E-02         6.9799799E-01
