t       rho1       u1       v1       w1       p1       rho2       u2       v2       w2       p2       rho3       u3       v3       w3       p3       rho4       u4       v4       w4       p4       rho5       u5       v5       w5       p5       rho6       u6       v6       w6       p6       rho7       u7       v7       w7       p7       rho8       u8       v8       w8       p8       rho9       u9       v9       w9       p9
  2.1100010E+02         9.1248369E-01         1.3655464E-01         6.6498540E-02         5.1485356E-02         6.5040249E-01         9.4016385E-01         2.1992771E-01         5.2566588E-02        -2.6628016E-02         6.6871578E-01         9.5554614E-01         3.1873804E-01         1.4386397E-02         1.3213126E-01         6.7191410E-01         9.4346654E-01         4.3499243E-01         9.3783848E-02         6.7779079E-02         6.6387939E-01         9.3365741E-01         1.9246064E-01         5.4422524E-02         9.8592892E-02         6.6819125E-01         9.2243427E-01         2.8994107E-01         7.4787267E-02         3.6262505E-02         6.5352476E-01         9.4831955E-01         2.7857700E-01         1.4950998E-01        -1.2273753E-01         6.7785972E-01         9.7111011E-01         3.4085652E-01         9.9057920E-02         1.6320566E-02         6.8684179E-01         9.6082658E-01         3.7399513E-01         8.7645911E-02        -2.8624378E-02         6.7614585E-01
  2.1101570E+02         9.1267371E-01         1.2686543E-01         5.8233999E-02         5.1318314E-02         6.5083081E-01         9.4110703E-01         2.1804665E-01         4.0673841E-02        -1.0036134E-02         6.6677904E-01         9.4251716E-01         2.7554536E-01        -4.5600194E-03         1.1563758E-01         6.6545343E-01         9.4250256E-01         4.2020714E-01         1.1121982E-01         9.1285934E-04         6.6352695E-01         9.3183267E-01         2.3026791E-01         4.0070321E-02         6.5676078E-02         6.6917735E-01         9.2917424E-01         2.9117024E-01         6.1988980E-02         7.3539190E-02         6.5921205E-01         9.5098072E-01         2.0608556E-01         1.1945102E-01        -1.4120683E-01         6.7840225E-01         9.7035122E-01         3.4605667E-01         9.4884969E-02         1.7597910E-02         6.8601781E-01         9.5254320E-01         3.4264985E-01         8.4134571E-02        -8.0771774E-02         6.7269701E-01
  2.1103130E+02         9.1287273E-01         1.1938956E-01         5.3890817E-02         4.7262099E-02         6.5112346E-01         9.3354023E-01         2.0537651E-01         3.6819652E-02         1.8467115E-02         6.6083461E-01         9.3164361E-01         3.7543932E-01         1.1701026E-02         7.1306467E-02         6.5955389E-01         9.5393074E-01         3.9729565E-01         1.0871697E-01        -3.0196086E-02         6.7012852E-01         9.2961872E-01         2.3504663E-01         3.7313107E-02         9.7403675E-02         6.6878241E-01         9.2962521E-01         2.6489770E-01         4.1507442E-02         7.2943032E-02         6.5959454E-01         9.4776106E-01         1.9865201E-01         1.0428421E-01        -8.3387561E-02         6.7668945E-01         9.7034317E-01         3.4920850E-01         9.2977278E-02         1.7418263E-02         6.8532497E-01         9.4164824E-01         2.9278451E-01         1.2219010E-01        -1.3277201E-01         6.6919845E-01
  2.1104700E+02         9.1275299E-01         1.1734827E-01         5.5570092E-02         4.0086713E-02         6.5106189E-01         9.2084479E-01         1.7376609E-01         4.2086773E-02         2.9848363E-02         6.5191776E-01         9.1639602E-01         2.6202321E-01         9.5243782E-02         1.3747896E-01         6.5164840E-01         9.5794684E-01         3.8721606E-01         8.6084008E-02         5.3743492E-03         6.7205429E-01         9.3660080E-01         2.3993640E-01         4.8322450E-02         1.6478208E-01         6.7160678E-01         9.2462599E-01         2.3759393E-01         4.9224116E-02         4.3278620E-02         6.5615594E-01         9.5078075E-01         2.3779994E-01         8.5525274E-02        -2.1205977E-02         6.7708862E-01         9.7035360E-01         3.4928742E-01         9.2662148E-02         1.5750598E-02         6.8492663E-01         9.3643260E-01         2.4190624E-01         1.9827411E-01        -1.3323890E-01         6.6886276E-01
  2.1106260E+02         9.1254497E-01         1.2076651E-01         6.2046118E-02         3.3374541E-02         6.5077454E-01         9.1017216E-01         1.1539371E-01         6.2101334E-02         1.8972714E-02         6.4446414E-01         9.3450654E-01         3.5670152E-01         1.0867244E-01         1.1557532E-01         6.5714800E-01         9.5287532E-01         4.0637714E-01         6.5228671E-02         4.6663769E-02         6.6830897E-01         9.4798815E-01         2.8325537E-01         5.9794042E-02         1.5957619E-01         6.7471081E-01         9.2129785E-01         2.0969135E-01         6.8130866E-02         2.8679067E-02         6.5463144E-01         9.5926410E-01         2.7004296E-01         8.2869820E-02        -1.9019399E-02         6.7861098E-01         9.7003156E-01         3.4730861E-01         9.3216069E-02         1.3465163E-02         6.8471909E-01         9.3870145E-01         2.0396365E-01         2.2664081E-01        -1.3471094E-01         6.7123568E-01
  2.1107820E+02         9.1236079E-01         1.2458671E-01         6.9398947E-02         2.8807435E-02         6.5038633E-01         9.1042632E-01         5.7147052E-02         8.5609198E-02        -1.2104901E-02         6.4410514E-01         9.0547705E-01         3.5472500E-01         1.1846657E-01         7.1182787E-02         6.4085013E-01         9.4738120E-01         4.4660878E-01         6.6515088E-02         5.7842109E-02         6.6213745E-01         9.5844400E-01         3.1293929E-01         6.7305684E-02         1.0505754E-01         6.7659873E-01         9.2170036E-01         1.6502823E-01         7.8375295E-02         2.2442371E-02         6.5516227E-01         9.6407592E-01         2.7745891E-01         6.6124395E-02        -6.2057763E-02         6.7817581E-01         9.6999133E-01         3.4775358E-01         9.0265974E-02         8.1264162E-03         6.8444276E-01         9.4064450E-01         2.0816368E-01         2.0514004E-01        -1.6871190E-01         6.7353731E-01
  2.1109380E+02         9.1202760E-01         1.2331329E-01         7.4979238E-02         2.4956077E-02         6.4996189E-01         9.1898400E-01         4.4267904E-02         8.4485061E-02        -4.0059403E-02         6.5166736E-01         9.2973250E-01         1.3835894E-01         1.9746003E-01         5.0621275E-02         6.6283250E-01         9.2783964E-01         4.6142969E-01         5.2935123E-02         1.5273421E-01         6.5492958E-01         9.6329588E-01         3.2825589E-01         6.1623245E-02         6.1366782E-02         6.7691505E-01         9.2178380E-01         1.4547449E-01         6.6428535E-02         1.7339349E-02         6.5615785E-01         9.5757389E-01         2.6055643E-01         3.5626851E-02        -9.7071789E-02         6.7353767E-01         9.6778423E-01         3.4692448E-01         9.4095185E-02         4.9858837E-04         6.8389344E-01         9.4423229E-01         2.2705171E-01         2.1139613E-01        -1.4683232E-01         6.7885047E-01
  2.1110940E+02         9.1158211E-01         1.1746197E-01         7.8929871E-02         2.0581374E-02         6.4974880E-01         9.2463255E-01         4.5793068E-02         6.5169118E-02        -3.5077658E-02         6.5994662E-01         9.4530427E-01         2.9263905E-01         1.0907517E-01         9.3683697E-02         6.7125094E-01         9.2702943E-01         3.6067066E-01         6.3344941E-02         2.9104191E-01         6.5978599E-01         9.6142733E-01         3.6185932E-01         6.4479634E-02         3.0170774E-02         6.7491943E-01         9.2320031E-01         1.5465352E-01         4.5596801E-02         1.4699507E-02         6.5795195E-01         9.4532883E-01         2.2761042E-01         5.5783354E-02        -8.5820444E-02         6.6801649E-01         9.6211034E-01         3.3704257E-01         1.1265104E-01        -4.5963060E-03         6.8324769E-01         9.4896412E-01         2.2817796E-01         2.0096432E-01        -8.8362925E-02         6.8413633E-01
  2.1112500E+02         9.1104418E-01         1.0917830E-01         8.3049685E-02         1.3316792E-02         6.4974123E-01         9.2741764E-01         5.3909943E-02         3.9162997E-02        -2.2229729E-03         6.6476482E-01         9.4684994E-01         3.1637731E-01         1.4068078E-01         1.6399758E-01         6.7399424E-01         9.4209504E-01         3.4887648E-01         8.6999007E-02         2.2294386E-01         6.6901755E-01         9.5796907E-01         3.9773831E-01         7.0804641E-02         1.6850080E-02         6.7147791E-01         9.2545706E-01         1.7185308E-01         5.5157900E-02         3.6398239E-02         6.6050714E-01         9.3707538E-01         2.2252819E-01         1.1330825E-01        -4.5486491E-02         6.6584414E-01         9.5888174E-01         3.3669469E-01         1.1836042E-01        -8.5753798E-03         6.8265641E-01         9.5544922E-01         2.4700673E-01         1.6062340E-01        -4.1960061E-02         6.8678081E-01
  2.1114080E+02         9.1068560E-01         1.0082906E-01         8.7482713E-02         2.9896104E-04         6.5011346E-01         9.3004918E-01         1.0031314E-01         1.7500697E-02         2.4004770E-02         6.6562402E-01         9.6093607E-01         2.6697087E-01         1.3779491E-01         1.6340892E-01         6.8202877E-01         9.5431095E-01         3.5154635E-01         1.1006563E-01         1.7810276E-01         6.7366773E-01         9.5388746E-01         4.0891120E-01         6.5314315E-02         1.8128563E-02         6.6853625E-01         9.2852527E-01         1.8992276E-01         9.7516820E-02         9.8150082E-02         6.6589606E-01         9.3520546E-01         2.5192446E-01         1.2895386E-01        -3.8495315E-03         6.6652292E-01         9.5963919E-01         3.4184504E-01         1.0629296E-01        -1.4513426E-02         6.8245387E-01         9.6470058E-01         2.7703711E-01         1.2131845E-01        -2.3588547E-02         6.8774205E-01
