"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Points:0"	"Points:1"	"Points:2"
1.93754e-02	-5.53700e-04	1.14343e-03	8.41754e-04	-5.04455e-01	-2.01806e-01	-4.98120e-01	0.00000e+00	1.12200e-01
3.78310e-03	2.62777e-04	2.11080e-04	2.46004e-04	-7.87872e-01	-3.15158e-01	-4.98067e-01	2.24938e-03	1.12200e-01
8.97888e-03	3.16091e-04	5.01679e-04	3.04997e-04	-7.02609e-01	-2.81053e-01	-4.97907e-01	4.49370e-03	1.12200e-01
1.51459e-02	3.65226e-04	8.47476e-04	3.13554e-04	-8.01130e-01	-3.20464e-01	-4.97640e-01	6.72780e-03	1.12200e-01
1.66593e-02	4.33961e-04	9.11034e-04	2.85571e-04	-8.38209e-01	-3.35297e-01	-4.97266e-01	8.94651e-03	1.12200e-01
1.87262e-02	4.66932e-04	1.01188e-03	2.83679e-04	-9.19285e-01	-3.67728e-01	-4.96787e-01	1.11448e-02	1.12200e-01
2.01261e-02	5.30875e-04	1.06325e-03	2.53701e-04	-1.01798e+00	-4.07207e-01	-4.96204e-01	1.33180e-02	1.12200e-01
2.06921e-02	5.62826e-04	1.07109e-03	2.42243e-04	-1.08353e+00	-4.33428e-01	-4.95521e-01	1.54618e-02	1.12200e-01
2.10663e-02	6.00226e-04	1.06407e-03	2.19112e-04	-1.17977e+00	-4.71923e-01	-4.94741e-01	1.75724e-02	1.12200e-01
2.09458e-02	6.24444e-04	1.03105e-03	2.03751e-04	-1.24397e+00	-4.97602e-01	-4.93914e-01	1.95473e-02	1.12200e-01
2.06435e-02	6.37717e-04	9.92059e-04	1.90896e-04	-1.30415e+00	-5.21674e-01	-4.93079e-01	2.13395e-02	1.12200e-01
2.01864e-02	6.47635e-04	9.45156e-04	1.76908e-04	-1.35774e+00	-5.43111e-01	-4.92229e-01	2.30058e-02	1.12200e-01
1.95848e-02	6.47300e-04	8.94784e-04	1.68468e-04	-1.39607e+00	-5.58440e-01	-4.91359e-01	2.45840e-02	1.12200e-01
1.89430e-02	6.45247e-04	8.43055e-04	1.57422e-04	-1.43553e+00	-5.74226e-01	-4.90461e-01	2.61008e-02	1.12200e-01
1.81863e-02	6.35712e-04	7.88702e-04	1.49486e-04	-1.46356e+00	-5.85436e-01	-4.89529e-01	2.75755e-02	1.12200e-01
1.73939e-02	6.23093e-04	7.34313e-04	1.40587e-04	-1.48919e+00	-5.95688e-01	-4.88557e-01	2.90230e-02	1.12200e-01
1.65384e-02	6.05582e-04	6.79471e-04	1.32012e-04	-1.50938e+00	-6.03762e-01	-4.87539e-01	3.04542e-02	1.12200e-01
1.56310e-02	5.83877e-04	6.24662e-04	1.23298e-04	-1.52440e+00	-6.09769e-01	-4.86469e-01	3.18778e-02	1.12200e-01
1.46986e-02	5.58848e-04	5.71253e-04	1.13639e-04	-1.53623e+00	-6.14500e-01	-4.85341e-01	3.33004e-02	1.12200e-01
1.37165e-02	5.29628e-04	5.18479e-04	1.03517e-04	-1.54322e+00	-6.17298e-01	-4.84151e-01	3.47270e-02	1.12200e-01
1.27159e-02	4.97361e-04	4.67786e-04	9.19648e-05	-1.54694e+00	-6.18783e-01	-4.82894e-01	3.61613e-02	1.12200e-01
1.17017e-02	4.62018e-04	4.19823e-04	7.85104e-05	-1.54730e+00	-6.18927e-01	-4.81563e-01	3.76062e-02	1.12200e-01
