"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Function1"	"Function2"	"Function3"	"Function4"	"Function5"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
-1.68366e-01	-3.20558e-04	1.04700e-04	2.43764e-05	7.12343e-01	2.84937e-01	2.69218e-06	1.70525e-06	6.49143e-09	9.34677e-07	-1.40089e-09	-1.38098e-09	1	0.00000e+00	-6.50000e-01	1.50000e-01	-1.10000e-01
-1.68481e-01	-3.56729e-04	1.18277e-04	-1.11912e-05	7.12343e-01	2.84937e-01	2.69224e-06	1.70531e-06	6.31920e-09	9.34671e-07	-1.36379e-09	-1.35109e-09	1	1.10000e-03	-6.50000e-01	1.50000e-01	-1.08900e-01
-1.68563e-01	-3.97109e-04	1.42610e-04	-4.97880e-05	7.12344e-01	2.84938e-01	2.69175e-06	1.70525e-06	6.14899e-09	9.34534e-07	-1.32655e-09	-1.32014e-09	1	2.20000e-03	-6.50000e-01	1.50000e-01	-1.07800e-01
-1.68610e-01	-1.77453e-04	6.76720e-05	1.49265e-04	7.12344e-01	2.84938e-01	2.69218e-06	1.70538e-06	5.98139e-09	9.34625e-07	-1.30408e-09	-1.29675e-09	1	3.30000e-03	-6.50000e-01	1.50000e-01	-1.06700e-01
-1.68626e-01	4.48194e-05	-6.23264e-06	3.43368e-04	7.12344e-01	2.84938e-01	2.69206e-06	1.70538e-06	5.81574e-09	9.34582e-07	-1.28141e-09	-1.27254e-09	1	4.40000e-03	-6.50000e-01	1.50000e-01	-1.05600e-01
-1.68636e-01	2.46340e-04	-7.88278e-05	5.29808e-04	7.12344e-01	2.84938e-01	2.69193e-06	1.70539e-06	5.65420e-09	9.34539e-07	-1.25786e-09	-1.24284e-09	1	5.50000e-03	-6.50000e-01	1.50000e-01	-1.04500e-01
-1.68623e-01	3.43411e-04	-1.16955e-04	6.32679e-04	7.12345e-01	2.84939e-01	2.69159e-06	1.70535e-06	5.49477e-09	9.34448e-07	-1.23652e-09	-1.21520e-09	1	6.60000e-03	-6.50000e-01	1.50000e-01	-1.03400e-01
-1.68656e-01	2.33700e-04	-7.47909e-05	5.36159e-04	7.12345e-01	2.84938e-01	2.69198e-06	1.70547e-06	5.34285e-09	9.34539e-07	-1.22089e-09	-1.18835e-09	1	7.70000e-03	-6.50000e-01	1.50000e-01	-1.02300e-01
-1.68664e-01	1.30290e-04	-3.87487e-05	4.40572e-04	7.12345e-01	2.84938e-01	2.69189e-06	1.70549e-06	5.19253e-09	9.34516e-07	-1.20548e-09	-1.16136e-09	1	8.80000e-03	-6.50000e-01	1.50000e-01	-1.01200e-01
-1.68673e-01	3.89904e-05	-1.12592e-05	3.50136e-04	7.12345e-01	2.84938e-01	2.69181e-06	1.70551e-06	5.05142e-09	9.34494e-07	-1.19059e-09	-1.12894e-09	1	9.90000e-03	-6.50000e-01	1.50000e-01	-1.00100e-01
-1.68662e-01	-4.83586e-05	1.64191e-05	2.61093e-04	7.12347e-01	2.84939e-01	2.69130e-06	1.70543e-06	4.91177e-09	9.34373e-07	-1.17498e-09	-1.09673e-09	1	1.10000e-02	-6.50000e-01	1.50000e-01	-9.90000e-02
-1.68685e-01	-7.34082e-05	3.18059e-05	2.30153e-04	7.12346e-01	2.84939e-01	2.69156e-06	1.70552e-06	4.78394e-09	9.34427e-07	-1.15488e-09	-1.05949e-09	1	1.21000e-02	-6.50000e-01	1.50000e-01	-9.79000e-02
-1.68699e-01	-8.08824e-05	3.85389e-05	2.15183e-04	7.12346e-01	2.84938e-01	2.69170e-06	1.70559e-06	4.65738e-09	9.34451e-07	-1.13215e-09	-1.02252e-09	1	1.32000e-02	-6.50000e-01	1.50000e-01	-9.68000e-02
-1.68714e-01	-8.60449e-05	3.90465e-05	2.04138e-04	7.12346e-01	2.84938e-01	2.69182e-06	1.70564e-06	4.54421e-09	9.34469e-07	-1.11206e-09	-9.81367e-10	1	1.43000e-02	-6.50000e-01	1.50000e-01	-9.57000e-02
-1.68714e-01	-9.08051e-05	4.15376e-05	1.91996e-04	7.12346e-01	2.84938e-01	2.69166e-06	1.70564e-06	4.43208e-09	9.34421e-07	-1.09108e-09	-9.41220e-10	1	1.54000e-02	-6.50000e-01	1.50000e-01	-9.46000e-02
-1.68716e-01	-9.06361e-05	3.79296e-05	1.82126e-04	7.12346e-01	2.84939e-01	2.69152e-06	1.70563e-06	4.33539e-09	9.34378e-07	-1.07175e-09	-8.97429e-10	1	1.65000e-02	-6.50000e-01	1.50000e-01	-9.35000e-02
-1.68707e-01	-8.87897e-05	3.12865e-05	1.74002e-04	7.12347e-01	2.84939e-01	2.69117e-06	1.70559e-06	4.23953e-09	9.34284e-07	-1.05205e-09	-8.55146e-10	1	1.76000e-02	-6.50000e-01	1.50000e-01	-9.24000e-02
-1.68705e-01	-8.21553e-05	3.34340e-05	1.68084e-04	7.12348e-01	2.84939e-01	2.69091e-06	1.70556e-06	4.16104e-09	9.34217e-07	-1.03269e-09	-8.09484e-10	1	1.87000e-02	-6.50000e-01	1.50000e-01	-9.13000e-02
-1.68731e-01	-5.55703e-05	2.85683e-05	1.99798e-04	7.12347e-01	2.84939e-01	2.69111e-06	1.70563e-06	4.08347e-09	9.34265e-07	-1.01650e-09	-7.68094e-10	1	1.98000e-02	-6.50000e-01	1.50000e-01	-9.02000e-02
-1.68750e-01	-3.60996e-05	1.58709e-05	2.23160e-04	7.12347e-01	2.84939e-01	2.69126e-06	1.70568e-06	4.02501e-09	9.34300e-07	-9.98085e-10	-7.22474e-10	1	2.09000e-02	-6.50000e-01	1.50000e-01	-8.91000e-02
-1.68764e-01	-1.97518e-05	5.42741e-06	2.47205e-04	7.12347e-01	2.84939e-01	2.69132e-06	1.70572e-06	3.96690e-09	9.34316e-07	-9.79754e-10	-6.78036e-10	1	2.20000e-02	-6.50000e-01	1.50000e-01	-8.80000e-02
-1.68773e-01	-1.11978e-05	4.40569e-06	2.65016e-04	7.12347e-01	2.84939e-01	2.69135e-06	1.70575e-06	3.92933e-09	9.34324e-07	-9.60081e-10	-6.30389e-10	1	2.31000e-02	-6.50000e-01	1.50000e-01	-8.69000e-02
-1.68779e-01	-5.08648e-06	3.69212e-06	2.82769e-04	7.12346e-01	2.84939e-01	2.69134e-06	1.70577e-06	3.89189e-09	9.34324e-07	-9.40650e-10	-5.83561e-10	1	2.42000e-02	-6.50000e-01	1.50000e-01	-8.58000e-02
-1.68783e-01	-2.63976e-06	4.33185e-06	2.91880e-04	7.12346e-01	2.84939e-01	2.69131e-06	1.70578e-06	3.87590e-09	9.34320e-07	-9.21437e-10	-5.34705e-10	1	2.53000e-02	-6.50000e-01	1.50000e-01	-8.47000e-02
-1.68786e-01	-1.49722e-06	5.50331e-06	3.00779e-04	7.12346e-01	2.84939e-01	2.69128e-06	1.70580e-06	3.85993e-09	9.34314e-07	-9.02351e-10	-4.86236e-10	1	2.64000e-02	-6.50000e-01	1.50000e-01	-8.36000e-02
-1.68787e-01	4.01314e-07	-8.08129e-07	3.00182e-04	7.12346e-01	2.84939e-01	2.69123e-06	1.70580e-06	3.86584e-09	9.34306e-07	-8.84577e-10	-4.36936e-10	1	2.75000e-02	-6.50000e-01	1.50000e-01	-8.25000e-02
-1.68787e-01	2.29986e-06	-7.11961e-06	2.99585e-04	7.12346e-01	2.84939e-01	2.69118e-06	1.70581e-06	3.87175e-09	9.34298e-07	-8.66804e-10	-3.87636e-10	1	2.86000e-02	-6.50000e-01	1.50000e-01	-8.14000e-02
-1.68784e-01	2.15506e-06	-5.06569e-06	2.92096e-04	7.12346e-01	2.84939e-01	2.69111e-06	1.70581e-06	3.89961e-09	9.34287e-07	-8.50087e-10	-3.38411e-10	1	2.97000e-02	-6.50000e-01	1.50000e-01	-8.03000e-02
-1.68781e-01	2.96287e-06	-3.58789e-06	2.84252e-04	7.12346e-01	2.84939e-01	2.69104e-06	1.70581e-06	3.92752e-09	9.34275e-07	-8.33421e-10	-2.88797e-10	1	3.08000e-02	-6.50000e-01	1.50000e-01	-7.92000e-02
-1.68775e-01	1.16354e-05	-5.31124e-06	2.67136e-04	7.12347e-01	2.84939e-01	2.69094e-06	1.70580e-06	3.97719e-09	9.34258e-07	-8.16297e-10	-2.39783e-10	1	3.19000e-02	-6.50000e-01	1.50000e-01	-7.81000e-02
-1.68767e-01	2.32044e-05	-7.35446e-06	2.50440e-04	7.12347e-01	2.84939e-01	2.69081e-06	1.70578e-06	4.02701e-09	9.34233e-07	-7.99408e-10	-1.89947e-10	1	3.30000e-02	-6.50000e-01	1.50000e-01	-7.70000e-02
-1.68753e-01	3.78859e-05	-1.49629e-05	2.24995e-04	7.12347e-01	2.84939e-01	2.69064e-06	1.70576e-06	4.09817e-09	9.34200e-07	-7.79967e-10	-1.41011e-10	1	3.41000e-02	-6.50000e-01	1.50000e-01	-7.59000e-02
-1.68734e-01	5.59717e-05	-2.47396e-05	1.99301e-04	7.12347e-01	2.84939e-01	2.69038e-06	1.70571e-06	4.16962e-09	9.34148e-07	-7.60648e-10	-9.07999e-11	1	3.52000e-02	-6.50000e-01	1.50000e-01	-7.48000e-02
-1.68708e-01	8.29090e-05	-3.45234e-05	1.65850e-04	7.12348e-01	2.84939e-01	2.69007e-06	1.70566e-06	4.26169e-09	9.34084e-07	-7.37306e-10	-4.18064e-11	1	3.63000e-02	-6.50000e-01	1.50000e-01	-7.37000e-02
