"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Function1"	"Function2"	"Function3"	"Function4"	"Function5"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
-3.38965e-02	1.67712e-01	-8.02775e-01	1.43835e+00	6.66713e-01	2.40492e+00	1.14526e-02	6.94186e-03	3.14336e-03	-2.99189e-03	2.63674e-04	-1.34587e-04	1	0.00000e+00	6.00000e-01	1.50000e-01	-1.10000e-01
1.92663e-01	3.16301e-01	-7.18533e-01	1.51849e+00	6.66692e-01	3.39652e+00	1.14208e-02	6.90255e-03	3.19887e-03	-2.98373e-03	3.08872e-04	-1.91425e-04	1	1.10000e-03	6.00000e-01	1.50000e-01	-1.08900e-01
4.19224e-01	4.64892e-01	-6.34289e-01	1.59864e+00	6.66670e-01	4.38813e+00	1.13890e-02	6.86324e-03	3.25438e-03	-2.97556e-03	3.54072e-04	-2.48264e-04	1	2.20000e-03	6.00000e-01	1.50000e-01	-1.07800e-01
7.60896e-01	7.35757e-01	-6.30474e-01	1.66672e+00	6.66637e-01	1.89240e+00	1.13321e-02	6.86138e-03	3.32362e-03	-2.97454e-03	3.92657e-04	-3.07556e-04	1	3.30000e-03	6.00000e-01	1.50000e-01	-1.06700e-01
1.10257e+00	1.00662e+00	-6.26658e-01	1.73480e+00	6.66604e-01	-6.03352e-01	1.12752e-02	6.85952e-03	3.39286e-03	-2.97351e-03	4.31243e-04	-3.66848e-04	1	4.40000e-03	6.00000e-01	1.50000e-01	-1.05600e-01
1.46280e+00	1.27597e+00	-6.90239e-01	1.80171e+00	6.66571e-01	-5.30831e-01	1.11912e-02	6.90328e-03	3.46338e-03	-2.98714e-03	4.48338e-04	-4.20796e-04	1	5.50000e-03	6.00000e-01	1.50000e-01	-1.04500e-01
1.82303e+00	1.54533e+00	-7.53821e-01	1.86862e+00	6.66538e-01	-4.58311e-01	1.11072e-02	6.94705e-03	3.53390e-03	-3.00077e-03	4.65433e-04	-4.74744e-04	1	6.60000e-03	6.00000e-01	1.50000e-01	-1.03400e-01
2.03409e+00	1.73374e+00	-8.01812e-01	1.90209e+00	6.66519e-01	-4.65069e-01	1.10197e-02	7.03799e-03	3.59163e-03	-3.01194e-03	4.62819e-04	-5.14620e-04	1	7.70000e-03	6.00000e-01	1.50000e-01	-1.02300e-01
2.24515e+00	1.92215e+00	-8.49804e-01	1.93556e+00	6.66500e-01	-4.71827e-01	1.09323e-02	7.12894e-03	3.64937e-03	-3.02311e-03	4.60206e-04	-5.54497e-04	1	8.80000e-03	6.00000e-01	1.50000e-01	-1.01200e-01
2.19268e+00	2.00141e+00	-8.09654e-01	1.88359e+00	6.66500e-01	-4.95150e-01	1.08671e-02	7.27601e-03	3.68636e-03	-3.02177e-03	4.43616e-04	-5.75759e-04	1	9.90000e-03	6.00000e-01	1.50000e-01	-1.00100e-01
2.14020e+00	2.08066e+00	-7.69505e-01	1.83162e+00	6.66501e-01	-5.18473e-01	1.08018e-02	7.42308e-03	3.72336e-03	-3.02043e-03	4.27025e-04	-5.97022e-04	1	1.10000e-02	6.00000e-01	1.50000e-01	-9.90000e-02
1.87109e+00	2.02701e+00	-5.98425e-01	1.69887e+00	6.66521e-01	-5.39066e-01	1.07452e-02	7.61143e-03	3.73041e-03	-3.03596e-03	3.99278e-04	-6.03823e-04	1	1.21000e-02	6.00000e-01	1.50000e-01	-9.79000e-02
