"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Function1"	"Function2"	"Function3"	"Function4"	"Function5"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
1.26005e-01	-1.29902e-02	4.79184e-01	-5.81155e-01	6.83242e-01	-6.60194e-01	1.02903e-03	6.15080e-04	5.09200e-04	-3.52634e-04	1.30240e-04	-8.56658e-05	1	0.00000e+00	-5.00000e-02	1.50000e-01	-1.10000e-01
2.00134e-01	2.98461e-02	5.30731e-01	-6.82316e-01	6.83236e-01	-5.51177e-01	1.05992e-03	6.05493e-04	5.05951e-04	-3.49791e-04	1.26996e-04	-9.01589e-05	1	1.10000e-03	-5.00000e-02	1.50000e-01	-1.08900e-01
2.63110e-01	8.56856e-02	5.90741e-01	-7.71554e-01	6.83229e-01	-4.65036e-01	1.08813e-03	5.94580e-04	5.01504e-04	-3.44327e-04	1.23879e-04	-9.16329e-05	1	2.20000e-03	-5.00000e-02	1.50000e-01	-1.07800e-01
2.55849e-01	1.94801e-01	4.65484e-01	-8.04850e-01	6.83230e-01	-4.88668e-01	1.12848e-03	6.02868e-04	4.87698e-04	-3.37331e-04	1.17161e-04	-9.50798e-05	1	3.30000e-03	-5.00000e-02	1.50000e-01	-1.06700e-01
2.40483e-01	3.05714e-01	3.17231e-01	-8.28477e-01	6.83232e-01	-6.32090e-01	1.16914e-03	6.17772e-04	4.73635e-04	-3.32770e-04	1.10841e-04	-9.62818e-05	1	4.40000e-03	-5.00000e-02	1.50000e-01	-1.05600e-01
1.84190e-01	3.67075e-01	1.38361e-01	-7.99291e-01	6.83238e-01	-8.99579e-01	1.20953e-03	6.41185e-04	4.55706e-04	-3.48911e-04	1.01294e-04	-9.71497e-05	1	5.50000e-03	-5.00000e-02	1.50000e-01	-1.04500e-01
1.31353e-01	4.30925e-01	-2.94389e-02	-7.67090e-01	6.83245e-01	-1.06776e+00	1.24569e-03	6.63365e-04	4.38203e-04	-3.65052e-04	9.26085e-05	-9.78887e-05	1	6.60000e-03	-5.00000e-02	1.50000e-01	-1.03400e-01
5.00910e-02	4.31558e-01	-1.05323e-01	-6.94140e-01	6.83251e-01	-2.32584e+00	1.27359e-03	6.63626e-04	4.22094e-04	-3.85206e-04	7.78948e-05	-9.63963e-05	1	7.70000e-03	-5.00000e-02	1.50000e-01	-1.02300e-01
-1.75531e-02	4.37215e-01	-1.66954e-01	-6.24873e-01	6.83258e-01	-3.33161e+00	1.30024e-03	6.65415e-04	4.06241e-04	-4.07074e-04	6.33563e-05	-9.44856e-05	1	8.80000e-03	-5.00000e-02	1.50000e-01	-1.01200e-01
-8.01716e-02	3.96111e-01	-1.92334e-01	-5.44626e-01	6.83260e-01	-1.05229e+00	1.29312e-03	6.44874e-04	3.96963e-04	-4.05011e-04	4.53282e-05	-9.00832e-05	1	9.90000e-03	-5.00000e-02	1.50000e-01	-1.00100e-01
-1.34418e-01	3.53065e-01	-2.08885e-01	-4.72150e-01	6.83262e-01	1.05042e+00	1.28991e-03	6.27161e-04	3.87231e-04	-4.06968e-04	2.71414e-05	-8.59718e-05	1	1.10000e-02	-5.00000e-02	1.50000e-01	-9.90000e-02
-1.73094e-01	2.49767e-01	-2.69406e-01	-4.30717e-01	6.83257e-01	8.17455e-01	1.23931e-03	5.95768e-04	3.87463e-04	-3.79740e-04	6.76569e-06	-8.00587e-05	1	1.21000e-02	-5.00000e-02	1.50000e-01	-9.79000e-02
-2.14354e-01	1.35160e-01	-3.30594e-01	-3.96577e-01	6.83252e-01	5.55193e-01	1.19206e-03	5.66159e-04	3.86960e-04	-3.54942e-04	-1.34171e-05	-7.54852e-05	1	1.32000e-02	-5.00000e-02	1.50000e-01	-9.68000e-02
-2.20232e-01	1.48929e-03	-4.04489e-01	-4.08162e-01	6.83243e-01	6.24347e-01	1.12723e-03	5.31113e-04	3.95982e-04	-3.16210e-04	-3.54275e-05	-7.08625e-05	1	1.43000e-02	-5.00000e-02	1.50000e-01	-9.57000e-02
-2.30714e-01	-1.45020e-01	-4.84129e-01	-4.24052e-01	6.83233e-01	6.91910e-01	1.06398e-03	4.94164e-04	4.04764e-04	-2.76747e-04	-5.75936e-05	-6.78764e-05	1	1.54000e-02	-5.00000e-02	1.50000e-01	-9.46000e-02
-2.05301e-01	-1.83488e-01	-5.06883e-01	-4.58858e-01	6.83221e-01	1.05317e+00	1.01283e-03	4.70143e-04	4.19967e-04	-2.44296e-04	-7.61074e-05	-6.68500e-05	1	1.65000e-02	-5.00000e-02	1.50000e-01	-9.35000e-02
-1.81244e-01	-2.20916e-01	-5.32966e-01	-4.93450e-01	6.83210e-01	1.13837e+00	9.61677e-04	4.44474e-04	4.36294e-04	-2.09954e-04	-9.44386e-05	-6.60192e-05	1	1.76000e-02	-5.00000e-02	1.50000e-01	-9.24000e-02
-1.25972e-01	-1.00405e-01	-5.06525e-01	-5.12283e-01	6.83200e-01	2.75885e+00	9.25880e-04	4.38558e-04	4.56219e-04	-1.90335e-04	-1.04065e-04	-6.44785e-05	1	1.87000e-02	-5.00000e-02	1.50000e-01	-9.13000e-02
-7.41147e-02	1.79374e-02	-4.76160e-01	-5.28131e-01	6.83189e-01	4.24434e+00	8.91310e-04	4.31374e-04	4.76653e-04	-1.69969e-04	-1.13606e-04	-6.35955e-05	1	1.98000e-02	-5.00000e-02	1.50000e-01	-9.02000e-02
8.59485e-05	1.69975e-01	-4.44714e-01	-5.33906e-01	6.83180e-01	1.82950e+00	8.78423e-04	4.29792e-04	4.96763e-04	-1.61254e-04	-1.18909e-04	-5.77680e-05	1	2.09000e-02	-5.00000e-02	1.50000e-01	-8.91000e-02
7.24781e-02	3.23455e-01	-4.10968e-01	-5.38569e-01	6.83171e-01	-3.75617e-01	8.65807e-04	4.28335e-04	5.17274e-04	-1.52779e-04	-1.24136e-04	-5.23691e-05	1	2.20000e-02	-5.00000e-02	1.50000e-01	-8.80000e-02
1.09712e-01	4.01081e-01	-3.85363e-01	-5.40302e-01	6.83167e-01	-4.04015e-01	8.73909e-04	4.24470e-04	5.34374e-04	-1.53722e-04	-1.25793e-04	-4.09540e-05	1	2.31000e-02	-5.00000e-02	1.50000e-01	-8.69000e-02
1.46487e-01	4.80681e-01	-3.60116e-01	-5.41851e-01	6.83162e-01	-5.00580e-01	8.81895e-04	4.20962e-04	5.51618e-04	-1.55087e-04	-1.27396e-04	-2.98982e-05	1	2.42000e-02	-5.00000e-02	1.50000e-01	-8.58000e-02
