"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Function1"	"Function2"	"Function3"	"Function4"	"Function5"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
3.94607e-01	1.91403e-02	-4.36305e-01	-9.23736e-01	6.76911e-01	-3.18293e-01	1.40180e-03	9.82426e-04	1.09897e-03	1.59508e-04	-3.09493e-04	-1.80091e-05	1	0.00000e+00	3.00000e-01	1.50000e-01	-1.10000e-01
3.97432e-01	-8.54017e-02	-3.09259e-01	-1.01111e+00	6.76886e-01	-3.70598e-01	1.39301e-03	9.60502e-04	1.11763e-03	1.67782e-04	-3.04007e-04	-2.41075e-05	1	1.10000e-03	3.00000e-01	1.50000e-01	-1.08900e-01
4.02508e-01	-1.86551e-01	-1.89543e-01	-1.09745e+00	6.76861e-01	-4.23664e-01	1.38458e-03	9.37901e-04	1.13627e-03	1.75794e-04	-2.98871e-04	-3.02190e-05	1	2.20000e-03	3.00000e-01	1.50000e-01	-1.07800e-01
4.56728e-01	-2.34004e-01	-5.37264e-02	-1.19219e+00	6.76844e-01	-4.35387e-01	1.34990e-03	9.22986e-04	1.14628e-03	1.82965e-04	-2.84030e-04	-3.44004e-05	1	3.30000e-03	3.00000e-01	1.50000e-01	-1.06700e-01
5.11795e-01	-2.78301e-01	7.78424e-02	-1.28684e+00	6.76827e-01	-4.43574e-01	1.31677e-03	9.08237e-04	1.15647e-03	1.90785e-04	-2.69405e-04	-3.84590e-05	1	4.40000e-03	3.00000e-01	1.50000e-01	-1.05600e-01
5.80993e-01	-2.88333e-01	2.08447e-01	-1.36054e+00	6.76821e-01	-4.51568e-01	1.27257e-03	9.05199e-04	1.15719e-03	1.99860e-04	-2.42339e-04	-4.23817e-05	1	5.50000e-03	3.00000e-01	1.50000e-01	-1.04500e-01
6.45685e-01	-2.97903e-01	3.40866e-01	-1.43340e+00	6.76816e-01	-4.62716e-01	1.22915e-03	9.02407e-04	1.15788e-03	2.09266e-04	-2.15148e-04	-4.60936e-05	1	6.60000e-03	3.00000e-01	1.50000e-01	-1.03400e-01
6.84142e-01	-2.75815e-01	4.88381e-01	-1.46828e+00	6.76824e-01	-5.06890e-01	1.18428e-03	9.15980e-04	1.14945e-03	2.20204e-04	-1.85828e-04	-5.32606e-05	1	7.70000e-03	3.00000e-01	1.50000e-01	-1.02300e-01
7.16004e-01	-2.54266e-01	6.40187e-01	-1.50225e+00	6.76833e-01	-5.57664e-01	1.13894e-03	9.29205e-04	1.14077e-03	2.31273e-04	-1.56086e-04	-6.00041e-05	1	8.80000e-03	3.00000e-01	1.50000e-01	-1.01200e-01
7.41562e-01	-2.21596e-01	7.71806e-01	-1.49767e+00	6.76851e-01	-5.88381e-01	1.10646e-03	9.64653e-04	1.12480e-03	2.37685e-04	-1.35581e-04	-6.79064e-05	1	9.90000e-03	3.00000e-01	1.50000e-01	-1.00100e-01
7.65757e-01	-1.88446e-01	9.04649e-01	-1.49402e+00	6.76869e-01	-6.21695e-01	1.07322e-03	9.99590e-04	1.10855e-03	2.44325e-04	-1.14560e-04	-7.52686e-05	1	1.10000e-02	3.00000e-01	1.50000e-01	-9.90000e-02
7.92798e-01	-1.46635e-01	9.27020e-01	-1.46047e+00	6.76890e-01	-5.63156e-01	1.06584e-03	1.03651e-03	1.08997e-03	2.45721e-04	-1.04005e-04	-7.79939e-05	1	1.21000e-02	3.00000e-01	1.50000e-01	-9.79000e-02
8.24506e-01	-1.03335e-01	9.45860e-01	-1.42888e+00	6.76910e-01	-4.99408e-01	1.05793e-03	1.07317e-03	1.07127e-03	2.47239e-04	-9.28845e-05	-8.03029e-05	1	1.32000e-02	3.00000e-01	1.50000e-01	-9.68000e-02
7.93719e-01	9.23376e-03	8.43852e-01	-1.38950e+00	6.76928e-01	-4.45202e-01	1.07717e-03	1.08998e-03	1.05788e-03	2.43911e-04	-8.63888e-05	-7.62305e-05	1	1.43000e-02	3.00000e-01	1.50000e-01	-9.57000e-02
7.66252e-01	1.23163e-01	7.37253e-01	-1.35114e+00	6.76945e-01	-3.87076e-01	1.09598e-03	1.10701e-03	1.04460e-03	2.40348e-04	-7.93616e-05	-7.19391e-05	1	1.54000e-02	3.00000e-01	1.50000e-01	-9.46000e-02
6.99831e-01	3.20347e-01	6.21002e-01	-1.33633e+00	6.76959e-01	-4.31961e-01	1.12814e-03	1.11062e-03	1.04155e-03	2.28879e-04	-7.65388e-05	-6.68115e-05	1	1.65000e-02	3.00000e-01	1.50000e-01	-9.35000e-02
6.34565e-01	5.18185e-01	5.03072e-01	-1.32193e+00	6.76973e-01	-4.76763e-01	1.15997e-03	1.11455e-03	1.03876e-03	2.16902e-04	-7.34176e-05	-6.16163e-05	1	1.76000e-02	3.00000e-01	1.50000e-01	-9.24000e-02
6.38640e-01	6.84928e-01	4.94230e-01	-1.34235e+00	6.76987e-01	-5.53005e-01	1.19152e-03	1.11571e-03	1.04415e-03	2.04413e-04	-7.24391e-05	-6.17600e-05	1	1.87000e-02	3.00000e-01	1.50000e-01	-9.13000e-02
6.45820e-01	8.50177e-01	4.86863e-01	-1.36332e+00	6.77001e-01	-6.26139e-01	1.22316e-03	1.11702e-03	1.05030e-03	1.91596e-04	-7.13376e-05	-6.21521e-05	1	1.98000e-02	3.00000e-01	1.50000e-01	-9.02000e-02
6.97285e-01	8.73477e-01	5.77811e-01	-1.39920e+00	6.77016e-01	-6.30783e-01	1.25702e-03	1.11686e-03	1.05641e-03	1.85441e-04	-6.80181e-05	-6.61260e-05	1	2.09000e-02	3.00000e-01	1.50000e-01	-8.91000e-02
7.51403e-01	8.97140e-01	6.70230e-01	-1.43548e+00	6.77032e-01	-6.33824e-01	1.29111e-03	1.11651e-03	1.06246e-03	1.79275e-04	-6.45842e-05	-7.00974e-05	1	2.20000e-02	3.00000e-01	1.50000e-01	-8.80000e-02
