"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Function1"	"Function2"	"Function3"	"Function4"	"Function5"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
-4.29184e-01	-1.08296e-01	2.60123e-01	1.87132e+00	6.79186e-01	1.99009e+00	9.77976e-03	2.60403e-02	2.61870e-03	-2.32996e-03	7.89875e-05	-3.35848e-04	1	0.00000e+00	8.00000e-01	1.50000e-01	-1.10000e-01
-3.67763e-01	-1.96887e-02	2.12244e-01	1.87966e+00	6.79180e-01	4.82964e+00	9.67066e-03	2.58977e-02	2.58458e-03	-2.34539e-03	6.73878e-05	-3.71398e-04	1	1.10000e-03	8.00000e-01	1.50000e-01	-1.08900e-01
-3.06342e-01	6.89194e-02	1.64365e-01	1.88801e+00	6.79173e-01	7.66922e+00	9.56156e-03	2.57551e-02	2.55047e-03	-2.36083e-03	5.57879e-05	-4.06948e-04	1	2.20000e-03	8.00000e-01	1.50000e-01	-1.07800e-01
-2.36597e-01	1.27185e-01	1.16602e-01	1.89378e+00	6.79176e-01	3.42122e+00	9.49140e-03	2.56588e-02	2.52282e-03	-2.31706e-03	4.78155e-05	-4.47499e-04	1	3.30000e-03	8.00000e-01	1.50000e-01	-1.06700e-01
-1.66851e-01	1.85452e-01	6.88396e-02	1.89954e+00	6.79178e-01	-8.26813e-01	9.42123e-03	2.55625e-02	2.49518e-03	-2.27329e-03	3.98430e-05	-4.88050e-04	1	4.40000e-03	8.00000e-01	1.50000e-01	-1.05600e-01
-7.73745e-02	2.05631e-01	1.23544e-01	1.91103e+00	6.79192e-01	-1.49464e-01	9.41257e-03	2.55184e-02	2.47270e-03	-2.18042e-03	3.34241e-05	-5.32540e-04	1	5.50000e-03	8.00000e-01	1.50000e-01	-1.04500e-01
1.21025e-02	2.25810e-01	1.78249e-01	1.92253e+00	6.79205e-01	5.27889e-01	9.40390e-03	2.54742e-02	2.45022e-03	-2.08755e-03	2.70051e-05	-5.77029e-04	1	6.60000e-03	8.00000e-01	1.50000e-01	-1.03400e-01
1.13462e-01	2.46900e-01	2.54681e-01	1.92279e+00	6.79229e-01	1.93316e+00	9.42328e-03	2.54637e-02	2.43280e-03	-1.99777e-03	1.68833e-05	-6.30471e-04	1	7.70000e-03	8.00000e-01	1.50000e-01	-1.02300e-01
2.14822e-01	2.67989e-01	3.31113e-01	1.92305e+00	6.79252e-01	3.33845e+00	9.44267e-03	2.54532e-02	2.41538e-03	-1.90800e-03	6.76151e-06	-6.83914e-04	1	8.80000e-03	8.00000e-01	1.50000e-01	-1.01200e-01
2.90659e-01	2.61053e-01	2.30777e-01	1.89271e+00	6.79277e-01	-5.46366e-02	9.43905e-03	2.54527e-02	2.40267e-03	-1.83250e-03	-9.90540e-06	-7.39703e-04	1	9.90000e-03	8.00000e-01	1.50000e-01	-1.00100e-01
3.66496e-01	2.54118e-01	1.30441e-01	1.86237e+00	6.79302e-01	-3.44775e+00	9.43542e-03	2.54521e-02	2.38996e-03	-1.75701e-03	-2.65724e-05	-7.95493e-04	1	1.10000e-02	8.00000e-01	1.50000e-01	-9.90000e-02
3.81301e-01	2.16020e-01	-8.43640e-02	1.79759e+00	6.79322e-01	-2.64684e+00	9.38480e-03	2.54075e-02	2.38186e-03	-1.67462e-03	-3.90258e-05	-8.40798e-04	1	1.21000e-02	8.00000e-01	1.50000e-01	-9.79000e-02
3.96106e-01	1.77922e-01	-2.99171e-01	1.73282e+00	6.79341e-01	-1.84592e+00	9.33417e-03	2.53629e-02	2.37376e-03	-1.59222e-03	-5.14792e-05	-8.86104e-04	1	1.32000e-02	8.00000e-01	1.50000e-01	-9.68000e-02
3.84209e-01	2.22222e-01	-3.69355e-01	1.65046e+00	6.79350e-01	-1.86196e+00	9.27204e-03	2.52614e-02	2.36918e-03	-1.50268e-03	-4.30333e-05	-9.21480e-04	1	1.43000e-02	8.00000e-01	1.50000e-01	-9.57000e-02
3.72311e-01	2.66522e-01	-4.39540e-01	1.56810e+00	6.79359e-01	-1.87800e+00	9.20991e-03	2.51599e-02	2.36459e-03	-1.41312e-03	-3.45873e-05	-9.56857e-04	1	1.54000e-02	8.00000e-01	1.50000e-01	-9.46000e-02
3.95342e-01	4.08081e-01	-3.33292e-01	1.50391e+00	6.79363e-01	-1.70819e+00	9.15582e-03	2.50838e-02	2.36201e-03	-1.32911e-03	-5.93377e-06	-9.84307e-04	1	1.65000e-02	8.00000e-01	1.50000e-01	-9.35000e-02
4.18373e-01	5.49641e-01	-2.27045e-01	1.43972e+00	6.79368e-01	-1.53838e+00	9.10174e-03	2.50077e-02	2.35942e-03	-1.24510e-03	2.27200e-05	-1.01176e-03	1	1.76000e-02	8.00000e-01	1.50000e-01	-9.24000e-02
4.41976e-01	6.30511e-01	-1.47096e-01	1.41683e+00	6.79378e-01	-1.35078e+00	9.05639e-03	2.50411e-02	2.35883e-03	-1.17091e-03	5.34455e-05	-1.02615e-03	1	1.87000e-02	8.00000e-01	1.50000e-01	-9.13000e-02
4.65580e-01	7.11381e-01	-6.71470e-02	1.39393e+00	6.79389e-01	-1.16318e+00	9.01103e-03	2.50746e-02	2.35823e-03	-1.09671e-03	8.41712e-05	-1.04053e-03	1	1.98000e-02	8.00000e-01	1.50000e-01	-9.02000e-02
4.21179e-01	6.72335e-01	-8.37524e-02	1.39941e+00	6.79407e-01	-1.26106e+00	8.99764e-03	2.52195e-02	2.36080e-03	-1.03221e-03	1.08759e-04	-1.04580e-03	1	2.09000e-02	8.00000e-01	1.50000e-01	-8.91000e-02
3.76778e-01	6.33288e-01	-1.00358e-01	1.40489e+00	6.79425e-01	-1.35894e+00	8.98425e-03	2.53644e-02	2.36336e-03	-9.67702e-04	1.33348e-04	-1.05108e-03	1	2.20000e-02	8.00000e-01	1.50000e-01	-8.80000e-02
3.02002e-01	5.85169e-01	-1.22823e-01	1.41992e+00	6.79451e-01	-1.85500e+00	8.99411e-03	2.55515e-02	2.36800e-03	-9.10678e-04	1.59470e-04	-1.05330e-03	1	2.31000e-02	8.00000e-01	1.50000e-01	-8.69000e-02
2.27226e-01	5.37049e-01	-1.45288e-01	1.43495e+00	6.79477e-01	-2.35107e+00	9.00398e-03	2.57386e-02	2.37264e-03	-8.53652e-04	1.85593e-04	-1.05552e-03	1	2.42000e-02	8.00000e-01	1.50000e-01	-8.58000e-02
1.89855e-01	5.47796e-01	-1.65105e-01	1.46275e+00	6.79507e-01	-2.83081e+00	9.01928e-03	2.58962e-02	2.37613e-03	-8.14181e-04	2.15481e-04	-1.05151e-03	1	2.53000e-02	8.00000e-01	1.50000e-01	-8.47000e-02
1.52484e-01	5.58542e-01	-1.84923e-01	1.49054e+00	6.79537e-01	-3.31055e+00	9.03459e-03	2.60537e-02	2.37963e-03	-7.74710e-04	2.45370e-04	-1.04751e-03	1	2.64000e-02	8.00000e-01	1.50000e-01	-8.36000e-02
