"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Function1"	"Function2"	"Function3"	"Function4"	"Function5"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
-1.15210e+00	1.80478e-01	2.30067e-02	-1.02023e+00	6.81041e-01	5.28906e-01	3.20449e-03	1.36710e-03	2.25819e-03	-6.35311e-04	-2.70195e-04	2.30565e-04	1	0.00000e+00	1.50000e-01	2.50000e-01	-1.10000e-01
-1.11525e+00	2.63179e-01	-2.25491e-01	-8.29815e-01	6.81105e-01	4.68276e-01	3.52842e-03	1.38013e-03	2.26074e-03	-6.99538e-04	-3.37497e-04	2.45983e-04	1	2.20000e-03	1.50000e-01	2.50000e-01	-1.07800e-01
-1.13826e+00	3.47858e-01	-3.53318e-01	-6.38196e-01	6.81159e-01	4.30755e-01	3.67935e-03	1.44359e-03	2.24484e-03	-7.33754e-04	-3.44096e-04	2.47633e-04	1	4.40000e-03	1.50000e-01	2.50000e-01	-1.05600e-01
-1.10148e+00	3.49427e-01	-2.59962e-01	-4.87902e-01	6.81205e-01	4.26039e-01	3.68433e-03	1.52271e-03	2.21775e-03	-7.54439e-04	-2.97910e-04	2.17775e-04	1	6.60000e-03	1.50000e-01	2.50000e-01	-1.03400e-01
-8.12272e-01	1.28151e-01	2.29267e-02	-4.55508e-01	6.81243e-01	1.09571e+00	3.60828e-03	1.59899e-03	2.19751e-03	-7.76138e-04	-2.39671e-04	1.56168e-04	1	8.80000e-03	1.50000e-01	2.50000e-01	-1.01200e-01
-4.02269e-01	-1.76429e-01	4.34167e-01	-5.56837e-01	6.81267e-01	4.83993e-01	3.49704e-03	1.62856e-03	2.19303e-03	-7.73955e-04	-2.22001e-04	9.32655e-05	1	1.10000e-02	1.50000e-01	2.50000e-01	-9.90000e-02
-1.40672e-02	-2.60356e-01	9.43346e-01	-6.85090e-01	6.81273e-01	2.46606e+00	3.40976e-03	1.58411e-03	2.20348e-03	-7.30333e-04	-2.61571e-04	5.69191e-05	1	1.32000e-02	1.50000e-01	2.50000e-01	-9.68000e-02
4.01372e-01	-1.44364e-01	1.41711e+00	-7.36892e-01	6.81258e-01	-1.32303e+00	3.39254e-03	1.52287e-03	2.22718e-03	-6.99410e-04	-3.44621e-04	5.18723e-05	1	1.54000e-02	1.50000e-01	2.50000e-01	-9.46000e-02
6.62397e-01	-7.01708e-02	1.61064e+00	-7.30606e-01	6.81228e-01	-7.95067e-01	3.41494e-03	1.49067e-03	2.25206e-03	-7.05212e-04	-4.47360e-04	6.64386e-05	1	1.76000e-02	1.50000e-01	2.50000e-01	-9.24000e-02
5.85275e-01	-6.32552e-02	1.40919e+00	-7.58924e-01	6.81186e-01	-7.19056e-01	3.40076e-03	1.50299e-03	2.25296e-03	-7.22659e-04	-5.43007e-04	7.76346e-05	1	1.98000e-02	1.50000e-01	2.50000e-01	-9.02000e-02
3.52347e-01	-3.75652e-02	1.03920e+00	-8.55013e-01	6.81146e-01	-9.78479e-01	3.31864e-03	1.53365e-03	2.22979e-03	-7.43966e-04	-6.08302e-04	8.70826e-05	1	2.20000e-02	1.50000e-01	2.50000e-01	-8.80000e-02
2.13520e-01	-8.76149e-02	7.33517e-01	-9.59893e-01	6.81111e-01	-5.17253e-01	3.16200e-03	1.54440e-03	2.18006e-03	-7.85139e-04	-6.38123e-04	1.15505e-04	1	2.42000e-02	1.50000e-01	2.50000e-01	-8.58000e-02
8.45405e-02	-1.70664e-01	5.04718e-01	-9.63517e-01	6.81081e-01	-9.78987e-01	2.96185e-03	1.55755e-03	2.11462e-03	-8.25615e-04	-6.42787e-04	1.57185e-04	1	2.64000e-02	1.50000e-01	2.50000e-01	-8.36000e-02
-2.59615e-01	-6.42089e-02	1.67283e-01	-8.51482e-01	6.81056e-01	1.15448e+00	2.80859e-03	1.57273e-03	2.04881e-03	-8.15267e-04	-6.39238e-04	1.81077e-04	1	2.86000e-02	1.50000e-01	2.50000e-01	-8.14000e-02
-7.19142e-01	2.19901e-01	-3.21364e-01	-7.57732e-01	6.81034e-01	4.96584e-01	2.77180e-03	1.57674e-03	1.99242e-03	-7.54979e-04	-6.30930e-04	1.75668e-04	1	3.08000e-02	1.50000e-01	2.50000e-01	-7.92000e-02
