t       rho1       u1       v1       w1       p1       rho2       u2       v2       w2       p2       rho3       u3       v3       w3       p3       rho4       u4       v4       w4       p4       rho5       u5       v5       w5       p5
  1.5106270E+02         9.2930686E-01         4.7392912E-02         6.2634684E-02         6.1060473E-02         6.6241330E-01         9.1665864E-01         2.2365294E-01         1.6634808E-01         1.7678162E-01         6.4941537E-01         9.3699628E-01        -6.5872818E-02         6.1271549E-03         3.5676233E-02         6.6908145E-01         9.1756970E-01         1.6993056E-01        -9.4981298E-02         1.8165265E-01         6.4892513E-01         9.7542048E-01         2.6396754E-01         4.3850914E-02         3.3099096E-02         6.9223446E-01
  1.5107040E+02         9.2932534E-01         4.1408285E-02         7.2125643E-02         5.7601053E-02         6.6234177E-01         9.2180294E-01         2.2174440E-01         1.7404397E-01         1.8656681E-01         6.5269101E-01         9.4043964E-01        -5.1168047E-02         1.7453641E-02         2.7047629E-02         6.7205292E-01         9.1457015E-01         1.6575129E-01        -8.4979936E-02         1.7457217E-01         6.4795113E-01         9.7499245E-01         2.5647295E-01         3.6104254E-02         3.0282384E-02         6.9185323E-01
  1.5107840E+02         9.2970932E-01         3.5945147E-02         8.0950707E-02         5.5176336E-02         6.6261190E-01         9.2743570E-01         2.4439378E-01         1.5581505E-01         1.6176382E-01         6.5649921E-01         9.4411021E-01        -3.4409545E-02         2.9788982E-02         2.0524267E-02         6.7541814E-01         9.1184253E-01         1.6642050E-01        -7.1567796E-02         1.6611950E-01         6.4723337E-01         9.7464573E-01         2.4896371E-01         2.6783789E-02         2.6978912E-02         6.9126272E-01
  1.5108610E+02         9.3043596E-01         3.0537194E-02         8.8047318E-02         5.3499732E-02         6.6325110E-01         9.3438160E-01         2.7472606E-01         1.1885309E-01         1.1665110E-01         6.6011876E-01         9.4752115E-01        -1.6951321E-02         4.1484877E-02         1.7626667E-02         6.7905247E-01         9.0983236E-01         1.7014764E-01        -5.7201367E-02         1.5660885E-01         6.4694315E-01         9.7419274E-01         2.4194056E-01         1.7599855E-02         2.3335991E-02         6.9047409E-01
  1.5109390E+02         9.3148673E-01         2.4592042E-02         9.2941448E-02         5.2087072E-02         6.6427183E-01         9.4398433E-01         2.9291189E-01         7.1960337E-02         6.7701273E-02         6.6481608E-01         9.5053589E-01         3.9036837E-04         5.2090749E-02         1.9630654E-02         6.8290848E-01         9.0865701E-01         1.7482552E-01        -4.3494582E-02         1.4600065E-01         6.4716703E-01         9.7349262E-01         2.3523554E-01         9.5959743E-03         1.9389035E-02         6.8952948E-01
  1.5110170E+02         9.3284523E-01         1.8293768E-02         9.4962552E-02         5.0709635E-02         6.6566724E-01         9.5367420E-01         2.8595239E-01         2.4150129E-02         2.8067829E-02         6.7002034E-01         9.5343965E-01         1.6730634E-02         6.1715871E-02         2.5854345E-02         6.8686032E-01         9.0833473E-01         1.7897680E-01        -3.1930983E-02         1.3471569E-01         6.4790207E-01         9.7246081E-01         2.2867976E-01         3.7629227E-03         1.5225871E-02         6.8849570E-01
  1.5110960E+02         9.3454528E-01         1.2366670E-02         9.3304187E-02         4.9303718E-02         6.6746843E-01         9.5908684E-01         2.4884620E-01        -1.4405064E-02         6.2516965E-03         6.7344737E-01         9.5696551E-01         3.2494426E-02         7.1160182E-02         3.2798778E-02         6.9087917E-01         9.0877324E-01         1.8188497E-01        -2.3177516E-02         1.2323730E-01         6.4905143E-01         9.7103500E-01         2.2184514E-01         7.5356383E-04         1.0832046E-02         6.8742168E-01
  1.5111740E+02         9.3645865E-01         8.2709091E-03         8.7221824E-02         4.7878571E-02         6.6954380E-01         9.5781553E-01         1.8946402E-01        -3.4265161E-02         8.0755353E-03         6.7314875E-01         9.6137649E-01         4.7954410E-02         7.9817861E-02         3.5784837E-02         6.9464105E-01         9.0972418E-01         1.8309876E-01        -1.7780907E-02         1.1286222E-01         6.5030909E-01         9.6929222E-01         2.1481192E-01         1.0219074E-03         6.5660663E-03         6.8640405E-01
  1.5112510E+02         9.3844128E-01         7.1499329E-03         7.5991482E-02         4.6084847E-02         6.7175341E-01         9.5255190E-01         1.2158786E-01        -3.8035065E-02         3.2906745E-02         6.6994143E-01         9.6642250E-01         6.4994164E-02         8.6225010E-02         3.2915194E-02         6.9800538E-01         9.1098863E-01         1.8269500E-01        -1.5176703E-02         1.0367738E-01         6.5147305E-01         9.6727937E-01         2.0742090E-01         4.3477421E-03         2.6507117E-03         6.8544906E-01
  1.5113310E+02         9.4022661E-01         1.0655534E-02         5.8962386E-02         4.3436978E-02         6.7380071E-01         9.4658685E-01         6.1751857E-02        -3.5818066E-02         7.2083302E-02         6.6525596E-01         9.7140092E-01         8.6051643E-02         8.8323846E-02         2.4808267E-02         7.0084023E-01         9.1244334E-01         1.8098804E-01        -1.4797257E-02         9.5130786E-02         6.5240216E-01         9.6509826E-01         1.9966531E-01         1.0290875E-02        -5.1944191E-04         6.8456829E-01
  1.5114080E+02         9.4146931E-01         2.0425044E-02         3.7838209E-02         4.0260274E-02         6.7520916E-01         9.4069332E-01         2.1263521E-02        -3.8196363E-02         1.0767359E-01         6.5998131E-01         9.7527778E-01         1.1203829E-01         8.5549243E-02         1.3972026E-02         7.0281756E-01         9.1394168E-01         1.7885935E-01        -1.6090769E-02         8.6629860E-02         6.5299851E-01         9.6302938E-01         1.9203807E-01         1.7617999E-02        -2.3215050E-03         6.8381119E-01
  1.5114860E+02         9.4222510E-01         3.7739031E-02         1.4852989E-02         3.8184319E-02         6.7586654E-01         9.3464226E-01        -7.5901761E-03        -4.6466671E-02         1.3468099E-01         6.5486121E-01         9.7779411E-01         1.4396678E-01         8.0008820E-02         1.7882728E-03         7.0376301E-01         9.1550940E-01         1.7737007E-01        -1.8669896E-02         7.6891527E-02         6.5333235E-01         9.6119952E-01         1.8431702E-01         2.5409160E-02        -2.5144205E-03         6.8315351E-01
  1.5115650E+02         9.4285381E-01         6.2884584E-02        -6.6554490E-03         4.0252607E-02         6.7599308E-01         9.2933720E-01        -3.3853337E-02        -5.6976035E-02         1.5875252E-01         6.5125847E-01         9.7893047E-01         1.8132655E-01         7.5205743E-02        -1.1743363E-02         7.0330989E-01         9.1723335E-01         1.7763880E-01        -2.2510242E-02         6.4881481E-02         6.5352488E-01         9.5968026E-01         1.7603916E-01         3.3075202E-02        -1.0049441E-03         6.8255144E-01
  1.5116430E+02         9.4366723E-01         9.2268467E-02        -2.1783521E-02         4.8565548E-02         6.7588878E-01         9.2327535E-01        -5.8552295E-02        -6.8385959E-02         1.8030179E-01         6.4768547E-01         9.7864920E-01         2.1947402E-01         7.4517027E-02        -2.6255121E-02         7.0115161E-01         9.1904920E-01         1.8041220E-01        -2.7510662E-02         5.1046468E-02         6.5365911E-01         9.5854199E-01         1.6725352E-01         3.9996102E-02         1.8824142E-03         6.8200052E-01
  1.5117200E+02         9.4457191E-01         1.2265659E-01        -2.8122356E-02         6.2208742E-02         6.7546916E-01         9.1703773E-01        -8.1346065E-02        -7.8885652E-02         1.9743167E-01         6.4394253E-01         9.7677356E-01         2.5611937E-01         7.8756019E-02        -4.1584447E-02         6.9712150E-01         9.2092168E-01         1.8582197E-01        -3.3867519E-02         3.5803735E-02         6.5374553E-01         9.5764005E-01         1.5776013E-01         4.6460595E-02         5.6721289E-03         6.8146658E-01
  1.5117980E+02         9.4508374E-01         1.5053302E-01        -2.4522012E-02         7.7035002E-02         6.7438436E-01         9.1180819E-01        -1.0295949E-01        -8.5019022E-02         2.1058545E-01         6.4061761E-01         9.7304016E-01         2.8955823E-01         8.6362071E-02        -5.5934299E-02         6.9142371E-01         9.2269838E-01         1.9326594E-01        -4.1532464E-02         2.0377815E-02         6.5370649E-01         9.5683748E-01         1.4806469E-01         5.2743629E-02         9.7190682E-03         6.8099332E-01
  1.5118770E+02         9.4477177E-01         1.7351574E-01        -1.1642302E-02         8.7614387E-02         6.7253470E-01         9.0880555E-01        -1.2378901E-01        -8.1134059E-02         2.2161807E-01         6.3862461E-01         9.6703911E-01         3.2047585E-01         9.4385952E-02        -6.6100441E-02         6.8428069E-01         9.2409992E-01         2.0154166E-01        -5.0252028E-02         6.1272699E-03         6.5333176E-01         9.5605308E-01         1.3913593E-01         5.9205581E-02         1.3353803E-02         6.8069899E-01
  1.5119550E+02         9.4347167E-01         1.8865956E-01         6.9424990E-03         8.9298807E-02         6.7029417E-01         9.0809095E-01        -1.4056149E-01        -6.6595472E-02         2.3054537E-01         6.3838530E-01         9.5911974E-01         3.4848696E-01         9.9381834E-02        -6.7500085E-02         6.7656714E-01         9.2473263E-01         2.0834662E-01        -5.8724727E-02        -4.5800707E-03         6.5247649E-01         9.5540202E-01         1.3303004E-01         6.5636605E-02         1.5636871E-02         6.8075705E-01
  1.5120330E+02         9.4125974E-01         1.9572699E-01         2.7587002E-02         8.1881166E-02         6.6799456E-01         9.0870190E-01        -1.5175661E-01        -4.7225457E-02         2.3551238E-01         6.3944465E-01         9.4977695E-01         3.7485865E-01         1.0004538E-01        -5.6787100E-02         6.6873175E-01         9.2438906E-01         2.1182911E-01        -6.5845437E-02        -1.0533529E-02         6.5110999E-01         9.5512748E-01         1.3131380E-01         7.2177887E-02         1.5870871E-02         6.8131757E-01
  1.5121120E+02         9.3833733E-01         1.9486988E-01         4.7415003E-02         6.7883059E-02         6.6582489E-01         9.1045636E-01        -1.5605940E-01        -3.0360069E-02         2.3532395E-01         6.4175576E-01         9.4003552E-01         3.9934099E-01         9.6509926E-02        -3.1605575E-02         6.6128457E-01         9.2297536E-01         2.1020351E-01        -7.0235409E-02        -1.0617758E-02         6.4934117E-01         9.5559591E-01         1.3559791E-01         7.9021975E-02         1.3271959E-02         6.8250430E-01
  1.5121900E+02         9.3527645E-01         1.8726623E-01         6.3696131E-02         5.2335903E-02         6.6401786E-01         9.1339707E-01        -1.5325941E-01        -2.0194076E-02         2.3020355E-01         6.4516163E-01         9.3190610E-01         4.1891450E-01         9.0284407E-02         5.6177257E-03         6.5522224E-01         9.2077082E-01         2.0260772E-01        -7.0566319E-02        -4.5103687E-03         6.4755797E-01         9.5700955E-01         1.4632414E-01         8.5902028E-02         7.5525949E-03         6.8419009E-01
  1.5122670E+02         9.3253857E-01         1.7478643E-01         7.6474637E-02         3.8775187E-02         6.6265792E-01         9.1706496E-01        -1.4346848E-01        -1.3201929E-02         2.2153141E-01         6.4918840E-01         9.2666340E-01         4.3173164E-01         8.2770474E-02         5.0872624E-02         6.5106165E-01         9.1809791E-01         1.8909080E-01        -6.6630021E-02         7.3412205E-03         6.4597100E-01         9.5930225E-01         1.6307300E-01         9.2779696E-02        -1.1413945E-03         6.8614650E-01
  1.5123450E+02         9.3061173E-01         1.5964340E-01         8.6134262E-02         2.9447325E-02         6.6191602E-01         9.2121845E-01        -1.2714358E-01        -4.3027354E-03         2.1024320E-01         6.5377223E-01         9.2526281E-01         4.3570182E-01         7.5160168E-02         9.7771727E-02         6.4940184E-01         9.1533703E-01         1.7051555E-01        -5.9065443E-02         2.3996739E-02         6.4468491E-01         9.6207112E-01         1.8449695E-01         9.9031784E-02        -1.1923247E-02         6.8800646E-01
  1.5124240E+02         9.2975235E-01         1.4375444E-01         9.3316972E-02         2.5108542E-02         6.6188788E-01         9.2596579E-01        -1.0676564E-01         7.4587464E-03         1.9670691E-01         6.5885180E-01         9.2803919E-01         4.2965510E-01         6.8259709E-02         1.4042050E-01         6.5070313E-01         9.1282576E-01         1.4774735E-01        -4.8997488E-02         4.4595715E-02         6.4372122E-01         9.6474475E-01         2.0936750E-01         1.0365020E-01        -2.3514098E-02         6.8942565E-01
  1.5125020E+02         9.2999887E-01         1.2951721E-01         9.7986273E-02         2.5673725E-02         6.6255319E-01         9.3106097E-01        -8.7601617E-02         1.8232550E-02         1.8231091E-01         6.6389322E-01         9.3425083E-01         4.1474986E-01         6.3023217E-02         1.7162049E-01         6.5485120E-01         9.1100872E-01         1.2342340E-01        -3.8541377E-02         6.6648960E-02         6.4315486E-01         9.6658742E-01         2.3489356E-01         1.0517775E-01        -3.3585779E-02         6.9009048E-01
  1.5125790E+02         9.3109083E-01         1.1724217E-01         1.0036556E-01         2.9932309E-02         6.6376024E-01         9.3607575E-01        -7.0831582E-02         2.6262937E-02         1.6788894E-01         6.6859883E-01         9.4259644E-01         3.9337534E-01         5.9382353E-02         1.8969533E-01         6.6118801E-01         9.1000324E-01         9.8860599E-02        -2.8909883E-02         8.8881470E-02         6.4293993E-01         9.6727890E-01         2.6035002E-01         1.0284881E-01        -4.0884569E-02         6.8993747E-01
  1.5126590E+02         9.3281424E-01         1.0641513E-01         1.0035607E-01         3.6420558E-02         6.6542566E-01         9.4075888E-01        -5.4420587E-02         3.1573039E-02         1.5463360E-01         6.7297250E-01         9.5175683E-01         3.6820054E-01         5.6801435E-02         1.9432601E-01         6.6878158E-01         9.0978402E-01         7.5410411E-02        -2.0604949E-02         1.0991623E-01         6.4296204E-01         9.6677077E-01         2.8540725E-01         9.6380614E-02        -4.4661142E-02         6.8896919E-01
  1.5127360E+02         9.3483078E-01         9.7050518E-02         9.7867161E-02         4.3093964E-02         6.6733724E-01         9.4466698E-01        -3.6647815E-02         3.4163032E-02         1.4439768E-01         6.7681247E-01         9.5999342E-01         3.4417081E-01         5.4394539E-02         1.8631195E-01         6.7591977E-01         9.1017121E-01         5.5698834E-02        -1.3799904E-02         1.2715790E-01         6.4306015E-01         9.6541852E-01         3.0811232E-01         8.6903304E-02        -4.4863574E-02         6.8738002E-01
  1.5128140E+02         9.3697602E-01         8.8935807E-02         9.2912406E-02         4.8730336E-02         6.6940105E-01         9.4777423E-01        -1.6870964E-02         3.5018053E-02         1.3707355E-01         6.8027830E-01         9.6650851E-01         3.2453334E-01         5.1084690E-02         1.6760764E-01         6.8149406E-01         9.1089082E-01         4.0099688E-02        -7.7260854E-03         1.4008924E-01         6.4313382E-01         9.6375537E-01         3.2774970E-01         7.5846359E-02        -4.2334210E-02         6.8542933E-01
  1.5128920E+02         9.3912452E-01         8.2681544E-02         8.5639335E-02         5.2652702E-02         6.7150760E-01         9.5008618E-01         3.7211869E-03         3.5235420E-02         1.3231951E-01         6.8346137E-01         9.7038645E-01         3.1178239E-01         4.6553917E-02         1.4157316E-01         6.8452656E-01         9.1164565E-01         2.8564095E-02        -1.9937109E-03         1.4856231E-01         6.4315909E-01         9.6228749E-01         3.4237087E-01         6.4931057E-02        -3.7874147E-02         6.8349773E-01
  1.5129710E+02         9.4117427E-01         7.9092652E-02         7.6250315E-02         5.4979570E-02         6.7353326E-01         9.5199460E-01         2.5291100E-02         3.4085605E-02         1.2952265E-01         6.8651199E-01         9.7111666E-01         3.0622503E-01         4.1548010E-02         1.1311735E-01         6.8481326E-01         9.1219789E-01         1.9948173E-02         3.6022565E-03         1.5310472E-01         6.4311451E-01         9.6123713E-01         3.4956998E-01         5.5412933E-02        -3.1673320E-02         6.8193686E-01
  1.5130490E+02         9.4292402E-01         7.8922465E-02         6.5942273E-02         5.6275319E-02         6.7523903E-01         9.5406085E-01         4.7459006E-02         2.9760191E-02         1.2704945E-01         6.8934208E-01         9.6907687E-01         3.0712447E-01         3.8132429E-02         8.9503817E-02         6.8313861E-01         9.1245782E-01         1.3292398E-02         8.8160327E-03         1.5423431E-01         6.4293647E-01         9.6056497E-01         3.4664267E-01         4.8576888E-02        -2.3691803E-02         6.8107820E-01
  1.5131260E+02         9.4435686E-01         8.2136758E-02         5.5575073E-02         5.7433773E-02         6.7657107E-01         9.5674556E-01         7.0363641E-02         2.1621747E-02         1.2122834E-01         6.9205123E-01         9.6574861E-01         3.1344432E-01         3.8434360E-02         7.3287830E-02         6.8092406E-01         9.1275245E-01         7.5539476E-03         1.3838314E-02         1.5274382E-01         6.4273924E-01         9.5997477E-01         3.3247405E-01         4.4405393E-02        -1.3176909E-02         6.8093342E-01
  1.5132060E+02         9.4547528E-01         8.8492364E-02         4.6074372E-02         5.9133228E-02         6.7750317E-01         9.6001679E-01         9.2858821E-02         1.1142262E-02         1.0815299E-01         6.9460183E-01         9.6274221E-01         3.2511172E-01         4.4265956E-02         6.3166492E-02         6.7911869E-01         9.1353548E-01         2.4903112E-03         1.8732024E-02         1.4916013E-01         6.4278436E-01         9.5918471E-01         3.0670941E-01         4.2501632E-02         5.0289603E-04         6.8131626E-01
  1.5132830E+02         9.4625950E-01         9.6988969E-02         3.8816407E-02         6.1584719E-02         6.7801613E-01         9.6354812E-01         1.1299116E-01         2.1396666E-03         8.7939493E-02         6.9681913E-01         9.6117407E-01         3.4100190E-01         5.4986909E-02         5.6181684E-02         6.7782927E-01         9.1487771E-01        -1.4564776E-03         2.3046043E-02         1.4436528E-01         6.4319760E-01         9.5813489E-01         2.7281833E-01         4.2109445E-02         1.6039003E-02         6.8185568E-01
  1.5133610E+02         9.4677949E-01         1.0693127E-01         3.4173645E-02         6.4786136E-02         6.7818123E-01         9.6736032E-01         1.3241899E-01        -2.0878403E-03         6.3984804E-02         6.9853050E-01         9.6057987E-01         3.5985467E-01         6.7243345E-02         5.0626047E-02         6.7633820E-01         9.1651851E-01        -3.8888776E-03         2.6847884E-02         1.3907878E-01         6.4390028E-01         9.5692176E-01         2.3441659E-01         4.2101145E-02         3.1791642E-02         6.8224841E-01
  1.5134400E+02         9.4706821E-01         1.1777633E-01         3.2323308E-02         6.8559408E-02         6.7803353E-01         9.7175109E-01         1.5422975E-01         8.6217892E-04         4.1283909E-02         6.9964916E-01         9.5938832E-01         3.7938991E-01         7.5563073E-02         4.8680969E-02         6.7402238E-01         9.1817540E-01        -3.8584771E-03         3.0503416E-02         1.3371725E-01         6.4481562E-01         9.5577812E-01         1.9582847E-01         4.1472651E-02         4.5262348E-02         6.8243665E-01
  1.5135180E+02         9.4714147E-01         1.2826310E-01         3.3172116E-02         7.2272211E-02         6.7763180E-01         9.7629172E-01         1.7938164E-01         1.0900682E-02         2.4652161E-02         6.9999450E-01         9.5620263E-01         3.9510542E-01         7.4899063E-02         5.3590696E-02         6.7099142E-01         9.1961533E-01        -5.9965829E-04         3.3719148E-02         1.2854332E-01         6.4589232E-01         9.5497173E-01         1.6404025E-01         3.9647017E-02         5.3086530E-02         6.8255651E-01
  1.5135950E+02         9.4700557E-01         1.3787925E-01         3.6203600E-02         7.5398400E-02         6.7701495E-01         9.8013228E-01         2.0774119E-01         2.5600713E-02         1.3793131E-02         6.9935739E-01         9.5135486E-01         4.0470329E-01         6.5394104E-02         6.5068811E-02         6.6778105E-01         9.2076004E-01         5.4616993E-03         3.5327848E-02         1.2318328E-01         6.4712524E-01         9.5461845E-01         1.4245829E-01         3.6591098E-02         5.3715792E-02         6.8285042E-01
  1.5136730E+02         9.4665492E-01         1.4596483E-01         4.0817067E-02         7.7292994E-02         6.7623293E-01         9.8200065E-01         2.3659810E-01         4.0935494E-02         6.7077670E-03         6.9749397E-01         9.4675225E-01         4.0844452E-01         5.1991388E-02         7.8379415E-02         6.6492796E-01         9.2153502E-01         1.2870989E-02         3.3631161E-02         1.1778108E-01         6.4847040E-01         9.5473254E-01         1.3364309E-01         3.2829951E-02         4.6794496E-02         6.8339074E-01
  1.5137520E+02         9.4606584E-01         1.5214996E-01         4.6521127E-02         7.7455215E-02         6.7531288E-01         9.8109293E-01         2.6323158E-01         5.3110130E-02         1.3117387E-03         6.9446206E-01         9.4405347E-01         4.0922734E-01         4.1119374E-02         8.7635785E-02         6.6258329E-01         9.2201680E-01         2.0533966E-02         2.7860280E-02         1.1327223E-01         6.4989400E-01         9.5539087E-01         1.3823605E-01         2.9299939E-02         3.3168603E-02         6.8415254E-01
  1.5138300E+02         9.4529063E-01         1.5589572E-01         5.2526809E-02         7.5694114E-02         6.7436296E-01         9.7758573E-01         2.8451329E-01         5.9418716E-02        -3.1328280E-03         6.9081718E-01         9.4333273E-01         4.1004464E-01         3.6799893E-02         9.0246178E-02         6.6068864E-01         9.2243874E-01         2.7704563E-02         1.9619048E-02         1.1148095E-01         6.5126783E-01         9.5663697E-01         1.5437023E-01         2.7407058E-02         1.5902784E-02         6.8492931E-01
  1.5139070E+02         9.4436395E-01         1.5733394E-01         5.8557156E-02         7.2200358E-02         6.7342550E-01         9.7232598E-01         3.0150548E-01         6.0817350E-02        -7.2681829E-03         6.8683326E-01         9.4292533E-01         4.1260314E-01         3.8145438E-02         8.9216575E-02         6.5879929E-01         9.2299551E-01         3.4020729E-02         1.1243437E-02         1.1341316E-01         6.5250218E-01         9.5862788E-01         1.7875792E-01         2.8054232E-02        -2.3500291E-03         6.8563724E-01
  1.5139870E+02         9.4332874E-01         1.5660016E-01         6.4486742E-02         6.7276858E-02         6.7253578E-01         9.6614194E-01         3.1709191E-01         6.0015284E-02        -1.1875860E-02         6.8240017E-01         9.4108641E-01         4.1868851E-01         4.3038145E-02         8.8024355E-02         6.5641564E-01         9.2367381E-01         3.7779897E-02         4.4909385E-03         1.1871720E-01         6.5348715E-01         9.6142226E-01         2.0805387E-01         3.1631522E-02        -1.9130997E-02         6.8618971E-01
  1.5140640E+02         9.4229865E-01         1.5406840E-01         6.9895677E-02         6.1706237E-02         6.7176837E-01         9.5993453E-01         3.3336151E-01         6.0241800E-02        -1.7021278E-02         6.7751813E-01         9.3745643E-01         4.3009710E-01         4.9491290E-02         8.7831691E-02         6.5342975E-01         9.2423749E-01         3.6455918E-02         2.7669130E-05         1.2484273E-01         6.5407044E-01         9.6472794E-01         2.3690133E-01         3.7367295E-02        -3.1538889E-02         6.8656862E-01
  1.5141420E+02         9.4132090E-01         1.5017720E-01         7.4807405E-02         5.5978786E-02         6.7112756E-01         9.5356733E-01         3.5105273E-01         6.3986048E-02        -2.1332361E-02         6.7193526E-01         9.3290865E-01         4.4677025E-01         5.7790026E-02         8.7914623E-02         6.5006542E-01         9.2446589E-01         2.9079901E-02        -3.1093550E-03         1.2889248E-01         6.5419447E-01         9.6816242E-01         2.6260641E-01         4.4000365E-02        -3.8715187E-02         6.8676913E-01
  1.5142210E+02         9.4046712E-01         1.4526510E-01         7.9194091E-02         5.0501965E-02         6.7064989E-01         9.4655925E-01         3.6733764E-01         7.3347785E-02        -2.1731829E-02         6.6567874E-01         9.2890209E-01         4.6477365E-01         6.9802664E-02         8.7197930E-02         6.4712465E-01         9.2427510E-01         1.6608465E-02        -5.9697661E-03         1.2845662E-01         6.5388250E-01         9.7119278E-01         2.8330022E-01         5.0024752E-02        -4.0394977E-02         6.8673205E-01
  1.5142990E+02         9.3985379E-01         1.4002600E-01         8.2724825E-02         4.5935251E-02         6.7039680E-01         9.3922216E-01         3.7578076E-01         8.7940574E-02        -1.5877256E-02         6.5970403E-01         9.2705810E-01         4.7775286E-01         8.4215455E-02         8.5379757E-02         6.4571798E-01         9.2371678E-01         2.8944630E-03        -8.9228405E-03         1.2286767E-01         6.5325087E-01         9.7314435E-01         2.9705966E-01         5.3723186E-02        -3.7198447E-02         6.8640417E-01
  1.5143760E+02         9.3953502E-01         1.3480873E-01         8.5345268E-02         4.2439502E-02         6.7040139E-01         9.3201059E-01         3.7217999E-01         1.0425658E-01        -4.6930620E-03         6.5476376E-01         9.2800474E-01         4.8527548E-01         9.6599288E-02         8.4506102E-02         6.4609373E-01         9.2294186E-01        -8.4490106E-03        -1.1782832E-02         1.1315238E-01         6.5249270E-01         9.7380877E-01         3.0470869E-01         5.4467149E-02        -3.0596638E-02         6.8577355E-01
  1.5144560E+02         9.3951064E-01         1.3001306E-01         8.6952470E-02         4.0086281E-02         6.7064542E-01         9.2559850E-01         3.5803649E-01         1.1790065E-01         7.8278286E-03         6.5123826E-01         9.3100190E-01         4.9384832E-01         1.0113697E-01         9.0999328E-02         6.4739567E-01         9.2203933E-01        -1.4699174E-02        -1.3745066E-02         1.0101055E-01         6.5175277E-01         9.7325915E-01         3.0767155E-01         5.2261442E-02        -2.2229100E-02         6.8491948E-01
  1.5145330E+02         9.3977392E-01         1.2629592E-01         8.7416843E-02         3.8977008E-02         6.7109603E-01         9.2061961E-01         3.4405354E-01         1.2917937E-01         1.5758146E-02         6.4887005E-01         9.3212318E-01         5.0948268E-01         9.2960484E-02         1.1525264E-01         6.4710850E-01         9.2115682E-01        -1.4814840E-02        -1.3751917E-02         8.8876188E-02         6.5120769E-01         9.7187030E-01         3.0797786E-01         4.8089270E-02        -1.4429769E-02         6.8401921E-01
  1.5146110E+02         9.4026577E-01         1.2392935E-01         8.6822659E-02         3.8940832E-02         6.7169350E-01         9.1671944E-01         3.4046954E-01         1.4190948E-01         1.8038347E-02         6.4662689E-01         9.2596948E-01         5.1959020E-01         7.0699632E-02         1.6824307E-01         6.4286131E-01         9.2040735E-01        -1.0119694E-02        -1.1278671E-02         7.7436298E-02         6.5096593E-01         9.7013402E-01         3.0783880E-01         4.3225992E-02        -8.7034022E-03         6.8323493E-01
  1.5146890E+02         9.4091320E-01         1.2317550E-01         8.5315630E-02         3.9825328E-02         6.7236406E-01         9.1306227E-01         3.5142508E-01         1.4965935E-01         2.1723524E-02         6.4344198E-01         9.1500539E-01         4.8524243E-01         3.9313860E-02         2.4649058E-01         6.3840032E-01         9.1993082E-01        -2.6986804E-03        -6.3397023E-03         6.6470206E-02         6.5112954E-01         9.6847051E-01         3.0863917E-01         3.8903814E-02        -6.0487166E-03         6.8266058E-01
  1.5147680E+02         9.4162846E-01         1.2424717E-01         8.3120741E-02         4.1536719E-02         6.7301953E-01         9.0794474E-01         3.7341547E-01         1.4119691E-01         3.7304644E-02         6.3846236E-01         9.1416734E-01         3.9222875E-01         1.1610346E-02         3.1557685E-01         6.4242226E-01         9.1983813E-01         5.5683972E-03         7.9227571E-04         5.4930840E-02         6.5176302E-01         9.6710885E-01         3.1069025E-01         3.5867989E-02        -6.6141565E-03         6.8227249E-01
  1.5148450E+02         9.4229478E-01         1.2711170E-01         8.0720074E-02         4.3906443E-02         6.7354900E-01         9.0104443E-01         3.9555833E-01         1.1968502E-01         6.6782437E-02         6.3209438E-01         9.2700118E-01         3.0769235E-01         5.0590020E-03         3.2942787E-01         6.5410596E-01         9.2018193E-01         1.2898794E-02         9.0934616E-03         4.2801999E-02         6.5277267E-01         9.6617961E-01         3.1302488E-01         3.4443505E-02        -9.7078048E-03         6.8199873E-01
  1.5149230E+02         9.4287062E-01         1.3164015E-01         7.8488141E-02         4.6885513E-02         6.7391574E-01         8.9398694E-01         4.0971658E-01         9.8569252E-02         1.0702531E-01         6.2565190E-01         9.3660939E-01         2.7601719E-01         1.6294304E-02         2.9509392E-01         6.6330445E-01         9.2097551E-01         1.8849820E-02         1.7728094E-02         3.0126166E-02         6.5401798E-01         9.6556503E-01         3.1429815E-01         3.4210630E-02        -1.4249417E-02         6.8170547E-01
  1.5150020E+02         9.4333094E-01         1.3771434E-01         7.6774135E-02         5.0453089E-02         6.7409575E-01         8.8904542E-01         4.0989807E-01         8.6203009E-02         1.5746483E-01         6.2109709E-01         9.3742758E-01         2.6603588E-01         2.1606198E-02         2.6008555E-01         6.6515118E-01         9.2220563E-01         2.3300163E-02         2.5738982E-02         1.7646305E-02         6.5533590E-01         9.6517104E-01         3.1345078E-01         3.4430422E-02        -1.9260662E-02         6.8130434E-01
  1.5150800E+02         9.4363952E-01         1.4470571E-01         7.5922482E-02         5.4275699E-02         6.7407650E-01         8.8829869E-01         3.9245513E-01         8.1732035E-02         2.1281198E-01         6.2044460E-01         9.3790096E-01         2.4696256E-01         1.0062213E-02         2.5343329E-01         6.6504973E-01         9.2370838E-01         2.5900679E-02         3.1938236E-02         7.1886927E-03         6.5655565E-01         9.6500468E-01         3.1052715E-01         3.3955667E-02        -2.3542542E-02         6.8079174E-01
