t       rho1       u1       v1       w1       p1       rho2       u2       v2       w2       p2       rho3       u3       v3       w3       p3       rho4       u4       v4       w4       p4       rho5       u5       v5       w5       p5
  1.5014070E+02         9.4567442E-01         2.6028168E-01         1.6580056E-01        -7.4232921E-02         6.6999233E-01         9.6320856E-01         3.3655755E-02         7.6033324E-02        -3.0866103E-02         6.9879043E-01         9.0487140E-01         1.8716566E-01         1.6208333E-01        -4.9205214E-02         6.4113635E-01         9.3770152E-01        -2.7505221E-02         2.1261108E-01         1.2537044E-02         6.6744238E-01         9.4611788E-01         2.1849039E-01         1.8414021E-01         8.1405632E-02         6.7721647E-01
  1.5014860E+02         9.4614577E-01         2.6058701E-01         1.6384383E-01        -7.6206818E-02         6.7031503E-01         9.6444064E-01         5.9498601E-02         5.9296094E-02        -3.1624764E-02         6.9931650E-01         9.0097851E-01         1.9880326E-01         1.3169071E-01        -3.5014171E-02         6.3976347E-01         9.3875962E-01        -3.7347998E-02         2.1441531E-01         2.9867131E-03         6.6811806E-01         9.4501352E-01         2.1378845E-01         1.8259335E-01         8.2488164E-02         6.7645276E-01
  1.5015640E+02         9.4648731E-01         2.6148599E-01         1.6208978E-01        -7.7685066E-02         6.7048764E-01         9.6667492E-01         8.8624410E-02         4.2779088E-02        -3.6785457E-02         6.9978821E-01         8.9715487E-01         1.7961358E-01         1.1154421E-01        -3.8256321E-02         6.3769639E-01         9.3975836E-01        -4.5909006E-02         2.1160930E-01        -8.7701520E-03         6.6882724E-01         9.4405127E-01         2.1039985E-01         1.7994657E-01         8.2410999E-02         6.7565548E-01
  1.5016420E+02         9.4667846E-01         2.6291934E-01         1.6059753E-01        -7.8615397E-02         6.7049813E-01         9.6995825E-01         1.2145203E-01         2.6999155E-02        -4.4352751E-02         7.0009714E-01         8.9574468E-01         1.4348319E-01         1.1185268E-01        -5.0935004E-02         6.3609707E-01         9.4069964E-01        -5.3042803E-02         2.0395543E-01        -2.2714436E-02         6.6960198E-01         9.4312394E-01         2.0949978E-01         1.7635161E-01         7.9487532E-02         6.7479712E-01
  1.5017210E+02         9.4671011E-01         2.6471958E-01         1.5950856E-01        -7.8895651E-02         6.7035866E-01         9.7387183E-01         1.5560554E-01         1.4221467E-02        -5.1653091E-02         7.0008880E-01         8.9800960E-01         1.0622367E-01         1.3472283E-01        -6.2067933E-02         6.3554585E-01         9.4151258E-01        -5.8127910E-02         1.9188884E-01        -3.7808016E-02         6.7039692E-01         9.4219613E-01         2.1230611E-01         1.7402577E-01         7.2822168E-02         6.7401135E-01
  1.5017980E+02         9.4659621E-01         2.6667053E-01         1.5888807E-01        -7.8560814E-02         6.7010182E-01         9.7773516E-01         1.8817565E-01         6.4153327E-03        -5.6591474E-02         6.9970882E-01         9.0342659E-01         7.4883774E-02         1.6761023E-01        -6.6444673E-02         6.3654226E-01         9.4215375E-01        -6.0872402E-02         1.7677507E-01        -5.2795798E-02         6.7113966E-01         9.4135052E-01         2.1879922E-01         1.7712246E-01         6.3679084E-02         6.7354244E-01
  1.5018770E+02         9.4634932E-01         2.6869985E-01         1.5872480E-01        -7.7696577E-02         6.6974539E-01         9.8100197E-01         2.1860999E-01         4.3794736E-03        -5.8428742E-02         6.9887698E-01         9.1078496E-01         4.5899410E-02         1.9523208E-01        -6.5779090E-02         6.3944262E-01         9.4264811E-01        -6.1293691E-02         1.5938517E-01        -6.7380629E-02         6.7180407E-01         9.4080770E-01         2.2743505E-01         1.9061333E-01         5.4521348E-02         6.7365831E-01
  1.5019540E+02         9.4600677E-01         2.7058777E-01         1.5900660E-01        -7.6486394E-02         6.6933656E-01         9.8294079E-01         2.4409755E-01         8.1704734E-03        -5.6948137E-02         6.9761068E-01         9.1787958E-01         1.9447008E-02         2.0588438E-01        -6.2591627E-02         6.4360315E-01         9.4300902E-01        -5.9436802E-02         1.4200753E-01        -7.9998158E-02         6.7236584E-01         9.4112533E-01         2.3471361E-01         2.1472305E-01         4.9426947E-02         6.7448574E-01
  1.5020330E+02         9.4557834E-01         2.7232856E-01         1.5969039E-01        -7.5039037E-02         6.6888100E-01         9.8327613E-01         2.6494244E-01         1.6423153E-02        -5.2410509E-02         6.9586343E-01         9.2393100E-01        -1.9348352E-03         1.9867724E-01        -5.7148840E-02         6.4853233E-01         9.4328052E-01        -5.5551045E-02         1.2509514E-01        -9.0348341E-02         6.7291039E-01         9.4296724E-01         2.3901983E-01         2.4231300E-01         5.1737100E-02         6.7582858E-01
  1.5021110E+02         9.4510055E-01         2.7380291E-01         1.6067259E-01        -7.3581137E-02         6.6841048E-01         9.8198521E-01         2.8024632E-01         2.6100615E-02        -4.5586932E-02         6.9379258E-01         9.2789996E-01        -1.4706834E-02         1.7997934E-01        -5.1350180E-02         6.5284574E-01         9.4346142E-01        -5.0465100E-02         1.1004116E-01        -9.7407743E-02         6.7348021E-01         9.4633025E-01         2.4090782E-01         2.5690398E-01         6.2807046E-02         6.7725229E-01
  1.5021890E+02         9.4458377E-01         2.7503476E-01         1.6191557E-01        -7.2192378E-02         6.6792846E-01         9.7930020E-01         2.9163635E-01         3.4640837E-02        -3.7014768E-02         6.9141096E-01         9.2983699E-01        -2.0806717E-02         1.5755865E-01        -4.8401739E-02         6.5617764E-01         9.4354379E-01        -4.4901714E-02         9.6558049E-02        -1.0127831E-01         6.7410052E-01         9.5055479E-01         2.4200045E-01         2.4673098E-01         8.0207177E-02         6.7860281E-01
  1.5022670E+02         9.4406664E-01         2.7594364E-01         1.6328555E-01        -7.1044892E-02         6.6746604E-01         9.7586656E-01         3.0024481E-01         3.9709274E-02        -2.8003996E-02         6.8894380E-01         9.2986751E-01        -2.0206509E-02         1.3778567E-01        -4.5404661E-02         6.5848374E-01         9.4357240E-01        -3.9916895E-02         8.5529432E-02        -1.0199572E-01         6.7474639E-01         9.5417875E-01         2.4184947E-01         2.1419580E-01         9.5979884E-02         6.7948318E-01
  1.5023450E+02         9.4356626E-01         2.7651611E-01         1.6476852E-01        -7.0155002E-02         6.6703808E-01         9.7214502E-01         3.0842173E-01         4.1148823E-02        -1.9040193E-02         6.8636012E-01         9.2834830E-01        -1.4412409E-02         1.1991309E-01        -3.6927585E-02         6.5977746E-01         9.4366437E-01        -3.5644140E-02         7.6586671E-02        -1.0002989E-01         6.7548388E-01         9.5594895E-01         2.3773462E-01         1.7349911E-01         1.0282782E-01         6.7935318E-01
  1.5024240E+02         9.4313395E-01         2.7667767E-01         1.6625300E-01        -6.9587335E-02         6.6669089E-01         9.6864897E-01         3.1767580E-01         3.9833520E-02        -1.0803193E-02         6.8369019E-01         9.2591137E-01        -8.9136874E-03         1.0321236E-01        -2.5406431E-02         6.5986967E-01         9.4392425E-01        -3.2147050E-02         6.9688231E-02        -9.5859177E-02         6.7633194E-01         9.5478702E-01         2.2646903E-01         1.4254987E-01         9.6629605E-02         6.7796361E-01
  1.5025020E+02         9.4281507E-01         2.7639887E-01         1.6762224E-01        -6.9362752E-02         6.6646290E-01         9.6556312E-01         3.2876495E-01         3.7411824E-02        -3.3336352E-03         6.8089056E-01         9.2301726E-01        -7.8136139E-03         8.9048102E-02        -1.7274650E-02         6.5872043E-01         9.4433010E-01        -2.9408854E-02         6.4275324E-02        -9.0321973E-02         6.7720789E-01         9.5103818E-01         2.0703837E-01         1.2922841E-01         8.0114834E-02         6.7572445E-01
  1.5025800E+02         9.4262886E-01         2.7565661E-01         1.6883832E-01        -6.9482885E-02         6.6637349E-01         9.6253020E-01         3.4258011E-01         3.5072774E-02         4.3423441E-03         6.7765993E-01         9.2005014E-01        -1.0552980E-02         7.7352434E-02        -1.5504249E-02         6.5685558E-01         9.4489497E-01        -2.7394002E-02         5.9521772E-02        -8.4085226E-02         6.7810285E-01         9.4598150E-01         1.7931794E-01         1.3049427E-01         5.7872754E-02         6.7318314E-01
  1.5026580E+02         9.4256556E-01         2.7455428E-01         1.6975817E-01        -6.9948830E-02         6.6640395E-01         9.5924443E-01         3.5853195E-01         3.3777092E-02         1.2861467E-02         6.7393130E-01         9.1746253E-01        -1.5426842E-02         6.7685641E-02        -1.9883309E-02         6.5486759E-01         9.4559580E-01        -2.6168395E-02         5.5215418E-02        -7.8420810E-02         6.7895824E-01         9.4145244E-01         1.4679264E-01         1.4009604E-01         3.5383977E-02         6.7105180E-01
  1.5027370E+02         9.4262648E-01         2.7313015E-01         1.7035411E-01        -7.0795417E-02         6.6655403E-01         9.5505232E-01         3.7658197E-01         3.4372278E-02         2.3599058E-02         6.6938126E-01         9.1529453E-01        -2.2718295E-02         5.9032254E-02        -2.8649073E-02         6.5294021E-01         9.4643003E-01        -2.5386680E-02         5.0718419E-02        -7.3695607E-02         6.7981905E-01         9.3831986E-01         1.1092587E-01         1.5339042E-01         1.3993031E-02         6.6963029E-01
  1.5028140E+02         9.4280326E-01         2.7154976E-01         1.7054087E-01        -7.1969166E-02         6.6680670E-01         9.4960070E-01         3.9318454E-01         3.8110126E-02         3.6204956E-02         6.6409373E-01         9.1341883E-01        -3.2531954E-02         5.1950689E-02        -3.9285295E-02         6.5111524E-01         9.4723958E-01        -2.4773104E-02         4.5876086E-02        -7.0039146E-02         6.8061846E-01         9.3706101E-01         7.5947024E-02         1.6715123E-01        -4.6127732E-03         6.6910255E-01
  1.5028930E+02         9.4309455E-01         2.6985314E-01         1.7029700E-01        -7.3486783E-02         6.6715872E-01         9.4226849E-01         4.0310547E-01         4.6668462E-02         4.9657166E-02         6.5797681E-01         9.1148067E-01        -4.5604542E-02         4.7093272E-02        -5.0394759E-02         6.4913219E-01         9.4792187E-01        -2.4302717E-02         4.0341627E-02        -6.6779472E-02         6.8131965E-01         9.3751329E-01         4.2565987E-02         1.8046522E-01        -2.0895302E-02         6.6943103E-01
  1.5029700E+02         9.4348407E-01         2.6820925E-01         1.6963658E-01        -7.5214870E-02         6.6758722E-01         9.3342835E-01         3.9890793E-01         6.0155407E-02         6.0262199E-02         6.5176731E-01         9.0950215E-01        -6.1538965E-02         4.6553586E-02        -6.0412426E-02         6.4695460E-01         9.4839400E-01        -2.4191823E-02         3.4278039E-02        -6.3662425E-02         6.8181235E-01         9.3929499E-01         1.3866360E-02         1.9162443E-01        -3.3756319E-02         6.7050683E-01
  1.5030490E+02         9.4399273E-01         2.6660597E-01         1.6856265E-01        -7.7147923E-02         6.6811317E-01         9.2338002E-01         3.7623027E-01         7.7905498E-02         6.4792946E-02         6.4578515E-01         9.0756172E-01        -7.9709738E-02         5.1834885E-02        -6.8926722E-02         6.4464974E-01         9.4876564E-01        -2.4383001E-02         2.7108703E-02        -6.0437787E-02         6.8211728E-01         9.4196510E-01        -1.0379090E-02         2.0026526E-01        -4.3425474E-02         6.7219543E-01
  1.5031260E+02         9.4456697E-01         2.6516089E-01         1.6717276E-01        -7.9080679E-02         6.6868389E-01         9.1384643E-01         3.3944592E-01         9.6792713E-02         6.0809817E-02         6.4074832E-01         9.0591687E-01        -9.6246220E-02         6.3050121E-02        -7.4383326E-02         6.4263952E-01         9.4915336E-01        -2.4389064E-02         1.8768458E-02        -5.7309624E-02         6.8229264E-01         9.4489849E-01        -2.8679475E-02         2.0562968E-01        -4.9330149E-02         6.7420715E-01
  1.5032050E+02         9.4517022E-01         2.6386026E-01         1.6548027E-01        -8.0942117E-02         6.6926491E-01         9.0597820E-01         3.0100551E-01         1.1527858E-01         5.0914273E-02         6.3688374E-01         9.0470332E-01        -1.0900280E-01         7.9814240E-02        -7.6163635E-02         6.4120227E-01         9.4961011E-01        -2.3605838E-02         8.9273117E-03        -5.4316994E-02         6.8240029E-01         9.4776797E-01        -4.1945726E-02         2.0800017E-01        -5.1772870E-02         6.7637956E-01
  1.5032840E+02         9.4574201E-01         2.6277202E-01         1.6362607E-01        -8.2541481E-02         6.6979843E-01         9.0065819E-01         2.8068748E-01         1.3267605E-01         4.6639435E-02         6.3457292E-01         9.0416247E-01        -1.1600804E-01         9.9577270E-02        -7.4215472E-02         6.4062679E-01         9.5001245E-01        -2.1887679E-02        -1.3840536E-03        -5.1733565E-02         6.8240809E-01         9.5016462E-01        -5.0283294E-02         2.0756716E-01        -5.0733641E-02         6.7842275E-01
  1.5033610E+02         9.4625962E-01         2.6190132E-01         1.6178939E-01        -8.3741985E-02         6.7026746E-01         8.9728391E-01         2.8509539E-01         1.5156679E-01         5.8973361E-02         6.3323104E-01         9.0427101E-01        -1.1735988E-01         1.1912324E-01        -6.9611683E-02         6.4084548E-01         9.5014066E-01        -1.9976400E-02        -1.0401631E-02        -4.9792569E-02         6.8220812E-01         9.5187485E-01        -5.4551102E-02         2.0496269E-01        -4.6543609E-02         6.8012631E-01
  1.5034400E+02         9.4674456E-01         2.6116899E-01         1.6002437E-01        -8.4502228E-02         6.7069805E-01         8.9492518E-01         3.0635855E-01         1.7634968E-01         8.4084541E-02         6.3141674E-01         9.0480018E-01        -1.1466461E-01         1.3724822E-01        -6.3917488E-02         6.4153385E-01         9.4983602E-01        -1.9041181E-02        -1.6796151E-02        -4.8569478E-02         6.8169755E-01         9.5292002E-01        -5.6022968E-02         2.0075540E-01        -3.9296690E-02         6.8146640E-01
  1.5035170E+02         9.4712859E-01         2.6059419E-01         1.5853342E-01        -8.4718928E-02         6.7103195E-01         8.9356828E-01         3.3422071E-01         2.0637555E-01         1.0333771E-01         6.2867522E-01         9.0566522E-01        -1.1016179E-01         1.5189691E-01        -5.9160095E-02         6.4249337E-01         9.4915330E-01        -2.0185074E-02        -1.9192072E-02        -4.8312396E-02         6.8094885E-01         9.5328313E-01        -5.5674601E-02         1.9588786E-01        -2.9659074E-02         6.8234259E-01
  1.5035960E+02         9.4739312E-01         2.6013103E-01         1.5736039E-01        -8.4373772E-02         6.7125630E-01         8.9309067E-01         3.5467559E-01         2.3988292E-01         1.0265455E-01         6.2562031E-01         9.0683067E-01        -1.0611552E-01         1.6320793E-01        -5.6072764E-02         6.4364773E-01         9.4823664E-01        -2.3697821E-02        -1.7792584E-02        -4.9225047E-02         6.8005610E-01         9.5309883E-01        -5.4332763E-02         1.9092607E-01        -1.7669912E-02         6.8280417E-01
  1.5036730E+02         9.4749779E-01         2.5978705E-01         1.5662171E-01        -8.3509035E-02         6.7133999E-01         8.9343685E-01         3.4702727E-01         2.6956651E-01         8.4675759E-02         6.2395573E-01         9.0837586E-01        -1.0502114E-01         1.7097937E-01        -5.4926183E-02         6.4506906E-01         9.4735992E-01        -2.8672488E-02        -1.4000669E-02        -5.1437974E-02         6.7922658E-01         9.5259219E-01        -5.2556388E-02         1.8668541E-01        -4.4073956E-03         6.8288344E-01
  1.5037520E+02         9.4746214E-01         2.5948271E-01         1.5630907E-01        -8.2182296E-02         6.7130977E-01         8.9521217E-01         3.2044667E-01         2.8907147E-01         6.5325364E-02         6.2464082E-01         9.1027462E-01        -1.0868220E-01         1.7606330E-01        -5.5365637E-02         6.4667016E-01         9.4672018E-01        -3.3924647E-02        -9.8530818E-03        -5.4998524E-02         6.7860329E-01         9.5204264E-01        -5.0497670E-02         1.8326937E-01         1.0063739E-02         6.8264347E-01
  1.5038290E+02         9.4730151E-01         2.5915352E-01         1.5639684E-01        -8.0575019E-02         6.7118955E-01         8.9883107E-01         3.0118990E-01         2.9395622E-01         5.2833300E-02         6.2761509E-01         9.1263831E-01        -1.1746629E-01         1.7924644E-01        -5.6995574E-02         6.4842141E-01         9.4645602E-01        -3.7880201E-02        -7.6557868E-03        -5.9278049E-02         6.7829663E-01         9.5181471E-01        -4.8308246E-02         1.8076046E-01         2.4471898E-02         6.8216473E-01
  1.5039080E+02         9.4702619E-01         2.5868329E-01         1.5681137E-01        -7.8763239E-02         6.7099774E-01         9.0369725E-01         2.9263064E-01         2.8684559E-01         3.6997210E-02         6.3195640E-01         9.1583174E-01        -1.3016503E-01         1.8175930E-01        -5.9794016E-02         6.5061224E-01         9.4652134E-01        -4.0118109E-02        -8.6510777E-03        -6.3657120E-02         6.7824745E-01         9.5218503E-01        -4.5934420E-02         1.7874038E-01         3.8863610E-02         6.8148923E-01
  1.5039850E+02         9.4666350E-01         2.5799945E-01         1.5744716E-01        -7.6957032E-02         6.7076069E-01         9.0746629E-01         2.9065353E-01         2.7449232E-01         1.4958128E-02         6.3637680E-01         9.1945624E-01        -1.4286943E-01         1.8338777E-01        -6.3802779E-02         6.5300471E-01         9.4677758E-01        -4.0985063E-02        -1.3031138E-02        -6.7083299E-02         6.7829752E-01         9.5323926E-01        -4.3585639E-02         1.7697234E-01         5.2078988E-02         6.8069297E-01
  1.5040640E+02         9.4623810E-01         2.5696173E-01         1.5823963E-01        -7.5217701E-02         6.7050481E-01         9.1016138E-01         2.8796259E-01         2.6108673E-01        -1.0812084E-02         6.4092821E-01         9.2307597E-01        -1.5114158E-01         1.8307497E-01        -6.9367878E-02         6.5540582E-01         9.4696724E-01        -4.1674666E-02        -2.0234309E-02        -6.8929039E-02         6.7816138E-01         9.5487905E-01        -4.1337661E-02         1.7521670E-01         6.4153820E-02         6.7977607E-01
  1.5041430E+02         9.4582409E-01         2.5546646E-01         1.5907322E-01        -7.3685050E-02         6.7029417E-01         9.1258669E-01         2.9022384E-01         2.4535763E-01        -4.5226514E-02         6.4488983E-01         9.2610431E-01        -1.4918661E-01         1.8007141E-01        -7.5853385E-02         6.5769684E-01         9.4678855E-01        -4.3428805E-02        -2.8666178E-02        -6.8675332E-02         6.7754447E-01         9.5673001E-01        -3.9455090E-02         1.7358893E-01         7.4217550E-02         6.7880011E-01
  1.5042200E+02         9.4549221E-01         2.5348133E-01         1.5981768E-01        -7.2462462E-02         6.7018425E-01         9.1443324E-01         3.0433667E-01         2.2773735E-01        -8.0511138E-02         6.4746183E-01         9.2841494E-01        -1.3417353E-01         1.7437646E-01        -8.2199886E-02         6.6008127E-01         9.4605941E-01        -4.6859253E-02        -3.6375940E-02        -6.6565230E-02         6.7629278E-01         9.5830679E-01        -3.8144123E-02         1.7233059E-01         8.1656784E-02         6.7783439E-01
  1.5042990E+02         9.4526947E-01         2.5088754E-01         1.6037293E-01        -7.1541958E-02         6.7020285E-01         9.1690743E-01         3.2238382E-01         2.1274614E-01        -1.0115726E-01         6.4952362E-01         9.3020803E-01        -1.0617512E-01         1.6515671E-01        -8.8350415E-02         6.6275734E-01         9.4469333E-01        -5.2014001E-02        -4.2088091E-02        -6.3244693E-02         6.7433804E-01         9.5929247E-01        -3.7443969E-02         1.7157929E-01         8.6536303E-02         6.7687899E-01
  1.5043760E+02         9.4518811E-01         2.4781927E-01         1.6058111E-01        -7.0988096E-02         6.7036378E-01         9.2141002E-01         3.3482254E-01         2.0426878E-01        -1.0250789E-01         6.5191412E-01         9.3155551E-01        -7.0415482E-02         1.5207985E-01        -9.3564413E-02         6.6539687E-01         9.4278795E-01        -5.8062665E-02        -4.4415947E-02        -5.9869137E-02         6.7188662E-01         9.5944160E-01        -3.7354600E-02         1.7140594E-01         8.8700354E-02         6.7600137E-01
