t       rho1       u1       v1       w1       p1       rho2       u2       v2       w2       p2       rho3       u3       v3       w3       p3       rho4       u4       v4       w4       p4       rho5       u5       v5       w5       p5
  1.5007840E+02         9.4630986E-01         4.9225803E-02         1.4750154E-01        -2.0478992E-02         6.7972881E-01         9.3283796E-01         9.2584945E-02         1.1041514E-01         6.1374184E-02         6.5685856E-01         9.2196983E-01         1.1526181E-01         1.8577859E-01         1.2900196E-01         6.5381098E-01         9.5773596E-01         2.8488088E-01         7.8486331E-02         4.1190568E-02         6.8175757E-01         9.5802140E-01         2.2303824E-01         1.8821603E-01        -4.0788088E-02         6.8629766E-01
  1.5008610E+02         9.4772714E-01         7.1550854E-02         1.3116267E-01        -2.4619889E-02         6.8144882E-01         9.3377203E-01         8.9639910E-02         1.0854220E-01         7.1562298E-02         6.5900737E-01         9.2602152E-01         1.0708035E-01         1.6746166E-01         1.4073010E-01         6.5621412E-01         9.5551759E-01         2.9362723E-01         7.9376273E-02         3.1418648E-02         6.8086380E-01         9.6100843E-01         2.2984961E-01         1.8599837E-01        -3.6724884E-02         6.8689322E-01
  1.5009390E+02         9.4888783E-01         9.1065593E-02         1.1478452E-01        -2.4033835E-02         6.8249971E-01         9.3536735E-01         9.2182130E-02         1.0632293E-01         7.8207001E-02         6.6210419E-01         9.3086326E-01         1.0219514E-01         1.4859106E-01         1.5004067E-01         6.5905279E-01         9.5337027E-01         3.0396628E-01         7.9905637E-02         2.0935740E-02         6.7974418E-01         9.6411771E-01         2.3930521E-01         1.8058690E-01        -3.3263527E-02         6.8745387E-01
  1.5010170E+02         9.5006663E-01         1.0669113E-01         1.0026046E-01        -1.8139061E-02         6.8303078E-01         9.3751365E-01         1.0340440E-01         1.0503019E-01         7.8254327E-02         6.6553503E-01         9.3566138E-01         1.0217051E-01         1.3112403E-01         1.5452677E-01         6.6202116E-01         9.5146072E-01         3.1388071E-01         8.0607563E-02         9.4674863E-03         6.7849576E-01         9.6713024E-01         2.5088838E-01         1.7238893E-01        -3.0655971E-02         6.8792534E-01
  1.5010950E+02         9.5148289E-01         1.1925523E-01         8.7578356E-02        -8.0801342E-03         6.8309242E-01         9.4002742E-01         1.2497097E-01         1.0386231E-01         7.3408648E-02         6.6871786E-01         9.3982315E-01         1.0648392E-01         1.1448087E-01         1.5381721E-01         6.6491663E-01         9.4979405E-01         3.2287365E-01         8.1612013E-02        -3.4787345E-03         6.7725521E-01         9.7002226E-01         2.6433742E-01         1.6166010E-01        -2.8974164E-02         6.8828708E-01
  1.5011740E+02         9.5288080E-01         1.2893666E-01         7.7321500E-02         2.8672798E-03         6.8245906E-01         9.4304764E-01         1.5373367E-01         1.0347854E-01         6.9240876E-02         6.7131752E-01         9.4256955E-01         1.1375473E-01         9.8334506E-02         1.4832608E-01         6.6736495E-01         9.4855839E-01         3.3025214E-01         8.2778178E-02        -1.6884569E-02         6.7634016E-01         9.7250611E-01         2.7847174E-01         1.4935610E-01        -2.8189596E-02         6.8849719E-01
  1.5012510E+02         9.5367020E-01         1.3634531E-01         6.9528446E-02         1.0880480E-02         6.8090910E-01         9.4691604E-01         1.8338658E-01         1.0628661E-01         6.9312222E-02         6.7364639E-01         9.4359261E-01         1.2250038E-01         8.1827261E-02         1.3913767E-01         6.6921443E-01         9.4798541E-01         3.3589745E-01         8.4032349E-02        -2.9092969E-02         6.7603880E-01         9.7426784E-01         2.9207662E-01         1.3656428E-01        -2.7548471E-02         6.8849766E-01
  1.5013300E+02         9.5310277E-01         1.4219579E-01         6.3357607E-02         1.3914086E-02         6.7813700E-01         9.5175821E-01         2.0997685E-01         1.1381926E-01         7.0920184E-02         6.7604345E-01         9.4302183E-01         1.3245459E-01         6.2962741E-02         1.2616572E-01         6.7063498E-01         9.4816804E-01         3.4070367E-01         8.5444242E-02        -3.8932506E-02         6.7637765E-01         9.7515237E-01         3.0481571E-01         1.2355107E-01        -2.5521068E-02         6.8825370E-01
  1.5014070E+02         9.5052403E-01         1.4558521E-01         5.8337335E-02         1.1778992E-02         6.7413926E-01         9.5662332E-01         2.2988702E-01         1.2353341E-01         6.7876860E-02         6.7805052E-01         9.4124281E-01         1.4303236E-01         4.1692656E-02         1.0951347E-01         6.7174751E-01         9.4899768E-01         3.4522489E-01         8.6850144E-02        -4.4581175E-02         6.7709649E-01         9.7499233E-01         3.1509489E-01         1.1188385E-01        -2.0472039E-02         6.8777305E-01
  1.5014860E+02         9.4553190E-01         1.4460762E-01         5.3677540E-02         6.3629444E-03         6.6882133E-01         9.6076596E-01         2.4463505E-01         1.3085698E-01         5.6699906E-02         6.7920101E-01         9.3868512E-01         1.5470834E-01         1.7019181E-02         8.7570250E-02         6.7271948E-01         9.5035017E-01         3.4922820E-01         8.7943062E-02        -4.5941737E-02         6.7795616E-01         9.7379720E-01         3.2228509E-01         1.0231523E-01        -1.0852790E-02         6.8707573E-01
  1.5015640E+02         9.3864787E-01         1.3647532E-01         4.9775153E-02         4.4103494E-04         6.6275448E-01         9.6330589E-01         2.5551581E-01         1.3130760E-01         4.0698007E-02         6.7923814E-01         9.3609929E-01         1.6685548E-01        -8.7314053E-03         6.0843714E-02         6.7354566E-01         9.5215696E-01         3.5050449E-01         8.8196300E-02        -4.4022009E-02         6.7892456E-01         9.7181290E-01         3.2525721E-01         9.6508637E-02         3.1931601E-03         6.8628883E-01
  1.5016420E+02         9.3057907E-01         1.1836778E-01         4.7672264E-02        -4.4106916E-03         6.5634477E-01         9.6403319E-01         2.6410449E-01         1.2371614E-01         2.5555605E-02         6.7843401E-01         9.3402845E-01         1.7972045E-01        -3.3930648E-02         2.9093318E-02         6.7412293E-01         9.5441097E-01         3.4697354E-01         8.7359004E-02        -4.0694986E-02         6.8012965E-01         9.6929097E-01         3.2379809E-01         9.4992906E-02         2.1414639E-02         6.8549508E-01
  1.5017210E+02         9.2304933E-01         9.0055950E-02         4.9317844E-02        -7.5001563E-03         6.5065545E-01         9.6287912E-01         2.6928571E-01         1.0969161E-01         1.6839890E-02         6.7712241E-01         9.3326724E-01         1.9264720E-01        -5.4258864E-02        -4.3530143E-03         6.7434406E-01         9.5674509E-01         3.3839539E-01         8.5684843E-02        -3.7439018E-02         6.8147051E-01         9.6667558E-01         3.1811377E-01         9.7687609E-02         4.1656416E-02         6.8481082E-01
  1.5017980E+02         9.1788727E-01         5.5395231E-02         5.6045905E-02        -8.9888079E-03         6.4677274E-01         9.6025759E-01         2.6832700E-01         9.2803165E-02         1.5759211E-02         6.7549592E-01         9.3442595E-01         2.0489630E-01        -6.6507839E-02        -3.4858190E-02         6.7431360E-01         9.5874524E-01         3.2679224E-01         8.3836161E-02        -3.4401141E-02         6.8275136E-01         9.6436399E-01         3.0952400E-01         1.0292286E-01         6.0875382E-02         6.8429625E-01
  1.5018770E+02         9.1602725E-01         1.8828431E-02         6.8435483E-02        -8.9656021E-03         6.4527935E-01         9.5645225E-01         2.5743374E-01         7.5462967E-02         1.9856464E-02         6.7338753E-01         9.3776143E-01         2.1643466E-01        -7.0658311E-02        -5.9933465E-02         6.7419684E-01         9.6015745E-01         3.1302473E-01         8.2367450E-02        -3.0565457E-02         6.8386543E-01         9.6242762E-01         2.9951650E-01         1.0851595E-01         7.6882780E-02         6.8393213E-01
  1.5019540E+02         9.1756612E-01        -1.1183225E-02         8.4649116E-02        -6.9985511E-03         6.4639997E-01         9.5195872E-01         2.3432051E-01         6.0663905E-02         2.5076812E-02         6.7077041E-01         9.4267452E-01         2.2586036E-01        -6.8655655E-02        -7.5910516E-02         6.7409104E-01         9.6057808E-01         2.9728353E-01         8.1881009E-02        -2.5168791E-02         6.8462682E-01         9.6090394E-01         2.9088315E-01         1.1183360E-01         8.6007357E-02         6.8370032E-01
  1.5020330E+02         9.2149377E-01        -3.0328266E-02         1.0283311E-01        -2.6215818E-03         6.4968252E-01         9.4683266E-01         1.9769429E-01         4.9192321E-02         2.8357305E-02         6.6746908E-01         9.4837564E-01         2.3232676E-01        -6.4070404E-02        -8.2735710E-02         6.7394066E-01         9.5981562E-01         2.7751219E-01         8.2767658E-02        -1.7428901E-02         6.8501651E-01         9.5955122E-01         2.8568688E-01         1.1151068E-01         8.6273670E-02         6.8352145E-01
  1.5021110E+02         9.2626357E-01        -3.5368875E-02         1.1929349E-01         3.5695708E-03         6.5416217E-01         9.4144231E-01         1.5160374E-01         4.2752247E-02         2.8101865E-02         6.6354525E-01         9.5362151E-01         2.3445901E-01        -6.0687784E-02        -8.1298590E-02         6.7364126E-01         9.5801151E-01         2.5400984E-01         8.5102975E-02        -7.6902364E-03         6.8508989E-01         9.5837611E-01         2.8587389E-01         1.0760579E-01         7.6819032E-02         6.8334711E-01
  1.5021890E+02         9.3108159E-01        -2.7562937E-02         1.3218521E-01         1.0575955E-02         6.5921748E-01         9.3582290E-01         9.8351695E-02         4.2703282E-02         2.4316432E-02         6.5888923E-01         9.5789093E-01         2.3161381E-01        -6.1049528E-02        -7.3922738E-02         6.7308241E-01         9.5548344E-01         2.2659908E-01         8.8775642E-02         3.9315559E-03         6.8499237E-01         9.5744449E-01         2.9199767E-01         1.0139000E-01         5.8400445E-02         6.8305463E-01
  1.5022670E+02         9.3539435E-01        -1.0847814E-02         1.3940981E-01         1.6803110E-02         6.6405684E-01         9.3073660E-01         4.5674868E-02         5.0797459E-02         1.8060880E-02         6.5410638E-01         9.6027321E-01         2.2361657E-01        -6.5676570E-02        -6.2923901E-02         6.7210269E-01         9.5282948E-01         1.9813564E-01         9.3250208E-02         1.5925882E-02         6.8485212E-01         9.5702791E-01         3.0304798E-01         9.5197752E-02         3.4923498E-02         6.8255752E-01
  1.5023450E+02         9.3934661E-01         1.0847069E-02         1.4073582E-01         2.1955673E-02         6.6850054E-01         9.2671144E-01        -2.3146076E-03         6.8030857E-02         1.0354504E-02         6.4983815E-01         9.6037418E-01         2.1037351E-01        -7.2807692E-02        -4.9791187E-02         6.7061615E-01         9.5038396E-01         1.6902551E-01         9.8380953E-02         2.7552227E-02         6.8474853E-01         9.5722061E-01         3.1769082E-01         9.0709172E-02         9.7808074E-03         6.8179423E-01
  1.5024240E+02         9.4273949E-01         3.3000819E-02         1.3588168E-01         2.5869016E-02         6.7224199E-01         9.2472517E-01        -3.8309656E-02         9.2319459E-02         2.4978237E-03         6.4727271E-01         9.5802397E-01         1.9310889E-01        -7.9641260E-02        -3.8280983E-02         6.6872472E-01         9.4850540E-01         1.4111049E-01         1.0382237E-01         3.7402038E-02         6.8470442E-01         9.5778918E-01         3.3323830E-01         8.9312397E-02        -1.2075975E-02         6.8077046E-01
  1.5025020E+02         9.4521785E-01         5.2204989E-02         1.2512140E-01         2.7944686E-02         6.7515701E-01         9.2543095E-01        -5.8038834E-02         1.1891970E-01        -4.3501249E-03         6.4716995E-01         9.5370990E-01         1.7454399E-01        -8.5144132E-02        -3.2744002E-02         6.6666341E-01         9.4727242E-01         1.1569474E-01         1.0915472E-01         4.4696450E-02         6.8463773E-01         9.5818812E-01         3.4687924E-01         9.1383167E-02        -2.7344355E-02         6.7955363E-01
  1.5025800E+02         9.4661474E-01         6.7720458E-02         1.0827800E-01         2.6474377E-02         6.7736423E-01         9.2880678E-01        -6.0640909E-02         1.4495277E-01        -8.7322257E-03         6.4956772E-01         9.4792563E-01         1.5685514E-01        -9.1141224E-02        -3.4507480E-02         6.6443425E-01         9.4650394E-01         9.2119537E-02         1.1414440E-01         4.9703442E-02         6.8444097E-01         9.5788068E-01         3.5721678E-01         9.6984096E-02        -3.5839975E-02         6.7814076E-01
  1.5026580E+02         9.4695622E-01         7.9018332E-02         8.7682664E-02         1.9446181E-02         6.7873466E-01         9.3357706E-01        -4.5862336E-02         1.6595010E-01        -7.7955802E-03         6.5374178E-01         9.4160467E-01         1.4176460E-01        -9.9323608E-02        -4.1286990E-02         6.6189665E-01         9.4600219E-01         7.1661651E-02         1.1798961E-01         5.2610882E-02         6.8405223E-01         9.5662147E-01         3.6272740E-01         1.0569592E-01        -3.8248893E-02         6.7668295E-01
  1.5027370E+02         9.4679004E-01         8.8460319E-02         6.5945007E-02         5.9977882E-03         6.7925674E-01         9.3841279E-01        -1.5186442E-02         1.7998379E-01        -5.7703489E-04         6.5901071E-01         9.3542987E-01         1.2673110E-01        -1.1019303E-01        -4.9251515E-02         6.5898418E-01         9.4553500E-01         5.3512797E-02         1.2030075E-01         5.4222070E-02         6.8347400E-01         9.5446885E-01         3.6354405E-01         1.1772957E-01        -3.6754485E-02         6.7524368E-01
  1.5028140E+02         9.4672799E-01         9.7909994E-02         4.8207261E-02        -1.1064832E-02         6.7887217E-01         9.4213629E-01         2.3448192E-02         1.8636692E-01         9.7189806E-03         6.6415036E-01         9.3051845E-01         1.1255188E-01        -1.2234271E-01        -5.3311680E-02         6.5622348E-01         9.4499207E-01         3.8448710E-02         1.2059566E-01         5.5072717E-02         6.8279856E-01         9.5189857E-01         3.6028606E-01         1.3230844E-01        -3.3308975E-02         6.7402405E-01
  1.5028930E+02         9.4687170E-01         1.0867897E-01         3.6582660E-02        -2.8301006E-02         6.7755049E-01         9.4466090E-01         5.9178799E-02         1.8881656E-01         2.2057556E-02         6.6839850E-01         9.2669499E-01         1.0347053E-01        -1.3483974E-01        -4.8731059E-02         6.5376109E-01         9.4427973E-01         2.5674030E-02         1.1875154E-01         5.5671461E-02         6.8204302E-01         9.4930726E-01         3.5392612E-01         1.4950152E-01        -2.8894242E-02         6.7311507E-01
  1.5029700E+02         9.4661236E-01         1.1864135E-01         3.1687032E-02        -4.1332893E-02         6.7532521E-01         9.4612151E-01         7.7991284E-02         1.9035098E-01         4.1175619E-02         6.7129302E-01         9.2338198E-01         1.0509293E-01        -1.4191636E-01        -3.4019198E-02         6.5165514E-01         9.4346380E-01         1.5554566E-02         1.1500296E-01         5.6290925E-02         6.8129373E-01         9.4724602E-01         3.4592187E-01         1.6752525E-01        -2.4020694E-02         6.7265707E-01
  1.5030490E+02         9.4500178E-01         1.2457869E-01         3.1334627E-02        -4.9368281E-02         6.7208451E-01         9.4728720E-01         7.7892549E-02         1.9145818E-01         7.1924217E-02         6.7345071E-01         9.1989487E-01         1.1853635E-01        -1.3441239E-01        -1.3599790E-02         6.4999336E-01         9.4262069E-01         7.4113626E-03         1.0955460E-01         5.7057675E-02         6.8058044E-01         9.4591969E-01         3.3697864E-01         1.8570554E-01        -1.8400628E-02         6.7268229E-01
  1.5031260E+02         9.4164139E-01         1.2255488E-01         3.3479691E-02        -5.3131193E-02         6.6816050E-01         9.4883424E-01         6.9791555E-02         1.9100280E-01         1.0461406E-01         6.7532963E-01         9.1637331E-01         1.3919598E-01        -1.0763404E-01         4.7313562E-04         6.4908701E-01         9.4187808E-01         1.3450314E-03         1.0307620E-01         5.7843424E-02         6.7994827E-01         9.4547909E-01         3.2822278E-01         2.0174870E-01        -1.2215126E-02         6.7317986E-01
  1.5032050E+02         9.3683493E-01         1.1040822E-01         3.7352607E-02        -5.4937556E-02         6.6392207E-01         9.5088792E-01         7.0393734E-02         1.8678780E-01         1.2569003E-01         6.7739081E-01         9.1299337E-01         1.5985595E-01        -6.5155961E-02        -2.6255555E-03         6.4877027E-01         9.4126558E-01        -3.2149693E-03         9.5720962E-02         5.8469366E-02         6.7935717E-01         9.4582719E-01         3.1967813E-01         2.1515390E-01        -5.2746711E-03         6.7411327E-01
  1.5032840E+02         9.3185186E-01         8.8741533E-02         4.3385312E-02        -5.6295261E-02         6.6020924E-01         9.5313281E-01         8.9439467E-02         1.7529160E-01         1.2838739E-01         6.7954510E-01         9.1051644E-01         1.7241904E-01        -1.7846856E-02        -2.6886355E-02         6.4883202E-01         9.4085902E-01        -6.4603016E-03         8.8047750E-02         5.8658082E-02         6.7883110E-01         9.4680417E-01         3.1167975E-01         2.2489616E-01         2.1083234E-03         6.7539036E-01
  1.5033610E+02         9.2813015E-01         6.1521620E-02         5.2222319E-02        -5.7520129E-02         6.5777516E-01         9.5563167E-01         1.2184308E-01         1.5501219E-01         1.1938832E-01         6.8127030E-01         9.0940702E-01         1.7526370E-01         2.4401484E-02        -6.3779660E-02         6.4890134E-01         9.4064897E-01        -8.8107800E-03         8.0593541E-02         5.8213416E-02         6.7835641E-01         9.4816363E-01         3.0439317E-01         2.3081520E-01         9.5854942E-03         6.7686236E-01
  1.5034400E+02         9.2640436E-01         3.2456495E-02         6.4578369E-02        -5.7981100E-02         6.5692860E-01         9.5852041E-01         1.5712941E-01         1.2731051E-01         1.0705757E-01         6.8220353E-01         9.0936136E-01         1.7263901E-01         5.9286099E-02        -1.0089278E-01         6.4858299E-01         9.4059271E-01        -1.0935735E-02         7.3400989E-02         5.6953520E-02         6.7790735E-01         9.4977820E-01         2.9754177E-01         2.3345378E-01         1.7338641E-02         6.7845702E-01
  1.5035170E+02         9.2692870E-01         7.9150433E-03         7.9410017E-02        -5.6716245E-02         6.5775669E-01         9.6095449E-01         1.8315507E-01         9.8344661E-02         9.5773444E-02         6.8209058E-01         9.0981233E-01         1.6945419E-01         8.5407540E-02        -1.2471894E-01         6.4800930E-01         9.4062370E-01        -1.3323311E-02         6.7175232E-02         5.4813903E-02         6.7749816E-01         9.5146978E-01         2.9161209E-01         2.3306036E-01         2.4874404E-02         6.7998374E-01
  1.5035960E+02         9.2929155E-01        -8.6381994E-03         9.6307151E-02        -5.3037811E-02         6.6003656E-01         9.6199828E-01         1.9509749E-01         7.0417725E-02         8.4853217E-02         6.8090266E-01         9.1037023E-01         1.6791651E-01         1.0589973E-01        -1.3150482E-01         6.4759600E-01         9.4067699E-01        -1.6565997E-02         6.2049143E-02         5.1556688E-02         6.7713094E-01         9.5331442E-01         2.8666931E-01         2.2993101E-01         3.2364804E-02         6.8145287E-01
  1.5036730E+02         9.3264472E-01        -1.3490411E-02         1.1333104E-01        -4.7203705E-02         6.6320634E-01         9.6117109E-01         1.9114661E-01         4.5186564E-02         7.4235313E-02         6.7889839E-01         9.1091460E-01         1.6809666E-01         1.2121986E-01        -1.2325942E-01         6.4760834E-01         9.4066107E-01        -2.0751433E-02         5.8496207E-02         4.7184456E-02         6.7681170E-01         9.5525211E-01         2.8321904E-01         2.2437656E-01         3.9417244E-02         6.8275619E-01
  1.5037520E+02         9.3645811E-01        -6.3813403E-03         1.2988311E-01        -4.0013321E-02         6.6692084E-01         9.5857292E-01         1.7254269E-01         2.1726601E-02         6.3689031E-02         6.7626083E-01         9.1150570E-01         1.6915308E-01         1.3230902E-01        -1.0570767E-01         6.4800191E-01         9.4051999E-01        -2.5983866E-02         5.6336708E-02         4.1430589E-02         6.7652339E-01         9.5735842E-01         2.8118876E-01         2.1621449E-01         4.6473749E-02         6.8390441E-01
  1.5038290E+02         9.4012630E-01         9.4115874E-03         1.4368759E-01        -3.3463493E-02         6.7059404E-01         9.5437229E-01         1.4210877E-01         3.1612650E-03         5.3318519E-02         6.7300701E-01         9.1212314E-01         1.7042689E-01         1.3868786E-01        -8.5622713E-02         6.4859551E-01         9.4024557E-01        -3.1683501E-02         5.5378862E-02         3.4644984E-02         6.7627239E-01         9.5945948E-01         2.8043076E-01         2.0581302E-01         5.3540632E-02         6.8478835E-01
  1.5039080E+02         9.4354957E-01         2.8463928E-02         1.5359302E-01        -2.8679524E-02         6.7410368E-01         9.4900757E-01         1.0074254E-01        -8.3512357E-03         4.1719913E-02         6.6909629E-01         9.1276133E-01         1.7187931E-01         1.4120181E-01        -6.6351570E-02         6.4931846E-01         9.3987459E-01        -3.7584845E-02         5.5257075E-02         2.6778523E-02         6.7605054E-01         9.6148324E-01         2.8030708E-01         1.9277787E-01         6.1237440E-02         6.8538785E-01
  1.5039850E+02         9.4632864E-01         4.3614730E-02         1.5763608E-01        -2.6022978E-02         6.7714900E-01         9.4398397E-01         5.4974910E-02        -1.1142105E-02         2.9082607E-02         6.6538799E-01         9.1337407E-01         1.7403390E-01         1.4087416E-01        -5.0515931E-02         6.5012401E-01         9.3949640E-01        -4.2886894E-02         5.5907186E-02         1.8485043E-02         6.7584705E-01         9.6307528E-01         2.7991009E-01         1.7790942E-01         6.9127761E-02         6.8559510E-01
  1.5040640E+02         9.4836867E-01         5.1828522E-02         1.5518829E-01        -2.4609657E-02         6.7979443E-01         9.3958211E-01         1.0392424E-02        -7.2968416E-03         1.4459813E-02         6.6199082E-01         9.1405970E-01         1.7818701E-01         1.3891137E-01        -3.7522007E-02         6.5104955E-01         9.3921179E-01        -4.7343355E-02         5.7609148E-02         9.8154368E-03         6.7566192E-01         9.6394688E-01         2.7805585E-01         1.6109420E-01         7.6709576E-02         6.8530726E-01
  1.5041430E+02         9.4952786E-01         5.3161427E-02         1.4655997E-01        -2.4039010E-02         6.8184978E-01         9.3606269E-01        -2.6082560E-02         4.7967609E-04        -3.0010440E-03         6.5884370E-01         9.1492933E-01         1.8551159E-01         1.3585638E-01        -2.7072066E-02         6.5200359E-01         9.3917376E-01        -5.0554801E-02         6.0647298E-02         1.6178675E-03         6.7558110E-01         9.6373868E-01         2.7358064E-01         1.4363885E-01         8.2162827E-02         6.8444306E-01
  1.5042200E+02         9.4999564E-01         5.0989341E-02         1.3382463E-01        -2.4489906E-02         6.8319160E-01         9.3385106E-01        -5.1311716E-02         1.0560466E-02        -2.3240104E-02         6.5598857E-01         9.1618532E-01         1.9617359E-01         1.3139711E-01        -1.8430693E-02         6.5290654E-01         9.3951738E-01        -5.2511245E-02         6.4846210E-02        -5.0992682E-03         6.7575669E-01         9.6238750E-01         2.6596281E-01         1.2736744E-01         8.3517805E-02         6.8308711E-01
  1.5042990E+02         9.5008463E-01         4.8759423E-02         1.1872482E-01        -2.6096517E-02         6.8381530E-01         9.3289721E-01        -6.5054573E-02         2.3222875E-02        -4.5497824E-02         6.5349549E-01         9.1807121E-01         2.0961827E-01         1.2452399E-01        -1.0599481E-02         6.5364283E-01         9.4034165E-01        -5.3528421E-02         6.9867186E-02        -9.9547738E-03         6.7633009E-01         9.6002579E-01         2.5498363E-01         1.1339059E-01         7.9290166E-02         6.8136430E-01
  1.5043760E+02         9.4995826E-01         4.8523098E-02         1.0392112E-01        -2.8378854E-02         6.8365276E-01         9.3255115E-01        -6.4728320E-02         3.8128745E-02        -6.4492762E-02         6.5165806E-01         9.2056191E-01         2.2268333E-01         1.1529151E-01        -3.7607481E-03         6.5399730E-01         9.4163799E-01        -5.3715549E-02         7.4778855E-02        -1.2745521E-02         6.7733157E-01         9.5720482E-01         2.4221122E-01         1.0422716E-01         6.9354281E-02         6.7963189E-01
  1.5044550E+02         9.4951940E-01         5.0314356E-02         9.0131648E-02        -3.0724308E-02         6.8263042E-01         9.3148071E-01        -4.6078645E-02         5.5776857E-02        -7.3296048E-02         6.5044016E-01         9.2346829E-01         2.3271541E-01         1.0362287E-01         2.6169608E-03         6.5388525E-01         9.4347173E-01        -5.2725885E-02         7.9172745E-02        -1.4311740E-02         6.7881119E-01         9.5436835E-01         2.2891445E-01         1.0123039E-01         5.4645728E-02         6.7813265E-01
