t       rho1       u1       v1       w1       p1       rho2       u2       v2       w2       p2       rho3       u3       v3       w3       p3       rho4       u4       v4       w4       p4       rho5       u5       v5       w5       p5
  1.5139070E+02         9.4132531E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7237508E-01         9.2467356E-01        -3.4692824E-02         2.8954985E-02        -1.3076977E-01         6.5012240E-01         9.1784537E-01         1.9088563E-02         8.6757772E-02        -9.7195216E-02         6.4782286E-01         9.3665904E-01         1.9468732E-01         1.4273203E-02        -2.0815952E-02         6.6892385E-01         9.6257257E-01         1.8000749E-01         8.3928645E-02         1.2653383E-02         6.9424278E-01
  1.5139870E+02         9.4137347E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7240983E-01         9.2133528E-01        -2.2472376E-02         3.3575576E-02        -1.2769015E-01         6.4856857E-01         9.1764057E-01         9.2292810E-03         1.0740460E-01        -1.0462265E-01         6.4920664E-01         9.4080579E-01         2.2177032E-01         3.6577862E-02        -6.3687153E-03         6.7104363E-01         9.6055931E-01         1.8752402E-01         7.8833878E-02         2.1345742E-02         6.9252318E-01
  1.5140640E+02         9.4141221E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7243785E-01         9.1785550E-01         2.7736065E-03         4.6592832E-02        -1.2246576E-01         6.4799964E-01         9.1841382E-01         4.1308459E-03         1.2909731E-01        -1.1180821E-01         6.5166873E-01         9.4462556E-01         2.5078976E-01         6.0457438E-02         1.2232931E-02         6.7220783E-01         9.5774466E-01         1.9388412E-01         7.4679725E-02         2.4456615E-02         6.9067001E-01
  1.5141420E+02         9.4141912E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7244303E-01         9.1646457E-01         3.9625630E-02         6.5928720E-02        -1.1364156E-01         6.4893228E-01         9.2024612E-01         4.8630312E-03         1.5042414E-01        -1.1674192E-01         6.5494794E-01         9.4858760E-01         2.7636027E-01         8.5656300E-02         3.6378380E-02         6.7245656E-01         9.5453286E-01         1.9940305E-01         7.1603879E-02         2.2306284E-02         6.8891299E-01
  1.5142210E+02         9.4137889E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7241442E-01         9.1847324E-01         7.8930624E-02         8.7578125E-02        -1.0129222E-01         6.5134817E-01         9.2322665E-01         1.4964110E-02         1.6849552E-01        -1.1917471E-01         6.5867192E-01         9.5238721E-01         2.9500020E-01         1.0904637E-01         6.5298140E-02         6.7170894E-01         9.5138657E-01         2.0483232E-01         6.9367394E-02         1.5415448E-02         6.8738133E-01
  1.5142990E+02         9.4129610E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7235518E-01         9.2331207E-01         1.0856973E-01         1.0611822E-01        -8.8458315E-02         6.5487844E-01         9.2688656E-01         3.4878533E-02         1.7999279E-01        -1.1840812E-01         6.6225332E-01         9.5448136E-01         3.0428791E-01         1.2340987E-01         9.3003772E-02         6.7036915E-01         9.4897354E-01         2.1076924E-01         6.7545220E-02         5.3274832E-03         6.8620813E-01
  1.5143760E+02         9.4116366E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7226034E-01         9.2971712E-01         1.2787335E-01         1.1935705E-01        -7.7152863E-02         6.5911269E-01         9.3060106E-01         5.9459765E-02         1.8498261E-01        -1.1389702E-01         6.6558337E-01         9.5399874E-01         3.0752212E-01         1.2551081E-01         1.1181142E-01         6.6918236E-01         9.4763595E-01         2.1798775E-01         6.5502308E-02        -6.5858462E-03         6.8535960E-01
  1.5144560E+02         9.4099087E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7213672E-01         9.3706149E-01         1.4053915E-01         1.2734133E-01        -6.7490011E-02         6.6396451E-01         9.3361598E-01         8.1427306E-02         1.8414009E-01        -1.0686781E-01         6.6863108E-01         9.5130950E-01         3.1312546E-01         1.1581572E-01         1.1389553E-01         6.6833168E-01         9.4760478E-01         2.2683956E-01         6.2734835E-02        -1.9093774E-02         6.8478858E-01
  1.5145330E+02         9.4078290E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7198825E-01         9.4397551E-01         1.4790198E-01         1.3032871E-01        -5.9281506E-02         6.6866595E-01         9.3541837E-01         9.6051909E-02         1.7854139E-01        -1.0101997E-01         6.7115813E-01         9.4816345E-01         3.2851341E-01         9.8070964E-02         9.9631213E-02         6.6744143E-01         9.4884354E-01         2.3648717E-01         5.9198018E-02        -3.0358046E-02         6.8444389E-01
  1.5146110E+02         9.4054860E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7182148E-01         9.4983876E-01         1.5050687E-01         1.2882419E-01        -5.2723143E-02         6.7301810E-01         9.3650621E-01         1.0495742E-01         1.7009623E-01        -9.8871864E-02         6.7323482E-01         9.4539917E-01         3.5309535E-01         7.7284895E-02         7.8896530E-02         6.6585773E-01         9.5110208E-01         2.4622828E-01         5.4992057E-02        -3.9792378E-02         6.8424976E-01
  1.5146890E+02         9.4029456E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7164093E-01         9.5404381E-01         1.4860591E-01         1.2270332E-01        -4.8471477E-02         6.7677414E-01         9.3772823E-01         1.1132921E-01         1.6173670E-01        -1.0020078E-01         6.7506224E-01         9.4174540E-01         3.7658706E-01         6.1591163E-02         6.3886456E-02         6.6305459E-01         9.5399994E-01         2.5499842E-01         5.0469812E-02        -4.7028523E-02         6.8414891E-01
  1.5147680E+02         9.4002247E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7144740E-01         9.5636672E-01         1.4273514E-01         1.1187711E-01        -4.6568953E-02         6.7986333E-01         9.3963355E-01         1.1876766E-01         1.5585503E-01        -1.0249371E-01         6.7685723E-01         9.3564123E-01         3.8504839E-01         5.8118321E-02         6.2972501E-02         6.5932089E-01         9.5718759E-01         2.6194355E-01         4.5915533E-02        -5.2244101E-02         6.8410128E-01
  1.5148450E+02         9.3976659E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7126471E-01         9.5687354E-01         1.3410518E-01         9.7845502E-02        -4.6475325E-02         6.8213189E-01         9.4213390E-01         1.2912975E-01         1.5332998E-01        -1.0301244E-01         6.7859960E-01         9.2880559E-01         3.7111539E-01         6.5923780E-02         7.6996975E-02         6.5615439E-01         9.6017283E-01         2.6605842E-01         4.1780189E-02        -5.5601239E-02         6.8410003E-01
  1.5149230E+02         9.3953782E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7110038E-01         9.5613623E-01         1.2378465E-01         8.2276836E-02        -4.7263972E-02         6.8370181E-01         9.4502687E-01         1.4277492E-01         1.5279883E-01        -1.0075787E-01         6.8024224E-01         9.2425984E-01         3.4065235E-01         7.6370180E-02         9.8776311E-02         6.5460020E-01         9.6281177E-01         2.6720649E-01         3.8024258E-02        -5.7737641E-02         6.8416184E-01
  1.5150020E+02         9.3933719E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7095596E-01         9.5483047E-01         1.1291784E-01         6.7097723E-02        -4.7984421E-02         6.8471920E-01         9.4826263E-01         1.5899594E-01         1.5239272E-01        -9.5878609E-02         6.8176186E-01         9.2285967E-01         3.0402961E-01         8.2247853E-02         1.1772111E-01         6.5451896E-01         9.6505791E-01         2.6530930E-01         3.4516416E-02        -5.9145741E-02         6.8430680E-01
  1.5150800E+02         9.3918598E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7084742E-01         9.5367032E-01         1.0357392E-01         5.4862108E-02        -4.7475453E-02         6.8527102E-01         9.5166159E-01         1.7526473E-01         1.5070361E-01        -8.9503132E-02         6.8306381E-01         9.2255449E-01         2.6907033E-01         8.2552694E-02         1.2480187E-01         6.5463287E-01         9.6679139E-01         2.6060668E-01         3.1419527E-02        -6.0023986E-02         6.8452090E-01
  1.5151580E+02         9.3905705E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7075551E-01         9.5301646E-01         9.7185306E-02         4.6014380E-02        -4.4336248E-02         6.8534052E-01         9.5514375E-01         1.9036175E-01         1.4676714E-01        -8.2387008E-02         6.8407524E-01         9.2091024E-01         2.3450263E-01         8.0502413E-02         1.1823171E-01         6.5342683E-01         9.6803069E-01         2.5323761E-01         2.8891539E-02        -6.0336474E-02         6.8473870E-01
  1.5152370E+02         9.3894243E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7067403E-01         9.5332772E-01         9.5616713E-02         3.8881831E-02        -3.6474403E-02         6.8470567E-01         9.5837390E-01         2.0464781E-01         1.3899207E-01        -7.4970394E-02         6.8470621E-01         9.1750938E-01         1.9909289E-01         7.7248976E-02         9.8778129E-02         6.5047109E-01         9.6875501E-01         2.4307980E-01         2.7391031E-02        -5.9704777E-02         6.8487859E-01
  1.5153140E+02         9.3887126E-01        -5.5511151E-17         0.0000000E+00         0.0000000E+00         6.7062306E-01         9.5483589E-01         1.0037810E-01         2.8419098E-02        -2.2252625E-02         6.8332422E-01         9.6062070E-01         2.1770751E-01         1.2626800E-01        -6.9746226E-02         6.8489379E-01         9.1353446E-01         1.6858664E-01         6.9904491E-02         6.9776855E-02         6.4678651E-01         9.6897572E-01         2.3082621E-01         2.7502090E-02        -5.7753727E-02         6.8489617E-01
  1.5153920E+02         9.3887287E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7062360E-01         9.5520049E-01         1.0608756E-01         1.2493260E-02         5.3996059E-06         6.8034261E-01         9.6186924E-01         2.2772224E-01         1.0901078E-01        -7.0735559E-02         6.8478662E-01         9.0959126E-01         1.4814298E-01         5.4065444E-02         3.5553467E-02         6.4326704E-01         9.6882242E-01         2.1683343E-01         2.9338012E-02        -5.4361112E-02         6.8478316E-01
  1.5154710E+02         9.3896753E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7069042E-01         9.5151931E-01         9.8958917E-02        -1.8936337E-03         2.8389607E-02         6.7478597E-01         9.6275514E-01         2.3325934E-01         8.9356340E-02        -7.8957021E-02         6.8463814E-01         9.0593684E-01         1.3929704E-01         2.9825352E-02         2.7231630E-03         6.4010435E-01         9.6842009E-01         2.0169570E-01         3.2497719E-02        -4.9702823E-02         6.8451935E-01
  1.5155490E+02         9.3913913E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7081225E-01         9.4327265E-01         7.6580659E-02        -1.2775015E-02         5.3062733E-02         6.6675401E-01         9.6406668E-01         2.3691204E-01         6.9849268E-02        -8.6665116E-02         6.8491286E-01         9.0334392E-01         1.3888077E-01         6.9445963E-03        -1.9340096E-02         6.3749874E-01         9.6790367E-01         1.8717335E-01         3.5788026E-02        -4.4554099E-02         6.8410546E-01
  1.5156260E+02         9.3936497E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7097294E-01         9.3027061E-01         4.6686649E-02        -2.6521774E-02         6.7663625E-02         6.5511465E-01         9.6585363E-01         2.4220856E-01         4.8804540E-02        -8.4757730E-02         6.8569124E-01         9.0196997E-01         1.4364842E-01        -4.0268120E-03        -2.6353622E-02         6.3586432E-01         9.6728510E-01         1.7373328E-01         3.8224928E-02        -3.9359715E-02         6.8351340E-01
  1.5157060E+02         9.3961614E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7115211E-01         9.1428387E-01         7.4879942E-03        -3.8565572E-02         6.6037364E-02         6.4015621E-01         9.6725374E-01         2.4754578E-01         2.3198139E-02        -7.2305679E-02         6.8611640E-01         9.0148216E-01         1.5388325E-01         2.4842788E-03        -1.7782873E-02         6.3589084E-01         9.6647131E-01         1.6118573E-01         3.9572421E-02        -3.4190554E-02         6.8272114E-01
  1.5157830E+02         9.3984455E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7131525E-01         9.0239900E-01        -4.6122000E-02        -3.2249857E-02         3.6044806E-02         6.2826151E-01         9.6718377E-01         2.4746497E-01        -6.0886918E-03        -5.8763627E-02         6.8509364E-01         9.0148973E-01         1.6970322E-01         2.2521220E-02         6.2009471E-04         6.3736653E-01         9.6538764E-01         1.4933655E-01         4.0831104E-02        -2.9022416E-02         6.8181205E-01
  1.5158610E+02         9.4002211E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7144269E-01         8.9978009E-01        -9.9610217E-02        -1.7577050E-04        -3.2646053E-02         6.2570935E-01         9.6504879E-01         2.3954451E-01        -3.6196895E-02        -5.2873295E-02         6.8235373E-01         9.0176058E-01         1.8996337E-01         4.7417779E-02         2.0535598E-02         6.3918680E-01         9.6399170E-01         1.3671069E-01         4.4136915E-02        -2.3256823E-02         6.8089896E-01
  1.5159380E+02         9.4010562E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7150307E-01         9.0524602E-01        -1.1128404E-01         4.4713907E-02        -1.2193765E-01         6.3252926E-01         9.6072978E-01         2.2557133E-01        -6.2664419E-02        -5.7458255E-02         6.7838514E-01         9.0221518E-01         2.1163535E-01         7.0014954E-02         3.6909480E-02         6.4044893E-01         9.6241736E-01         1.2234433E-01         5.1674198E-02        -1.6467743E-02         6.8014777E-01
  1.5160180E+02         9.4007850E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7148465E-01         9.1647297E-01        -6.7526735E-02         8.1820905E-02        -1.9128311E-01         6.4526266E-01         9.5444632E-01         2.0795354E-01        -8.3711810E-02        -7.2109871E-02         6.7374104E-01         9.0295273E-01         2.3424031E-01         8.9272566E-02         5.1514275E-02         6.4101863E-01         9.6092457E-01         1.0579881E-01         6.4936802E-02        -8.3733732E-03         6.7968547E-01
  1.5160950E+02         9.3994719E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7139155E-01         9.2975843E-01        -7.7145011E-03         9.9148698E-02        -2.1882682E-01         6.5857118E-01         9.4767427E-01         1.8859297E-01        -9.8654591E-02        -9.6160382E-02         6.6953337E-01         9.0394479E-01         2.5900838E-01         1.0794921E-01         6.5735459E-02         6.4102048E-01         9.5985985E-01         8.8831007E-02         8.2759708E-02         3.4673960E-04         6.7954648E-01
  1.5161730E+02         9.3973112E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7123771E-01         9.4142890E-01         3.8104855E-02         9.8369479E-02        -2.1858032E-01         6.6963345E-01         9.4185430E-01         1.6888474E-01        -1.0672083E-01        -1.2868786E-01         6.6660428E-01         9.0481305E-01         2.8527522E-01         1.2923211E-01         7.6163955E-02         6.4032590E-01         9.5926940E-01         7.2829053E-02         1.0324556E-01         9.2811724E-03         6.7963815E-01
  1.5162520E+02         9.3943191E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7102456E-01         9.4931430E-01         6.9022045E-02         8.6192667E-02        -2.0334882E-01         6.7757189E-01         9.3813455E-01         1.5428080E-01        -1.0386974E-01        -1.6341679E-01         6.6562051E-01         9.0523195E-01         3.0492193E-01         1.5149510E-01         7.7387065E-02         6.3929236E-01         9.5888215E-01         5.9436962E-02         1.2388985E-01         1.8002041E-02         6.7986071E-01
  1.5163300E+02         9.3905669E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7075700E-01         9.5293808E-01         9.4650388E-02         7.2607674E-02        -1.7790274E-01         6.8224603E-01         9.3684274E-01         1.5382311E-01        -8.8512935E-02        -1.8711936E-01         6.6648573E-01         9.0510315E-01         3.0862781E-01         1.6970438E-01         7.0627421E-02         6.3884127E-01         9.5808649E-01         5.1055524E-02         1.4071916E-01         2.5431335E-02         6.8010467E-01
  1.5164070E+02         9.3863434E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7045552E-01         9.5426720E-01         1.2466386E-01         6.5044060E-02        -1.4257973E-01         6.8475413E-01         9.3720949E-01         1.7210081E-01        -6.4796880E-02        -1.9244941E-01         6.6803527E-01         9.0486771E-01         2.9636538E-01         1.8287970E-01         6.3827209E-02         6.3951296E-01         9.5627010E-01         4.9059547E-02         1.5157181E-01         3.0801447E-02         6.8036324E-01
  1.5164870E+02         9.3818218E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7013270E-01         9.5573401E-01         1.6225190E-01         6.7091458E-02        -9.9805042E-02         6.8588257E-01         9.3839186E-01         2.0781547E-01        -3.8547631E-02        -1.7980431E-01         6.6863114E-01         9.0531749E-01         2.7185130E-01         1.9234049E-01         6.4545013E-02         6.4133126E-01         9.5320517E-01         5.5401638E-02         1.5441208E-01         3.3101320E-02         6.8065375E-01
  1.5165640E+02         9.3774736E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6982216E-01         9.5882571E-01         2.0141974E-01         7.6466285E-02        -5.8653496E-02         6.8602484E-01         9.3957114E-01         2.5149485E-01        -1.5202007E-02        -1.5748917E-01         6.6715854E-01         9.0718174E-01         2.3953977E-01         1.9958895E-01         7.4479096E-02         6.4384782E-01         9.4953376E-01         7.1160816E-02         1.4783314E-01         3.1818982E-02         6.8092918E-01
  1.5166420E+02         9.3735260E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6953993E-01         9.6339506E-01         2.3531199E-01         8.6642027E-02        -2.5824219E-02         6.8565840E-01         9.4014847E-01         2.9507259E-01         3.0986837E-03        -1.3379417E-01         6.6377157E-01         9.1057009E-01         2.0072891E-01         2.0655712E-01         8.9599036E-02         6.4647001E-01         9.4608909E-01         9.6198566E-02         1.3198045E-01         2.7370436E-02         6.8110424E-01
  1.5167210E+02         9.3701410E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6929781E-01         9.6799940E-01         2.5821289E-01         9.0585805E-02        -5.2674441E-03         6.8527061E-01         9.3960309E-01         3.3258867E-01         1.2863155E-02        -1.1398386E-01         6.5931499E-01         9.1474164E-01         1.5779203E-01         2.1399820E-01         1.0429167E-01         6.4855087E-01         9.4361621E-01         1.2868381E-01         1.0838296E-01         2.0273030E-02         6.8099403E-01
  1.5167980E+02         9.3677241E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6912478E-01         9.7064340E-01         2.6810956E-01         8.4032029E-02         2.8556045E-03         6.8490255E-01         9.3779415E-01         3.5738871E-01         1.0691801E-02        -1.0167639E-01         6.5514040E-01         9.1815829E-01         1.1818594E-01         2.2039005E-01         1.1323329E-01         6.4967066E-01         9.4268113E-01         1.6259776E-01         8.2194865E-02         1.1769466E-02         6.8047613E-01
  1.5168780E+02         9.3660766E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6900665E-01         9.7076207E-01         2.7026683E-01         6.5831743E-02         3.5256704E-03         6.8405914E-01         9.3464059E-01         3.6633494E-01        -2.4709103E-03        -9.6607521E-02         6.5169007E-01         9.2011422E-01         8.4860742E-02         2.2402218E-01         1.1507390E-01         6.5008056E-01         9.4329661E-01         1.9410473E-01         5.6933232E-02         2.7272191E-03         6.7961663E-01
  1.5169550E+02         9.3652105E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6894448E-01         9.6885842E-01         2.7236101E-01         3.7810989E-02         2.7904192E-03         6.8237001E-01         9.3005729E-01         3.5672277E-01        -2.1371325E-02        -9.6269526E-02         6.4876741E-01         9.2069745E-01         6.1290286E-02         2.2414300E-01         1.1160085E-01         6.5012693E-01         9.4499505E-01         2.1763889E-01         3.7099116E-02        -5.3302944E-03         6.7871249E-01
  1.5170330E+02         9.3651563E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6894007E-01         9.6514523E-01         2.7845263E-01         4.3727411E-03         6.8674856E-03         6.7948318E-01         9.2380375E-01         3.2980728E-01        -4.1676000E-02        -9.5668890E-02         6.4549744E-01         9.2064369E-01         4.7176439E-02         2.2312385E-01         1.0671661E-01         6.5016788E-01         9.4688004E-01         2.3213951E-01         2.3700900E-02        -1.2289261E-02         6.7791045E-01
  1.5171120E+02         9.3658900E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6899198E-01         9.5905423E-01         2.8336620E-01        -2.5747467E-02         2.0057406E-02         6.7500192E-01         9.1589439E-01         2.8938308E-01        -6.1283223E-02        -9.0226181E-02         6.4111668E-01         9.2026567E-01         4.1562736E-02         2.2717509E-01         1.0312238E-01         6.5034896E-01         9.4809383E-01         2.3840073E-01         1.6673008E-02        -1.8890383E-02         6.7720193E-01
  1.5171890E+02         9.3673980E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6909927E-01         9.5085013E-01         2.7888682E-01        -4.5070775E-02         3.8783103E-02         6.6901308E-01         9.0747869E-01         2.4428615E-01        -7.8085393E-02        -7.7869318E-02         6.3587666E-01         9.1944301E-01         4.0767420E-02         2.4467519E-01         1.0102060E-01         6.5055466E-01         9.4828844E-01         2.3837145E-01         1.5276748E-02        -2.5612598E-02         6.7659950E-01
  1.5172670E+02         9.3693590E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6923916E-01         9.4076812E-01         2.6403534E-01        -5.7767086E-02         5.2215371E-02         6.6123140E-01         8.9930379E-01         1.9899243E-01        -9.1555946E-02        -5.9404187E-02         6.3026947E-01         9.1800553E-01         3.8678665E-02         2.8125367E-01         9.9102758E-02         6.5046710E-01         9.4794697E-01         2.3464765E-01         1.7855199E-02        -3.2578684E-02         6.7619437E-01
  1.5173460E+02         9.3717152E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6940749E-01         9.2912227E-01         2.4219587E-01        -7.0816733E-02         4.7001723E-02         6.5201330E-01         8.9180988E-01         1.5546657E-01        -9.9922888E-02        -3.8902797E-02         6.2469953E-01         9.1658914E-01         3.3218548E-02         3.3233252E-01         9.9010400E-02         6.4966387E-01         9.4770902E-01         2.2925082E-01         2.3150846E-02        -3.9072879E-02         6.7605054E-01
  1.5174240E+02         9.3740100E-01         0.0000000E+00         1.3877788E-17         0.0000000E+00         6.6957140E-01         9.1750741E-01         2.1870306E-01        -8.4417425E-02         1.7549826E-02         6.4315915E-01         8.8589966E-01         1.1862464E-01        -9.7262256E-02        -2.4075469E-02         6.1995906E-01         9.1612762E-01         2.9100876E-02         3.7575841E-01         1.0539905E-01         6.4808482E-01         9.4802672E-01         2.2420937E-01         2.9999763E-02        -4.3589827E-02         6.7620456E-01
  1.5175010E+02         9.3763411E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6973799E-01         9.0721518E-01         1.9720559E-01        -9.3415633E-02        -3.0339517E-02         6.3553953E-01         8.8244021E-01         9.2399791E-02        -7.5455658E-02        -1.9879378E-02         6.1708283E-01         9.1567338E-01         3.0733606E-02         3.9615989E-01         1.1702631E-01         6.4615136E-01         9.4893444E-01         2.2053389E-01         3.8345367E-02        -4.5246806E-02         6.7660058E-01
  1.5175810E+02         9.3787301E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6990858E-01         8.9920753E-01         1.8140319E-01        -9.2073023E-02        -8.4218092E-02         6.2933779E-01         8.8272518E-01         8.3218507E-02        -2.9158177E-02        -2.5906203E-02         6.1759728E-01         9.1332304E-01         3.8877171E-02         3.9732873E-01         1.2417814E-01         6.4394903E-01         9.5031559E-01         2.1883883E-01         4.8550848E-02        -4.3125559E-02         6.7720634E-01
  1.5176580E+02         9.3810380E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7007351E-01         8.9354366E-01         1.7455100E-01        -7.7984378E-02        -1.2704924E-01         6.2451422E-01         8.8710761E-01         9.5967539E-02         3.2837108E-02        -3.5638243E-02         6.2180704E-01         9.0953916E-01         4.9746484E-02         3.9384174E-01         1.2003069E-01         6.4182997E-01         9.5181644E-01         2.1963686E-01         5.9620008E-02        -3.6684953E-02         6.7785501E-01
  1.5177360E+02         9.3831581E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7022508E-01         8.8897461E-01         1.7612515E-01        -5.1112760E-02        -1.5019429E-01         6.2053114E-01         8.9441967E-01         1.2919290E-01         9.5844790E-02        -4.5353111E-02         6.2858754E-01         9.0625131E-01         5.7490867E-02         3.9259061E-01         1.0830306E-01         6.4031845E-01         9.5316488E-01         2.2250575E-01         7.0712440E-02        -2.5500631E-02         6.7835909E-01
  1.5178150E+02         9.3848866E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7034900E-01         8.8475525E-01         1.8410982E-01        -1.1379723E-02        -1.4962867E-01         6.1713171E-01         9.0279251E-01         1.7712405E-01         1.4567471E-01        -5.7683498E-02         6.3661838E-01         9.0442479E-01         5.8108695E-02         3.9103043E-01         9.4107203E-02         6.3967341E-01         9.5428878E-01         2.2595784E-01         8.1486888E-02        -8.8469768E-03         6.7862236E-01
  1.5178920E+02         9.3858862E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7042083E-01         8.8134986E-01         1.9480385E-01         3.7053179E-02        -1.2730694E-01         6.1457705E-01         9.0967560E-01         2.2632730E-01         1.7493650E-01        -7.4051648E-02         6.4383024E-01         9.0396202E-01         5.3053822E-02         3.8523084E-01         7.9094380E-02         6.3987720E-01         9.5521027E-01         2.2835211E-01         9.1603711E-02         1.2505264E-02         6.7865056E-01
  1.5179700E+02         9.3858331E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7041802E-01         8.7955409E-01         2.0507638E-01         9.0347581E-02        -8.9995444E-02         6.1312968E-01         9.1332513E-01         2.6547372E-01         1.9223675E-01        -9.0222865E-02         6.4836675E-01         9.0419066E-01         4.7328170E-02         3.7400442E-01         6.2059872E-02         6.4054394E-01         9.5594460E-01         2.2996731E-01         1.0139525E-01         3.7786327E-02         6.7846829E-01
  1.5180490E+02         9.3842196E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7030382E-01         8.8023424E-01         2.1285158E-01         1.4371878E-01        -4.6724673E-02         6.1328143E-01         9.1240638E-01         2.8506199E-01         2.1084109E-01        -9.8705880E-02         6.4885837E-01         9.0477622E-01         4.4947546E-02         3.5808742E-01         4.3124270E-02         6.4150304E-01         9.5633620E-01         2.3240617E-01         1.1014047E-01         6.4699940E-02         6.7802608E-01
  1.5181260E+02         9.3810898E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.7008138E-01         8.8353002E-01         2.1694680E-01         1.8949308E-01        -1.1991340E-02         6.1543453E-01         9.0745586E-01         2.8279254E-01         2.3675606E-01        -9.5437497E-02         6.4579672E-01         9.0568089E-01         4.7236867E-02         3.4027326E-01         2.4823213E-02         6.4286572E-01         9.5645678E-01         2.3663497E-01         1.1510564E-01         8.7889336E-02         6.7755365E-01
  1.5182060E+02         9.3763191E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6974157E-01         8.8931459E-01         2.1700175E-01         2.2555433E-01         1.3428417E-03         6.2014544E-01         9.0025723E-01         2.7111518E-01         2.6487321E-01        -8.4256195E-02         6.4039427E-01         9.0690863E-01         5.3634603E-02         3.2171270E-01         7.2422633E-03         6.4482385E-01         9.5649195E-01         2.4198230E-01         1.1345392E-01         1.0467756E-01         6.7727000E-01
  1.5182830E+02         9.3706053E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6933382E-01         8.9743620E-01         2.1010274E-01         2.4582922E-01        -2.0031562E-02         6.2784219E-01         8.9300048E-01         2.6955906E-01         2.8038108E-01        -7.5447537E-02         6.3411081E-01         9.0858245E-01         6.2383931E-02         3.0404016E-01        -9.2722001E-03         6.4747953E-01         9.5647335E-01         2.4545179E-01         1.0392647E-01         1.1332051E-01         6.7720407E-01
  1.5183610E+02         9.3643183E-01         0.0000000E+00         0.0000000E+00         0.0000000E+00         6.6888481E-01         9.0883929E-01         1.8953981E-01         2.4655749E-01        -7.7681541E-02         6.3891977E-01         8.8627440E-01         2.8240427E-01         2.7756411E-01        -7.7949658E-02         6.2774378E-01         9.1082901E-01         7.1655281E-02         2.8688452E-01        -2.6008056E-02         6.5074027E-01         9.5603603E-01         2.4424000E-01         8.8040419E-02         1.1583062E-01         6.7692721E-01
