   n        time         Cl         Cd
  228000    36.71138   0.6748063   0.3238823
  228800    36.83895   0.6629665   0.3185640
  229600    36.96663   0.6527289   0.3128818
  230400    37.09431   0.6454067   0.3090058
  231200    37.22202   0.6388504   0.3056558
  232000    37.34979   0.6298534   0.3019883
  232800    37.47754   0.6214439   0.2986451
  233600    37.60531   0.6133777   0.2945633
  234400    37.73303   0.6027831   0.2898495
  235200    37.86069   0.5961001   0.2880102
  236000    37.98847   0.5928081   0.2873590
  236800    38.11627   0.5911166   0.2860138
  237600    38.24404   0.5841385   0.2828507
  238400    38.37185   0.5779970   0.2801618
  239200    38.49969   0.5745241   0.2796809
  240000    38.62771   0.5753377   0.2809437
  240800    38.75588   0.5758545   0.2818193
  241600    38.88421   0.5761010   0.2822775
  242400    39.01268   0.5799574   0.2847346
  243200    39.14127   0.5852127   0.2872035
  244000    39.26996   0.5873776   0.2883318
  244800    39.39876   0.5908442   0.2888446
  245600    39.52759   0.5899641   0.2872403
  246400    39.65647   0.5873917   0.2839781
  247200    39.78534   0.5856307   0.2809542
  248000    39.91413   0.5820648   0.2779698
  248800    40.04286   0.5811388   0.2769407
  249600    40.17162   0.5837450   0.2778236
  250400    40.30036   0.5856465   0.2783795
  251200    40.42908   0.5865670   0.2789395
  252000    40.55777   0.5877894   0.2797121
  252800    40.68640   0.5897021   0.2807384
  253600    40.81506   0.5933008   0.2825510
  254400    40.94373   0.5957420   0.2838916
  255200    41.07237   0.5990853   0.2859446
  256000    41.20102   0.6005232   0.2871073
  256800    41.32967   0.6017254   0.2878521
  257600    41.45823   0.6010954   0.2875414
  258400    41.58680   0.6009008   0.2871854
  259200    41.71531   0.6026618   0.2879921
  260000    41.84381   0.6068053   0.2899429
  260800    41.97231   0.6082037   0.2911971
  261600    42.10077   0.6077371   0.2914336
  262400    42.22928   0.6071460   0.2914716
  263200    42.35782   0.6071558   0.2908365
  264000    42.48639   0.6040377   0.2884723
  264800    42.61489   0.6067368   0.2883408
  265600    42.74332   0.6035278   0.2857181
  266400    42.87175   0.6004803   0.2827872
  267200    43.00012   0.5998844   0.2817832
  268000    43.12843   0.5983296   0.2806511
  268800    43.25676   0.6006286   0.2806208
  269600    43.38503   0.6051970   0.2832234
  270400    43.51321   0.6085897   0.2854358
  271200    43.64145   0.6080993   0.2847812
  272000    43.76968   0.6075489   0.2839710
  272800    43.89786   0.6080319   0.2843415
  273600    44.02601   0.6080000   0.2854758
  274400    44.15427   0.6093778   0.2872929
  275200    44.28261   0.6083721   0.2878485
  276000    44.41093   0.6100415   0.2894423
  276800    44.53924   0.6117556   0.2908026
  277600    44.66767   0.6132495   0.2926667
  278400    44.79613   0.6160237   0.2952964
  279200    44.92471   0.6177723   0.2976991
  280000    45.05340   0.6174530   0.2984159
  280800    45.18215   0.6162378   0.2976422
  281600    45.31096   0.6139410   0.2960845
