   n        time         Cl         Cd
  168800    28.21380   0.4880193   0.1588338
  169600    28.34843   0.4777492   0.1595740
  170400    28.48311   0.4574926   0.1567964
  171200    28.61790   0.4382055   0.1513382
  172000    28.75287   0.4300228   0.1480130
  172800    28.88796   0.4317095   0.1445896
  173600    29.02321   0.4442543   0.1436004
  174400    29.15848   0.4629669   0.1433240
  175200    29.29389   0.4692711   0.1395456
  176000    29.42940   0.4778457   0.1344318
  176800    29.56503   0.4843657   0.1290820
  177600    29.70066   0.4963230   0.1244901
  178400    29.83624   0.5049372   0.1191857
  179200    29.97175   0.5120116   0.1142241
  180000    30.10714   0.5210608   0.1088185
  180800    30.24248   0.5353152   0.1056701
  181600    30.37771   0.5549839   0.1047513
  182400    30.51280   0.5737142   0.1057561
  183200    30.64767   0.5976883   0.1093718
  184000    30.78237   0.6210883   0.1131943
  184800    30.91689   0.6316122   0.1149178
  185600    31.05122   0.6387240   0.1152939
  186400    31.18535   0.6410278   0.1157591
  187200    31.31924   0.6327425   0.1154883
  188000    31.45306   0.6253561   0.1135418
  188800    31.58677   0.6157153   0.1093756
  189600    31.72025   0.6066988   0.1064211
  190400    31.85346   0.5921245   0.1024077
  191200    31.98643   0.5807117   0.0996165
  192000    32.11913   0.5711311   0.0973780
  192800    32.25167   0.5625803   0.0953102
  193600    32.38400   0.5572124   0.0944051
  194400    32.51617   0.5541690   0.0949074
  195200    32.64838   0.5580349   0.0950659
  196000    32.78068   0.5618583   0.0950114
  196800    32.91298   0.5715955   0.0962920
  197600    33.04531   0.5777796   0.0975734
  198400    33.17778   0.5870093   0.0989189
  199200    33.31039   0.5964541   0.0989654
  200000    33.44307   0.6045891   0.0992602
  200800    33.57564   0.6122198   0.0998896
  201600    33.70826   0.6241045   0.1014161
  202400    33.84086   0.6326235   0.1023080
  203200    33.97351   0.6430076   0.1033401
  204000    34.10582   0.6466938   0.1031134
  204800    34.23830   0.6476417   0.1035301
  205600    34.37061   0.6485127   0.1040556
  206400    34.50282   0.6465082   0.1050483
  207200    34.63492   0.6431927   0.1061494
  208000    34.76705   0.6374336   0.1071706
  208800    34.89920   0.6287820   0.1070652
  209600    35.03139   0.6245447   0.1071750
  210400    35.16353   0.6186096   0.1072871
  211200    35.29564   0.6098828   0.1071466
  212000    35.42774   0.6023544   0.1066544
  212800    35.55985   0.5969338   0.1058676
  213600    35.69195   0.5900586   0.1055127
  214400    35.82408   0.5805839   0.1054015
  215200    35.95635   0.5721201   0.1048345
  216000    36.08877   0.5693601   0.1041030
  216800    36.22133   0.5674990   0.1043336
  217600    36.35398   0.5638746   0.1047979
  218400    36.48676   0.5605772   0.1053676
  219200    36.61964   0.5550560   0.1055714
  220000    36.75270   0.5539263   0.1065882
  220800    36.88587   0.5588216   0.1090110
  221600    37.01915   0.5622224   0.1117907
  222400    37.15255   0.5711610   0.1152993
  223200    37.28610   0.5771630   0.1188025
  224000    37.41983   0.5833943   0.1217205
  224800    37.55374   0.5892399   0.1247765
  225600    37.68776   0.5993189   0.1285532
  226400    37.82198   0.6064177   0.1326317
  227200    37.95640   0.6153168   0.1361394
  228000    38.09099   0.6203043   0.1383647
  228800    38.22568   0.6252671   0.1408814
  229600    38.36046   0.6261304   0.1424240
  230400    38.49526   0.6292651   0.1435169
  231200    38.63004   0.6252830   0.1438156
  232000    38.76479   0.6158514   0.1436189
  232800    38.89949   0.6087441   0.1435580
  233600    39.03418   0.5994721   0.1429400
  234400    39.16883   0.5919804   0.1420466
  235200    39.30343   0.5748532   0.1399551
  236000    39.43796   0.5601461   0.1382654
  236800    39.57254   0.5472195   0.1362328
  237600    39.70706   0.5296497   0.1335202
  238400    39.84152   0.5090597   0.1309547
  239200    39.97602   0.4897213   0.1270341
  240000    40.11057   0.4728759   0.1224920
  240800    40.24511   0.4557825   0.1176937
  241600    40.37960   0.4370692   0.1130037
  242400    40.51405   0.4241718   0.1092660
  243200    40.64849   0.4114074   0.1062528
  244000    40.78299   0.4041431   0.1039378
  244800    40.91753   0.3988146   0.1016985
  245600    41.05213   0.3944142   0.0993261
  246400    41.18583   0.3939339   0.0973823
  247200    41.32063   0.3977517   0.0964807
  248000    41.45545   0.4046547   0.0963352
  248800    41.59032   0.4138031   0.0969706
  249600    41.72534   0.4241206   0.0977879
  250400    41.86051   0.4377588   0.0980803
  251200    41.99582   0.4494434   0.0985470
  252000    42.13126   0.4635630   0.0997052
  252800    42.26676   0.4791036   0.1019276
  253600    42.40234   0.4942599   0.1044275
  254400    42.53796   0.5066345   0.1062159
  255200    42.67360   0.5199266   0.1087947
  256000    42.80927   0.5322690   0.1118452
  256800    42.94498   0.5447971   0.1154332
  257600    43.08072   0.5554266   0.1188376
  258400    43.21649   0.5636526   0.1207879
  259200    43.35223   0.5719041   0.1219891
  260000    43.48788   0.5826701   0.1232153
  260800    43.62335   0.5862001   0.1241009
  261600    43.75858   0.5899638   0.1255836
  262400    43.89372   0.5949855   0.1274421
  263200    44.02877   0.5983640   0.1279536
  264000    44.16381   0.6014969   0.1275898
  264800    44.29866   0.5991231   0.1264608
  265600    44.43337   0.5975400   0.1256442
  266400    44.56797   0.5972229   0.1251779
  267200    44.70250   0.5958186   0.1246312
  268000    44.83696   0.5910442   0.1247895
  268800    44.97136   0.5846828   0.1242903
  269600    45.10577   0.5767271   0.1126162
  270400    45.24013   0.5684148   0.1121993
  271200    45.37459   0.5598143   0.1111763
  272000    45.50903   0.5476216   0.1107150
  272800    45.64358   0.5409745   0.1095147
  273600    45.77814   0.5302855   0.1073019
  274400    45.91269   0.5208083   0.1063907
  275200    46.04720   0.5104569   0.1059659
  276000    46.18180   0.5046890   0.1052012
  276800    46.31643   0.4994956   0.1040866
