"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Points:0"	"Points:1"	"Points:2"
9.04992e-01	-3.96565e-18	0.00000e+00	0.00000e+00	6.46424e-01	2.58570e-01	1.14451e-03	-4.51145e-01	6.91297e-02	8.14000e-02
9.04934e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.46383e-01	2.58553e-01	9.85824e-04	-4.49228e-01	6.99694e-02	8.14000e-02
9.04831e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.46309e-01	2.58524e-01	8.97916e-04	-4.47275e-01	7.08049e-02	8.14000e-02
9.04707e-01	1.98253e-22	0.00000e+00	0.00000e+00	6.46221e-01	2.58488e-01	9.24771e-04	-4.45286e-01	7.16359e-02	8.14000e-02
9.04574e-01	-3.96486e-18	0.00000e+00	0.00000e+00	6.46126e-01	2.58451e-01	1.10379e-03	-4.43261e-01	7.24623e-02	8.14000e-02
9.04383e-01	-3.96486e-18	0.00000e+00	0.00000e+00	6.45990e-01	2.58396e-01	1.40939e-03	-4.41199e-01	7.32838e-02	8.14000e-02
9.04065e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.45763e-01	2.58305e-01	1.73997e-03	-4.39101e-01	7.41003e-02	8.14000e-02
9.03641e-01	7.93031e-18	0.00000e+00	0.00000e+00	6.45460e-01	2.58184e-01	2.01157e-03	-4.36966e-01	7.49114e-02	8.14000e-02
9.03131e-01	-1.98253e-22	0.00000e+00	0.00000e+00	6.45095e-01	2.58038e-01	2.19238e-03	-4.34794e-01	7.57170e-02	8.14000e-02
9.02591e-01	-7.93031e-18	0.00000e+00	0.00000e+00	6.44711e-01	2.57884e-01	2.25883e-03	-4.32585e-01	7.65168e-02	8.14000e-02
9.02200e-01	1.98273e-18	0.00000e+00	0.00000e+00	6.44432e-01	2.57773e-01	2.22019e-03	-4.30339e-01	7.73106e-02	8.14000e-02
9.02063e-01	-5.94738e-18	0.00000e+00	0.00000e+00	6.44335e-01	2.57734e-01	2.09603e-03	-4.28055e-01	7.80981e-02	8.14000e-02
9.02158e-01	-1.98273e-18	0.00000e+00	0.00000e+00	6.44403e-01	2.57761e-01	1.95081e-03	-4.25733e-01	7.88791e-02	8.14000e-02
9.02318e-01	-1.98253e-18	0.00000e+00	0.00000e+00	6.44515e-01	2.57806e-01	2.02155e-03	-4.23374e-01	7.96533e-02	8.14000e-02
9.02121e-01	7.93011e-18	0.00000e+00	0.00000e+00	6.44370e-01	2.57748e-01	2.42252e-03	-4.20978e-01	8.04205e-02	8.14000e-02
9.01412e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.43862e-01	2.57545e-01	2.79102e-03	-4.18543e-01	8.11805e-02	8.14000e-02
9.00556e-01	-3.96505e-22	0.00000e+00	0.00000e+00	6.43249e-01	2.57299e-01	2.71631e-03	-4.16071e-01	8.19329e-02	8.14000e-02
8.99567e-01	3.96525e-18	0.00000e+00	0.00000e+00	6.42542e-01	2.57017e-01	2.23457e-03	-4.13561e-01	8.26776e-02	8.14000e-02
8.98173e-01	1.98312e-18	0.00000e+00	0.00000e+00	6.41547e-01	2.56619e-01	1.58949e-03	-4.11013e-01	8.34143e-02	8.14000e-02
8.96630e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.40449e-01	2.56180e-01	1.07359e-03	-4.08426e-01	8.41427e-02	8.14000e-02
8.95325e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.39518e-01	2.55807e-01	9.86750e-04	-4.05802e-01	8.48626e-02	8.14000e-02
8.94213e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.38723e-01	2.55489e-01	1.21907e-03	-4.03141e-01	8.55738e-02	8.14000e-02
8.93194e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.37994e-01	2.55197e-01	1.23412e-03	-4.00441e-01	8.62759e-02	8.14000e-02
8.92421e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.37443e-01	2.54977e-01	8.93784e-04	-3.97703e-01	8.69689e-02	8.14000e-02
8.92035e-01	-5.94818e-18	0.00000e+00	0.00000e+00	6.37169e-01	2.54867e-01	9.79786e-04	-3.94927e-01	8.76523e-02	8.14000e-02
8.91421e-01	-3.96486e-18	0.00000e+00	0.00000e+00	6.36728e-01	2.54691e-01	1.71053e-03	-3.92114e-01	8.83261e-02	8.14000e-02
8.90395e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.36003e-01	2.54401e-01	1.84319e-03	-3.89263e-01	8.89898e-02	8.14000e-02
8.90153e-01	-3.96525e-18	0.00000e+00	0.00000e+00	6.35825e-01	2.54330e-01	7.99836e-04	-3.86374e-01	8.96434e-02	8.14000e-02
8.90735e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.36236e-01	2.54494e-01	-3.97746e-04	-3.83448e-01	9.02866e-02	8.14000e-02
8.91371e-01	0.00000e+00	-1.98243e-18	0.00000e+00	6.36693e-01	2.54677e-01	-9.50766e-04	-3.80484e-01	9.09192e-02	8.14000e-02
8.91963e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.37115e-01	2.54846e-01	-9.22150e-04	-3.77483e-01	9.15409e-02	8.14000e-02
8.92148e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.37248e-01	2.54899e-01	-7.77404e-04	-3.74445e-01	9.21515e-02	8.14000e-02
8.92279e-01	-5.94758e-18	0.00000e+00	0.00000e+00	6.37350e-01	2.54940e-01	-7.01794e-04	-3.71370e-01	9.27508e-02	8.14000e-02
8.92846e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.37755e-01	2.55102e-01	-1.53387e-04	-3.68258e-01	9.33386e-02	8.14000e-02
8.92736e-01	-3.96486e-18	0.00000e+00	0.00000e+00	6.37676e-01	2.55071e-01	6.17405e-04	-3.65109e-01	9.39147e-02	8.14000e-02
8.92076e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.37210e-01	2.54884e-01	5.17879e-04	-3.61923e-01	9.44789e-02	8.14000e-02
8.92119e-01	3.96486e-18	0.00000e+00	0.00000e+00	6.37237e-01	2.54895e-01	-2.40978e-05	-3.58701e-01	9.50310e-02	8.14000e-02
8.92202e-01	1.98273e-18	0.00000e+00	0.00000e+00	6.37296e-01	2.54918e-01	7.62178e-05	-3.55443e-01	9.55708e-02	8.14000e-02
8.91939e-01	-5.94778e-18	0.00000e+00	0.00000e+00	6.37109e-01	2.54844e-01	4.75110e-04	-3.52149e-01	9.60980e-02	8.14000e-02
8.92036e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.37172e-01	2.54869e-01	6.23368e-04	-3.48819e-01	9.66126e-02	8.14000e-02
8.92094e-01	-1.98253e-22	0.00000e+00	0.00000e+00	6.37215e-01	2.54886e-01	7.21535e-04	-3.45453e-01	9.71144e-02	8.14000e-02
8.91527e-01	1.98233e-18	0.00000e+00	0.00000e+00	6.36808e-01	2.54723e-01	7.48590e-04	-3.42052e-01	9.76031e-02	8.14000e-02
8.90561e-01	3.96545e-18	0.00000e+00	0.00000e+00	6.36113e-01	2.54445e-01	3.68371e-04	-3.38616e-01	9.80786e-02	8.14000e-02
8.89833e-01	5.94758e-18	0.00000e+00	0.00000e+00	6.35592e-01	2.54237e-01	-2.29821e-04	-3.35145e-01	9.85408e-02	8.14000e-02
8.89574e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.35410e-01	2.54164e-01	-2.79895e-04	-3.31640e-01	9.89895e-02	8.14000e-02
8.89282e-01	-9.91164e-18	0.00000e+00	0.00000e+00	6.35210e-01	2.54084e-01	3.36492e-04	-3.28100e-01	9.94245e-02	8.14000e-02
8.88826e-01	-7.93031e-18	0.00000e+00	0.00000e+00	6.34886e-01	2.53954e-01	7.15408e-04	-3.24526e-01	9.98457e-02	8.14000e-02
8.88230e-01	-3.96525e-18	0.00000e+00	0.00000e+00	6.34451e-01	2.53780e-01	3.18827e-04	-3.20918e-01	1.00253e-01	8.14000e-02
8.87560e-01	3.96446e-18	0.00000e+00	0.00000e+00	6.33975e-01	2.53590e-01	-5.20762e-04	-3.17277e-01	1.00646e-01	8.14000e-02
8.87710e-01	-1.98253e-18	0.00000e+00	0.00000e+00	6.34084e-01	2.53634e-01	-1.17375e-03	-3.13603e-01	1.01025e-01	8.14000e-02
8.88847e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.34896e-01	2.53959e-01	-1.53959e-03	-3.09896e-01	1.01390e-01	8.14000e-02
8.90463e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.36047e-01	2.54419e-01	-2.03631e-03	-3.06156e-01	1.01740e-01	8.14000e-02
8.92549e-01	1.98273e-18	0.00000e+00	0.00000e+00	6.37534e-01	2.55014e-01	-2.35514e-03	-3.02384e-01	1.02076e-01	8.14000e-02
8.94551e-01	1.98273e-18	0.00000e+00	0.00000e+00	6.38967e-01	2.55587e-01	-1.71525e-03	-2.98580e-01	1.02397e-01	8.14000e-02
8.95452e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.39609e-01	2.55844e-01	-6.46233e-04	-2.94745e-01	1.02704e-01	8.14000e-02
8.95770e-01	3.96505e-18	-1.98253e-18	0.00000e+00	6.39837e-01	2.55935e-01	-3.60215e-04	-2.90879e-01	1.02995e-01	8.14000e-02
8.96891e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.40638e-01	2.56255e-01	-6.73161e-04	-2.86981e-01	1.03272e-01	8.14000e-02
8.98202e-01	3.96486e-18	0.00000e+00	0.00000e+00	6.41571e-01	2.56628e-01	-9.98782e-04	-2.83053e-01	1.03534e-01	8.14000e-02
8.98935e-01	3.96486e-18	9.91263e-19	0.00000e+00	6.42095e-01	2.56838e-01	-1.50918e-03	-2.79096e-01	1.03780e-01	8.14000e-02
9.00159e-01	3.96486e-18	0.00000e+00	0.00000e+00	6.42972e-01	2.57189e-01	-1.78781e-03	-2.75108e-01	1.04012e-01	8.14000e-02
9.01278e-01	0.00000e+00	-1.98253e-18	0.00000e+00	6.43765e-01	2.57506e-01	-1.31313e-03	-2.71091e-01	1.04229e-01	8.14000e-02
9.01109e-01	3.96486e-18	0.00000e+00	0.00000e+00	6.43650e-01	2.57460e-01	-1.01211e-03	-2.67045e-01	1.04430e-01	8.14000e-02
9.01096e-01	0.00000e+00	1.98253e-18	0.00000e+00	6.43635e-01	2.57454e-01	-1.68488e-03	-2.62971e-01	1.04616e-01	8.14000e-02
9.02128e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.44372e-01	2.57749e-01	-2.67209e-03	-2.58869e-01	1.04787e-01	8.14000e-02
9.03883e-01	-1.98253e-18	0.00000e+00	0.00000e+00	6.45629e-01	2.58252e-01	-3.01699e-03	-2.54739e-01	1.04943e-01	8.14000e-02
9.05670e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.46902e-01	2.58761e-01	-2.45140e-03	-2.50581e-01	1.05083e-01	8.14000e-02
9.06559e-01	0.00000e+00	1.98253e-18	0.00000e+00	6.47540e-01	2.59016e-01	-1.87279e-03	-2.46397e-01	1.05208e-01	8.14000e-02
9.07114e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.47934e-01	2.59174e-01	-2.12710e-03	-2.42187e-01	1.05318e-01	8.14000e-02
9.08186e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.48703e-01	2.59481e-01	-2.39529e-03	-2.37950e-01	1.05412e-01	8.14000e-02
9.09290e-01	-1.98253e-18	-1.98243e-18	0.00000e+00	6.49492e-01	2.59797e-01	-1.72787e-03	-2.33689e-01	1.05491e-01	8.14000e-02
9.09845e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.49889e-01	2.59956e-01	-9.37790e-04	-2.29402e-01	1.05555e-01	8.14000e-02
9.10228e-01	5.94758e-18	0.00000e+00	0.00000e+00	6.50163e-01	2.60065e-01	-1.05862e-03	-2.25090e-01	1.05604e-01	8.14000e-02
9.10914e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.50654e-01	2.60262e-01	-1.61089e-03	-2.20754e-01	1.05637e-01	8.14000e-02
9.11746e-01	-1.98233e-18	-1.98253e-18	0.00000e+00	6.51250e-01	2.60500e-01	-1.71762e-03	-2.16395e-01	1.05655e-01	8.14000e-02
9.12394e-01	3.96525e-18	0.00000e+00	0.00000e+00	6.51712e-01	2.60685e-01	-1.51175e-03	-2.12013e-01	1.05658e-01	8.14000e-02
9.12797e-01	-3.96505e-18	-1.98253e-18	0.00000e+00	6.51998e-01	2.60799e-01	-1.54289e-03	-2.07607e-01	1.05646e-01	8.14000e-02
9.13278e-01	1.98253e-22	0.00000e+00	0.00000e+00	6.52342e-01	2.60937e-01	-1.70899e-03	-2.03180e-01	1.05619e-01	8.14000e-02
9.13964e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.52832e-01	2.61133e-01	-1.61900e-03	-1.98731e-01	1.05577e-01	8.14000e-02
9.14619e-01	-7.93011e-18	-1.98253e-18	0.00000e+00	6.53299e-01	2.61320e-01	-1.45450e-03	-1.94260e-01	1.05520e-01	8.14000e-02
9.15483e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.53916e-01	2.61567e-01	-1.46550e-03	-1.89769e-01	1.05447e-01	8.14000e-02
9.16305e-01	0.00000e+00	2.97379e-18	0.00000e+00	6.54501e-01	2.61801e-01	-1.38979e-03	-1.85258e-01	1.05361e-01	8.14000e-02
9.16136e-01	0.00000e+00	1.98263e-18	0.00000e+00	6.54379e-01	2.61752e-01	-1.21065e-03	-1.80727e-01	1.05259e-01	8.14000e-02
9.15447e-01	0.00000e+00	-1.98263e-18	0.00000e+00	6.53887e-01	2.61555e-01	-1.34962e-03	-1.76176e-01	1.05143e-01	8.14000e-02
9.15136e-01	-9.91283e-18	-1.98243e-18	0.00000e+00	6.53664e-01	2.61465e-01	-1.88813e-03	-1.71607e-01	1.05012e-01	8.14000e-02
9.15449e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.53893e-01	2.61557e-01	-2.49311e-03	-1.67020e-01	1.04867e-01	8.14000e-02
9.16763e-01	0.00000e+00	9.91263e-19	0.00000e+00	6.54832e-01	2.61933e-01	-2.65524e-03	-1.62415e-01	1.04707e-01	8.14000e-02
9.18209e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.55861e-01	2.62344e-01	-2.20559e-03	-1.57793e-01	1.04534e-01	8.14000e-02
9.18806e-01	0.00000e+00	1.98253e-18	0.00000e+00	6.56291e-01	2.62516e-01	-1.70221e-03	-1.53155e-01	1.04346e-01	8.14000e-02
9.19164e-01	0.00000e+00	1.98243e-18	0.00000e+00	6.56542e-01	2.62617e-01	-1.51946e-03	-1.48500e-01	1.04144e-01	8.14000e-02
9.19524e-01	7.92991e-18	-9.91363e-19	0.00000e+00	6.56803e-01	2.62721e-01	-1.47939e-03	-1.43830e-01	1.03928e-01	8.14000e-02
9.19833e-01	1.98253e-18	0.00000e+00	0.00000e+00	6.57025e-01	2.62810e-01	-1.44560e-03	-1.39144e-01	1.03699e-01	8.14000e-02
9.20257e-01	0.00000e+00	9.91263e-19	0.00000e+00	6.57330e-01	2.62932e-01	-1.40494e-03	-1.34444e-01	1.03456e-01	8.14000e-02
