"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Points:0"	"Points:1"	"Points:2"
8.89884e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.35646e-01	2.54259e-01	-2.30928e-03	-3.94071e-01	7.79655e-02	2.64000e-02
8.93758e-01	3.96486e-18	0.00000e+00	0.00000e+00	6.38407e-01	2.55363e-01	2.27983e-03	-3.91742e-01	7.86945e-02	2.64000e-02
8.91629e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.36891e-01	2.54757e-01	4.47446e-03	-3.89378e-01	7.94164e-02	2.64000e-02
8.89032e-01	0.00000e+00	-1.98253e-18	0.00000e+00	6.35028e-01	2.54011e-01	4.14000e-03	-3.86979e-01	8.01309e-02	2.64000e-02
8.88684e-01	3.96525e-18	0.00000e+00	0.00000e+00	6.34783e-01	2.53913e-01	3.48281e-03	-3.84543e-01	8.08379e-02	2.64000e-02
8.88907e-01	-1.98292e-18	0.00000e+00	0.00000e+00	6.34932e-01	2.53973e-01	2.19139e-03	-3.82072e-01	8.15371e-02	2.64000e-02
8.89420e-01	-3.96525e-18	0.00000e+00	0.00000e+00	6.35297e-01	2.54119e-01	5.56321e-04	-3.79564e-01	8.22283e-02	2.64000e-02
8.90495e-01	3.96486e-18	0.00000e+00	0.00000e+00	6.36069e-01	2.54428e-01	6.34050e-05	-3.77021e-01	8.29112e-02	2.64000e-02
8.91754e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.36972e-01	2.54789e-01	8.18779e-05	-3.74442e-01	8.35857e-02	2.64000e-02
8.93446e-01	7.92991e-18	0.00000e+00	0.00000e+00	6.38191e-01	2.55276e-01	-5.64502e-04	-3.71828e-01	8.42515e-02	2.64000e-02
8.95815e-01	1.98253e-18	0.00000e+00	0.00000e+00	6.39880e-01	2.55952e-01	-1.25083e-03	-3.69177e-01	8.49083e-02	2.64000e-02
8.98537e-01	0.00000e+00	1.98253e-18	0.00000e+00	6.41820e-01	2.56728e-01	-1.10485e-03	-3.66491e-01	8.55561e-02	2.64000e-02
9.01719e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.44091e-01	2.57636e-01	-1.70685e-04	-3.63769e-01	8.61944e-02	2.64000e-02
9.04402e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.46001e-01	2.58400e-01	9.94726e-04	-3.61012e-01	8.68232e-02	2.64000e-02
9.05359e-01	3.96486e-18	0.00000e+00	0.00000e+00	6.46691e-01	2.58676e-01	1.96156e-03	-3.58219e-01	8.74423e-02	2.64000e-02
9.05128e-01	-7.92991e-18	0.00000e+00	0.00000e+00	6.46518e-01	2.58607e-01	2.75157e-03	-3.55390e-01	8.80513e-02	2.64000e-02
9.03760e-01	-3.85186e-34	0.00000e+00	0.00000e+00	6.45535e-01	2.58214e-01	3.10465e-03	-3.52527e-01	8.86502e-02	2.64000e-02
9.01876e-01	7.93011e-18	0.00000e+00	0.00000e+00	6.44197e-01	2.57679e-01	3.00131e-03	-3.49627e-01	8.92386e-02	2.64000e-02
9.00408e-01	5.94758e-18	0.00000e+00	0.00000e+00	6.43146e-01	2.57259e-01	3.48220e-03	-3.46693e-01	8.98164e-02	2.64000e-02
8.99144e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.42264e-01	2.56906e-01	4.67047e-03	-3.43724e-01	9.03835e-02	2.64000e-02
8.98897e-01	-1.98253e-18	-1.98243e-18	0.00000e+00	6.42086e-01	2.56834e-01	5.41559e-03	-3.40720e-01	9.09395e-02	2.64000e-02
8.99470e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.42491e-01	2.56997e-01	5.36981e-03	-3.37681e-01	9.14844e-02	2.64000e-02
8.99905e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.42787e-01	2.57115e-01	5.21136e-03	-3.34607e-01	9.20178e-02	2.64000e-02
8.99988e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.42855e-01	2.57142e-01	5.65392e-03	-3.31499e-01	9.25398e-02	2.64000e-02
8.99030e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.42170e-01	2.56868e-01	6.30895e-03	-3.28357e-01	9.30500e-02	2.64000e-02
8.97288e-01	1.18950e-17	0.00000e+00	0.00000e+00	6.40930e-01	2.56372e-01	6.09300e-03	-3.25181e-01	9.35483e-02	2.64000e-02
8.96898e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.40656e-01	2.56262e-01	5.62588e-03	-3.21971e-01	9.40345e-02	2.64000e-02
8.97868e-01	-3.96486e-18	0.00000e+00	0.00000e+00	6.41346e-01	2.56538e-01	5.76968e-03	-3.18727e-01	9.45085e-02	2.64000e-02
8.98031e-01	5.94778e-18	0.00000e+00	0.00000e+00	6.41450e-01	2.56580e-01	5.40522e-03	-3.15450e-01	9.49701e-02	2.64000e-02
8.97762e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.41258e-01	2.56503e-01	4.35143e-03	-3.12139e-01	9.54191e-02	2.64000e-02
8.98669e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.41910e-01	2.56764e-01	4.68494e-03	-3.08796e-01	9.58554e-02	2.64000e-02
8.99322e-01	-3.96545e-18	0.00000e+00	0.00000e+00	6.42374e-01	2.56950e-01	6.22004e-03	-3.05420e-01	9.62789e-02	2.64000e-02
8.98781e-01	-5.94778e-18	0.00000e+00	0.00000e+00	6.41993e-01	2.56797e-01	6.46426e-03	-3.02011e-01	9.66895e-02	2.64000e-02
8.98367e-01	-3.96505e-18	-1.98253e-18	0.00000e+00	6.41689e-01	2.56676e-01	5.37033e-03	-2.98570e-01	9.70869e-02	2.64000e-02
8.98546e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.41821e-01	2.56728e-01	4.42542e-03	-2.95097e-01	9.74711e-02	2.64000e-02
8.99683e-01	-3.96505e-22	0.00000e+00	0.00000e+00	6.42637e-01	2.57055e-01	3.79186e-03	-2.91593e-01	9.78419e-02	2.64000e-02
9.01277e-01	3.96545e-18	0.00000e+00	0.00000e+00	6.43770e-01	2.57508e-01	3.22262e-03	-2.88057e-01	9.81992e-02	2.64000e-02
9.02423e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.44592e-01	2.57837e-01	3.21064e-03	-2.84490e-01	9.85430e-02	2.64000e-02
9.03476e-01	1.98253e-18	-1.98253e-18	0.00000e+00	6.45344e-01	2.58138e-01	4.01314e-03	-2.80892e-01	9.88731e-02	2.64000e-02
9.04163e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.45834e-01	2.58334e-01	4.40001e-03	-2.77264e-01	9.91894e-02	2.64000e-02
9.05080e-01	5.94798e-18	0.00000e+00	0.00000e+00	6.46490e-01	2.58596e-01	3.63733e-03	-2.73605e-01	9.94918e-02	2.64000e-02
9.06386e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.47410e-01	2.58964e-01	2.78366e-03	-2.69916e-01	9.97803e-02	2.64000e-02
9.05603e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.46854e-01	2.58741e-01	1.88203e-03	-2.66198e-01	1.00055e-01	2.64000e-02
9.04015e-01	-1.18948e-17	0.00000e+00	0.00000e+00	6.45725e-01	2.58290e-01	3.26221e-04	-2.62451e-01	1.00315e-01	2.64000e-02
9.05485e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.46779e-01	2.58712e-01	-4.00724e-04	-2.58675e-01	1.00561e-01	2.64000e-02
