"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Points:0"	"Points:1"	"Points:2"
8.71817e-01	-3.96525e-18	0.00000e+00	0.00000e+00	6.22780e-01	2.49112e-01	4.96862e-05	-4.01532e-01	8.10314e-02	5.50000e-02
8.77950e-01	1.98233e-18	0.00000e+00	0.00000e+00	6.27099e-01	2.50840e-01	1.53291e-03	-3.99059e-01	8.17572e-02	5.50000e-02
8.79996e-01	7.93011e-18	0.00000e+00	0.00000e+00	6.28580e-01	2.51432e-01	3.46652e-03	-3.96550e-01	8.24751e-02	5.50000e-02
8.79021e-01	1.18950e-17	0.00000e+00	0.00000e+00	6.27896e-01	2.51158e-01	1.97268e-03	-3.94003e-01	8.31849e-02	5.50000e-02
8.83933e-01	-3.96486e-18	0.00000e+00	0.00000e+00	6.31393e-01	2.52557e-01	2.35304e-03	-3.91420e-01	8.38863e-02	5.50000e-02
8.88186e-01	1.98213e-18	1.98243e-18	0.00000e+00	6.34450e-01	2.53780e-01	6.17294e-03	-3.88799e-01	8.45791e-02	5.50000e-02
8.88077e-01	0.00000e+00	-1.98253e-18	0.00000e+00	6.34369e-01	2.53748e-01	7.36057e-03	-3.86142e-01	8.52631e-02	5.50000e-02
8.88215e-01	9.91224e-18	-1.98273e-18	0.00000e+00	6.34460e-01	2.53784e-01	5.16600e-03	-3.83448e-01	8.59380e-02	5.50000e-02
8.89235e-01	3.96545e-18	-1.98253e-18	0.00000e+00	6.35161e-01	2.54064e-01	4.56435e-03	-3.80717e-01	8.66036e-02	5.50000e-02
8.89138e-01	-1.18954e-17	0.00000e+00	0.00000e+00	6.35122e-01	2.54049e-01	6.13323e-03	-3.77950e-01	8.72596e-02	5.50000e-02
8.89706e-01	1.98253e-18	0.00000e+00	0.00000e+00	6.35487e-01	2.54195e-01	6.71631e-03	-3.75146e-01	8.79059e-02	5.50000e-02
8.92474e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.37523e-01	2.55009e-01	6.29257e-03	-3.72305e-01	8.85422e-02	5.50000e-02
8.94783e-01	-1.98253e-22	-1.98243e-18	0.00000e+00	6.39116e-01	2.55647e-01	6.24929e-03	-3.69427e-01	8.91683e-02	5.50000e-02
8.92087e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.37185e-01	2.54874e-01	5.00649e-03	-3.66514e-01	8.97840e-02	5.50000e-02
8.87907e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.34191e-01	2.53676e-01	3.23714e-03	-3.63564e-01	9.03891e-02	5.50000e-02
8.85455e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.32447e-01	2.52979e-01	3.06454e-03	-3.60577e-01	9.09833e-02	5.50000e-02
8.84290e-01	1.98273e-18	0.00000e+00	0.00000e+00	6.31647e-01	2.52659e-01	3.66604e-03	-3.57555e-01	9.15665e-02	5.50000e-02
8.86079e-01	7.93011e-18	0.00000e+00	0.00000e+00	6.32918e-01	2.53167e-01	4.13078e-03	-3.54497e-01	9.21384e-02	5.50000e-02
8.89102e-01	-3.96525e-18	0.00000e+00	0.00000e+00	6.35089e-01	2.54036e-01	4.84003e-03	-3.51403e-01	9.26989e-02	5.50000e-02
8.90149e-01	-3.96525e-18	-1.98253e-18	0.00000e+00	6.35841e-01	2.54336e-01	4.79716e-03	-3.48273e-01	9.32478e-02	5.50000e-02
8.90885e-01	3.96505e-22	0.00000e+00	0.00000e+00	6.36374e-01	2.54550e-01	4.36197e-03	-3.45109e-01	9.37848e-02	5.50000e-02
8.92897e-01	3.96486e-18	0.00000e+00	0.00000e+00	6.37794e-01	2.55118e-01	5.21856e-03	-3.41908e-01	9.43098e-02	5.50000e-02
8.94065e-01	5.94818e-18	0.00000e+00	0.00000e+00	6.38627e-01	2.55451e-01	6.70252e-03	-3.38673e-01	9.48226e-02	5.50000e-02
