"Result"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"Density"	"StagnationEnergy"	"Pressure"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
nan	nan	nan	nan	nan	nan	nan	0	0.00000e+00	-4.30000e-01	0.00000e+00	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	6.00000e-04	-4.30000e-01	6.00000e-04	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	1.20000e-03	-4.30000e-01	1.20000e-03	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	1.80000e-03	-4.30000e-01	1.80000e-03	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	2.40000e-03	-4.30000e-01	2.40000e-03	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	3.00000e-03	-4.30000e-01	3.00000e-03	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	3.60000e-03	-4.30000e-01	3.60000e-03	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	4.20000e-03	-4.30000e-01	4.20000e-03	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	4.80000e-03	-4.30000e-01	4.80000e-03	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	5.40000e-03	-4.30000e-01	5.40000e-03	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	6.00000e-03	-4.30000e-01	6.00000e-03	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	6.60000e-03	-4.30000e-01	6.60000e-03	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	7.20000e-03	-4.30000e-01	7.20000e-03	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	7.80000e-03	-4.30000e-01	7.80000e-03	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	8.40000e-03	-4.30000e-01	8.40000e-03	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	9.00000e-03	-4.30000e-01	9.00000e-03	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	9.60000e-03	-4.30000e-01	9.60000e-03	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	1.02000e-02	-4.30000e-01	1.02000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	1.08000e-02	-4.30000e-01	1.08000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	1.14000e-02	-4.30000e-01	1.14000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	1.20000e-02	-4.30000e-01	1.20000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	1.26000e-02	-4.30000e-01	1.26000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	1.32000e-02	-4.30000e-01	1.32000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	1.38000e-02	-4.30000e-01	1.38000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	1.44000e-02	-4.30000e-01	1.44000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	1.50000e-02	-4.30000e-01	1.50000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	1.56000e-02	-4.30000e-01	1.56000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	1.62000e-02	-4.30000e-01	1.62000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	1.68000e-02	-4.30000e-01	1.68000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	1.74000e-02	-4.30000e-01	1.74000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	1.80000e-02	-4.30000e-01	1.80000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	1.86000e-02	-4.30000e-01	1.86000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	1.92000e-02	-4.30000e-01	1.92000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	1.98000e-02	-4.30000e-01	1.98000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	2.04000e-02	-4.30000e-01	2.04000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	2.10000e-02	-4.30000e-01	2.10000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	2.16000e-02	-4.30000e-01	2.16000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	2.22000e-02	-4.30000e-01	2.22000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	2.28000e-02	-4.30000e-01	2.28000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	2.34000e-02	-4.30000e-01	2.34000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	2.40000e-02	-4.30000e-01	2.40000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	2.46000e-02	-4.30000e-01	2.46000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	2.52000e-02	-4.30000e-01	2.52000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	2.58000e-02	-4.30000e-01	2.58000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	2.64000e-02	-4.30000e-01	2.64000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	2.70000e-02	-4.30000e-01	2.70000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	2.76000e-02	-4.30000e-01	2.76000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	2.82000e-02	-4.30000e-01	2.82000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	2.88000e-02	-4.30000e-01	2.88000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	2.94000e-02	-4.30000e-01	2.94000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	3.00000e-02	-4.30000e-01	3.00000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	3.06000e-02	-4.30000e-01	3.06000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	3.12000e-02	-4.30000e-01	3.12000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	3.18000e-02	-4.30000e-01	3.18000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	3.24000e-02	-4.30000e-01	3.24000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	3.30000e-02	-4.30000e-01	3.30000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	3.36000e-02	-4.30000e-01	3.36000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	3.42000e-02	-4.30000e-01	3.42000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	3.48000e-02	-4.30000e-01	3.48000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	3.54000e-02	-4.30000e-01	3.54000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	3.60000e-02	-4.30000e-01	3.60000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	3.66000e-02	-4.30000e-01	3.66000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	3.72000e-02	-4.30000e-01	3.72000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	3.78000e-02	-4.30000e-01	3.78000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	3.84000e-02	-4.30000e-01	3.84000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	3.90000e-02	-4.30000e-01	3.90000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	3.96000e-02	-4.30000e-01	3.96000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	4.02000e-02	-4.30000e-01	4.02000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	4.08000e-02	-4.30000e-01	4.08000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	4.14000e-02	-4.30000e-01	4.14000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	4.20000e-02	-4.30000e-01	4.20000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	4.26000e-02	-4.30000e-01	4.26000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	4.32000e-02	-4.30000e-01	4.32000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	4.38000e-02	-4.30000e-01	4.38000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	4.44000e-02	-4.30000e-01	4.44000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	4.50000e-02	-4.30000e-01	4.50000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	4.56000e-02	-4.30000e-01	4.56000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	4.62000e-02	-4.30000e-01	4.62000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	4.68000e-02	-4.30000e-01	4.68000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	4.74000e-02	-4.30000e-01	4.74000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	4.80000e-02	-4.30000e-01	4.80000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	4.86000e-02	-4.30000e-01	4.86000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	4.92000e-02	-4.30000e-01	4.92000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	4.98000e-02	-4.30000e-01	4.98000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	5.04000e-02	-4.30000e-01	5.04000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	5.10000e-02	-4.30000e-01	5.10000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	5.16000e-02	-4.30000e-01	5.16000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	5.22000e-02	-4.30000e-01	5.22000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	5.28000e-02	-4.30000e-01	5.28000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	5.34000e-02	-4.30000e-01	5.34000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	5.40000e-02	-4.30000e-01	5.40000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	5.46000e-02	-4.30000e-01	5.46000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	5.52000e-02	-4.30000e-01	5.52000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	5.58000e-02	-4.30000e-01	5.58000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	5.64000e-02	-4.30000e-01	5.64000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	5.70000e-02	-4.30000e-01	5.70000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	5.76000e-02	-4.30000e-01	5.76000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	5.82000e-02	-4.30000e-01	5.82000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	5.88000e-02	-4.30000e-01	5.88000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	5.94000e-02	-4.30000e-01	5.94000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	6.00000e-02	-4.30000e-01	6.00000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	6.06000e-02	-4.30000e-01	6.06000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	6.12000e-02	-4.30000e-01	6.12000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	6.18000e-02	-4.30000e-01	6.18000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	6.24000e-02	-4.30000e-01	6.24000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	6.30000e-02	-4.30000e-01	6.30000e-02	-8.25000e-02
nan	nan	nan	nan	nan	nan	nan	0	6.36000e-02	-4.30000e-01	6.36000e-02	-8.25000e-02
-2.37665e+00	-6.62296e-03	-3.24627e-03	-2.19964e-05	7.34053e-01	5.24154e-01	2.09645e-01	1	6.42000e-02	-4.30000e-01	6.42000e-02	-8.25000e-02
-2.37657e+00	-1.75164e-02	-8.74086e-03	7.22411e-05	7.34488e-01	5.24161e-01	2.09558e-01	1	6.48000e-02	-4.30000e-01	6.48000e-02	-8.25000e-02
-2.37647e+00	-2.60167e-02	-1.32059e-02	1.76865e-04	7.34909e-01	5.24168e-01	2.09435e-01	1	6.54000e-02	-4.30000e-01	6.54000e-02	-8.25000e-02
-2.37636e+00	-3.23248e-02	-1.66664e-02	2.29884e-04	7.35331e-01	5.24177e-01	2.09311e-01	1	6.60000e-02	-4.30000e-01	6.60000e-02	-8.25000e-02
-2.37623e+00	-3.67330e-02	-1.91992e-02	2.51676e-04	7.35735e-01	5.24187e-01	2.09207e-01	1	6.66000e-02	-4.30000e-01	6.66000e-02	-8.25000e-02
-2.37609e+00	-3.94247e-02	-2.08289e-02	2.72576e-04	7.36083e-01	5.24198e-01	2.09139e-01	1	6.72000e-02	-4.30000e-01	6.72000e-02	-8.25000e-02
-2.37594e+00	-4.03601e-02	-2.14554e-02	3.16878e-04	7.36337e-01	5.24211e-01	2.09117e-01	1	6.78000e-02	-4.30000e-01	6.78000e-02	-8.25000e-02
-2.37579e+00	-3.91223e-02	-2.07458e-02	3.99144e-04	7.36460e-01	5.24223e-01	2.09156e-01	1	6.84000e-02	-4.30000e-01	6.84000e-02	-8.25000e-02
-2.37566e+00	-3.47352e-02	-1.79801e-02	5.14755e-04	7.36418e-01	5.24233e-01	2.09274e-01	1	6.90000e-02	-4.30000e-01	6.90000e-02	-8.25000e-02
-2.37555e+00	-2.59238e-02	-1.22415e-02	6.37931e-04	7.36212e-01	5.24241e-01	2.09463e-01	1	6.96000e-02	-4.30000e-01	6.96000e-02	-8.25000e-02
-2.37541e+00	-1.08780e-02	-2.27558e-03	7.31001e-04	7.35887e-01	5.24253e-01	2.09656e-01	1	7.02000e-02	-4.30000e-01	7.02000e-02	-8.25000e-02
-2.37518e+00	1.61770e-02	1.58288e-02	7.25320e-04	7.35614e-01	5.24272e-01	2.09477e-01	1	7.08000e-02	-4.30000e-01	7.08000e-02	-8.25000e-02
-2.37491e+00	5.83887e-02	4.41700e-02	6.06802e-04	7.35807e-01	5.24293e-01	2.08029e-01	1	7.14000e-02	-4.30000e-01	7.14000e-02	-8.25000e-02
-2.37450e+00	1.20126e-01	8.57923e-02	4.03745e-04	7.37306e-01	5.24326e-01	2.03297e-01	1	7.20000e-02	-4.30000e-01	7.20000e-02	-8.25000e-02
-2.37350e+00	2.00484e-01	1.40102e-01	1.97763e-04	7.41202e-01	5.24405e-01	1.92722e-01	1	7.26000e-02	-4.30000e-01	7.26000e-02	-8.25000e-02
-2.37129e+00	2.93387e-01	2.02932e-01	4.34197e-05	7.48432e-01	5.24582e-01	1.74634e-01	1	7.32000e-02	-4.30000e-01	7.32000e-02	-8.25000e-02
-2.36725e+00	3.88145e-01	2.66739e-01	-4.48554e-05	7.59034e-01	5.24906e-01	1.50319e-01	1	7.38000e-02	-4.30000e-01	7.38000e-02	-8.25000e-02
-2.36097e+00	4.73009e-01	3.23120e-01	-8.05054e-05	7.71646e-01	5.25408e-01	1.24233e-01	1	7.44000e-02	-4.30000e-01	7.44000e-02	-8.25000e-02
-2.35246e+00	5.39610e-01	3.66121e-01	-8.54222e-05	7.83952e-01	5.26089e-01	1.01508e-01	1	7.50000e-02	-4.30000e-01	7.50000e-02	-8.25000e-02
-2.34213e+00	5.85477e-01	3.94116e-01	-7.78973e-05	7.93984e-01	5.26915e-01	8.51499e-02	1	7.56000e-02	-4.30000e-01	7.56000e-02	-8.25000e-02
-2.33062e+00	6.13035e-01	4.09023e-01	-6.81613e-05	8.00955e-01	5.27836e-01	7.54882e-02	1	7.62000e-02	-4.30000e-01	7.62000e-02	-8.25000e-02
-2.31850e+00	6.27003e-01	4.14366e-01	-5.96479e-05	8.05123e-01	5.28806e-01	7.12034e-02	1	7.68000e-02	-4.30000e-01	7.68000e-02	-8.25000e-02
-2.30620e+00	6.32248e-01	4.13713e-01	-5.18476e-05	8.07313e-01	5.29789e-01	7.04764e-02	1	7.74000e-02	-4.30000e-01	7.74000e-02	-8.25000e-02
-2.29408e+00	6.33190e-01	4.10248e-01	-4.36121e-05	8.08561e-01	5.30759e-01	7.14936e-02	1	7.80000e-02	-4.30000e-01	7.80000e-02	-8.25000e-02
-2.28219e+00	6.33323e-01	4.06336e-01	-3.48923e-05	8.09618e-01	5.31711e-01	7.28052e-02	1	7.86000e-02	-4.30000e-01	7.86000e-02	-8.25000e-02
-2.27049e+00	6.33328e-01	4.02422e-01	-2.55328e-05	8.10604e-01	5.32647e-01	7.41305e-02	1	7.92000e-02	-4.30000e-01	7.92000e-02	-8.25000e-02
-2.25896e+00	6.33626e-01	3.98780e-01	-1.55037e-05	8.11595e-01	5.33569e-01	7.52960e-02	1	7.98000e-02	-4.30000e-01	7.98000e-02	-8.25000e-02
-2.24769e+00	6.34380e-01	3.95552e-01	-5.01870e-06	8.12608e-01	5.34470e-01	7.62239e-02	1	8.04000e-02	-4.30000e-01	8.04000e-02	-8.25000e-02
-2.23658e+00	6.35080e-01	3.92372e-01	5.92056e-06	8.13605e-01	5.35360e-01	7.71451e-02	1	8.10000e-02	-4.30000e-01	8.10000e-02	-8.25000e-02
-2.22559e+00	6.35676e-01	3.89199e-01	1.73273e-05	8.14582e-01	5.36238e-01	7.80843e-02	1	8.16000e-02	-4.30000e-01	8.16000e-02	-8.25000e-02
-2.21480e+00	6.35981e-01	3.85941e-01	2.91778e-05	8.15520e-01	5.37102e-01	7.91112e-02	1	8.22000e-02	-4.30000e-01	8.22000e-02	-8.25000e-02
-2.20419e+00	6.36032e-01	3.82634e-01	4.14623e-05	8.16424e-01	5.37950e-01	8.02068e-02	1	8.28000e-02	-4.30000e-01	8.28000e-02	-8.25000e-02
-2.19371e+00	6.35996e-01	3.79343e-01	5.41198e-05	8.17314e-01	5.38789e-01	8.13152e-02	1	8.34000e-02	-4.30000e-01	8.34000e-02	-8.25000e-02
-2.18340e+00	6.35917e-01	3.76130e-01	6.70687e-05	8.18191e-01	5.39613e-01	8.24072e-02	1	8.40000e-02	-4.30000e-01	8.40000e-02	-8.25000e-02
-2.17327e+00	6.35969e-01	3.73088e-01	8.01974e-05	8.19067e-01	5.40425e-01	8.34143e-02	1	8.46000e-02	-4.30000e-01	8.46000e-02	-8.25000e-02
-2.16321e+00	6.36087e-01	3.70139e-01	9.35377e-05	8.19941e-01	5.41229e-01	8.43773e-02	1	8.52000e-02	-4.30000e-01	8.52000e-02	-8.25000e-02
-2.15336e+00	6.36399e-01	3.67411e-01	1.06915e-04	8.20809e-01	5.42017e-01	8.52258e-02	1	8.58000e-02	-4.30000e-01	8.58000e-02	-8.25000e-02
-2.14359e+00	6.36721e-01	3.64741e-01	1.20428e-04	8.21669e-01	5.42799e-01	8.60526e-02	1	8.64000e-02	-4.30000e-01	8.64000e-02	-8.25000e-02
-2.13392e+00	6.37069e-01	3.62143e-01	1.34040e-04	8.22520e-01	5.43572e-01	8.68500e-02	1	8.70000e-02	-4.30000e-01	8.70000e-02	-8.25000e-02
-2.12439e+00	6.37279e-01	3.59546e-01	1.46505e-04	8.23348e-01	5.44335e-01	8.76755e-02	1	8.76000e-02	-4.30000e-01	8.76000e-02	-8.25000e-02
-2.11491e+00	6.37442e-01	3.56954e-01	1.58662e-04	8.24170e-01	5.45093e-01	8.85101e-02	1	8.82000e-02	-4.30000e-01	8.82000e-02	-8.25000e-02
-2.10562e+00	6.37382e-01	3.54341e-01	1.70462e-04	8.24965e-01	5.45836e-01	8.93997e-02	1	8.88000e-02	-4.30000e-01	8.88000e-02	-8.25000e-02
-2.09639e+00	6.37282e-01	3.51745e-01	1.82095e-04	8.25754e-01	5.46574e-01	9.02933e-02	1	8.94000e-02	-4.30000e-01	8.94000e-02	-8.25000e-02
-2.08732e+00	6.37081e-01	3.49177e-01	1.93379e-04	8.26530e-01	5.47300e-01	9.12016e-02	1	9.00000e-02	-4.30000e-01	9.00000e-02	-8.25000e-02
-2.07834e+00	6.36885e-01	3.46674e-01	2.04326e-04	8.27300e-01	5.48018e-01	9.20890e-02	1	9.06000e-02	-4.30000e-01	9.06000e-02	-8.25000e-02
-2.06947e+00	6.36691e-01	3.44231e-01	2.14918e-04	8.28064e-01	5.48728e-01	9.29581e-02	1	9.12000e-02	-4.30000e-01	9.12000e-02	-8.25000e-02
-2.06073e+00	6.36563e-01	3.41898e-01	2.24973e-04	8.28819e-01	5.49427e-01	9.37782e-02	1	9.18000e-02	-4.30000e-01	9.18000e-02	-8.25000e-02
-2.05206e+00	6.36465e-01	3.39620e-01	2.34684e-04	8.29571e-01	5.50121e-01	9.45751e-02	1	9.24000e-02	-4.30000e-01	9.24000e-02	-8.25000e-02
-2.04354e+00	6.36432e-01	3.37453e-01	2.43711e-04	8.30310e-01	5.50803e-01	9.53228e-02	1	9.30000e-02	-4.30000e-01	9.30000e-02	-8.25000e-02
-2.03505e+00	6.36414e-01	3.35317e-01	2.52433e-04	8.31046e-01	5.51482e-01	9.60574e-02	1	9.36000e-02	-4.30000e-01	9.36000e-02	-8.25000e-02
-2.02673e+00	6.36390e-01	3.33254e-01	2.60421e-04	8.31765e-01	5.52148e-01	9.67699e-02	1	9.42000e-02	-4.30000e-01	9.42000e-02	-8.25000e-02
-2.01842e+00	6.36366e-01	3.31205e-01	2.68138e-04	8.32482e-01	5.52812e-01	9.74783e-02	1	9.48000e-02	-4.30000e-01	9.48000e-02	-8.25000e-02
-2.01029e+00	6.36263e-01	3.29190e-01	2.75132e-04	8.33181e-01	5.53463e-01	9.81925e-02	1	9.54000e-02	-4.30000e-01	9.54000e-02	-8.25000e-02
-2.00217e+00	6.36153e-01	3.27183e-01	2.81865e-04	8.33879e-01	5.54112e-01	9.89063e-02	1	9.60000e-02	-4.30000e-01	9.60000e-02	-8.25000e-02
-1.99421e+00	6.35946e-01	3.25202e-01	2.85249e-04	8.34561e-01	5.54749e-01	9.96331e-02	1	9.66000e-02	-4.30000e-01	9.66000e-02	-8.25000e-02
-1.98627e+00	6.35728e-01	3.23226e-01	2.87413e-04	8.35242e-01	5.55384e-01	1.00361e-01	1	9.72000e-02	-4.30000e-01	9.72000e-02	-8.25000e-02
-1.97848e+00	6.35451e-01	3.21297e-01	2.88700e-04	8.35911e-01	5.56007e-01	1.01088e-01	1	9.78000e-02	-4.30000e-01	9.78000e-02	-8.25000e-02
-1.97072e+00	6.35164e-01	3.19377e-01	2.89573e-04	8.36578e-01	5.56628e-01	1.01815e-01	1	9.84000e-02	-4.30000e-01	9.84000e-02	-8.25000e-02
-1.96309e+00	6.34865e-01	3.17521e-01	2.89546e-04	8.37234e-01	5.57239e-01	1.02526e-01	1	9.90000e-02	-4.30000e-01	9.90000e-02	-8.25000e-02
-1.95549e+00	6.34561e-01	3.15682e-01	2.89044e-04	8.37888e-01	5.57846e-01	1.03234e-01	1	9.96000e-02	-4.30000e-01	9.96000e-02	-8.25000e-02
-1.94800e+00	6.34267e-01	3.13906e-01	2.87682e-04	8.38532e-01	5.58446e-01	1.03920e-01	1	1.00200e-01	-4.30000e-01	1.00200e-01	-8.25000e-02
-1.94056e+00	6.33977e-01	3.12159e-01	2.85751e-04	8.39172e-01	5.59041e-01	1.04598e-01	1	1.00800e-01	-4.30000e-01	1.00800e-01	-8.25000e-02
-1.93320e+00	6.33696e-01	3.10458e-01	2.83075e-04	8.39804e-01	5.59629e-01	1.05260e-01	1	1.01400e-01	-4.30000e-01	1.01400e-01	-8.25000e-02
-1.92591e+00	6.33424e-01	3.08796e-01	2.79720e-04	8.40430e-01	5.60213e-01	1.05909e-01	1	1.02000e-01	-4.30000e-01	1.02000e-01	-8.25000e-02
-1.91867e+00	6.33151e-01	3.07159e-01	2.75777e-04	8.41052e-01	5.60792e-01	1.06551e-01	1	1.02600e-01	-4.30000e-01	1.02600e-01	-8.25000e-02
-1.91151e+00	6.32880e-01	3.05568e-01	2.71038e-04	8.41664e-01	5.61365e-01	1.07178e-01	1	1.03200e-01	-4.30000e-01	1.03200e-01	-8.25000e-02
-1.90437e+00	6.32605e-01	3.03986e-01	2.65887e-04	8.42276e-01	5.61936e-01	1.07804e-01	1	1.03800e-01	-4.30000e-01	1.03800e-01	-8.25000e-02
-1.89735e+00	6.32318e-01	3.02452e-01	2.59813e-04	8.42877e-01	5.62498e-01	1.08419e-01	1	1.04400e-01	-4.30000e-01	1.04400e-01	-8.25000e-02
-1.89032e+00	6.32030e-01	3.00918e-01	2.53445e-04	8.43478e-01	5.63060e-01	1.09034e-01	1	1.05000e-01	-4.30000e-01	1.05000e-01	-8.25000e-02
-1.88340e+00	6.31716e-01	2.99428e-01	2.46145e-04	8.44069e-01	5.63613e-01	1.09642e-01	1	1.05600e-01	-4.30000e-01	1.05600e-01	-8.25000e-02
-1.87650e+00	6.31400e-01	2.97942e-01	2.38495e-04	8.44660e-01	5.64166e-01	1.10249e-01	1	1.06200e-01	-4.30000e-01	1.06200e-01	-8.25000e-02
-1.86966e+00	6.31063e-01	2.96484e-01	2.29103e-04	8.45245e-01	5.64713e-01	1.10854e-01	1	1.06800e-01	-4.30000e-01	1.06800e-01	-8.25000e-02
