x0	i=0	x1	i=1	x2	i=2	
2.302302e-01 	 2.299451e-01 	2.302302e-01 	 2.302377e-01 	2.302302e-01 	 2.302080e-01 	 
2.312312e-01 	 2.309432e-01 	2.312312e-01 	 2.312387e-01 	2.312312e-01 	 2.312087e-01 	 
2.322322e-01 	 2.319412e-01 	2.322322e-01 	 2.322398e-01 	2.322322e-01 	 2.322094e-01 	 
2.332332e-01 	 2.329392e-01 	2.332332e-01 	 2.332408e-01 	2.332332e-01 	 2.332100e-01 	 
2.342342e-01 	 2.339372e-01 	2.342342e-01 	 2.342419e-01 	2.342342e-01 	 2.342107e-01 	 
2.352352e-01 	 2.349352e-01 	2.352352e-01 	 2.352429e-01 	2.352352e-01 	 2.352113e-01 	 
2.362362e-01 	 2.359331e-01 	2.362362e-01 	 2.362440e-01 	2.362362e-01 	 2.362119e-01 	 
2.372372e-01 	 2.369311e-01 	2.372372e-01 	 2.372450e-01 	2.372372e-01 	 2.372126e-01 	 
2.382382e-01 	 2.379290e-01 	2.382382e-01 	 2.382460e-01 	2.382382e-01 	 2.382132e-01 	 
2.392392e-01 	 2.389269e-01 	2.392392e-01 	 2.392471e-01 	2.392392e-01 	 2.392138e-01 	 
2.402402e-01 	 2.399248e-01 	2.402402e-01 	 2.402481e-01 	2.402402e-01 	 2.402144e-01 	 
2.412412e-01 	 2.409227e-01 	2.412412e-01 	 2.412491e-01 	2.412412e-01 	 2.412151e-01 	 
2.422422e-01 	 2.419205e-01 	2.422422e-01 	 2.422501e-01 	2.422422e-01 	 2.422157e-01 	 
2.432432e-01 	 2.429184e-01 	2.432432e-01 	 2.432512e-01 	2.432432e-01 	 2.432163e-01 	 
2.442442e-01 	 2.439162e-01 	2.442442e-01 	 2.442522e-01 	2.442442e-01 	 2.442169e-01 	 
2.452452e-01 	 2.449140e-01 	2.452452e-01 	 2.452532e-01 	2.452452e-01 	 2.452174e-01 	 
2.462462e-01 	 2.459118e-01 	2.462462e-01 	 2.462542e-01 	2.462462e-01 	 2.462180e-01 	 
2.472472e-01 	 2.469096e-01 	2.472472e-01 	 2.472552e-01 	2.472472e-01 	 2.472186e-01 	 
2.482482e-01 	 2.479074e-01 	2.482482e-01 	 2.482562e-01 	2.482482e-01 	 2.482192e-01 	 
2.492492e-01 	 2.489051e-01 	2.492492e-01 	 2.492572e-01 	2.492492e-01 	 2.492198e-01 	 
2.502503e-01 	 2.499029e-01 	2.502503e-01 	 2.502582e-01 	2.502503e-01 	 2.502203e-01 	 
2.512513e-01 	 2.509006e-01 	2.512513e-01 	 2.512592e-01 	2.512513e-01 	 2.512209e-01 	 
2.522523e-01 	 2.518983e-01 	2.522523e-01 	 2.522602e-01 	2.522523e-01 	 2.522214e-01 	 
2.532533e-01 	 2.528960e-01 	2.532533e-01 	 2.532612e-01 	2.532533e-01 	 2.532220e-01 	 
2.542543e-01 	 2.538937e-01 	2.542543e-01 	 2.542622e-01 	2.542543e-01 	 2.542225e-01 	 
2.552553e-01 	 2.548914e-01 	2.552553e-01 	 2.552631e-01 	2.552553e-01 	 2.552230e-01 	 
2.562563e-01 	 2.558891e-01 	2.562563e-01 	 2.562641e-01 	2.562563e-01 	 2.562236e-01 	 
2.572573e-01 	 2.568868e-01 	2.572573e-01 	 2.572651e-01 	2.572573e-01 	 2.572241e-01 	 
2.582583e-01 	 2.578844e-01 	2.582583e-01 	 2.582660e-01 	2.582583e-01 	 2.582246e-01 	 
2.592593e-01 	 2.588821e-01 	2.592593e-01 	 2.592670e-01 	2.592593e-01 	 2.592251e-01 	 
2.602603e-01 	 2.598797e-01 	2.602603e-01 	 2.602679e-01 	2.602603e-01 	 2.602256e-01 	 
2.612613e-01 	 2.608773e-01 	2.612613e-01 	 2.612689e-01 	2.612613e-01 	 2.612261e-01 	 
2.622623e-01 	 2.618750e-01 	2.622623e-01 	 2.622698e-01 	2.622623e-01 	 2.622266e-01 	 
2.632633e-01 	 2.628726e-01 	2.632633e-01 	 2.632707e-01 	2.632633e-01 	 2.632271e-01 	 
2.642643e-01 	 2.638702e-01 	2.642643e-01 	 2.642717e-01 	2.642643e-01 	 2.642275e-01 	 
2.652653e-01 	 2.648678e-01 	2.652653e-01 	 2.652726e-01 	2.652653e-01 	 2.652280e-01 	 
2.662663e-01 	 2.658654e-01 	2.662663e-01 	 2.662735e-01 	2.662663e-01 	 2.662285e-01 	 
2.672673e-01 	 2.668630e-01 	2.672673e-01 	 2.672744e-01 	2.672673e-01 	 2.672289e-01 	 
2.682683e-01 	 2.678606e-01 	2.682683e-01 	 2.682753e-01 	2.682683e-01 	 2.682294e-01 	 
2.692693e-01 	 2.688582e-01 	2.692693e-01 	 2.692762e-01 	2.692693e-01 	 2.692298e-01 	 
2.702703e-01 	 2.698558e-01 	2.702703e-01 	 2.702771e-01 	2.702703e-01 	 2.702303e-01 	 
2.712713e-01 	 2.708534e-01 	2.712713e-01 	 2.712780e-01 	2.712713e-01 	 2.712307e-01 	 
2.722723e-01 	 2.718510e-01 	2.722723e-01 	 2.722788e-01 	2.722723e-01 	 2.722311e-01 	 
2.732733e-01 	 2.728486e-01 	2.732733e-01 	 2.732797e-01 	2.732733e-01 	 2.732315e-01 	 
2.742743e-01 	 2.738462e-01 	2.742743e-01 	 2.742806e-01 	2.742743e-01 	 2.742319e-01 	 
2.752753e-01 	 2.748438e-01 	2.752753e-01 	 2.752814e-01 	2.752753e-01 	 2.752324e-01 	 
2.762763e-01 	 2.758414e-01 	2.762763e-01 	 2.762823e-01 	2.762763e-01 	 2.762328e-01 	 
2.772773e-01 	 2.768390e-01 	2.772773e-01 	 2.772831e-01 	2.772773e-01 	 2.772331e-01 	 
2.782783e-01 	 2.778366e-01 	2.782783e-01 	 2.782839e-01 	2.782783e-01 	 2.782335e-01 	 
2.792793e-01 	 2.788342e-01 	2.792793e-01 	 2.792847e-01 	2.792793e-01 	 2.792339e-01 	 
2.802803e-01 	 2.798318e-01 	2.802803e-01 	 2.802856e-01 	2.802803e-01 	 2.802343e-01 	 
2.812813e-01 	 2.808294e-01 	2.812813e-01 	 2.812864e-01 	2.812813e-01 	 2.812346e-01 	 
2.822823e-01 	 2.818270e-01 	2.822823e-01 	 2.822872e-01 	2.822823e-01 	 2.822350e-01 	 
2.832833e-01 	 2.828246e-01 	2.832833e-01 	 2.832879e-01 	2.832833e-01 	 2.832353e-01 	 
2.842843e-01 	 2.838223e-01 	2.842843e-01 	 2.842887e-01 	2.842843e-01 	 2.842357e-01 	 
2.852853e-01 	 2.848199e-01 	2.852853e-01 	 2.852895e-01 	2.852853e-01 	 2.852360e-01 	 
2.862863e-01 	 2.858176e-01 	2.862863e-01 	 2.862902e-01 	2.862863e-01 	 2.862364e-01 	 
2.872873e-01 	 2.868152e-01 	2.872873e-01 	 2.872910e-01 	2.872873e-01 	 2.872367e-01 	 
2.882883e-01 	 2.878129e-01 	2.882883e-01 	 2.882917e-01 	2.882883e-01 	 2.882370e-01 	 
2.892893e-01 	 2.888106e-01 	2.892893e-01 	 2.892925e-01 	2.892893e-01 	 2.892373e-01 	 
2.902903e-01 	 2.898083e-01 	2.902903e-01 	 2.902932e-01 	2.902903e-01 	 2.902376e-01 	 
2.912913e-01 	 2.908060e-01 	2.912913e-01 	 2.912939e-01 	2.912913e-01 	 2.912379e-01 	 
2.922923e-01 	 2.918037e-01 	2.922923e-01 	 2.922946e-01 	2.922923e-01 	 2.922382e-01 	 
2.932933e-01 	 2.928015e-01 	2.932933e-01 	 2.932953e-01 	2.932933e-01 	 2.932385e-01 	 
2.942943e-01 	 2.937992e-01 	2.942943e-01 	 2.942959e-01 	2.942943e-01 	 2.942387e-01 	 
2.952953e-01 	 2.947970e-01 	2.952953e-01 	 2.952966e-01 	2.952953e-01 	 2.952390e-01 	 
2.962963e-01 	 2.957948e-01 	2.962963e-01 	 2.962973e-01 	2.962963e-01 	 2.962393e-01 	 
2.972973e-01 	 2.967926e-01 	2.972973e-01 	 2.972979e-01 	2.972973e-01 	 2.972395e-01 	 
2.982983e-01 	 2.977905e-01 	2.982983e-01 	 2.982985e-01 	2.982983e-01 	 2.982398e-01 	 
2.992993e-01 	 2.987883e-01 	2.992993e-01 	 2.992992e-01 	2.992993e-01 	 2.992400e-01 	 
3.003003e-01 	 2.997862e-01 	3.003003e-01 	 3.002998e-01 	3.003003e-01 	 3.002402e-01 	 
3.013013e-01 	 3.007841e-01 	3.013013e-01 	 3.013004e-01 	3.013013e-01 	 3.012405e-01 	 
3.023023e-01 	 3.017820e-01 	3.023023e-01 	 3.023009e-01 	3.023023e-01 	 3.022407e-01 	 
3.033033e-01 	 3.027800e-01 	3.033033e-01 	 3.033015e-01 	3.033033e-01 	 3.032409e-01 	 
3.043043e-01 	 3.037780e-01 	3.043043e-01 	 3.043021e-01 	3.043043e-01 	 3.042411e-01 	 
3.053053e-01 	 3.047760e-01 	3.053053e-01 	 3.053026e-01 	3.053053e-01 	 3.052413e-01 	 
3.063063e-01 	 3.057740e-01 	3.063063e-01 	 3.063031e-01 	3.063063e-01 	 3.062415e-01 	 
3.073073e-01 	 3.067720e-01 	3.073073e-01 	 3.073037e-01 	3.073073e-01 	 3.072417e-01 	 
3.083083e-01 	 3.077701e-01 	3.083083e-01 	 3.083042e-01 	3.083083e-01 	 3.082418e-01 	 
3.093093e-01 	 3.087682e-01 	3.093093e-01 	 3.093046e-01 	3.093093e-01 	 3.092420e-01 	 
3.103103e-01 	 3.097664e-01 	3.103103e-01 	 3.103051e-01 	3.103103e-01 	 3.102422e-01 	 
3.113113e-01 	 3.107646e-01 	3.113113e-01 	 3.113056e-01 	3.113113e-01 	 3.112423e-01 	 
3.123123e-01 	 3.117628e-01 	3.123123e-01 	 3.123060e-01 	3.123123e-01 	 3.122425e-01 	 
3.133133e-01 	 3.127610e-01 	3.133133e-01 	 3.133065e-01 	3.133133e-01 	 3.132426e-01 	 
3.143143e-01 	 3.137593e-01 	3.143143e-01 	 3.143069e-01 	3.143143e-01 	 3.142427e-01 	 
3.153153e-01 	 3.147576e-01 	3.153153e-01 	 3.153073e-01 	3.153153e-01 	 3.152429e-01 	 
3.163163e-01 	 3.157560e-01 	3.163163e-01 	 3.163077e-01 	3.163163e-01 	 3.162430e-01 	 
3.173173e-01 	 3.167544e-01 	3.173173e-01 	 3.173080e-01 	3.173173e-01 	 3.172431e-01 	 
3.183183e-01 	 3.177528e-01 	3.183183e-01 	 3.183084e-01 	3.183183e-01 	 3.182432e-01 	 
3.193193e-01 	 3.187513e-01 	3.193193e-01 	 3.193087e-01 	3.193193e-01 	 3.192433e-01 	 
3.203203e-01 	 3.197498e-01 	3.203203e-01 	 3.203090e-01 	3.203203e-01 	 3.202434e-01 	 
3.213213e-01 	 3.207484e-01 	3.213213e-01 	 3.213094e-01 	3.213213e-01 	 3.212435e-01 	 
3.223223e-01 	 3.217470e-01 	3.223223e-01 	 3.223096e-01 	3.223223e-01 	 3.222436e-01 	 
3.233233e-01 	 3.227456e-01 	3.233233e-01 	 3.233099e-01 	3.233233e-01 	 3.232436e-01 	 
3.243243e-01 	 3.237443e-01 	3.243243e-01 	 3.243102e-01 	3.243243e-01 	 3.242437e-01 	 
3.253253e-01 	 3.247431e-01 	3.253253e-01 	 3.253104e-01 	3.253253e-01 	 3.252437e-01 	 
3.263263e-01 	 3.257419e-01 	3.263263e-01 	 3.263106e-01 	3.263263e-01 	 3.262438e-01 	 
3.273273e-01 	 3.267407e-01 	3.273273e-01 	 3.273108e-01 	3.273273e-01 	 3.272438e-01 	 
3.283283e-01 	 3.277396e-01 	3.283283e-01 	 3.283110e-01 	3.283283e-01 	 3.282439e-01 	 
3.293293e-01 	 3.287386e-01 	3.293293e-01 	 3.293112e-01 	3.293293e-01 	 3.292439e-01 	 
3.303303e-01 	 3.297375e-01 	3.303303e-01 	 3.303113e-01 	3.303303e-01 	 3.302439e-01 	 
3.313313e-01 	 3.307366e-01 	3.313313e-01 	 3.313115e-01 	3.313313e-01 	 3.312439e-01 	 
3.323323e-01 	 3.317357e-01 	3.323323e-01 	 3.323116e-01 	3.323323e-01 	 3.322439e-01 	 
3.333333e-01 	 3.327349e-01 	3.333333e-01 	 3.333117e-01 	3.333333e-01 	 3.332440e-01 	 
3.343343e-01 	 3.337341e-01 	3.343343e-01 	 3.343117e-01 	3.343343e-01 	 3.342439e-01 	 
3.353353e-01 	 3.347334e-01 	3.353353e-01 	 3.353118e-01 	3.353353e-01 	 3.352439e-01 	 
3.363363e-01 	 3.357327e-01 	3.363363e-01 	 3.363118e-01 	3.363363e-01 	 3.362439e-01 	 
3.373373e-01 	 3.367321e-01 	3.373373e-01 	 3.373118e-01 	3.373373e-01 	 3.372439e-01 	 
3.383383e-01 	 3.377315e-01 	3.383383e-01 	 3.383118e-01 	3.383383e-01 	 3.382439e-01 	 
3.393393e-01 	 3.387311e-01 	3.393393e-01 	 3.393118e-01 	3.393393e-01 	 3.392438e-01 	 
3.403403e-01 	 3.397306e-01 	3.403403e-01 	 3.403118e-01 	3.403403e-01 	 3.402438e-01 	 
3.413413e-01 	 3.407303e-01 	3.413413e-01 	 3.413117e-01 	3.413413e-01 	 3.412437e-01 	 
3.423423e-01 	 3.417300e-01 	3.423423e-01 	 3.423116e-01 	3.423423e-01 	 3.422437e-01 	 
3.433433e-01 	 3.427298e-01 	3.433433e-01 	 3.433115e-01 	3.433433e-01 	 3.432436e-01 	 
3.443443e-01 	 3.437296e-01 	3.443443e-01 	 3.443114e-01 	3.443443e-01 	 3.442436e-01 	 
3.453453e-01 	 3.447295e-01 	3.453453e-01 	 3.453112e-01 	3.453453e-01 	 3.452435e-01 	 
3.463463e-01 	 3.457295e-01 	3.463463e-01 	 3.463110e-01 	3.463463e-01 	 3.462434e-01 	 
3.473473e-01 	 3.467296e-01 	3.473473e-01 	 3.473108e-01 	3.473473e-01 	 3.472433e-01 	 
3.483483e-01 	 3.477297e-01 	3.483483e-01 	 3.483106e-01 	3.483483e-01 	 3.482432e-01 	 
3.493493e-01 	 3.487299e-01 	3.493493e-01 	 3.493104e-01 	3.493493e-01 	 3.492431e-01 	 
3.503504e-01 	 3.497302e-01 	3.503504e-01 	 3.503101e-01 	3.503504e-01 	 3.502430e-01 	 
3.513514e-01 	 3.507305e-01 	3.513514e-01 	 3.513098e-01 	3.513514e-01 	 3.512429e-01 	 
3.523524e-01 	 3.517310e-01 	3.523524e-01 	 3.523095e-01 	3.523524e-01 	 3.522428e-01 	 
3.533534e-01 	 3.527315e-01 	3.533534e-01 	 3.533092e-01 	3.533534e-01 	 3.532427e-01 	 
3.543544e-01 	 3.537321e-01 	3.543544e-01 	 3.543088e-01 	3.543544e-01 	 3.542426e-01 	 
3.553554e-01 	 3.547327e-01 	3.553554e-01 	 3.553085e-01 	3.553554e-01 	 3.552424e-01 	 
3.563564e-01 	 3.557335e-01 	3.563564e-01 	 3.563081e-01 	3.563564e-01 	 3.562423e-01 	 
3.573574e-01 	 3.567343e-01 	3.573574e-01 	 3.573076e-01 	3.573574e-01 	 3.572422e-01 	 
3.583584e-01 	 3.577352e-01 	3.583584e-01 	 3.583072e-01 	3.583584e-01 	 3.582420e-01 	 
3.593594e-01 	 3.587362e-01 	3.593594e-01 	 3.593067e-01 	3.593594e-01 	 3.592419e-01 	 
3.603604e-01 	 3.597373e-01 	3.603604e-01 	 3.603062e-01 	3.603604e-01 	 3.602417e-01 	 
3.613614e-01 	 3.607385e-01 	3.613614e-01 	 3.613057e-01 	3.613614e-01 	 3.612415e-01 	 
3.623624e-01 	 3.617398e-01 	3.623624e-01 	 3.623051e-01 	3.623624e-01 	 3.622414e-01 	 
3.633634e-01 	 3.627411e-01 	3.633634e-01 	 3.633046e-01 	3.633634e-01 	 3.632412e-01 	 
3.643644e-01 	 3.637426e-01 	3.643644e-01 	 3.643040e-01 	3.643644e-01 	 3.642410e-01 	 
3.653654e-01 	 3.647441e-01 	3.653654e-01 	 3.653033e-01 	3.653654e-01 	 3.652409e-01 	 
3.663664e-01 	 3.657457e-01 	3.663664e-01 	 3.663027e-01 	3.663664e-01 	 3.662407e-01 	 
3.673674e-01 	 3.667474e-01 	3.673674e-01 	 3.673020e-01 	3.673674e-01 	 3.672405e-01 	 
3.683684e-01 	 3.677492e-01 	3.683684e-01 	 3.683013e-01 	3.683684e-01 	 3.682403e-01 	 
3.693694e-01 	 3.687511e-01 	3.693694e-01 	 3.693006e-01 	3.693694e-01 	 3.692401e-01 	 
3.703704e-01 	 3.697531e-01 	3.703704e-01 	 3.702998e-01 	3.703704e-01 	 3.702399e-01 	 
3.713714e-01 	 3.707552e-01 	3.713714e-01 	 3.712990e-01 	3.713714e-01 	 3.712397e-01 	 
3.723724e-01 	 3.717574e-01 	3.723724e-01 	 3.722982e-01 	3.723724e-01 	 3.722395e-01 	 
3.733734e-01 	 3.727597e-01 	3.733734e-01 	 3.732974e-01 	3.733734e-01 	 3.732393e-01 	 
3.743744e-01 	 3.737621e-01 	3.743744e-01 	 3.742965e-01 	3.743744e-01 	 3.742391e-01 	 
3.753754e-01 	 3.747646e-01 	3.753754e-01 	 3.752957e-01 	3.753754e-01 	 3.752388e-01 	 
3.763764e-01 	 3.757672e-01 	3.763764e-01 	 3.762947e-01 	3.763764e-01 	 3.762386e-01 	 
3.773774e-01 	 3.767699e-01 	3.773774e-01 	 3.772938e-01 	3.773774e-01 	 3.772384e-01 	 
3.783784e-01 	 3.777727e-01 	3.783784e-01 	 3.782928e-01 	3.783784e-01 	 3.782382e-01 	 
3.793794e-01 	 3.787756e-01 	3.793794e-01 	 3.792918e-01 	3.793794e-01 	 3.792379e-01 	 
3.803804e-01 	 3.797786e-01 	3.803804e-01 	 3.802908e-01 	3.803804e-01 	 3.802377e-01 	 
3.813814e-01 	 3.807817e-01 	3.813814e-01 	 3.812898e-01 	3.813814e-01 	 3.812374e-01 	 
3.823824e-01 	 3.817850e-01 	3.823824e-01 	 3.822887e-01 	3.823824e-01 	 3.822372e-01 	 
3.833834e-01 	 3.827883e-01 	3.833834e-01 	 3.832876e-01 	3.833834e-01 	 3.832370e-01 	 
3.843844e-01 	 3.837917e-01 	3.843844e-01 	 3.842864e-01 	3.843844e-01 	 3.842367e-01 	 
3.853854e-01 	 3.847953e-01 	3.853854e-01 	 3.852853e-01 	3.853854e-01 	 3.852365e-01 	 
3.863864e-01 	 3.857989e-01 	3.863864e-01 	 3.862841e-01 	3.863864e-01 	 3.862362e-01 	 
3.873874e-01 	 3.868027e-01 	3.873874e-01 	 3.872829e-01 	3.873874e-01 	 3.872360e-01 	 
3.883884e-01 	 3.878066e-01 	3.883884e-01 	 3.882816e-01 	3.883884e-01 	 3.882357e-01 	 
3.893894e-01 	 3.888106e-01 	3.893894e-01 	 3.892803e-01 	3.893894e-01 	 3.892355e-01 	 
3.903904e-01 	 3.898147e-01 	3.903904e-01 	 3.902790e-01 	3.903904e-01 	 3.902352e-01 	 
3.913914e-01 	 3.908189e-01 	3.913914e-01 	 3.912777e-01 	3.913914e-01 	 3.912349e-01 	 
3.923924e-01 	 3.918233e-01 	3.923924e-01 	 3.922763e-01 	3.923924e-01 	 3.922347e-01 	 
3.933934e-01 	 3.928277e-01 	3.933934e-01 	 3.932749e-01 	3.933934e-01 	 3.932344e-01 	 
3.943944e-01 	 3.938323e-01 	3.943944e-01 	 3.942735e-01 	3.943944e-01 	 3.942342e-01 	 
3.953954e-01 	 3.948370e-01 	3.953954e-01 	 3.952721e-01 	3.953954e-01 	 3.952339e-01 	 
3.963964e-01 	 3.958418e-01 	3.963964e-01 	 3.962706e-01 	3.963964e-01 	 3.962336e-01 	 
3.973974e-01 	 3.968467e-01 	3.973974e-01 	 3.972691e-01 	3.973974e-01 	 3.972334e-01 	 
3.983984e-01 	 3.978518e-01 	3.983984e-01 	 3.982675e-01 	3.983984e-01 	 3.982331e-01 	 
3.993994e-01 	 3.988570e-01 	3.993994e-01 	 3.992660e-01 	3.993994e-01 	 3.992328e-01 	 
4.004004e-01 	 3.998622e-01 	4.004004e-01 	 4.002644e-01 	4.004004e-01 	 4.002326e-01 	 
4.014014e-01 	 4.008677e-01 	4.014014e-01 	 4.012628e-01 	4.014014e-01 	 4.012323e-01 	 
4.024024e-01 	 4.018732e-01 	4.024024e-01 	 4.022611e-01 	4.024024e-01 	 4.022320e-01 	 
4.034034e-01 	 4.028788e-01 	4.034034e-01 	 4.032594e-01 	4.034034e-01 	 4.032318e-01 	 
4.044044e-01 	 4.038846e-01 	4.044044e-01 	 4.042577e-01 	4.044044e-01 	 4.042315e-01 	 
4.054054e-01 	 4.048905e-01 	4.054054e-01 	 4.052560e-01 	4.054054e-01 	 4.052312e-01 	 
4.064064e-01 	 4.058965e-01 	4.064064e-01 	 4.062542e-01 	4.064064e-01 	 4.062310e-01 	 
4.074074e-01 	 4.069027e-01 	4.074074e-01 	 4.072524e-01 	4.074074e-01 	 4.072307e-01 	 
4.084084e-01 	 4.079090e-01 	4.084084e-01 	 4.082506e-01 	4.084084e-01 	 4.082304e-01 	 
4.094094e-01 	 4.089154e-01 	4.094094e-01 	 4.092487e-01 	4.094094e-01 	 4.092302e-01 	 
4.104104e-01 	 4.099219e-01 	4.104104e-01 	 4.102468e-01 	4.104104e-01 	 4.102299e-01 	 
4.114114e-01 	 4.109285e-01 	4.114114e-01 	 4.112449e-01 	4.114114e-01 	 4.112297e-01 	 
4.124124e-01 	 4.119353e-01 	4.124124e-01 	 4.122430e-01 	4.124124e-01 	 4.122294e-01 	 
4.134134e-01 	 4.129422e-01 	4.134134e-01 	 4.132410e-01 	4.134134e-01 	 4.132292e-01 	 
4.144144e-01 	 4.139492e-01 	4.144144e-01 	 4.142390e-01 	4.144144e-01 	 4.142289e-01 	 
4.154154e-01 	 4.149564e-01 	4.154154e-01 	 4.152370e-01 	4.154154e-01 	 4.152287e-01 	 
4.164164e-01 	 4.159637e-01 	4.164164e-01 	 4.162349e-01 	4.164164e-01 	 4.162284e-01 	 
4.174174e-01 	 4.169711e-01 	4.174174e-01 	 4.172328e-01 	4.174174e-01 	 4.172282e-01 	 
4.184184e-01 	 4.179786e-01 	4.184184e-01 	 4.182307e-01 	4.184184e-01 	 4.182279e-01 	 
4.194194e-01 	 4.189863e-01 	4.194194e-01 	 4.192286e-01 	4.194194e-01 	 4.192277e-01 	 
4.204204e-01 	 4.199941e-01 	4.204204e-01 	 4.202264e-01 	4.204204e-01 	 4.202275e-01 	 
4.214214e-01 	 4.210020e-01 	4.214214e-01 	 4.212242e-01 	4.214214e-01 	 4.212272e-01 	 
4.224224e-01 	 4.220101e-01 	4.224224e-01 	 4.222220e-01 	4.224224e-01 	 4.222270e-01 	 
4.234234e-01 	 4.230183e-01 	4.234234e-01 	 4.232197e-01 	4.234234e-01 	 4.232268e-01 	 
4.244244e-01 	 4.240266e-01 	4.244244e-01 	 4.242174e-01 	4.244244e-01 	 4.242266e-01 	 
4.254254e-01 	 4.250350e-01 	4.254254e-01 	 4.252151e-01 	4.254254e-01 	 4.252264e-01 	 
4.264264e-01 	 4.260436e-01 	4.264264e-01 	 4.262128e-01 	4.264264e-01 	 4.262262e-01 	 
4.274274e-01 	 4.270523e-01 	4.274274e-01 	 4.272104e-01 	4.274274e-01 	 4.272260e-01 	 
4.284284e-01 	 4.280611e-01 	4.284284e-01 	 4.282080e-01 	4.284284e-01 	 4.282258e-01 	 
4.294294e-01 	 4.290701e-01 	4.294294e-01 	 4.292056e-01 	4.294294e-01 	 4.292256e-01 	 
4.304304e-01 	 4.300792e-01 	4.304304e-01 	 4.302032e-01 	4.304304e-01 	 4.302254e-01 	 
4.314314e-01 	 4.310884e-01 	4.314314e-01 	 4.312007e-01 	4.314314e-01 	 4.312252e-01 	 
4.324324e-01 	 4.320978e-01 	4.324324e-01 	 4.321982e-01 	4.324324e-01 	 4.322250e-01 	 
4.334334e-01 	 4.331072e-01 	4.334334e-01 	 4.331957e-01 	4.334334e-01 	 4.332249e-01 	 
4.344344e-01 	 4.341168e-01 	4.344344e-01 	 4.341931e-01 	4.344344e-01 	 4.342247e-01 	 
4.354354e-01 	 4.351266e-01 	4.354354e-01 	 4.351906e-01 	4.354354e-01 	 4.352246e-01 	 
4.364364e-01 	 4.361364e-01 	4.364364e-01 	 4.361880e-01 	4.364364e-01 	 4.362244e-01 	 
4.374374e-01 	 4.371464e-01 	4.374374e-01 	 4.371854e-01 	4.374374e-01 	 4.372243e-01 	 
4.384384e-01 	 4.381565e-01 	4.384384e-01 	 4.381827e-01 	4.384384e-01 	 4.382241e-01 	 
4.394394e-01 	 4.391668e-01 	4.394394e-01 	 4.391800e-01 	4.394394e-01 	 4.392240e-01 	 
4.404404e-01 	 4.401772e-01 	4.404404e-01 	 4.401774e-01 	4.404404e-01 	 4.402239e-01 	 
4.414414e-01 	 4.411876e-01 	4.414414e-01 	 4.411746e-01 	4.414414e-01 	 4.412238e-01 	 
4.424424e-01 	 4.421983e-01 	4.424424e-01 	 4.421719e-01 	4.424424e-01 	 4.422237e-01 	 
4.434434e-01 	 4.432090e-01 	4.434434e-01 	 4.431691e-01 	4.434434e-01 	 4.432236e-01 	 
4.444444e-01 	 4.442199e-01 	4.444444e-01 	 4.441664e-01 	4.444444e-01 	 4.442235e-01 	 
4.454454e-01 	 4.452309e-01 	4.454454e-01 	 4.451636e-01 	4.454454e-01 	 4.452235e-01 	 
4.464464e-01 	 4.462420e-01 	4.464464e-01 	 4.461607e-01 	4.464464e-01 	 4.462234e-01 	 
4.474474e-01 	 4.472533e-01 	4.474474e-01 	 4.471579e-01 	4.474474e-01 	 4.472233e-01 	 
4.484484e-01 	 4.482646e-01 	4.484484e-01 	 4.481550e-01 	4.484484e-01 	 4.482233e-01 	 
4.494494e-01 	 4.492761e-01 	4.494494e-01 	 4.491521e-01 	4.494494e-01 	 4.492233e-01 	 
4.504505e-01 	 4.502877e-01 	4.504505e-01 	 4.501492e-01 	4.504505e-01 	 4.502233e-01 	 
4.514515e-01 	 4.512995e-01 	4.514515e-01 	 4.511463e-01 	4.514515e-01 	 4.512232e-01 	 
4.524525e-01 	 4.523113e-01 	4.524525e-01 	 4.521434e-01 	4.524525e-01 	 4.522232e-01 	 
4.534535e-01 	 4.533233e-01 	4.534535e-01 	 4.531404e-01 	4.534535e-01 	 4.532233e-01 	 
4.544545e-01 	 4.543354e-01 	4.544545e-01 	 4.541374e-01 	4.544545e-01 	 4.542233e-01 	 
4.554555e-01 	 4.553476e-01 	4.554555e-01 	 4.551344e-01 	4.554555e-01 	 4.552233e-01 	 
4.564565e-01 	 4.563600e-01 	4.564565e-01 	 4.561314e-01 	4.564565e-01 	 4.562234e-01 	 
4.574575e-01 	 4.573724e-01 	4.574575e-01 	 4.571284e-01 	4.574575e-01 	 4.572234e-01 	 
4.584585e-01 	 4.583850e-01 	4.584585e-01 	 4.581253e-01 	4.584585e-01 	 4.582235e-01 	 
4.594595e-01 	 4.593976e-01 	4.594595e-01 	 4.591223e-01 	4.594595e-01 	 4.592236e-01 	 
4.604605e-01 	 4.604104e-01 	4.604605e-01 	 4.601192e-01 	4.604605e-01 	 4.602237e-01 	 
4.614615e-01 	 4.614233e-01 	4.614615e-01 	 4.611161e-01 	4.614615e-01 	 4.612238e-01 	 
4.624625e-01 	 4.624364e-01 	4.624625e-01 	 4.621130e-01 	4.624625e-01 	 4.622239e-01 	 
4.634635e-01 	 4.634495e-01 	4.634635e-01 	 4.631099e-01 	4.634635e-01 	 4.632241e-01 	 
4.644645e-01 	 4.644627e-01 	4.644645e-01 	 4.641068e-01 	4.644645e-01 	 4.642242e-01 	 
4.654655e-01 	 4.654761e-01 	4.654655e-01 	 4.651036e-01 	4.654655e-01 	 4.652244e-01 	 
