f	SCd	
4.302809e+00 	 1.218771e-10 	 
4.331117e+00 	 1.139703e-10 	 
4.359425e+00 	 5.842377e-11 	 
4.387733e+00 	 1.281723e-11 	 
4.416041e+00 	 8.699262e-11 	 
4.444349e+00 	 2.532127e-11 	 
4.472657e+00 	 3.083818e-10 	 
4.500965e+00 	 6.029467e-10 	 
4.529273e+00 	 1.244916e-10 	 
4.557581e+00 	 1.164180e-10 	 
4.585889e+00 	 1.084471e-10 	 
4.614197e+00 	 7.198840e-11 	 
4.642505e+00 	 2.414503e-10 	 
4.670813e+00 	 2.233638e-10 	 
4.699120e+00 	 2.123939e-10 	 
4.727428e+00 	 1.136342e-10 	 
4.755736e+00 	 3.782993e-11 	 
4.784044e+00 	 9.334208e-11 	 
4.812352e+00 	 1.254552e-10 	 
4.840660e+00 	 3.101541e-11 	 
