x0	T4	x1	T5	x2	T6	x3	T8	
1.556714e-02 	 -5.630714e-01 	1.556714e-02 	 -6.761215e-01 	1.556714e-02 	 -7.394840e-01 	1.556714e-02 	 -6.987753e-01 	 
2.093937e-02 	 -5.607190e-01 	2.093937e-02 	 -6.738036e-01 	2.093937e-02 	 -7.403886e-01 	2.093937e-02 	 -6.980733e-01 	 
2.631096e-02 	 -5.582182e-01 	2.631096e-02 	 -6.724460e-01 	2.631096e-02 	 -7.406204e-01 	2.631096e-02 	 -6.973342e-01 	 
3.168111e-02 	 -5.557109e-01 	3.168111e-02 	 -6.719294e-01 	3.168111e-02 	 -7.402985e-01 	3.168111e-02 	 -6.965567e-01 	 
3.704904e-02 	 -5.537440e-01 	3.704904e-02 	 -6.707307e-01 	3.704904e-02 	 -7.397859e-01 	3.704904e-02 	 -6.954586e-01 	 
4.241397e-02 	 -5.520604e-01 	4.241397e-02 	 -6.680246e-01 	4.241397e-02 	 -7.395449e-01 	4.241397e-02 	 -6.940572e-01 	 
4.777512e-02 	 -5.496352e-01 	4.777512e-02 	 -6.652762e-01 	4.777512e-02 	 -7.397065e-01 	4.777512e-02 	 -6.925260e-01 	 
5.313171e-02 	 -5.465450e-01 	5.313171e-02 	 -6.641092e-01 	5.313171e-02 	 -7.407833e-01 	5.313171e-02 	 -6.908823e-01 	 
5.848294e-02 	 -5.440403e-01 	5.848294e-02 	 -6.643211e-01 	5.848294e-02 	 -7.425503e-01 	5.848294e-02 	 -6.891776e-01 	 
6.382806e-02 	 -5.423290e-01 	6.382806e-02 	 -6.644616e-01 	6.382806e-02 	 -7.431132e-01 	6.382806e-02 	 -6.875789e-01 	 
6.916627e-02 	 -5.405594e-01 	6.916627e-02 	 -6.631529e-01 	6.916627e-02 	 -7.419529e-01 	6.916627e-02 	 -6.861523e-01 	 
7.449679e-02 	 -5.386574e-01 	7.449679e-02 	 -6.610601e-01 	7.449679e-02 	 -7.409316e-01 	7.449679e-02 	 -6.848344e-01 	 
7.981886e-02 	 -5.368798e-01 	7.981886e-02 	 -6.596653e-01 	7.981886e-02 	 -7.404681e-01 	7.981886e-02 	 -6.835536e-01 	 
8.513170e-02 	 -5.350493e-01 	8.513170e-02 	 -6.580772e-01 	8.513170e-02 	 -7.392826e-01 	8.513170e-02 	 -6.821416e-01 	 
9.043452e-02 	 -5.330439e-01 	9.043452e-02 	 -6.547102e-01 	9.043452e-02 	 -7.371488e-01 	9.043452e-02 	 -6.803654e-01 	 
9.572658e-02 	 -5.312187e-01 	9.572658e-02 	 -6.498968e-01 	9.572658e-02 	 -7.352361e-01 	9.572658e-02 	 -6.781163e-01 	 
1.010071e-01 	 -5.297074e-01 	1.010071e-01 	 -6.454675e-01 	1.010071e-01 	 -7.344506e-01 	1.010071e-01 	 -6.755692e-01 	 
1.062753e-01 	 -5.281510e-01 	1.062753e-01 	 -6.420807e-01 	1.062753e-01 	 -7.337592e-01 	1.062753e-01 	 -6.729784e-01 	 
1.115304e-01 	 -5.265033e-01 	1.115304e-01 	 -6.384686e-01 	1.115304e-01 	 -7.323804e-01 	1.115304e-01 	 -6.703836e-01 	 
1.167717e-01 	 -5.248569e-01 	1.167717e-01 	 -6.343082e-01 	1.167717e-01 	 -7.308518e-01 	1.167717e-01 	 -6.679199e-01 	 
1.219984e-01 	 -5.232370e-01 	1.219984e-01 	 -6.303147e-01 	1.219984e-01 	 -7.288399e-01 	1.219984e-01 	 -6.657146e-01 	 
1.272098e-01 	 -5.223469e-01 	1.272098e-01 	 -6.262775e-01 	1.272098e-01 	 -7.258450e-01 	1.272098e-01 	 -6.634986e-01 	 
1.324050e-01 	 -5.227098e-01 	1.324050e-01 	 -6.225502e-01 	1.324050e-01 	 -7.217535e-01 	1.324050e-01 	 -6.610906e-01 	 
1.375835e-01 	 -5.235880e-01 	1.375835e-01 	 -6.201938e-01 	1.375835e-01 	 -7.157665e-01 	1.375835e-01 	 -6.586958e-01 	 
1.427443e-01 	 -5.240357e-01 	1.427443e-01 	 -6.187832e-01 	1.427443e-01 	 -7.078802e-01 	1.427443e-01 	 -6.563262e-01 	 
1.478868e-01 	 -5.236621e-01 	1.478868e-01 	 -6.172348e-01 	1.478868e-01 	 -7.001965e-01 	1.478868e-01 	 -6.535817e-01 	 
1.530103e-01 	 -5.226701e-01 	1.530103e-01 	 -6.149857e-01 	1.530103e-01 	 -6.938784e-01 	1.530103e-01 	 -6.502823e-01 	 
1.581140e-01 	 -5.219628e-01 	1.581140e-01 	 -6.115711e-01 	1.581140e-01 	 -6.880690e-01 	1.581140e-01 	 -6.468835e-01 	 
1.631972e-01 	 -5.219760e-01 	1.631972e-01 	 -6.077802e-01 	1.631972e-01 	 -6.827747e-01 	1.631972e-01 	 -6.438556e-01 	 
1.682591e-01 	 -5.219296e-01 	1.682591e-01 	 -6.042755e-01 	1.682591e-01 	 -6.784633e-01 	1.682591e-01 	 -6.411310e-01 	 
1.732991e-01 	 -5.211323e-01 	1.732991e-01 	 -5.999150e-01 	1.732991e-01 	 -6.743785e-01 	1.732991e-01 	 -6.386898e-01 	 
1.783164e-01 	 -5.200580e-01 	1.783164e-01 	 -5.951890e-01 	1.783164e-01 	 -6.703889e-01 	1.783164e-01 	 -6.365917e-01 	 
1.833104e-01 	 -5.196819e-01 	1.833104e-01 	 -5.916459e-01 	1.833104e-01 	 -6.674086e-01 	1.833104e-01 	 -6.344804e-01 	 
1.882803e-01 	 -5.204633e-01 	1.882803e-01 	 -5.888855e-01 	1.882803e-01 	 -6.651066e-01 	1.882803e-01 	 -6.320975e-01 	 
1.932255e-01 	 -5.218131e-01 	1.932255e-01 	 -5.863292e-01 	1.932255e-01 	 -6.621634e-01 	1.932255e-01 	 -6.296034e-01 	 
1.981452e-01 	 -5.224979e-01 	1.981452e-01 	 -5.838006e-01 	1.981452e-01 	 -6.583567e-01 	1.981452e-01 	 -6.272722e-01 	 
2.030388e-01 	 -5.219773e-01 	2.030388e-01 	 -5.812323e-01 	2.030388e-01 	 -6.547765e-01 	2.030388e-01 	 -6.253450e-01 	 
2.079056e-01 	 -5.211654e-01 	2.079056e-01 	 -5.790322e-01 	2.079056e-01 	 -6.525936e-01 	2.079056e-01 	 -6.236907e-01 	 
2.127449e-01 	 -5.213879e-01 	2.127449e-01 	 -5.773633e-01 	2.127449e-01 	 -6.514850e-01 	2.127449e-01 	 -6.220654e-01 	 
2.175561e-01 	 -5.225058e-01 	2.175561e-01 	 -5.763103e-01 	2.175561e-01 	 -6.498067e-01 	2.175561e-01 	 -6.205727e-01 	 
2.223385e-01 	 -5.235999e-01 	2.223385e-01 	 -5.757990e-01 	2.223385e-01 	 -6.467073e-01 	2.223385e-01 	 -6.191143e-01 	 
2.270915e-01 	 -5.246490e-01 	2.270915e-01 	 -5.753844e-01 	2.270915e-01 	 -6.422436e-01 	2.270915e-01 	 -6.173487e-01 	 
2.318144e-01 	 -5.254993e-01 	2.318144e-01 	 -5.749751e-01 	2.318144e-01 	 -6.368937e-01 	2.318144e-01 	 -6.152983e-01 	 
2.365066e-01 	 -5.258887e-01 	2.365066e-01 	 -5.747261e-01 	2.365066e-01 	 -6.317585e-01 	2.365066e-01 	 -6.132943e-01 	 
2.411674e-01 	 -5.265232e-01 	2.411674e-01 	 -5.747314e-01 	2.411674e-01 	 -6.270086e-01 	2.411674e-01 	 -6.116280e-01 	 
2.457964e-01 	 -5.277656e-01 	2.457964e-01 	 -5.751063e-01 	2.457964e-01 	 -6.219568e-01 	2.457964e-01 	 -6.102769e-01 	 
2.503927e-01 	 -5.291617e-01 	2.503927e-01 	 -5.757539e-01 	2.503927e-01 	 -6.169884e-01 	2.503927e-01 	 -6.089471e-01 	 
2.549559e-01 	 -5.304279e-01 	2.549559e-01 	 -5.762573e-01 	2.549559e-01 	 -6.130625e-01 	2.549559e-01 	 -6.075550e-01 	 
2.594854e-01 	 -5.315220e-01 	2.594854e-01 	 -5.761526e-01 	2.594854e-01 	 -6.105617e-01 	2.594854e-01 	 -6.061828e-01 	 
2.639805e-01 	 -5.325446e-01 	2.639805e-01 	 -5.757301e-01 	2.639805e-01 	 -6.088187e-01 	2.639805e-01 	 -6.047960e-01 	 
2.684407e-01 	 -5.336532e-01 	2.684407e-01 	 -5.756136e-01 	2.684407e-01 	 -6.069974e-01 	2.684407e-01 	 -6.033999e-01 	 
2.728654e-01 	 -5.352162e-01 	2.728654e-01 	 -5.756705e-01 	2.728654e-01 	 -6.052556e-01 	2.728654e-01 	 -6.020224e-01 	 
2.772542e-01 	 -5.374083e-01 	2.772542e-01 	 -5.758983e-01 	2.772542e-01 	 -6.036184e-01 	2.772542e-01 	 -6.006714e-01 	 
2.816063e-01 	 -5.392878e-01 	2.816063e-01 	 -5.764692e-01 	2.816063e-01 	 -6.017548e-01 	2.816063e-01 	 -5.993441e-01 	 
2.859213e-01 	 -5.401316e-01 	2.859213e-01 	 -5.769460e-01 	2.859213e-01 	 -5.999720e-01 	2.859213e-01 	 -5.979931e-01 	 
2.901987e-01 	 -5.408230e-01 	2.901987e-01 	 -5.770772e-01 	2.901987e-01 	 -5.988064e-01 	2.901987e-01 	 -5.966421e-01 	 
2.944379e-01 	 -5.422946e-01 	2.944379e-01 	 -5.770070e-01 	2.944379e-01 	 -5.984766e-01 	2.944379e-01 	 -5.953149e-01 	 
2.986384e-01 	 -5.441238e-01 	2.986384e-01 	 -5.767474e-01 	2.986384e-01 	 -5.985467e-01 	2.986384e-01 	 -5.939386e-01 	 
3.027998e-01 	 -5.456682e-01 	3.027998e-01 	 -5.763884e-01 	3.027998e-01 	 -5.983044e-01 	3.027998e-01 	 -5.926207e-01 	 
3.069215e-01 	 -5.471292e-01 	3.069215e-01 	 -5.761725e-01 	3.069215e-01 	 -5.979401e-01 	3.069215e-01 	 -5.915121e-01 	 
3.110031e-01 	 -5.486484e-01 	3.110031e-01 	 -5.764427e-01 	3.110031e-01 	 -5.979189e-01 	3.110031e-01 	 -5.904498e-01 	 
3.150441e-01 	 -5.499173e-01 	3.150441e-01 	 -5.771792e-01 	3.150441e-01 	 -5.979998e-01 	3.150441e-01 	 -5.891888e-01 	 
3.190441e-01 	 -5.510671e-01 	3.190441e-01 	 -5.775620e-01 	3.190441e-01 	 -5.979176e-01 	3.190441e-01 	 -5.877504e-01 	 
3.230026e-01 	 -5.522658e-01 	3.230026e-01 	 -5.772640e-01 	3.230026e-01 	 -5.977865e-01 	3.230026e-01 	 -5.863689e-01 	 
3.269191e-01 	 -5.531572e-01 	3.269191e-01 	 -5.767818e-01 	3.269191e-01 	 -5.977971e-01 	3.269191e-01 	 -5.850933e-01 	 
3.307934e-01 	 -5.537148e-01 	3.307934e-01 	 -5.762096e-01 	3.307934e-01 	 -5.976474e-01 	3.307934e-01 	 -5.837119e-01 	 
3.346248e-01 	 -5.543241e-01 	3.346248e-01 	 -5.756943e-01 	3.346248e-01 	 -5.968143e-01 	3.346248e-01 	 -5.822747e-01 	 
3.384132e-01 	 -5.549864e-01 	3.384132e-01 	 -5.757010e-01 	3.384132e-01 	 -5.954831e-01 	3.384132e-01 	 -5.810508e-01 	 
3.421580e-01 	 -5.554433e-01 	3.421580e-01 	 -5.760917e-01 	3.421580e-01 	 -5.940526e-01 	3.421580e-01 	 -5.799210e-01 	 
3.458590e-01 	 -5.558182e-01 	3.458590e-01 	 -5.764878e-01 	3.458590e-01 	 -5.928393e-01 	3.458590e-01 	 -5.785527e-01 	 
3.495156e-01 	 -5.563983e-01 	3.495156e-01 	 -5.769143e-01 	3.495156e-01 	 -5.922128e-01 	3.495156e-01 	 -5.768891e-01 	 
3.531277e-01 	 -5.571586e-01 	3.531277e-01 	 -5.774229e-01 	3.531277e-01 	 -5.918499e-01 	3.531277e-01 	 -5.750797e-01 	 
3.566949e-01 	 -5.579587e-01 	3.566949e-01 	 -5.780163e-01 	3.566949e-01 	 -5.909386e-01 	3.566949e-01 	 -5.732930e-01 	 
3.602169e-01 	 -5.587454e-01 	3.602169e-01 	 -5.787858e-01 	3.602169e-01 	 -5.892021e-01 	3.602169e-01 	 -5.716452e-01 	 
3.636933e-01 	 -5.594276e-01 	3.636933e-01 	 -5.796349e-01 	3.636933e-01 	 -5.870881e-01 	3.636933e-01 	 -5.700597e-01 	 
3.671238e-01 	 -5.599190e-01 	3.671238e-01 	 -5.804389e-01 	3.671238e-01 	 -5.852735e-01 	3.671238e-01 	 -5.683669e-01 	 
3.705083e-01 	 -5.602289e-01 	3.705083e-01 	 -5.812177e-01 	3.705083e-01 	 -5.841701e-01 	3.705083e-01 	 -5.666080e-01 	 
3.738464e-01 	 -5.604475e-01 	3.738464e-01 	 -5.817422e-01 	3.738464e-01 	 -5.834377e-01 	3.738464e-01 	 -5.649483e-01 	 
3.771379e-01 	 -5.606673e-01 	3.771379e-01 	 -5.817608e-01 	3.771379e-01 	 -5.823648e-01 	3.771379e-01 	 -5.632926e-01 	 
3.803825e-01 	 -5.609694e-01 	3.803825e-01 	 -5.814482e-01 	3.803825e-01 	 -5.810574e-01 	3.803825e-01 	 -5.615137e-01 	 
3.835800e-01 	 -5.614330e-01 	3.835800e-01 	 -5.810297e-01 	3.835800e-01 	 -5.800455e-01 	3.835800e-01 	 -5.597031e-01 	 
3.867303e-01 	 -5.620184e-01 	3.867303e-01 	 -5.806879e-01 	3.867303e-01 	 -5.793885e-01 	3.867303e-01 	 -5.578831e-01 	 
3.898331e-01 	 -5.626038e-01 	3.898331e-01 	 -5.806640e-01 	3.898331e-01 	 -5.789064e-01 	3.898331e-01 	 -5.560407e-01 	 
3.928883e-01 	 -5.630529e-01 	3.928883e-01 	 -5.807515e-01 	3.928883e-01 	 -5.782242e-01 	3.928883e-01 	 -5.541599e-01 	 
3.958956e-01 	 -5.632356e-01 	3.958956e-01 	 -5.807396e-01 	3.958956e-01 	 -5.771897e-01 	3.958956e-01 	 -5.522472e-01 	 
3.988551e-01 	 -5.633019e-01 	3.988551e-01 	 -5.808918e-01 	3.988551e-01 	 -5.761845e-01 	3.988551e-01 	 -5.504604e-01 	 
4.017664e-01 	 -5.634714e-01 	4.017664e-01 	 -5.812177e-01 	4.017664e-01 	 -5.752162e-01 	4.017664e-01 	 -5.487425e-01 	 
4.046296e-01 	 -5.635417e-01 	4.046296e-01 	 -5.812124e-01 	4.046296e-01 	 -5.739883e-01 	4.046296e-01 	 -5.470113e-01 	 
4.074445e-01 	 -5.633628e-01 	4.074445e-01 	 -5.806164e-01 	4.074445e-01 	 -5.728545e-01 	4.074445e-01 	 -5.454404e-01 	 
4.102111e-01 	 -5.631403e-01 	4.102111e-01 	 -5.797634e-01 	4.102111e-01 	 -5.722783e-01 	4.102111e-01 	 -5.439410e-01 	 
4.129292e-01 	 -5.629138e-01 	4.129292e-01 	 -5.790057e-01 	4.129292e-01 	 -5.720797e-01 	4.129292e-01 	 -5.422641e-01 	 
4.155989e-01 	 -5.626807e-01 	4.155989e-01 	 -5.784242e-01 	4.155989e-01 	 -5.718015e-01 	4.155989e-01 	 -5.405077e-01 	 
4.182201e-01 	 -5.625522e-01 	4.182201e-01 	 -5.780057e-01 	4.182201e-01 	 -5.713101e-01 	4.182201e-01 	 -5.388348e-01 	 
4.207928e-01 	 -5.624635e-01 	4.207928e-01 	 -5.776706e-01 	4.207928e-01 	 -5.707577e-01 	4.207928e-01 	 -5.371990e-01 	 
4.233170e-01 	 -5.623257e-01 	4.233170e-01 	 -5.773275e-01 	4.233170e-01 	 -5.701697e-01 	4.233170e-01 	 -5.355592e-01 	 
4.257928e-01 	 -5.621191e-01 	4.257928e-01 	 -5.768970e-01 	4.257928e-01 	 -5.694968e-01 	4.257928e-01 	 -5.339327e-01 	 
4.282201e-01 	 -5.618594e-01 	4.282201e-01 	 -5.763222e-01 	4.282201e-01 	 -5.688531e-01 	4.282201e-01 	 -5.322598e-01 	 
4.305991e-01 	 -5.615839e-01 	4.305991e-01 	 -5.757089e-01 	4.305991e-01 	 -5.682743e-01 	4.305991e-01 	 -5.304492e-01 	 
4.329297e-01 	 -5.612276e-01 	4.329297e-01 	 -5.751367e-01 	4.329297e-01 	 -5.676649e-01 	4.329297e-01 	 -5.285325e-01 	 
4.352122e-01 	 -5.608157e-01 	4.352122e-01 	 -5.745380e-01 	4.352122e-01 	 -5.670583e-01 	4.352122e-01 	 -5.266411e-01 	 
4.374466e-01 	 -5.604488e-01 	4.374466e-01 	 -5.739155e-01 	4.374466e-01 	 -5.665324e-01 	4.374466e-01 	 -5.248821e-01 	 
4.396331e-01 	 -5.600766e-01 	4.396331e-01 	 -5.733631e-01 	4.396331e-01 	 -5.660490e-01 	4.396331e-01 	 -5.231840e-01 	 
4.417717e-01 	 -5.596382e-01 	4.417717e-01 	 -5.728611e-01 	4.417717e-01 	 -5.655285e-01 	4.417717e-01 	 -5.213601e-01 	 
4.438628e-01 	 -5.591481e-01 	4.438628e-01 	 -5.723101e-01 	4.438628e-01 	 -5.649536e-01 	4.438628e-01 	 -5.194236e-01 	 
4.459064e-01 	 -5.586024e-01 	4.459064e-01 	 -5.716823e-01 	4.459064e-01 	 -5.643456e-01 	4.459064e-01 	 -5.175269e-01 	 
4.479028e-01 	 -5.580302e-01 	4.479028e-01 	 -5.709988e-01 	4.479028e-01 	 -5.637072e-01 	4.479028e-01 	 -5.157360e-01 	 
4.498522e-01 	 -5.574911e-01 	4.498522e-01 	 -5.703034e-01 	4.498522e-01 	 -5.630158e-01 	4.498522e-01 	 -5.141400e-01 	 
4.517549e-01 	 -5.570500e-01 	4.517549e-01 	 -5.697034e-01 	4.517549e-01 	 -5.622489e-01 	4.517549e-01 	 -5.126114e-01 	 
4.536111e-01 	 -5.567096e-01 	4.536111e-01 	 -5.692756e-01 	4.536111e-01 	 -5.614303e-01 	4.536111e-01 	 -5.108326e-01 	 
4.554211e-01 	 -5.563758e-01 	4.554211e-01 	 -5.689604e-01 	4.554211e-01 	 -5.606223e-01 	4.554211e-01 	 -5.089849e-01 	 
4.571853e-01 	 -5.559785e-01 	4.571853e-01 	 -5.686517e-01 	4.571853e-01 	 -5.598541e-01 	4.571853e-01 	 -5.074365e-01 	 
4.589039e-01 	 -5.555096e-01 	4.589039e-01 	 -5.682928e-01 	4.589039e-01 	 -5.590925e-01 	4.589039e-01 	 -5.061344e-01 	 
4.605774e-01 	 -5.550076e-01 	4.605774e-01 	 -5.678769e-01 	4.605774e-01 	 -5.582540e-01 	4.605774e-01 	 -5.048893e-01 	 
4.622060e-01 	 -5.545493e-01 	4.622060e-01 	 -5.674133e-01 	4.622060e-01 	 -5.573507e-01 	4.622060e-01 	 -5.035780e-01 	 
4.637902e-01 	 -5.541625e-01 	4.637902e-01 	 -5.669338e-01 	4.637902e-01 	 -5.565149e-01 	4.637902e-01 	 -5.021012e-01 	 
4.653305e-01 	 -5.537969e-01 	4.653305e-01 	 -5.664954e-01 	4.653305e-01 	 -5.557586e-01 	4.653305e-01 	 -5.005223e-01 	 
4.668271e-01 	 -5.534102e-01 	4.668271e-01 	 -5.661232e-01 	4.668271e-01 	 -5.550380e-01 	4.668271e-01 	 -4.989779e-01 	 
4.682807e-01 	 -5.529929e-01 	4.682807e-01 	 -5.657880e-01 	4.682807e-01 	 -5.544022e-01 	4.682807e-01 	 -4.974758e-01 	 
4.696916e-01 	 -5.525611e-01 	4.696916e-01 	 -5.654199e-01 	4.696916e-01 	 -5.538619e-01 	4.696916e-01 	 -4.959632e-01 	 
4.710604e-01 	 -5.521253e-01 	4.710604e-01 	 -5.649801e-01 	4.710604e-01 	 -5.533545e-01 	4.710604e-01 	 -4.944784e-01 	 
4.723876e-01 	 -5.516737e-01 	4.723876e-01 	 -5.644979e-01 	4.723876e-01 	 -5.528433e-01 	4.723876e-01 	 -4.930691e-01 	 
4.736738e-01 	 -5.511982e-01 	4.736738e-01 	 -5.640304e-01 	4.736738e-01 	 -5.523227e-01 	4.736738e-01 	 -4.917074e-01 	 
4.749194e-01 	 -5.507120e-01 	4.749194e-01 	 -5.635986e-01 	4.749194e-01 	 -5.517783e-01 	4.749194e-01 	 -4.903630e-01 	 
4.761253e-01 	 -5.502405e-01 	4.761253e-01 	 -5.631986e-01 	4.761253e-01 	 -5.511863e-01 	4.761253e-01 	 -4.890372e-01 	 
4.772918e-01 	 -5.497981e-01 	4.772918e-01 	 -5.628224e-01 	4.772918e-01 	 -5.505558e-01 	4.772918e-01 	 -4.877550e-01 	 
4.784197e-01 	 -5.493624e-01 	4.784197e-01 	 -5.624529e-01 	4.784197e-01 	 -5.499133e-01 	4.784197e-01 	 -4.865443e-01 	 
4.795097e-01 	 -5.488961e-01 	4.795097e-01 	 -5.620806e-01 	4.795097e-01 	 -5.492551e-01 	4.795097e-01 	 -4.854052e-01 	 
4.805624e-01 	 -5.484073e-01 	4.805624e-01 	 -5.616965e-01 	4.805624e-01 	 -5.485703e-01 	4.805624e-01 	 -4.843085e-01 	 
4.815785e-01 	 -5.479292e-01 	4.815785e-01 	 -5.613137e-01 	4.815785e-01 	 -5.478802e-01 	4.815785e-01 	 -4.832118e-01 	 
4.825588e-01 	 -5.474762e-01 	4.825588e-01 	 -5.609376e-01 	4.825588e-01 	 -5.471914e-01 	4.825588e-01 	 -4.820886e-01 	 
4.835040e-01 	 -5.470444e-01 	4.835040e-01 	 -5.605627e-01 	4.835040e-01 	 -5.464722e-01 	4.835040e-01 	 -4.809521e-01 	 
4.844150e-01 	 -5.466298e-01 	4.844150e-01 	 -5.601839e-01 	4.844150e-01 	 -5.457106e-01 	4.844150e-01 	 -4.798355e-01 	 
4.852925e-01 	 -5.462126e-01 	4.852925e-01 	 -5.597866e-01 	4.852925e-01 	 -5.449185e-01 	4.852925e-01 	 -4.787467e-01 	 
4.861373e-01 	 -5.458019e-01 	4.861373e-01 	 -5.593945e-01 	4.861373e-01 	 -5.441317e-01 	4.861373e-01 	 -4.777057e-01 	 
4.869504e-01 	 -5.453861e-01 	4.869504e-01 	 -5.590103e-01 	4.869504e-01 	 -5.433621e-01 	4.869504e-01 	 -4.767255e-01 	 
4.877326e-01 	 -5.449755e-01 	4.877326e-01 	 -5.586514e-01 	4.877326e-01 	 -5.426363e-01 	4.877326e-01 	 -4.758314e-01 	 
4.884848e-01 	 -5.445688e-01 	4.884848e-01 	 -5.583136e-01 	4.884848e-01 	 -5.419462e-01 	4.884848e-01 	 -4.750155e-01 	 
4.892080e-01 	 -5.441582e-01 	4.892080e-01 	 -5.579785e-01 	4.892080e-01 	 -5.412641e-01 	4.892080e-01 	 -4.742247e-01 	 
4.899030e-01 	 -5.437728e-01 	4.899030e-01 	 -5.576633e-01 	4.899030e-01 	 -5.405978e-01 	4.899030e-01 	 -4.734353e-01 	 
4.905710e-01 	 -5.433767e-01 	4.905710e-01 	 -5.573202e-01 	4.905710e-01 	 -5.399117e-01 	4.905710e-01 	 -4.726154e-01 	 
4.912129e-01 	 -5.430098e-01 	4.912129e-01 	 -5.569891e-01 	4.912129e-01 	 -5.392481e-01 	4.912129e-01 	 -4.718220e-01 	 
4.918298e-01 	 -5.426562e-01 	4.918298e-01 	 -5.566487e-01 	4.918298e-01 	 -5.385885e-01 	4.918298e-01 	 -4.710538e-01 	 
4.924226e-01 	 -5.422826e-01 	4.924226e-01 	 -5.562712e-01 	4.924226e-01 	 -5.379024e-01 	4.924226e-01 	 -4.702829e-01 	 
4.929926e-01 	 -5.419978e-01 	4.929926e-01 	 -5.559666e-01 	4.929926e-01 	 -5.372825e-01 	4.929926e-01 	 -4.695769e-01 	 
4.935409e-01 	 -5.416151e-01 	4.935409e-01 	 -5.555360e-01 	4.935409e-01 	 -5.365487e-01 	4.935409e-01 	 -4.688100e-01 	 
4.940685e-01 	 -5.414031e-01 	4.940685e-01 	 -5.552592e-01 	4.940685e-01 	 -5.359632e-01 	4.940685e-01 	 -4.681821e-01 	 
4.945767e-01 	 -5.410601e-01 	4.945767e-01 	 -5.548155e-01 	4.945767e-01 	 -5.352308e-01 	4.945767e-01 	 -4.674841e-01 	 
4.950666e-01 	 -5.408468e-01 	4.950666e-01 	 -5.544817e-01 	4.950666e-01 	 -5.346109e-01 	4.950666e-01 	 -4.669119e-01 	 
4.955395e-01 	 -5.406508e-01 	4.955395e-01 	 -5.541373e-01 	4.955395e-01 	 -5.339989e-01 	4.955395e-01 	 -4.663768e-01 	 
4.959967e-01 	 -5.402905e-01 	4.959967e-01 	 -5.536035e-01 	4.959967e-01 	 -5.332347e-01 	4.959967e-01 	 -4.657741e-01 	 
4.964395e-01 	 -5.403368e-01 	4.964395e-01 	 -5.534962e-01 	4.964395e-01 	 -5.328836e-01 	4.964395e-01 	 -4.654894e-01 	 
4.968691e-01 	 -5.397646e-01 	4.968691e-01 	 -5.527373e-01 	4.968691e-01 	 -5.319591e-01 	4.968691e-01 	 -4.648204e-01 	 
4.972869e-01 	 -5.399461e-01 	4.972869e-01 	 -5.528088e-01 	4.972869e-01 	 -5.318187e-01 	4.972869e-01 	 -4.647343e-01 	 
4.976942e-01 	 -5.394958e-01 	4.976942e-01 	 -5.522432e-01 	4.976942e-01 	 -5.311061e-01 	4.976942e-01 	 -4.642469e-01 	 
4.980926e-01 	 -5.392097e-01 	4.980926e-01 	 -5.519187e-01 	4.980926e-01 	 -5.306253e-01 	4.980926e-01 	 -4.639621e-01 	 
4.984833e-01 	 -5.399236e-01 	4.984833e-01 	 -5.526962e-01 	4.984833e-01 	 -5.311644e-01 	4.984833e-01 	 -4.644019e-01 	 
4.988679e-01 	 -5.381991e-01 	4.988679e-01 	 -5.509240e-01 	4.988679e-01 	 -5.294253e-01 	4.988679e-01 	 -4.633277e-01 	 
4.992479e-01 	 -5.432787e-01 	4.992479e-01 	 -5.563096e-01 	4.992479e-01 	 -5.342625e-01 	4.992479e-01 	 -4.668457e-01 	 
4.996247e-01 	 -5.422720e-01 	4.996247e-01 	 -5.552844e-01 	4.996247e-01 	 -5.335115e-01 	4.996247e-01 	 -4.668973e-01 	 
5.000000e-01 	 -5.456231e-01 	5.000000e-01 	 -5.590117e-01 	5.000000e-01 	 -5.376043e-01 	5.000000e-01 	 -4.719770e-01 	 
