f	SCd	
5.163440e+00 	 5.126695e-10 	 
5.197410e+00 	 3.349420e-10 	 
5.231380e+00 	 1.933504e-10 	 
5.265350e+00 	 3.396879e-10 	 
5.299320e+00 	 2.846585e-10 	 
5.333290e+00 	 3.000316e-10 	 
5.367260e+00 	 5.722881e-10 	 
5.401230e+00 	 5.161720e-10 	 
5.435200e+00 	 3.134011e-10 	 
5.469170e+00 	 5.788661e-10 	 
5.503140e+00 	 9.229158e-10 	 
5.537110e+00 	 1.038132e-09 	 
5.571080e+00 	 5.784497e-10 	 
5.605050e+00 	 1.803700e-10 	 
5.639020e+00 	 5.602778e-10 	 
5.672990e+00 	 9.610894e-10 	 
5.706960e+00 	 7.321162e-10 	 
5.740930e+00 	 4.161544e-10 	 
5.774900e+00 	 3.488987e-10 	 
5.808870e+00 	 3.466282e-10 	 
5.842840e+00 	 4.114666e-10 	 
5.876810e+00 	 3.083926e-10 	 
5.910780e+00 	 1.687732e-10 	 
5.944750e+00 	 1.125647e-10 	 
5.978720e+00 	 1.910007e-10 	 
6.012690e+00 	 1.265975e-10 	 
6.046660e+00 	 1.611204e-10 	 
6.080630e+00 	 1.205009e-10 	 
6.114600e+00 	 3.853016e-10 	 
6.148570e+00 	 3.856032e-10 	 
6.182540e+00 	 3.678513e-10 	 
6.216510e+00 	 2.717219e-10 	 
6.250480e+00 	 1.100469e-10 	 
6.284450e+00 	 1.864477e-10 	 
6.318420e+00 	 1.703300e-10 	 
6.352390e+00 	 3.790020e-10 	 
6.386360e+00 	 3.799260e-10 	 
6.420330e+00 	 2.158377e-10 	 
6.454300e+00 	 2.386459e-10 	 
6.488270e+00 	 1.711293e-10 	 
6.522240e+00 	 1.106795e-10 	 
6.556210e+00 	 2.278214e-10 	 
6.590180e+00 	 5.155881e-10 	 
6.624150e+00 	 2.816743e-10 	 
6.658120e+00 	 8.062033e-11 	 
6.692090e+00 	 1.603370e-10 	 
6.726060e+00 	 2.637155e-10 	 
6.760030e+00 	 5.518002e-10 	 
6.794000e+00 	 4.811252e-10 	 
6.827970e+00 	 3.060044e-10 	 
6.861940e+00 	 1.987657e-10 	 
6.895910e+00 	 1.657251e-10 	 
6.929880e+00 	 1.466798e-10 	 
6.963850e+00 	 1.761465e-10 	 
6.997820e+00 	 5.828084e-11 	 
