x0	y0	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	y11	y12	y13	y14	y15	y16	
2.871858e+01 	1.765864e-01 	1.288150e-01 	3.698428e-02 	1.132954e-01 	1.119443e-01 	8.131535e-02 	7.885778e-02 	3.114602e-02 	2.510992e-01 	1.538245e-01 	1.227252e-02 	1.663941e-01 	6.171473e-02 	1.783835e-01 	1.358235e-01 	1.014574e-01 	5.093760e-02 	 
2.873430e+01 	1.775208e-01 	1.281753e-01 	2.995398e-02 	1.179796e-01 	9.533339e-02 	5.269555e-02 	8.274647e-02 	-5.025506e-03 	2.534454e-01 	1.565236e-01 	2.769449e-02 	1.505754e-01 	5.508733e-02 	1.687881e-01 	1.223752e-01 	9.771232e-02 	4.774459e-02 	 
2.874985e+01 	1.784776e-01 	1.269333e-01 	1.676243e-02 	1.091527e-01 	7.360037e-02 	4.213737e-02 	1.014052e-01 	-3.195812e-02 	2.444923e-01 	1.606937e-01 	4.561226e-02 	1.345782e-01 	5.276230e-02 	1.567596e-01 	1.083762e-01 	9.369280e-02 	4.166311e-02 	 
2.876556e+01 	1.794184e-01 	1.271775e-01 	9.710560e-03 	8.848505e-02 	6.052476e-02 	5.672820e-02 	1.213181e-01 	-2.570013e-02 	2.350926e-01 	1.627775e-01 	6.734990e-02 	1.150906e-01 	5.549863e-02 	1.438077e-01 	1.049262e-01 	9.040690e-02 	3.302798e-02 	 
2.878111e+01 	1.803136e-01 	1.301004e-01 	2.473532e-02 	6.807659e-02 	7.590147e-02 	8.404587e-02 	1.309765e-01 	1.506341e-02 	2.260500e-01 	1.582851e-01 	9.018330e-02 	9.226929e-02 	6.232326e-02 	1.326823e-01 	1.115537e-01 	8.824054e-02 	2.282089e-02 	 
2.879683e+01 	1.812358e-01 	1.352303e-01 	5.039151e-02 	5.722731e-02 	1.268108e-01 	1.093024e-01 	1.262674e-01 	6.209441e-02 	2.113446e-01 	1.475125e-01 	1.111565e-01 	7.066374e-02 	7.135529e-02 	1.245752e-01 	1.212645e-01 	8.778655e-02 	1.188256e-02 	 
2.881238e+01 	1.822199e-01 	1.405967e-01 	6.512199e-02 	6.082568e-02 	1.773659e-01 	1.328577e-01 	1.086899e-01 	9.404442e-02 	1.867032e-01 	1.360538e-01 	1.288463e-01 	5.587927e-02 	8.063409e-02 	1.188540e-01 	1.312398e-01 	9.057269e-02 	1.636971e-03 	 
2.882811e+01 	1.832786e-01 	1.444385e-01 	6.808650e-02 	7.078552e-02 	1.865006e-01 	1.518168e-01 	8.847588e-02 	1.092461e-01 	1.497402e-01 	1.288970e-01 	1.451896e-01 	4.856521e-02 	8.980727e-02 	1.132944e-01 	1.447759e-01 	9.720405e-02 	-7.054806e-03 	 
2.884366e+01 	1.843252e-01 	1.459559e-01 	6.558862e-02 	6.270523e-02 	1.605319e-01 	1.520016e-01 	7.961612e-02 	1.068948e-01 	1.004127e-01 	1.287692e-01 	1.609769e-01 	4.753169e-02 	9.859662e-02 	1.065285e-01 	1.615816e-01 	1.053831e-01 	-1.311249e-02 	 
2.885921e+01 	1.853124e-01 	1.457565e-01 	5.750986e-02 	4.389840e-02 	1.237248e-01 	1.364315e-01 	8.172950e-02 	9.265406e-02 	3.929848e-02 	1.350331e-01 	1.750483e-01 	5.288766e-02 	1.072498e-01 	9.817599e-02 	1.764910e-01 	1.119625e-01 	-1.592716e-02 	 
