x0	Forced	x1	Inflow	x2	G2	x3	G3	x4	G4	x5	3DU	
2.808668e-01 	 4.439400e-03 	2.808668e-01 	 5.214800e-03 	6.356996e-02 	 -3.688000e-03 	7.586676e-02 	 2.118933e-03 	-1.608440e-01 	 -8.092000e-04 	nan          	nan          	 
2.877631e-01 	 4.244600e-03 	2.877631e-01 	 5.596800e-03 	6.864929e-02 	 -3.109600e-03 	8.298384e-02 	 3.647467e-03 	-1.571700e-01 	 -8.001333e-04 	nan          	nan          	 
2.946091e-01 	 4.020400e-03 	2.946091e-01 	 5.880400e-03 	7.373866e-02 	 -3.060200e-03 	9.009088e-02 	 4.492000e-03 	-1.534760e-01 	 -7.925333e-04 	nan          	nan          	 
3.014351e-01 	 3.793800e-03 	3.014351e-01 	 5.915600e-03 	7.882803e-02 	 -3.238600e-03 	9.716781e-02 	 5.082133e-03 	-1.497819e-01 	 -7.846667e-04 	nan          	nan          	 
3.082109e-01 	 3.676000e-03 	3.082109e-01 	 5.800000e-03 	8.391739e-02 	 -3.136000e-03 	1.042247e-01 	 5.721467e-03 	-1.460778e-01 	 -7.681333e-04 	nan          	nan          	 
3.149465e-01 	 3.703600e-03 	3.149465e-01 	 5.754200e-03 	8.901680e-02 	 -2.407600e-03 	1.112514e-01 	 6.351333e-03 	-1.423637e-01 	 -7.305333e-04 	nan          	nan          	 
3.216520e-01 	 3.794800e-03 	3.216520e-01 	 5.860600e-03 	9.411620e-02 	 -1.149000e-03 	1.182581e-01 	 6.786667e-03 	-1.386295e-01 	 -6.753333e-04 	nan          	nan          	 
3.283174e-01 	 3.834200e-03 	3.283174e-01 	 5.997600e-03 	9.921561e-02 	 1.126000e-04 	1.252346e-01 	 6.962933e-03 	-1.348953e-01 	 -6.124000e-04 	nan          	nan          	 
3.349426e-01 	 3.783600e-03 	3.349426e-01 	 6.000400e-03 	1.043150e-01 	 1.036000e-03 	1.321811e-01 	 6.988000e-03 	-1.311510e-01 	 -5.468000e-04 	nan          	nan          	 
3.415377e-01 	 3.733200e-03 	3.415377e-01 	 5.831000e-03 	1.094144e-01 	 1.924800e-03 	1.390974e-01 	 7.004667e-03 	-1.273967e-01 	 -4.834667e-04 	nan          	nan          	 
3.480826e-01 	 3.768200e-03 	3.480826e-01 	 5.595600e-03 	1.145239e-01 	 3.156200e-03 	1.459735e-01 	 7.094000e-03 	-1.236424e-01 	 -4.178667e-04 	nan          	nan          	 
3.545974e-01 	 3.842000e-03 	3.545974e-01 	 5.416800e-03 	1.196333e-01 	 4.558600e-03 	1.528196e-01 	 7.268933e-03 	-1.198681e-01 	 -3.584000e-04 	nan          	nan          	 
3.610720e-01 	 3.844800e-03 	3.610720e-01 	 5.309200e-03 	1.247528e-01 	 5.661600e-03 	1.596255e-01 	 7.475867e-03 	-1.160937e-01 	 -3.120000e-04 	nan          	nan          	 
3.675166e-01 	 3.748600e-03 	3.675166e-01 	 5.202400e-03 	1.298622e-01 	 6.268800e-03 	1.663912e-01 	 7.596667e-03 	-1.122993e-01 	 -2.836000e-04 	nan          	nan          	 
3.739109e-01 	 3.637400e-03 	3.739109e-01 	 5.037800e-03 	1.349817e-01 	 6.523800e-03 	1.731168e-01 	 7.543600e-03 	-1.085048e-01 	 -2.785333e-04 	nan          	nan          	 
3.802852e-01 	 3.592800e-03 	3.802852e-01 	 4.821400e-03 	1.401012e-01 	 6.654600e-03 	1.798023e-01 	 7.408000e-03 	-1.047004e-01 	 -2.997333e-04 	nan          	nan          	 
3.866193e-01 	 3.590800e-03 	3.866193e-01 	 4.609800e-03 	1.452207e-01 	 6.797200e-03 	1.864476e-01 	 7.351867e-03 	-1.008959e-01 	 -3.641333e-04 	nan          	nan          	 
3.929132e-01 	 3.538200e-03 	3.929132e-01 	 4.452000e-03 	1.503402e-01 	 6.929800e-03 	1.930426e-01 	 7.398533e-03 	-9.707132e-02 	 -4.750667e-04 	nan          	nan          	 
3.991771e-01 	 3.407200e-03 	3.991771e-01 	 4.386200e-03 	1.554697e-01 	 6.963000e-03 	1.995876e-01 	 7.449600e-03 	-9.324677e-02 	 -6.049333e-04 	nan          	nan          	 
4.054108e-01 	 3.273000e-03 	4.054108e-01 	 4.437800e-03 	1.605992e-01 	 6.927200e-03 	2.060923e-01 	 7.473333e-03 	-8.941218e-02 	 -6.930667e-04 	nan          	nan          	 
4.116144e-01 	 3.184200e-03 	4.116144e-01 	 4.557400e-03 	1.657287e-01 	 6.963400e-03 	2.125469e-01 	 7.516400e-03 	-8.557759e-02 	 -7.224000e-04 	nan          	nan          	 
4.177879e-01 	 3.111800e-03 	4.177879e-01 	 4.616800e-03 	1.708582e-01 	 7.050800e-03 	2.189412e-01 	 7.578000e-03 	-8.173296e-02 	 -7.388000e-04 	nan          	nan          	 
4.239312e-01 	 2.996200e-03 	4.239312e-01 	 4.528400e-03 	1.759877e-01 	 7.047400e-03 	2.252954e-01 	 7.620267e-03 	-7.787829e-02 	 -7.754667e-04 	nan          	nan          	 
4.300445e-01 	 2.804000e-03 	4.300445e-01 	 4.317600e-03 	1.811273e-01 	 7.042200e-03 	2.315893e-01 	 7.619200e-03 	-7.402362e-02 	 -8.345333e-04 	nan          	nan          	 
4.361377e-01 	 2.518000e-03 	4.361377e-01 	 4.046600e-03 	1.862669e-01 	 7.202200e-03 	2.378331e-01 	 7.564267e-03 	-7.015891e-02 	 -9.277333e-04 	nan          	nan          	 
4.422008e-01 	 2.145400e-03 	4.422008e-01 	 3.760400e-03 	1.914064e-01 	 7.313600e-03 	2.440166e-01 	 7.448800e-03 	-6.628417e-02 	 -1.029733e-03 	nan          	nan          	 
4.482438e-01 	 1.717200e-03 	4.482438e-01 	 3.488800e-03 	1.965460e-01 	 7.068600e-03 	2.501500e-01 	 7.298533e-03 	-6.240942e-02 	 -1.111200e-03 	nan          	nan          	 
4.542566e-01 	 1.315400e-03 	4.542566e-01 	 3.239800e-03 	2.016956e-01 	 6.617400e-03 	2.562130e-01 	 7.185067e-03 	-5.853468e-02 	 -1.252533e-03 	nan          	nan          	 
4.602595e-01 	 1.065600e-03 	4.602595e-01 	 3.076400e-03 	2.068351e-01 	 6.352600e-03 	2.622259e-01 	 7.138400e-03 	-5.463986e-02 	 -1.539067e-03 	nan          	nan          	 
4.662423e-01 	 1.044400e-03 	4.662423e-01 	 3.023000e-03 	2.119847e-01 	 6.347600e-03 	2.681786e-01 	 7.085200e-03 	-5.075508e-02 	 -1.914533e-03 	nan          	nan          	 
4.722150e-01 	 1.183400e-03 	4.722150e-01 	 2.926600e-03 	2.171343e-01 	 6.362600e-03 	2.740710e-01 	 6.957333e-03 	-4.686026e-02 	 -2.298667e-03 	nan          	nan          	 
4.781676e-01 	 1.386000e-03 	4.781676e-01 	 2.755400e-03 	2.222839e-01 	 6.246400e-03 	2.798931e-01 	 6.782000e-03 	-4.295540e-02 	 -2.782400e-03 	nan          	nan          	 
4.841102e-01 	 1.592000e-03 	4.841102e-01 	 2.630400e-03 	2.274436e-01 	 6.075400e-03 	2.856651e-01 	 6.622267e-03 	-3.905054e-02 	 -3.526800e-03 	nan          	nan          	 
4.900428e-01 	 1.760800e-03 	4.900428e-01 	 2.553800e-03 	2.325931e-01 	 5.945600e-03 	2.913568e-01 	 6.484267e-03 	-3.514568e-02 	 -4.492000e-03 	nan          	nan          	 
4.959754e-01 	 2.041400e-03 	4.959754e-01 	 2.726800e-03 	2.377528e-01 	 5.869000e-03 	2.969982e-01 	 6.345200e-03 	-3.123078e-02 	 -5.414933e-03 	nan          	nan          	 
5.018979e-01 	 2.534000e-03 	5.018979e-01 	 3.148800e-03 	2.429024e-01 	 5.798000e-03 	3.025694e-01 	 6.212533e-03 	-2.731588e-02 	 -6.217867e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	2.480620e-01 	 5.669800e-03 	3.080704e-01 	 6.123467e-03 	-2.340099e-02 	 -7.049867e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	2.532317e-01 	 5.473000e-03 	3.135111e-01 	 6.088267e-03 	-1.947605e-02 	 -7.899067e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	2.583913e-01 	 5.275400e-03 	3.188815e-01 	 6.064267e-03 	-1.555111e-02 	 -8.635467e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	2.635510e-01 	 5.196400e-03 	3.241817e-01 	 5.972133e-03 	-1.162618e-02 	 -9.232933e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	2.687206e-01 	 5.266600e-03 	3.294216e-01 	 5.795067e-03 	-7.691206e-03 	 -9.566400e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	2.738803e-01 	 5.341800e-03 	3.345913e-01 	 5.601867e-03 	-3.756232e-03 	 -9.600800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	2.790499e-01 	 5.246400e-03 	3.396806e-01 	 5.484667e-03 	1.687037e-04 	 -9.556267e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	2.842196e-01 	 4.995000e-03 	3.447098e-01 	 5.453467e-03 	4.113716e-03 	 -9.368800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	2.893893e-01 	 4.780000e-03 	3.496787e-01 	 5.452133e-03 	8.048689e-03 	 -8.864267e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	2.945589e-01 	 4.710400e-03 	3.545673e-01 	 5.455600e-03 	1.198366e-02 	 -8.439867e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	2.997286e-01 	 4.707200e-03 	3.593856e-01 	 5.490933e-03 	1.592868e-02 	 -8.381733e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	3.049083e-01 	 4.666600e-03 	3.641437e-01 	 5.544000e-03 	1.986365e-02 	 -8.243200e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	3.100780e-01 	 4.597800e-03 	3.688215e-01 	 5.538400e-03 	2.380866e-02 	 -7.836800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	3.152577e-01 	 4.584200e-03 	3.734391e-01 	 5.423867e-03 	2.775367e-02 	 -7.565867e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	3.204374e-01 	 4.651800e-03 	3.779864e-01 	 5.239733e-03 	3.168865e-02 	 -7.373600e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	3.256071e-01 	 4.719000e-03 	3.824635e-01 	 5.065867e-03 	3.563366e-02 	 -6.759200e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	3.307868e-01 	 4.707800e-03 	3.868702e-01 	 4.943200e-03 	3.957867e-02 	 -5.824267e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	3.359665e-01 	 4.601200e-03 	3.912067e-01 	 4.850133e-03 	4.352368e-02 	 -5.089733e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	3.411462e-01 	 4.434400e-03 	3.954830e-01 	 4.741467e-03 	4.745866e-02 	 -4.560533e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	3.463259e-01 	 4.234000e-03 	3.996890e-01 	 4.597333e-03 	5.140367e-02 	 -3.896800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	3.515056e-01 	 3.998800e-03 	4.038348e-01 	 4.437733e-03 	5.533864e-02 	 -3.117600e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	3.566954e-01 	 3.711800e-03 	4.079103e-01 	 4.316667e-03 	5.927362e-02 	 -2.518000e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	3.618751e-01 	 3.398000e-03 	4.119256e-01 	 4.264667e-03 	6.320859e-02 	 -2.144533e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	3.670548e-01 	 3.146600e-03 	4.158806e-01 	 4.255200e-03 	6.714356e-02 	 -1.795200e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	3.722446e-01 	 3.009800e-03 	4.197654e-01 	 4.232800e-03 	7.107854e-02 	 -1.240800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	3.774243e-01 	 2.935800e-03 	4.236000e-01 	 4.162267e-03 	7.500347e-02 	 -5.384000e-04 	nan          	nan          	 
nan          	nan          	nan          	nan          	3.826140e-01 	 2.858600e-03 	4.273643e-01 	 4.048533e-03 	7.893845e-02 	 1.569333e-04 	nan          	nan          	 
nan          	nan          	nan          	nan          	3.877937e-01 	 2.809200e-03 	4.310784e-01 	 3.923467e-03 	8.286338e-02 	 1.003467e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	3.929835e-01 	 2.847800e-03 	4.347323e-01 	 3.824000e-03 	8.677828e-02 	 2.134800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	3.981632e-01 	 2.931600e-03 	4.383361e-01 	 3.771333e-03 	9.070321e-02 	 3.143200e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	4.033529e-01 	 2.965200e-03 	4.418795e-01 	 3.764533e-03 	9.461811e-02 	 3.629067e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	4.085427e-01 	 2.948600e-03 	4.453728e-01 	 3.785067e-03 	9.852297e-02 	 3.894267e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	4.137224e-01 	 2.969400e-03 	4.488159e-01 	 3.799467e-03 	1.024379e-01 	 4.354800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	4.189121e-01 	 3.066600e-03 	4.522089e-01 	 3.783200e-03 	1.063427e-01 	 4.739067e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	4.241019e-01 	 3.176200e-03 	4.555616e-01 	 3.731600e-03 	1.102375e-01 	 4.774533e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	4.292916e-01 	 3.239800e-03 	4.588642e-01 	 3.654000e-03 	1.141324e-01 	 4.782800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	4.344714e-01 	 3.278000e-03 	4.621266e-01 	 3.565867e-03 	1.180272e-01 	 5.051333e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	4.396611e-01 	 3.333600e-03 	4.653489e-01 	 3.478667e-03 	1.219120e-01 	 5.450400e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	4.448509e-01 	 3.378200e-03 	4.685310e-01 	 3.389200e-03 	1.257968e-01 	 5.704800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	4.500406e-01 	 3.369200e-03 	4.716830e-01 	 3.285467e-03 	1.296715e-01 	 5.650133e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	4.552304e-01 	 3.350000e-03 	4.748048e-01 	 3.166933e-03 	1.335462e-01 	 5.524133e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	4.604101e-01 	 3.397000e-03 	4.778966e-01 	 3.045067e-03 	1.374110e-01 	 5.701067e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	4.655998e-01 	 3.468800e-03 	4.809583e-01 	 2.940800e-03 	1.412656e-01 	 6.109200e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	4.707896e-01 	 3.423600e-03 	4.839898e-01 	 2.866800e-03 	1.451203e-01 	 6.436133e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	4.759693e-01 	 3.148600e-03 	4.870113e-01 	 2.813733e-03 	1.489750e-01 	 6.571067e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	4.811590e-01 	 2.630600e-03 	4.900127e-01 	 2.761333e-03 	1.528095e-01 	 6.584267e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	4.863488e-01 	 2.137400e-03 	4.929941e-01 	 2.694533e-03 	1.566542e-01 	 6.597067e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	4.915285e-01 	 1.934000e-03 	4.959754e-01 	 2.608267e-03 	1.604787e-01 	 6.663200e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	4.967182e-01 	 1.810400e-03 	4.989367e-01 	 2.569867e-03 	1.643033e-01 	 6.757867e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	5.018979e-01 	 1.549800e-03 	5.018979e-01 	 2.618533e-03 	1.681178e-01 	 6.900400e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	1.719223e-01 	 7.046667e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	1.757268e-01 	 7.066533e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	1.795212e-01 	 6.966133e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	1.833056e-01 	 6.859733e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	1.870800e-01 	 6.778800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	1.908543e-01 	 6.736933e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	1.946186e-01 	 6.777867e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	1.983729e-01 	 6.862800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	2.021172e-01 	 6.889333e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	2.058514e-01 	 6.896800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	2.095756e-01 	 7.004933e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	2.132997e-01 	 7.151067e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	2.170038e-01 	 7.203600e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	2.207079e-01 	 7.188667e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	2.244020e-01 	 7.152533e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	2.280860e-01 	 7.042800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	2.317600e-01 	 6.867867e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	2.354239e-01 	 6.687333e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	2.390778e-01 	 6.522400e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	2.427217e-01 	 6.412400e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	2.463555e-01 	 6.427600e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	2.499793e-01 	 6.545067e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	2.535931e-01 	 6.634667e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	2.571968e-01 	 6.620133e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	2.607904e-01 	 6.532800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	2.643741e-01 	 6.391467e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	2.679477e-01 	 6.213867e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	2.715112e-01 	 6.082000e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	2.750648e-01 	 6.054533e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	2.786083e-01 	 6.039333e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	2.821417e-01 	 5.915867e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	2.856551e-01 	 5.750000e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	2.891684e-01 	 5.704133e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	2.926617e-01 	 5.788533e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	2.961550e-01 	 5.893333e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	2.996282e-01 	 5.962000e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	3.030914e-01 	 5.988800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	3.065546e-01 	 5.956933e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	3.099977e-01 	 5.880400e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	3.134207e-01 	 5.819600e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	3.168437e-01 	 5.819867e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	3.202567e-01 	 5.833733e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	3.236597e-01 	 5.744800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	3.270426e-01 	 5.534000e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	3.304254e-01 	 5.343733e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	3.337882e-01 	 5.294000e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	3.371410e-01 	 5.315733e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	3.404837e-01 	 5.276267e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	3.438164e-01 	 5.186133e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	3.471390e-01 	 5.145333e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	3.504516e-01 	 5.144400e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	3.537542e-01 	 5.126400e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	3.570367e-01 	 5.108267e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	3.603192e-01 	 5.074533e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	3.635916e-01 	 4.974133e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	3.668440e-01 	 4.842800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	3.700964e-01 	 4.747067e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	3.733287e-01 	 4.688133e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	3.765510e-01 	 4.626667e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	3.797732e-01 	 4.554133e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	3.829754e-01 	 4.512800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	3.861675e-01 	 4.540000e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	3.893597e-01 	 4.600800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	3.925318e-01 	 4.630933e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	3.956938e-01 	 4.616800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	3.988558e-01 	 4.574800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.019978e-01 	 4.514800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.051397e-01 	 4.445333e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.082616e-01 	 4.388133e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.113835e-01 	 4.376533e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.144953e-01 	 4.404533e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.175971e-01 	 4.405467e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.206889e-01 	 4.321600e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.237807e-01 	 4.176667e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.268524e-01 	 4.047600e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.299241e-01 	 3.964800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.329857e-01 	 3.899600e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.360373e-01 	 3.824400e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.390889e-01 	 3.750267e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.421305e-01 	 3.692800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.451620e-01 	 3.651467e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.481835e-01 	 3.614133e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.512050e-01 	 3.549200e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.542265e-01 	 3.439600e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.572280e-01 	 3.310667e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.602394e-01 	 3.215467e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.632308e-01 	 3.184933e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.662322e-01 	 3.178133e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.692136e-01 	 3.158133e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.722049e-01 	 3.128800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.751863e-01 	 3.119600e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.781576e-01 	 3.124800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.811389e-01 	 3.082933e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.841102e-01 	 3.020533e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.870816e-01 	 2.975467e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.900428e-01 	 2.930133e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	4.930141e-01 	 2.886400e-03 	nan          	nan          	 
