x0	y0	y1	y2	y3	y4	y5	y6	y7	y8	y9	
4.999084e-01 	1.563133e-01 	1.770786e-01 	1.941481e-01 	1.619643e-01 	4.760913e-02 	2.212453e-01 	1.965136e-01 	1.672491e-01 	5.199380e-02 	1.148781e-01 	 
5.154724e-01 	1.524571e-01 	1.702000e-01 	1.992600e-01 	1.583929e-01 	5.564282e-02 	2.061562e-01 	1.504070e-01 	1.389348e-01 	1.149387e-01 	8.181608e-02 	 
5.312042e-01 	1.485632e-01 	1.639095e-01 	2.043665e-01 	1.508752e-01 	1.056658e-01 	1.819920e-01 	1.148282e-01 	1.132657e-01 	1.530803e-01 	3.860325e-02 	 
5.467682e-01 	1.447586e-01 	1.583574e-01 	2.036129e-01 	1.455858e-01 	1.243043e-01 	1.726267e-01 	1.260650e-01 	1.209743e-01 	1.389671e-01 	1.631484e-03 	 
5.623474e-01 	1.409329e-01 	1.529588e-01 	1.954469e-01 	1.394753e-01 	1.199642e-01 	1.743407e-01 	1.610910e-01 	1.568211e-01 	1.018804e-01 	-2.235077e-02 	 
5.780792e-01 	1.369694e-01 	1.470645e-01 	1.807517e-01 	1.257758e-01 	1.232376e-01 	1.717580e-01 	1.626195e-01 	2.081854e-01 	9.802900e-02 	-3.443112e-02 	 
5.936584e-01 	1.329435e-01 	1.404846e-01 	1.632980e-01 	1.084066e-01 	1.244079e-01 	1.602120e-01 	1.322182e-01 	2.605284e-01 	1.235618e-01 	-3.218333e-02 	 
6.092224e-01 	1.288234e-01 	1.332491e-01 	1.478079e-01 	1.021265e-01 	1.108593e-01 	1.546349e-01 	8.997385e-02 	2.864065e-01 	1.426929e-01 	-1.924084e-02 	 
6.249695e-01 	1.246095e-01 	1.255743e-01 	1.382215e-01 	1.115417e-01 	9.583474e-02 	1.571294e-01 	5.432669e-02 	2.702972e-01 	1.361399e-01 	2.583379e-03 	 
6.405487e-01 	1.204541e-01 	1.177555e-01 	1.354918e-01 	1.204024e-01 	1.123412e-01 	1.462976e-01 	6.923920e-02 	2.374250e-01 	1.130683e-01 	3.674906e-02 	 
6.561279e-01 	1.163439e-01 	1.096446e-01 	1.362385e-01 	1.204945e-01 	1.688800e-01 	1.251755e-01 	1.777947e-01 	2.069384e-01 	8.621120e-02 	7.063114e-02 	 
6.717072e-01 	1.122900e-01 	1.011293e-01 	1.355065e-01 	1.185462e-01 	1.876273e-01 	1.234042e-01 	2.772592e-01 	1.758710e-01 	6.034444e-02 	7.494389e-02 	 
6.874542e-01 	1.080518e-01 	9.212144e-02 	1.297584e-01 	1.176631e-01 	1.588251e-01 	1.307328e-01 	3.117050e-01 	1.373068e-01 	3.521129e-02 	5.821253e-02 	 
7.030334e-01 	1.034600e-01 	8.305769e-02 	1.182695e-01 	1.146796e-01 	1.497392e-01 	9.767637e-02 	2.872481e-01 	9.476908e-02 	4.833750e-03 	5.845048e-02 	 
7.186127e-01 	9.848790e-02 	7.406405e-02 	1.019652e-01 	1.064838e-01 	1.559656e-01 	5.098014e-02 	2.157811e-01 	4.773418e-02 	-3.436234e-02 	7.698637e-02 	 
7.343597e-01 	9.333381e-02 	6.499186e-02 	8.277362e-02 	9.368685e-02 	1.483928e-01 	7.230882e-02 	1.334385e-01 	-4.912604e-03 	-3.919834e-02 	9.091054e-02 	 
