x0	y0	y1	y2	y3	y4	y5	y6	y7	y8	
5.485925e+01 	1.485524e-01 	1.574933e-01 	1.588909e-01 	1.555925e-01 	1.281037e-01 	1.411527e-01 	1.040435e-01 	1.384825e-01 	1.898038e-02 	 
5.487482e+01 	1.486614e-01 	1.577078e-01 	1.592044e-01 	1.560452e-01 	1.287530e-01 	1.405613e-01 	1.280769e-01 	1.520583e-01 	1.852692e-02 	 
5.489056e+01 	1.487682e-01 	1.579242e-01 	1.595234e-01 	1.564686e-01 	1.295183e-01 	1.391062e-01 	1.477790e-01 	1.565001e-01 	2.425665e-02 	 
5.490613e+01 	1.488731e-01 	1.581354e-01 	1.598390e-01 	1.568508e-01 	1.303734e-01 	1.373617e-01 	1.593775e-01 	1.575283e-01 	3.167040e-02 	 
5.492169e+01 	1.489756e-01 	1.583390e-01 	1.601500e-01 	1.571996e-01 	1.312929e-01 	1.358530e-01 	1.621517e-01 	1.533420e-01 	3.418843e-02 	 
5.493744e+01 	1.490717e-01 	1.585346e-01 	1.604573e-01 	1.575275e-01 	1.322320e-01 	1.349652e-01 	1.564077e-01 	1.401982e-01 	2.428740e-02 	 
5.495300e+01 	1.491612e-01 	1.587182e-01 	1.607512e-01 	1.578358e-01 	1.330981e-01 	1.348910e-01 	1.435380e-01 	1.204527e-01 	-3.530961e-03 	 
5.496857e+01 	1.492475e-01 	1.588879e-01 	1.610303e-01 	1.581325e-01 	1.338383e-01 	1.355805e-01 	1.256670e-01 	1.011465e-01 	-3.928908e-02 	 
5.498431e+01 	1.493237e-01 	1.590419e-01 	1.612957e-01 	1.584264e-01 	1.344144e-01 	1.368771e-01 	1.055772e-01 	8.708447e-02 	-5.054036e-02 	 
5.499988e+01 	1.493853e-01 	1.591785e-01 	1.615413e-01 	1.587183e-01 	1.347873e-01 	1.385041e-01 	8.701900e-02 	7.746085e-02 	-1.172185e-02 	 
5.501544e+01 	1.494374e-01 	1.593042e-01 	1.617721e-01 	1.590126e-01 	1.349617e-01 	1.402291e-01 	7.236113e-02 	6.895432e-02 	6.048362e-02 	 
5.503119e+01 	1.494853e-01 	1.594201e-01 	1.619860e-01 	1.593085e-01 	1.349652e-01 	1.418781e-01 	6.302601e-02 	6.094972e-02 	1.161225e-01 	 
5.504675e+01 	1.495263e-01 	1.595210e-01 	1.621752e-01 	1.595973e-01 	1.348620e-01 	1.432979e-01 	5.963849e-02 	5.654544e-02 	1.268769e-01 	 
