x0	G1	x1	G2	x2	G3	x3	G4	
4.000960e-02 	 -9.431668e-04 	4.532160e-01 	 -1.842313e-03 	2.550131e-01 	 -9.347898e-04 	2.550132e-01 	 -1.035070e-03 	 
4.546143e-02 	 -9.458458e-04 	4.563484e-01 	 -1.800026e-03 	2.609097e-01 	 -9.426171e-04 	2.609098e-01 	 -1.064034e-03 	 
5.090781e-02 	 -9.358255e-04 	4.593464e-01 	 -1.753015e-03 	2.667480e-01 	 -9.537894e-04 	2.667480e-01 	 -1.095195e-03 	 
5.634811e-02 	 -9.011076e-04 	4.622107e-01 	 -1.711879e-03 	2.725260e-01 	 -9.733653e-04 	2.725260e-01 	 -1.125092e-03 	 
6.178141e-02 	 -8.623421e-04 	4.649432e-01 	 -1.681385e-03 	2.782427e-01 	 -9.949243e-04 	2.782428e-01 	 -1.152869e-03 	 
6.720702e-02 	 -8.324274e-04 	4.675455e-01 	 -1.655113e-03 	2.838972e-01 	 -1.012425e-03 	2.838972e-01 	 -1.184084e-03 	 
7.262407e-02 	 -8.066581e-04 	4.700195e-01 	 -1.628131e-03 	2.894883e-01 	 -1.031605e-03 	2.894884e-01 	 -1.221376e-03 	 
7.803178e-02 	 -7.870235e-04 	4.723675e-01 	 -1.601915e-03 	2.950148e-01 	 -1.058068e-03 	2.950148e-01 	 -1.259989e-03 	 
8.342936e-02 	 -7.796101e-04 	4.745911e-01 	 -1.577348e-03 	3.004755e-01 	 -1.085194e-03 	3.004756e-01 	 -1.296343e-03 	 
8.881603e-02 	 -7.721293e-04 	4.766929e-01 	 -1.550887e-03 	3.058695e-01 	 -1.105041e-03 	3.058694e-01 	 -1.331158e-03 	 
9.419104e-02 	 -7.459359e-04 	4.786758e-01 	 -1.521085e-03 	3.111959e-01 	 -1.121397e-03 	3.111957e-01 	 -1.365772e-03 	 
9.955360e-02 	 -7.018737e-04 	4.805420e-01 	 -1.493120e-03 	3.164531e-01 	 -1.142755e-03 	3.164531e-01 	 -1.401668e-03 	 
1.049028e-01 	 -6.545403e-04 	4.822947e-01 	 -1.467748e-03 	3.216409e-01 	 -1.171006e-03 	3.216408e-01 	 -1.440355e-03 	 
1.102381e-01 	 -6.162966e-04 	4.839368e-01 	 -1.440402e-03 	3.267580e-01 	 -1.202560e-03 	3.267579e-01 	 -1.481572e-03 	 
1.155586e-01 	 -5.977036e-04 	4.854714e-01 	 -1.412290e-03 	3.318034e-01 	 -1.232409e-03 	3.318033e-01 	 -1.523075e-03 	 
1.208635e-01 	 -6.034065e-04 	4.869025e-01 	 -1.385969e-03 	3.367761e-01 	 -1.255988e-03 	3.367763e-01 	 -1.563463e-03 	 
1.261520e-01 	 -6.212349e-04 	4.882330e-01 	 -1.358462e-03 	3.416759e-01 	 -1.274089e-03 	3.416758e-01 	 -1.601972e-03 	 
1.314234e-01 	 -6.298723e-04 	4.894678e-01 	 -1.326185e-03 	3.465013e-01 	 -1.294963e-03 	3.465014e-01 	 -1.636762e-03 	 
1.366771e-01 	 -6.216508e-04 	4.906095e-01 	 -1.287017e-03 	3.512519e-01 	 -1.323368e-03 	3.512519e-01 	 -1.666135e-03 	 
1.419120e-01 	 -6.081449e-04 	4.916634e-01 	 -1.248389e-03 	3.559271e-01 	 -1.353382e-03 	3.559270e-01 	 -1.690972e-03 	 
1.471277e-01 	 -6.027348e-04 	4.926334e-01 	 -1.208165e-03 	3.605257e-01 	 -1.379460e-03 	3.605256e-01 	 -1.715972e-03 	 
1.523233e-01 	 -6.081039e-04 	4.935245e-01 	 -1.168999e-03 	3.650475e-01 	 -1.404208e-03 	3.650472e-01 	 -1.743470e-03 	 
1.574980e-01 	 -6.202314e-04 	4.943409e-01 	 -1.125283e-03 	3.694912e-01 	 -1.431281e-03 	3.694913e-01 	 -1.770316e-03 	 
1.626510e-01 	 -6.345944e-04 	4.950882e-01 	 -1.067864e-03 	3.738574e-01 	 -1.459197e-03 	3.738573e-01 	 -1.793199e-03 	 
1.677819e-01 	 -6.477666e-04 	4.957712e-01 	 -1.001490e-03 	3.781444e-01 	 -1.485823e-03 	3.781444e-01 	 -1.813047e-03 	 
1.728896e-01 	 -6.584557e-04 	4.963956e-01 	 -9.150509e-04 	3.823521e-01 	 -1.510845e-03 	3.823522e-01 	 -1.830198e-03 	 
1.779736e-01 	 -6.683755e-04 	4.969666e-01 	 -8.160354e-04 	3.864801e-01 	 -1.532906e-03 	3.864802e-01 	 -1.843589e-03 	 
1.830331e-01 	 -6.809062e-04 	4.974912e-01 	 -7.062337e-04 	3.905283e-01 	 -1.551245e-03 	3.905281e-01 	 -1.853667e-03 	 
1.880675e-01 	 -6.983054e-04 	4.979740e-01 	 -5.642428e-04 	3.944960e-01 	 -1.569027e-03 	3.944958e-01 	 -1.861791e-03 	 
1.930759e-01 	 -7.192550e-04 	4.984214e-01 	 -4.674615e-04 	3.983819e-01 	 -1.587490e-03 	3.983821e-01 	 -1.868394e-03 	 
1.980578e-01 	 -7.395749e-04 	4.988410e-01 	 -3.151064e-04 	4.021875e-01 	 -1.602869e-03 	4.021874e-01 	 -1.873796e-03 	 
2.030123e-01 	 -7.567399e-04 	4.992393e-01 	 -3.286013e-04 	4.059113e-01 	 -1.615955e-03 	4.059112e-01 	 -1.878157e-03 	 
2.079390e-01 	 -7.723795e-04 	4.996242e-01 	 -5.599931e-04 	4.095534e-01 	 -1.632642e-03 	4.095534e-01 	 -1.880129e-03 	 
2.128370e-01 	 -7.901774e-04 	5.000000e-01 	 -5.014765e-04 	4.131137e-01 	 -1.650261e-03 	4.131137e-01 	 -1.879661e-03 	 
2.177057e-01 	 -8.118930e-04 	nan          	nan          	4.165916e-01 	 -1.657993e-03 	4.165919e-01 	 -1.879577e-03 	 
2.225446e-01 	 -8.357251e-04 	nan          	nan          	4.199879e-01 	 -1.654054e-03 	4.199881e-01 	 -1.879815e-03 	 
2.273526e-01 	 -8.583050e-04 	nan          	nan          	4.233019e-01 	 -1.649269e-03 	4.233020e-01 	 -1.876116e-03 	 
2.321296e-01 	 -8.784443e-04 	nan          	nan          	4.265341e-01 	 -1.650575e-03 	4.265341e-01 	 -1.866785e-03 	 
2.368746e-01 	 -8.979811e-04 	nan          	nan          	4.296839e-01 	 -1.653011e-03 	4.296839e-01 	 -1.854769e-03 	 
2.415870e-01 	 -9.191866e-04 	nan          	nan          	4.327520e-01 	 -1.651055e-03 	4.327519e-01 	 -1.842539e-03 	 
2.462663e-01 	 -9.427817e-04 	nan          	nan          	4.357382e-01 	 -1.646131e-03 	4.357381e-01 	 -1.827142e-03 	 
2.509119e-01 	 -9.680705e-04 	nan          	nan          	4.386426e-01 	 -1.639154e-03 	4.386426e-01 	 -1.803928e-03 	 
2.555229e-01 	 -9.939271e-04 	nan          	nan          	4.414659e-01 	 -1.629604e-03 	4.414662e-01 	 -1.778518e-03 	 
2.600992e-01 	 -1.019576e-03 	nan          	nan          	4.442082e-01 	 -1.619653e-03 	4.442084e-01 	 -1.762024e-03 	 
2.646396e-01 	 -1.044484e-03 	nan          	nan          	4.468699e-01 	 -1.610086e-03 	4.468701e-01 	 -1.754116e-03 	 
2.691444e-01 	 -1.068802e-03 	nan          	nan          	4.494513e-01 	 -1.597659e-03 	4.494517e-01 	 -1.746448e-03 	 
2.736121e-01 	 -1.093605e-03 	nan          	nan          	4.519530e-01 	 -1.580678e-03 	4.519533e-01 	 -1.736885e-03 	 
2.780426e-01 	 -1.119734e-03 	nan          	nan          	4.543755e-01 	 -1.562942e-03 	4.543757e-01 	 -1.727520e-03 	 
2.824354e-01 	 -1.146630e-03 	nan          	nan          	4.567193e-01 	 -1.547399e-03 	4.567194e-01 	 -1.718331e-03 	 
2.867898e-01 	 -1.173111e-03 	nan          	nan          	4.589852e-01 	 -1.533130e-03 	4.589849e-01 	 -1.709460e-03 	 
2.911053e-01 	 -1.198520e-03 	nan          	nan          	4.611733e-01 	 -1.518288e-03 	4.611732e-01 	 -1.701273e-03 	 
2.953814e-01 	 -1.222403e-03 	nan          	nan          	4.632854e-01 	 -1.500898e-03 	4.632853e-01 	 -1.691638e-03 	 
2.996178e-01 	 -1.245171e-03 	nan          	nan          	4.653212e-01 	 -1.479589e-03 	4.653211e-01 	 -1.678452e-03 	 
3.038134e-01 	 -1.267779e-03 	nan          	nan          	4.672821e-01 	 -1.456214e-03 	4.672819e-01 	 -1.662688e-03 	 
3.079684e-01 	 -1.290734e-03 	nan          	nan          	4.691689e-01 	 -1.433273e-03 	4.691690e-01 	 -1.645689e-03 	 
3.120820e-01 	 -1.314050e-03 	nan          	nan          	4.709829e-01 	 -1.410711e-03 	4.709828e-01 	 -1.627132e-03 	 
3.161537e-01 	 -1.338287e-03 	nan          	nan          	4.727247e-01 	 -1.388018e-03 	4.727247e-01 	 -1.606817e-03 	 
3.201831e-01 	 -1.363519e-03 	nan          	nan          	4.743955e-01 	 -1.364766e-03 	4.743955e-01 	 -1.586071e-03 	 
3.241698e-01 	 -1.388164e-03 	nan          	nan          	4.759966e-01 	 -1.340593e-03 	4.759965e-01 	 -1.565766e-03 	 
3.281134e-01 	 -1.411291e-03 	nan          	nan          	4.775290e-01 	 -1.316802e-03 	4.775290e-01 	 -1.545609e-03 	 
3.320135e-01 	 -1.434023e-03 	nan          	nan          	4.789940e-01 	 -1.296087e-03 	4.789944e-01 	 -1.525030e-03 	 
3.358696e-01 	 -1.457613e-03 	nan          	nan          	4.803933e-01 	 -1.278957e-03 	4.803936e-01 	 -1.503775e-03 	 
3.396812e-01 	 -1.482266e-03 	nan          	nan          	4.817283e-01 	 -1.261671e-03 	4.817284e-01 	 -1.481792e-03 	 
3.434484e-01 	 -1.506687e-03 	nan          	nan          	4.830002e-01 	 -1.241006e-03 	4.830002e-01 	 -1.459054e-03 	 
3.471701e-01 	 -1.530205e-03 	nan          	nan          	4.842100e-01 	 -1.217956e-03 	4.842101e-01 	 -1.435840e-03 	 
3.508465e-01 	 -1.553028e-03 	nan          	nan          	4.853607e-01 	 -1.194349e-03 	4.853602e-01 	 -1.412166e-03 	 
3.544773e-01 	 -1.575108e-03 	nan          	nan          	4.864525e-01 	 -1.171275e-03 	4.864525e-01 	 -1.387358e-03 	 
3.580617e-01 	 -1.595827e-03 	nan          	nan          	4.874878e-01 	 -1.149585e-03 	4.874879e-01 	 -1.361024e-03 	 
3.615999e-01 	 -1.615590e-03 	nan          	nan          	4.884686e-01 	 -1.129334e-03 	4.884685e-01 	 -1.334031e-03 	 
3.650912e-01 	 -1.635367e-03 	nan          	nan          	4.893964e-01 	 -1.110887e-03 	4.893965e-01 	 -1.308392e-03 	 
3.685356e-01 	 -1.654997e-03 	nan          	nan          	4.902734e-01 	 -1.092266e-03 	4.902734e-01 	 -1.283160e-03 	 
3.719330e-01 	 -1.672975e-03 	nan          	nan          	4.911016e-01 	 -1.071801e-03 	4.911017e-01 	 -1.256326e-03 	 
3.752824e-01 	 -1.689253e-03 	nan          	nan          	4.918829e-01 	 -1.049723e-03 	4.918830e-01 	 -1.226661e-03 	 
3.785842e-01 	 -1.705042e-03 	nan          	nan          	4.926197e-01 	 -1.025197e-03 	4.926195e-01 	 -1.192604e-03 	 
3.818380e-01 	 -1.719009e-03 	nan          	nan          	4.933138e-01 	 -9.988776e-04 	4.933137e-01 	 -1.154989e-03 	 
3.850437e-01 	 -1.728978e-03 	nan          	nan          	4.939679e-01 	 -9.676160e-04 	4.939678e-01 	 -1.111790e-03 	 
3.882006e-01 	 -1.736875e-03 	nan          	nan          	4.945840e-01 	 -9.324336e-04 	4.945841e-01 	 -1.064961e-03 	 
3.913096e-01 	 -1.746314e-03 	nan          	nan          	4.951653e-01 	 -8.929661e-04 	4.951654e-01 	 -1.014015e-03 	 
3.943694e-01 	 -1.757409e-03 	nan          	nan          	4.957131e-01 	 -8.449077e-04 	4.957132e-01 	 -9.540546e-04 	 
3.973804e-01 	 -1.767245e-03 	nan          	nan          	4.962315e-01 	 -7.932985e-04 	4.962313e-01 	 -8.899536e-04 	 
4.003425e-01 	 -1.773983e-03 	nan          	nan          	4.967220e-01 	 -7.316016e-04 	4.967220e-01 	 -8.150014e-04 	 
4.032555e-01 	 -1.779403e-03 	nan          	nan          	4.971878e-01 	 -6.599053e-04 	4.971877e-01 	 -7.290823e-04 	 
4.061193e-01 	 -1.786602e-03 	nan          	nan          	4.976315e-01 	 -5.893793e-04 	4.976315e-01 	 -6.429133e-04 	 
4.089335e-01 	 -1.794401e-03 	nan          	nan          	4.980552e-01 	 -4.901174e-04 	4.980555e-01 	 -5.264173e-04 	 
4.116987e-01 	 -1.799897e-03 	nan          	nan          	4.984650e-01 	 -4.404434e-04 	4.984648e-01 	 -4.575236e-04 	 
4.144142e-01 	 -1.802909e-03 	nan          	nan          	4.988608e-01 	 -3.393635e-04 	4.988603e-01 	 -3.361181e-04 	 
4.170803e-01 	 -1.804221e-03 	nan          	nan          	4.992448e-01 	 -3.993914e-04 	4.992449e-01 	 -3.705269e-04 	 
4.196969e-01 	 -1.802807e-03 	nan          	nan          	4.996256e-01 	 -6.501016e-04 	4.996254e-01 	 -5.999628e-04 	 
4.222643e-01 	 -1.797801e-03 	nan          	nan          	5.000000e-01 	 -5.379709e-04 	5.000000e-01 	 -4.986984e-04 	 
4.247822e-01 	 -1.790847e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.272507e-01 	 -1.784655e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.296697e-01 	 -1.778204e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.320396e-01 	 -1.768674e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.343602e-01 	 -1.756647e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.366323e-01 	 -1.743892e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.388550e-01 	 -1.730180e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.410290e-01 	 -1.715424e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.431546e-01 	 -1.698107e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.452314e-01 	 -1.677251e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.472606e-01 	 -1.657482e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.492418e-01 	 -1.642670e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.511749e-01 	 -1.629705e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.530612e-01 	 -1.615604e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.549000e-01 	 -1.601842e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.566920e-01 	 -1.589221e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.584377e-01 	 -1.576697e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.601372e-01 	 -1.563178e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.617913e-01 	 -1.546260e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.633997e-01 	 -1.524517e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.649636e-01 	 -1.499667e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.664827e-01 	 -1.472989e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.679581e-01 	 -1.445437e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.693899e-01 	 -1.420668e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.707785e-01 	 -1.402066e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.721252e-01 	 -1.388065e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.734294e-01 	 -1.374955e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.746929e-01 	 -1.360918e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.759152e-01 	 -1.346462e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.770979e-01 	 -1.331481e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.782409e-01 	 -1.314454e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.793453e-01 	 -1.295659e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.804118e-01 	 -1.278737e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.814410e-01 	 -1.265916e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.824335e-01 	 -1.255312e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.833901e-01 	 -1.243415e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.843119e-01 	 -1.228799e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.851995e-01 	 -1.211309e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.860539e-01 	 -1.191800e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.868759e-01 	 -1.171174e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.876663e-01 	 -1.150252e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.884262e-01 	 -1.129514e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.891562e-01 	 -1.108772e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.898580e-01 	 -1.087646e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.905320e-01 	 -1.065814e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.911790e-01 	 -1.043305e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.918011e-01 	 -1.021159e-03 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.923984e-01 	 -9.977247e-04 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.929722e-01 	 -9.759350e-04 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.935236e-01 	 -9.515554e-04 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.940546e-01 	 -9.275560e-04 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.945655e-01 	 -8.998318e-04 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.950576e-01 	 -8.687196e-04 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.955326e-01 	 -8.340655e-04 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.959915e-01 	 -7.916926e-04 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.964355e-01 	 -7.452558e-04 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.968664e-01 	 -6.911448e-04 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.972846e-01 	 -6.255814e-04 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.976936e-01 	 -5.642526e-04 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.980924e-01 	 -4.718384e-04 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.984822e-01 	 -4.315763e-04 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.988685e-01 	 -3.370716e-04 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.992470e-01 	 -4.115122e-04 	nan          	nan          	nan          	nan          	nan          	nan          	 
4.996256e-01 	 -6.919913e-04 	nan          	nan          	nan          	nan          	nan          	nan          	 
5.000000e-01 	 -5.693518e-04 	nan          	nan          	nan          	nan          	nan          	nan          	 
