x0	y0	y1	y2	y3	y4	y5	y6	y7	y8	y9	
1.593628e+00 	6.566406e-01 	6.457190e-01 	6.622437e-01 	6.521386e-01 	6.172910e-01 	6.687114e-01 	5.994405e-01 	6.552440e-01 	6.280250e-01 	6.833432e-01 	 
1.609360e+00 	6.564811e-01 	6.530217e-01 	6.724591e-01 	6.484612e-01 	6.159646e-01 	6.733411e-01 	6.092260e-01 	6.501837e-01 	6.431320e-01 	6.827856e-01 	 
1.624939e+00 	6.565822e-01 	6.583391e-01 	6.718871e-01 	6.407896e-01 	6.292285e-01 	6.808988e-01 	6.211151e-01 	6.408794e-01 	6.591302e-01 	6.830179e-01 	 
1.640503e+00 	6.567909e-01 	6.597197e-01 	6.590699e-01 	6.383420e-01 	6.333196e-01 	6.830314e-01 	6.332555e-01 	6.159787e-01 	6.712051e-01 	6.825041e-01 	 
1.656235e+00 	6.569598e-01 	6.574469e-01 	6.402608e-01 	6.467588e-01 	6.320875e-01 	6.804997e-01 	6.414620e-01 	5.959929e-01 	6.776683e-01 	6.808430e-01 	 
1.671814e+00 	6.570550e-01 	6.534314e-01 	6.289753e-01 	6.584853e-01 	6.262530e-01 	6.686137e-01 	6.479300e-01 	5.952468e-01 	6.801400e-01 	6.780669e-01 	 
1.687378e+00 	6.570782e-01 	6.500762e-01 	6.299707e-01 	6.702540e-01 	6.170972e-01 	6.565820e-01 	6.545162e-01 	6.005134e-01 	6.805971e-01 	6.740619e-01 	 
1.702957e+00 	6.570614e-01 	6.492114e-01 	6.372449e-01 	6.809348e-01 	6.122283e-01 	6.577322e-01 	6.594580e-01 	6.011708e-01 	6.797694e-01 	6.674192e-01 	 
1.718689e+00 	6.571086e-01 	6.509657e-01 	6.437814e-01 	6.868455e-01 	6.185171e-01 	6.560227e-01 	6.624038e-01 	6.028542e-01 	6.781098e-01 	6.558194e-01 	 
1.734268e+00 	6.572769e-01 	6.539524e-01 	6.478687e-01 	6.831977e-01 	6.308473e-01 	6.486869e-01 	6.661472e-01 	6.077419e-01 	6.753078e-01 	6.395440e-01 	 
