x0	Forced	x1	Inflow	x2	G2	x3	G3	x4	G4	x5	3DU	
7.500827e-01 	 5.511600e-03 	7.500827e-01 	 5.722800e-03 	5.411927e-01 	 -6.133600e-03 	5.451427e-01 	 -5.724267e-03 	3.233327e-01 	 -8.245333e-04 	nan          	nan          	 
7.570927e-01 	 5.290800e-03 	7.570927e-01 	 5.299000e-03 	5.462527e-01 	 -6.005800e-03 	5.523027e-01 	 -4.352000e-03 	3.269527e-01 	 -8.197333e-04 	nan          	nan          	 
7.640627e-01 	 4.995400e-03 	7.640627e-01 	 5.006400e-03 	5.513127e-01 	 -5.491800e-03 	5.594427e-01 	 -2.404133e-03 	3.305827e-01 	 -8.174667e-04 	nan          	nan          	 
7.710027e-01 	 4.680800e-03 	7.710027e-01 	 4.970600e-03 	5.563727e-01 	 -4.622600e-03 	5.665727e-01 	 -7.160000e-05 	3.342227e-01 	 -8.150667e-04 	nan          	nan          	 
7.779027e-01 	 4.439400e-03 	7.779027e-01 	 5.214800e-03 	5.614327e-01 	 -3.688000e-03 	5.736827e-01 	 2.118933e-03 	3.378727e-01 	 -8.092000e-04 	nan          	nan          	 
7.847727e-01 	 4.244600e-03 	7.847727e-01 	 5.596800e-03 	5.664927e-01 	 -3.109600e-03 	5.807727e-01 	 3.647467e-03 	3.415327e-01 	 -8.001333e-04 	nan          	nan          	 
7.915927e-01 	 4.020400e-03 	7.915927e-01 	 5.880400e-03 	5.715627e-01 	 -3.060200e-03 	5.878527e-01 	 4.492000e-03 	3.452127e-01 	 -7.925333e-04 	nan          	nan          	 
7.983927e-01 	 3.793800e-03 	7.983927e-01 	 5.915600e-03 	5.766327e-01 	 -3.238600e-03 	5.949027e-01 	 5.082133e-03 	3.488927e-01 	 -7.846667e-04 	nan          	nan          	 
8.051427e-01 	 3.676000e-03 	8.051427e-01 	 5.800000e-03 	5.817027e-01 	 -3.136000e-03 	6.019327e-01 	 5.721467e-03 	3.525827e-01 	 -7.681333e-04 	nan          	nan          	 
8.118527e-01 	 3.703600e-03 	8.118527e-01 	 5.754200e-03 	5.867827e-01 	 -2.407600e-03 	6.089327e-01 	 6.351333e-03 	3.562827e-01 	 -7.305333e-04 	nan          	nan          	 
8.185327e-01 	 3.794800e-03 	8.185327e-01 	 5.860600e-03 	5.918627e-01 	 -1.149000e-03 	6.159127e-01 	 6.786667e-03 	3.600027e-01 	 -6.753333e-04 	nan          	nan          	 
8.251727e-01 	 3.834200e-03 	8.251727e-01 	 5.997600e-03 	5.969427e-01 	 1.126000e-04 	6.228627e-01 	 6.962933e-03 	3.637227e-01 	 -6.124000e-04 	nan          	nan          	 
8.317727e-01 	 3.783600e-03 	8.317727e-01 	 6.000400e-03 	6.020227e-01 	 1.036000e-03 	6.297827e-01 	 6.988000e-03 	3.674527e-01 	 -5.468000e-04 	nan          	nan          	 
8.383427e-01 	 3.733200e-03 	8.383427e-01 	 5.831000e-03 	6.071027e-01 	 1.924800e-03 	6.366727e-01 	 7.004667e-03 	3.711927e-01 	 -4.834667e-04 	nan          	nan          	 
8.448627e-01 	 3.768200e-03 	8.448627e-01 	 5.595600e-03 	6.121927e-01 	 3.156200e-03 	6.435227e-01 	 7.094000e-03 	3.749327e-01 	 -4.178667e-04 	nan          	nan          	 
8.513527e-01 	 3.842000e-03 	8.513527e-01 	 5.416800e-03 	6.172827e-01 	 4.558600e-03 	6.503427e-01 	 7.268933e-03 	3.786927e-01 	 -3.584000e-04 	nan          	nan          	 
8.578027e-01 	 3.844800e-03 	8.578027e-01 	 5.309200e-03 	6.223827e-01 	 5.661600e-03 	6.571227e-01 	 7.475867e-03 	3.824527e-01 	 -3.120000e-04 	nan          	nan          	 
8.642227e-01 	 3.748600e-03 	8.642227e-01 	 5.202400e-03 	6.274727e-01 	 6.268800e-03 	6.638627e-01 	 7.596667e-03 	3.862327e-01 	 -2.836000e-04 	nan          	nan          	 
8.705927e-01 	 3.637400e-03 	8.705927e-01 	 5.037800e-03 	6.325727e-01 	 6.523800e-03 	6.705627e-01 	 7.543600e-03 	3.900127e-01 	 -2.785333e-04 	nan          	nan          	 
8.769427e-01 	 3.592800e-03 	8.769427e-01 	 4.821400e-03 	6.376727e-01 	 6.654600e-03 	6.772227e-01 	 7.408000e-03 	3.938027e-01 	 -2.997333e-04 	nan          	nan          	 
8.832527e-01 	 3.590800e-03 	8.832527e-01 	 4.609800e-03 	6.427727e-01 	 6.797200e-03 	6.838427e-01 	 7.351867e-03 	3.975927e-01 	 -3.641333e-04 	nan          	nan          	 
8.895227e-01 	 3.538200e-03 	8.895227e-01 	 4.452000e-03 	6.478727e-01 	 6.929800e-03 	6.904127e-01 	 7.398533e-03 	4.014027e-01 	 -4.750667e-04 	nan          	nan          	 
8.957627e-01 	 3.407200e-03 	8.957627e-01 	 4.386200e-03 	6.529827e-01 	 6.963000e-03 	6.969327e-01 	 7.449600e-03 	4.052127e-01 	 -6.049333e-04 	nan          	nan          	 
9.019727e-01 	 3.273000e-03 	9.019727e-01 	 4.437800e-03 	6.580927e-01 	 6.927200e-03 	7.034127e-01 	 7.473333e-03 	4.090327e-01 	 -6.930667e-04 	nan          	nan          	 
9.081527e-01 	 3.184200e-03 	9.081527e-01 	 4.557400e-03 	6.632027e-01 	 6.963400e-03 	7.098427e-01 	 7.516400e-03 	4.128527e-01 	 -7.224000e-04 	nan          	nan          	 
9.143027e-01 	 3.111800e-03 	9.143027e-01 	 4.616800e-03 	6.683127e-01 	 7.050800e-03 	7.162127e-01 	 7.578000e-03 	4.166827e-01 	 -7.388000e-04 	nan          	nan          	 
9.204227e-01 	 2.996200e-03 	9.204227e-01 	 4.528400e-03 	6.734227e-01 	 7.047400e-03 	7.225427e-01 	 7.620267e-03 	4.205227e-01 	 -7.754667e-04 	nan          	nan          	 
9.265127e-01 	 2.804000e-03 	9.265127e-01 	 4.317600e-03 	6.785427e-01 	 7.042200e-03 	7.288127e-01 	 7.619200e-03 	4.243627e-01 	 -8.345333e-04 	nan          	nan          	 
9.325827e-01 	 2.518000e-03 	9.325827e-01 	 4.046600e-03 	6.836627e-01 	 7.202200e-03 	7.350327e-01 	 7.564267e-03 	4.282127e-01 	 -9.277333e-04 	nan          	nan          	 
9.386227e-01 	 2.145400e-03 	9.386227e-01 	 3.760400e-03 	6.887827e-01 	 7.313600e-03 	7.411927e-01 	 7.448800e-03 	4.320727e-01 	 -1.029733e-03 	nan          	nan          	 
9.446427e-01 	 1.717200e-03 	9.446427e-01 	 3.488800e-03 	6.939027e-01 	 7.068600e-03 	7.473027e-01 	 7.298533e-03 	4.359327e-01 	 -1.111200e-03 	nan          	nan          	 
9.506327e-01 	 1.315400e-03 	9.506327e-01 	 3.239800e-03 	6.990327e-01 	 6.617400e-03 	7.533427e-01 	 7.185067e-03 	4.397927e-01 	 -1.252533e-03 	nan          	nan          	 
9.566127e-01 	 1.065600e-03 	9.566127e-01 	 3.076400e-03 	7.041527e-01 	 6.352600e-03 	7.593327e-01 	 7.138400e-03 	4.436727e-01 	 -1.539067e-03 	nan          	nan          	 
9.625727e-01 	 1.044400e-03 	9.625727e-01 	 3.023000e-03 	7.092827e-01 	 6.347600e-03 	7.652627e-01 	 7.085200e-03 	4.475427e-01 	 -1.914533e-03 	nan          	nan          	 
9.685227e-01 	 1.183400e-03 	9.685227e-01 	 2.926600e-03 	7.144127e-01 	 6.362600e-03 	7.711327e-01 	 6.957333e-03 	4.514227e-01 	 -2.298667e-03 	nan          	nan          	 
9.744527e-01 	 1.386000e-03 	9.744527e-01 	 2.755400e-03 	7.195427e-01 	 6.246400e-03 	7.769327e-01 	 6.782000e-03 	4.553127e-01 	 -2.782400e-03 	nan          	nan          	 
9.803727e-01 	 1.592000e-03 	9.803727e-01 	 2.630400e-03 	7.246827e-01 	 6.075400e-03 	7.826827e-01 	 6.622267e-03 	4.592027e-01 	 -3.526800e-03 	nan          	nan          	 
9.862827e-01 	 1.760800e-03 	9.862827e-01 	 2.553800e-03 	7.298127e-01 	 5.945600e-03 	7.883527e-01 	 6.484267e-03 	4.630927e-01 	 -4.492000e-03 	nan          	nan          	 
9.921927e-01 	 2.041400e-03 	9.921927e-01 	 2.726800e-03 	7.349527e-01 	 5.869000e-03 	7.939727e-01 	 6.345200e-03 	4.669927e-01 	 -5.414933e-03 	nan          	nan          	 
9.980927e-01 	 2.534000e-03 	9.980927e-01 	 3.148800e-03 	7.400827e-01 	 5.798000e-03 	7.995227e-01 	 6.212533e-03 	4.708927e-01 	 -6.217867e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	7.452227e-01 	 5.669800e-03 	8.050027e-01 	 6.123467e-03 	4.747927e-01 	 -7.049867e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	7.503727e-01 	 5.473000e-03 	8.104227e-01 	 6.088267e-03 	4.787027e-01 	 -7.899067e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	7.555127e-01 	 5.275400e-03 	8.157727e-01 	 6.064267e-03 	4.826127e-01 	 -8.635467e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	7.606527e-01 	 5.196400e-03 	8.210527e-01 	 5.972133e-03 	4.865227e-01 	 -9.232933e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	7.658027e-01 	 5.266600e-03 	8.262727e-01 	 5.795067e-03 	4.904427e-01 	 -9.566400e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	7.709427e-01 	 5.341800e-03 	8.314227e-01 	 5.601867e-03 	4.943627e-01 	 -9.600800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	7.760927e-01 	 5.246400e-03 	8.364927e-01 	 5.484667e-03 	4.982727e-01 	 -9.556267e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	7.812427e-01 	 4.995000e-03 	8.415027e-01 	 5.453467e-03 	5.022027e-01 	 -9.368800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	7.863927e-01 	 4.780000e-03 	8.464527e-01 	 5.452133e-03 	5.061227e-01 	 -8.864267e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	7.915427e-01 	 4.710400e-03 	8.513227e-01 	 5.455600e-03 	5.100427e-01 	 -8.439867e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	7.966927e-01 	 4.707200e-03 	8.561227e-01 	 5.490933e-03 	5.139727e-01 	 -8.381733e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	8.018527e-01 	 4.666600e-03 	8.608627e-01 	 5.544000e-03 	5.178927e-01 	 -8.243200e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	8.070027e-01 	 4.597800e-03 	8.655227e-01 	 5.538400e-03 	5.218227e-01 	 -7.836800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	8.121627e-01 	 4.584200e-03 	8.701227e-01 	 5.423867e-03 	5.257527e-01 	 -7.565867e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	8.173227e-01 	 4.651800e-03 	8.746527e-01 	 5.239733e-03 	5.296727e-01 	 -7.373600e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	8.224727e-01 	 4.719000e-03 	8.791127e-01 	 5.065867e-03 	5.336027e-01 	 -6.759200e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	8.276327e-01 	 4.707800e-03 	8.835027e-01 	 4.943200e-03 	5.375327e-01 	 -5.824267e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	8.327927e-01 	 4.601200e-03 	8.878227e-01 	 4.850133e-03 	5.414627e-01 	 -5.089733e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	8.379527e-01 	 4.434400e-03 	8.920827e-01 	 4.741467e-03 	5.453827e-01 	 -4.560533e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	8.431127e-01 	 4.234000e-03 	8.962727e-01 	 4.597333e-03 	5.493127e-01 	 -3.896800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	8.482727e-01 	 3.998800e-03 	9.004027e-01 	 4.437733e-03 	5.532327e-01 	 -3.117600e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	8.534427e-01 	 3.711800e-03 	9.044627e-01 	 4.316667e-03 	5.571527e-01 	 -2.518000e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	8.586027e-01 	 3.398000e-03 	9.084627e-01 	 4.264667e-03 	5.610727e-01 	 -2.144533e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	8.637627e-01 	 3.146600e-03 	9.124027e-01 	 4.255200e-03 	5.649927e-01 	 -1.795200e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	8.689327e-01 	 3.009800e-03 	9.162727e-01 	 4.232800e-03 	5.689127e-01 	 -1.240800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	8.740927e-01 	 2.935800e-03 	9.200927e-01 	 4.162267e-03 	5.728227e-01 	 -5.384000e-04 	nan          	nan          	 
nan          	nan          	nan          	nan          	8.792627e-01 	 2.858600e-03 	9.238427e-01 	 4.048533e-03 	5.767427e-01 	 1.569333e-04 	nan          	nan          	 
nan          	nan          	nan          	nan          	8.844227e-01 	 2.809200e-03 	9.275427e-01 	 3.923467e-03 	5.806527e-01 	 1.003467e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	8.895927e-01 	 2.847800e-03 	9.311827e-01 	 3.824000e-03 	5.845527e-01 	 2.134800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	8.947527e-01 	 2.931600e-03 	9.347727e-01 	 3.771333e-03 	5.884627e-01 	 3.143200e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	8.999227e-01 	 2.965200e-03 	9.383027e-01 	 3.764533e-03 	5.923627e-01 	 3.629067e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	9.050927e-01 	 2.948600e-03 	9.417827e-01 	 3.785067e-03 	5.962527e-01 	 3.894267e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	9.102527e-01 	 2.969400e-03 	9.452127e-01 	 3.799467e-03 	6.001527e-01 	 4.354800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	9.154227e-01 	 3.066600e-03 	9.485927e-01 	 3.783200e-03 	6.040427e-01 	 4.739067e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	9.205927e-01 	 3.176200e-03 	9.519327e-01 	 3.731600e-03 	6.079227e-01 	 4.774533e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	9.257627e-01 	 3.239800e-03 	9.552227e-01 	 3.654000e-03 	6.118027e-01 	 4.782800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	9.309227e-01 	 3.278000e-03 	9.584727e-01 	 3.565867e-03 	6.156827e-01 	 5.051333e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	9.360927e-01 	 3.333600e-03 	9.616827e-01 	 3.478667e-03 	6.195527e-01 	 5.450400e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	9.412627e-01 	 3.378200e-03 	9.648527e-01 	 3.389200e-03 	6.234227e-01 	 5.704800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	9.464327e-01 	 3.369200e-03 	9.679927e-01 	 3.285467e-03 	6.272827e-01 	 5.650133e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	9.516027e-01 	 3.350000e-03 	9.711027e-01 	 3.166933e-03 	6.311427e-01 	 5.524133e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	9.567627e-01 	 3.397000e-03 	9.741827e-01 	 3.045067e-03 	6.349927e-01 	 5.701067e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	9.619327e-01 	 3.468800e-03 	9.772327e-01 	 2.940800e-03 	6.388327e-01 	 6.109200e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	9.671027e-01 	 3.423600e-03 	9.802527e-01 	 2.866800e-03 	6.426727e-01 	 6.436133e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	9.722627e-01 	 3.148600e-03 	9.832627e-01 	 2.813733e-03 	6.465127e-01 	 6.571067e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	9.774327e-01 	 2.630600e-03 	9.862527e-01 	 2.761333e-03 	6.503327e-01 	 6.584267e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	9.826027e-01 	 2.137400e-03 	9.892227e-01 	 2.694533e-03 	6.541627e-01 	 6.597067e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	9.877627e-01 	 1.934000e-03 	9.921927e-01 	 2.608267e-03 	6.579727e-01 	 6.663200e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	9.929327e-01 	 1.810400e-03 	9.951427e-01 	 2.569867e-03 	6.617827e-01 	 6.757867e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	9.980927e-01 	 1.549800e-03 	9.980927e-01 	 2.618533e-03 	6.655827e-01 	 6.900400e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	6.693727e-01 	 7.046667e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	6.731627e-01 	 7.066533e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	6.769427e-01 	 6.966133e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	6.807127e-01 	 6.859733e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	6.844727e-01 	 6.778800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	6.882327e-01 	 6.736933e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	6.919827e-01 	 6.777867e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	6.957227e-01 	 6.862800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	6.994527e-01 	 6.889333e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	7.031727e-01 	 6.896800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	7.068827e-01 	 7.004933e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	7.105927e-01 	 7.151067e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	7.142827e-01 	 7.203600e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	7.179727e-01 	 7.188667e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	7.216527e-01 	 7.152533e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	7.253227e-01 	 7.042800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	7.289827e-01 	 6.867867e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	7.326327e-01 	 6.687333e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	7.362727e-01 	 6.522400e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	7.399027e-01 	 6.412400e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	7.435227e-01 	 6.427600e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	7.471327e-01 	 6.545067e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	7.507327e-01 	 6.634667e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	7.543227e-01 	 6.620133e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	7.579027e-01 	 6.532800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	7.614727e-01 	 6.391467e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	7.650327e-01 	 6.213867e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	7.685827e-01 	 6.082000e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	7.721227e-01 	 6.054533e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	7.756527e-01 	 6.039333e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	7.791727e-01 	 5.915867e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	7.826727e-01 	 5.750000e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	7.861727e-01 	 5.704133e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	7.896527e-01 	 5.788533e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	7.931327e-01 	 5.893333e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	7.965927e-01 	 5.962000e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.000427e-01 	 5.988800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.034927e-01 	 5.956933e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.069227e-01 	 5.880400e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.103327e-01 	 5.819600e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.137427e-01 	 5.819867e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.171427e-01 	 5.833733e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.205327e-01 	 5.744800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.239027e-01 	 5.534000e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.272727e-01 	 5.343733e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.306227e-01 	 5.294000e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.339627e-01 	 5.315733e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.372927e-01 	 5.276267e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.406127e-01 	 5.186133e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.439227e-01 	 5.145333e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.472227e-01 	 5.144400e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.505127e-01 	 5.126400e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.537827e-01 	 5.108267e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.570527e-01 	 5.074533e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.603127e-01 	 4.974133e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.635527e-01 	 4.842800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.667927e-01 	 4.747067e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.700127e-01 	 4.688133e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.732227e-01 	 4.626667e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.764327e-01 	 4.554133e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.796227e-01 	 4.512800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.828027e-01 	 4.540000e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.859827e-01 	 4.600800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.891427e-01 	 4.630933e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.922927e-01 	 4.616800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.954427e-01 	 4.574800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	8.985727e-01 	 4.514800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.017027e-01 	 4.445333e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.048127e-01 	 4.388133e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.079227e-01 	 4.376533e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.110227e-01 	 4.404533e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.141127e-01 	 4.405467e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.171927e-01 	 4.321600e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.202727e-01 	 4.176667e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.233327e-01 	 4.047600e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.263927e-01 	 3.964800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.294427e-01 	 3.899600e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.324827e-01 	 3.824400e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.355227e-01 	 3.750267e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.385527e-01 	 3.692800e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.415727e-01 	 3.651467e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.445827e-01 	 3.614133e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.475927e-01 	 3.549200e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.506027e-01 	 3.439600e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.535927e-01 	 3.310667e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.565927e-01 	 3.215467e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.595727e-01 	 3.184933e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.625627e-01 	 3.178133e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.655327e-01 	 3.158133e-03 	nan          	nan          	 
nan          	nan          	nan          	nan          	nan          	nan          	nan          	nan          	9.685127e-01 	 3.128800e-03 	nan          	nan          	 
