x0	y0	y1	y2	y3	y4	y5	y6	y7	y8	
3.315607e+01 	1.088988e-01 	1.266446e-01 	1.303540e-01 	1.306016e-01 	1.055007e-01 	1.512796e-01 	8.908857e-02 	1.646112e-01 	8.472324e-02 	 
3.317178e+01 	1.089871e-01 	1.269021e-01 	1.308089e-01 	1.314168e-01 	1.059154e-01 	1.515242e-01 	6.849982e-02 	1.837076e-01 	5.427877e-02 	 
3.318747e+01 	1.090800e-01 	1.271644e-01 	1.312758e-01 	1.321918e-01 	1.059404e-01 	1.464821e-01 	5.445072e-02 	2.043384e-01 	2.560000e-02 	 
3.320297e+01 	1.091768e-01 	1.274291e-01 	1.317471e-01 	1.328981e-01 	1.058116e-01 	1.376555e-01 	4.752962e-02 	2.218489e-01 	2.882444e-03 	 
3.321866e+01 	1.092847e-01 	1.277000e-01 	1.322312e-01 	1.335553e-01 	1.058053e-01 	1.273044e-01 	4.747284e-02 	2.355817e-01 	3.396103e-03 	 
3.323434e+01 	1.093995e-01 	1.279720e-01 	1.327196e-01 	1.341642e-01 	1.061793e-01 	1.182872e-01 	5.359771e-02 	2.459635e-01 	4.508094e-02 	 
3.324985e+01 	1.095154e-01 	1.282415e-01 	1.331947e-01 	1.347348e-01 	1.070994e-01 	1.127635e-01 	6.526915e-02 	2.518836e-01 	1.124239e-01 	 
3.326553e+01 	1.096312e-01 	1.285109e-01 	1.336579e-01 	1.353081e-01 	1.086236e-01 	1.115349e-01 	8.341934e-02 	2.500392e-01 	1.670094e-01 	 
3.328107e+01 	1.097423e-01 	1.287730e-01 	1.340946e-01 	1.358949e-01 	1.105685e-01 	1.144372e-01 	1.082620e-01 	2.377018e-01 	1.899580e-01 	 
3.329675e+01 	1.098509e-01 	1.290302e-01 	1.345093e-01 	1.365233e-01 	1.126890e-01 	1.205327e-01 	1.391214e-01 	2.157565e-01 	2.077033e-01 	 
3.331244e+01 	1.099510e-01 	1.292742e-01 	1.348946e-01 	1.371841e-01 	1.146116e-01 	1.282798e-01 	1.718988e-01 	1.888372e-01 	2.442951e-01 	 
3.332794e+01 	1.100404e-01 	1.294984e-01 	1.352517e-01 	1.378497e-01 	1.160000e-01 	1.358331e-01 	2.010105e-01 	1.601256e-01 	2.772439e-01 	 
3.334363e+01 	1.101210e-01 	1.297052e-01 	1.355915e-01 	1.385072e-01 	1.166749e-01 	1.417299e-01 	2.223328e-01 	1.266909e-01 	2.790302e-01 	 
3.335934e+01 	1.101887e-01 	1.298911e-01 	1.359130e-01 	1.391030e-01 	1.165825e-01 	1.447232e-01 	2.324052e-01 	8.623364e-02 	2.592058e-01 	 
3.337485e+01 	1.102428e-01 	1.300539e-01 	1.362088e-01 	1.395857e-01 	1.159205e-01 	1.445512e-01 	2.304656e-01 	4.257744e-02 	2.423731e-01 	 
3.339053e+01 	1.102858e-01 	1.301936e-01 	1.364750e-01 	1.399470e-01 	1.150330e-01 	1.419326e-01 	2.174040e-01 	2.102672e-03 	2.351684e-01 	 
3.340604e+01 	1.103164e-01 	1.303039e-01 	1.366990e-01 	1.401909e-01 	1.143529e-01 	1.383973e-01 	1.955103e-01 	-2.790417e-02 	2.292486e-01 	 
3.342172e+01 	1.103366e-01 	1.303839e-01 	1.368866e-01 	1.403597e-01 	1.142065e-01 	1.355625e-01 	1.671850e-01 	-4.304496e-02 	2.162688e-01 	 
3.343744e+01 	1.103449e-01 	1.304349e-01 	1.370392e-01 	1.404935e-01 	1.147733e-01 	1.347606e-01 	1.366388e-01 	-3.977747e-02 	1.960947e-01 	 
3.345303e+01 	1.103408e-01 	1.304641e-01 	1.371571e-01 	1.406292e-01 	1.160023e-01 	1.364334e-01 	1.085536e-01 	-2.113957e-02 	1.730083e-01 	 
3.346866e+01 	1.103307e-01 	1.304766e-01 	1.372374e-01 	1.407832e-01 	1.176523e-01 	1.400961e-01 	8.691576e-02 	5.173513e-03 	1.510833e-01 	 
3.348431e+01 	1.103213e-01 	1.304706e-01 	1.372763e-01 	1.409565e-01 	1.193607e-01 	1.445909e-01 	7.399225e-02 	3.418180e-02 	1.334586e-01 	 
3.349985e+01 	1.103095e-01 	1.304467e-01 	1.372734e-01 	1.411418e-01 	1.206952e-01 	1.483121e-01 	6.950802e-02 	6.644041e-02 	1.198560e-01 	 
3.351553e+01 	1.102930e-01 	1.304055e-01 	1.372353e-01 	1.413245e-01 	1.213434e-01 	1.498709e-01 	7.136041e-02 	1.052637e-01 	1.025095e-01 	 
3.353104e+01 	1.102705e-01 	1.303467e-01 	1.371722e-01 	1.414713e-01 	1.211398e-01 	1.483359e-01 	7.785831e-02 	1.481708e-01 	7.385483e-02 	 
3.354675e+01 	1.102401e-01 	1.302796e-01 	1.370875e-01 	1.415573e-01 	1.201888e-01 	1.437248e-01 	8.827207e-02 	1.908030e-01 	3.396433e-02 	 
3.356244e+01 	1.102059e-01 	1.302129e-01 	1.369803e-01 	1.415699e-01 	1.188198e-01 	1.372150e-01 	1.017934e-01 	2.277826e-01 	-9.389492e-03 	 
3.357794e+01 	1.101699e-01 	1.301434e-01 	1.368510e-01 	1.415197e-01 	1.174845e-01 	1.308737e-01 	1.169619e-01 	2.580898e-01 	-3.901316e-02 	 
3.359366e+01 	1.101294e-01 	1.300650e-01 	1.367074e-01 	1.414085e-01 	1.165544e-01 	1.266365e-01 	1.321843e-01 	2.819384e-01 	-3.309777e-02 	 
3.360934e+01 	1.100875e-01 	1.299856e-01 	1.365507e-01 	1.412292e-01 	1.162989e-01 	1.260766e-01 	1.448656e-01 	2.880544e-01 	8.233798e-03 	 
3.362485e+01 	1.100511e-01 	1.299082e-01 	1.363745e-01 	1.409798e-01 	1.167491e-01 	1.295838e-01 	1.525319e-01 	2.663421e-01 	5.768715e-02 	 
3.364056e+01 	1.100208e-01 	1.298244e-01 	1.361733e-01 	1.406633e-01 	1.177480e-01 	1.366075e-01 	1.534799e-01 	2.265028e-01 	9.137227e-02 	 
3.365607e+01 	1.099926e-01 	1.297318e-01 	1.359609e-01 	1.403060e-01 	1.189493e-01 	1.454822e-01 	1.467267e-01 	1.862490e-01 	1.006956e-01 	 
3.367178e+01 	1.099636e-01 	1.296269e-01 	1.357381e-01 	1.399144e-01 	1.200050e-01 	1.543057e-01 	1.322349e-01 	1.503696e-01 	9.082209e-02 	 
3.368747e+01 	1.099316e-01 	1.295096e-01 	1.355107e-01 	1.395020e-01 	1.205818e-01 	1.606650e-01 	1.113238e-01 	1.195029e-01 	7.026094e-02 	 
3.370297e+01 	1.098929e-01 	1.293903e-01 	1.352868e-01 	1.390709e-01 	1.205087e-01 	1.626344e-01 	8.679620e-02 	9.458131e-02 	4.841190e-02 	 
3.371869e+01 	1.098505e-01 	1.292771e-01 	1.350604e-01 	1.386109e-01 	1.197874e-01 	1.593711e-01 	6.163959e-02 	7.576542e-02 	3.392289e-02 	 
3.373419e+01 	1.098112e-01 	1.291722e-01 	1.348402e-01 	1.381536e-01 	1.185887e-01 	1.515710e-01 	4.049252e-02 	6.375207e-02 	3.433066e-02 	 
3.374991e+01 	1.097765e-01 	1.290704e-01 	1.346290e-01 	1.377200e-01 	1.171395e-01 	1.411647e-01 	2.645481e-02 	5.770288e-02 	5.264075e-02 	 
3.376556e+01 	1.097471e-01 	1.289726e-01 	1.344299e-01 	1.373482e-01 	1.157278e-01 	1.311500e-01 	2.181443e-02 	5.688636e-02 	8.568130e-02 	 
3.378122e+01 	1.097183e-01 	1.288810e-01 	1.342432e-01 	1.370533e-01 	1.145631e-01 	1.241750e-01 	2.649289e-02 	6.068060e-02 	1.239074e-01 	 
3.379684e+01 	1.096902e-01 	1.288001e-01 	1.340733e-01 	1.368122e-01 	1.137361e-01 	1.217542e-01 	3.919965e-02 	6.856754e-02 	1.571326e-01 	 
3.381247e+01 	1.096667e-01 	1.287343e-01 	1.339233e-01 	1.365924e-01 	1.132381e-01 	1.241834e-01 	5.877347e-02 	7.918784e-02 	1.809333e-01 	 
3.382797e+01 	1.096508e-01 	1.286841e-01 	1.337972e-01 	1.363751e-01 	1.129899e-01 	1.306031e-01 	8.424152e-02 	8.929857e-02 	1.980650e-01 	 
3.384363e+01 	1.096399e-01 	1.286457e-01 	1.336950e-01 	1.361650e-01 	1.128648e-01 	1.395921e-01 	1.146704e-01 	9.392018e-02 	2.148831e-01 	 
3.385928e+01 	1.096345e-01 	1.286220e-01 	1.336177e-01 	1.359814e-01 	1.127636e-01 	1.491484e-01 	1.468922e-01 	8.690684e-02 	2.360831e-01 	 
3.387482e+01 	1.096392e-01 	1.286168e-01 	1.335680e-01 	1.358263e-01 	1.126689e-01 	1.570368e-01 	1.761043e-01 	6.428801e-02 	2.624686e-01 	 
3.389056e+01 	1.096595e-01 	1.286295e-01 	1.335393e-01 	1.356951e-01 	1.126189e-01 	1.615008e-01 	1.984993e-01 	2.588888e-02 	2.917449e-01 	 
3.390607e+01 	1.096947e-01 	1.286546e-01 	1.335305e-01 	1.355939e-01 	1.126462e-01 	1.612035e-01 	2.105143e-01 	-2.043733e-02 	3.178904e-01 	 
3.392169e+01 	1.097376e-01 	1.286906e-01 	1.335486e-01 	1.355269e-01 	1.127642e-01 	1.560285e-01 	2.117394e-01 	-6.327744e-02 	3.368537e-01 	 
3.393735e+01 	1.097791e-01 	1.287431e-01 	1.335952e-01 	1.355038e-01 	1.129447e-01 	1.470534e-01 	2.033962e-01 	-8.869611e-02 	3.469565e-01 	 
3.395303e+01 	1.098177e-01 	1.288121e-01 	1.336646e-01 	1.355107e-01 	1.130774e-01 	1.362767e-01 	1.881419e-01 	-8.619582e-02 	3.491248e-01 	 
3.396857e+01 	1.098597e-01 	1.288933e-01 	1.337464e-01 	1.355329e-01 	1.130558e-01 	1.261185e-01 	1.690015e-01 	-5.166764e-02 	3.424997e-01 	 
3.398422e+01 	1.099014e-01 	1.289952e-01 	1.338348e-01 	1.355408e-01 	1.128161e-01 	1.182898e-01 	1.479391e-01 	5.664310e-03 	3.254341e-01 	 
