x0	8A00W11AoA20/	x1	8A15W11AoA20/	
4.300010e+01 	 3.814870e-01 	4.312490e+01 	 3.756007e-01 	 
4.312510e+01 	 3.852430e-01 	4.324990e+01 	 3.760287e-01 	 
4.325000e+01 	 3.889951e-01 	4.337480e+01 	 3.760824e-01 	 
4.337510e+01 	 3.922561e-01 	4.349990e+01 	 3.762136e-01 	 
4.350000e+01 	 3.951356e-01 	4.362490e+01 	 3.763354e-01 	 
4.362510e+01 	 3.983488e-01 	4.374990e+01 	 3.765968e-01 	 
4.375010e+01 	 4.017333e-01 	4.387480e+01 	 3.768300e-01 	 
4.387500e+01 	 4.046379e-01 	4.400000e+01 	 3.767997e-01 	 
4.400000e+01 	 4.076937e-01 	4.412490e+01 	 3.766036e-01 	 
4.412500e+01 	 4.098909e-01 	4.425000e+01 	 3.762645e-01 	 
4.425010e+01 	 4.113046e-01 	4.437490e+01 	 3.759967e-01 	 
4.437500e+01 	 4.124597e-01 	4.449990e+01 	 3.754964e-01 	 
4.450010e+01 	 4.132003e-01 	4.462500e+01 	 3.751519e-01 	 
4.462500e+01 	 4.130844e-01 	4.474990e+01 	 3.750741e-01 	 
4.475000e+01 	 4.122377e-01 	4.487500e+01 	 3.749691e-01 	 
4.487500e+01 	 4.111597e-01 	4.499990e+01 	 3.747649e-01 	 
4.500000e+01 	 4.099198e-01 	4.512490e+01 	 3.747641e-01 	 
4.512510e+01 	 4.081015e-01 	4.524990e+01 	 3.748534e-01 	 
4.525000e+01 	 4.061314e-01 	4.537490e+01 	 3.750640e-01 	 
4.537500e+01 	 4.048665e-01 	4.550000e+01 	 3.752975e-01 	 
4.550000e+01 	 4.041825e-01 	4.562490e+01 	 3.755132e-01 	 
4.562500e+01 	 4.032073e-01 	4.574990e+01 	 3.758128e-01 	 
4.575010e+01 	 4.012619e-01 	4.587490e+01 	 3.759021e-01 	 
4.587510e+01 	 3.987902e-01 	4.600000e+01 	 3.759211e-01 	 
4.600010e+01 	 3.958285e-01 	4.612490e+01 	 3.756607e-01 	 
4.612510e+01 	 3.928438e-01 	4.624990e+01 	 3.754101e-01 	 
4.625000e+01 	 3.901691e-01 	4.637490e+01 	 3.750727e-01 	 
4.637500e+01 	 3.877358e-01 	4.649990e+01 	 3.750199e-01 	 
4.650000e+01 	 3.855964e-01 	4.662490e+01 	 3.748113e-01 	 
4.662510e+01 	 3.836160e-01 	4.675000e+01 	 3.744582e-01 	 
4.675010e+01 	 3.812415e-01 	4.687490e+01 	 3.741821e-01 	 
4.687500e+01 	 3.791529e-01 	4.700000e+01 	 3.740232e-01 	 
4.700000e+01 	 3.776868e-01 	4.712500e+01 	 3.737560e-01 	 
4.712500e+01 	 3.763852e-01 	4.725000e+01 	 3.735112e-01 	 
4.725010e+01 	 3.745313e-01 	4.737480e+01 	 3.732568e-01 	 
4.737510e+01 	 3.727099e-01 	4.749990e+01 	 3.731657e-01 	 
4.750000e+01 	 3.713941e-01 	4.762480e+01 	 3.730439e-01 	 
4.762500e+01 	 3.709168e-01 	4.775000e+01 	 3.729154e-01 	 
4.775010e+01 	 3.712788e-01 	4.787490e+01 	 3.728147e-01 	 
4.787500e+01 	 3.719164e-01 	4.800000e+01 	 3.728585e-01 	 
4.800000e+01 	 3.730132e-01 	4.812490e+01 	 3.727715e-01 	 
4.812510e+01 	 3.745293e-01 	4.824990e+01 	 3.729055e-01 	 
4.825000e+01 	 3.758751e-01 	4.837490e+01 	 3.730589e-01 	 
4.837500e+01 	 3.772923e-01 	4.850000e+01 	 3.731435e-01 	 
4.850000e+01 	 3.790204e-01 	4.862490e+01 	 3.732294e-01 	 
4.862500e+01 	 3.806528e-01 	4.874990e+01 	 3.732244e-01 	 
4.875010e+01 	 3.831137e-01 	4.887500e+01 	 3.731186e-01 	 
4.887510e+01 	 3.860339e-01 	4.899980e+01 	 3.729023e-01 	 
4.900010e+01 	 3.883506e-01 	4.912490e+01 	 3.727600e-01 	 
4.912500e+01 	 3.902763e-01 	4.924990e+01 	 3.726972e-01 	 
4.925000e+01 	 3.922452e-01 	4.937490e+01 	 3.725769e-01 	 
4.937510e+01 	 3.945935e-01 	4.949980e+01 	 3.724032e-01 	 
4.950000e+01 	 3.962225e-01 	4.962490e+01 	 3.723898e-01 	 
4.962500e+01 	 3.979323e-01 	4.975000e+01 	 3.723175e-01 	 
4.975010e+01 	 3.998961e-01 	4.987490e+01 	 3.722365e-01 	 
4.987510e+01 	 4.016691e-01 	4.999990e+01 	 3.721909e-01 	 
5.000000e+01 	 4.032969e-01 	5.012490e+01 	 3.722170e-01 	 
5.012510e+01 	 4.048363e-01 	5.025000e+01 	 3.722176e-01 	 
5.025010e+01 	 4.067012e-01 	5.037490e+01 	 3.722319e-01 	 
5.037500e+01 	 4.075482e-01 	5.049980e+01 	 3.722894e-01 	 
5.050000e+01 	 4.077115e-01 	5.062490e+01 	 3.723064e-01 	 
5.062500e+01 	 4.076660e-01 	5.074990e+01 	 3.724544e-01 	 
5.075000e+01 	 4.076931e-01 	5.087490e+01 	 3.724457e-01 	 
5.087500e+01 	 4.079809e-01 	5.099990e+01 	 3.723326e-01 	 
5.100010e+01 	 4.077770e-01 	5.112490e+01 	 3.722568e-01 	 
5.112510e+01 	 4.065742e-01 	5.124990e+01 	 3.722039e-01 	 
5.125010e+01 	 4.051383e-01 	5.137490e+01 	 3.721377e-01 	 
5.137500e+01 	 4.031363e-01 	5.149990e+01 	 3.719628e-01 	 
5.150000e+01 	 4.011515e-01 	5.162490e+01 	 3.717967e-01 	 
5.162510e+01 	 3.993615e-01 	5.175000e+01 	 3.717368e-01 	 
5.175010e+01 	 3.975554e-01 	5.187490e+01 	 3.716789e-01 	 
5.187500e+01 	 3.960756e-01 	5.199990e+01 	 3.716244e-01 	 
5.200010e+01 	 3.940960e-01 	5.212500e+01 	 3.715725e-01 	 
5.212510e+01 	 3.916045e-01 	5.224980e+01 	 3.715759e-01 	 
5.225000e+01 	 3.886470e-01 	5.237490e+01 	 3.714250e-01 	 
5.237500e+01 	 3.859995e-01 	5.249990e+01 	 3.711388e-01 	 
5.250000e+01 	 3.840147e-01 	5.262480e+01 	 3.708256e-01 	 
5.262500e+01 	 3.825964e-01 	5.274990e+01 	 3.706540e-01 	 
5.275010e+01 	 3.818932e-01 	5.287480e+01 	 3.705721e-01 	 
5.287500e+01 	 3.816472e-01 	5.299990e+01 	 3.703030e-01 	 
5.300010e+01 	 3.816051e-01 	5.312500e+01 	 3.700432e-01 	 
5.312500e+01 	 3.811679e-01 	5.324990e+01 	 3.699857e-01 	 
5.325010e+01 	 3.809054e-01 	5.337490e+01 	 3.699667e-01 	 
5.337510e+01 	 3.806474e-01 	5.349990e+01 	 3.699670e-01 	 
5.350000e+01 	 3.804398e-01 	5.362490e+01 	 3.700295e-01 	 
5.362500e+01 	 3.799576e-01 	5.375000e+01 	 3.700567e-01 	 
5.375010e+01 	 3.795766e-01 	5.387490e+01 	 3.699285e-01 	 
5.387510e+01 	 3.793618e-01 	5.399990e+01 	 3.699362e-01 	 
5.400000e+01 	 3.793654e-01 	5.412500e+01 	 3.701008e-01 	 
5.412510e+01 	 3.794785e-01 	5.424990e+01 	 3.703029e-01 	 
5.425010e+01 	 3.801769e-01 	5.437500e+01 	 3.704855e-01 	 
5.437510e+01 	 3.808818e-01 	5.450000e+01 	 3.706795e-01 	 
5.450010e+01 	 3.820392e-01 	5.462500e+01 	 3.709089e-01 	 
5.462510e+01 	 3.837676e-01 	5.474990e+01 	 3.710760e-01 	 
5.475010e+01 	 3.852685e-01 	5.487490e+01 	 3.712144e-01 	 
5.487500e+01 	 3.874078e-01 	5.499990e+01 	 3.713171e-01 	 
5.500000e+01 	 3.896622e-01 	5.512500e+01 	 3.713183e-01 	 
5.512500e+01 	 3.916134e-01 	5.524990e+01 	 3.713717e-01 	 
5.525010e+01 	 3.927803e-01 	5.537490e+01 	 3.712879e-01 	 
5.537500e+01 	 3.942109e-01 	5.549990e+01 	 3.711854e-01 	 
5.550000e+01 	 3.955609e-01 	5.562500e+01 	 3.712082e-01 	 
5.562510e+01 	 3.967681e-01 	5.574990e+01 	 3.713647e-01 	 
5.575000e+01 	 3.976196e-01 	5.587490e+01 	 3.716680e-01 	 
5.587500e+01 	 3.985353e-01 	5.599990e+01 	 3.720247e-01 	 
5.600010e+01 	 3.993689e-01 	5.612500e+01 	 3.723554e-01 	 
5.612510e+01 	 4.001711e-01 	5.624990e+01 	 3.726823e-01 	 
5.625000e+01 	 4.007516e-01 	5.637490e+01 	 3.733325e-01 	 
5.637500e+01 	 4.011529e-01 	5.649980e+01 	 3.740538e-01 	 
5.650000e+01 	 4.012462e-01 	5.662490e+01 	 3.749384e-01 	 
5.662510e+01 	 4.011028e-01 	5.675000e+01 	 3.749103e-01 	 
5.675000e+01 	 4.012585e-01 	5.687500e+01 	 3.751622e-01 	 
5.687500e+01 	 4.010743e-01 	5.700000e+01 	 3.753741e-01 	 
5.700010e+01 	 4.009192e-01 	5.712480e+01 	 3.756581e-01 	 
5.712510e+01 	 4.002074e-01 	5.725000e+01 	 3.760186e-01 	 
5.725000e+01 	 3.991583e-01 	5.737490e+01 	 3.763278e-01 	 
5.737510e+01 	 3.978085e-01 	5.749990e+01 	 3.766903e-01 	 
5.750010e+01 	 3.966544e-01 	5.762500e+01 	 3.769131e-01 	 
5.762510e+01 	 3.959546e-01 	5.774990e+01 	 3.770707e-01 	 
5.775000e+01 	 3.954482e-01 	5.787480e+01 	 3.770733e-01 	 
5.787500e+01 	 3.947996e-01 	5.799990e+01 	 3.769792e-01 	 
5.800000e+01 	 3.932987e-01 	5.812500e+01 	 3.769424e-01 	 
5.812500e+01 	 3.915434e-01 	5.824990e+01 	 3.766351e-01 	 
5.825010e+01 	 3.898968e-01 	5.837500e+01 	 3.764359e-01 	 
5.837510e+01 	 3.892475e-01 	5.849990e+01 	 3.761577e-01 	 
5.850010e+01 	 3.883700e-01 	5.862490e+01 	 3.757459e-01 	 
5.862500e+01 	 3.870314e-01 	5.874990e+01 	 3.754169e-01 	 
5.875010e+01 	 3.857568e-01 	5.887490e+01 	 3.753627e-01 	 
5.887510e+01 	 3.847125e-01 	5.899990e+01 	 3.753312e-01 	 
5.900000e+01 	 3.839373e-01 	5.912490e+01 	 3.754456e-01 	 
5.912500e+01 	 3.826510e-01 	5.925000e+01 	 3.755908e-01 	 
5.925000e+01 	 3.818319e-01 	5.937490e+01 	 3.758706e-01 	 
5.937500e+01 	 3.813007e-01 	5.949990e+01 	 3.762191e-01 	 
5.950010e+01 	 3.811215e-01 	5.962500e+01 	 3.762083e-01 	 
5.962510e+01 	 3.817827e-01 	5.974990e+01 	 3.761223e-01 	 
5.975000e+01 	 3.819223e-01 	5.987500e+01 	 3.761880e-01 	 
5.987500e+01 	 3.818403e-01 	nan          	nan          	 
6.000000e+01 	 3.817190e-01 	nan          	nan          	 
6.012500e+01 	 3.815298e-01 	nan          	nan          	 
6.025000e+01 	 3.815826e-01 	nan          	nan          	 
6.037510e+01 	 3.814746e-01 	nan          	nan          	 
6.050010e+01 	 3.820669e-01 	nan          	nan          	 
6.062500e+01 	 3.825835e-01 	nan          	nan          	 
6.075000e+01 	 3.838066e-01 	nan          	nan          	 
6.087510e+01 	 3.865821e-01 	nan          	nan          	 
6.100000e+01 	 3.893483e-01 	nan          	nan          	 
6.112510e+01 	 3.912663e-01 	nan          	nan          	 
6.125000e+01 	 3.929308e-01 	nan          	nan          	 
6.137500e+01 	 3.946962e-01 	nan          	nan          	 
6.150000e+01 	 3.963727e-01 	nan          	nan          	 
6.162500e+01 	 3.981581e-01 	nan          	nan          	 
6.175010e+01 	 3.990763e-01 	nan          	nan          	 
6.187510e+01 	 3.996933e-01 	nan          	nan          	 
6.200000e+01 	 4.005735e-01 	nan          	nan          	 
6.212500e+01 	 4.011867e-01 	nan          	nan          	 
6.225010e+01 	 4.020490e-01 	nan          	nan          	 
6.237500e+01 	 4.023381e-01 	nan          	nan          	 
6.250000e+01 	 4.025861e-01 	nan          	nan          	 
6.262500e+01 	 4.023208e-01 	nan          	nan          	 
6.275000e+01 	 4.014890e-01 	nan          	nan          	 
6.287510e+01 	 4.004068e-01 	nan          	nan          	 
6.300010e+01 	 3.991462e-01 	nan          	nan          	 
6.312500e+01 	 3.974462e-01 	nan          	nan          	 
6.325010e+01 	 3.962930e-01 	nan          	nan          	 
6.337510e+01 	 3.948264e-01 	nan          	nan          	 
6.350000e+01 	 3.937468e-01 	nan          	nan          	 
6.362500e+01 	 3.927179e-01 	nan          	nan          	 
6.375010e+01 	 3.911696e-01 	nan          	nan          	 
6.387500e+01 	 3.893168e-01 	nan          	nan          	 
6.400010e+01 	 3.879311e-01 	nan          	nan          	 
6.412500e+01 	 3.865853e-01 	nan          	nan          	 
6.425010e+01 	 3.852940e-01 	nan          	nan          	 
6.437500e+01 	 3.842181e-01 	nan          	nan          	 
6.450000e+01 	 3.835842e-01 	nan          	nan          	 
6.462500e+01 	 3.831848e-01 	nan          	nan          	 
6.475000e+01 	 3.826571e-01 	nan          	nan          	 
6.487500e+01 	 3.819375e-01 	nan          	nan          	 
6.500010e+01 	 3.812572e-01 	nan          	nan          	 
6.512500e+01 	 3.806857e-01 	nan          	nan          	 
6.525010e+01 	 3.805694e-01 	nan          	nan          	 
6.537500e+01 	 3.802803e-01 	nan          	nan          	 
6.550010e+01 	 3.799247e-01 	nan          	nan          	 
6.562500e+01 	 3.793246e-01 	nan          	nan          	 
6.575000e+01 	 3.786797e-01 	nan          	nan          	 
6.587510e+01 	 3.787455e-01 	nan          	nan          	 
6.600000e+01 	 3.795320e-01 	nan          	nan          	 
6.612500e+01 	 3.795872e-01 	nan          	nan          	 
6.625000e+01 	 3.804474e-01 	nan          	nan          	 
6.637500e+01 	 3.810264e-01 	nan          	nan          	 
6.650000e+01 	 3.820426e-01 	nan          	nan          	 
6.662500e+01 	 3.836638e-01 	nan          	nan          	 
6.675000e+01 	 3.852147e-01 	nan          	nan          	 
6.687510e+01 	 3.868100e-01 	nan          	nan          	 
6.700000e+01 	 3.887770e-01 	nan          	nan          	 
6.712510e+01 	 3.905514e-01 	nan          	nan          	 
6.725000e+01 	 3.923469e-01 	nan          	nan          	 
6.737510e+01 	 3.938893e-01 	nan          	nan          	 
6.750000e+01 	 3.948607e-01 	nan          	nan          	 
6.762500e+01 	 3.957683e-01 	nan          	nan          	 
6.775000e+01 	 3.964815e-01 	nan          	nan          	 
6.787500e+01 	 3.968092e-01 	nan          	nan          	 
6.800000e+01 	 3.973598e-01 	nan          	nan          	 
6.812500e+01 	 3.979634e-01 	nan          	nan          	 
6.825010e+01 	 3.983774e-01 	nan          	nan          	 
6.837510e+01 	 3.981026e-01 	nan          	nan          	 
6.850000e+01 	 3.974114e-01 	nan          	nan          	 
6.862500e+01 	 3.968715e-01 	nan          	nan          	 
6.875000e+01 	 3.959704e-01 	nan          	nan          	 
6.887510e+01 	 3.950588e-01 	nan          	nan          	 
6.900000e+01 	 3.943708e-01 	nan          	nan          	 
6.912510e+01 	 3.937333e-01 	nan          	nan          	 
6.925000e+01 	 3.931878e-01 	nan          	nan          	 
6.937510e+01 	 3.919084e-01 	nan          	nan          	 
6.950000e+01 	 3.898569e-01 	nan          	nan          	 
6.962510e+01 	 3.884950e-01 	nan          	nan          	 
6.975000e+01 	 3.873290e-01 	nan          	nan          	 
6.987510e+01 	 3.866686e-01 	nan          	nan          	 
7.000000e+01 	 3.863343e-01 	nan          	nan          	 
7.012510e+01 	 3.858614e-01 	nan          	nan          	 
7.025000e+01 	 3.854208e-01 	nan          	nan          	 
7.037500e+01 	 3.849267e-01 	nan          	nan          	 
7.050010e+01 	 3.843887e-01 	nan          	nan          	 
7.062510e+01 	 3.835763e-01 	nan          	nan          	 
7.075010e+01 	 3.830300e-01 	nan          	nan          	 
7.087500e+01 	 3.832094e-01 	nan          	nan          	 
7.100000e+01 	 3.832651e-01 	nan          	nan          	 
7.112500e+01 	 3.835939e-01 	nan          	nan          	 
7.125000e+01 	 3.840830e-01 	nan          	nan          	 
7.137500e+01 	 3.844040e-01 	nan          	nan          	 
7.150000e+01 	 3.846509e-01 	nan          	nan          	 
7.162500e+01 	 3.850380e-01 	nan          	nan          	 
7.175000e+01 	 3.861124e-01 	nan          	nan          	 
7.187510e+01 	 3.873255e-01 	nan          	nan          	 
7.200010e+01 	 3.884130e-01 	nan          	nan          	 
7.212500e+01 	 3.891630e-01 	nan          	nan          	 
7.225000e+01 	 3.899838e-01 	nan          	nan          	 
7.237500e+01 	 3.908766e-01 	nan          	nan          	 
7.250010e+01 	 3.918315e-01 	nan          	nan          	 
7.262510e+01 	 3.926239e-01 	nan          	nan          	 
7.275000e+01 	 3.938345e-01 	nan          	nan          	 
7.287500e+01 	 3.949552e-01 	nan          	nan          	 
7.300010e+01 	 3.964592e-01 	nan          	nan          	 
7.312500e+01 	 3.969393e-01 	nan          	nan          	 
7.325000e+01 	 3.967352e-01 	nan          	nan          	 
7.337500e+01 	 3.970004e-01 	nan          	nan          	 
7.350010e+01 	 3.970660e-01 	nan          	nan          	 
7.362510e+01 	 3.978101e-01 	nan          	nan          	 
7.375000e+01 	 3.988121e-01 	nan          	nan          	 
7.387500e+01 	 3.994739e-01 	nan          	nan          	 
7.400000e+01 	 3.995160e-01 	nan          	nan          	 
7.412500e+01 	 3.995153e-01 	nan          	nan          	 
7.425000e+01 	 3.987423e-01 	nan          	nan          	 
7.437500e+01 	 3.979473e-01 	nan          	nan          	 
7.450000e+01 	 3.969529e-01 	nan          	nan          	 
7.462510e+01 	 3.956783e-01 	nan          	nan          	 
7.475000e+01 	 3.947138e-01 	nan          	nan          	 
7.487500e+01 	 3.939334e-01 	nan          	nan          	 
7.500000e+01 	 3.919590e-01 	nan          	nan          	 
7.512500e+01 	 3.902544e-01 	nan          	nan          	 
7.525000e+01 	 3.891564e-01 	nan          	nan          	 
7.537500e+01 	 3.880787e-01 	nan          	nan          	 
7.550000e+01 	 3.868078e-01 	nan          	nan          	 
7.562500e+01 	 3.853694e-01 	nan          	nan          	 
7.575000e+01 	 3.841414e-01 	nan          	nan          	 
7.587500e+01 	 3.840332e-01 	nan          	nan          	 
7.600010e+01 	 3.839434e-01 	nan          	nan          	 
7.612500e+01 	 3.839324e-01 	nan          	nan          	 
7.625010e+01 	 3.834780e-01 	nan          	nan          	 
7.637510e+01 	 3.827814e-01 	nan          	nan          	 
7.650000e+01 	 3.813089e-01 	nan          	nan          	 
7.662500e+01 	 3.798434e-01 	nan          	nan          	 
7.675000e+01 	 3.785414e-01 	nan          	nan          	 
7.687500e+01 	 3.773707e-01 	nan          	nan          	 
7.700010e+01 	 3.763222e-01 	nan          	nan          	 
7.712500e+01 	 3.755006e-01 	nan          	nan          	 
7.725010e+01 	 3.757854e-01 	nan          	nan          	 
7.737500e+01 	 3.762726e-01 	nan          	nan          	 
7.750010e+01 	 3.769556e-01 	nan          	nan          	 
7.762510e+01 	 3.773095e-01 	nan          	nan          	 
7.775000e+01 	 3.779094e-01 	nan          	nan          	 
7.787500e+01 	 3.785384e-01 	nan          	nan          	 
7.800010e+01 	 3.790625e-01 	nan          	nan          	 
7.812510e+01 	 3.799537e-01 	nan          	nan          	 
7.825010e+01 	 3.808726e-01 	nan          	nan          	 
7.837500e+01 	 3.815897e-01 	nan          	nan          	 
7.850010e+01 	 3.826816e-01 	nan          	nan          	 
7.862510e+01 	 3.842954e-01 	nan          	nan          	 
7.875010e+01 	 3.857795e-01 	nan          	nan          	 
7.887510e+01 	 3.873542e-01 	nan          	nan          	 
7.900010e+01 	 3.883388e-01 	nan          	nan          	 
7.912510e+01 	 3.890690e-01 	nan          	nan          	 
7.925010e+01 	 3.897449e-01 	nan          	nan          	 
7.937500e+01 	 3.903922e-01 	nan          	nan          	 
7.950000e+01 	 3.909135e-01 	nan          	nan          	 
7.962510e+01 	 3.914179e-01 	nan          	nan          	 
7.975000e+01 	 3.915839e-01 	nan          	nan          	 
7.987510e+01 	 3.919720e-01 	nan          	nan          	 
