x0	y0	y1	y2	y3	y4	y5	y6	y7	y8	y9	
7.186127e-01 	3.628630e-02 	3.109421e-02 	5.086095e-02 	2.730784e-02 	2.102560e-01 	2.692068e-01 	1.585157e-01 	3.212471e-01 	4.685030e-01 	3.958583e-01 	 
7.343597e-01 	3.372459e-02 	2.634746e-02 	3.270708e-02 	3.369091e-02 	2.357825e-01 	1.614443e-01 	2.962854e-01 	3.640032e-01 	4.410959e-01 	4.154249e-01 	 
7.499390e-01 	3.104509e-02 	2.183023e-02 	2.210464e-02 	5.052916e-02 	2.336416e-01 	1.100894e-01 	3.133600e-01 	3.905146e-01 	2.964147e-01 	4.120789e-01 	 
7.655029e-01 	2.824474e-02 	1.692379e-02 	1.933738e-02 	6.691703e-02 	2.096623e-01 	1.261989e-01 	3.290524e-01 	3.972334e-01 	1.593082e-01 	3.991885e-01 	 
7.810822e-01 	2.528231e-02 	1.097749e-02 	2.185029e-02 	7.390071e-02 	1.724988e-01 	1.479357e-01 	3.602867e-01 	3.556408e-01 	1.603772e-01 	3.837818e-01 	 
7.968292e-01 	2.213384e-02 	3.617697e-03 	2.588276e-02 	6.483261e-02 	1.355963e-01 	1.702498e-01 	3.626059e-01 	3.037459e-01 	1.930617e-01 	3.739008e-01 	 
8.124084e-01 	1.893548e-02 	-4.494120e-03 	2.797106e-02 	3.897114e-02 	1.160412e-01 	2.431032e-01 	3.365026e-01 	3.276330e-01 	2.120087e-01 	3.690881e-01 	 
8.279877e-01 	1.570730e-02 	-1.215191e-02 	2.615052e-02 	3.430101e-03 	1.132574e-01 	3.033049e-01 	2.998830e-01 	3.602081e-01 	2.254121e-01 	3.654760e-01 	 
8.437347e-01 	1.244628e-02 	-1.772328e-02 	1.945709e-02 	-3.001653e-02 	1.208914e-01 	3.091918e-01 	2.352331e-01 	3.706196e-01 	2.415231e-01 	3.674183e-01 	 
8.593140e-01 	9.348636e-03 	-2.013293e-02 	7.578292e-03 	-4.880071e-02 	1.404684e-01 	2.954985e-01 	1.507644e-01 	3.835782e-01 	2.530735e-01 	3.463418e-01 	 
8.748932e-01 	6.484395e-03 	-2.029828e-02 	-9.550908e-03 	-4.622629e-02 	1.645943e-01 	2.406838e-01 	1.325776e-01 	3.854015e-01 	2.670403e-01 	3.002815e-01 	 
8.904724e-01 	3.862093e-03 	-2.099575e-02 	-3.015433e-02 	-2.241688e-02 	1.754127e-01 	1.648373e-01 	1.845115e-01 	3.811381e-01 	3.065029e-01 	2.743537e-01 	 
9.062195e-01 	1.264484e-03 	-2.619656e-02 	-4.868016e-02 	1.509093e-02 	1.611698e-01 	1.452977e-01 	2.669853e-01 	3.890794e-01 	3.631555e-01 	2.857583e-01 	 
9.217834e-01 	-1.702185e-03 	-3.821696e-02 	-5.553755e-02 	5.101837e-02 	1.258553e-01 	1.869060e-01 	3.619973e-01 	4.073628e-01 	3.986934e-01 	3.114321e-01 	 
