f	scl	
3.073487e+00 	 6.446684e-09 	 
3.093708e+00 	 9.974442e-09 	 
3.113928e+00 	 9.596913e-09 	 
3.134148e+00 	 9.620757e-09 	 
3.154369e+00 	 7.278752e-09 	 
3.174589e+00 	 5.752483e-09 	 
3.194809e+00 	 7.664783e-09 	 
3.215030e+00 	 3.833030e-09 	 
3.235250e+00 	 6.713396e-09 	 
3.255470e+00 	 1.064906e-08 	 
3.275691e+00 	 9.172527e-09 	 
3.295911e+00 	 4.736283e-09 	 
3.316131e+00 	 1.215509e-09 	 
3.336351e+00 	 4.416842e-09 	 
3.356572e+00 	 4.971297e-09 	 
3.376792e+00 	 2.287336e-09 	 
3.397012e+00 	 2.141779e-09 	 
3.417233e+00 	 3.789810e-09 	 
3.437453e+00 	 5.379994e-09 	 
3.457673e+00 	 5.500036e-09 	 
3.477894e+00 	 3.779652e-09 	 
3.498114e+00 	 4.772389e-09 	 
3.518334e+00 	 9.056421e-09 	 
3.538555e+00 	 6.064426e-09 	 
3.558775e+00 	 2.046007e-09 	 
3.578995e+00 	 2.575051e-09 	 
3.599216e+00 	 2.998724e-09 	 
3.619436e+00 	 1.073190e-09 	 
3.639656e+00 	 4.546482e-09 	 
3.659876e+00 	 3.845195e-09 	 
3.680097e+00 	 4.418804e-09 	 
3.700317e+00 	 9.853079e-09 	 
3.720537e+00 	 1.102573e-08 	 
3.740758e+00 	 5.619660e-09 	 
3.760978e+00 	 3.089087e-09 	 
3.781198e+00 	 5.160089e-09 	 
3.801419e+00 	 6.358303e-09 	 
3.821639e+00 	 4.821615e-09 	 
3.841859e+00 	 4.950626e-09 	 
3.862080e+00 	 2.911514e-09 	 
3.882300e+00 	 2.628954e-09 	 
3.902520e+00 	 6.290921e-09 	 
3.922741e+00 	 6.167416e-09 	 
3.942961e+00 	 5.715277e-09 	 
3.963181e+00 	 5.105940e-09 	 
3.983401e+00 	 8.331402e-09 	 
4.003622e+00 	 8.138197e-09 	 
4.023842e+00 	 4.636462e-09 	 
4.044062e+00 	 5.805670e-09 	 
4.064283e+00 	 6.409031e-09 	 
4.084503e+00 	 4.097701e-09 	 
4.104723e+00 	 3.846230e-09 	 
4.124944e+00 	 3.125119e-09 	 
4.145164e+00 	 6.201432e-09 	 
4.165384e+00 	 2.873200e-09 	 
