f	SCd	
4.119102e+01 	 1.020532e-14 	 
4.120622e+01 	 8.156866e-15 	 
4.122141e+01 	 9.353506e-15 	 
4.123661e+01 	 8.392331e-15 	 
4.125181e+01 	 8.651766e-15 	 
4.126701e+01 	 1.036646e-14 	 
4.128221e+01 	 9.496007e-15 	 
4.129741e+01 	 7.562640e-15 	 
4.131261e+01 	 1.019203e-14 	 
4.132781e+01 	 8.856496e-15 	 
4.134301e+01 	 7.644714e-15 	 
4.135821e+01 	 8.661439e-15 	 
4.137341e+01 	 9.732700e-15 	 
4.138861e+01 	 8.444482e-15 	 
4.140381e+01 	 7.914618e-15 	 
4.141901e+01 	 7.435195e-15 	 
4.143421e+01 	 7.754934e-15 	 
4.144941e+01 	 8.502931e-15 	 
4.146461e+01 	 8.470878e-15 	 
4.147981e+01 	 7.794585e-15 	 
4.149501e+01 	 7.040811e-15 	 
4.151021e+01 	 8.892694e-15 	 
4.152541e+01 	 1.073146e-14 	 
4.154061e+01 	 9.804445e-15 	 
4.155581e+01 	 8.034327e-15 	 
4.157101e+01 	 7.363077e-15 	 
4.158621e+01 	 7.684362e-15 	 
4.160141e+01 	 7.320480e-15 	 
4.161661e+01 	 8.769286e-15 	 
4.163181e+01 	 9.975467e-15 	 
4.164700e+01 	 8.189315e-15 	 
4.166220e+01 	 7.257709e-15 	 
4.167740e+01 	 8.763391e-15 	 
4.169260e+01 	 1.080717e-14 	 
4.170780e+01 	 1.163507e-14 	 
4.172300e+01 	 8.686304e-15 	 
4.173820e+01 	 9.749438e-15 	 
4.175340e+01 	 1.112155e-14 	 
4.176860e+01 	 8.546416e-15 	 
4.178380e+01 	 6.513375e-15 	 
4.179900e+01 	 8.823681e-15 	 
4.181420e+01 	 1.008360e-14 	 
4.182940e+01 	 8.302713e-15 	 
4.184460e+01 	 9.046262e-15 	 
4.185980e+01 	 7.758120e-15 	 
4.187500e+01 	 6.474431e-15 	 
4.189020e+01 	 8.710261e-15 	 
4.190540e+01 	 8.405615e-15 	 
4.192060e+01 	 9.599054e-15 	 
4.193580e+01 	 1.022119e-14 	 
4.195100e+01 	 8.462042e-15 	 
4.196620e+01 	 6.841825e-15 	 
4.198140e+01 	 6.858890e-15 	 
4.199660e+01 	 8.738669e-15 	 
4.201180e+01 	 9.418844e-15 	 
4.202700e+01 	 9.657626e-15 	 
4.204220e+01 	 9.023072e-15 	 
4.205740e+01 	 8.016943e-15 	 
4.207259e+01 	 6.949837e-15 	 
4.208779e+01 	 9.378351e-15 	 
4.210299e+01 	 8.969408e-15 	 
4.211819e+01 	 1.207614e-14 	 
4.213339e+01 	 7.993306e-15 	 
4.214859e+01 	 8.585275e-15 	 
4.216379e+01 	 9.230604e-15 	 
4.217899e+01 	 9.466525e-15 	 
4.219419e+01 	 9.649428e-15 	 
4.220939e+01 	 9.492053e-15 	 
4.222459e+01 	 8.410579e-15 	 
4.223979e+01 	 9.271622e-15 	 
4.225499e+01 	 1.024140e-14 	 
4.227019e+01 	 9.528863e-15 	 
4.228539e+01 	 1.121623e-14 	 
4.230059e+01 	 8.548494e-15 	 
4.231579e+01 	 6.655358e-15 	 
4.233099e+01 	 8.223336e-15 	 
4.234619e+01 	 1.215913e-14 	 
4.236139e+01 	 9.000344e-15 	 
4.237659e+01 	 1.233744e-14 	 
4.239179e+01 	 9.239909e-15 	 
4.240699e+01 	 8.210880e-15 	 
4.242219e+01 	 8.954644e-15 	 
4.243739e+01 	 9.428345e-15 	 
4.245259e+01 	 9.118675e-15 	 
4.246779e+01 	 1.292650e-14 	 
4.248298e+01 	 1.206906e-14 	 
4.249818e+01 	 5.867400e-15 	 
4.251338e+01 	 8.529143e-15 	 
4.252858e+01 	 1.088300e-14 	 
4.254378e+01 	 1.157830e-14 	 
4.255898e+01 	 7.798777e-15 	 
4.257418e+01 	 1.028103e-14 	 
4.258938e+01 	 8.564021e-15 	 
4.260458e+01 	 1.098826e-14 	 
4.261978e+01 	 9.705120e-15 	 
4.263498e+01 	 9.691820e-15 	 
4.265018e+01 	 1.034920e-14 	 
4.266538e+01 	 1.075257e-14 	 
4.268058e+01 	 8.105513e-15 	 
4.269578e+01 	 1.133898e-14 	 
4.271098e+01 	 1.440877e-14 	 
4.272618e+01 	 1.063371e-14 	 
4.274138e+01 	 1.030843e-14 	 
4.275658e+01 	 8.043248e-15 	 
4.277178e+01 	 7.875421e-15 	 
4.278698e+01 	 1.060839e-14 	 
4.280218e+01 	 1.089045e-14 	 
4.281738e+01 	 7.294201e-15 	 
4.283258e+01 	 9.537868e-15 	 
4.284778e+01 	 8.241217e-15 	 
4.286298e+01 	 7.353773e-15 	 
4.287818e+01 	 1.105247e-14 	 
4.289338e+01 	 1.110204e-14 	 
4.290857e+01 	 8.299854e-15 	 
4.292377e+01 	 8.564971e-15 	 
4.293897e+01 	 6.838311e-15 	 
4.295417e+01 	 7.973494e-15 	 
4.296937e+01 	 1.234646e-14 	 
4.298457e+01 	 1.070930e-14 	 
4.299977e+01 	 8.019543e-15 	 
4.301497e+01 	 8.069854e-15 	 
4.303017e+01 	 8.930157e-15 	 
4.304537e+01 	 8.672841e-15 	 
4.306057e+01 	 8.663996e-15 	 
4.307577e+01 	 7.637806e-15 	 
4.309097e+01 	 7.391655e-15 	 
4.310617e+01 	 9.328739e-15 	 
4.312137e+01 	 6.768599e-15 	 
4.313657e+01 	 5.321929e-15 	 
4.315177e+01 	 7.284167e-15 	 
4.316697e+01 	 8.300755e-15 	 
4.318217e+01 	 1.192754e-14 	 
4.319737e+01 	 1.165023e-14 	 
4.321257e+01 	 8.422371e-15 	 
4.322777e+01 	 7.629423e-15 	 
4.324297e+01 	 1.068073e-14 	 
4.325817e+01 	 7.156860e-15 	 
4.327337e+01 	 9.581957e-15 	 
4.328857e+01 	 1.268932e-14 	 
4.330377e+01 	 8.443335e-15 	 
4.331896e+01 	 6.331895e-15 	 
4.333416e+01 	 7.710112e-15 	 
4.334936e+01 	 8.826911e-15 	 
4.336456e+01 	 1.228113e-14 	 
4.337976e+01 	 1.448969e-14 	 
4.339496e+01 	 9.118532e-15 	 
4.341016e+01 	 7.995315e-15 	 
4.342536e+01 	 7.928566e-15 	 
4.344056e+01 	 7.006284e-15 	 
4.345576e+01 	 7.438249e-15 	 
4.347096e+01 	 1.414848e-14 	 
4.348616e+01 	 1.040076e-14 	 
4.350136e+01 	 6.978871e-15 	 
4.351656e+01 	 7.855908e-15 	 
4.353176e+01 	 6.337110e-15 	 
4.354696e+01 	 7.186794e-15 	 
4.356216e+01 	 9.836654e-15 	 
4.357736e+01 	 7.639816e-15 	 
4.359256e+01 	 6.432472e-15 	 
4.360776e+01 	 8.347200e-15 	 
4.362296e+01 	 6.715635e-15 	 
4.363816e+01 	 6.888377e-15 	 
4.365336e+01 	 8.177012e-15 	 
4.366856e+01 	 8.131954e-15 	 
4.368376e+01 	 6.044989e-15 	 
4.369896e+01 	 7.948479e-15 	 
4.371416e+01 	 7.334360e-15 	 
4.372936e+01 	 6.718002e-15 	 
4.374455e+01 	 5.668738e-15 	 
4.375975e+01 	 5.304817e-15 	 
4.377495e+01 	 7.641231e-15 	 
4.379015e+01 	 8.537754e-15 	 
4.380535e+01 	 7.104407e-15 	 
4.382055e+01 	 6.316190e-15 	 
4.383575e+01 	 8.256656e-15 	 
4.385095e+01 	 5.830418e-15 	 
4.386615e+01 	 6.630333e-15 	 
4.388135e+01 	 6.787633e-15 	 
4.389655e+01 	 7.138562e-15 	 
4.391175e+01 	 7.817950e-15 	 
4.392695e+01 	 7.461848e-15 	 
4.394215e+01 	 5.558960e-15 	 
4.395735e+01 	 6.272028e-15 	 
4.397255e+01 	 7.219628e-15 	 
4.398775e+01 	 7.752860e-15 	 
4.400295e+01 	 9.652132e-15 	 
4.401815e+01 	 7.248245e-15 	 
4.403335e+01 	 7.034152e-15 	 
4.404855e+01 	 7.857833e-15 	 
4.406375e+01 	 7.658450e-15 	 
4.407895e+01 	 7.363323e-15 	 
4.409415e+01 	 7.608501e-15 	 
4.410935e+01 	 6.620598e-15 	 
4.412455e+01 	 8.045244e-15 	 
4.413975e+01 	 8.973807e-15 	 
4.415494e+01 	 6.905463e-15 	 
4.417014e+01 	 6.991192e-15 	 
4.418534e+01 	 8.439791e-15 	 
4.420054e+01 	 7.612096e-15 	 
4.421574e+01 	 8.341644e-15 	 
4.423094e+01 	 9.093592e-15 	 
4.424614e+01 	 7.088598e-15 	 
4.426134e+01 	 7.195502e-15 	 
4.427654e+01 	 8.827721e-15 	 
4.429174e+01 	 6.357902e-15 	 
4.430694e+01 	 7.333506e-15 	 
4.432214e+01 	 1.016380e-14 	 
4.433734e+01 	 8.694399e-15 	 
4.435254e+01 	 6.637540e-15 	 
4.436774e+01 	 7.739131e-15 	 
4.438294e+01 	 6.877659e-15 	 
4.439814e+01 	 6.393592e-15 	 
4.441334e+01 	 7.141197e-15 	 
4.442854e+01 	 8.691204e-15 	 
4.444374e+01 	 7.075042e-15 	 
4.445894e+01 	 8.030721e-15 	 
4.447414e+01 	 8.377012e-15 	 
4.448934e+01 	 7.085293e-15 	 
4.450454e+01 	 7.182518e-15 	 
4.451974e+01 	 8.179145e-15 	 
4.453494e+01 	 7.227966e-15 	 
4.455014e+01 	 6.138981e-15 	 
4.456534e+01 	 7.531748e-15 	 
4.458053e+01 	 7.496940e-15 	 
4.459573e+01 	 8.645558e-15 	 
4.461093e+01 	 1.128417e-14 	 
4.462613e+01 	 1.072007e-14 	 
4.464133e+01 	 8.086972e-15 	 
4.465653e+01 	 8.727328e-15 	 
4.467173e+01 	 1.036720e-14 	 
4.468693e+01 	 8.680342e-15 	 
4.470213e+01 	 1.002616e-14 	 
4.471733e+01 	 1.090839e-14 	 
4.473253e+01 	 7.077914e-15 	 
4.474773e+01 	 8.260045e-15 	 
4.476293e+01 	 9.742151e-15 	 
4.477813e+01 	 7.473187e-15 	 
4.479333e+01 	 8.175595e-15 	 
4.480853e+01 	 1.394328e-14 	 
4.482373e+01 	 1.094554e-14 	 
4.483893e+01 	 6.552856e-15 	 
4.485413e+01 	 8.260326e-15 	 
4.486933e+01 	 7.640322e-15 	 
4.488453e+01 	 8.158899e-15 	 
4.489973e+01 	 1.271218e-14 	 
4.491493e+01 	 1.126706e-14 	 
4.493013e+01 	 6.737617e-15 	 
4.494533e+01 	 9.039203e-15 	 
4.496053e+01 	 9.350536e-15 	 
4.497573e+01 	 7.261143e-15 	 
4.499092e+01 	 1.074351e-14 	 
4.500612e+01 	 1.366467e-14 	 
4.502132e+01 	 9.766253e-15 	 
4.503652e+01 	 7.312800e-15 	 
4.505172e+01 	 7.943122e-15 	 
4.506692e+01 	 8.702150e-15 	 
4.508212e+01 	 9.553091e-15 	 
4.509732e+01 	 1.290784e-14 	 
4.511252e+01 	 1.210949e-14 	 
4.512772e+01 	 9.725060e-15 	 
4.514292e+01 	 8.707195e-15 	 
4.515812e+01 	 8.086277e-15 	 
4.517332e+01 	 9.424605e-15 	 
4.518852e+01 	 9.938372e-15 	 
4.520372e+01 	 9.282767e-15 	 
4.521892e+01 	 8.197980e-15 	 
4.523412e+01 	 7.625287e-15 	 
4.524932e+01 	 7.778393e-15 	 
4.526452e+01 	 8.395915e-15 	 
4.527972e+01 	 8.441327e-15 	 
4.529492e+01 	 8.724505e-15 	 
4.531012e+01 	 8.013633e-15 	 
4.532532e+01 	 6.586282e-15 	 
4.534052e+01 	 6.938157e-15 	 
4.535572e+01 	 5.761398e-15 	 
4.537092e+01 	 6.403781e-15 	 
4.538612e+01 	 6.674790e-15 	 
4.540132e+01 	 7.300492e-15 	 
4.541651e+01 	 6.124553e-15 	 
4.543171e+01 	 6.718220e-15 	 
4.544691e+01 	 7.286730e-15 	 
4.546211e+01 	 5.731890e-15 	 
4.547731e+01 	 5.645180e-15 	 
4.549251e+01 	 6.328353e-15 	 
4.550771e+01 	 6.106105e-15 	 
4.552291e+01 	 6.525457e-15 	 
4.553811e+01 	 7.188436e-15 	 
4.555331e+01 	 6.252179e-15 	 
4.556851e+01 	 6.079624e-15 	 
4.558371e+01 	 6.321079e-15 	 
4.559891e+01 	 5.294116e-15 	 
4.561411e+01 	 6.777031e-15 	 
4.562931e+01 	 7.738655e-15 	 
4.564451e+01 	 6.720549e-15 	 
4.565971e+01 	 6.504217e-15 	 
4.567491e+01 	 6.392744e-15 	 
4.569011e+01 	 5.078007e-15 	 
4.570531e+01 	 7.158737e-15 	 
4.572051e+01 	 7.906572e-15 	 
4.573571e+01 	 5.885042e-15 	 
4.575091e+01 	 6.506356e-15 	 
4.576611e+01 	 7.136613e-15 	 
4.578131e+01 	 5.965294e-15 	 
4.579651e+01 	 6.950695e-15 	 
4.581171e+01 	 7.449728e-15 	 
4.582690e+01 	 5.869015e-15 	 
4.584210e+01 	 6.170795e-15 	 
4.585730e+01 	 7.018204e-15 	 
4.587250e+01 	 6.975376e-15 	 
4.588770e+01 	 7.414996e-15 	 
4.590290e+01 	 7.052325e-15 	 
4.591810e+01 	 5.507474e-15 	 
4.593330e+01 	 6.846159e-15 	 
4.594850e+01 	 6.718274e-15 	 
4.596370e+01 	 5.884636e-15 	 
4.597890e+01 	 6.297551e-15 	 
4.599410e+01 	 6.223545e-15 	 
4.600930e+01 	 6.278996e-15 	 
4.602450e+01 	 6.798952e-15 	 
4.603970e+01 	 8.014179e-15 	 
4.605490e+01 	 7.882264e-15 	 
4.607010e+01 	 6.210152e-15 	 
4.608530e+01 	 4.825355e-15 	 
4.610050e+01 	 5.700323e-15 	 
4.611570e+01 	 7.332408e-15 	 
4.613090e+01 	 6.996408e-15 	 
4.614610e+01 	 8.362779e-15 	 
4.616130e+01 	 6.666002e-15 	 
4.617650e+01 	 5.427652e-15 	 
4.619170e+01 	 5.351274e-15 	 
4.620690e+01 	 7.501175e-15 	 
4.622210e+01 	 7.173588e-15 	 
4.623730e+01 	 7.900718e-15 	 
4.625249e+01 	 7.319956e-15 	 
4.626769e+01 	 5.513875e-15 	 
4.628289e+01 	 6.451814e-15 	 
4.629809e+01 	 7.243224e-15 	 
4.631329e+01 	 7.368092e-15 	 
4.632849e+01 	 5.946943e-15 	 
4.634369e+01 	 9.141776e-15 	 
4.635889e+01 	 5.764364e-15 	 
4.637409e+01 	 6.418441e-15 	 
4.638929e+01 	 6.687978e-15 	 
4.640449e+01 	 6.198555e-15 	 
4.641969e+01 	 6.011255e-15 	 
4.643489e+01 	 7.524884e-15 	 
4.645009e+01 	 6.187619e-15 	 
4.646529e+01 	 6.336145e-15 	 
4.648049e+01 	 7.170569e-15 	 
4.649569e+01 	 6.463390e-15 	 
4.651089e+01 	 5.968625e-15 	 
4.652609e+01 	 7.035117e-15 	 
4.654129e+01 	 6.489043e-15 	 
4.655649e+01 	 6.056495e-15 	 
4.657169e+01 	 6.991267e-15 	 
4.658689e+01 	 6.122523e-15 	 
4.660209e+01 	 5.896170e-15 	 
4.661729e+01 	 6.604179e-15 	 
4.663249e+01 	 5.982741e-15 	 
4.664769e+01 	 6.652558e-15 	 
4.666288e+01 	 7.442002e-15 	 
4.667808e+01 	 6.697658e-15 	 
4.669328e+01 	 7.230007e-15 	 
4.670848e+01 	 6.104730e-15 	 
4.672368e+01 	 5.138608e-15 	 
4.673888e+01 	 5.545283e-15 	 
4.675408e+01 	 6.242350e-15 	 
4.676928e+01 	 6.217027e-15 	 
4.678448e+01 	 5.649234e-15 	 
4.679968e+01 	 7.441741e-15 	 
4.681488e+01 	 4.918217e-15 	 
4.683008e+01 	 6.132821e-15 	 
4.684528e+01 	 5.763407e-15 	 
4.686048e+01 	 6.744160e-15 	 
4.687568e+01 	 7.003394e-15 	 
4.689088e+01 	 6.103400e-15 	 
4.690608e+01 	 5.129656e-15 	 
4.692128e+01 	 5.131994e-15 	 
4.693648e+01 	 5.867150e-15 	 
4.695168e+01 	 5.863042e-15 	 
4.696688e+01 	 6.393205e-15 	 
4.698208e+01 	 5.702377e-15 	 
4.699728e+01 	 5.549396e-15 	 
4.701248e+01 	 5.171671e-15 	 
4.702768e+01 	 5.436678e-15 	 
4.704288e+01 	 5.357045e-15 	 
4.705808e+01 	 6.970902e-15 	 
4.707328e+01 	 5.856568e-15 	 
4.708847e+01 	 5.566324e-15 	 
4.710367e+01 	 4.902948e-15 	 
4.711887e+01 	 5.074366e-15 	 
4.713407e+01 	 5.048934e-15 	 
4.714927e+01 	 6.963543e-15 	 
4.716447e+01 	 6.363266e-15 	 
4.717967e+01 	 6.448004e-15 	 
4.719487e+01 	 4.946713e-15 	 
4.721007e+01 	 4.857056e-15 	 
4.722527e+01 	 5.295658e-15 	 
4.724047e+01 	 6.505934e-15 	 
4.725567e+01 	 5.242264e-15 	 
4.727087e+01 	 5.257368e-15 	 
4.728607e+01 	 5.622298e-15 	 
4.730127e+01 	 5.065390e-15 	 
4.731647e+01 	 4.998722e-15 	 
4.733167e+01 	 5.601663e-15 	 
4.734687e+01 	 6.291405e-15 	 
4.736207e+01 	 5.404187e-15 	 
4.737727e+01 	 5.677600e-15 	 
4.739247e+01 	 4.707405e-15 	 
4.740767e+01 	 5.527521e-15 	 
4.742287e+01 	 5.902777e-15 	 
4.743807e+01 	 5.930509e-15 	 
4.745327e+01 	 5.654994e-15 	 
4.746847e+01 	 5.685952e-15 	 
4.748367e+01 	 4.936899e-15 	 
4.749886e+01 	 6.180366e-15 	 
4.751406e+01 	 5.173890e-15 	 
4.752926e+01 	 5.137575e-15 	 
4.754446e+01 	 5.880628e-15 	 
4.755966e+01 	 6.404436e-15 	 
4.757486e+01 	 5.685502e-15 	 
4.759006e+01 	 6.473270e-15 	 
4.760526e+01 	 5.798995e-15 	 
4.762046e+01 	 5.601698e-15 	 
4.763566e+01 	 7.172403e-15 	 
4.765086e+01 	 6.130075e-15 	 
4.766606e+01 	 4.907004e-15 	 
4.768126e+01 	 6.253811e-15 	 
4.769646e+01 	 6.007812e-15 	 
4.771166e+01 	 5.687281e-15 	 
4.772686e+01 	 6.522245e-15 	 
4.774206e+01 	 6.222171e-15 	 
4.775726e+01 	 5.392901e-15 	 
4.777246e+01 	 6.010661e-15 	 
4.778766e+01 	 5.782115e-15 	 
4.780286e+01 	 5.044964e-15 	 
4.781806e+01 	 7.170896e-15 	 
4.783326e+01 	 6.225391e-15 	 
4.784846e+01 	 5.108455e-15 	 
4.786366e+01 	 5.734828e-15 	 
4.787886e+01 	 4.737753e-15 	 
4.789406e+01 	 3.946410e-15 	 
4.790926e+01 	 6.038119e-15 	 
4.792445e+01 	 5.880411e-15 	 
4.793965e+01 	 6.058941e-15 	 
4.795485e+01 	 5.684983e-15 	 
4.797005e+01 	 4.051364e-15 	 
4.798525e+01 	 4.843299e-15 	 
4.800045e+01 	 6.769729e-15 	 
4.801565e+01 	 5.555841e-15 	 
4.803085e+01 	 4.364816e-15 	 
4.804605e+01 	 5.564945e-15 	 
4.806125e+01 	 5.297826e-15 	 
4.807645e+01 	 5.096660e-15 	 
4.809165e+01 	 6.493493e-15 	 
4.810685e+01 	 7.618365e-15 	 
4.812205e+01 	 5.776832e-15 	 
4.813725e+01 	 5.558519e-15 	 
4.815245e+01 	 4.738893e-15 	 
4.816765e+01 	 5.195903e-15 	 
4.818285e+01 	 7.974177e-15 	 
4.819805e+01 	 9.801265e-15 	 
4.821325e+01 	 6.047501e-15 	 
4.822845e+01 	 5.433427e-15 	 
4.824365e+01 	 5.766181e-15 	 
4.825885e+01 	 5.950608e-15 	 
4.827405e+01 	 6.431870e-15 	 
4.828925e+01 	 7.891531e-15 	 
4.830445e+01 	 7.369242e-15 	 
4.831965e+01 	 6.799771e-15 	 
4.833484e+01 	 5.609836e-15 	 
4.835004e+01 	 6.552233e-15 	 
4.836524e+01 	 6.696863e-15 	 
4.838044e+01 	 7.454085e-15 	 
4.839564e+01 	 6.536994e-15 	 
4.841084e+01 	 6.330485e-15 	 
4.842604e+01 	 5.835780e-15 	 
4.844124e+01 	 6.070464e-15 	 
4.845644e+01 	 6.308652e-15 	 
4.847164e+01 	 6.649748e-15 	 
4.848684e+01 	 7.030405e-15 	 
4.850204e+01 	 6.616504e-15 	 
4.851724e+01 	 5.830660e-15 	 
4.853244e+01 	 4.680560e-15 	 
4.854764e+01 	 5.485927e-15 	 
4.856284e+01 	 5.775426e-15 	 
4.857804e+01 	 6.774288e-15 	 
4.859324e+01 	 6.768461e-15 	 
4.860844e+01 	 6.900052e-15 	 
4.862364e+01 	 6.079502e-15 	 
4.863884e+01 	 5.399579e-15 	 
4.865404e+01 	 6.529861e-15 	 
4.866924e+01 	 6.144439e-15 	 
4.868444e+01 	 6.264987e-15 	 
4.869964e+01 	 6.071038e-15 	 
4.871484e+01 	 6.806055e-15 	 
4.873004e+01 	 5.872007e-15 	 
4.874524e+01 	 5.405765e-15 	 
4.876043e+01 	 5.830299e-15 	 
4.877563e+01 	 5.994673e-15 	 
4.879083e+01 	 5.631634e-15 	 
4.880603e+01 	 6.259747e-15 	 
4.882123e+01 	 5.731960e-15 	 
4.883643e+01 	 6.330675e-15 	 
4.885163e+01 	 5.687378e-15 	 
4.886683e+01 	 4.908693e-15 	 
4.888203e+01 	 5.251573e-15 	 
4.889723e+01 	 5.939879e-15 	 
4.891243e+01 	 4.627509e-15 	 
4.892763e+01 	 4.497572e-15 	 
4.894283e+01 	 5.685473e-15 	 
4.895803e+01 	 5.934132e-15 	 
4.897323e+01 	 6.251139e-15 	 
4.898843e+01 	 5.432319e-15 	 
4.900363e+01 	 4.748547e-15 	 
4.901883e+01 	 5.176198e-15 	 
4.903403e+01 	 5.708039e-15 	 
4.904923e+01 	 4.379342e-15 	 
4.906443e+01 	 5.842659e-15 	 
4.907963e+01 	 6.253469e-15 	 
4.909483e+01 	 4.991984e-15 	 
4.911003e+01 	 5.822161e-15 	 
4.912523e+01 	 5.070345e-15 	 
4.914043e+01 	 4.687887e-15 	 
4.915563e+01 	 5.067068e-15 	 
4.917083e+01 	 5.938648e-15 	 
4.918602e+01 	 4.722718e-15 	 
4.920122e+01 	 5.894317e-15 	 
4.921642e+01 	 5.441536e-15 	 
4.923162e+01 	 4.756691e-15 	 
4.924682e+01 	 5.844104e-15 	 
4.926202e+01 	 6.139850e-15 	 
4.927722e+01 	 5.020491e-15 	 
4.929242e+01 	 6.117710e-15 	 
4.930762e+01 	 6.157315e-15 	 
4.932282e+01 	 4.471616e-15 	 
4.933802e+01 	 6.134274e-15 	 
4.935322e+01 	 5.949939e-15 	 
4.936842e+01 	 5.238824e-15 	 
4.938362e+01 	 6.377261e-15 	 
4.939882e+01 	 6.280216e-15 	 
4.941402e+01 	 4.812686e-15 	 
4.942922e+01 	 5.999271e-15 	 
4.944442e+01 	 6.656338e-15 	 
4.945962e+01 	 4.997009e-15 	 
4.947482e+01 	 5.953302e-15 	 
4.949002e+01 	 6.797169e-15 	 
4.950522e+01 	 5.847587e-15 	 
4.952042e+01 	 5.423072e-15 	 
4.953562e+01 	 5.700632e-15 	 
4.955082e+01 	 5.343977e-15 	 
4.956602e+01 	 6.390979e-15 	 
4.958122e+01 	 6.514457e-15 	 
4.959641e+01 	 6.037390e-15 	 
4.961161e+01 	 6.228865e-15 	 
4.962681e+01 	 5.786963e-15 	 
4.964201e+01 	 4.743453e-15 	 
4.965721e+01 	 6.428706e-15 	 
4.967241e+01 	 6.103144e-15 	 
4.968761e+01 	 5.337828e-15 	 
4.970281e+01 	 6.034974e-15 	 
4.971801e+01 	 6.337497e-15 	 
4.973321e+01 	 5.518179e-15 	 
4.974841e+01 	 5.544141e-15 	 
4.976361e+01 	 5.425382e-15 	 
4.977881e+01 	 4.491918e-15 	 
4.979401e+01 	 5.535055e-15 	 
4.980921e+01 	 5.797713e-15 	 
4.982441e+01 	 5.536371e-15 	 
4.983961e+01 	 6.357660e-15 	 
4.985481e+01 	 5.525160e-15 	 
4.987001e+01 	 4.919950e-15 	 
4.988521e+01 	 5.875355e-15 	 
4.990041e+01 	 5.871710e-15 	 
4.991561e+01 	 6.170640e-15 	 
4.993081e+01 	 6.268896e-15 	 
4.994601e+01 	 5.569135e-15 	 
4.996121e+01 	 4.843388e-15 	 
4.997641e+01 	 4.932122e-15 	 
4.999161e+01 	 5.694016e-15 	 
5.000681e+01 	 5.539202e-15 	 
5.002200e+01 	 5.679115e-15 	 
5.003720e+01 	 5.054682e-15 	 
5.005240e+01 	 5.561834e-15 	 
5.006760e+01 	 5.265707e-15 	 
5.008280e+01 	 5.645951e-15 	 
5.009800e+01 	 5.330471e-15 	 
5.011320e+01 	 5.356544e-15 	 
5.012840e+01 	 4.784238e-15 	 
5.014360e+01 	 5.236228e-15 	 
5.015880e+01 	 5.362265e-15 	 
5.017400e+01 	 4.792291e-15 	 
5.018920e+01 	 4.767753e-15 	 
5.020440e+01 	 5.999734e-15 	 
5.021960e+01 	 5.499594e-15 	 
5.023480e+01 	 4.885394e-15 	 
5.025000e+01 	 5.753575e-15 	 
5.026520e+01 	 5.075683e-15 	 
5.028040e+01 	 5.633447e-15 	 
5.029560e+01 	 6.544045e-15 	 
5.031080e+01 	 5.236338e-15 	 
5.032600e+01 	 5.436745e-15 	 
5.034120e+01 	 5.945009e-15 	 
5.035640e+01 	 5.794862e-15 	 
5.037160e+01 	 5.154819e-15 	 
5.038680e+01 	 5.071635e-15 	 
5.040200e+01 	 5.605142e-15 	 
5.041720e+01 	 7.114351e-15 	 
5.043239e+01 	 6.076403e-15 	 
5.044759e+01 	 4.748427e-15 	 
5.046279e+01 	 5.428824e-15 	 
5.047799e+01 	 5.227399e-15 	 
5.049319e+01 	 5.389520e-15 	 
5.050839e+01 	 6.253109e-15 	 
5.052359e+01 	 5.573589e-15 	 
5.053879e+01 	 5.036193e-15 	 
5.055399e+01 	 4.872346e-15 	 
5.056919e+01 	 4.851206e-15 	 
5.058439e+01 	 5.000422e-15 	 
5.059959e+01 	 5.693084e-15 	 
5.061479e+01 	 5.608550e-15 	 
5.062999e+01 	 4.521479e-15 	 
5.064519e+01 	 4.715568e-15 	 
5.066039e+01 	 4.683375e-15 	 
5.067559e+01 	 5.394610e-15 	 
5.069079e+01 	 5.763197e-15 	 
5.070599e+01 	 5.679775e-15 	 
5.072119e+01 	 5.279348e-15 	 
5.073639e+01 	 4.756932e-15 	 
5.075159e+01 	 4.265364e-15 	 
5.076679e+01 	 4.730592e-15 	 
5.078199e+01 	 5.611953e-15 	 
5.079719e+01 	 5.001262e-15 	 
5.081239e+01 	 5.327031e-15 	 
5.082759e+01 	 5.179947e-15 	 
5.084279e+01 	 4.814935e-15 	 
5.085798e+01 	 4.738764e-15 	 
5.087318e+01 	 5.354018e-15 	 
5.088838e+01 	 5.144245e-15 	 
5.090358e+01 	 4.993448e-15 	 
5.091878e+01 	 6.064898e-15 	 
5.093398e+01 	 4.805326e-15 	 
5.094918e+01 	 4.942458e-15 	 
5.096438e+01 	 5.767324e-15 	 
5.097958e+01 	 4.993051e-15 	 
5.099478e+01 	 4.601308e-15 	 
5.100998e+01 	 5.245017e-15 	 
5.102518e+01 	 4.764954e-15 	 
5.104038e+01 	 5.449727e-15 	 
5.105558e+01 	 5.528116e-15 	 
5.107078e+01 	 4.799168e-15 	 
5.108598e+01 	 5.880621e-15 	 
5.110118e+01 	 5.868195e-15 	 
5.111638e+01 	 5.120987e-15 	 
5.113158e+01 	 5.428568e-15 	 
5.114678e+01 	 5.135652e-15 	 
5.116198e+01 	 4.199658e-15 	 
5.117718e+01 	 5.633720e-15 	 
5.119238e+01 	 7.108911e-15 	 
5.120758e+01 	 4.778057e-15 	 
5.122278e+01 	 5.119713e-15 	 
5.123798e+01 	 5.105265e-15 	 
5.125318e+01 	 4.410070e-15 	 
5.126837e+01 	 5.014434e-15 	 
5.128357e+01 	 5.837349e-15 	 
5.129877e+01 	 5.111686e-15 	 
