f	SCl	
5.163440e+00 	 2.763934e-09 	 
5.197410e+00 	 4.330739e-09 	 
5.231380e+00 	 4.493277e-09 	 
5.265350e+00 	 3.776831e-09 	 
5.299320e+00 	 2.559272e-09 	 
5.333290e+00 	 4.136169e-09 	 
5.367260e+00 	 7.639969e-09 	 
5.401230e+00 	 5.092251e-09 	 
5.435200e+00 	 4.068570e-09 	 
5.469170e+00 	 6.131505e-09 	 
5.503140e+00 	 1.068329e-08 	 
5.537110e+00 	 1.153090e-08 	 
5.571080e+00 	 6.375458e-09 	 
5.605050e+00 	 2.985507e-09 	 
5.639020e+00 	 4.918766e-09 	 
5.672990e+00 	 9.277933e-09 	 
5.706960e+00 	 8.097401e-09 	 
5.740930e+00 	 1.959138e-09 	 
5.774900e+00 	 2.841218e-09 	 
5.808870e+00 	 4.798826e-09 	 
5.842840e+00 	 6.843640e-09 	 
5.876810e+00 	 4.665910e-09 	 
5.910780e+00 	 4.921684e-09 	 
5.944750e+00 	 2.741826e-09 	 
5.978720e+00 	 9.525845e-10 	 
6.012690e+00 	 1.954071e-09 	 
6.046660e+00 	 1.682188e-09 	 
6.080630e+00 	 1.541635e-09 	 
6.114600e+00 	 3.198425e-09 	 
6.148570e+00 	 5.475205e-09 	 
6.182540e+00 	 5.811881e-09 	 
6.216510e+00 	 6.784701e-09 	 
6.250480e+00 	 2.106762e-09 	 
6.284450e+00 	 2.224316e-09 	 
6.318420e+00 	 1.068572e-09 	 
6.352390e+00 	 2.509074e-09 	 
6.386360e+00 	 3.622064e-09 	 
6.420330e+00 	 3.589529e-09 	 
6.454300e+00 	 3.131008e-09 	 
6.488270e+00 	 1.530759e-09 	 
6.522240e+00 	 3.225326e-09 	 
6.556210e+00 	 5.278868e-09 	 
6.590180e+00 	 8.657965e-09 	 
6.624150e+00 	 4.948224e-09 	 
6.658120e+00 	 1.405880e-09 	 
6.692090e+00 	 7.018184e-10 	 
6.726060e+00 	 2.800364e-09 	 
6.760030e+00 	 4.666576e-09 	 
6.794000e+00 	 5.079624e-09 	 
6.827970e+00 	 5.063353e-09 	 
6.861940e+00 	 4.917335e-09 	 
6.895910e+00 	 1.916762e-09 	 
6.929880e+00 	 1.530920e-09 	 
6.963850e+00 	 1.778837e-09 	 
6.997820e+00 	 1.194097e-09 	 
