x0	8A00W11AoA20/	x1	8A15W11AoA20/	
4.325000e+01 	 6.880658e-01 	4.337480e+01 	 6.939335e-01 	 
4.337510e+01 	 6.863338e-01 	4.349990e+01 	 6.938406e-01 	 
4.350000e+01 	 6.848667e-01 	4.362490e+01 	 6.937608e-01 	 
4.362510e+01 	 6.830277e-01 	4.374990e+01 	 6.935287e-01 	 
4.375010e+01 	 6.811860e-01 	4.387480e+01 	 6.933708e-01 	 
4.387500e+01 	 6.798108e-01 	4.400000e+01 	 6.934114e-01 	 
4.400000e+01 	 6.782704e-01 	4.412490e+01 	 6.935543e-01 	 
4.412500e+01 	 6.774725e-01 	4.425000e+01 	 6.937370e-01 	 
4.425010e+01 	 6.771703e-01 	4.437490e+01 	 6.938984e-01 	 
4.437500e+01 	 6.768400e-01 	4.449990e+01 	 6.942595e-01 	 
4.450010e+01 	 6.768643e-01 	4.462500e+01 	 6.943961e-01 	 
4.462500e+01 	 6.774365e-01 	4.474990e+01 	 6.944017e-01 	 
4.475000e+01 	 6.783773e-01 	4.487500e+01 	 6.944672e-01 	 
4.487500e+01 	 6.792877e-01 	4.499990e+01 	 6.945947e-01 	 
4.500000e+01 	 6.802183e-01 	4.512490e+01 	 6.945458e-01 	 
4.512510e+01 	 6.815517e-01 	4.524990e+01 	 6.944702e-01 	 
4.525000e+01 	 6.828386e-01 	4.537490e+01 	 6.943099e-01 	 
4.537500e+01 	 6.834624e-01 	4.550000e+01 	 6.941534e-01 	 
4.550000e+01 	 6.837792e-01 	4.562490e+01 	 6.940447e-01 	 
4.562500e+01 	 6.843708e-01 	4.574990e+01 	 6.938901e-01 	 
4.575010e+01 	 6.856671e-01 	4.587490e+01 	 6.939465e-01 	 
4.587510e+01 	 6.871868e-01 	4.600000e+01 	 6.940086e-01 	 
4.600010e+01 	 6.889948e-01 	4.612490e+01 	 6.942935e-01 	 
4.612510e+01 	 6.906502e-01 	4.624990e+01 	 6.945027e-01 	 
4.625000e+01 	 6.920799e-01 	4.637490e+01 	 6.947302e-01 	 
4.637500e+01 	 6.933198e-01 	4.649990e+01 	 6.947226e-01 	 
4.650000e+01 	 6.943273e-01 	4.662490e+01 	 6.948912e-01 	 
4.662510e+01 	 6.952395e-01 	4.675000e+01 	 6.951145e-01 	 
4.675010e+01 	 6.964436e-01 	4.687490e+01 	 6.952450e-01 	 
4.687500e+01 	 6.973463e-01 	4.700000e+01 	 6.952903e-01 	 
4.700000e+01 	 6.978051e-01 	4.712500e+01 	 6.954354e-01 	 
4.712500e+01 	 6.982759e-01 	4.725000e+01 	 6.955551e-01 	 
4.725010e+01 	 6.992928e-01 	4.737480e+01 	 6.956738e-01 	 
4.737510e+01 	 7.001821e-01 	4.749990e+01 	 6.956575e-01 	 
4.750000e+01 	 7.006177e-01 	4.762480e+01 	 6.957002e-01 	 
4.762500e+01 	 7.005082e-01 	4.775000e+01 	 6.957129e-01 	 
4.775010e+01 	 6.999351e-01 	4.787490e+01 	 6.957530e-01 	 
4.787500e+01 	 6.993005e-01 	4.800000e+01 	 6.956544e-01 	 
4.800000e+01 	 6.983618e-01 	4.812490e+01 	 6.957062e-01 	 
4.812510e+01 	 6.972486e-01 	4.824990e+01 	 6.955958e-01 	 
4.825000e+01 	 6.963953e-01 	4.837490e+01 	 6.955141e-01 	 
4.837500e+01 	 6.953866e-01 	4.850000e+01 	 6.954845e-01 	 
4.850000e+01 	 6.943654e-01 	4.862490e+01 	 6.954477e-01 	 
4.862500e+01 	 6.932588e-01 	4.874990e+01 	 6.954765e-01 	 
4.875010e+01 	 6.916578e-01 	4.887500e+01 	 6.955544e-01 	 
4.887510e+01 	 6.898766e-01 	4.899980e+01 	 6.957188e-01 	 
4.900010e+01 	 6.886774e-01 	4.912490e+01 	 6.958078e-01 	 
4.912500e+01 	 6.876736e-01 	4.924990e+01 	 6.958321e-01 	 
4.925000e+01 	 6.865723e-01 	4.937490e+01 	 6.959180e-01 	 
4.937510e+01 	 6.850978e-01 	4.949980e+01 	 6.960299e-01 	 
4.950000e+01 	 6.843709e-01 	4.962490e+01 	 6.959993e-01 	 
4.962500e+01 	 6.834439e-01 	4.975000e+01 	 6.960517e-01 	 
4.975010e+01 	 6.823660e-01 	4.987490e+01 	 6.960986e-01 	 
4.987510e+01 	 6.813642e-01 	4.999990e+01 	 6.960995e-01 	 
5.000000e+01 	 6.805717e-01 	5.012490e+01 	 6.960605e-01 	 
5.012510e+01 	 6.798204e-01 	5.025000e+01 	 6.960735e-01 	 
5.025010e+01 	 6.789196e-01 	5.037490e+01 	 6.960582e-01 	 
5.037500e+01 	 6.788826e-01 	5.049980e+01 	 6.960114e-01 	 
5.050000e+01 	 6.792284e-01 	5.062490e+01 	 6.959883e-01 	 
5.062500e+01 	 6.796119e-01 	5.074990e+01 	 6.958588e-01 	 
5.075000e+01 	 6.798556e-01 	5.087490e+01 	 6.958804e-01 	 
5.087500e+01 	 6.798803e-01 	5.099990e+01 	 6.959749e-01 	 
5.100010e+01 	 6.803613e-01 	5.112490e+01 	 6.959937e-01 	 
5.112510e+01 	 6.814878e-01 	5.124990e+01 	 6.960016e-01 	 
5.125010e+01 	 6.826194e-01 	5.137490e+01 	 6.960365e-01 	 
5.137500e+01 	 6.840729e-01 	5.149990e+01 	 6.961334e-01 	 
5.150000e+01 	 6.853441e-01 	5.162490e+01 	 6.962041e-01 	 
5.162510e+01 	 6.864681e-01 	5.175000e+01 	 6.961771e-01 	 
5.175010e+01 	 6.875395e-01 	5.187490e+01 	 6.962157e-01 	 
5.187500e+01 	 6.883223e-01 	5.199990e+01 	 6.962512e-01 	 
5.200010e+01 	 6.895409e-01 	5.212500e+01 	 6.962823e-01 	 
5.212510e+01 	 6.910743e-01 	5.224980e+01 	 6.962697e-01 	 
5.225000e+01 	 6.928877e-01 	5.237490e+01 	 6.963851e-01 	 
5.237500e+01 	 6.942900e-01 	5.249990e+01 	 6.965733e-01 	 
5.250000e+01 	 6.951670e-01 	5.262480e+01 	 6.967981e-01 	 
5.262500e+01 	 6.957292e-01 	5.274990e+01 	 6.968552e-01 	 
5.275010e+01 	 6.957515e-01 	5.287480e+01 	 6.968727e-01 	 
5.287500e+01 	 6.955417e-01 	5.299990e+01 	 6.970580e-01 	 
5.300010e+01 	 6.953468e-01 	5.312500e+01 	 6.972158e-01 	 
5.312500e+01 	 6.955177e-01 	5.324990e+01 	 6.971983e-01 	 
5.325010e+01 	 6.954675e-01 	5.337490e+01 	 6.971923e-01 	 
5.337510e+01 	 6.954492e-01 	5.349990e+01 	 6.971860e-01 	 
5.350000e+01 	 6.954493e-01 	5.362490e+01 	 6.971517e-01 	 
5.362500e+01 	 6.956807e-01 	5.375000e+01 	 6.971198e-01 	 
5.375010e+01 	 6.957871e-01 	5.387490e+01 	 6.972150e-01 	 
5.387510e+01 	 6.957894e-01 	5.399990e+01 	 6.971725e-01 	 
5.400000e+01 	 6.956577e-01 	5.412500e+01 	 6.970218e-01 	 
5.412510e+01 	 6.953855e-01 	5.424990e+01 	 6.969251e-01 	 
5.425010e+01 	 6.946376e-01 	5.437500e+01 	 6.968337e-01 	 
5.437510e+01 	 6.939570e-01 	5.450000e+01 	 6.967378e-01 	 
5.450010e+01 	 6.929964e-01 	5.462500e+01 	 6.966131e-01 	 
5.462510e+01 	 6.916150e-01 	5.474990e+01 	 6.965354e-01 	 
5.475010e+01 	 6.906863e-01 	5.487490e+01 	 6.965001e-01 	 
5.487500e+01 	 6.891535e-01 	5.499990e+01 	 6.964746e-01 	 
5.500000e+01 	 6.877728e-01 	5.512500e+01 	 6.964806e-01 	 
5.512500e+01 	 6.867571e-01 	5.524990e+01 	 6.964665e-01 	 
5.525010e+01 	 6.862318e-01 	5.537490e+01 	 6.965653e-01 	 
5.537500e+01 	 6.854553e-01 	5.549990e+01 	 6.966305e-01 	 
5.550000e+01 	 6.847307e-01 	5.562500e+01 	 6.966016e-01 	 
5.562510e+01 	 6.841081e-01 	5.574990e+01 	 6.964717e-01 	 
5.575000e+01 	 6.837317e-01 	5.587490e+01 	 6.962619e-01 	 
5.587500e+01 	 6.832791e-01 	5.599990e+01 	 6.960239e-01 	 
5.600010e+01 	 6.828837e-01 	5.612500e+01 	 6.958302e-01 	 
5.612510e+01 	 6.825231e-01 	5.624990e+01 	 6.956531e-01 	 
5.625000e+01 	 6.823561e-01 	5.637490e+01 	 6.952679e-01 	 
5.637500e+01 	 6.823460e-01 	5.649980e+01 	 6.948248e-01 	 
5.650000e+01 	 6.825796e-01 	5.662490e+01 	 6.943948e-01 	 
5.662510e+01 	 6.829427e-01 	5.675000e+01 	 6.946355e-01 	 
5.675000e+01 	 6.830367e-01 	5.687500e+01 	 6.945515e-01 	 
5.687500e+01 	 6.833635e-01 	5.700000e+01 	 6.944745e-01 	 
5.700010e+01 	 6.836427e-01 	5.712480e+01 	 6.943510e-01 	 
5.712510e+01 	 6.843480e-01 	5.725000e+01 	 6.941726e-01 	 
5.725000e+01 	 6.852112e-01 	5.737490e+01 	 6.939930e-01 	 
5.737510e+01 	 6.862299e-01 	5.749990e+01 	 6.938379e-01 	 
5.750010e+01 	 6.869678e-01 	5.762500e+01 	 6.937577e-01 	 
5.762510e+01 	 6.873433e-01 	5.774990e+01 	 6.937305e-01 	 
5.775000e+01 	 6.876060e-01 	5.787480e+01 	 6.938243e-01 	 
5.787500e+01 	 6.880608e-01 	5.799990e+01 	 6.939080e-01 	 
5.800000e+01 	 6.891087e-01 	5.812500e+01 	 6.939403e-01 	 
5.812500e+01 	 6.902145e-01 	5.824990e+01 	 6.941838e-01 	 
5.825010e+01 	 6.911600e-01 	5.837500e+01 	 6.942089e-01 	 
5.837510e+01 	 6.912259e-01 	5.849990e+01 	 6.944565e-01 	 
5.850010e+01 	 6.917654e-01 	5.862490e+01 	 6.947042e-01 	 
5.862500e+01 	 6.924537e-01 	5.874990e+01 	 6.948854e-01 	 
5.875010e+01 	 6.931177e-01 	5.887490e+01 	 6.948528e-01 	 
5.887510e+01 	 6.934838e-01 	5.899990e+01 	 6.948264e-01 	 
5.900000e+01 	 6.938362e-01 	5.912490e+01 	 6.946984e-01 	 
5.912500e+01 	 6.945024e-01 	5.925000e+01 	 6.945621e-01 	 
5.925000e+01 	 6.947488e-01 	5.937490e+01 	 6.943345e-01 	 
5.937500e+01 	 6.948406e-01 	5.949990e+01 	 6.941232e-01 	 
5.950010e+01 	 6.946536e-01 	5.962500e+01 	 6.942117e-01 	 
5.962510e+01 	 6.939316e-01 	5.974990e+01 	 6.942983e-01 	 
5.975000e+01 	 6.938968e-01 	5.987500e+01 	 6.942474e-01 	 
5.987500e+01 	 6.939594e-01 	nan          	nan          	 
6.000000e+01 	 6.939533e-01 	nan          	nan          	 
6.012500e+01 	 6.939642e-01 	nan          	nan          	 
6.025000e+01 	 6.937781e-01 	nan          	nan          	 
6.037510e+01 	 6.938192e-01 	nan          	nan          	 
6.050010e+01 	 6.931894e-01 	nan          	nan          	 
6.062500e+01 	 6.926677e-01 	nan          	nan          	 
6.075000e+01 	 6.914169e-01 	nan          	nan          	 
6.087510e+01 	 6.893389e-01 	nan          	nan          	 
6.100000e+01 	 6.876763e-01 	nan          	nan          	 
6.112510e+01 	 6.866626e-01 	nan          	nan          	 
6.125000e+01 	 6.858546e-01 	nan          	nan          	 
6.137500e+01 	 6.848434e-01 	nan          	nan          	 
6.150000e+01 	 6.840268e-01 	nan          	nan          	 
6.162500e+01 	 6.831847e-01 	nan          	nan          	 
6.175010e+01 	 6.830791e-01 	nan          	nan          	 
6.187510e+01 	 6.830058e-01 	nan          	nan          	 
6.200000e+01 	 6.826911e-01 	nan          	nan          	 
6.212500e+01 	 6.825453e-01 	nan          	nan          	 
6.225010e+01 	 6.821605e-01 	nan          	nan          	 
6.237500e+01 	 6.823019e-01 	nan          	nan          	 
6.250000e+01 	 6.823387e-01 	nan          	nan          	 
6.262500e+01 	 6.828279e-01 	nan          	nan          	 
6.275000e+01 	 6.835966e-01 	nan          	nan          	 
6.287510e+01 	 6.844462e-01 	nan          	nan          	 
6.300010e+01 	 6.853882e-01 	nan          	nan          	 
6.312500e+01 	 6.866145e-01 	nan          	nan          	 
6.325010e+01 	 6.873459e-01 	nan          	nan          	 
6.337510e+01 	 6.883139e-01 	nan          	nan          	 
6.350000e+01 	 6.889390e-01 	nan          	nan          	 
6.362500e+01 	 6.895748e-01 	nan          	nan          	 
6.375010e+01 	 6.905806e-01 	nan          	nan          	 
6.387500e+01 	 6.917651e-01 	nan          	nan          	 
6.400010e+01 	 6.924638e-01 	nan          	nan          	 
6.412500e+01 	 6.931973e-01 	nan          	nan          	 
6.425010e+01 	 6.938278e-01 	nan          	nan          	 
6.437500e+01 	 6.943218e-01 	nan          	nan          	 
6.450000e+01 	 6.944807e-01 	nan          	nan          	 
6.462500e+01 	 6.945684e-01 	nan          	nan          	 
6.475000e+01 	 6.947770e-01 	nan          	nan          	 
6.487500e+01 	 6.951287e-01 	nan          	nan          	 
6.500010e+01 	 6.954465e-01 	nan          	nan          	 
6.512500e+01 	 6.956014e-01 	nan          	nan          	 
6.525010e+01 	 6.954359e-01 	nan          	nan          	 
6.537500e+01 	 6.954743e-01 	nan          	nan          	 
6.550010e+01 	 6.955982e-01 	nan          	nan          	 
6.562500e+01 	 6.958512e-01 	nan          	nan          	 
6.575000e+01 	 6.960725e-01 	nan          	nan          	 
6.587510e+01 	 6.957121e-01 	nan          	nan          	 
6.600000e+01 	 6.949511e-01 	nan          	nan          	 
6.612500e+01 	 6.949775e-01 	nan          	nan          	 
6.625000e+01 	 6.941055e-01 	nan          	nan          	 
6.637500e+01 	 6.934978e-01 	nan          	nan          	 
6.650000e+01 	 6.926100e-01 	nan          	nan          	 
6.662500e+01 	 6.913632e-01 	nan          	nan          	 
6.675000e+01 	 6.903635e-01 	nan          	nan          	 
6.687510e+01 	 6.893297e-01 	nan          	nan          	 
6.700000e+01 	 6.880974e-01 	nan          	nan          	 
6.712510e+01 	 6.870751e-01 	nan          	nan          	 
6.725000e+01 	 6.860657e-01 	nan          	nan          	 
6.737510e+01 	 6.853221e-01 	nan          	nan          	 
6.750000e+01 	 6.849954e-01 	nan          	nan          	 
6.762500e+01 	 6.845832e-01 	nan          	nan          	 
6.775000e+01 	 6.842963e-01 	nan          	nan          	 
6.787500e+01 	 6.843199e-01 	nan          	nan          	 
6.800000e+01 	 6.840701e-01 	nan          	nan          	 
6.812500e+01 	 6.838218e-01 	nan          	nan          	 
6.825010e+01 	 6.837634e-01 	nan          	nan          	 
6.837510e+01 	 6.842157e-01 	nan          	nan          	 
6.850000e+01 	 6.848724e-01 	nan          	nan          	 
6.862500e+01 	 6.853390e-01 	nan          	nan          	 
6.875000e+01 	 6.860986e-01 	nan          	nan          	 
6.887510e+01 	 6.867380e-01 	nan          	nan          	 
6.900000e+01 	 6.872101e-01 	nan          	nan          	 
6.912510e+01 	 6.876518e-01 	nan          	nan          	 
6.925000e+01 	 6.880605e-01 	nan          	nan          	 
6.937510e+01 	 6.890485e-01 	nan          	nan          	 
6.950000e+01 	 6.904831e-01 	nan          	nan          	 
6.962510e+01 	 6.912016e-01 	nan          	nan          	 
6.975000e+01 	 6.918736e-01 	nan          	nan          	 
6.987510e+01 	 6.921070e-01 	nan          	nan          	 
7.000000e+01 	 6.922125e-01 	nan          	nan          	 
7.012510e+01 	 6.925018e-01 	nan          	nan          	 
7.025000e+01 	 6.927388e-01 	nan          	nan          	 
7.037500e+01 	 6.929783e-01 	nan          	nan          	 
7.050010e+01 	 6.932902e-01 	nan          	nan          	 
7.062510e+01 	 6.937522e-01 	nan          	nan          	 
7.075010e+01 	 6.939899e-01 	nan          	nan          	 
7.087500e+01 	 6.936378e-01 	nan          	nan          	 
7.100000e+01 	 6.935444e-01 	nan          	nan          	 
7.112500e+01 	 6.932442e-01 	nan          	nan          	 
7.125000e+01 	 6.928616e-01 	nan          	nan          	 
7.137500e+01 	 6.926751e-01 	nan          	nan          	 
7.150000e+01 	 6.924906e-01 	nan          	nan          	 
7.162500e+01 	 6.921193e-01 	nan          	nan          	 
7.175000e+01 	 6.912903e-01 	nan          	nan          	 
7.187510e+01 	 6.905297e-01 	nan          	nan          	 
7.200010e+01 	 6.899053e-01 	nan          	nan          	 
7.212500e+01 	 6.894073e-01 	nan          	nan          	 
7.225000e+01 	 6.888888e-01 	nan          	nan          	 
7.237500e+01 	 6.882972e-01 	nan          	nan          	 
7.250010e+01 	 6.876768e-01 	nan          	nan          	 
7.262510e+01 	 6.871967e-01 	nan          	nan          	 
7.275000e+01 	 6.863551e-01 	nan          	nan          	 
7.287500e+01 	 6.856675e-01 	nan          	nan          	 
7.300010e+01 	 6.847101e-01 	nan          	nan          	 
7.312500e+01 	 6.846346e-01 	nan          	nan          	 
7.325000e+01 	 6.849061e-01 	nan          	nan          	 
7.337500e+01 	 6.846566e-01 	nan          	nan          	 
7.350010e+01 	 6.847054e-01 	nan          	nan          	 
7.362510e+01 	 6.840577e-01 	nan          	nan          	 
7.375000e+01 	 6.834373e-01 	nan          	nan          	 
7.387500e+01 	 6.831349e-01 	nan          	nan          	 
7.400000e+01 	 6.833021e-01 	nan          	nan          	 
7.412500e+01 	 6.834723e-01 	nan          	nan          	 
7.425000e+01 	 6.842071e-01 	nan          	nan          	 
7.437500e+01 	 6.848773e-01 	nan          	nan          	 
7.450000e+01 	 6.856098e-01 	nan          	nan          	 
7.462510e+01 	 6.865703e-01 	nan          	nan          	 
7.475000e+01 	 6.872017e-01 	nan          	nan          	 
7.487500e+01 	 6.877782e-01 	nan          	nan          	 
7.500000e+01 	 6.893218e-01 	nan          	nan          	 
7.512500e+01 	 6.903403e-01 	nan          	nan          	 
7.525000e+01 	 6.909529e-01 	nan          	nan          	 
7.537500e+01 	 6.916137e-01 	nan          	nan          	 
7.550000e+01 	 6.924367e-01 	nan          	nan          	 
7.562500e+01 	 6.933807e-01 	nan          	nan          	 
7.575000e+01 	 6.939684e-01 	nan          	nan          	 
7.587500e+01 	 6.937811e-01 	nan          	nan          	 
7.600010e+01 	 6.937057e-01 	nan          	nan          	 
7.612500e+01 	 6.936387e-01 	nan          	nan          	 
7.625010e+01 	 6.939754e-01 	nan          	nan          	 
7.637510e+01 	 6.944979e-01 	nan          	nan          	 
7.650000e+01 	 6.954349e-01 	nan          	nan          	 
7.662500e+01 	 6.961822e-01 	nan          	nan          	 
7.675000e+01 	 6.968251e-01 	nan          	nan          	 
7.687500e+01 	 6.972826e-01 	nan          	nan          	 
7.700010e+01 	 6.976518e-01 	nan          	nan          	 
7.712500e+01 	 6.978190e-01 	nan          	nan          	 
7.725010e+01 	 6.971798e-01 	nan          	nan          	 
7.737500e+01 	 6.966029e-01 	nan          	nan          	 
7.750010e+01 	 6.959627e-01 	nan          	nan          	 
7.762510e+01 	 6.956427e-01 	nan          	nan          	 
7.775000e+01 	 6.950496e-01 	nan          	nan          	 
7.787500e+01 	 6.945515e-01 	nan          	nan          	 
7.800010e+01 	 6.942122e-01 	nan          	nan          	 
7.812510e+01 	 6.934706e-01 	nan          	nan          	 
7.825010e+01 	 6.928368e-01 	nan          	nan          	 
7.837500e+01 	 6.923490e-01 	nan          	nan          	 
7.850010e+01 	 6.914995e-01 	nan          	nan          	 
7.862510e+01 	 6.903071e-01 	nan          	nan          	 
7.875010e+01 	 6.894572e-01 	nan          	nan          	 
7.887510e+01 	 6.885634e-01 	nan          	nan          	 
7.900010e+01 	 6.882047e-01 	nan          	nan          	 
7.912510e+01 	 6.879066e-01 	nan          	nan          	 
7.925010e+01 	 6.876132e-01 	nan          	nan          	 
7.937500e+01 	 6.873428e-01 	nan          	nan          	 
7.950000e+01 	 6.871657e-01 	nan          	nan          	 
7.962510e+01 	 6.869130e-01 	nan          	nan          	 
7.975000e+01 	 6.869967e-01 	nan          	nan          	 
7.987510e+01 	 6.868359e-01 	nan          	nan          	 
