x0	cdp	x1	cdv	
4.337480e+01 	 4.148501e-01 	4.337480e+01 	 3.233200e-03 	 
4.349980e+01 	 4.212146e-01 	4.349980e+01 	 3.228000e-03 	 
4.362480e+01 	 4.273591e-01 	4.362480e+01 	 3.258900e-03 	 
4.374990e+01 	 4.343054e-01 	4.374990e+01 	 3.273000e-03 	 
4.387490e+01 	 4.413385e-01 	4.387490e+01 	 3.351400e-03 	 
4.399980e+01 	 4.464431e-01 	4.399980e+01 	 3.504600e-03 	 
4.412490e+01 	 4.468865e-01 	4.412490e+01 	 3.688900e-03 	 
4.424980e+01 	 4.455209e-01 	4.424980e+01 	 3.918900e-03 	 
4.437480e+01 	 4.436967e-01 	4.437480e+01 	 4.164600e-03 	 
4.449980e+01 	 4.426129e-01 	4.449980e+01 	 4.429700e-03 	 
4.462480e+01 	 4.420116e-01 	4.462480e+01 	 4.742600e-03 	 
4.474980e+01 	 4.421451e-01 	4.474980e+01 	 5.047200e-03 	 
4.487490e+01 	 4.427992e-01 	4.487490e+01 	 5.324200e-03 	 
4.499990e+01 	 4.429929e-01 	4.499990e+01 	 5.556700e-03 	 
4.512480e+01 	 4.424249e-01 	4.512480e+01 	 5.753000e-03 	 
4.524990e+01 	 4.432761e-01 	4.524990e+01 	 5.927400e-03 	 
4.537480e+01 	 4.401758e-01 	4.537480e+01 	 6.075700e-03 	 
4.549980e+01 	 4.364436e-01 	4.549980e+01 	 6.222500e-03 	 
4.562490e+01 	 4.344007e-01 	4.562490e+01 	 6.255500e-03 	 
4.574990e+01 	 4.349273e-01 	4.574990e+01 	 6.329300e-03 	 
4.587480e+01 	 4.346951e-01 	4.587480e+01 	 6.311900e-03 	 
4.599990e+01 	 4.359198e-01 	4.599990e+01 	 6.278100e-03 	 
4.612480e+01 	 4.320204e-01 	4.612480e+01 	 6.183400e-03 	 
4.624990e+01 	 4.269229e-01 	4.624990e+01 	 6.219500e-03 	 
4.637480e+01 	 4.264130e-01 	4.637480e+01 	 6.135700e-03 	 
4.649990e+01 	 4.286705e-01 	4.649990e+01 	 5.909200e-03 	 
4.662490e+01 	 4.260136e-01 	4.662490e+01 	 5.824500e-03 	 
4.674980e+01 	 4.146699e-01 	4.674980e+01 	 5.943400e-03 	 
4.687490e+01 	 4.074112e-01 	4.687490e+01 	 5.927600e-03 	 
4.699980e+01 	 4.031343e-01 	4.699980e+01 	 5.860200e-03 	 
4.712480e+01 	 3.962380e-01 	4.712480e+01 	 5.760600e-03 	 
4.724980e+01 	 3.876258e-01 	4.724980e+01 	 5.733000e-03 	 
4.737490e+01 	 3.776095e-01 	4.737490e+01 	 5.635600e-03 	 
4.749990e+01 	 3.712456e-01 	4.749990e+01 	 5.519900e-03 	 
4.762490e+01 	 3.666068e-01 	4.762490e+01 	 5.367300e-03 	 
4.774980e+01 	 3.663636e-01 	4.774980e+01 	 5.183500e-03 	 
4.787480e+01 	 3.722611e-01 	4.787480e+01 	 4.973800e-03 	 
4.799980e+01 	 3.738257e-01 	4.799980e+01 	 4.777900e-03 	 
4.812480e+01 	 3.719657e-01 	4.812480e+01 	 4.651400e-03 	 
4.824990e+01 	 3.739631e-01 	4.824990e+01 	 4.514000e-03 	 
4.837480e+01 	 3.769625e-01 	4.837480e+01 	 4.442600e-03 	 
4.849980e+01 	 3.774363e-01 	4.849980e+01 	 4.428400e-03 	 
4.862480e+01 	 3.774802e-01 	4.862480e+01 	 4.316900e-03 	 
4.874980e+01 	 3.816481e-01 	4.874980e+01 	 4.266000e-03 	 
4.887480e+01 	 3.864964e-01 	4.887480e+01 	 4.212600e-03 	 
4.899990e+01 	 3.934845e-01 	4.899990e+01 	 4.201800e-03 	 
4.912490e+01 	 3.975258e-01 	4.912490e+01 	 4.094300e-03 	 
4.924990e+01 	 3.995147e-01 	4.924990e+01 	 3.948200e-03 	 
4.937490e+01 	 4.048009e-01 	4.937490e+01 	 3.871300e-03 	 
4.949980e+01 	 4.117079e-01 	4.949980e+01 	 3.820600e-03 	 
4.962480e+01 	 4.159915e-01 	4.962480e+01 	 3.811100e-03 	 
4.974980e+01 	 4.174564e-01 	4.974980e+01 	 3.832200e-03 	 
4.987490e+01 	 4.192637e-01 	4.987490e+01 	 3.832000e-03 	 
4.999980e+01 	 4.187342e-01 	4.999980e+01 	 3.878900e-03 	 
5.012490e+01 	 4.182474e-01 	5.012490e+01 	 3.953400e-03 	 
5.024980e+01 	 4.173243e-01 	5.024980e+01 	 4.006500e-03 	 
5.037490e+01 	 4.146263e-01 	5.037490e+01 	 4.192400e-03 	 
5.049980e+01 	 4.132663e-01 	5.049980e+01 	 4.530500e-03 	 
5.062490e+01 	 4.139606e-01 	5.062490e+01 	 4.901000e-03 	 
5.074990e+01 	 4.160677e-01 	5.074990e+01 	 5.276400e-03 	 
5.087480e+01 	 4.171606e-01 	5.087480e+01 	 5.611700e-03 	 
5.099990e+01 	 4.171219e-01 	5.099990e+01 	 5.962800e-03 	 
5.112480e+01 	 4.236235e-01 	5.112480e+01 	 6.276900e-03 	 
5.124980e+01 	 4.299400e-01 	5.124980e+01 	 6.577900e-03 	 
5.137490e+01 	 4.342062e-01 	5.137490e+01 	 6.845300e-03 	 
5.149990e+01 	 4.354095e-01 	5.149990e+01 	 6.988500e-03 	 
5.162480e+01 	 4.396923e-01 	5.162480e+01 	 7.200700e-03 	 
5.174990e+01 	 4.421980e-01 	5.174990e+01 	 7.294400e-03 	 
5.187490e+01 	 4.427740e-01 	5.187490e+01 	 7.382000e-03 	 
5.199990e+01 	 4.429933e-01 	5.199990e+01 	 7.484000e-03 	 
5.212480e+01 	 4.449701e-01 	5.212480e+01 	 7.567600e-03 	 
5.224980e+01 	 4.451127e-01 	5.224980e+01 	 7.522100e-03 	 
5.237480e+01 	 4.390134e-01 	5.237480e+01 	 7.544300e-03 	 
5.249980e+01 	 4.289695e-01 	5.249980e+01 	 7.623100e-03 	 
5.262480e+01 	 4.176172e-01 	5.262480e+01 	 7.618400e-03 	 
5.274980e+01 	 4.067827e-01 	5.274980e+01 	 7.598400e-03 	 
5.287480e+01 	 3.935055e-01 	5.287480e+01 	 7.536000e-03 	 
5.299990e+01 	 3.824266e-01 	5.299990e+01 	 7.419400e-03 	 
5.312480e+01 	 3.782376e-01 	5.312480e+01 	 7.225400e-03 	 
5.324980e+01 	 3.767020e-01 	5.324980e+01 	 7.010300e-03 	 
5.337490e+01 	 3.734614e-01 	5.337490e+01 	 6.760800e-03 	 
5.349980e+01 	 3.695914e-01 	5.349980e+01 	 6.517500e-03 	 
5.362480e+01 	 3.551258e-01 	5.362480e+01 	 6.363400e-03 	 
5.374990e+01 	 3.460353e-01 	5.374990e+01 	 6.167400e-03 	 
5.387480e+01 	 3.466852e-01 	5.387480e+01 	 5.969100e-03 	 
5.399990e+01 	 3.432472e-01 	5.399990e+01 	 5.860900e-03 	 
5.412480e+01 	 3.355816e-01 	5.412480e+01 	 5.751600e-03 	 
5.424990e+01 	 3.245091e-01 	5.424990e+01 	 5.591700e-03 	 
5.437480e+01 	 3.183051e-01 	5.437480e+01 	 5.416100e-03 	 
5.449980e+01 	 3.178870e-01 	5.449980e+01 	 5.260900e-03 	 
5.462490e+01 	 3.185054e-01 	5.462490e+01 	 5.005000e-03 	 
5.474990e+01 	 3.209937e-01 	5.474990e+01 	 4.786500e-03 	 
5.487480e+01 	 3.226598e-01 	5.487480e+01 	 4.557400e-03 	 
5.499980e+01 	 3.269964e-01 	5.499980e+01 	 4.327000e-03 	 
5.512490e+01 	 3.354227e-01 	5.512490e+01 	 4.111800e-03 	 
5.524990e+01 	 3.469556e-01 	5.524990e+01 	 3.941500e-03 	 
5.537480e+01 	 3.547858e-01 	5.537480e+01 	 3.824400e-03 	 
5.549990e+01 	 3.655954e-01 	5.549990e+01 	 3.764100e-03 	 
5.562480e+01 	 3.756406e-01 	5.562480e+01 	 3.802900e-03 	 
5.574990e+01 	 3.823466e-01 	5.574990e+01 	 3.815300e-03 	 
5.587480e+01 	 3.861298e-01 	5.587480e+01 	 3.873800e-03 	 
5.599990e+01 	 3.907458e-01 	5.599990e+01 	 3.934400e-03 	 
5.612480e+01 	 3.951290e-01 	5.612480e+01 	 3.979000e-03 	 
5.624980e+01 	 3.962459e-01 	5.624980e+01 	 4.000000e-03 	 
5.637480e+01 	 3.940525e-01 	5.637480e+01 	 4.001400e-03 	 
5.649980e+01 	 3.924545e-01 	5.649980e+01 	 4.020500e-03 	 
5.662490e+01 	 3.895566e-01 	5.662490e+01 	 4.014600e-03 	 
5.674980e+01 	 3.900372e-01 	5.674980e+01 	 4.036100e-03 	 
5.687490e+01 	 3.906412e-01 	5.687490e+01 	 4.063400e-03 	 
5.699990e+01 	 3.892682e-01 	5.699990e+01 	 4.090900e-03 	 
5.712490e+01 	 3.888363e-01 	5.712490e+01 	 4.141600e-03 	 
5.724980e+01 	 3.901474e-01 	5.724980e+01 	 4.196400e-03 	 
5.737490e+01 	 3.909827e-01 	5.737490e+01 	 4.236900e-03 	 
5.749980e+01 	 3.907948e-01 	5.749980e+01 	 4.251400e-03 	 
5.762480e+01 	 3.903345e-01 	5.762480e+01 	 4.258500e-03 	 
5.774980e+01 	 3.904715e-01 	5.774980e+01 	 4.276800e-03 	 
5.787480e+01 	 3.888840e-01 	5.787480e+01 	 4.315400e-03 	 
5.799990e+01 	 3.868408e-01 	5.799990e+01 	 4.354900e-03 	 
5.812490e+01 	 3.885869e-01 	5.812490e+01 	 4.421600e-03 	 
5.824980e+01 	 3.905993e-01 	5.824980e+01 	 4.498700e-03 	 
5.837490e+01 	 3.906038e-01 	5.837490e+01 	 4.565500e-03 	 
5.849990e+01 	 3.898941e-01 	5.849990e+01 	 4.605100e-03 	 
5.862490e+01 	 3.903970e-01 	5.862490e+01 	 4.648900e-03 	 
5.874980e+01 	 3.917781e-01 	5.874980e+01 	 4.680500e-03 	 
5.887490e+01 	 3.915497e-01 	5.887490e+01 	 4.692700e-03 	 
5.899980e+01 	 3.903987e-01 	5.899980e+01 	 4.673800e-03 	 
5.912480e+01 	 3.882949e-01 	5.912480e+01 	 4.679400e-03 	 
5.924980e+01 	 3.867421e-01 	5.924980e+01 	 4.666500e-03 	 
5.937480e+01 	 3.843856e-01 	5.937480e+01 	 4.667100e-03 	 
5.949980e+01 	 3.840233e-01 	5.949980e+01 	 4.658400e-03 	 
5.962480e+01 	 3.831151e-01 	5.962480e+01 	 4.661800e-03 	 
5.974990e+01 	 3.812611e-01 	5.974990e+01 	 4.680300e-03 	 
5.987480e+01 	 3.803900e-01 	5.987480e+01 	 4.689800e-03 	 
5.999980e+01 	 3.773648e-01 	5.999980e+01 	 4.661000e-03 	 
