x0	y0	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	
7.499390e-01 	8.253233e-02 	6.559893e-02 	8.482434e-02 	1.035156e-01 	1.202868e-01 	2.550727e-01 	1.406221e-01 	2.687393e-01 	3.342257e-01 	1.863541e-03 	3.613264e-01 	 
7.655029e-01 	8.170344e-02 	6.304982e-02 	8.069672e-02 	1.029986e-01 	1.341151e-01 	2.268269e-01 	1.805858e-01 	2.989037e-01 	2.803471e-01 	-2.624656e-03 	3.634286e-01 	 
7.810822e-01 	8.083846e-02 	6.022185e-02 	7.536251e-02 	1.049610e-01 	1.322623e-01 	1.892615e-01 	2.108431e-01 	3.269137e-01 	2.144784e-01 	7.257805e-02 	3.615017e-01 	 
7.968292e-01 	7.990143e-02 	5.708013e-02 	6.859024e-02 	1.062726e-01 	1.118055e-01 	1.587407e-01 	2.609720e-01 	3.018964e-01 	2.157350e-01 	1.462484e-01 	3.594071e-01 	 
8.124084e-01 	7.889708e-02 	5.377809e-02 	6.113410e-02 	1.045890e-01 	7.744982e-02 	1.463701e-01 	3.136931e-01 	2.387072e-01 	2.616086e-01 	1.876425e-01 	3.477065e-01 	 
8.279877e-01 	7.782962e-02 	5.041490e-02 	5.413013e-02 	9.883241e-02 	3.928744e-02 	1.439767e-01 	3.267346e-01 	1.546051e-01 	2.985642e-01 	2.061505e-01 	3.260461e-01 	 
8.437347e-01 	7.670806e-02 	4.704093e-02 	4.890877e-02 	8.855993e-02 	8.976142e-03 	1.504795e-01 	3.317001e-01 	6.635474e-02 	3.338267e-01 	2.124443e-01 	2.973848e-01 	 
8.593140e-01 	7.554204e-02 	4.388500e-02 	4.616369e-02 	7.376471e-02 	-2.814465e-03 	1.693009e-01 	3.100388e-01 	4.594493e-02 	3.622659e-01 	2.077113e-01 	2.575650e-01 	 
8.748932e-01 	7.432278e-02 	4.105286e-02 	4.469461e-02 	5.464182e-02 	9.114414e-03 	1.876897e-01 	2.392217e-01 	1.007117e-01 	3.647104e-01 	2.145244e-01 	2.068247e-01 	 
8.904724e-01 	7.307271e-02 	3.856247e-02 	4.170533e-02 	3.369010e-02 	4.254241e-02 	1.870591e-01 	1.820637e-01 	1.718772e-01 	3.628924e-01 	2.522545e-01 	1.647490e-01 	 
9.062195e-01 	7.180963e-02 	3.619667e-02 	3.368356e-02 	1.747999e-02 	8.499487e-02 	1.605405e-01 	1.930047e-01 	2.704018e-01 	3.809303e-01 	3.074016e-01 	1.404904e-01 	 
9.217834e-01 	7.058749e-02 	3.358099e-02 	1.946024e-02 	1.625529e-02 	1.153567e-01 	1.174347e-01 	2.484720e-01 	3.578098e-01 	4.042231e-01 	3.465019e-01 	1.259003e-01 	 
9.373627e-01 	6.937897e-02 	3.036801e-02 	2.913404e-03 	3.738929e-02 	1.153418e-01 	7.868833e-02 	3.136993e-01 	3.659734e-01 	4.131764e-01 	3.711242e-01 	1.066421e-01 	 
9.531097e-01 	6.818540e-02 	2.659244e-02 	-6.683643e-03 	8.015418e-02 	7.561693e-02 	6.704574e-02 	3.488475e-01 	3.212205e-01 	3.654422e-01 	3.917511e-01 	6.659356e-02 	 
9.686890e-01 	6.710871e-02 	2.285113e-02 	-7.213310e-04 	1.280673e-01 	9.459173e-03 	8.826828e-02 	3.321106e-01 	2.366373e-01 	2.488784e-01 	4.091523e-01 	1.217205e-02 	 
9.842682e-01 	6.617744e-02 	1.993273e-02 	1.955198e-02 	1.509212e-01 	-4.435255e-02 	1.311332e-01 	2.828861e-01 	1.810511e-01 	1.708754e-01 	4.243494e-01 	-3.004365e-02 	 
9.998474e-01 	6.535330e-02 	1.857456e-02 	4.234823e-02 	1.157306e-01 	-4.682411e-02 	1.792068e-01 	2.182786e-01 	2.285775e-01 	1.970483e-01 	4.298362e-01 	-4.936040e-02 	 
