x0	cdp	x1	cdv	
4.325000e+01 	 2.715626e-01 	4.325000e+01 	 5.368900e-03 	 
4.337500e+01 	 2.710776e-01 	4.337500e+01 	 5.379400e-03 	 
4.350000e+01 	 2.698857e-01 	4.350000e+01 	 5.455800e-03 	 
4.362510e+01 	 2.695139e-01 	4.362510e+01 	 5.510400e-03 	 
4.375000e+01 	 2.692072e-01 	4.375000e+01 	 5.595600e-03 	 
4.387490e+01 	 2.688035e-01 	4.387490e+01 	 5.622800e-03 	 
4.400000e+01 	 2.687815e-01 	4.400000e+01 	 5.640400e-03 	 
4.412490e+01 	 2.691706e-01 	4.412490e+01 	 5.671200e-03 	 
4.425000e+01 	 2.691301e-01 	4.425000e+01 	 5.661600e-03 	 
4.437500e+01 	 2.696828e-01 	4.437500e+01 	 5.654500e-03 	 
4.450000e+01 	 2.695757e-01 	4.450000e+01 	 5.697900e-03 	 
4.462490e+01 	 2.703589e-01 	4.462490e+01 	 5.709800e-03 	 
4.475000e+01 	 2.720257e-01 	4.475000e+01 	 5.675800e-03 	 
4.487500e+01 	 2.737319e-01 	4.487500e+01 	 5.641100e-03 	 
4.500010e+01 	 2.763395e-01 	4.500010e+01 	 5.604200e-03 	 
4.512500e+01 	 2.790499e-01 	4.512500e+01 	 5.642900e-03 	 
4.525000e+01 	 2.806391e-01 	4.525000e+01 	 5.647300e-03 	 
4.537500e+01 	 2.816976e-01 	4.537500e+01 	 5.651400e-03 	 
4.550010e+01 	 2.830432e-01 	4.550010e+01 	 5.735400e-03 	 
4.562510e+01 	 2.840400e-01 	4.562510e+01 	 5.735100e-03 	 
4.575000e+01 	 2.841995e-01 	4.575000e+01 	 5.667000e-03 	 
4.587500e+01 	 2.855465e-01 	4.587500e+01 	 5.640800e-03 	 
4.600010e+01 	 2.872575e-01 	4.600010e+01 	 5.615400e-03 	 
4.612500e+01 	 2.887592e-01 	4.612500e+01 	 5.588500e-03 	 
4.625000e+01 	 2.895330e-01 	4.625000e+01 	 5.578300e-03 	 
4.637500e+01 	 2.909722e-01 	4.637500e+01 	 5.583600e-03 	 
4.650010e+01 	 2.919861e-01 	4.650010e+01 	 5.617700e-03 	 
4.662500e+01 	 2.928108e-01 	4.662500e+01 	 5.665000e-03 	 
4.675010e+01 	 2.940776e-01 	4.675010e+01 	 5.649500e-03 	 
4.687490e+01 	 2.953188e-01 	4.687490e+01 	 5.612800e-03 	 
4.700000e+01 	 2.965379e-01 	4.700000e+01 	 5.587400e-03 	 
4.712500e+01 	 2.969497e-01 	4.712500e+01 	 5.524700e-03 	 
4.725000e+01 	 2.987109e-01 	4.725000e+01 	 5.493400e-03 	 
4.737510e+01 	 2.992935e-01 	4.737510e+01 	 5.487600e-03 	 
4.750000e+01 	 2.995434e-01 	4.750000e+01 	 5.473200e-03 	 
4.762490e+01 	 3.006904e-01 	4.762490e+01 	 5.482400e-03 	 
4.775010e+01 	 3.027160e-01 	4.775010e+01 	 5.482600e-03 	 
4.787490e+01 	 3.043782e-01 	4.787490e+01 	 5.446500e-03 	 
4.800000e+01 	 3.055821e-01 	4.800000e+01 	 5.440800e-03 	 
4.812490e+01 	 3.064325e-01 	4.812490e+01 	 5.475600e-03 	 
4.825000e+01 	 3.059226e-01 	4.825000e+01 	 5.457200e-03 	 
4.837500e+01 	 3.052792e-01 	4.837500e+01 	 5.460900e-03 	 
4.850000e+01 	 3.040754e-01 	4.850000e+01 	 5.458400e-03 	 
4.862490e+01 	 3.042352e-01 	4.862490e+01 	 5.478900e-03 	 
4.875000e+01 	 3.044063e-01 	4.875000e+01 	 5.487400e-03 	 
4.887510e+01 	 3.049889e-01 	4.887510e+01 	 5.466700e-03 	 
4.900000e+01 	 3.040716e-01 	4.900000e+01 	 5.504000e-03 	 
4.912510e+01 	 3.025502e-01 	4.912510e+01 	 5.508500e-03 	 
4.925010e+01 	 3.014992e-01 	4.925010e+01 	 5.511700e-03 	 
4.937510e+01 	 3.000905e-01 	4.937510e+01 	 5.561500e-03 	 
4.950000e+01 	 2.977840e-01 	4.950000e+01 	 5.578900e-03 	 
4.962490e+01 	 2.952158e-01 	4.962490e+01 	 5.595500e-03 	 
4.975000e+01 	 2.915460e-01 	4.975000e+01 	 5.607900e-03 	 
4.987510e+01 	 2.875042e-01 	4.987510e+01 	 5.600600e-03 	 
5.000000e+01 	 2.832430e-01 	5.000000e+01 	 5.571100e-03 	 
5.012500e+01 	 2.794345e-01 	5.012500e+01 	 5.586500e-03 	 
5.025000e+01 	 2.774411e-01 	5.025000e+01 	 5.648100e-03 	 
5.037490e+01 	 2.754364e-01 	5.037490e+01 	 5.680000e-03 	 
5.049990e+01 	 2.727354e-01 	5.049990e+01 	 5.728200e-03 	 
5.062510e+01 	 2.708178e-01 	5.062510e+01 	 5.802400e-03 	 
5.075000e+01 	 2.684778e-01 	5.075000e+01 	 5.763600e-03 	 
5.087490e+01 	 2.667915e-01 	5.087490e+01 	 5.780700e-03 	 
5.100000e+01 	 2.645517e-01 	5.100000e+01 	 5.800300e-03 	 
5.112500e+01 	 2.630686e-01 	5.112500e+01 	 5.788300e-03 	 
5.124990e+01 	 2.613246e-01 	5.124990e+01 	 5.793100e-03 	 
5.137500e+01 	 2.596302e-01 	5.137500e+01 	 5.812300e-03 	 
5.149990e+01 	 2.586822e-01 	5.149990e+01 	 5.825500e-03 	 
5.162500e+01 	 2.571126e-01 	5.162500e+01 	 5.805400e-03 	 
5.175000e+01 	 2.553479e-01 	5.175000e+01 	 5.827300e-03 	 
5.187500e+01 	 2.535336e-01 	5.187500e+01 	 5.798100e-03 	 
5.200010e+01 	 2.526533e-01 	5.200010e+01 	 5.777800e-03 	 
5.212490e+01 	 2.507253e-01 	5.212490e+01 	 5.759500e-03 	 
5.224990e+01 	 2.501415e-01 	5.224990e+01 	 5.813700e-03 	 
5.237510e+01 	 2.506095e-01 	5.237510e+01 	 5.786600e-03 	 
5.250000e+01 	 2.501285e-01 	5.250000e+01 	 5.782300e-03 	 
5.262500e+01 	 2.502243e-01 	5.262500e+01 	 5.765600e-03 	 
5.275000e+01 	 2.507006e-01 	5.275000e+01 	 5.777400e-03 	 
5.287510e+01 	 2.521112e-01 	5.287510e+01 	 5.779500e-03 	 
5.299990e+01 	 2.525030e-01 	5.299990e+01 	 5.800000e-03 	 
5.312500e+01 	 2.522105e-01 	5.312500e+01 	 5.855200e-03 	 
5.324990e+01 	 2.520033e-01 	5.324990e+01 	 5.807400e-03 	 
5.337500e+01 	 2.523669e-01 	5.337500e+01 	 5.806300e-03 	 
5.350010e+01 	 2.523066e-01 	5.350010e+01 	 5.813700e-03 	 
5.362500e+01 	 2.537865e-01 	5.362500e+01 	 5.834600e-03 	 
5.374990e+01 	 2.542690e-01 	5.374990e+01 	 5.847300e-03 	 
5.387500e+01 	 2.545302e-01 	5.387500e+01 	 5.858000e-03 	 
5.400000e+01 	 2.552302e-01 	5.400000e+01 	 5.857900e-03 	 
5.412490e+01 	 2.560478e-01 	5.412490e+01 	 5.837300e-03 	 
5.425000e+01 	 2.570448e-01 	5.425000e+01 	 5.718200e-03 	 
5.437500e+01 	 2.579650e-01 	5.437500e+01 	 5.682600e-03 	 
5.450010e+01 	 2.578182e-01 	5.450010e+01 	 5.665800e-03 	 
5.462490e+01 	 2.587006e-01 	5.462490e+01 	 5.634000e-03 	 
5.475000e+01 	 2.603454e-01 	5.475000e+01 	 5.642500e-03 	 
5.487510e+01 	 2.630702e-01 	5.487510e+01 	 5.645600e-03 	 
5.500000e+01 	 2.659483e-01 	5.500000e+01 	 5.637700e-03 	 
5.512490e+01 	 2.682725e-01 	5.512490e+01 	 5.593400e-03 	 
5.524990e+01 	 2.705853e-01 	5.524990e+01 	 5.609600e-03 	 
5.537500e+01 	 2.719678e-01 	5.537500e+01 	 5.608200e-03 	 
5.550000e+01 	 2.736516e-01 	5.550000e+01 	 5.638800e-03 	 
5.562490e+01 	 2.757158e-01 	5.562490e+01 	 5.596500e-03 	 
5.574990e+01 	 2.776621e-01 	5.574990e+01 	 5.613600e-03 	 
5.587510e+01 	 2.788005e-01 	5.587510e+01 	 5.546500e-03 	 
5.600010e+01 	 2.799275e-01 	5.600010e+01 	 5.547700e-03 	 
5.612500e+01 	 2.807096e-01 	5.612500e+01 	 5.492900e-03 	 
5.625000e+01 	 2.808228e-01 	5.625000e+01 	 5.441900e-03 	 
5.637500e+01 	 2.815236e-01 	5.637500e+01 	 5.438400e-03 	 
5.649990e+01 	 2.827572e-01 	5.649990e+01 	 5.467400e-03 	 
5.662490e+01 	 2.842153e-01 	5.662490e+01 	 5.503800e-03 	 
5.675000e+01 	 2.856014e-01 	5.675000e+01 	 5.550700e-03 	 
5.687500e+01 	 2.866816e-01 	5.687500e+01 	 5.536200e-03 	 
5.700000e+01 	 2.861470e-01 	5.700000e+01 	 5.522400e-03 	 
5.712500e+01 	 2.854109e-01 	5.712500e+01 	 5.517500e-03 	 
5.725000e+01 	 2.845654e-01 	5.725000e+01 	 5.562100e-03 	 
5.737510e+01 	 2.843825e-01 	5.737510e+01 	 5.596500e-03 	 
5.750000e+01 	 2.845305e-01 	5.750000e+01 	 5.656200e-03 	 
5.762500e+01 	 2.834654e-01 	5.762500e+01 	 5.620800e-03 	 
5.775000e+01 	 2.809544e-01 	5.775000e+01 	 5.561900e-03 	 
5.787510e+01 	 2.791647e-01 	5.787510e+01 	 5.602900e-03 	 
5.800000e+01 	 2.784353e-01 	5.800000e+01 	 5.589100e-03 	 
5.812500e+01 	 2.766739e-01 	5.812500e+01 	 5.583700e-03 	 
5.825000e+01 	 2.751765e-01 	5.825000e+01 	 5.574800e-03 	 
5.837500e+01 	 2.751810e-01 	5.837500e+01 	 5.511000e-03 	 
5.849990e+01 	 2.761139e-01 	5.849990e+01 	 5.492000e-03 	 
5.862490e+01 	 2.768366e-01 	5.862490e+01 	 5.457400e-03 	 
5.875000e+01 	 2.779776e-01 	5.875000e+01 	 5.425800e-03 	 
5.887500e+01 	 2.789478e-01 	5.887500e+01 	 5.374700e-03 	 
5.900000e+01 	 2.800781e-01 	5.900000e+01 	 5.357200e-03 	 
5.912490e+01 	 2.814433e-01 	5.912490e+01 	 5.333400e-03 	 
5.925010e+01 	 2.828562e-01 	5.925010e+01 	 5.332200e-03 	 
5.937490e+01 	 2.859305e-01 	5.937490e+01 	 5.303500e-03 	 
5.950000e+01 	 2.895358e-01 	5.950000e+01 	 5.295400e-03 	 
5.962500e+01 	 2.921748e-01 	5.962500e+01 	 5.315600e-03 	 
5.974990e+01 	 2.943982e-01 	5.974990e+01 	 5.356700e-03 	 
5.987500e+01 	 2.954584e-01 	5.987500e+01 	 5.392600e-03 	 
5.999990e+01 	 2.969791e-01 	5.999990e+01 	 5.319100e-03 	 
