x0	i=0	x1	i=1	x2	i=2	
2.242242e-01 	 -1.914048e-04 	2.242242e-01 	 2.724192e-05 	2.242242e-01 	 -7.224678e-06 	 
2.252252e-01 	 -1.947961e-04 	2.252252e-01 	 2.791997e-05 	2.252252e-01 	 -7.214021e-06 	 
2.262262e-01 	 -1.982367e-04 	2.262262e-01 	 2.861119e-05 	2.262262e-01 	 -7.201628e-06 	 
2.272272e-01 	 -2.017270e-04 	2.272272e-01 	 2.931574e-05 	2.272272e-01 	 -7.187468e-06 	 
2.282282e-01 	 -2.052672e-04 	2.282282e-01 	 3.003380e-05 	2.282282e-01 	 -7.171506e-06 	 
2.292292e-01 	 -2.088578e-04 	2.292292e-01 	 3.076555e-05 	2.292292e-01 	 -7.153708e-06 	 
2.302302e-01 	 -2.124991e-04 	2.302302e-01 	 3.151116e-05 	2.302302e-01 	 -7.134040e-06 	 
2.312312e-01 	 -2.161916e-04 	2.312312e-01 	 3.227080e-05 	2.312312e-01 	 -7.112467e-06 	 
2.322322e-01 	 -2.199354e-04 	2.322322e-01 	 3.304466e-05 	2.322322e-01 	 -7.088953e-06 	 
2.332332e-01 	 -2.237310e-04 	2.332332e-01 	 3.383292e-05 	2.332332e-01 	 -7.063463e-06 	 
2.342342e-01 	 -2.275786e-04 	2.342342e-01 	 3.463575e-05 	2.342342e-01 	 -7.035961e-06 	 
2.352352e-01 	 -2.314787e-04 	2.352352e-01 	 3.545333e-05 	2.352352e-01 	 -7.006410e-06 	 
2.362362e-01 	 -2.354314e-04 	2.362362e-01 	 3.628584e-05 	2.362362e-01 	 -6.974772e-06 	 
2.372372e-01 	 -2.394372e-04 	2.372372e-01 	 3.713347e-05 	2.372372e-01 	 -6.941011e-06 	 
2.382382e-01 	 -2.434963e-04 	2.382382e-01 	 3.799639e-05 	2.382382e-01 	 -6.905087e-06 	 
2.392392e-01 	 -2.476090e-04 	2.392392e-01 	 3.887480e-05 	2.392392e-01 	 -6.866964e-06 	 
2.402402e-01 	 -2.517756e-04 	2.402402e-01 	 3.976886e-05 	2.402402e-01 	 -6.826601e-06 	 
2.412412e-01 	 -2.559963e-04 	2.412412e-01 	 4.067876e-05 	2.412412e-01 	 -6.783959e-06 	 
2.422422e-01 	 -2.602714e-04 	2.422422e-01 	 4.160470e-05 	2.422422e-01 	 -6.738998e-06 	 
2.432432e-01 	 -2.646011e-04 	2.432432e-01 	 4.254684e-05 	2.432432e-01 	 -6.691678e-06 	 
2.442442e-01 	 -2.689858e-04 	2.442442e-01 	 4.350538e-05 	2.442442e-01 	 -6.641957e-06 	 
2.452452e-01 	 -2.734255e-04 	2.452452e-01 	 4.448050e-05 	2.452452e-01 	 -6.589794e-06 	 
2.462462e-01 	 -2.779206e-04 	2.462462e-01 	 4.547238e-05 	2.462462e-01 	 -6.535148e-06 	 
2.472472e-01 	 -2.824712e-04 	2.472472e-01 	 4.648122e-05 	2.472472e-01 	 -6.477976e-06 	 
2.482482e-01 	 -2.870776e-04 	2.482482e-01 	 4.750719e-05 	2.482482e-01 	 -6.418234e-06 	 
2.492492e-01 	 -2.917399e-04 	2.492492e-01 	 4.855048e-05 	2.492492e-01 	 -6.355879e-06 	 
2.502503e-01 	 -2.964582e-04 	2.502503e-01 	 4.961128e-05 	2.502503e-01 	 -6.290867e-06 	 
2.512513e-01 	 -3.012328e-04 	2.512513e-01 	 5.068978e-05 	2.512513e-01 	 -6.223155e-06 	 
2.522523e-01 	 -3.060638e-04 	2.522523e-01 	 5.178615e-05 	2.522523e-01 	 -6.152695e-06 	 
2.532533e-01 	 -3.109514e-04 	2.532533e-01 	 5.290060e-05 	2.532533e-01 	 -6.079444e-06 	 
2.542543e-01 	 -3.158955e-04 	2.542543e-01 	 5.403330e-05 	2.542543e-01 	 -6.003354e-06 	 
2.552553e-01 	 -3.208965e-04 	2.552553e-01 	 5.518444e-05 	2.552553e-01 	 -5.924379e-06 	 
2.562563e-01 	 -3.259542e-04 	2.562563e-01 	 5.635420e-05 	2.562563e-01 	 -5.842472e-06 	 
2.572573e-01 	 -3.310689e-04 	2.572573e-01 	 5.754279e-05 	2.572573e-01 	 -5.757585e-06 	 
2.582583e-01 	 -3.362406e-04 	2.582583e-01 	 5.875037e-05 	2.582583e-01 	 -5.669670e-06 	 
2.592593e-01 	 -3.414693e-04 	2.592593e-01 	 5.997714e-05 	2.592593e-01 	 -5.578677e-06 	 
2.602603e-01 	 -3.467551e-04 	2.602603e-01 	 6.122329e-05 	2.602603e-01 	 -5.484557e-06 	 
2.612613e-01 	 -3.520981e-04 	2.612613e-01 	 6.248900e-05 	2.612613e-01 	 -5.387261e-06 	 
2.622623e-01 	 -3.574981e-04 	2.622623e-01 	 6.377445e-05 	2.622623e-01 	 -5.286737e-06 	 
2.632633e-01 	 -3.629551e-04 	2.632633e-01 	 6.507984e-05 	2.632633e-01 	 -5.182934e-06 	 
2.642643e-01 	 -3.684693e-04 	2.642643e-01 	 6.640534e-05 	2.642643e-01 	 -5.075801e-06 	 
2.652653e-01 	 -3.740405e-04 	2.652653e-01 	 6.775115e-05 	2.652653e-01 	 -4.965285e-06 	 
2.662663e-01 	 -3.796686e-04 	2.662663e-01 	 6.911745e-05 	2.662663e-01 	 -4.851333e-06 	 
2.672673e-01 	 -3.853536e-04 	2.672673e-01 	 7.050442e-05 	2.672673e-01 	 -4.733891e-06 	 
2.682683e-01 	 -3.910954e-04 	2.682683e-01 	 7.191224e-05 	2.682683e-01 	 -4.612906e-06 	 
2.692693e-01 	 -3.968938e-04 	2.692693e-01 	 7.334111e-05 	2.692693e-01 	 -4.488323e-06 	 
2.702703e-01 	 -4.027488e-04 	2.702703e-01 	 7.479120e-05 	2.702703e-01 	 -4.360086e-06 	 
2.712713e-01 	 -4.086601e-04 	2.712713e-01 	 7.626270e-05 	2.712713e-01 	 -4.228139e-06 	 
2.722723e-01 	 -4.146277e-04 	2.722723e-01 	 7.775578e-05 	2.722723e-01 	 -4.092426e-06 	 
2.732733e-01 	 -4.206513e-04 	2.732733e-01 	 7.927064e-05 	2.732733e-01 	 -3.952890e-06 	 
2.742743e-01 	 -4.267307e-04 	2.742743e-01 	 8.080744e-05 	2.742743e-01 	 -3.809472e-06 	 
2.752753e-01 	 -4.328656e-04 	2.752753e-01 	 8.236637e-05 	2.752753e-01 	 -3.662115e-06 	 
2.762763e-01 	 -4.390559e-04 	2.762763e-01 	 8.394762e-05 	2.762763e-01 	 -3.510759e-06 	 
2.772773e-01 	 -4.453013e-04 	2.772773e-01 	 8.555134e-05 	2.772773e-01 	 -3.355344e-06 	 
2.782783e-01 	 -4.516014e-04 	2.782783e-01 	 8.717774e-05 	2.782783e-01 	 -3.195811e-06 	 
2.792793e-01 	 -4.579560e-04 	2.792793e-01 	 8.882697e-05 	2.792793e-01 	 -3.032097e-06 	 
2.802803e-01 	 -4.643647e-04 	2.802803e-01 	 9.049922e-05 	2.802803e-01 	 -2.864143e-06 	 
2.812813e-01 	 -4.708271e-04 	2.812813e-01 	 9.219466e-05 	2.812813e-01 	 -2.691884e-06 	 
2.822823e-01 	 -4.773430e-04 	2.822823e-01 	 9.391346e-05 	2.822823e-01 	 -2.515259e-06 	 
2.832833e-01 	 -4.839118e-04 	2.832833e-01 	 9.565580e-05 	2.832833e-01 	 -2.334204e-06 	 
2.842843e-01 	 -4.905332e-04 	2.842843e-01 	 9.742184e-05 	2.842843e-01 	 -2.148654e-06 	 
2.852853e-01 	 -4.972066e-04 	2.852853e-01 	 9.921176e-05 	2.852853e-01 	 -1.958546e-06 	 
2.862863e-01 	 -5.039317e-04 	2.862863e-01 	 1.010257e-04 	2.862863e-01 	 -1.763812e-06 	 
2.872873e-01 	 -5.107080e-04 	2.872873e-01 	 1.028639e-04 	2.872873e-01 	 -1.564388e-06 	 
2.882883e-01 	 -5.175348e-04 	2.882883e-01 	 1.047265e-04 	2.882883e-01 	 -1.360205e-06 	 
2.892893e-01 	 -5.244117e-04 	2.892893e-01 	 1.066136e-04 	2.892893e-01 	 -1.151197e-06 	 
2.902903e-01 	 -5.313381e-04 	2.902903e-01 	 1.085254e-04 	2.902903e-01 	 -9.372962e-07 	 
2.912913e-01 	 -5.383134e-04 	2.912913e-01 	 1.104620e-04 	2.912913e-01 	 -7.184325e-07 	 
2.922923e-01 	 -5.453369e-04 	2.922923e-01 	 1.124237e-04 	2.922923e-01 	 -4.945369e-07 	 
2.932933e-01 	 -5.524081e-04 	2.932933e-01 	 1.144106e-04 	2.932933e-01 	 -2.655391e-07 	 
2.942943e-01 	 -5.595262e-04 	2.942943e-01 	 1.164228e-04 	2.942943e-01 	 -3.136822e-08 	 
2.952953e-01 	 -5.666905e-04 	2.952953e-01 	 1.184606e-04 	2.952953e-01 	 2.080473e-07 	 
2.962963e-01 	 -5.739003e-04 	2.962963e-01 	 1.205239e-04 	2.962963e-01 	 4.527797e-07 	 
2.972973e-01 	 -5.811549e-04 	2.972973e-01 	 1.226131e-04 	2.972973e-01 	 7.029020e-07 	 
2.982983e-01 	 -5.884533e-04 	2.982983e-01 	 1.247282e-04 	2.982983e-01 	 9.584878e-07 	 
2.992993e-01 	 -5.957950e-04 	2.992993e-01 	 1.268695e-04 	2.992993e-01 	 1.219611e-06 	 
3.003003e-01 	 -6.031788e-04 	3.003003e-01 	 1.290369e-04 	3.003003e-01 	 1.486348e-06 	 
3.013013e-01 	 -6.106041e-04 	3.013013e-01 	 1.312308e-04 	3.013013e-01 	 1.758773e-06 	 
3.023023e-01 	 -6.180699e-04 	3.023023e-01 	 1.334512e-04 	3.023023e-01 	 2.036963e-06 	 
3.033033e-01 	 -6.255752e-04 	3.033033e-01 	 1.356982e-04 	3.033033e-01 	 2.320995e-06 	 
3.043043e-01 	 -6.331191e-04 	3.043043e-01 	 1.379721e-04 	3.043043e-01 	 2.610946e-06 	 
3.053053e-01 	 -6.407006e-04 	3.053053e-01 	 1.402729e-04 	3.053053e-01 	 2.906897e-06 	 
3.063063e-01 	 -6.483186e-04 	3.063063e-01 	 1.426007e-04 	3.063063e-01 	 3.208924e-06 	 
3.073073e-01 	 -6.559722e-04 	3.073073e-01 	 1.449558e-04 	3.073073e-01 	 3.517109e-06 	 
3.083083e-01 	 -6.636601e-04 	3.083083e-01 	 1.473382e-04 	3.083083e-01 	 3.831532e-06 	 
3.093093e-01 	 -6.713813e-04 	3.093093e-01 	 1.497480e-04 	3.093093e-01 	 4.152274e-06 	 
3.103103e-01 	 -6.791346e-04 	3.103103e-01 	 1.521855e-04 	3.103103e-01 	 4.479417e-06 	 
3.113113e-01 	 -6.869188e-04 	3.113113e-01 	 1.546506e-04 	3.113113e-01 	 4.813044e-06 	 
3.123123e-01 	 -6.947327e-04 	3.123123e-01 	 1.571435e-04 	3.123123e-01 	 5.153238e-06 	 
3.133133e-01 	 -7.025750e-04 	3.133133e-01 	 1.596644e-04 	3.133133e-01 	 5.500083e-06 	 
3.143143e-01 	 -7.104444e-04 	3.143143e-01 	 1.622132e-04 	3.143143e-01 	 5.853664e-06 	 
3.153153e-01 	 -7.183396e-04 	3.153153e-01 	 1.647903e-04 	3.153153e-01 	 6.214067e-06 	 
3.163163e-01 	 -7.262592e-04 	3.163163e-01 	 1.673956e-04 	3.163163e-01 	 6.581377e-06 	 
3.173173e-01 	 -7.342019e-04 	3.173173e-01 	 1.700292e-04 	3.173173e-01 	 6.955682e-06 	 
3.183183e-01 	 -7.421661e-04 	3.183183e-01 	 1.726913e-04 	3.183183e-01 	 7.337069e-06 	 
3.193193e-01 	 -7.501504e-04 	3.193193e-01 	 1.753820e-04 	3.193193e-01 	 7.725625e-06 	 
3.203203e-01 	 -7.581533e-04 	3.203203e-01 	 1.781012e-04 	3.203203e-01 	 8.121441e-06 	 
3.213213e-01 	 -7.661733e-04 	3.213213e-01 	 1.808493e-04 	3.213213e-01 	 8.524606e-06 	 
3.223223e-01 	 -7.742087e-04 	3.223223e-01 	 1.836261e-04 	3.223223e-01 	 8.935209e-06 	 
3.233233e-01 	 -7.822579e-04 	3.233233e-01 	 1.864318e-04 	3.233233e-01 	 9.353342e-06 	 
3.243243e-01 	 -7.903193e-04 	3.243243e-01 	 1.892665e-04 	3.243243e-01 	 9.779097e-06 	 
3.253253e-01 	 -7.983912e-04 	3.253253e-01 	 1.921303e-04 	3.253253e-01 	 1.021257e-05 	 
3.263263e-01 	 -8.064718e-04 	3.263263e-01 	 1.950232e-04 	3.263263e-01 	 1.065384e-05 	 
3.273273e-01 	 -8.145593e-04 	3.273273e-01 	 1.979453e-04 	3.273273e-01 	 1.110302e-05 	 
3.283283e-01 	 -8.226519e-04 	3.283283e-01 	 2.008967e-04 	3.283283e-01 	 1.156019e-05 	 
3.293293e-01 	 -8.307478e-04 	3.293293e-01 	 2.038774e-04 	3.293293e-01 	 1.202545e-05 	 
3.303303e-01 	 -8.388450e-04 	3.303303e-01 	 2.068875e-04 	3.303303e-01 	 1.249889e-05 	 
3.313313e-01 	 -8.469416e-04 	3.313313e-01 	 2.099270e-04 	3.313313e-01 	 1.298062e-05 	 
3.323323e-01 	 -8.550357e-04 	3.323323e-01 	 2.129959e-04 	3.323323e-01 	 1.347073e-05 	 
3.333333e-01 	 -8.631251e-04 	3.333333e-01 	 2.160945e-04 	3.333333e-01 	 1.396931e-05 	 
3.343343e-01 	 -8.712079e-04 	3.343343e-01 	 2.192226e-04 	3.343343e-01 	 1.447647e-05 	 
3.353353e-01 	 -8.792819e-04 	3.353353e-01 	 2.223803e-04 	3.353353e-01 	 1.499230e-05 	 
3.363363e-01 	 -8.873449e-04 	3.363363e-01 	 2.255676e-04 	3.363363e-01 	 1.551690e-05 	 
3.373373e-01 	 -8.953948e-04 	3.373373e-01 	 2.287846e-04 	3.373373e-01 	 1.605038e-05 	 
3.383383e-01 	 -9.034293e-04 	3.383383e-01 	 2.320313e-04 	3.383383e-01 	 1.659283e-05 	 
3.393393e-01 	 -9.114461e-04 	3.393393e-01 	 2.353077e-04 	3.393393e-01 	 1.714436e-05 	 
3.403403e-01 	 -9.194429e-04 	3.403403e-01 	 2.386139e-04 	3.403403e-01 	 1.770506e-05 	 
3.413413e-01 	 -9.274173e-04 	3.413413e-01 	 2.419498e-04 	3.413413e-01 	 1.827504e-05 	 
3.423423e-01 	 -9.353669e-04 	3.423423e-01 	 2.453154e-04 	3.423423e-01 	 1.885441e-05 	 
3.433433e-01 	 -9.432893e-04 	3.433433e-01 	 2.487108e-04 	3.433433e-01 	 1.944326e-05 	 
3.443443e-01 	 -9.511818e-04 	3.443443e-01 	 2.521359e-04 	3.443443e-01 	 2.004171e-05 	 
3.453453e-01 	 -9.590420e-04 	3.453453e-01 	 2.555907e-04 	3.453453e-01 	 2.064985e-05 	 
3.463463e-01 	 -9.668673e-04 	3.463463e-01 	 2.590753e-04 	3.463463e-01 	 2.126779e-05 	 
3.473473e-01 	 -9.746549e-04 	3.473473e-01 	 2.625895e-04 	3.473473e-01 	 2.189564e-05 	 
3.483483e-01 	 -9.824022e-04 	3.483483e-01 	 2.661335e-04 	3.483483e-01 	 2.253351e-05 	 
3.493493e-01 	 -9.901065e-04 	3.493493e-01 	 2.697071e-04 	3.493493e-01 	 2.318149e-05 	 
3.503504e-01 	 -9.977649e-04 	3.503504e-01 	 2.733103e-04 	3.503504e-01 	 2.383971e-05 	 
3.513514e-01 	 -1.005375e-03 	3.513514e-01 	 2.769430e-04 	3.513514e-01 	 2.450826e-05 	 
3.523524e-01 	 -1.012933e-03 	3.523524e-01 	 2.806053e-04 	3.523524e-01 	 2.518726e-05 	 
3.533534e-01 	 -1.020436e-03 	3.533534e-01 	 2.842971e-04 	3.533534e-01 	 2.587681e-05 	 
3.543544e-01 	 -1.027882e-03 	3.543544e-01 	 2.880183e-04 	3.543544e-01 	 2.657703e-05 	 
3.553554e-01 	 -1.035268e-03 	3.553554e-01 	 2.917689e-04 	3.553554e-01 	 2.728802e-05 	 
3.563564e-01 	 -1.042589e-03 	3.563564e-01 	 2.955487e-04 	3.563564e-01 	 2.800990e-05 	 
3.573574e-01 	 -1.049844e-03 	3.573574e-01 	 2.993578e-04 	3.573574e-01 	 2.874277e-05 	 
3.583584e-01 	 -1.057029e-03 	3.583584e-01 	 3.031960e-04 	3.583584e-01 	 2.948675e-05 	 
3.593594e-01 	 -1.064141e-03 	3.593594e-01 	 3.070633e-04 	3.593594e-01 	 3.024195e-05 	 
3.603604e-01 	 -1.071176e-03 	3.603604e-01 	 3.109595e-04 	3.603604e-01 	 3.100849e-05 	 
3.613614e-01 	 -1.078131e-03 	3.613614e-01 	 3.148846e-04 	3.613614e-01 	 3.178647e-05 	 
3.623624e-01 	 -1.085003e-03 	3.623624e-01 	 3.188385e-04 	3.623624e-01 	 3.257600e-05 	 
3.633634e-01 	 -1.091788e-03 	3.633634e-01 	 3.228210e-04 	3.633634e-01 	 3.337721e-05 	 
3.643644e-01 	 -1.098482e-03 	3.643644e-01 	 3.268321e-04 	3.643644e-01 	 3.419020e-05 	 
3.653654e-01 	 -1.105083e-03 	3.653654e-01 	 3.308716e-04 	3.653654e-01 	 3.501510e-05 	 
3.663664e-01 	 -1.111586e-03 	3.663664e-01 	 3.349394e-04 	3.663664e-01 	 3.585200e-05 	 
3.673674e-01 	 -1.117988e-03 	3.673674e-01 	 3.390353e-04 	3.673674e-01 	 3.670103e-05 	 
3.683684e-01 	 -1.124285e-03 	3.683684e-01 	 3.431593e-04 	3.683684e-01 	 3.756231e-05 	 
3.693694e-01 	 -1.130474e-03 	3.693694e-01 	 3.473111e-04 	3.693694e-01 	 3.843595e-05 	 
3.703704e-01 	 -1.136550e-03 	3.703704e-01 	 3.514906e-04 	3.703704e-01 	 3.932206e-05 	 
3.713714e-01 	 -1.142509e-03 	3.713714e-01 	 3.556977e-04 	3.713714e-01 	 4.022076e-05 	 
3.723724e-01 	 -1.148348e-03 	3.723724e-01 	 3.599322e-04 	3.723724e-01 	 4.113216e-05 	 
3.733734e-01 	 -1.154063e-03 	3.733734e-01 	 3.641939e-04 	3.733734e-01 	 4.205639e-05 	 
3.743744e-01 	 -1.159649e-03 	3.743744e-01 	 3.684826e-04 	3.743744e-01 	 4.299356e-05 	 
3.753754e-01 	 -1.165103e-03 	3.753754e-01 	 3.727981e-04 	3.753754e-01 	 4.394378e-05 	 
3.763764e-01 	 -1.170420e-03 	3.763764e-01 	 3.771403e-04 	3.763764e-01 	 4.490718e-05 	 
3.773774e-01 	 -1.175596e-03 	3.773774e-01 	 3.815090e-04 	3.773774e-01 	 4.588386e-05 	 
3.783784e-01 	 -1.180626e-03 	3.783784e-01 	 3.859038e-04 	3.783784e-01 	 4.687395e-05 	 
3.793794e-01 	 -1.185507e-03 	3.793794e-01 	 3.903247e-04 	3.793794e-01 	 4.787756e-05 	 
3.803804e-01 	 -1.190234e-03 	3.803804e-01 	 3.947713e-04 	3.803804e-01 	 4.889481e-05 	 
3.813814e-01 	 -1.194802e-03 	3.813814e-01 	 3.992436e-04 	3.813814e-01 	 4.992581e-05 	 
3.823824e-01 	 -1.199207e-03 	3.823824e-01 	 4.037411e-04 	3.823824e-01 	 5.097069e-05 	 
3.833834e-01 	 -1.203445e-03 	3.833834e-01 	 4.082637e-04 	3.833834e-01 	 5.202956e-05 	 
3.843844e-01 	 -1.207510e-03 	3.843844e-01 	 4.128111e-04 	3.843844e-01 	 5.310254e-05 	 
3.853854e-01 	 -1.211398e-03 	3.853854e-01 	 4.173830e-04 	3.853854e-01 	 5.418974e-05 	 
3.863864e-01 	 -1.215105e-03 	3.863864e-01 	 4.219792e-04 	3.863864e-01 	 5.529128e-05 	 
3.873874e-01 	 -1.218624e-03 	3.873874e-01 	 4.265995e-04 	3.873874e-01 	 5.640727e-05 	 
3.883884e-01 	 -1.221953e-03 	3.883884e-01 	 4.312434e-04 	3.883884e-01 	 5.753785e-05 	 
3.893894e-01 	 -1.225084e-03 	3.893894e-01 	 4.359107e-04 	3.893894e-01 	 5.868311e-05 	 
3.903904e-01 	 -1.228014e-03 	3.903904e-01 	 4.406012e-04 	3.903904e-01 	 5.984318e-05 	 
3.913914e-01 	 -1.230738e-03 	3.913914e-01 	 4.453144e-04 	3.913914e-01 	 6.101817e-05 	 
3.923924e-01 	 -1.233250e-03 	3.923924e-01 	 4.500502e-04 	3.923924e-01 	 6.220819e-05 	 
3.933934e-01 	 -1.235544e-03 	3.933934e-01 	 4.548080e-04 	3.933934e-01 	 6.341337e-05 	 
3.943944e-01 	 -1.237617e-03 	3.943944e-01 	 4.595877e-04 	3.943944e-01 	 6.463382e-05 	 
3.953954e-01 	 -1.239462e-03 	3.953954e-01 	 4.643889e-04 	3.953954e-01 	 6.586965e-05 	 
3.963964e-01 	 -1.241074e-03 	3.963964e-01 	 4.692112e-04 	3.963964e-01 	 6.712097e-05 	 
3.973974e-01 	 -1.242448e-03 	3.973974e-01 	 4.740542e-04 	3.973974e-01 	 6.838790e-05 	 
3.983984e-01 	 -1.243577e-03 	3.983984e-01 	 4.789176e-04 	3.983984e-01 	 6.967056e-05 	 
3.993994e-01 	 -1.244457e-03 	3.993994e-01 	 4.838011e-04 	3.993994e-01 	 7.096905e-05 	 
4.004004e-01 	 -1.245082e-03 	4.004004e-01 	 4.887041e-04 	4.004004e-01 	 7.228349e-05 	 
4.014014e-01 	 -1.245446e-03 	4.014014e-01 	 4.936264e-04 	4.014014e-01 	 7.361399e-05 	 
4.024024e-01 	 -1.245543e-03 	4.024024e-01 	 4.985675e-04 	4.024024e-01 	 7.496066e-05 	 
4.034034e-01 	 -1.245368e-03 	4.034034e-01 	 5.035270e-04 	4.034034e-01 	 7.632361e-05 	 
4.044044e-01 	 -1.244914e-03 	4.044044e-01 	 5.085044e-04 	4.044044e-01 	 7.770295e-05 	 
4.054054e-01 	 -1.244176e-03 	4.054054e-01 	 5.134994e-04 	4.054054e-01 	 7.909878e-05 	 
4.064064e-01 	 -1.243147e-03 	4.064064e-01 	 5.185115e-04 	4.064064e-01 	 8.051123e-05 	 
4.074074e-01 	 -1.241821e-03 	4.074074e-01 	 5.235403e-04 	4.074074e-01 	 8.194038e-05 	 
4.084084e-01 	 -1.240193e-03 	4.084084e-01 	 5.285853e-04 	4.084084e-01 	 8.338636e-05 	 
4.094094e-01 	 -1.238256e-03 	4.094094e-01 	 5.336459e-04 	4.094094e-01 	 8.484927e-05 	 
4.104104e-01 	 -1.236003e-03 	4.104104e-01 	 5.387218e-04 	4.104104e-01 	 8.632920e-05 	 
4.114114e-01 	 -1.233428e-03 	4.114114e-01 	 5.438125e-04 	4.114114e-01 	 8.782627e-05 	 
4.124124e-01 	 -1.230525e-03 	4.124124e-01 	 5.489174e-04 	4.124124e-01 	 8.934057e-05 	 
4.134134e-01 	 -1.227287e-03 	4.134134e-01 	 5.540361e-04 	4.134134e-01 	 9.087222e-05 	 
4.144144e-01 	 -1.223708e-03 	4.144144e-01 	 5.591680e-04 	4.144144e-01 	 9.242130e-05 	 
4.154154e-01 	 -1.219781e-03 	4.154154e-01 	 5.643126e-04 	4.154154e-01 	 9.398792e-05 	 
4.164164e-01 	 -1.215499e-03 	4.164164e-01 	 5.694694e-04 	4.164164e-01 	 9.557217e-05 	 
4.174174e-01 	 -1.210855e-03 	4.174174e-01 	 5.746378e-04 	4.174174e-01 	 9.717416e-05 	 
4.184184e-01 	 -1.205843e-03 	4.184184e-01 	 5.798172e-04 	4.184184e-01 	 9.879398e-05 	 
4.194194e-01 	 -1.200455e-03 	4.194194e-01 	 5.850072e-04 	4.194194e-01 	 1.004317e-04 	 
4.204204e-01 	 -1.194685e-03 	4.204204e-01 	 5.902070e-04 	4.204204e-01 	 1.020875e-04 	 
4.214214e-01 	 -1.188525e-03 	4.214214e-01 	 5.954162e-04 	4.214214e-01 	 1.037613e-04 	 
4.224224e-01 	 -1.181969e-03 	4.224224e-01 	 6.006342e-04 	4.224224e-01 	 1.054534e-04 	 
4.234234e-01 	 -1.175009e-03 	4.234234e-01 	 6.058603e-04 	4.234234e-01 	 1.071637e-04 	 
4.244244e-01 	 -1.167637e-03 	4.244244e-01 	 6.110938e-04 	4.244244e-01 	 1.088924e-04 	 
4.254254e-01 	 -1.159847e-03 	4.254254e-01 	 6.163343e-04 	4.254254e-01 	 1.106396e-04 	 
4.264264e-01 	 -1.151631e-03 	4.264264e-01 	 6.215811e-04 	4.264264e-01 	 1.124053e-04 	 
4.274274e-01 	 -1.142981e-03 	4.274274e-01 	 6.268334e-04 	4.274274e-01 	 1.141896e-04 	 
4.284284e-01 	 -1.133890e-03 	4.284284e-01 	 6.320907e-04 	4.284284e-01 	 1.159926e-04 	 
4.294294e-01 	 -1.124350e-03 	4.294294e-01 	 6.373523e-04 	4.294294e-01 	 1.178144e-04 	 
4.304304e-01 	 -1.114354e-03 	4.304304e-01 	 6.426174e-04 	4.304304e-01 	 1.196551e-04 	 
4.314314e-01 	 -1.103893e-03 	4.314314e-01 	 6.478855e-04 	4.314314e-01 	 1.215146e-04 	 
4.324324e-01 	 -1.092960e-03 	4.324324e-01 	 6.531558e-04 	4.324324e-01 	 1.233932e-04 	 
4.334334e-01 	 -1.081547e-03 	4.334334e-01 	 6.584276e-04 	4.334334e-01 	 1.252908e-04 	 
4.344344e-01 	 -1.069646e-03 	4.344344e-01 	 6.637002e-04 	4.344344e-01 	 1.272076e-04 	 
4.354354e-01 	 -1.057248e-03 	4.354354e-01 	 6.689729e-04 	4.354354e-01 	 1.291435e-04 	 
4.364364e-01 	 -1.044345e-03 	4.364364e-01 	 6.742448e-04 	4.364364e-01 	 1.310987e-04 	 
4.374374e-01 	 -1.030930e-03 	4.374374e-01 	 6.795153e-04 	4.374374e-01 	 1.330733e-04 	 
4.384384e-01 	 -1.016994e-03 	4.384384e-01 	 6.847837e-04 	4.384384e-01 	 1.350672e-04 	 
4.394394e-01 	 -1.002528e-03 	4.394394e-01 	 6.900490e-04 	4.394394e-01 	 1.370805e-04 	 
4.404404e-01 	 -9.875243e-04 	4.404404e-01 	 6.953106e-04 	4.404404e-01 	 1.391133e-04 	 
4.414414e-01 	 -9.719739e-04 	4.414414e-01 	 7.005676e-04 	4.414414e-01 	 1.411657e-04 	 
4.424424e-01 	 -9.558683e-04 	4.424424e-01 	 7.058192e-04 	4.424424e-01 	 1.432376e-04 	 
4.434434e-01 	 -9.391987e-04 	4.434434e-01 	 7.110647e-04 	4.434434e-01 	 1.453292e-04 	 
4.444444e-01 	 -9.219565e-04 	4.444444e-01 	 7.163032e-04 	4.444444e-01 	 1.474404e-04 	 
4.454454e-01 	 -9.041326e-04 	4.454454e-01 	 7.215338e-04 	4.454454e-01 	 1.495713e-04 	 
4.464464e-01 	 -8.857183e-04 	4.464464e-01 	 7.267557e-04 	4.464464e-01 	 1.517219e-04 	 
4.474474e-01 	 -8.667044e-04 	4.474474e-01 	 7.319681e-04 	4.474474e-01 	 1.538924e-04 	 
4.484484e-01 	 -8.470819e-04 	4.484484e-01 	 7.371700e-04 	4.484484e-01 	 1.560826e-04 	 
4.494494e-01 	 -8.268416e-04 	4.494494e-01 	 7.423607e-04 	4.494494e-01 	 1.582926e-04 	 
4.504505e-01 	 -8.059742e-04 	4.504505e-01 	 7.475391e-04 	4.504505e-01 	 1.605225e-04 	 
4.514515e-01 	 -7.844704e-04 	4.514515e-01 	 7.527044e-04 	4.514515e-01 	 1.627722e-04 	 
4.524525e-01 	 -7.623208e-04 	4.524525e-01 	 7.578557e-04 	4.524525e-01 	 1.650418e-04 	 
4.534535e-01 	 -7.395160e-04 	4.534535e-01 	 7.629921e-04 	4.534535e-01 	 1.673313e-04 	 
4.544545e-01 	 -7.160463e-04 	4.544545e-01 	 7.681125e-04 	4.544545e-01 	 1.696406e-04 	 
