f	SCd	
3.312031e+00 	 5.861650e-09 	 
3.340339e+00 	 7.421951e-09 	 
3.368647e+00 	 1.297619e-09 	 
3.396955e+00 	 1.010587e-09 	 
3.425263e+00 	 2.849555e-09 	 
3.453570e+00 	 2.996037e-09 	 
3.481878e+00 	 2.343627e-09 	 
3.510186e+00 	 2.680723e-09 	 
3.538494e+00 	 6.553322e-09 	 
3.566802e+00 	 3.719087e-09 	 
3.595110e+00 	 2.206298e-09 	 
3.623418e+00 	 1.219046e-09 	 
3.651726e+00 	 3.897435e-09 	 
3.680034e+00 	 4.769376e-09 	 
3.708342e+00 	 2.032634e-09 	 
3.736650e+00 	 3.262889e-10 	 
3.764958e+00 	 3.076754e-09 	 
3.793266e+00 	 2.146364e-09 	 
3.821574e+00 	 2.264166e-09 	 
3.849882e+00 	 1.988307e-09 	 
3.878190e+00 	 8.968195e-10 	 
3.906498e+00 	 5.260745e-10 	 
3.934806e+00 	 8.729464e-10 	 
3.963114e+00 	 1.051857e-09 	 
3.991422e+00 	 3.096323e-09 	 
4.019730e+00 	 5.073824e-09 	 
4.048038e+00 	 9.192602e-09 	 
4.076345e+00 	 8.701610e-09 	 
4.104653e+00 	 6.694881e-09 	 
4.132961e+00 	 6.066921e-09 	 
4.161269e+00 	 2.432963e-09 	 
4.189577e+00 	 1.004122e-09 	 
4.217885e+00 	 8.299008e-10 	 
4.246193e+00 	 1.038336e-09 	 
4.274501e+00 	 9.683356e-10 	 
4.302809e+00 	 2.526727e-09 	 
4.331117e+00 	 1.130107e-09 	 
4.359425e+00 	 2.042134e-10 	 
4.387733e+00 	 3.493917e-10 	 
4.416041e+00 	 1.197825e-10 	 
4.444349e+00 	 7.983601e-10 	 
4.472657e+00 	 2.388475e-09 	 
4.500965e+00 	 4.013045e-09 	 
4.529273e+00 	 1.803384e-09 	 
4.557581e+00 	 8.279095e-10 	 
4.585889e+00 	 1.762993e-09 	 
4.614197e+00 	 8.788543e-10 	 
4.642505e+00 	 2.116823e-09 	 
4.670813e+00 	 2.171898e-09 	 
4.699120e+00 	 1.227133e-09 	 
4.727428e+00 	 1.003774e-09 	 
4.755736e+00 	 1.807343e-09 	 
4.784044e+00 	 6.291794e-10 	 
4.812352e+00 	 5.313509e-10 	 
4.840660e+00 	 1.183404e-10 	 
