x0	y0	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	y11	y12	y13	y14	y15	y16	
4.954672e+01 	6.569549e-01 	6.575492e-01 	6.556954e-01 	6.545378e-01 	6.533380e-01 	6.752990e-01 	6.681232e-01 	6.350380e-01 	6.636693e-01 	6.785412e-01 	6.533043e-01 	6.777316e-01 	6.613340e-01 	6.706129e-01 	6.855769e-01 	6.868955e-01 	6.862476e-01 	 
4.956236e+01 	6.568310e-01 	6.573482e-01 	6.554887e-01 	6.553820e-01 	6.605422e-01 	6.797107e-01 	6.605281e-01 	6.371206e-01 	6.570517e-01 	6.798189e-01 	6.567019e-01 	6.800854e-01 	6.612759e-01 	6.665778e-01 	6.853762e-01 	6.884139e-01 	6.860356e-01 	 
4.957800e+01 	6.566562e-01 	6.571178e-01 	6.552411e-01 	6.552545e-01 	6.628515e-01 	6.717328e-01 	6.504342e-01 	6.351116e-01 	6.424230e-01 	6.814975e-01 	6.563489e-01 	6.819221e-01 	6.633093e-01 	6.652846e-01 	6.832574e-01 	6.890476e-01 	6.856905e-01 	 
4.959364e+01 	6.564369e-01 	6.569172e-01 	6.551171e-01 	6.544838e-01 	6.606330e-01 	6.582185e-01 	6.368010e-01 	6.274295e-01 	6.212963e-01 	6.835638e-01 	6.530632e-01 	6.831849e-01 	6.656308e-01 	6.666066e-01 	6.795129e-01 	6.886423e-01 	6.851520e-01 	 
4.960927e+01 	6.562055e-01 	6.568514e-01 	6.552301e-01 	6.537297e-01 	6.557748e-01 	6.472130e-01 	6.216353e-01 	6.255525e-01 	6.240536e-01 	6.859981e-01 	6.501032e-01 	6.847267e-01 	6.677893e-01 	6.695812e-01 	6.766344e-01 	6.879683e-01 	6.845238e-01 	 
4.962491e+01 	6.560434e-01 	6.569664e-01 	6.555509e-01 	6.536596e-01 	6.510271e-01 	6.429765e-01 	6.219744e-01 	6.278593e-01 	6.366605e-01 	6.878009e-01 	6.502584e-01 	6.873086e-01 	6.700745e-01 	6.724252e-01 	6.765167e-01 	6.875354e-01 	6.840782e-01 	 
4.964055e+01 	6.560363e-01 	6.572182e-01 	6.560029e-01 	6.545485e-01 	6.488364e-01 	6.447576e-01 	6.459797e-01 	6.329454e-01 	6.458831e-01 	6.884132e-01 	6.537468e-01 	6.876467e-01 	6.723152e-01 	6.745321e-01 	6.787308e-01 	6.870873e-01 	6.839003e-01 	 
4.965619e+01 	6.561823e-01 	6.575550e-01 	6.564878e-01 	6.560839e-01 	6.499482e-01 	6.494476e-01 	6.725587e-01 	6.369631e-01 	6.488920e-01 	6.880162e-01 	6.590629e-01 	6.824113e-01 	6.737459e-01 	6.758673e-01 	6.805345e-01 	6.864877e-01 	6.836691e-01 	 
4.967181e+01 	6.564463e-01 	6.579354e-01 	6.569046e-01 	6.575170e-01 	6.529859e-01 	6.541056e-01 	6.855965e-01 	6.379408e-01 	6.447850e-01 	6.874006e-01 	6.647094e-01 	6.763388e-01 	6.740148e-01 	6.755647e-01 	6.807758e-01 	6.861361e-01 	6.828665e-01 	 
4.968745e+01 	6.567875e-01 	6.583201e-01 	6.571602e-01 	6.580995e-01 	6.557250e-01 	6.570317e-01 	6.887127e-01 	6.325886e-01 	6.406919e-01 	6.821405e-01 	6.697996e-01 	6.727048e-01 	6.732795e-01 	6.742282e-01 	6.801122e-01 	6.860384e-01 	6.813850e-01 	 
4.970308e+01 	6.571611e-01 	6.586513e-01 	6.572061e-01 	6.576615e-01 	6.567426e-01 	6.582443e-01 	6.851662e-01 	6.220263e-01 	6.426519e-01 	6.720760e-01 	6.734433e-01 	6.688227e-01 	6.718455e-01 	6.751086e-01 	6.787930e-01 	6.859796e-01 	6.796533e-01 	 
