   n        time         Cl         Cd
  876660   150.22972   0.5447836   0.2535270
  876680   150.23320   0.5446384   0.2534707
  876700   150.23667   0.5444813   0.2534093
  876720   150.24015   0.5443135   0.2533434
  876740   150.24363   0.5441372   0.2532742
  876760   150.24710   0.5439545   0.2532037
  876780   150.25058   0.5437718   0.2531349
  876800   150.25406   0.5436000   0.2530720
  876820   150.25753   0.5434471   0.2530183
  876840   150.26101   0.5433156   0.2529753
  876860   150.26448   0.5432032   0.2529421
  876880   150.26796   0.5431034   0.2529159
  876900   150.27143   0.5430084   0.2528930
  876920   150.27491   0.5429143   0.2528708
  876940   150.27839   0.5428180   0.2528469
  876960   150.28186   0.5427157   0.2528192
  876980   150.28534   0.5426041   0.2527856
  877000   150.28881   0.5424813   0.2527444
  877020   150.29229   0.5423474   0.2526949
  877040   150.29576   0.5422032   0.2526366
  877060   150.29924   0.5420484   0.2525698
  877080   150.30272   0.5418848   0.2524953
  877100   150.30619   0.5417173   0.2524159
  877120   150.30967   0.5415512   0.2523347
  877140   150.31314   0.5413900   0.2522542
  877160   150.31662   0.5412362   0.2521766
  877180   150.32010   0.5410919   0.2521032
  877200   150.32357   0.5409570   0.2520342
  877220   150.32705   0.5408299   0.2519691
  877240   150.33052   0.5407084   0.2519069
  877260   150.33400   0.5405911   0.2518464
  877280   150.33748   0.5404752   0.2517856
  877300   150.34095   0.5403573   0.2517225
  877320   150.34443   0.5402352   0.2516559
  877340   150.34791   0.5401089   0.2515856
  877360   150.35138   0.5399794   0.2515122
  877380   150.35486   0.5398495   0.2514370
  877400   150.35834   0.5397240   0.2513622
  877420   150.36181   0.5396059   0.2512895
  877440   150.36529   0.5394953   0.2512193
  877460   150.36877   0.5393913   0.2511518
  877480   150.37224   0.5392945   0.2510871
  877500   150.37572   0.5392061   0.2510260
  877520   150.37920   0.5391275   0.2509691
  877540   150.38267   0.5390592   0.2509164
  877560   150.38615   0.5389994   0.2508669
  877580   150.38963   0.5389441   0.2508192
  877600   150.39310   0.5388882   0.2507710
  877620   150.39658   0.5388274   0.2507206
  877640   150.40006   0.5387592   0.2506665
  877660   150.40353   0.5386820   0.2506082
  877680   150.40701   0.5385952   0.2505453
  877700   150.41049   0.5385008   0.2504786
  877720   150.41396   0.5384020   0.2504098
  877740   150.41744   0.5383001   0.2503395
  877760   150.42092   0.5381945   0.2502682
  877780   150.42439   0.5380852   0.2501962
  877800   150.42787   0.5379729   0.2501237
  877820   150.43135   0.5378583   0.2500510
  877840   150.43482   0.5377417   0.2499782
  877860   150.43830   0.5376229   0.2499056
  877880   150.44178   0.5375048   0.2498347
  877900   150.44525   0.5373921   0.2497674
  877920   150.44873   0.5372883   0.2497050
  877940   150.45220   0.5371935   0.2496476
  877960   150.45568   0.5371067   0.2495948
  877980   150.45916   0.5370270   0.2495459
  878000   150.46263   0.5369532   0.2494997
  878020   150.46611   0.5368828   0.2494549
  878040   150.46959   0.5368130   0.2494099
  878060   150.47306   0.5367415   0.2493636
  878080   150.47654   0.5366675   0.2493153
  878100   150.48001   0.5365902   0.2492645
  878120   150.48349   0.5365083   0.2492109
  878140   150.48697   0.5364214   0.2491545
  878160   150.49044   0.5363306   0.2490963
  878180   150.49392   0.5362379   0.2490376
  878200   150.49740   0.5361457   0.2489797
  878220   150.50087   0.5360562   0.2489235
  878240   150.50435   0.5359700   0.2488692
  878260   150.50782   0.5358874   0.2488164
  878280   150.51130   0.5358102   0.2487654
  878300   150.51478   0.5357401   0.2487165
  878320   150.51825   0.5356782   0.2486694
  878340   150.52173   0.5356244   0.2486236
  878360   150.52520   0.5355792   0.2485787
  878380   150.52868   0.5355432   0.2485341
  878400   150.53216   0.5355155   0.2484890
  878420   150.53563   0.5354942   0.2484424
  878440   150.53911   0.5354776   0.2483937
  878460   150.54259   0.5354655   0.2483431
  878480   150.54606   0.5354575   0.2482912
  878500   150.54954   0.5354525   0.2482385
  878520   150.55301   0.5354488   0.2481855
  878540   150.55649   0.5354460   0.2481329
  878560   150.55996   0.5354443   0.2480815
  878580   150.56344   0.5354430   0.2480313
  878600   150.56692   0.5354407   0.2479819
  878620   150.57039   0.5354370   0.2479334
  878640   150.57387   0.5354314   0.2478857
  878660   150.57734   0.5354245   0.2478390
  878680   150.58082   0.5354169   0.2477932
  878700   150.58429   0.5354079   0.2477475
  878720   150.58777   0.5353968   0.2477013
  878740   150.59124   0.5353841   0.2476546
  878760   150.59472   0.5353714   0.2476078
  878780   150.59819   0.5353593   0.2475609
  878800   150.60167   0.5353485   0.2475141
  878820   150.60514   0.5353399   0.2474671
  878840   150.60862   0.5353333   0.2474197
  878860   150.61209   0.5353287   0.2473720
  878880   150.61557   0.5353268   0.2473241
  878900   150.61904   0.5353289   0.2472763
  878920   150.62252   0.5353359   0.2472288
  878940   150.62599   0.5353484   0.2471815
  878960   150.62946   0.5353664   0.2471343
  878980   150.63294   0.5353891   0.2470870
  879000   150.63641   0.5354150   0.2470394
  879020   150.63989   0.5354431   0.2469911
  879040   150.64336   0.5354730   0.2469422
  879060   150.64683   0.5355039   0.2468924
  879080   150.65031   0.5355344   0.2468416
  879100   150.65378   0.5355634   0.2467898
  879120   150.65726   0.5355909   0.2467373
  879140   150.66073   0.5356164   0.2466843
  879160   150.66420   0.5356396   0.2466307
  879180   150.66768   0.5356607   0.2465768
  879200   150.67115   0.5356798   0.2465226
  879220   150.67463   0.5356966   0.2464684
  879240   150.67810   0.5357104   0.2464136
  879260   150.68157   0.5357205   0.2463580
  879280   150.68505   0.5357270   0.2463016
  879300   150.68852   0.5357309   0.2462445
  879320   150.69199   0.5357334   0.2461872
  879340   150.69547   0.5357352   0.2461300
  879360   150.69894   0.5357360   0.2460728
  879380   150.70241   0.5357353   0.2460153
  879400   150.70589   0.5357329   0.2459572
  879420   150.70936   0.5357282   0.2458980
  879440   150.71283   0.5357202   0.2458371
  879460   150.71631   0.5357080   0.2457741
  879480   150.71978   0.5356909   0.2457088
  879500   150.72325   0.5356685   0.2456412
  879520   150.72673   0.5356416   0.2455719
  879540   150.73020   0.5356111   0.2455011
  879560   150.73367   0.5355775   0.2454293
  879580   150.73714   0.5355411   0.2453564
  879600   150.74062   0.5355024   0.2452826
  879620   150.74409   0.5354619   0.2452084
  879640   150.74756   0.5354202   0.2451339
  879660   150.75103   0.5353780   0.2450596
  879680   150.75450   0.5353359   0.2449859
  879700   150.75798   0.5352946   0.2449129
  879720   150.76145   0.5352543   0.2448406
  879740   150.76492   0.5352150   0.2447689
  879760   150.76839   0.5351766   0.2446979
  879780   150.77186   0.5351396   0.2446275
  879800   150.77533   0.5351045   0.2445578
  879820   150.77880   0.5350716   0.2444888
  879840   150.78227   0.5350409   0.2444206
  879860   150.78574   0.5350125   0.2443531
  879880   150.78921   0.5349862   0.2442866
  879900   150.79268   0.5349618   0.2442211
  879920   150.79615   0.5349393   0.2441571
  879940   150.79962   0.5349185   0.2440945
  879960   150.80309   0.5348994   0.2440337
  879980   150.80656   0.5348813   0.2439742
  880000   150.81003   0.5348638   0.2439161
  880020   150.81350   0.5348468   0.2438593
  880040   150.81697   0.5348303   0.2438040
  880060   150.82044   0.5348140   0.2437499
  880080   150.82391   0.5347984   0.2436973
  880100   150.82738   0.5347841   0.2436460
  880120   150.83085   0.5347715   0.2435962
  880140   150.83432   0.5347611   0.2435476
  880160   150.83779   0.5347534   0.2435003
  880180   150.84126   0.5347491   0.2434543
  880200   150.84473   0.5347492   0.2434096
  880220   150.84820   0.5347549   0.2433665
  880240   150.85167   0.5347668   0.2433251
  880260   150.85514   0.5347854   0.2432855
  880280   150.85861   0.5348105   0.2432476
  880300   150.86208   0.5348417   0.2432112
  880320   150.86555   0.5348779   0.2431762
  880340   150.86901   0.5349183   0.2431423
  880360   150.87248   0.5349616   0.2431096
  880380   150.87595   0.5350064   0.2430779
  880400   150.87942   0.5350519   0.2430472
  880420   150.88289   0.5350975   0.2430180
  880440   150.88636   0.5351427   0.2429902
  880460   150.88983   0.5351862   0.2429636
  880480   150.89330   0.5352266   0.2429377
  880500   150.89677   0.5352632   0.2429122
  880520   150.90024   0.5352959   0.2428867
  880540   150.90371   0.5353248   0.2428609
  880560   150.90718   0.5353500   0.2428345
  880580   150.91065   0.5353714   0.2428077
  880600   150.91412   0.5353892   0.2427804
  880620   150.91759   0.5354029   0.2427526
  880640   150.92106   0.5354116   0.2427239
  880660   150.92453   0.5354143   0.2426940
  880680   150.92800   0.5354104   0.2426624
  880700   150.93147   0.5354000   0.2426290
  880720   150.93494   0.5353845   0.2425940
  880740   150.93841   0.5353656   0.2425580
  880760   150.94188   0.5353446   0.2425216
  880780   150.94535   0.5353222   0.2424850
  880800   150.94881   0.5352991   0.2424484
  880820   150.95228   0.5352757   0.2424116
  880840   150.95575   0.5352526   0.2423750
  880860   150.95922   0.5352293   0.2423384
  880880   150.96269   0.5352054   0.2423017
  880900   150.96616   0.5351805   0.2422651
  880920   150.96963   0.5351547   0.2422287
  880940   150.97310   0.5351280   0.2421927
  880960   150.97657   0.5351000   0.2421570
  880980   150.98004   0.5350705   0.2421216
  881000   150.98351   0.5350393   0.2420860
  881020   150.98697   0.5350061   0.2420499
  881040   150.99044   0.5349709   0.2420131
  881060   150.99391   0.5349340   0.2419757
  881080   150.99738   0.5348962   0.2419381
  881100   151.00085   0.5348585   0.2419006
  881120   151.00432   0.5348217   0.2418636
  881140   151.00778   0.5347861   0.2418271
  881160   151.01125   0.5347516   0.2417911
  881180   151.01472   0.5347179   0.2417553
  881200   151.01819   0.5346853   0.2417195
  881220   151.02166   0.5346538   0.2416835
  881240   151.02512   0.5346239   0.2416476
  881260   151.02859   0.5345962   0.2416119
  881280   151.03206   0.5345713   0.2415767
  881300   151.03553   0.5345500   0.2415422
  881320   151.03900   0.5345329   0.2415087
  881340   151.04246   0.5345206   0.2414763
  881360   151.04593   0.5345132   0.2414451
  881380   151.04940   0.5345107   0.2414150
  881400   151.05287   0.5345130   0.2413861
  881420   151.05633   0.5345200   0.2413583
  881440   151.05980   0.5345316   0.2413315
  881460   151.06327   0.5345473   0.2413058
  881480   151.06674   0.5345669   0.2412810
  881500   151.07020   0.5345908   0.2412571
  881520   151.07367   0.5346191   0.2412342
  881540   151.07714   0.5346515   0.2412119
  881560   151.08061   0.5346867   0.2411901
  881580   151.08407   0.5347233   0.2411687
  881600   151.08754   0.5347603   0.2411475
  881620   151.09101   0.5347974   0.2411266
  881640   151.09448   0.5348342   0.2411062
  881660   151.09795   0.5348708   0.2410862
  881680   151.10141   0.5349070   0.2410666
  881700   151.10488   0.5349424   0.2410472
  881720   151.10835   0.5349767   0.2410278
  881740   151.11182   0.5350096   0.2410083
  881760   151.11528   0.5350415   0.2409886
  881780   151.11875   0.5350721   0.2409688
  881800   151.12222   0.5351014   0.2409487
  881820   151.12569   0.5351294   0.2409284
  881840   151.12915   0.5351560   0.2409080
  881860   151.13262   0.5351812   0.2408876
  881880   151.13609   0.5352051   0.2408674
  881900   151.13956   0.5352280   0.2408476
  881920   151.14302   0.5352503   0.2408285
  881940   151.14649   0.5352724   0.2408103
  881960   151.14996   0.5352944   0.2407933
  881980   151.15343   0.5353163   0.2407774
  882000   151.15690   0.5353374   0.2407624
  882020   151.16037   0.5353570   0.2407482
  882040   151.16383   0.5353747   0.2407345
  882060   151.16730   0.5353903   0.2407211
  882080   151.17077   0.5354032   0.2407077
  882100   151.17424   0.5354133   0.2406943
  882120   151.17771   0.5354205   0.2406807
  882140   151.18118   0.5354251   0.2406669
  882160   151.18464   0.5354274   0.2406532
  882180   151.18811   0.5354274   0.2406397
  882200   151.19158   0.5354251   0.2406263
  882220   151.19505   0.5354208   0.2406132
  882240   151.19852   0.5354144   0.2406001
  882260   151.20199   0.5354061   0.2405870
  882280   151.20546   0.5353960   0.2405737
  882300   151.20892   0.5353837   0.2405599
  882320   151.21239   0.5353690   0.2405455
  882340   151.21586   0.5353516   0.2405303
  882360   151.21933   0.5353316   0.2405143
  882380   151.22280   0.5353094   0.2404978
  882400   151.22627   0.5352858   0.2404809
  882420   151.22974   0.5352620   0.2404641
  882440   151.23320   0.5352395   0.2404477
  882460   151.23667   0.5352192   0.2404316
  882480   151.24014   0.5352018   0.2404160
  882500   151.24361   0.5351878   0.2404007
  882520   151.24708   0.5351773   0.2403854
  882540   151.25055   0.5351705   0.2403700
  882560   151.25401   0.5351673   0.2403543
  882580   151.25748   0.5351675   0.2403383
  882600   151.26095   0.5351711   0.2403221
  882620   151.26442   0.5351773   0.2403056
  882640   151.26789   0.5351847   0.2402883
  882660   151.27136   0.5351925   0.2402698
  882680   151.27482   0.5352002   0.2402500
  882700   151.27829   0.5352073   0.2402289
  882720   151.28176   0.5352131   0.2402063
  882740   151.28523   0.5352174   0.2401823
  882760   151.28870   0.5352211   0.2401571
  882780   151.29217   0.5352253   0.2401310
  882800   151.29563   0.5352306   0.2401044
  882820   151.29910   0.5352380   0.2400778
  882840   151.30257   0.5352481   0.2400514
  882860   151.30604   0.5352611   0.2400253
  882880   151.30951   0.5352771   0.2399992
  882900   151.31298   0.5352956   0.2399730
  882920   151.31645   0.5353169   0.2399468
  882940   151.31992   0.5353409   0.2399208
  882960   151.32338   0.5353675   0.2398951
  882980   151.32685   0.5353960   0.2398696
  883000   151.33032   0.5354255   0.2398443
  883020   151.33379   0.5354554   0.2398191
  883040   151.33726   0.5354856   0.2397938
  883060   151.34073   0.5355163   0.2397685
  883080   151.34420   0.5355476   0.2397427
  883100   151.34767   0.5355797   0.2397167
  883120   151.35114   0.5356127   0.2396904
  883140   151.35461   0.5356463   0.2396642
  883160   151.35808   0.5356802   0.2396382
  883180   151.36155   0.5357137   0.2396124
  883200   151.36502   0.5357468   0.2395868
  883220   151.36849   0.5357790   0.2395612
  883240   151.37196   0.5358105   0.2395359
  883260   151.37543   0.5358411   0.2395108
  883280   151.37890   0.5358701   0.2394858
  883300   151.38237   0.5358964   0.2394607
  883320   151.38584   0.5359188   0.2394349
  883340   151.38931   0.5359365   0.2394079
  883360   151.39278   0.5359489   0.2393790
  883380   151.39625   0.5359552   0.2393476
  883400   151.39972   0.5359552   0.2393136
  883420   151.40319   0.5359491   0.2392773
  883440   151.40666   0.5359369   0.2392390
  883460   151.41013   0.5359189   0.2391986
  883480   151.41360   0.5358949   0.2391565
  883500   151.41707   0.5358651   0.2391125
  883520   151.42054   0.5358293   0.2390666
  883540   151.42401   0.5357874   0.2390189
  883560   151.42748   0.5357391   0.2389695
  883580   151.43095   0.5356846   0.2389183
  883600   151.43442   0.5356240   0.2388656
  883620   151.43789   0.5355579   0.2388115
  883640   151.44136   0.5354870   0.2387560
  883660   151.44483   0.5354121   0.2386990
  883680   151.44830   0.5353340   0.2386405
  883700   151.45177   0.5352534   0.2385805
  883720   151.45524   0.5351709   0.2385191
  883740   151.45871   0.5350870   0.2384564
  883760   151.46218   0.5350022   0.2383926
  883780   151.46565   0.5349170   0.2383277
  883800   151.46912   0.5348314   0.2382619
  883820   151.47259   0.5347453   0.2381952
  883840   151.47605   0.5346582   0.2381274
  883860   151.47952   0.5345694   0.2380586
  883880   151.48299   0.5344783   0.2379885
  883900   151.48646   0.5343848   0.2379173
  883920   151.48993   0.5342888   0.2378450
  883940   151.49340   0.5341905   0.2377718
  883960   151.49687   0.5340899   0.2376975
  883980   151.50034   0.5339873   0.2376221
  884000   151.50381   0.5338830   0.2375457
  884020   151.50728   0.5337776   0.2374684
  884040   151.51075   0.5336715   0.2373903
  884060   151.51422   0.5335649   0.2373116
  884080   151.51769   0.5334579   0.2372323
  884100   151.52115   0.5333510   0.2371524
  884120   151.52462   0.5332448   0.2370722
  884140   151.52809   0.5331406   0.2369921
  884160   151.53156   0.5330398   0.2369125
  884180   151.53503   0.5329441   0.2368342
  884200   151.53850   0.5328551   0.2367578
  884220   151.54197   0.5327742   0.2366836
  884240   151.54544   0.5327021   0.2366116
  884260   151.54891   0.5326390   0.2365420
  884280   151.55238   0.5325847   0.2364748
  884300   151.55585   0.5325390   0.2364100
  884320   151.55932   0.5325011   0.2363477
  884340   151.56278   0.5324697   0.2362876
  884360   151.56625   0.5324436   0.2362298
  884380   151.56972   0.5324217   0.2361740
  884400   151.57319   0.5324032   0.2361202
  884420   151.57666   0.5323877   0.2360685
  884440   151.58013   0.5323751   0.2360187
  884460   151.58360   0.5323656   0.2359711
  884480   151.58706   0.5323591   0.2359255
  884500   151.59053   0.5323557   0.2358822
  884520   151.59400   0.5323549   0.2358408
  884540   151.59747   0.5323559   0.2358013
  884560   151.60094   0.5323578   0.2357634
  884580   151.60440   0.5323597   0.2357267
  884600   151.60787   0.5323613   0.2356912
  884620   151.61134   0.5323622   0.2356567
  884640   151.61481   0.5323627   0.2356229
  884660   151.61827   0.5323629   0.2355897
  884680   151.62174   0.5323635   0.2355573
  884700   151.62521   0.5323656   0.2355256
  884720   151.62868   0.5323699   0.2354949
  884740   151.63214   0.5323765   0.2354652
  884760   151.63561   0.5323850   0.2354362
  884780   151.63908   0.5323957   0.2354078
  884800   151.64255   0.5324091   0.2353799
  884820   151.64601   0.5324253   0.2353528
  884840   151.64948   0.5324441   0.2353263
  884860   151.65295   0.5324646   0.2353008
  884880   151.65642   0.5324863   0.2352761
  884900   151.65988   0.5325090   0.2352522
  884920   151.66335   0.5325321   0.2352291
  884940   151.66682   0.5325546   0.2352064
  884960   151.67029   0.5325761   0.2351840
  884980   151.67375   0.5325964   0.2351620
  885000   151.67722   0.5326164   0.2351407
  885020   151.68069   0.5326366   0.2351204
  885040   151.68416   0.5326580   0.2351014
  885060   151.68762   0.5326817   0.2350839
  885080   151.69109   0.5327089   0.2350683
  885100   151.69456   0.5327402   0.2350548
  885120   151.69803   0.5327761   0.2350434
  885140   151.70149   0.5328164   0.2350341
  885160   151.70496   0.5328610   0.2350267
  885180   151.70843   0.5329096   0.2350211
  885200   151.71190   0.5329618   0.2350172
  885220   151.71536   0.5330166   0.2350147
  885240   151.71883   0.5330731   0.2350135
  885260   151.72230   0.5331305   0.2350132
  885280   151.72577   0.5331875   0.2350132
  885300   151.72923   0.5332428   0.2350133
  885320   151.73270   0.5332951   0.2350132
  885340   151.73617   0.5333437   0.2350126
  885360   151.73963   0.5333884   0.2350113
  885380   151.74310   0.5334296   0.2350093
  885400   151.74657   0.5334676   0.2350068
  885420   151.75003   0.5335031   0.2350038
  885440   151.75350   0.5335367   0.2350006
  885460   151.75697   0.5335690   0.2349973
  885480   151.76043   0.5336003   0.2349939
  885500   151.76390   0.5336308   0.2349903
  885520   151.76737   0.5336601   0.2349864
  885540   151.77083   0.5336879   0.2349822
  885560   151.77430   0.5337136   0.2349776
  885580   151.77777   0.5337370   0.2349725
  885600   151.78123   0.5337578   0.2349671
  885620   151.78470   0.5337763   0.2349615
  885640   151.78817   0.5337929   0.2349558
  885660   151.79163   0.5338084   0.2349504
  885680   151.79510   0.5338238   0.2349452
  885700   151.79856   0.5338399   0.2349404
  885720   151.80203   0.5338578   0.2349360
  885740   151.80550   0.5338780   0.2349322
  885760   151.80896   0.5339006   0.2349289
  885780   151.81243   0.5339256   0.2349262
  885800   151.81589   0.5339526   0.2349238
  885820   151.81936   0.5339813   0.2349218
  885840   151.82283   0.5340108   0.2349198
  885860   151.82629   0.5340400   0.2349175
  885880   151.82976   0.5340681   0.2349147
  885900   151.83322   0.5340943   0.2349113
  885920   151.83669   0.5341179   0.2349070
  885940   151.84016   0.5341380   0.2349015
  885960   151.84362   0.5341538   0.2348948
  885980   151.84709   0.5341650   0.2348865
  886000   151.85055   0.5341714   0.2348764
  886020   151.85402   0.5341726   0.2348639
  886040   151.85749   0.5341683   0.2348489
  886060   151.86095   0.5341592   0.2348315
  886080   151.86442   0.5341465   0.2348120
  886100   151.86788   0.5341312   0.2347907
  886120   151.87135   0.5341136   0.2347678
  886140   151.87482   0.5340949   0.2347438
  886160   151.87828   0.5340764   0.2347190
  886180   151.88175   0.5340586   0.2346937
  886200   151.88522   0.5340419   0.2346678
  886220   151.88868   0.5340253   0.2346415
  886240   151.89215   0.5340080   0.2346147
  886260   151.89561   0.5339911   0.2345874
  886280   151.89908   0.5339752   0.2345596
  886300   151.90255   0.5339611   0.2345318
  886320   151.90601   0.5339501   0.2345042
  886340   151.90948   0.5339439   0.2344774
  886360   151.91295   0.5339438   0.2344518
  886380   151.91641   0.5339500   0.2344274
  886400   151.91988   0.5339619   0.2344042
  886420   151.92334   0.5339790   0.2343823
  886440   151.92681   0.5340012   0.2343616
  886460   151.93028   0.5340284   0.2343423
  886480   151.93374   0.5340610   0.2343244
  886500   151.93721   0.5340988   0.2343077
  886520   151.94068   0.5341414   0.2342917
  886540   151.94414   0.5341881   0.2342762
  886560   151.94761   0.5342376   0.2342607
  886580   151.95107   0.5342885   0.2342452
  886600   151.95454   0.5343396   0.2342296
  886620   151.95801   0.5343897   0.2342137
  886640   151.96147   0.5344379   0.2341975
  886660   151.96494   0.5344836   0.2341808
  886680   151.96841   0.5345260   0.2341635
  886700   151.97187   0.5345643   0.2341452
  886720   151.97534   0.5345977   0.2341257
  886740   151.97880   0.5346248   0.2341046
  886760   151.98227   0.5346449   0.2340815
  886780   151.98574   0.5346574   0.2340563
  886800   151.98920   0.5346622   0.2340288
  886820   151.99267   0.5346595   0.2339993
  886840   151.99614   0.5346491   0.2339680
  886860   151.99960   0.5346309   0.2339350
  886880   152.00307   0.5346055   0.2339003
  886900   152.00654   0.5345738   0.2338643
  886920   152.01000   0.5345369   0.2338270
  886940   152.01347   0.5344956   0.2337887
  886960   152.01693   0.5344502   0.2337496
  886980   152.02040   0.5344008   0.2337097
  887000   152.02387   0.5343477   0.2336692
  887020   152.02733   0.5342917   0.2336281
  887040   152.03080   0.5342335   0.2335864
  887060   152.03426   0.5341734   0.2335443
  887080   152.03773   0.5341116   0.2335015
  887100   152.04120   0.5340484   0.2334579
  887120   152.04466   0.5339840   0.2334135
  887140   152.04813   0.5339186   0.2333682
  887160   152.05159   0.5338525   0.2333220
  887180   152.05506   0.5337860   0.2332751
  887200   152.05852   0.5337190   0.2332275
  887220   152.06199   0.5336517   0.2331794
  887240   152.06545   0.5335844   0.2331309
  887260   152.06892   0.5335175   0.2330821
  887280   152.07238   0.5334514   0.2330332
  887300   152.07585   0.5333870   0.2329843
  887320   152.07931   0.5333251   0.2329354
  887340   152.08278   0.5332669   0.2328866
  887360   152.08624   0.5332131   0.2328376
  887380   152.08971   0.5331637   0.2327883
  887400   152.09317   0.5331189   0.2327384
  887420   152.09664   0.5330786   0.2326879
  887440   152.10010   0.5330429   0.2326369
  887460   152.10357   0.5330112   0.2325853
  887480   152.10703   0.5329823   0.2325330
  887500   152.11050   0.5329546   0.2324799
  887520   152.11396   0.5329258   0.2324258
  887540   152.11742   0.5328936   0.2323701
  887560   152.12089   0.5328557   0.2323128
  887580   152.12435   0.5328105   0.2322535
  887600   152.12782   0.5327573   0.2321923
  887620   152.13128   0.5326954   0.2321293
  887640   152.13475   0.5326242   0.2320647
  887660   152.13821   0.5325441   0.2319988
  887680   152.14167   0.5324560   0.2319318
  887700   152.14514   0.5323613   0.2318641
  887720   152.14860   0.5322614   0.2317959
  887740   152.15207   0.5321572   0.2317272
  887760   152.15553   0.5320497   0.2316582
  887780   152.15899   0.5319395   0.2315890
  887800   152.16246   0.5318272   0.2315196
  887820   152.16592   0.5317125   0.2314502
  887840   152.16939   0.5315957   0.2313806
  887860   152.17285   0.5314766   0.2313111
  887880   152.17632   0.5313556   0.2312415
  887900   152.17978   0.5312334   0.2311721
  887920   152.18325   0.5311112   0.2311028
  887940   152.18671   0.5309903   0.2310339
  887960   152.19017   0.5308715   0.2309652
  887980   152.19364   0.5307557   0.2308970
  888000   152.19710   0.5306446   0.2308294
  888020   152.20057   0.5305394   0.2307624
  888040   152.20403   0.5304406   0.2306962
  888060   152.20750   0.5303485   0.2306309
  888080   152.21096   0.5302635   0.2305664
  888100   152.21443   0.5301862   0.2305031
  888120   152.21789   0.5301168   0.2304409
  888140   152.22136   0.5300544   0.2303798
  888160   152.22482   0.5299981   0.2303196
  888180   152.22828   0.5299473   0.2302602
  888200   152.23175   0.5299017   0.2302018
  888220   152.23521   0.5298610   0.2301443
  888240   152.23868   0.5298249   0.2300876
  888260   152.24214   0.5297932   0.2300319
  888280   152.24561   0.5297659   0.2299770
  888300   152.24907   0.5297429   0.2299232
  888320   152.25253   0.5297238   0.2298702
  888340   152.25600   0.5297078   0.2298181
  888360   152.25946   0.5296942   0.2297666
  888380   152.26293   0.5296819   0.2297158
  888400   152.26639   0.5296688   0.2296653
  888420   152.26985   0.5296530   0.2296149
  888440   152.27332   0.5296332   0.2295644
  888460   152.27678   0.5296084   0.2295139
  888480   152.28024   0.5295785   0.2294632
  888500   152.28371   0.5295430   0.2294122
  888520   152.28717   0.5295016   0.2293608
  888540   152.29063   0.5294541   0.2293088
  888560   152.29410   0.5294004   0.2292561
  888580   152.29756   0.5293409   0.2292027
  888600   152.30103   0.5292759   0.2291486
  888620   152.30449   0.5292061   0.2290940
