"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"$C_p$"	"Points:0"	"Points:1"	"Points:2"
9.87864e-01	5.44040e-03	4.24367e-02	-3.11609e-03	7.06884e-01	2.82381e-01	-9.25174e-02	-5.00000e-01	0.00000e+00	0.00000e+00
9.63426e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.88756e-01	2.75503e-01	-3.19118e-01	-4.99947e-01	2.24938e-03	0.00000e+00
9.61999e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.86544e-01	2.74618e-01	-3.46766e-01	-4.99788e-01	4.49373e-03	0.00000e+00
9.43658e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.74690e-01	2.69876e-01	-4.94942e-01	-4.99521e-01	6.72789e-03	0.00000e+00
9.38127e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.69578e-01	2.67831e-01	-5.58843e-01	-4.99148e-01	8.94671e-03	0.00000e+00
9.19688e-01	0.00000e+00	3.46954e-18	0.00000e+00	6.57389e-01	2.62956e-01	-7.11207e-01	-4.98669e-01	1.11452e-02	0.00000e+00
9.05753e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.46723e-01	2.58689e-01	-8.44537e-01	-4.98087e-01	1.33187e-02	0.00000e+00
8.92222e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.37470e-01	2.54988e-01	-9.60199e-01	-4.97406e-01	1.54629e-02	0.00000e+00
8.74947e-01	2.77552e-17	0.00000e+00	0.00000e+00	6.24989e-01	2.49996e-01	-1.11620e+00	-4.96627e-01	1.75740e-02	0.00000e+00
8.62559e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.16099e-01	2.46440e-01	-1.22733e+00	-4.95802e-01	1.95471e-02	0.00000e+00
8.49413e-01	6.93834e-18	0.00000e+00	0.00000e+00	6.06841e-01	2.42736e-01	-1.34306e+00	-4.94976e-01	2.13254e-02	0.00000e+00
8.38056e-01	6.93945e-18	0.00000e+00	0.00000e+00	5.98579e-01	2.39432e-01	-1.44633e+00	-4.94147e-01	2.29575e-02	0.00000e+00
8.28235e-01	0.00000e+00	0.00000e+00	0.00000e+00	5.91687e-01	2.36675e-01	-1.53249e+00	-4.93315e-01	2.44754e-02	0.00000e+00
8.18525e-01	-1.38774e-17	0.00000e+00	0.00000e+00	5.84668e-01	2.33867e-01	-1.62022e+00	-4.92478e-01	2.59015e-02	0.00000e+00
8.10235e-01	0.00000e+00	0.00000e+00	0.00000e+00	5.78790e-01	2.31516e-01	-1.69370e+00	-4.91636e-01	2.72523e-02	0.00000e+00
8.02320e-01	0.00000e+00	0.00000e+00	0.00000e+00	5.73118e-01	2.29247e-01	-1.76460e+00	-4.90787e-01	2.85402e-02	0.00000e+00
7.95081e-01	2.08176e-17	0.00000e+00	0.00000e+00	5.67949e-01	2.27180e-01	-1.82921e+00	-4.89930e-01	2.97751e-02	0.00000e+00
7.88504e-01	6.93945e-18	0.00000e+00	0.00000e+00	5.63255e-01	2.25302e-01	-1.88789e+00	-4.89064e-01	3.09647e-02	0.00000e+00
7.82305e-01	1.38782e-17	0.00000e+00	0.00000e+00	5.58820e-01	2.23528e-01	-1.94332e+00	-4.88189e-01	3.21153e-02	0.00000e+00
7.76686e-01	-6.93908e-18	0.00000e+00	0.00000e+00	5.54810e-01	2.21924e-01	-1.99344e+00	-4.87303e-01	3.32323e-02	0.00000e+00
7.71448e-01	-2.77556e-17	0.00000e+00	0.00000e+00	5.51065e-01	2.20426e-01	-2.04026e+00	-4.86406e-01	3.43199e-02	0.00000e+00
7.66629e-01	-6.93982e-18	0.00000e+00	0.00000e+00	5.47624e-01	2.19049e-01	-2.08328e+00	-4.85496e-01	3.53819e-02	0.00000e+00
7.62204e-01	-1.38782e-17	0.00000e+00	0.00000e+00	5.44460e-01	2.17784e-01	-2.12282e+00	-4.84572e-01	3.64215e-02	0.00000e+00
7.58119e-01	6.93945e-18	0.00000e+00	0.00000e+00	5.41543e-01	2.16617e-01	-2.15928e+00	-4.83634e-01	3.74412e-02	0.00000e+00
7.54392e-01	-6.93834e-18	0.00000e+00	0.00000e+00	5.38879e-01	2.15551e-01	-2.19259e+00	-4.82680e-01	3.84435e-02	0.00000e+00
7.50984e-01	-6.93834e-18	0.00000e+00	0.00000e+00	5.36444e-01	2.14578e-01	-2.22302e+00	-4.81711e-01	3.94304e-02	0.00000e+00
7.47887e-01	6.93834e-18	0.00000e+00	0.00000e+00	5.34231e-01	2.13692e-01	-2.25069e+00	-4.80724e-01	4.04036e-02	0.00000e+00
7.45096e-01	0.00000e+00	0.00000e+00	0.00000e+00	5.32235e-01	2.12894e-01	-2.27564e+00	-4.79720e-01	4.13646e-02	0.00000e+00
7.42586e-01	-2.08165e-17	0.00000e+00	0.00000e+00	5.30441e-01	2.12177e-01	-2.29805e+00	-4.78697e-01	4.23149e-02	0.00000e+00
7.40358e-01	-1.38778e-17	0.00000e+00	0.00000e+00	5.28848e-01	2.11539e-01	-2.31797e+00	-4.77654e-01	4.32555e-02	0.00000e+00
7.38394e-01	0.00000e+00	0.00000e+00	0.00000e+00	5.27445e-01	2.10978e-01	-2.33551e+00	-4.76592e-01	4.41875e-02	0.00000e+00
