x0	M1	x1	P1	x2	M2	x3	T1	x4	M3	x5	P2	x6	M4	x7	T2	x8	M5	x9	P3	x10	M6	x11	T3	x12	M7	x13	P4	x14	M8	x15	T4	x16	M9	x17	avg	
-4.733280e-01 	 -7.362880e-01 	-4.884840e-01 	 -9.101350e-01 	-4.733280e-01 	 -1.329940e+00 	-4.581660e-01 	 -1.438820e+00 	-4.733280e-01 	 -1.479660e+00 	-4.884840e-01 	 -1.278130e+00 	-4.733280e-01 	 -1.379180e+00 	-4.581660e-01 	 -1.351240e+00 	-4.733280e-01 	 -1.379070e+00 	-4.884840e-01 	 -1.279470e+00 	-4.733280e-01 	 -1.477900e+00 	-4.581660e-01 	 -1.435080e+00 	-4.733280e-01 	 -1.325830e+00 	-4.884840e-01 	 -8.885510e-01 	-4.733280e-01 	 -7.341830e-01 	-4.581660e-01 	 -7.526000e-01 	-4.733280e-01 	 -7.362880e-01 	-4.733280e-01 	 -1.171316e+00 	 
-4.718070e-01 	 -7.356040e-01 	-4.869600e-01 	 -8.997890e-01 	-4.718070e-01 	 -1.325540e+00 	-4.566480e-01 	 -1.441510e+00 	-4.718070e-01 	 -1.473600e+00 	-4.869600e-01 	 -1.283220e+00 	-4.718070e-01 	 -1.371690e+00 	-4.566480e-01 	 -1.353350e+00 	-4.718070e-01 	 -1.371570e+00 	-4.869600e-01 	 -1.284670e+00 	-4.718070e-01 	 -1.471790e+00 	-4.566480e-01 	 -1.437820e+00 	-4.718070e-01 	 -1.321200e+00 	-4.869600e-01 	 -8.772370e-01 	-4.718070e-01 	 -7.335460e-01 	-4.566480e-01 	 -7.543680e-01 	-4.718070e-01 	 -7.356040e-01 	-4.718070e-01 	 -1.168948e+00 	 
-4.702300e-01 	 -7.355060e-01 	-4.853790e-01 	 -8.880010e-01 	-4.702300e-01 	 -1.321900e+00 	-4.550740e-01 	 -1.445050e+00 	-4.702300e-01 	 -1.467830e+00 	-4.853790e-01 	 -1.287310e+00 	-4.702300e-01 	 -1.365560e+00 	-4.550740e-01 	 -1.355340e+00 	-4.702300e-01 	 -1.365430e+00 	-4.853790e-01 	 -1.288850e+00 	-4.702300e-01 	 -1.465920e+00 	-4.550740e-01 	 -1.441310e+00 	-4.702300e-01 	 -1.317320e+00 	-4.853790e-01 	 -8.645820e-01 	-4.702300e-01 	 -7.335680e-01 	-4.550740e-01 	 -7.558830e-01 	-4.702300e-01 	 -7.355060e-01 	-4.702300e-01 	 -1.166757e+00 	 
-4.685950e-01 	 -7.360720e-01 	-4.837380e-01 	 -8.750980e-01 	-4.685950e-01 	 -1.319340e+00 	-4.534440e-01 	 -1.449170e+00 	-4.685950e-01 	 -1.462760e+00 	-4.837380e-01 	 -1.290520e+00 	-4.685950e-01 	 -1.360930e+00 	-4.534440e-01 	 -1.357880e+00 	-4.685950e-01 	 -1.360780e+00 	-4.837380e-01 	 -1.292160e+00 	-4.685950e-01 	 -1.460730e+00 	-4.534440e-01 	 -1.445320e+00 	-4.685950e-01 	 -1.314520e+00 	-4.837380e-01 	 -8.509790e-01 	-4.685950e-01 	 -7.342250e-01 	-4.534440e-01 	 -7.571720e-01 	-4.685950e-01 	 -7.360720e-01 	-4.685950e-01 	 -1.164925e+00 	 
-4.669000e-01 	 -7.377880e-01 	-4.820360e-01 	 -8.614140e-01 	-4.669000e-01 	 -1.318140e+00 	-4.517550e-01 	 -1.453250e+00 	-4.669000e-01 	 -1.458630e+00 	-4.820360e-01 	 -1.292920e+00 	-4.669000e-01 	 -1.357620e+00 	-4.517550e-01 	 -1.360980e+00 	-4.669000e-01 	 -1.357430e+00 	-4.820360e-01 	 -1.294660e+00 	-4.669000e-01 	 -1.456480e+00 	-4.517550e-01 	 -1.449580e+00 	-4.669000e-01 	 -1.313100e+00 	-4.820360e-01 	 -8.368530e-01 	-4.669000e-01 	 -7.356860e-01 	-4.517550e-01 	 -7.582940e-01 	-4.669000e-01 	 -7.377880e-01 	-4.669000e-01 	 -1.163565e+00 	 
-4.651440e-01 	 -7.408720e-01 	-4.802730e-01 	 -8.474040e-01 	-4.651440e-01 	 -1.318540e+00 	-4.500070e-01 	 -1.457550e+00 	-4.651440e-01 	 -1.455480e+00 	-4.802730e-01 	 -1.294580e+00 	-4.651440e-01 	 -1.355440e+00 	-4.500070e-01 	 -1.364090e+00 	-4.651440e-01 	 -1.355200e+00 	-4.802730e-01 	 -1.296420e+00 	-4.651440e-01 	 -1.453180e+00 	-4.500070e-01 	 -1.454270e+00 	-4.651440e-01 	 -1.313290e+00 	-4.802730e-01 	 -8.227770e-01 	-4.651440e-01 	 -7.380440e-01 	-4.500070e-01 	 -7.595790e-01 	-4.651440e-01 	 -7.408720e-01 	-4.651440e-01 	 -1.162799e+00 	 
-4.633250e-01 	 -7.448380e-01 	-4.784460e-01 	 -8.336800e-01 	-4.633250e-01 	 -1.320870e+00 	-4.481970e-01 	 -1.462180e+00 	-4.633250e-01 	 -1.453250e+00 	-4.784460e-01 	 -1.295620e+00 	-4.633250e-01 	 -1.354140e+00 	-4.481970e-01 	 -1.366800e+00 	-4.633250e-01 	 -1.353860e+00 	-4.784460e-01 	 -1.297540e+00 	-4.633250e-01 	 -1.450620e+00 	-4.481970e-01 	 -1.458990e+00 	-4.633250e-01 	 -1.315540e+00 	-4.784460e-01 	 -8.094230e-01 	-4.633250e-01 	 -7.412880e-01 	-4.481970e-01 	 -7.611090e-01 	-4.633250e-01 	 -7.448380e-01 	-4.633250e-01 	 -1.162623e+00 	 
-4.614430e-01 	 -7.488760e-01 	-4.765530e-01 	 -8.208580e-01 	-4.614430e-01 	 -1.325410e+00 	-4.463250e-01 	 -1.466860e+00 	-4.614430e-01 	 -1.451840e+00 	-4.765530e-01 	 -1.296130e+00 	-4.614430e-01 	 -1.353540e+00 	-4.463250e-01 	 -1.369140e+00 	-4.614430e-01 	 -1.353160e+00 	-4.765530e-01 	 -1.298090e+00 	-4.614430e-01 	 -1.448700e+00 	-4.463250e-01 	 -1.463390e+00 	-4.614430e-01 	 -1.319900e+00 	-4.765530e-01 	 -7.974630e-01 	-4.614430e-01 	 -7.452700e-01 	-4.463250e-01 	 -7.627420e-01 	-4.614430e-01 	 -7.488760e-01 	-4.614430e-01 	 -1.162956e+00 	 
-4.594960e-01 	 -7.524530e-01 	-4.745950e-01 	 -8.096190e-01 	-4.594960e-01 	 -1.332120e+00 	-4.443890e-01 	 -1.471110e+00 	-4.594960e-01 	 -1.451000e+00 	-4.745950e-01 	 -1.296170e+00 	-4.594960e-01 	 -1.353540e+00 	-4.443890e-01 	 -1.371470e+00 	-4.594960e-01 	 -1.352930e+00 	-4.745950e-01 	 -1.298150e+00 	-4.594960e-01 	 -1.447400e+00 	-4.443890e-01 	 -1.468070e+00 	-4.594960e-01 	 -1.326630e+00 	-4.745950e-01 	 -7.874620e-01 	-4.594960e-01 	 -7.494700e-01 	-4.443890e-01 	 -7.645810e-01 	-4.594960e-01 	 -7.524530e-01 	-4.594960e-01 	 -1.163802e+00 	 
-4.574830e-01 	 -7.555560e-01 	-4.725680e-01 	 -8.004630e-01 	-4.574830e-01 	 -1.341440e+00 	-4.423880e-01 	 -1.474210e+00 	-4.574830e-01 	 -1.450320e+00 	-4.725680e-01 	 -1.295840e+00 	-4.574830e-01 	 -1.353980e+00 	-4.423880e-01 	 -1.373830e+00 	-4.574830e-01 	 -1.353060e+00 	-4.725680e-01 	 -1.297810e+00 	-4.574830e-01 	 -1.446450e+00 	-4.423880e-01 	 -1.472730e+00 	-4.574830e-01 	 -1.336620e+00 	-4.725680e-01 	 -7.796670e-01 	-4.574830e-01 	 -7.532350e-01 	-4.423880e-01 	 -7.666600e-01 	-4.574830e-01 	 -7.555560e-01 	-4.574830e-01 	 -1.165143e+00 	 
-4.554020e-01 	 -7.582610e-01 	-4.704730e-01 	 -7.935180e-01 	-4.554020e-01 	 -1.353600e+00 	-4.403220e-01 	 -1.477560e+00 	-4.554020e-01 	 -1.449410e+00 	-4.704730e-01 	 -1.295210e+00 	-4.554020e-01 	 -1.354810e+00 	-4.403220e-01 	 -1.376090e+00 	-4.554020e-01 	 -1.353530e+00 	-4.704730e-01 	 -1.297160e+00 	-4.554020e-01 	 -1.445320e+00 	-4.403220e-01 	 -1.477430e+00 	-4.554020e-01 	 -1.349230e+00 	-4.704730e-01 	 -7.738920e-01 	-4.554020e-01 	 -7.565270e-01 	-4.403220e-01 	 -7.688360e-01 	-4.554020e-01 	 -7.582610e-01 	-4.554020e-01 	 -1.166979e+00 	 
-4.532530e-01 	 -7.606990e-01 	-4.683090e-01 	 -7.885530e-01 	-4.532530e-01 	 -1.367650e+00 	-4.381880e-01 	 -1.481630e+00 	-4.532530e-01 	 -1.447900e+00 	-4.683090e-01 	 -1.294360e+00 	-4.532530e-01 	 -1.356050e+00 	-4.381880e-01 	 -1.378410e+00 	-4.532530e-01 	 -1.354170e+00 	-4.683090e-01 	 -1.296250e+00 	-4.532530e-01 	 -1.443570e+00 	-4.381880e-01 	 -1.483040e+00 	-4.532530e-01 	 -1.363970e+00 	-4.683090e-01 	 -7.699060e-01 	-4.532530e-01 	 -7.596740e-01 	-4.381880e-01 	 -7.711470e-01 	-4.532530e-01 	 -7.606990e-01 	-4.532530e-01 	 -1.169275e+00 	 
-4.510340e-01 	 -7.633320e-01 	-4.660730e-01 	 -7.853130e-01 	-4.510340e-01 	 -1.383530e+00 	-4.359860e-01 	 -1.486320e+00 	-4.510340e-01 	 -1.445450e+00 	-4.660730e-01 	 -1.293360e+00 	-4.510340e-01 	 -1.357640e+00 	-4.359860e-01 	 -1.380920e+00 	-4.510340e-01 	 -1.354790e+00 	-4.660730e-01 	 -1.295110e+00 	-4.510340e-01 	 -1.440910e+00 	-4.359860e-01 	 -1.489110e+00 	-4.510340e-01 	 -1.381960e+00 	-4.660730e-01 	 -7.678130e-01 	-4.510340e-01 	 -7.626460e-01 	-4.359860e-01 	 -7.736450e-01 	-4.510340e-01 	 -7.633320e-01 	-4.510340e-01 	 -1.172069e+00 	 
-4.487450e-01 	 -7.662110e-01 	-4.637650e-01 	 -7.839170e-01 	-4.487450e-01 	 -1.399840e+00 	-4.337150e-01 	 -1.493060e+00 	-4.487450e-01 	 -1.441500e+00 	-4.637650e-01 	 -1.292230e+00 	-4.487450e-01 	 -1.359360e+00 	-4.337150e-01 	 -1.383640e+00 	-4.487450e-01 	 -1.355500e+00 	-4.637650e-01 	 -1.293760e+00 	-4.487450e-01 	 -1.437300e+00 	-4.337150e-01 	 -1.496850e+00 	-4.487450e-01 	 -1.399260e+00 	-4.637650e-01 	 -7.676540e-01 	-4.487450e-01 	 -7.652970e-01 	-4.337150e-01 	 -7.761220e-01 	-4.487450e-01 	 -7.662110e-01 	-4.487450e-01 	 -1.175160e+00 	 
-4.463840e-01 	 -7.688970e-01 	-4.613850e-01 	 -7.842230e-01 	-4.463840e-01 	 -1.410170e+00 	-4.313740e-01 	 -1.503880e+00 	-4.463840e-01 	 -1.435850e+00 	-4.613850e-01 	 -1.291000e+00 	-4.463840e-01 	 -1.360930e+00 	-4.313740e-01 	 -1.386410e+00 	-4.463840e-01 	 -1.356850e+00 	-4.613850e-01 	 -1.292250e+00 	-4.463840e-01 	 -1.433030e+00 	-4.313740e-01 	 -1.508190e+00 	-4.463840e-01 	 -1.409380e+00 	-4.613850e-01 	 -7.695370e-01 	-4.463840e-01 	 -7.678170e-01 	-4.313740e-01 	 -7.785320e-01 	-4.463840e-01 	 -7.688970e-01 	-4.463840e-01 	 -1.177991e+00 	 
-4.439510e-01 	 -7.713170e-01 	-4.589310e-01 	 -7.861500e-01 	-4.439510e-01 	 -1.411000e+00 	-4.289620e-01 	 -1.519830e+00 	-4.439510e-01 	 -1.428970e+00 	-4.589310e-01 	 -1.289670e+00 	-4.439510e-01 	 -1.362260e+00 	-4.289620e-01 	 -1.389130e+00 	-4.439510e-01 	 -1.359410e+00 	-4.589310e-01 	 -1.290570e+00 	-4.439510e-01 	 -1.427700e+00 	-4.289620e-01 	 -1.519320e+00 	-4.439510e-01 	 -1.413910e+00 	-4.589310e-01 	 -7.733570e-01 	-4.439510e-01 	 -7.702760e-01 	-4.289620e-01 	 -7.809480e-01 	-4.439510e-01 	 -7.713170e-01 	-4.439510e-01 	 -1.180302e+00 	 
-4.414460e-01 	 -7.738240e-01 	-4.564020e-01 	 -7.909450e-01 	-4.414460e-01 	 -1.408400e+00 	-4.264790e-01 	 -1.529560e+00 	-4.414460e-01 	 -1.421230e+00 	-4.564020e-01 	 -1.288200e+00 	-4.414460e-01 	 -1.363670e+00 	-4.264790e-01 	 -1.392160e+00 	-4.414460e-01 	 -1.363040e+00 	-4.564020e-01 	 -1.288670e+00 	-4.414460e-01 	 -1.420860e+00 	-4.264790e-01 	 -1.528650e+00 	-4.414460e-01 	 -1.412190e+00 	-4.564020e-01 	 -7.790300e-01 	-4.414460e-01 	 -7.725590e-01 	-4.264790e-01 	 -7.837950e-01 	-4.414460e-01 	 -7.738240e-01 	-4.414460e-01 	 -1.181800e+00 	 
-4.388660e-01 	 -7.766320e-01 	-4.537980e-01 	 -7.990220e-01 	-4.388660e-01 	 -1.395990e+00 	-4.239230e-01 	 -1.519320e+00 	-4.388660e-01 	 -1.412270e+00 	-4.537980e-01 	 -1.286560e+00 	-4.388660e-01 	 -1.365850e+00 	-4.239230e-01 	 -1.396080e+00 	-4.388660e-01 	 -1.367200e+00 	-4.537980e-01 	 -1.286480e+00 	-4.388660e-01 	 -1.413700e+00 	-4.239230e-01 	 -1.529230e+00 	-4.388660e-01 	 -1.397010e+00 	-4.537980e-01 	 -7.872090e-01 	-4.388660e-01 	 -7.750880e-01 	-4.239230e-01 	 -7.877110e-01 	-4.388660e-01 	 -7.766320e-01 	-4.388660e-01 	 -1.180705e+00 	 
-4.362120e-01 	 -7.799460e-01 	-4.511190e-01 	 -8.084490e-01 	-4.362120e-01 	 -1.360360e+00 	-4.212950e-01 	 -1.490670e+00 	-4.362120e-01 	 -1.401960e+00 	-4.511190e-01 	 -1.284680e+00 	-4.362120e-01 	 -1.369340e+00 	-4.212950e-01 	 -1.400850e+00 	-4.362120e-01 	 -1.371190e+00 	-4.511190e-01 	 -1.283940e+00 	-4.362120e-01 	 -1.406180e+00 	-4.212950e-01 	 -1.502200e+00 	-4.362120e-01 	 -1.371890e+00 	-4.511190e-01 	 -7.968350e-01 	-4.362120e-01 	 -7.786530e-01 	-4.212950e-01 	 -7.920540e-01 	-4.362120e-01 	 -7.799460e-01 	-4.362120e-01 	 -1.175244e+00 	 
-4.334830e-01 	 -7.840050e-01 	-4.483620e-01 	 -8.174590e-01 	-4.334830e-01 	 -1.316760e+00 	-4.185920e-01 	 -1.443380e+00 	-4.334830e-01 	 -1.391540e+00 	-4.483620e-01 	 -1.282510e+00 	-4.334830e-01 	 -1.373850e+00 	-4.185920e-01 	 -1.406490e+00 	-4.334830e-01 	 -1.374390e+00 	-4.483620e-01 	 -1.280870e+00 	-4.334830e-01 	 -1.395490e+00 	-4.185920e-01 	 -1.443950e+00 	-4.334830e-01 	 -1.335690e+00 	-4.483620e-01 	 -8.065460e-01 	-4.334830e-01 	 -7.834460e-01 	-4.185920e-01 	 -7.959570e-01 	-4.334830e-01 	 -7.840050e-01 	-4.334830e-01 	 -1.165667e+00 	 
-4.306780e-01 	 -7.883410e-01 	-4.455290e-01 	 -8.256520e-01 	-4.306780e-01 	 -1.280570e+00 	-4.158160e-01 	 -1.375350e+00 	-4.306780e-01 	 -1.379780e+00 	-4.455290e-01 	 -1.279940e+00 	-4.306780e-01 	 -1.378660e+00 	-4.158160e-01 	 -1.412700e+00 	-4.306780e-01 	 -1.376990e+00 	-4.455290e-01 	 -1.277220e+00 	-4.306780e-01 	 -1.379850e+00 	-4.158160e-01 	 -1.373170e+00 	-4.306780e-01 	 -1.281140e+00 	-4.455290e-01 	 -8.177130e-01 	-4.306780e-01 	 -7.888470e-01 	-4.158160e-01 	 -7.995730e-01 	-4.306780e-01 	 -7.883410e-01 	-4.306780e-01 	 -1.153167e+00 	 
-4.277970e-01 	 -7.924620e-01 	-4.426170e-01 	 -8.345410e-01 	-4.277970e-01 	 -1.242460e+00 	-4.129650e-01 	 -1.310240e+00 	-4.277970e-01 	 -1.361860e+00 	-4.426170e-01 	 -1.276880e+00 	-4.277970e-01 	 -1.383330e+00 	-4.129650e-01 	 -1.418890e+00 	-4.277970e-01 	 -1.379400e+00 	-4.426170e-01 	 -1.272860e+00 	-4.277970e-01 	 -1.360520e+00 	-4.129650e-01 	 -1.312550e+00 	-4.277970e-01 	 -1.230240e+00 	-4.426170e-01 	 -8.277520e-01 	-4.277970e-01 	 -7.940700e-01 	-4.129650e-01 	 -8.031830e-01 	-4.277970e-01 	 -7.924620e-01 	-4.277970e-01 	 -1.140806e+00 	 
-4.248390e-01 	 -7.965490e-01 	-4.396280e-01 	 -8.447090e-01 	-4.248390e-01 	 -1.198030e+00 	-4.100390e-01 	 -1.273970e+00 	-4.248390e-01 	 -1.336120e+00 	-4.396280e-01 	 -1.273190e+00 	-4.248390e-01 	 -1.387530e+00 	-4.100390e-01 	 -1.425990e+00 	-4.248390e-01 	 -1.382170e+00 	-4.396280e-01 	 -1.267520e+00 	-4.248390e-01 	 -1.339460e+00 	-4.100390e-01 	 -1.271440e+00 	-4.248390e-01 	 -1.205540e+00 	-4.396280e-01 	 -8.330820e-01 	-4.248390e-01 	 -7.988910e-01 	-4.100390e-01 	 -8.070000e-01 	-4.248390e-01 	 -7.965490e-01 	-4.248390e-01 	 -1.131632e+00 	 
-4.218050e-01 	 -8.005240e-01 	-4.365600e-01 	 -8.529700e-01 	-4.218050e-01 	 -1.150460e+00 	-4.070380e-01 	 -1.249400e+00 	-4.218050e-01 	 -1.304530e+00 	-4.365600e-01 	 -1.268730e+00 	-4.218050e-01 	 -1.390660e+00 	-4.070380e-01 	 -1.434280e+00 	-4.218050e-01 	 -1.386150e+00 	-4.365600e-01 	 -1.261240e+00 	-4.218050e-01 	 -1.315070e+00 	-4.070380e-01 	 -1.242810e+00 	-4.218050e-01 	 -1.187940e+00 	-4.365600e-01 	 -8.393120e-01 	-4.218050e-01 	 -8.032730e-01 	-4.070380e-01 	 -8.109600e-01 	-4.218050e-01 	 -8.005240e-01 	-4.218050e-01 	 -1.123461e+00 	 
-4.186930e-01 	 -8.041210e-01 	-4.334130e-01 	 -8.590390e-01 	-4.186930e-01 	 -1.115930e+00 	-4.039610e-01 	 -1.218960e+00 	-4.186930e-01 	 -1.270480e+00 	-4.334130e-01 	 -1.263660e+00 	-4.186930e-01 	 -1.393570e+00 	-4.039610e-01 	 -1.443120e+00 	-4.186930e-01 	 -1.391500e+00 	-4.334130e-01 	 -1.253970e+00 	-4.186930e-01 	 -1.285400e+00 	-4.039610e-01 	 -1.218510e+00 	-4.186930e-01 	 -1.149540e+00 	-4.334130e-01 	 -8.493920e-01 	-4.186930e-01 	 -8.068240e-01 	-4.039610e-01 	 -8.150080e-01 	-4.186930e-01 	 -8.041210e-01 	-4.186930e-01 	 -1.114303e+00 	 
-4.155030e-01 	 -8.079150e-01 	-4.301870e-01 	 -8.652400e-01 	-4.155030e-01 	 -1.086400e+00 	-4.008080e-01 	 -1.199360e+00 	-4.155030e-01 	 -1.241590e+00 	-4.301870e-01 	 -1.257840e+00 	-4.155030e-01 	 -1.399280e+00 	-4.008080e-01 	 -1.453790e+00 	-4.155030e-01 	 -1.398630e+00 	-4.301870e-01 	 -1.245800e+00 	-4.155030e-01 	 -1.254650e+00 	-4.008080e-01 	 -1.188750e+00 	-4.155030e-01 	 -1.091550e+00 	-4.301870e-01 	 -8.572650e-01 	-4.155030e-01 	 -8.099110e-01 	-4.008080e-01 	 -8.192320e-01 	-4.155030e-01 	 -8.079150e-01 	-4.155030e-01 	 -1.105007e+00 	 
-4.122350e-01 	 -8.125950e-01 	-4.268810e-01 	 -8.689900e-01 	-4.122350e-01 	 -1.042010e+00 	-3.975780e-01 	 -1.190500e+00 	-4.122350e-01 	 -1.223600e+00 	-4.268810e-01 	 -1.251210e+00 	-4.122350e-01 	 -1.408500e+00 	-3.975780e-01 	 -1.464060e+00 	-4.122350e-01 	 -1.406940e+00 	-4.268810e-01 	 -1.236580e+00 	-4.122350e-01 	 -1.228560e+00 	-3.975780e-01 	 -1.158980e+00 	-4.122350e-01 	 -1.052840e+00 	-4.268810e-01 	 -8.613440e-01 	-4.122350e-01 	 -8.134140e-01 	-3.975780e-01 	 -8.232540e-01 	-4.122350e-01 	 -8.125950e-01 	-4.122350e-01 	 -1.097410e+00 	 
-4.088900e-01 	 -8.182930e-01 	-4.234960e-01 	 -8.697160e-01 	-4.088900e-01 	 -1.005910e+00 	-3.942720e-01 	 -1.166030e+00 	-4.088900e-01 	 -1.212240e+00 	-4.234960e-01 	 -1.245070e+00 	-4.088900e-01 	 -1.419020e+00 	-3.942720e-01 	 -1.470370e+00 	-4.088900e-01 	 -1.415200e+00 	-4.234960e-01 	 -1.227190e+00 	-4.088900e-01 	 -1.208150e+00 	-3.942720e-01 	 -1.136970e+00 	-4.088900e-01 	 -1.037870e+00 	-4.234960e-01 	 -8.646670e-01 	-4.088900e-01 	 -8.174840e-01 	-3.942720e-01 	 -8.269680e-01 	-4.088900e-01 	 -8.182930e-01 	-4.088900e-01 	 -1.091732e+00 	 
-4.054650e-01 	 -8.247030e-01 	-4.200300e-01 	 -8.726210e-01 	-4.054650e-01 	 -9.925760e-01 	-3.908890e-01 	 -1.121960e+00 	-4.054650e-01 	 -1.200430e+00 	-4.200300e-01 	 -1.239570e+00 	-4.054650e-01 	 -1.431350e+00 	-3.908890e-01 	 -1.475830e+00 	-4.054650e-01 	 -1.425040e+00 	-4.200300e-01 	 -1.218180e+00 	-4.054650e-01 	 -1.192980e+00 	-3.908890e-01 	 -1.110590e+00 	-4.054650e-01 	 -1.015370e+00 	-4.200300e-01 	 -8.672310e-01 	-4.054650e-01 	 -8.220800e-01 	-3.908890e-01 	 -8.305480e-01 	-4.054650e-01 	 -8.247030e-01 	-4.054650e-01 	 -1.086221e+00 	 
-4.019630e-01 	 -8.308350e-01 	-4.164850e-01 	 -8.777760e-01 	-4.019630e-01 	 -9.840540e-01 	-3.874290e-01 	 -1.077850e+00 	-4.019630e-01 	 -1.187130e+00 	-4.164850e-01 	 -1.235050e+00 	-4.019630e-01 	 -1.446370e+00 	-3.874290e-01 	 -1.481310e+00 	-4.019630e-01 	 -1.438140e+00 	-4.164850e-01 	 -1.208200e+00 	-4.019630e-01 	 -1.184820e+00 	-3.874290e-01 	 -1.084550e+00 	-4.019630e-01 	 -9.931070e-01 	-4.164850e-01 	 -8.690380e-01 	-4.019630e-01 	 -8.269980e-01 	-3.874290e-01 	 -8.343160e-01 	-4.019630e-01 	 -8.308350e-01 	-4.019630e-01 	 -1.081787e+00 	 
-3.983820e-01 	 -8.359340e-01 	-4.128590e-01 	 -8.812200e-01 	-3.983820e-01 	 -9.775280e-01 	-3.838920e-01 	 -1.047280e+00 	-3.983820e-01 	 -1.173750e+00 	-4.128590e-01 	 -1.231970e+00 	-3.983820e-01 	 -1.460970e+00 	-3.838920e-01 	 -1.480820e+00 	-3.983820e-01 	 -1.453890e+00 	-4.128590e-01 	 -1.201550e+00 	-3.983820e-01 	 -1.178000e+00 	-3.838920e-01 	 -1.054700e+00 	-3.983820e-01 	 -9.819460e-01 	-4.128590e-01 	 -8.724340e-01 	-3.983820e-01 	 -8.315400e-01 	-3.838920e-01 	 -8.386770e-01 	-3.983820e-01 	 -8.359340e-01 	-3.983820e-01 	 -1.078714e+00 	 
-3.947230e-01 	 -8.403440e-01 	-4.091540e-01 	 -8.838030e-01 	-3.947230e-01 	 -9.792990e-01 	-3.802790e-01 	 -1.023580e+00 	-3.947230e-01 	 -1.159850e+00 	-4.091540e-01 	 -1.228880e+00 	-3.947230e-01 	 -1.471780e+00 	-3.802790e-01 	 -1.472180e+00 	-3.947230e-01 	 -1.470720e+00 	-4.091540e-01 	 -1.197960e+00 	-3.947230e-01 	 -1.163190e+00 	-3.802790e-01 	 -1.009380e+00 	-3.947230e-01 	 -9.646770e-01 	-4.091540e-01 	 -8.776610e-01 	-3.947230e-01 	 -8.354730e-01 	-3.802790e-01 	 -8.431540e-01 	-3.947230e-01 	 -8.403440e-01 	-3.947230e-01 	 -1.074251e+00 	 
-3.909850e-01 	 -8.445250e-01 	-4.053680e-01 	 -8.866650e-01 	-3.909850e-01 	 -9.758220e-01 	-3.765880e-01 	 -1.002310e+00 	-3.909850e-01 	 -1.144430e+00 	-4.053680e-01 	 -1.227620e+00 	-3.909850e-01 	 -1.477880e+00 	-3.765880e-01 	 -1.456880e+00 	-3.909850e-01 	 -1.483900e+00 	-4.053680e-01 	 -1.191170e+00 	-3.909850e-01 	 -1.144340e+00 	-3.765880e-01 	 -9.710610e-01 	-3.909850e-01 	 -9.435360e-01 	-4.053680e-01 	 -8.829760e-01 	-3.909850e-01 	 -8.397240e-01 	-3.765880e-01 	 -8.473870e-01 	-3.909850e-01 	 -8.445250e-01 	-3.909850e-01 	 -1.068515e+00 	 
-3.871690e-01 	 -8.486680e-01 	-4.015030e-01 	 -8.876230e-01 	-3.871690e-01 	 -9.605690e-01 	-3.728210e-01 	 -9.812270e-01 	-3.871690e-01 	 -1.125720e+00 	-4.015030e-01 	 -1.226300e+00 	-3.871690e-01 	 -1.482270e+00 	-3.728210e-01 	 -1.434320e+00 	-3.871690e-01 	 -1.490180e+00 	-4.015030e-01 	 -1.191180e+00 	-3.871690e-01 	 -1.126350e+00 	-3.728210e-01 	 -9.475640e-01 	-3.871690e-01 	 -9.327950e-01 	-4.015030e-01 	 -8.874200e-01 	-3.871690e-01 	 -8.450130e-01 	-3.728210e-01 	 -8.516960e-01 	-3.871690e-01 	 -8.486680e-01 	-3.871690e-01 	 -1.062798e+00 	 
-3.832740e-01 	 -8.536570e-01 	-3.975580e-01 	 -8.879920e-01 	-3.832740e-01 	 -9.487440e-01 	-3.689780e-01 	 -9.527530e-01 	-3.832740e-01 	 -1.105510e+00 	-3.975580e-01 	 -1.219170e+00 	-3.832740e-01 	 -1.487280e+00 	-3.689780e-01 	 -1.401410e+00 	-3.832740e-01 	 -1.491850e+00 	-3.975580e-01 	 -1.198830e+00 	-3.832740e-01 	 -1.106660e+00 	-3.689780e-01 	 -9.234930e-01 	-3.832740e-01 	 -9.297370e-01 	-3.975580e-01 	 -8.913120e-01 	-3.832740e-01 	 -8.507190e-01 	-3.689780e-01 	 -8.557620e-01 	-3.832740e-01 	 -8.536570e-01 	-3.832740e-01 	 -1.056384e+00 	 
-3.793020e-01 	 -8.592360e-01 	-3.935330e-01 	 -8.896800e-01 	-3.793020e-01 	 -9.447620e-01 	-3.650570e-01 	 -9.269350e-01 	-3.793020e-01 	 -1.087410e+00 	-3.935330e-01 	 -1.210650e+00 	-3.793020e-01 	 -1.484690e+00 	-3.650570e-01 	 -1.354430e+00 	-3.793020e-01 	 -1.485430e+00 	-3.935330e-01 	 -1.193060e+00 	-3.793020e-01 	 -1.088500e+00 	-3.650570e-01 	 -9.052800e-01 	-3.793020e-01 	 -9.250570e-01 	-3.935330e-01 	 -8.952040e-01 	-3.793020e-01 	 -8.555490e-01 	-3.650570e-01 	 -8.592670e-01 	-3.793020e-01 	 -8.592360e-01 	-3.793020e-01 	 -1.048493e+00 	 
