x0	M1	x1	P1	x2	M2	x3	T1	x4	M3	x5	P2	x6	M4	x7	T2	x8	M5	x9	P3	x10	M6	x11	T3	x12	M7	x13	P4	x14	M8	x15	T4	x16	M9	x17	avg	
4.775290e-01 	 -1.743670e-03 	4.773130e-01 	 -1.688680e-03 	4.775290e-01 	 -1.318840e-03 	4.777460e-01 	 -1.509160e-03 	4.775290e-01 	 -1.421640e-03 	4.773130e-01 	 -1.339520e-03 	4.775290e-01 	 -1.348400e-03 	4.777460e-01 	 -1.245810e-03 	4.775290e-01 	 -1.219810e-03 	4.773130e-01 	 -1.169790e-03 	4.775290e-01 	 -9.115360e-04 	4.777460e-01 	 -9.458750e-04 	4.775290e-01 	 -7.798200e-04 	4.773130e-01 	 -1.186540e-03 	4.775290e-01 	 -1.444280e-03 	4.777460e-01 	 -1.551640e-03 	4.775290e-01 	 -1.743670e-03 	4.775290e-01 	 -1.327569e-03 	 
4.789940e-01 	 -1.745030e-03 	4.787980e-01 	 -1.661340e-03 	4.789940e-01 	 -1.309970e-03 	4.791910e-01 	 -1.506250e-03 	4.789940e-01 	 -1.390500e-03 	4.787980e-01 	 -1.333240e-03 	4.789940e-01 	 -1.307070e-03 	4.791910e-01 	 -1.227170e-03 	4.789940e-01 	 -1.247070e-03 	4.787980e-01 	 -1.156350e-03 	4.789940e-01 	 -9.207030e-04 	4.791910e-01 	 -9.357050e-04 	4.789940e-01 	 -7.115290e-04 	4.787980e-01 	 -1.154180e-03 	4.789940e-01 	 -1.438080e-03 	4.791910e-01 	 -1.517190e-03 	4.789940e-01 	 -1.745030e-03 	4.789940e-01 	 -1.312142e-03 	 
4.803940e-01 	 -1.723880e-03 	4.802170e-01 	 -1.637750e-03 	4.803940e-01 	 -1.300450e-03 	4.805710e-01 	 -1.503680e-03 	4.803940e-01 	 -1.370780e-03 	4.802170e-01 	 -1.337420e-03 	4.803940e-01 	 -1.266930e-03 	4.805710e-01 	 -1.210520e-03 	4.803940e-01 	 -1.277170e-03 	4.802170e-01 	 -1.165480e-03 	4.803940e-01 	 -9.373360e-04 	4.805710e-01 	 -9.300910e-04 	4.803940e-01 	 -6.689770e-04 	4.802170e-01 	 -1.111160e-03 	4.803940e-01 	 -1.432140e-03 	4.805710e-01 	 -1.500080e-03 	4.803940e-01 	 -1.723880e-03 	4.803940e-01 	 -1.299866e-03 	 
4.817280e-01 	 -1.684810e-03 	4.815690e-01 	 -1.610710e-03 	4.817280e-01 	 -1.289170e-03 	4.818880e-01 	 -1.492620e-03 	4.817280e-01 	 -1.354790e-03 	4.815690e-01 	 -1.338470e-03 	4.817280e-01 	 -1.227410e-03 	4.818880e-01 	 -1.199200e-03 	4.817280e-01 	 -1.295470e-03 	4.815690e-01 	 -1.170650e-03 	4.817280e-01 	 -9.477740e-04 	4.818880e-01 	 -9.277610e-04 	4.817280e-01 	 -6.589610e-04 	4.815690e-01 	 -1.091390e-03 	4.817280e-01 	 -1.410940e-03 	4.818880e-01 	 -1.493290e-03 	4.817280e-01 	 -1.684810e-03 	4.817280e-01 	 -1.286954e-03 	 
4.830000e-01 	 -1.635770e-03 	4.828580e-01 	 -1.570090e-03 	4.830000e-01 	 -1.254980e-03 	4.831430e-01 	 -1.464920e-03 	4.830000e-01 	 -1.336800e-03 	4.828580e-01 	 -1.336290e-03 	4.830000e-01 	 -1.191760e-03 	4.831430e-01 	 -1.194780e-03 	4.830000e-01 	 -1.296990e-03 	4.828580e-01 	 -1.145220e-03 	4.830000e-01 	 -9.437870e-04 	4.831430e-01 	 -9.244610e-04 	4.830000e-01 	 -6.636160e-04 	4.828580e-01 	 -1.089940e-03 	4.830000e-01 	 -1.361790e-03 	4.831430e-01 	 -1.480030e-03 	4.830000e-01 	 -1.635770e-03 	4.830000e-01 	 -1.266294e-03 	 
4.842100e-01 	 -1.581580e-03 	4.840830e-01 	 -1.520720e-03 	4.842100e-01 	 -1.186100e-03 	4.843370e-01 	 -1.424190e-03 	4.842100e-01 	 -1.325180e-03 	4.840830e-01 	 -1.331300e-03 	4.842100e-01 	 -1.167130e-03 	4.843370e-01 	 -1.196910e-03 	4.842100e-01 	 -1.290320e-03 	4.840830e-01 	 -1.101880e-03 	4.842100e-01 	 -9.262830e-04 	4.843370e-01 	 -9.178420e-04 	4.842100e-01 	 -6.660330e-04 	4.840830e-01 	 -1.076890e-03 	4.842100e-01 	 -1.292000e-03 	4.843370e-01 	 -1.460670e-03 	4.842100e-01 	 -1.581580e-03 	4.842100e-01 	 -1.238036e-03 	 
4.853600e-01 	 -1.523760e-03 	4.852480e-01 	 -1.463230e-03 	4.853600e-01 	 -1.124840e-03 	4.854730e-01 	 -1.384480e-03 	4.853600e-01 	 -1.326480e-03 	4.852480e-01 	 -1.314870e-03 	4.853600e-01 	 -1.156250e-03 	4.854730e-01 	 -1.205290e-03 	4.853600e-01 	 -1.280900e-03 	4.852480e-01 	 -1.069530e-03 	4.853600e-01 	 -8.994520e-04 	4.854730e-01 	 -9.082850e-04 	4.853600e-01 	 -6.597340e-04 	4.852480e-01 	 -1.050590e-03 	4.853600e-01 	 -1.221550e-03 	4.854730e-01 	 -1.444140e-03 	4.853600e-01 	 -1.523760e-03 	4.853600e-01 	 -1.209244e-03 	 
4.864520e-01 	 -1.474200e-03 	4.863530e-01 	 -1.385980e-03 	4.864520e-01 	 -1.111820e-03 	4.865510e-01 	 -1.363580e-03 	4.864520e-01 	 -1.329930e-03 	4.863530e-01 	 -1.282670e-03 	4.864520e-01 	 -1.152830e-03 	4.865510e-01 	 -1.216200e-03 	4.864520e-01 	 -1.265720e-03 	4.863530e-01 	 -1.053010e-03 	4.864520e-01 	 -8.671240e-04 	4.865510e-01 	 -8.986850e-04 	4.864520e-01 	 -6.474630e-04 	4.863530e-01 	 -1.025060e-03 	4.864520e-01 	 -1.169830e-03 	4.865510e-01 	 -1.437200e-03 	4.864520e-01 	 -1.474200e-03 	4.864520e-01 	 -1.185618e-03 	 
4.874880e-01 	 -1.451310e-03 	4.874010e-01 	 -1.302550e-03 	4.874880e-01 	 -1.126010e-03 	4.875750e-01 	 -1.362380e-03 	4.874880e-01 	 -1.325400e-03 	4.874010e-01 	 -1.244820e-03 	4.874880e-01 	 -1.150260e-03 	4.875750e-01 	 -1.217510e-03 	4.874880e-01 	 -1.242520e-03 	4.874010e-01 	 -1.044090e-03 	4.874880e-01 	 -8.323880e-04 	4.875750e-01 	 -8.904900e-04 	4.874880e-01 	 -6.381290e-04 	4.874010e-01 	 -1.004420e-03 	4.874880e-01 	 -1.148650e-03 	4.875750e-01 	 -1.434830e-03 	4.874880e-01 	 -1.451310e-03 	4.874880e-01 	 -1.168651e-03 	 
4.884690e-01 	 -1.451620e-03 	4.883930e-01 	 -1.242560e-03 	4.884690e-01 	 -1.132200e-03 	4.885440e-01 	 -1.370140e-03 	4.884690e-01 	 -1.314710e-03 	4.883930e-01 	 -1.207770e-03 	4.884690e-01 	 -1.148100e-03 	4.885440e-01 	 -1.202800e-03 	4.884690e-01 	 -1.214080e-03 	4.883930e-01 	 -1.037290e-03 	4.884690e-01 	 -7.959900e-04 	4.885440e-01 	 -8.859700e-04 	4.884690e-01 	 -6.313640e-04 	4.883930e-01 	 -9.853320e-04 	4.884690e-01 	 -1.146700e-03 	4.885440e-01 	 -1.428150e-03 	4.884690e-01 	 -1.451620e-03 	4.884690e-01 	 -1.155670e-03 	 
