"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Points:0"	"Points:1"	"Points:2"
1.86853e-02	-7.80087e-04	8.50454e-04	-1.99191e-04	-1.11541e-01	-4.46311e-02	-5.14734e-01	0.00000e+00	-3.08000e-02
-2.61702e-04	3.33036e-05	-1.34985e-05	-5.47310e-05	-4.30429e-01	-1.72168e-01	-5.14682e-01	2.24940e-03	-3.08000e-02
4.57841e-03	4.16753e-05	2.05659e-04	-6.71694e-05	-3.10586e-01	-1.24237e-01	-5.14525e-01	4.49391e-03	-3.08000e-02
1.25135e-02	7.49215e-05	5.65264e-04	-7.80210e-05	-3.74298e-01	-1.49725e-01	-5.14262e-01	6.72853e-03	-3.08000e-02
1.57896e-02	1.58313e-04	7.02119e-04	-7.32938e-05	-3.85010e-01	-1.54011e-01	-5.13895e-01	8.94825e-03	-3.08000e-02
1.92760e-02	2.01827e-04	8.54448e-04	-7.12796e-05	-4.40828e-01	-1.76339e-01	-5.13423e-01	1.11482e-02	-3.08000e-02
2.19749e-02	2.88163e-04	9.58285e-04	-6.06950e-05	-5.28352e-01	-2.11350e-01	-5.12849e-01	1.33239e-02	-3.08000e-02
2.35444e-02	3.43600e-04	1.01517e-03	-5.32070e-05	-5.82514e-01	-2.33016e-01	-5.12176e-01	1.54710e-02	-3.08000e-02
2.46747e-02	4.06593e-04	1.04660e-03	-4.32429e-05	-6.74972e-01	-2.69999e-01	-5.11409e-01	1.75859e-02	-3.08000e-02
2.50877e-02	4.56013e-04	1.04614e-03	-3.50303e-05	-7.38908e-01	-2.95574e-01	-5.10594e-01	1.95631e-02	-3.08000e-02
2.51822e-02	4.91497e-04	1.03430e-03	-2.89497e-05	-7.99531e-01	-3.19823e-01	-5.09778e-01	2.13460e-02	-3.08000e-02
2.50549e-02	5.24307e-04	1.01113e-03	-2.32446e-05	-8.57528e-01	-3.43021e-01	-5.08958e-01	2.29841e-02	-3.08000e-02
2.47375e-02	5.44860e-04	9.83361e-04	-1.96981e-05	-8.99765e-01	-3.59916e-01	-5.08134e-01	2.45097e-02	-3.08000e-02
2.43548e-02	5.63889e-04	9.52037e-04	-1.63615e-05	-9.45422e-01	-3.78179e-01	-5.07304e-01	2.59457e-02	-3.08000e-02
2.38775e-02	5.76211e-04	9.18780e-04	-1.42885e-05	-9.80664e-01	-3.92276e-01	-5.06467e-01	2.73089e-02	-3.08000e-02
2.33906e-02	5.86160e-04	8.85720e-04	-1.27722e-05	-1.01458e+00	-4.05842e-01	-5.05620e-01	2.86119e-02	-3.08000e-02
2.28793e-02	5.93350e-04	8.52455e-04	-1.18242e-05	-1.04494e+00	-4.17987e-01	-5.04762e-01	2.98647e-02	-3.08000e-02
2.23325e-02	5.97092e-04	8.18994e-04	-1.15029e-05	-1.07129e+00	-4.28524e-01	-5.03893e-01	3.10754e-02	-3.08000e-02
2.18226e-02	6.00341e-04	7.87401e-04	-1.15174e-05	-1.09631e+00	-4.38533e-01	-5.03011e-01	3.22503e-02	-3.08000e-02
2.12608e-02	6.00162e-04	7.54948e-04	-1.19842e-05	-1.11807e+00	-4.47237e-01	-5.02114e-01	3.33947e-02	-3.08000e-02
2.07388e-02	5.99705e-04	7.24552e-04	-1.27568e-05	-1.13816e+00	-4.55271e-01	-5.01201e-01	3.45132e-02	-3.08000e-02
2.02204e-02	5.97914e-04	6.95028e-04	-1.38159e-05	-1.15642e+00	-4.62578e-01	-5.00271e-01	3.56094e-02	-3.08000e-02
1.97008e-02	5.94758e-04	6.66208e-04	-1.51412e-05	-1.17269e+00	-4.69082e-01	-4.99323e-01	3.66865e-02	-3.08000e-02
1.91896e-02	5.90720e-04	6.38313e-04	-1.66473e-05	-1.18772e+00	-4.75095e-01	-4.98356e-01	3.77473e-02	-3.08000e-02
1.87015e-02	5.86293e-04	6.11862e-04	-1.83612e-05	-1.20116e+00	-4.80472e-01	-4.97368e-01	3.87939e-02	-3.08000e-02
1.82260e-02	5.81285e-04	5.86421e-04	-2.02237e-05	-1.21330e+00	-4.85328e-01	-4.96357e-01	3.98285e-02	-3.08000e-02
1.77711e-02	5.76023e-04	5.62240e-04	-2.22259e-05	-1.22432e+00	-4.89734e-01	-4.95325e-01	4.08527e-02	-3.08000e-02
1.73214e-02	5.70099e-04	5.38788e-04	-2.43323e-05	-1.23410e+00	-4.93648e-01	-4.94268e-01	4.18680e-02	-3.08000e-02
1.69017e-02	5.64401e-04	5.16806e-04	-2.65353e-05	-1.24292e+00	-4.97177e-01	-4.93185e-01	4.28757e-02	-3.08000e-02
1.64967e-02	5.58483e-04	4.95780e-04	-2.88034e-05	-1.25074e+00	-5.00301e-01	-4.92077e-01	4.38769e-02	-3.08000e-02
1.61042e-02	5.52338e-04	4.75614e-04	-3.11096e-05	-1.25764e+00	-5.03063e-01	-4.90942e-01	4.48725e-02	-3.08000e-02
1.57346e-02	5.46382e-04	4.56587e-04	-3.34667e-05	-1.26373e+00	-5.05497e-01	-4.89779e-01	4.58633e-02	-3.08000e-02
1.53879e-02	5.40669e-04	4.38659e-04	-3.58775e-05	-1.26899e+00	-5.07604e-01	-4.88586e-01	4.68500e-02	-3.08000e-02
1.50550e-02	5.34935e-04	4.21534e-04	-3.83144e-05	-1.27355e+00	-5.09428e-01	-4.87364e-01	4.78333e-02	-3.08000e-02
1.47440e-02	5.29517e-04	4.05405e-04	-4.07907e-05	-1.27743e+00	-5.10977e-01	-4.86110e-01	4.88136e-02	-3.08000e-02
1.44515e-02	5.24323e-04	3.90154e-04	-4.32856e-05	-1.28067e+00	-5.12276e-01	-4.84825e-01	4.97912e-02	-3.08000e-02
1.41787e-02	5.19454e-04	3.75766e-04	-4.57870e-05	-1.28335e+00	-5.13346e-01	-4.83508e-01	5.07666e-02	-3.08000e-02
1.39288e-02	5.15062e-04	3.62309e-04	-4.83034e-05	-1.28549e+00	-5.14202e-01	-4.82156e-01	5.17400e-02	-3.08000e-02
1.36954e-02	5.10946e-04	3.49576e-04	-5.08158e-05	-1.28716e+00	-5.14868e-01	-4.80771e-01	5.27115e-02	-3.08000e-02
1.34857e-02	5.07407e-04	3.37715e-04	-5.33631e-05	-1.28839e+00	-5.15360e-01	-4.79351e-01	5.36813e-02	-3.08000e-02
1.32942e-02	5.04278e-04	3.26567e-04	-5.59413e-05	-1.28923e+00	-5.15699e-01	-4.77895e-01	5.46496e-02	-3.08000e-02
1.31251e-02	5.01740e-04	3.16196e-04	-5.85769e-05	-1.28974e+00	-5.15901e-01	-4.76402e-01	5.56163e-02	-3.08000e-02
1.29762e-02	4.99744e-04	3.06518e-04	-6.12646e-05	-1.28994e+00	-5.15982e-01	-4.74872e-01	5.65814e-02	-3.08000e-02
1.28434e-02	4.98161e-04	2.97410e-04	-6.39814e-05	-1.28988e+00	-5.15957e-01	-4.73305e-01	5.75450e-02	-3.08000e-02
1.27391e-02	4.97485e-04	2.89127e-04	-6.67793e-05	-1.28958e+00	-5.15837e-01	-4.71699e-01	5.85069e-02	-3.08000e-02
1.26508e-02	4.97264e-04	2.81356e-04	-6.95787e-05	-1.28907e+00	-5.15632e-01	-4.70054e-01	5.94671e-02	-3.08000e-02
1.25801e-02	4.97578e-04	2.74112e-04	-7.23683e-05	-1.28837e+00	-5.15353e-01	-4.68369e-01	6.04253e-02	-3.08000e-02
1.25338e-02	4.98711e-04	2.67512e-04	-7.51737e-05	-1.28750e+00	-5.15004e-01	-4.66644e-01	6.13815e-02	-3.08000e-02
1.25048e-02	5.00406e-04	2.61386e-04	-7.79340e-05	-1.28646e+00	-5.14591e-01	-4.64878e-01	6.23355e-02	-3.08000e-02
1.24922e-02	5.02629e-04	2.55692e-04	-8.06030e-05	-1.28527e+00	-5.14112e-01	-4.63071e-01	6.32871e-02	-3.08000e-02
1.24969e-02	5.05444e-04	2.50426e-04	-8.31334e-05	-1.28388e+00	-5.13557e-01	-4.61221e-01	6.42361e-02	-3.08000e-02
1.25174e-02	5.08796e-04	2.45546e-04	-8.54464e-05	-1.28228e+00	-5.12917e-01	-4.59330e-01	6.51821e-02	-3.08000e-02
1.25508e-02	5.12577e-04	2.40983e-04	-8.74421e-05	-1.28043e+00	-5.12176e-01	-4.57396e-01	6.61250e-02	-3.08000e-02
1.25962e-02	5.16761e-04	2.36705e-04	-8.90248e-05	-1.27829e+00	-5.11320e-01	-4.55418e-01	6.70646e-02	-3.08000e-02
1.26490e-02	5.21160e-04	2.32626e-04	-9.00593e-05	-1.27580e+00	-5.10325e-01	-4.53397e-01	6.80004e-02	-3.08000e-02
1.27053e-02	5.25623e-04	2.28661e-04	-9.03948e-05	-1.27290e+00	-5.09165e-01	-4.51332e-01	6.89323e-02	-3.08000e-02
