xm 	 xl 	 cl 	 cd 	
 2.25000e-02 	 5.00000e-03 	 1.28420e-01 	-2.85087e+00 	
 2.75000e-02 	 5.00000e-03 	 1.26262e-01 	-2.83185e+00 	
 3.25000e-02 	 5.00000e-03 	 1.24117e-01 	-2.81254e+00 	
 3.75000e-02 	 5.00000e-03 	 1.21988e-01 	-2.79293e+00 	
 4.25000e-02 	 5.00000e-03 	 1.19875e-01 	-2.77304e+00 	
 4.75000e-02 	 5.00000e-03 	 1.17772e-01 	-2.75286e+00 	
 5.25000e-02 	 5.00000e-03 	 1.15683e-01 	-2.73240e+00 	
 5.75000e-02 	 5.00000e-03 	 1.13603e-01 	-2.71167e+00 	
 6.25000e-02 	 5.00000e-03 	 1.11535e-01 	-2.69066e+00 	
 6.75000e-02 	 5.00000e-03 	 1.09475e-01 	-2.66939e+00 	
 7.25000e-02 	 5.00000e-03 	 1.07426e-01 	-2.64785e+00 	
 7.75000e-02 	 5.00000e-03 	 1.05387e-01 	-2.62605e+00 	
 8.25000e-02 	 5.00000e-03 	 1.03362e-01 	-2.60399e+00 	
 8.75000e-02 	 5.00000e-03 	 1.01346e-01 	-2.58168e+00 	
 9.25000e-02 	 5.00000e-03 	 9.93419e-02 	-2.55911e+00 	
 9.75000e-02 	 5.00000e-03 	 9.73501e-02 	-2.53629e+00 	
 1.02500e-01 	 5.00000e-03 	 9.53707e-02 	-2.51322e+00 	
 1.07500e-01 	 5.00000e-03 	 9.34043e-02 	-2.48991e+00 	
 1.12500e-01 	 5.00000e-03 	 9.14496e-02 	-2.46636e+00 	
 1.17500e-01 	 5.00000e-03 	 8.95072e-02 	-2.44256e+00 	
 1.22500e-01 	 5.00000e-03 	 8.75764e-02 	-2.41853e+00 	
 1.27500e-01 	 5.00000e-03 	 8.56585e-02 	-2.39427e+00 	
 1.32500e-01 	 5.00000e-03 	 8.37535e-02 	-2.36977e+00 	
 1.37500e-01 	 5.00000e-03 	 8.18622e-02 	-2.34505e+00 	
 1.42500e-01 	 5.00000e-03 	 7.99839e-02 	-2.32009e+00 	
 1.47500e-01 	 5.00000e-03 	 7.81188e-02 	-2.29491e+00 	
 1.52500e-01 	 5.00000e-03 	 7.62671e-02 	-2.26950e+00 	
 1.57500e-01 	 5.00000e-03 	 7.44313e-02 	-2.24387e+00 	
 1.62500e-01 	 5.00000e-03 	 7.26121e-02 	-2.21802e+00 	
 1.67500e-01 	 5.00000e-03 	 7.08090e-02 	-2.19194e+00 	
 1.72500e-01 	 5.00000e-03 	 6.90212e-02 	-2.16564e+00 	
 1.77500e-01 	 5.00000e-03 	 6.72494e-02 	-2.13913e+00 	
 1.82500e-01 	 5.00000e-03 	 6.54935e-02 	-2.11240e+00 	
 1.87500e-01 	 5.00000e-03 	 6.37548e-02 	-2.08546e+00 	
 1.92500e-01 	 5.00000e-03 	 6.20340e-02 	-2.05830e+00 	
 1.97500e-01 	 5.00000e-03 	 6.03312e-02 	-2.03093e+00 	
 2.02500e-01 	 5.00000e-03 	 5.86489e-02 	-2.00335e+00 	
 2.07500e-01 	 5.00000e-03 	 5.69864e-02 	-1.97556e+00 	
 2.12500e-01 	 5.00000e-03 	 5.53418e-02 	-1.94756e+00 	
 2.17500e-01 	 5.00000e-03 	 5.37156e-02 	-1.91935e+00 	
 2.22500e-01 	 5.00000e-03 	 5.21101e-02 	-1.89093e+00 	
 2.27500e-01 	 5.00000e-03 	 5.05278e-02 	-1.86230e+00 	
 2.32500e-01 	 5.00000e-03 	 4.89697e-02 	-1.83346e+00 	
 2.37500e-01 	 5.00000e-03 	 4.74329e-02 	-1.80442e+00 	
 2.42500e-01 	 5.00000e-03 	 4.59159e-02 	-1.77516e+00 	
 2.47500e-01 	 5.00000e-03 	 4.44214e-02 	-1.74571e+00 	
 2.52500e-01 	 5.00000e-03 	 4.29518e-02 	-1.71604e+00 	
 2.57500e-01 	 5.00000e-03 	 4.15056e-02 	-1.68617e+00 	
 2.62500e-01 	 5.00000e-03 	 4.00813e-02 	-1.65609e+00 	
 2.67500e-01 	 5.00000e-03 	 3.86798e-02 	-1.62581e+00 	
 2.72500e-01 	 5.00000e-03 	 3.72989e-02 	-1.59531e+00 	
 2.77500e-01 	 5.00000e-03 	 3.59432e-02 	-1.56462e+00 	
 2.82500e-01 	 5.00000e-03 	 3.46087e-02 	-1.53373e+00 	
 2.87500e-01 	 5.00000e-03 	 3.32936e-02 	-1.50262e+00 	
 2.92500e-01 	 5.00000e-03 	 3.19998e-02 	-1.47132e+00 	
 2.97500e-01 	 5.00000e-03 	 3.07253e-02 	-1.43981e+00 	
 3.02500e-01 	 5.00000e-03 	 2.94721e-02 	-1.40810e+00 	
 3.07500e-01 	 5.00000e-03 	 2.82387e-02 	-1.37618e+00 	
 3.12500e-01 	 5.00000e-03 	 2.70253e-02 	-1.34406e+00 	
 3.17500e-01 	 5.00000e-03 	 2.58285e-02 	-1.31173e+00 	
 3.22500e-01 	 5.00000e-03 	 2.46516e-02 	-1.27920e+00 	
 3.27500e-01 	 5.00000e-03 	 2.34955e-02 	-1.24647e+00 	
 3.32500e-01 	 5.00000e-03 	 2.23558e-02 	-1.21352e+00 	
 3.37500e-01 	 5.00000e-03 	 2.12367e-02 	-1.18037e+00 	
 3.42500e-01 	 5.00000e-03 	 2.01396e-02 	-1.14702e+00 	
 3.47500e-01 	 5.00000e-03 	 1.90599e-02 	-1.11345e+00 	
 3.52500e-01 	 5.00000e-03 	 1.80047e-02 	-1.07967e+00 	
 3.57500e-01 	 5.00000e-03 	 1.69720e-02 	-1.04568e+00 	
 3.62500e-01 	 5.00000e-03 	 1.59622e-02 	-1.01147e+00 	
 3.67500e-01 	 5.00000e-03 	 1.49744e-02 	-9.77050e-01 	
 3.72500e-01 	 5.00000e-03 	 1.40118e-02 	-9.42416e-01 	
 3.77500e-01 	 5.00000e-03 	 1.30721e-02 	-9.07557e-01 	
 3.82500e-01 	 5.00000e-03 	 1.21588e-02 	-8.72485e-01 	
 3.87500e-01 	 5.00000e-03 	 1.12687e-02 	-8.37186e-01 	
 3.92500e-01 	 5.00000e-03 	 1.04080e-02 	-8.01665e-01 	
 3.97500e-01 	 5.00000e-03 	 9.57515e-03 	-7.65921e-01 	
 4.02500e-01 	 5.00000e-03 	 8.76896e-03 	-7.29946e-01 	
 4.07500e-01 	 5.00000e-03 	 7.99049e-03 	-6.93742e-01 	
 4.12500e-01 	 5.00000e-03 	 7.24247e-03 	-6.57306e-01 	
 4.17500e-01 	 5.00000e-03 	 6.52448e-03 	-6.20636e-01 	
 4.22500e-01 	 5.00000e-03 	 5.83533e-03 	-5.83731e-01 	
 4.27500e-01 	 5.00000e-03 	 5.17739e-03 	-5.46589e-01 	
 4.32500e-01 	 5.00000e-03 	 4.55131e-03 	-5.09204e-01 	
 4.37500e-01 	 5.00000e-03 	 3.95982e-03 	-4.71576e-01 	
 4.42500e-01 	 5.00000e-03 	 3.40428e-03 	-4.33701e-01 	
 4.47500e-01 	 5.00000e-03 	 2.88495e-03 	-3.95576e-01 	
 4.52500e-01 	 5.00000e-03 	 2.40138e-03 	-3.57200e-01 	
 4.57500e-01 	 5.00000e-03 	 1.95482e-03 	-3.18570e-01 	
 4.62500e-01 	 5.00000e-03 	 1.54661e-03 	-2.79685e-01 	
 4.67500e-01 	 5.00000e-03 	 1.17787e-03 	-2.40539e-01 	
 4.72500e-01 	 5.00000e-03 	 8.49998e-04 	-2.01131e-01 	
 4.77500e-01 	 5.00000e-03 	 5.66912e-04 	-1.61457e-01 	
 4.82500e-01 	 5.00000e-03 	 3.34507e-04 	-1.21512e-01 	
 4.87500e-01 	 5.00000e-03 	 1.57108e-04 	-8.12888e-02 	
 4.92500e-01 	 5.00000e-03 	 4.22443e-05 	-4.07861e-02 	
 4.97500e-01 	 5.00000e-03 	 0.00000e+00 	 0.00000e+00 	
