"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Points:0"	"Points:1"	"Points:2"
2.70286e-02	-1.15769e-03	1.21629e-03	6.64176e-05	-8.50717e-01	-3.40308e-01	-4.85030e-01	0.00000e+00	8.14000e-02
8.41787e-04	3.80768e-05	3.61438e-05	2.29612e-05	-1.36545e+00	-5.46181e-01	-4.84976e-01	2.24936e-03	8.14000e-02
5.95690e-03	4.39685e-05	2.65451e-04	3.50044e-05	-1.21951e+00	-4.87805e-01	-4.84814e-01	4.49354e-03	8.14000e-02
1.42397e-02	7.02020e-05	6.38250e-04	3.59434e-05	-1.32574e+00	-5.30300e-01	-4.84543e-01	6.72720e-03	8.14000e-02
1.58281e-02	1.57031e-04	6.96055e-04	3.05591e-05	-1.35110e+00	-5.40448e-01	-4.84165e-01	8.94507e-03	8.14000e-02
1.73251e-02	1.71579e-04	7.61770e-04	2.72819e-05	-1.41148e+00	-5.64600e-01	-4.83679e-01	1.11420e-02	8.14000e-02
1.76740e-02	2.33511e-04	7.61416e-04	2.00177e-05	-1.50212e+00	-6.00856e-01	-4.83088e-01	1.33132e-02	8.14000e-02
1.65043e-02	2.40050e-04	7.03864e-04	1.41879e-05	-1.52391e+00	-6.09571e-01	-4.82397e-01	1.54543e-02	8.14000e-02
1.48118e-02	2.46524e-04	6.20170e-04	6.86103e-06	-1.57937e+00	-6.31755e-01	-4.81608e-01	1.75614e-02	8.14000e-02
1.24170e-02	2.30370e-04	5.09812e-04	4.05227e-07	-1.58719e+00	-6.34879e-01	-4.80771e-01	1.95304e-02	8.14000e-02
9.91720e-03	1.95803e-04	4.01617e-04	-4.74642e-06	-1.58556e+00	-6.34228e-01	-4.79933e-01	2.13057e-02	8.14000e-02
7.51607e-03	1.62145e-04	2.97269e-04	-9.19052e-06	-1.58181e+00	-6.32727e-01	-4.79092e-01	2.29361e-02	8.14000e-02
5.23025e-03	1.17111e-04	2.04457e-04	-1.18480e-05	-1.55981e+00	-6.23927e-01	-4.78247e-01	2.44540e-02	8.14000e-02
3.33784e-03	7.98436e-05	1.27418e-04	-1.35288e-05	-1.54662e+00	-6.18648e-01	-4.77395e-01	2.58819e-02	8.14000e-02
1.77007e-03	4.37641e-05	6.66522e-05	-1.38003e-05	-1.52585e+00	-6.10342e-01	-4.76537e-01	2.72364e-02	8.14000e-02
6.32021e-04	1.60081e-05	2.35431e-05	-1.31400e-05	-1.50983e+00	-6.03931e-01	-4.75669e-01	2.85303e-02	8.14000e-02
-1.35187e-04	-3.98639e-06	-4.63182e-06	-1.16484e-05	-1.49569e+00	-5.98275e-01	-4.74792e-01	2.97733e-02	8.14000e-02
-6.24802e-04	-1.83101e-05	-2.14349e-05	-9.95060e-06	-1.48319e+00	-5.93278e-01	-4.73903e-01	3.09734e-02	8.14000e-02
-9.18006e-04	-2.72242e-05	-3.11841e-05	-9.86472e-06	-1.47498e+00	-5.89993e-01	-4.73002e-01	3.21369e-02	8.14000e-02
-1.15074e-03	-3.48815e-05	-3.84131e-05	-1.23026e-05	-1.46778e+00	-5.87111e-01	-4.72086e-01	3.32692e-02	8.14000e-02
-1.34088e-03	-4.09498e-05	-4.44385e-05	-1.59355e-05	-1.46269e+00	-5.85077e-01	-4.71156e-01	3.43746e-02	8.14000e-02
-1.46352e-03	-4.49190e-05	-4.82582e-05	-1.88106e-05	-1.45861e+00	-5.83445e-01	-4.70209e-01	3.54569e-02	8.14000e-02
-1.48322e-03	-4.59465e-05	-4.84945e-05	-2.04581e-05	-1.45521e+00	-5.82084e-01	-4.69244e-01	3.65192e-02	8.14000e-02
-1.40431e-03	-4.40726e-05	-4.53603e-05	-2.09850e-05	-1.45310e+00	-5.81238e-01	-4.68261e-01	3.75642e-02	8.14000e-02
-1.27642e-03	-4.06923e-05	-4.06019e-05	-1.99861e-05	-1.45141e+00	-5.80564e-01	-4.67259e-01	3.85941e-02	8.14000e-02
-1.13207e-03	-3.66926e-05	-3.53949e-05	-1.74524e-05	-1.45033e+00	-5.80133e-01	-4.66235e-01	3.96111e-02	8.14000e-02
-9.88388e-04	-3.25590e-05	-3.03497e-05	-1.42251e-05	-1.44969e+00	-5.79875e-01	-4.65189e-01	4.06167e-02	8.14000e-02
-8.35960e-04	-2.79603e-05	-2.52076e-05	-1.11375e-05	-1.44921e+00	-5.79682e-01	-4.64120e-01	4.16125e-02	8.14000e-02
-6.49615e-04	-2.20168e-05	-1.92619e-05	-8.53933e-06	-1.44913e+00	-5.79653e-01	-4.63028e-01	4.25997e-02	8.14000e-02
-4.17866e-04	-1.43389e-05	-1.21848e-05	-6.78561e-06	-1.44939e+00	-5.79755e-01	-4.61910e-01	4.35796e-02	8.14000e-02
-1.51506e-04	-5.31363e-06	-4.28072e-06	-6.27600e-06	-1.45026e+00	-5.80104e-01	-4.60766e-01	4.45529e-02	8.14000e-02
1.09979e-04	3.73545e-06	3.25526e-06	-6.84975e-06	-1.45176e+00	-5.80703e-01	-4.59595e-01	4.55206e-02	8.14000e-02
3.35244e-04	1.17156e-05	9.52035e-06	-7.68842e-06	-1.45366e+00	-5.81466e-01	-4.58397e-01	4.64833e-02	8.14000e-02
5.30639e-04	1.87937e-05	1.47546e-05	-8.17282e-06	-1.45588e+00	-5.82351e-01	-4.57170e-01	4.74416e-02	8.14000e-02
7.09957e-04	2.54333e-05	1.93657e-05	-8.54471e-06	-1.45833e+00	-5.83332e-01	-4.55913e-01	4.83961e-02	8.14000e-02
8.57149e-04	3.10142e-05	2.29694e-05	-9.40192e-06	-1.46109e+00	-5.84438e-01	-4.54626e-01	4.93472e-02	8.14000e-02
9.63161e-04	3.51544e-05	2.53935e-05	-1.09234e-05	-1.46404e+00	-5.85617e-01	-4.53307e-01	5.02952e-02	8.14000e-02
